region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
135151200,6,9,11,24,36,54,30,25,9,204,0,0,0,0,3,6,0,6,3,18,7,8,13,15,27,13,11,8,6,108,72,133,194,219,281,186,86,65,21,1257
135151750,6,7,10,16,42,72,53,42,28,276,0,0,0,0,0,6,0,0,6,12,23,28,64,58,52,52,52,35,11,375,171,298,665,611,696,516,325,180,59,3521
140030471,21,17,42,74,146,251,285,290,147,1273,3,3,4,15,16,16,7,12,6,82,141,263,426,365,283,281,285,281,133,2458,1345,2981,4087,4194,4127,3553,2378,1594,607,24866
140070473,3,0,0,8,22,59,57,25,9,183,0,0,0,3,0,0,5,0,0,8,20,35,70,75,88,83,49,29,6,455,141,213,396,727,929,919,554,178,43,4100
140070850,6,3,5,17,43,84,92,95,34,379,0,0,0,0,0,3,3,3,3,12,27,18,21,59,56,70,90,73,13,427,199,347,623,920,993,908,672,413,100,5175
140071400,3,7,12,31,68,160,161,162,77,681,0,0,3,0,6,7,6,3,3,28,15,15,41,59,69,106,106,125,73,609,350,511,1105,1589,1940,1766,1279,735,247,9522
140074870,17,19,28,78,166,290,302,261,110,1271,0,3,0,3,9,4,17,4,0,40,88,107,227,229,280,271,235,208,92,1737,645,1101,1975,2495,3023,2852,2115,1152,385,15743
140075274,3,3,6,10,26,79,76,61,23,287,0,0,0,6,6,3,0,0,3,18,6,3,15,26,30,32,53,27,14,206,57,118,261,406,463,517,485,232,70,2609
140076100,3,0,11,11,29,69,68,46,32,269,0,0,0,0,0,7,13,3,4,27,23,79,36,33,43,53,62,32,8,369,157,309,453,650,670,773,538,235,79,3864
140150800,0,6,6,20,41,99,64,89,53,378,0,0,0,0,3,3,3,0,3,12,16,6,27,39,40,32,47,59,20,286,159,239,581,698,823,756,563,412,150,4381
140152350,8,9,22,41,110,207,229,195,100,921,0,0,0,0,6,7,11,4,6,34,48,46,86,123,112,171,192,158,53,989,378,528,1015,1393,1597,1841,1435,876,327,9390
140152900,3,6,18,30,73,144,141,134,67,616,4,0,3,4,0,7,10,8,0,36,21,17,35,61,64,95,133,110,40,576,266,457,878,1061,1208,1226,966,593,229,6884
140154600,7,9,15,20,48,112,119,115,58,503,0,0,0,3,6,18,11,10,0,48,20,34,29,46,54,79,63,56,26,407,171,343,718,738,846,870,621,433,161,4901
140156200,7,6,26,35,93,218,217,242,152,996,0,3,4,4,3,6,11,11,3,45,74,72,116,127,150,152,186,158,67,1102,461,718,1524,1756,1967,1721,1320,948,369,10784
140158100,4,0,3,20,22,69,76,64,27,285,0,0,0,0,0,0,6,3,0,9,8,6,16,9,33,47,59,40,11,229,59,123,288,399,520,578,484,282,99,2832
140206150,23,27,70,97,231,422,373,406,258,1907,3,6,28,34,34,38,42,22,12,219,165,151,326,387,324,341,342,273,115,2424,1291,2474,4844,4934,4869,4268,2819,1893,769,28161
145056181,7,0,7,14,35,67,45,27,12,214,0,0,3,3,3,3,6,0,0,18,32,30,38,92,110,134,62,33,8,539,302,498,888,1718,1929,1606,676,229,51,7897
145056470,13,27,33,75,174,349,350,298,127,1446,0,5,10,10,10,21,48,52,14,170,118,169,392,339,378,306,244,213,111,2270,1149,2621,5704,6172,5691,3964,2067,1144,444,28956
145101050,0,0,0,5,12,39,56,56,18,186,0,0,3,0,0,4,0,0,0,7,6,10,11,15,17,20,30,19,3,131,55,103,178,273,353,369,299,164,48,1842
145103311,24,21,65,47,137,265,321,256,146,1282,3,3,6,7,13,13,21,16,6,88,56,118,305,289,237,238,231,251,120,1845,692,1245,2535,2782,2859,2530,1925,1274,530,16372
145103314,5,4,9,14,24,96,115,44,19,330,0,0,3,0,3,3,6,8,3,26,26,18,29,63,78,75,88,40,9,426,195,253,452,831,1051,1115,729,280,53,4959
145103700,0,4,8,5,23,65,76,74,29,284,0,0,0,3,3,8,0,3,0,17,7,5,12,26,20,44,62,31,19,226,64,141,311,395,489,577,455,247,89,2768
145106184,0,0,7,0,15,27,42,29,11,131,0,0,0,0,7,0,4,0,0,11,24,3,15,44,50,41,33,18,7,235,80,83,267,531,583,584,434,167,57,2786
145107640,3,0,7,13,47,104,148,134,66,522,0,0,0,4,7,7,0,4,0,22,19,12,29,41,51,51,89,91,29,412,195,241,514,892,1127,1127,876,497,148,5617
145108710,9,6,10,30,48,124,134,97,33,491,0,3,0,4,3,5,6,3,0,24,49,44,84,127,139,104,101,140,100,888,433,657,1397,2383,2272,1988,1195,591,222,11138
145108750,8,19,14,43,70,176,187,190,135,842,0,0,6,8,10,3,6,9,0,42,42,46,80,115,102,135,131,139,63,853,360,574,1174,1541,1595,1592,1176,716,324,9052
145150550,21,15,45,67,167,353,447,406,184,1705,3,4,4,6,10,18,17,11,3,76,84,67,140,177,260,360,343,374,235,2040,822,1091,2325,3494,5029,5518,3885,2135,804,25103
145152750,19,20,54,109,183,478,526,475,274,2138,0,3,6,10,7,12,24,21,3,86,124,75,184,264,343,446,565,488,231,2720,900,1128,2423,3753,4955,6296,5140,2965,1126,28686
145201000,0,0,4,8,29,61,55,31,31,219,4,0,0,0,0,3,5,0,0,12,3,0,8,15,14,26,17,33,17,133,58,77,217,280,373,399,251,146,90,1891
145202050,6,7,0,26,68,106,109,110,60,492,0,0,4,0,6,0,3,3,3,19,21,39,90,118,126,93,105,96,65,753,252,446,882,1285,1558,1324,960,558,251,7516
145207050,3,0,5,6,20,38,52,43,21,188,0,0,3,0,0,6,8,0,0,17,78,79,118,173,162,121,70,45,4,850,262,438,862,1143,1198,930,566,273,70,5742
150057751,37,40,136,128,246,416,478,494,318,2293,6,6,23,25,17,20,20,20,7,144,167,232,301,308,383,368,371,399,220,2749,2438,4952,7350,6773,6747,5779,3692,2493,1092,41316
150102000,0,0,3,13,33,48,53,58,26,234,0,0,0,0,0,0,3,0,0,3,12,11,11,26,59,29,61,47,23,279,123,173,315,493,596,514,460,275,102,3051
150102200,7,7,14,25,39,131,136,127,55,541,0,0,3,0,5,6,3,0,3,20,27,16,36,54,68,106,111,117,59,594,200,270,570,810,1032,1114,939,564,199,5698
150103500,0,3,6,6,22,55,73,53,34,252,0,0,0,0,0,5,0,10,0,15,8,10,13,8,30,44,57,39,20,229,119,166,320,424,525,511,403,205,87,2760
150104300,6,4,11,19,30,70,68,73,20,301,0,0,0,3,0,0,3,3,0,9,34,134,272,243,130,104,88,49,25,1079,184,369,737,827,827,774,497,260,96,4571
150104950,3,3,0,8,12,41,53,62,32,214,0,0,0,0,0,0,0,3,3,6,14,3,6,17,31,24,24,22,10,151,97,88,223,377,445,430,312,204,91,2267
150105800,4,4,12,27,53,97,95,105,52,449,0,0,0,0,0,0,3,0,0,3,25,28,48,53,84,87,95,109,59,588,155,233,570,657,852,796,578,429,162,4432
150107350,6,5,11,14,23,74,100,129,90,452,0,0,0,0,0,3,0,3,0,6,9,10,15,26,55,30,64,63,19,291,151,250,433,668,845,788,624,454,169,4382
150107500,3,10,16,40,64,163,192,159,90,737,0,0,0,3,6,3,11,5,7,35,36,25,77,73,89,122,142,110,52,726,336,492,1118,1374,1555,1445,1103,671,270,8364
150107754,3,3,6,15,27,50,52,49,11,216,0,0,0,0,0,6,0,3,0,9,9,6,11,30,31,43,33,22,5,190,163,183,338,704,791,709,387,157,41,3473
150151600,3,4,11,10,29,53,50,42,18,220,0,0,0,0,0,6,7,3,0,16,3,8,14,13,23,14,27,17,7,126,63,133,284,348,424,312,228,130,38,1960
150153450,18,15,53,79,164,392,380,474,235,1810,0,6,14,18,21,35,48,76,27,245,114,137,267,251,266,260,240,198,99,1832,816,1523,3079,3217,3272,2639,1720,1269,480,18015
150153850,0,4,5,6,36,61,60,50,18,240,0,0,0,0,0,7,7,4,0,18,11,11,24,24,29,24,40,48,23,234,96,131,247,347,510,358,307,200,63,2259
150154750,12,4,15,26,83,150,169,166,84,709,0,0,5,0,0,6,18,16,5,50,58,54,111,112,110,112,121,95,43,816,372,554,1073,1381,1535,1188,911,539,190,7743
150155550,3,5,3,9,21,30,34,30,7,142,0,0,0,0,4,0,0,5,0,9,7,9,19,25,36,24,30,18,3,171,80,139,238,295,334,265,191,119,28,1689
155050050,46,39,109,116,217,418,486,493,301,2225,0,6,19,35,35,36,34,13,8,186,157,189,334,378,368,397,419,490,344,3076,1778,3430,5968,6145,6432,5690,3727,2474,1066,36710
155053341,0,0,0,4,17,31,42,30,11,135,0,0,0,0,0,0,0,0,0,0,13,13,11,31,22,40,31,12,6,179,119,135,312,518,601,591,283,105,42,2706
155102300,5,7,13,22,50,145,250,196,81,769,0,0,0,6,3,6,4,5,0,24,33,27,42,52,94,134,133,165,105,785,298,422,902,1236,1451,1651,1426,928,306,8620
155103342,3,4,5,3,29,91,105,99,59,398,0,0,0,3,6,3,3,0,4,19,22,19,34,39,53,66,83,70,35,421,158,232,513,640,875,886,722,404,165,4595
155107450,0,0,4,11,16,42,49,62,34,218,0,0,0,0,3,0,14,0,0,17,16,28,61,61,51,30,33,28,17,325,74,139,306,434,511,501,370,201,85,2621
155107700,0,0,0,4,11,20,22,20,10,87,0,0,0,0,3,0,3,3,0,9,4,3,4,11,11,18,31,14,9,105,26,39,86,121,177,182,139,82,26,878
155150650,8,3,13,18,40,152,204,125,91,654,0,0,6,4,3,3,4,6,0,26,35,15,30,50,76,84,129,141,88,648,223,275,657,848,1052,1280,1121,651,256,6363
155151860,0,0,6,0,9,16,21,14,3,69,0,0,0,0,0,0,0,0,0,0,0,3,4,8,17,16,13,0,6,67,30,55,151,206,253,217,135,47,12,1106
155152500,8,6,8,22,51,119,143,130,56,543,0,0,0,7,3,4,7,3,0,24,29,25,46,64,74,94,96,108,55,591,224,323,601,862,968,1015,745,553,213,5504
155154250,0,0,0,4,13,21,41,30,16,125,0,0,0,0,0,0,3,5,0,8,0,5,12,6,25,25,17,20,7,117,40,75,118,158,252,210,176,95,32,1156
155155500,6,5,18,16,30,85,192,140,57,549,0,0,0,0,8,4,5,0,4,21,28,14,27,51,55,78,108,105,31,497,181,288,584,838,902,1052,1022,538,151,5556
155157800,0,8,7,9,8,56,77,88,44,297,0,0,0,6,0,3,0,6,3,18,16,11,20,28,51,69,76,55,15,341,121,146,298,412,637,642,455,309,99,3119
155200300,0,3,7,8,25,66,61,45,15,230,0,3,9,0,0,0,0,8,3,23,9,13,15,28,42,39,32,22,8,208,64,114,218,297,362,329,197,125,38,1744
155208200,13,14,27,17,74,116,153,105,30,549,0,0,0,0,3,9,4,6,0,22,42,22,45,42,71,72,78,73,35,480,228,295,639,837,1006,966,653,315,107,5046
160101250,24,25,55,74,248,426,300,295,111,1558,0,0,5,7,11,14,10,12,0,59,65,99,188,164,250,249,304,411,248,1978,585,1027,1888,2123,2725,2597,1788,1377,491,14601
160101700,9,12,13,14,40,73,57,21,9,248,0,0,0,0,3,0,4,0,0,7,4,18,26,21,25,26,23,12,3,158,65,115,248,259,278,288,188,63,12,1516
160108809,0,0,3,4,11,25,20,8,3,74,0,3,0,0,0,0,0,0,0,3,0,3,3,3,7,6,4,0,0,26,13,45,84,100,120,115,54,19,3,553
185019779,0,0,0,0,0,3,6,7,3,19,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,7,7,0,21,0,6,4,8,14,27,27,24,3,113
199999499,34,32,56,74,96,110,97,45,17,561,4,6,10,20,22,18,7,7,0,94,120,222,567,597,597,392,240,86,66,2887,585,1311,2652,2103,1891,1674,969,241,121,11547
