SA3_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
10801,0,0,0,0,0,0,7,54,0,22,21,12,0,0,0,3,0,0,3,0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,3,0,0,0,0,0,0,6,0,14,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,7,0,0,3,0,4,3,0,0,0,3,0,27,0,16,12,9,0,0,0,0,0,0,0,0,0,0,4,42,0,59,35,14,10,0,4,4,0,0,0,0,0,0,3,124,6,7,18,87,80,65,38,12,3,6,4,0,0,0,24,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,16,14,11,10,6,15,4,3,0,7,101,0,9,0,3,9,3,0,0,0,0,0,0,0,0,0,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
10802,0,5,0,0,0,5,3,55,0,11,13,3,0,0,0,0,0,0,0,3,0,0,0,40,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,3,8,6,0,3,4,0,0,0,0,0,0,0,0,30,0,18,9,0,0,0,0,0,0,0,0,0,0,0,3,30,0,43,42,16,10,0,3,0,0,0,0,0,0,0,9,122,8,8,21,90,152,96,65,15,9,11,3,3,0,0,37,504,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,8,0,0,0,3,18,40,27,18,5,4,12,8,8,13,5,165,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,18,0,0,0,4,3,0,3,3,0,0,0,0,0,0,0,13
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,8,15,3,3,6,3,7,187,0,31,34,26,5,0,0,4,3,3,0,0,0,0,11,118,0,0,3,8,0,3,11,8,0,3,0,0,3,0,3,46,0,0,0,0,7,3,11,15,3,0,0,3,0,5,0,42,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,16,3,0,12,6,15,5,9,9,3,3,0,0,0,0,0,61,3,36,25,11,0,0,0,0,0,0,0,0,0,0,5,74,0,131,75,22,25,10,15,3,0,0,0,0,0,0,15,298,10,18,70,161,282,149,169,82,5,18,23,4,11,6,48,1061,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,9,0,0,3,6,27,56,48,42,13,5,14,19,8,0,20,251,0,13,7,3,4,4,6,3,0,0,0,0,0,0,3,49,0,4,3,5,3,3,0,8,0,0,0,0,0,0,0,27
10805,0,3,0,0,3,0,0,61,0,28,14,11,3,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,15,0,0,0,0,0,5,6,7,0,0,0,0,0,0,0,24,0,4,3,7,4,0,0,0,0,0,0,0,0,0,0,13,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,26,0,28,11,7,3,0,0,0,0,0,0,0,0,0,0,49,0,83,58,24,15,6,9,0,0,0,0,0,3,0,3,198,3,13,27,98,138,78,66,29,7,0,8,4,4,0,25,501,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,3,31,52,22,29,6,12,4,8,3,3,14,187,0,6,6,0,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,14
10901,3,5,3,0,5,3,0,89,4,14,35,11,3,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,3,3,7,0,3,0,0,0,3,0,23,0,0,0,0,0,3,7,10,0,0,0,0,3,0,0,34,0,0,0,8,0,0,8,3,0,0,0,0,0,0,0,16,0,0,0,6,4,5,4,9,3,0,0,0,4,5,0,49,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,15,0,94,76,23,20,3,6,4,0,0,0,4,0,3,11,236,3,5,27,68,130,113,96,61,23,27,8,20,8,12,30,628,0,0,0,0,0,0,3,7,0,3,0,5,3,0,4,32,0,0,0,0,38,48,47,68,20,19,17,9,12,14,10,308,0,7,8,0,3,0,0,0,0,0,0,0,0,0,4,35,0,0,0,7,3,3,3,0,0,0,0,0,3,3,0,24
10902,0,0,0,0,0,0,0,4,0,32,40,16,0,0,0,0,0,0,0,0,0,0,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,0,3,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,10,20,24,24,10,0,0,14,3,0,3,5,117,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,8,3,8,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
10903,3,3,3,3,0,3,0,42,0,28,27,4,0,0,0,0,0,0,8,0,0,3,6,83,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,14,0,0,0,0,0,0,0,6,0,0,3,5,14,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,9,4,0,0,0,3,4,5,43,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,20,0,52,47,8,7,0,9,3,0,0,0,0,0,0,9,145,3,3,14,49,66,56,84,38,7,18,5,8,3,3,18,379,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,17,0,0,0,0,7,17,29,27,17,4,13,11,16,12,3,155,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8
11001,0,3,0,0,0,0,0,39,0,6,6,4,3,3,0,3,0,0,0,0,0,0,3,27,0,0,0,0,0,3,14,4,0,0,0,0,0,0,3,31,0,0,0,0,0,0,5,0,0,0,0,4,4,0,3,13,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,3,10,5,5,4,0,0,3,0,3,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,29,3,9,3,5,3,0,0,0,0,0,0,3,80,3,8,17,55,83,54,74,44,14,13,12,6,7,7,12,396,0,0,0,0,0,0,8,9,0,0,0,3,9,3,0,32,0,0,0,0,7,19,15,26,0,7,11,18,32,16,9,155,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,4,4,4,0,0,0,0,0,3,29
11002,0,0,0,0,0,0,0,30,0,11,17,9,0,0,0,0,0,0,0,0,0,0,7,43,0,0,0,0,0,0,8,0,3,0,0,0,0,0,6,18,0,0,0,0,0,0,0,8,0,3,3,3,10,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,28,10,6,5,3,0,0,0,0,0,0,0,3,79,3,6,14,41,87,59,46,15,8,0,0,0,0,0,20,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,20,15,53,12,38,26,19,20,0,13,229,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11003,0,5,3,0,0,0,0,25,0,0,3,3,0,0,0,0,0,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,4,4,0,0,0,3,0,0,0,0,0,0,32,0,0,4,15,27,32,39,16,11,6,7,3,3,0,6,170,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,0,0,0,0,9,11,7,21,7,3,14,12,12,0,4,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11004,5,11,3,0,0,0,3,72,0,15,18,11,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,16,0,0,0,0,3,4,11,13,5,5,0,6,54,52,36,191,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,10,0,5,4,6,3,10,8,8,0,0,4,3,3,0,0,52,0,8,6,5,3,0,0,0,0,0,0,0,0,0,0,28,0,55,21,9,3,3,10,3,0,0,0,0,0,0,3,114,3,9,23,66,137,91,72,60,24,30,7,14,3,3,27,571,0,0,0,0,0,0,10,17,4,0,5,0,0,0,0,35,0,0,0,0,14,45,34,93,12,56,63,66,53,15,26,475,0,4,3,0,9,3,0,0,0,0,3,0,0,0,0,25,0,0,4,8,6,0,8,14,0,3,3,4,10,3,0,58
11101,6,17,3,0,0,0,4,192,4,65,111,52,10,5,11,16,0,0,0,0,0,0,21,292,0,0,3,5,5,5,20,8,0,0,4,5,0,6,3,58,0,0,0,0,11,25,23,21,0,4,11,5,6,6,6,118,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,19,0,0,19,42,58,25,17,29,4,5,10,3,3,3,8,222,0,27,23,9,3,0,0,0,0,0,0,0,0,0,3,66,0,119,69,20,13,5,11,8,0,0,3,0,3,0,7,274,5,16,44,123,262,208,235,104,41,20,10,27,13,4,47,1160,0,0,0,0,4,0,10,5,0,0,0,0,0,0,0,31,0,0,3,7,50,108,60,67,15,16,12,16,25,13,18,402,0,47,16,11,31,20,12,3,0,0,0,0,0,0,11,143,4,0,5,13,11,3,6,8,0,0,0,3,0,0,0,51
11102,3,16,4,3,0,0,0,127,0,27,40,23,3,3,4,0,0,0,0,0,0,0,12,110,0,0,0,3,3,5,3,0,0,0,0,0,0,3,0,21,0,0,0,0,8,16,18,13,0,0,0,0,0,0,3,66,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,21,0,3,3,18,15,16,6,5,0,0,0,0,4,0,0,82,0,23,19,3,0,0,0,0,0,0,3,0,0,0,0,54,0,129,51,20,22,6,5,0,0,0,3,0,0,0,8,252,17,29,65,157,237,220,170,81,12,15,10,21,0,4,51,1092,0,0,0,0,3,3,5,22,4,4,0,3,0,0,0,56,0,0,3,5,39,72,52,34,15,22,11,4,6,3,6,286,0,11,3,5,16,8,0,3,0,0,0,0,0,0,3,50,3,0,0,5,5,3,10,3,0,0,0,3,0,0,0,29
11103,19,16,14,5,8,0,8,302,3,164,301,91,14,9,12,7,0,6,6,6,3,0,50,672,0,3,4,4,3,23,21,14,9,6,3,3,7,12,7,122,0,0,0,3,20,41,87,99,36,30,20,15,17,23,23,404,0,0,0,10,3,8,11,3,0,0,0,0,0,0,0,36,0,3,15,43,57,48,55,65,20,11,24,15,36,42,7,450,0,13,19,4,3,0,0,3,0,0,0,0,0,0,8,48,0,100,44,22,15,15,7,3,0,0,9,4,9,3,5,246,10,18,58,174,401,267,308,172,55,61,21,35,20,25,80,1703,0,0,0,3,5,3,32,36,8,21,40,37,32,11,13,250,0,0,3,12,118,205,114,135,31,56,39,57,45,26,22,857,0,55,39,18,68,39,5,12,0,0,3,3,6,0,19,275,0,0,4,18,18,12,19,11,0,8,11,26,33,18,6,174
11201,0,3,0,0,0,4,4,155,0,48,41,11,11,16,19,18,8,8,11,11,4,3,12,222,0,5,4,3,11,26,46,48,7,8,11,6,15,9,12,206,0,0,0,0,5,7,4,7,3,0,0,0,4,3,3,42,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,4,10,20,11,11,6,9,0,0,0,0,3,0,8,82,0,19,13,3,0,7,3,0,0,0,0,0,0,0,0,45,0,86,70,25,37,10,37,17,3,4,3,0,4,3,13,317,9,13,71,195,352,209,230,161,24,44,18,31,15,24,87,1482,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,16,0,0,3,8,26,33,30,21,10,7,0,5,8,5,10,174,0,3,4,0,12,3,4,0,0,0,0,3,3,0,5,51,0,0,4,18,7,7,3,3,0,0,0,0,3,0,0,44
11202,3,7,4,0,0,0,0,87,9,87,48,19,3,8,4,0,0,0,0,0,0,0,10,206,0,0,0,3,3,6,14,11,0,5,0,0,0,0,3,51,0,0,0,0,3,11,3,9,0,3,0,0,3,3,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,17,11,9,10,10,0,0,0,0,0,0,0,53,0,7,7,3,0,0,0,0,0,0,0,0,0,0,0,18,0,40,52,19,20,4,23,7,0,0,0,0,3,0,4,174,3,8,28,117,237,155,118,50,19,7,12,0,0,0,38,812,0,0,0,0,0,3,5,3,3,0,8,0,0,0,0,26,0,0,0,0,26,54,62,65,12,12,14,15,19,0,11,292,0,4,4,3,10,4,3,0,0,0,0,0,0,0,3,29,0,0,4,4,3,3,3,0,0,0,0,3,0,0,0,26
11203,7,11,7,0,3,0,14,191,5,54,52,27,8,6,4,0,6,3,3,3,4,0,17,202,0,3,3,3,4,26,54,33,8,5,3,3,7,10,5,164,0,0,0,0,0,7,5,12,0,0,3,3,0,3,0,42,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,27,15,16,9,3,0,0,0,0,0,0,9,91,0,42,20,3,0,0,0,0,0,0,0,0,0,0,7,76,0,121,84,20,17,18,23,7,0,0,3,0,0,0,19,306,8,19,65,260,575,505,530,246,51,65,34,30,30,18,112,2530,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,16,0,0,0,6,63,77,65,77,28,23,16,41,24,13,37,467,0,7,13,4,7,10,6,7,0,0,3,0,0,0,3,62,3,0,0,11,7,7,7,3,3,0,0,0,0,0,6,54
11301,6,5,5,0,0,0,0,43,44,495,393,157,13,7,12,0,0,0,3,10,9,6,115,1268,0,3,0,0,0,0,3,0,0,0,0,0,3,0,4,16,0,0,0,0,0,6,16,3,0,3,0,4,14,3,17,56,0,0,0,9,0,0,3,0,0,0,0,0,0,0,3,20,0,0,0,6,0,0,4,4,0,0,9,5,49,24,11,111,0,3,4,0,4,0,0,8,0,0,0,0,0,0,0,19,0,16,11,4,6,3,9,5,0,0,0,0,0,0,3,54,3,0,7,26,53,89,180,81,30,19,27,28,26,8,36,615,0,0,0,0,0,0,11,36,12,16,24,12,11,3,3,131,0,0,0,0,18,43,33,74,15,28,26,54,41,14,11,355,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,5
11302,0,0,0,0,0,0,0,14,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,3,0,4,0,0,0,0,7,45,0,3,10,13,38,39,28,25,3,7,6,0,3,0,18,189,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,7,0,22,5,3,0,5,0,0,4,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
11303,11,17,3,0,0,0,3,99,0,19,27,8,0,0,0,0,0,0,0,0,0,3,8,72,0,4,0,0,0,0,9,0,4,0,0,0,0,0,0,21,0,0,0,0,8,7,9,16,3,6,0,3,10,3,13,76,0,5,0,3,0,0,0,0,0,0,0,0,0,0,8,22,0,0,8,19,13,20,15,8,3,4,3,6,5,3,15,134,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,14,0,68,42,12,3,3,11,0,0,0,0,0,0,0,0,149,5,3,32,72,115,102,134,60,23,16,14,17,10,6,51,648,0,0,0,0,3,3,22,19,8,9,3,8,11,0,3,98,0,0,0,0,17,34,31,94,24,59,65,96,62,17,22,524,0,14,0,0,0,3,0,5,0,5,0,0,0,0,3,31,0,0,3,5,4,0,4,7,0,0,3,0,0,0,3,40
11401,3,0,0,0,0,0,12,176,0,64,116,62,13,9,5,0,0,0,3,0,0,3,30,299,0,0,0,0,4,9,19,4,0,3,0,0,3,5,3,48,0,0,0,0,6,9,16,9,0,4,0,3,0,0,3,44,0,3,3,9,5,0,0,0,0,0,0,0,0,0,13,43,0,3,12,15,8,3,15,4,0,3,0,0,0,0,3,71,0,101,67,32,5,3,0,0,0,0,0,0,0,0,11,216,3,155,136,30,26,13,12,14,0,0,0,0,0,0,10,404,19,8,55,217,328,193,153,64,24,15,12,8,23,0,83,1192,0,3,0,0,0,3,0,0,0,0,0,14,3,0,3,20,0,0,0,4,47,87,60,40,11,21,7,24,25,13,26,361,0,19,16,11,31,13,0,5,0,0,0,3,0,0,6,99,3,6,5,14,7,3,9,3,0,0,0,0,0,0,4,46
11402,3,5,0,0,0,0,6,118,3,43,47,41,17,0,8,8,0,0,0,0,4,0,9,178,0,3,0,7,0,0,7,3,0,0,0,0,3,3,0,33,0,0,0,0,3,7,9,6,0,0,3,0,0,0,3,28,0,0,0,14,3,3,3,0,0,0,0,0,0,3,0,33,0,0,3,16,6,4,3,3,0,0,0,0,0,0,3,45,0,26,25,12,4,0,0,0,0,0,0,0,0,0,0,61,0,72,54,24,16,11,4,3,0,3,0,0,0,0,3,196,5,23,61,113,209,121,72,34,15,10,8,6,8,5,28,714,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,16,21,10,23,3,0,4,15,13,6,7,133,0,14,14,6,31,6,4,0,0,0,0,0,0,0,4,73,0,0,3,3,5,4,8,10,0,0,0,4,3,0,0,45
11501,31,30,24,3,12,7,11,503,7,197,315,176,36,15,27,27,0,3,3,6,12,0,51,877,0,5,5,5,12,42,66,37,4,8,10,5,9,3,3,210,0,0,0,16,164,664,859,610,106,88,70,65,37,27,49,2763,0,24,75,182,129,150,58,20,4,0,3,0,0,7,14,670,4,8,38,180,365,625,321,238,48,61,36,55,44,25,33,2078,3,95,87,48,17,18,9,4,0,0,0,0,0,0,6,284,0,88,78,33,25,20,31,31,3,3,0,3,14,3,7,342,10,14,66,161,328,376,539,235,38,64,34,58,29,18,69,2036,0,0,3,21,55,136,191,77,23,32,18,25,36,36,10,662,0,0,11,118,398,627,306,156,19,24,33,33,34,19,37,1812,0,20,17,22,178,100,44,15,0,3,11,0,4,0,13,423,3,0,13,34,95,162,168,141,22,21,22,19,21,15,15,742
11502,0,0,0,0,0,0,0,62,6,113,163,52,10,3,8,0,0,0,0,0,0,0,24,376,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,22,0,0,0,3,12,26,46,20,4,0,0,12,0,0,0,117,0,15,39,72,25,29,28,7,4,0,0,3,0,0,13,243,0,0,9,17,25,32,18,27,6,12,10,0,0,0,0,159,0,29,29,9,9,0,3,0,0,0,0,0,0,0,3,77,0,24,31,14,6,0,8,10,0,0,0,0,0,0,3,94,3,3,17,55,99,65,70,33,3,5,6,10,0,0,8,374,0,0,0,0,9,16,6,0,0,0,0,0,0,0,4,38,0,0,0,7,16,49,20,4,0,3,0,0,0,3,0,117,0,5,0,0,16,6,6,0,0,0,0,0,0,0,0,37,0,0,6,7,9,14,8,16,0,3,0,5,0,0,0,61
11503,0,3,0,0,0,0,0,70,0,23,23,22,0,0,0,0,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,12,5,0,0,0,0,0,0,0,0,17,0,0,0,8,3,3,3,0,0,0,0,0,0,0,0,17,0,0,6,10,8,3,0,0,0,0,0,0,0,0,0,26,0,50,52,41,20,9,4,3,0,0,0,0,0,0,9,181,0,23,37,9,6,7,9,6,0,0,0,0,0,0,3,92,0,3,13,46,68,60,50,18,3,4,0,3,3,3,13,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,12,7,0,3,3,0,0,0,3,53,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,11
11504,10,9,13,5,3,7,0,119,5,39,49,52,8,3,3,3,0,0,0,0,0,3,6,165,0,0,0,8,3,0,7,0,0,3,0,0,0,0,0,25,0,0,0,0,5,28,50,44,6,3,3,0,5,3,0,148,0,0,6,25,13,29,11,0,3,0,0,0,0,0,0,99,0,0,4,4,29,47,35,44,10,4,8,3,0,0,6,192,0,68,89,53,24,3,3,4,0,0,3,0,0,0,10,272,0,15,20,4,3,3,6,4,0,0,0,3,3,0,0,65,0,0,4,39,80,86,159,55,3,23,12,18,3,11,12,495,0,0,0,3,23,32,72,22,8,6,0,3,4,0,0,168,0,0,0,25,107,345,153,109,8,11,8,12,9,7,9,804,0,0,3,4,16,15,3,3,0,0,0,0,0,0,0,46,0,0,3,10,3,17,18,18,0,5,0,0,0,4,4,79
11601,8,14,4,3,3,7,7,253,6,126,261,203,35,12,11,5,3,0,4,3,5,0,27,704,0,0,0,0,0,10,20,10,7,3,3,0,3,0,0,59,0,0,0,10,101,229,268,140,18,16,9,17,19,3,21,845,0,9,45,237,166,241,156,60,16,5,6,3,3,4,39,1009,0,3,15,39,89,142,110,78,9,10,8,15,10,14,16,557,0,294,397,266,93,40,13,0,0,0,0,3,0,0,35,1143,0,82,94,25,18,4,7,0,0,0,0,0,0,0,8,247,3,4,16,92,286,439,927,414,104,155,103,87,71,49,137,2899,0,0,0,4,34,111,216,167,47,77,81,70,89,38,21,953,0,0,6,148,690,2466,1505,1220,274,294,217,262,240,130,137,7592,0,110,49,31,121,119,49,10,0,3,3,0,0,3,22,531,0,0,3,17,24,38,32,23,6,8,7,11,13,3,3,186
11602,10,23,8,7,0,0,6,240,0,43,115,98,14,3,23,8,3,0,3,9,0,0,10,325,0,0,0,0,0,8,22,15,0,3,0,0,4,0,3,59,0,0,0,0,40,117,153,97,5,18,18,3,12,3,20,496,0,0,6,66,43,47,30,5,6,0,0,3,3,0,33,259,0,0,5,25,66,186,126,108,16,15,12,9,9,3,10,589,0,117,187,132,58,24,0,5,3,0,0,0,0,0,15,545,0,25,43,13,12,3,12,14,0,0,0,0,4,3,0,125,0,3,14,55,204,278,507,270,40,47,38,25,30,19,69,1606,0,0,0,12,39,131,228,114,44,52,40,46,39,22,13,780,0,0,0,46,462,1653,1028,547,85,79,111,77,103,71,86,4352,0,16,4,3,83,61,35,3,10,3,0,5,3,0,3,226,0,0,3,12,19,48,103,44,12,7,12,7,10,8,3,288
