SA3_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
12403,0,0,3,11,14,18,16,3,3,69,0,0,0,8,0,7,3,0,0,14,6,8,18,78,16,13,0,3,0,145,0,3,0,13,19,50,79,36,11,211,8,76,135,419,200,167,75,14,6,1094,0,4,0,19,26,33,33,11,3,131,3,18,22,85,17,13,7,5,0,176,0,3,0,21,8,8,3,0,0,43,8,38,79,476,238,212,80,20,10,1164,0,3,0,36,17,27,29,11,15,142,0,4,11,47,71,122,86,52,26,408,0,12,6,23,13,20,3,3,0,80,0,6,24,89,54,47,22,18,0,271,0,0,0,4,15,26,19,12,3,78,0,17,13,94,49,39,17,9,3,244,0,0,3,27,3,7,0,0,0,44,0,17,17,105,52,24,4,0,0,221,0,0,0,3,6,7,13,6,0,35,0,0,0,6,16,6,6,4,0,38,0,9,12,48,20,23,11,4,4,128
12404,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,18,16,11,14,80,0,9,27,94,69,55,23,12,0,281,0,0,0,5,4,3,3,0,0,16,0,0,0,9,4,0,0,0,0,8,0,0,0,3,6,0,0,0,0,13,0,4,9,58,30,21,5,0,0,139,0,0,0,5,8,6,0,0,0,18,0,3,6,10,16,17,16,7,3,73,0,0,0,0,3,7,0,0,0,15,0,3,18,20,11,3,6,0,0,59,0,0,0,0,6,3,0,0,0,10,0,0,0,4,3,0,0,0,0,10,0,0,0,5,0,0,0,0,0,7,4,0,7,28,3,5,0,0,0,52,0,0,0,8,4,6,3,12,0,37,0,0,4,4,0,0,0,0,0,10,3,3,0,7,3,7,8,0,0,34
12405,0,0,0,14,6,15,9,3,3,50,0,6,3,11,3,4,0,0,0,24,0,0,3,18,0,0,0,0,0,18,0,0,0,3,0,17,18,3,3,46,10,82,153,327,98,68,20,10,0,769,0,0,0,3,7,6,8,3,0,34,5,6,19,59,18,10,5,0,0,128,0,0,0,0,4,4,0,0,0,8,4,31,68,384,217,203,90,19,14,1025,0,0,0,5,10,17,6,5,14,64,0,0,3,20,35,38,25,14,3,140,0,0,3,3,4,9,0,0,0,20,0,3,5,32,13,27,16,10,0,113,0,0,0,3,9,17,0,10,4,34,0,3,7,57,29,42,19,0,3,168,0,0,0,8,3,0,0,0,0,14,0,0,0,30,15,11,0,0,0,59,0,0,0,3,6,8,9,3,0,22,0,0,3,19,27,17,3,0,0,71,0,0,3,6,0,6,3,0,0,21
12501,0,0,3,19,3,3,3,3,0,33,0,9,17,94,53,35,18,9,0,234,4,18,414,948,17,20,5,0,0,1429,0,0,0,10,0,4,3,0,0,18,9,43,71,161,61,44,22,4,0,414,0,0,0,3,3,0,0,0,0,9,23,130,124,418,85,38,9,0,0,825,0,0,0,3,0,3,3,0,0,17,7,25,65,404,173,152,78,23,10,922,0,0,3,17,9,15,9,12,14,65,0,0,0,8,0,11,11,6,3,34,0,10,21,46,11,10,9,6,0,112,0,5,8,56,23,10,8,0,0,114,0,0,0,4,3,5,8,6,0,32,0,16,41,244,127,99,54,25,7,621,4,4,36,247,17,23,10,0,0,339,0,3,27,166,18,18,0,0,0,235,0,0,0,4,3,12,6,6,0,30,4,9,43,301,329,204,118,64,17,1089,3,15,14,24,3,3,0,0,0,68
12502,0,0,0,4,6,3,3,4,8,25,0,0,0,17,14,22,7,0,5,63,0,0,3,23,3,0,0,0,0,29,0,0,3,10,0,3,14,6,3,44,3,43,78,123,93,62,35,16,7,460,0,0,0,3,4,3,3,0,0,11,10,19,20,77,9,4,0,0,0,138,0,0,0,10,3,7,0,0,0,20,0,25,32,184,97,82,40,16,7,486,0,0,0,18,11,22,10,6,4,72,0,0,0,10,12,11,15,5,16,66,0,8,21,39,17,21,9,3,0,131,0,8,17,46,22,30,11,4,0,142,0,0,0,3,4,4,5,7,0,26,3,25,32,134,82,62,34,16,13,406,0,8,20,85,38,34,13,3,0,205,0,5,10,80,18,14,7,0,0,134,0,0,0,3,3,4,0,0,0,11,0,0,4,18,30,13,8,0,0,74,8,28,15,38,10,12,14,3,4,119
12503,0,0,10,27,14,17,15,23,4,109,0,6,35,141,53,43,32,12,6,319,0,19,149,481,34,18,6,0,0,699,0,0,3,4,0,3,8,16,16,49,18,145,222,428,174,95,44,19,9,1154,0,0,0,0,3,7,4,6,0,26,28,95,118,414,55,37,10,7,0,762,0,0,4,5,4,7,3,0,0,20,3,63,124,639,327,263,123,38,20,1592,0,0,0,28,23,38,23,32,38,188,0,0,0,6,6,22,24,20,19,101,0,0,0,21,12,8,5,7,5,55,0,0,14,32,25,13,13,3,4,104,0,0,0,8,12,24,13,14,5,85,0,5,27,159,67,71,40,24,11,404,0,0,13,68,4,19,6,0,0,108,4,35,59,169,46,37,11,3,0,365,0,0,0,16,11,8,16,10,5,68,3,6,41,252,216,121,83,28,3,756,3,7,15,29,3,7,3,0,0,71
12504,0,6,14,30,18,19,15,9,0,114,0,0,11,53,21,25,19,3,3,130,3,23,89,457,21,11,3,0,0,613,0,0,3,3,10,10,16,22,11,74,17,112,150,337,148,126,58,17,13,971,0,0,3,10,4,3,7,5,0,44,17,47,46,272,37,23,9,3,0,453,0,3,5,19,7,5,3,0,0,40,18,67,122,765,250,225,108,26,29,1614,0,0,5,55,29,53,26,18,16,202,0,4,0,24,17,17,37,33,14,148,5,40,12,59,22,30,20,10,0,199,0,3,20,92,35,35,21,14,8,221,0,0,0,17,12,16,12,9,0,73,20,99,136,852,375,220,140,92,18,1951,0,0,17,91,18,16,13,0,0,147,0,4,22,176,41,32,9,5,3,289,0,0,0,7,3,4,0,3,0,18,0,3,9,66,55,47,35,10,0,225,15,37,18,63,12,15,4,0,0,170
12601,0,0,0,3,3,3,3,0,0,15,0,0,0,12,8,7,3,3,0,30,0,0,5,15,4,0,0,0,0,27,0,0,3,6,6,3,14,6,3,43,0,26,34,46,53,54,39,14,7,268,0,0,0,0,0,3,0,0,0,12,4,14,10,34,4,3,0,0,0,73,0,0,0,6,3,9,8,3,0,26,0,11,14,104,41,18,18,0,5,211,0,0,0,12,3,12,6,0,0,31,0,5,3,14,13,15,11,11,4,77,0,17,22,19,18,16,10,3,0,105,3,15,14,55,29,28,9,10,3,168,0,0,0,4,0,0,3,3,0,10,3,22,23,106,86,60,28,15,4,349,4,14,18,102,36,42,18,3,0,237,0,4,8,39,11,11,3,0,0,82,0,0,0,0,0,0,3,0,0,7,0,0,0,3,5,6,0,0,0,14,3,35,15,33,19,12,8,4,3,131
12602,0,0,15,16,10,9,11,5,4,66,0,0,23,37,15,15,12,9,0,113,3,0,39,163,10,0,0,0,0,211,0,0,4,14,8,13,20,16,7,89,13,44,81,239,161,137,84,25,13,801,0,0,3,7,10,3,8,4,3,27,11,17,11,103,10,9,3,3,0,165,0,0,0,9,16,13,5,4,3,62,9,71,68,642,187,178,78,17,16,1269,0,0,0,61,25,36,24,10,14,169,0,4,7,39,24,41,37,24,15,180,13,33,37,119,41,48,36,11,3,341,5,13,33,127,64,50,33,30,31,374,0,0,0,11,14,20,17,8,5,75,3,17,28,196,93,86,58,46,15,538,5,3,48,240,48,34,19,6,0,403,3,4,36,248,56,29,18,3,3,399,0,0,3,13,8,18,14,12,0,62,0,0,0,40,21,19,11,5,3,98,10,43,54,97,38,27,23,7,4,309
12701,0,0,0,24,26,17,21,8,3,97,0,0,3,0,4,8,0,0,0,18,0,3,3,23,0,5,0,0,0,34,0,0,0,3,3,7,21,10,6,52,30,134,195,312,93,65,27,5,4,853,0,0,0,3,4,7,7,0,0,19,0,16,23,90,25,7,3,0,0,163,0,0,0,3,3,0,4,0,0,15,4,22,60,365,234,251,80,26,14,1045,0,0,0,33,20,31,20,7,4,116,0,0,0,8,17,22,19,15,8,93,0,0,3,10,12,11,6,3,0,44,0,3,14,31,25,10,10,0,0,93,0,0,5,42,49,44,27,19,3,197,0,0,3,21,19,12,6,3,0,60,0,0,0,20,0,0,3,0,0,23,3,3,15,119,44,26,7,3,0,218,0,0,3,50,56,53,43,16,6,217,0,9,3,50,28,10,3,0,0,107,0,13,19,29,7,6,0,0,0,79
12702,0,3,0,20,10,33,28,8,6,99,0,3,13,32,31,17,5,3,3,109,0,0,10,17,0,0,0,0,0,27,0,0,3,3,3,11,16,11,6,61,38,230,323,438,112,76,32,6,3,1257,0,9,0,0,6,8,8,8,3,30,3,18,14,52,14,19,0,0,0,120,0,3,0,8,0,3,0,0,0,10,10,36,99,447,204,282,175,30,21,1302,5,0,0,29,20,63,45,38,43,242,0,3,0,6,10,31,28,21,5,98,0,4,0,8,7,9,10,3,3,41,0,3,7,12,10,9,11,0,0,53,0,0,4,67,65,107,103,75,19,441,0,4,8,17,10,23,21,3,3,87,0,0,9,26,13,23,9,0,0,92,6,16,75,445,112,83,34,6,3,778,0,0,8,51,84,114,105,42,6,406,18,9,26,63,86,51,47,9,4,307,0,20,23,30,3,6,3,0,0,90
12703,0,0,0,29,23,39,26,15,12,145,0,0,7,21,10,6,0,0,0,46,0,7,15,147,5,14,0,0,0,198,0,0,3,3,3,7,11,11,11,46,16,121,191,392,137,83,32,9,0,978,0,0,0,3,5,9,8,8,3,29,9,59,63,250,57,27,9,3,0,470,0,0,3,12,0,0,0,0,0,21,10,42,108,507,292,263,98,22,15,1350,0,3,4,62,55,83,33,31,18,286,0,0,4,11,16,27,25,20,6,109,3,3,5,20,3,13,4,0,0,53,0,4,23,68,44,30,28,10,3,207,0,0,4,85,54,88,52,28,0,314,3,9,19,64,43,39,15,13,6,212,0,0,5,33,13,9,3,0,0,58,0,9,13,133,38,18,10,3,0,218,0,11,12,128,76,82,75,18,4,406,3,6,19,87,56,26,22,11,0,220,4,17,18,29,7,5,4,4,0,82
12801,0,0,0,7,12,16,3,0,0,35,0,0,0,5,4,3,0,4,0,13,0,0,6,22,3,0,0,0,0,33,0,0,0,14,12,17,31,19,14,116,4,33,74,328,178,153,75,38,21,899,0,0,3,3,6,7,12,8,3,53,0,3,0,8,3,6,0,0,0,25,0,0,0,8,15,7,3,0,3,37,6,11,24,169,100,76,27,10,4,436,0,0,4,53,23,20,13,7,3,118,0,3,0,38,44,48,58,33,20,239,0,10,9,24,10,13,15,3,0,86,0,16,19,103,66,41,38,13,4,304,0,0,0,0,10,12,9,3,3,41,0,0,0,11,8,3,4,0,0,26,0,0,0,19,7,15,9,0,4,50,0,6,17,115,38,13,6,0,0,193,0,0,5,30,37,26,18,5,0,119,0,0,0,7,13,11,7,0,0,37,3,18,26,78,38,25,18,4,0,217
12802,0,0,0,5,18,14,10,8,3,57,0,0,0,6,0,7,3,0,3,22,0,3,10,55,4,3,0,0,0,75,0,4,3,11,11,15,36,20,21,117,4,28,43,238,190,102,63,16,10,694,0,0,0,6,10,7,13,4,3,41,0,4,3,13,5,6,3,0,0,28,0,0,0,8,16,10,3,0,0,41,0,10,24,151,70,71,34,7,3,368,0,0,0,45,14,30,24,12,3,126,0,9,6,42,46,51,64,24,11,251,0,5,9,17,17,12,11,0,0,77,0,10,30,106,59,64,34,17,3,323,0,0,0,3,15,18,11,8,7,60,0,3,0,19,6,12,4,0,0,49,0,0,4,18,6,7,3,0,0,40,0,3,15,77,19,8,9,0,0,129,0,0,0,30,35,48,37,16,4,169,0,0,0,7,12,7,0,0,0,26,3,18,32,72,39,23,15,0,0,218
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,10,4,0,0,0,0,0,14,0,0,3,5,0,4,6,0,0,18,4,6,9,44,23,28,24,0,0,136,0,0,3,3,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,10,0,0,4,24,5,11,0,3,0,52,0,0,3,4,0,0,0,0,0,10,0,0,3,7,0,5,3,3,0,25,0,0,0,3,3,0,0,0,0,9,3,3,0,14,0,6,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,27,0,0,0,0,0,38,0,0,10,13,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,5,9,13,5,6,0,0,0,37
