SA3_CODE_2016,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
12502,25,182,3,41,37,0,0,3,5,300,11,38,0,0,12,0,0,0,3,68,450,2209,126,306,794,217,22,94,64,4283,0,3,0,4,0,0,0,0,0,12,88,205,30,101,253,72,12,39,6,803,114,160,49,252,303,96,6,38,6,1023,93,83,155,317,313,105,10,53,15,1144,12,8,4,31,73,21,4,9,0,158,29,27,15,71,170,38,4,20,0,373,18,50,6,11,59,17,0,6,6,183,19,37,12,33,65,22,0,11,27,220,1090,4025,432,1250,2363,675,69,285,151,10345,9,29,0,0,3,0,0,0,0,40,56,318,5,3,7,4,3,0,0,398,592,1804,156,103,413,148,48,50,47,3365,27,54,3,5,8,9,7,0,0,105,66,289,15,51,52,6,5,8,5,495,26,60,3,3,15,0,3,3,4,116,1234,4193,505,475,1122,470,192,266,143,8594,0,8,3,10,0,3,0,0,0,17
12503,26,171,8,68,44,11,3,0,7,342,12,43,3,0,10,3,0,0,0,71,501,2690,140,551,1050,363,60,153,83,5599,3,4,0,16,10,0,0,0,0,39,106,236,52,192,348,89,23,46,21,1101,201,306,93,674,619,184,27,91,44,2246,169,197,246,780,770,252,65,109,57,2636,18,27,19,54,151,58,8,31,9,373,50,47,30,171,281,71,19,53,17,733,16,48,10,56,89,31,5,21,9,291,28,78,19,106,148,74,20,82,63,614,1276,4793,650,2771,3745,1225,244,629,327,15652,8,29,0,3,3,0,0,0,0,45,20,151,6,4,13,0,3,3,0,202,457,1661,136,164,412,211,108,128,57,3333,13,61,5,8,18,3,4,0,0,114,53,253,24,84,69,15,7,15,8,523,18,61,9,0,15,3,0,0,4,114,1238,4771,640,869,1653,696,415,480,182,10952,5,5,12,23,11,7,0,9,0,72
12504,53,375,20,48,83,14,0,8,8,607,20,101,0,5,17,0,0,0,0,146,799,4636,274,853,1588,592,126,335,146,9358,3,8,0,8,10,4,0,4,0,32,144,346,56,184,410,102,18,59,23,1336,204,316,112,502,547,218,30,74,24,2025,133,210,252,536,610,193,39,134,42,2150,22,23,11,45,121,38,6,32,3,300,37,48,30,124,247,54,13,41,5,603,42,136,21,52,112,27,9,21,14,430,31,93,20,51,119,31,8,43,57,453,1928,8739,919,2734,4756,1529,314,873,392,22196,15,83,8,5,13,0,3,0,0,130,51,554,17,10,22,8,3,3,3,673,1356,5223,397,470,1549,594,293,295,143,10314,47,184,4,16,34,13,11,5,4,323,116,644,45,71,142,23,27,18,11,1094,36,155,10,15,27,6,0,3,3,258,2292,9929,1139,1260,2502,1142,713,851,308,20138,7,13,16,8,13,8,4,9,0,67
12601,44,232,3,16,38,6,0,3,0,343,12,46,0,4,5,7,0,0,0,75,476,2144,108,262,689,196,7,51,44,3988,0,0,0,3,0,0,0,0,0,3,76,175,23,73,191,52,3,15,8,602,65,110,21,126,150,57,0,15,4,548,44,53,67,137,133,61,3,13,3,508,3,3,0,8,38,17,0,3,0,72,27,22,9,31,90,18,3,8,6,214,18,57,4,6,34,16,0,0,3,144,16,48,9,14,32,17,0,4,17,142,1041,4224,281,743,1698,495,21,127,111,8741,9,43,0,0,8,0,0,0,0,62,72,521,17,10,17,6,0,0,3,642,775,2242,99,96,432,119,19,26,44,3843,26,83,3,0,18,0,0,0,3,140,102,376,17,19,59,13,6,8,4,609,24,75,0,6,8,7,0,0,0,125,1338,4333,353,400,1011,365,93,166,98,8161,0,0,4,3,0,0,0,0,0,9
12602,94,478,9,52,110,20,0,4,6,778,35,127,3,9,16,3,0,3,0,196,1361,5455,283,749,1883,634,35,195,124,10717,9,3,0,3,3,0,0,0,0,23,241,455,83,246,520,150,16,54,19,1782,267,313,115,405,574,203,11,47,33,1975,141,185,306,480,566,217,18,81,27,2020,28,24,17,39,110,49,4,21,10,305,67,74,30,113,328,92,5,29,8,746,39,94,9,38,133,31,3,9,4,378,36,89,12,47,115,42,7,28,69,451,3051,10340,947,2398,5130,1645,102,512,353,24474,25,79,4,3,11,6,0,0,0,128,150,994,22,14,40,7,3,10,5,1237,1668,5021,275,281,1121,419,76,115,105,9080,51,159,5,10,30,15,0,4,4,282,196,732,26,70,143,40,11,13,16,1246,70,181,6,11,23,7,3,3,4,310,3484,10653,1017,1122,2741,1222,265,499,283,21279,6,6,6,9,5,4,0,0,0,39
12701,15,124,0,32,26,7,0,0,0,213,7,34,3,4,3,0,0,0,0,53,337,2115,88,303,700,196,28,54,57,3879,0,6,0,10,9,3,0,0,0,32,98,210,37,159,317,76,12,34,18,956,189,260,82,508,536,157,17,38,33,1815,172,162,265,625,735,242,63,139,37,2440,21,20,15,63,160,63,16,38,7,404,54,33,24,122,254,78,17,43,10,636,16,42,8,31,68,22,3,20,4,214,33,59,22,60,136,63,11,45,67,487,1031,3722,549,1955,3012,935,175,419,246,12045,3,30,0,0,0,0,0,0,0,39,9,78,3,3,4,0,0,0,0,94,210,916,37,59,106,52,27,12,20,1447,9,38,0,0,5,0,3,0,0,57,35,180,11,42,40,16,10,4,0,340,12,52,6,3,4,0,0,0,0,81,847,3316,363,456,996,333,184,177,110,6779,3,12,0,13,9,3,0,3,4,52
12702,28,116,5,57,52,11,0,5,0,272,8,30,0,3,6,4,0,0,0,50,466,2802,125,455,1079,369,41,158,86,5584,5,4,0,16,13,9,3,4,3,53,117,221,50,240,404,95,22,56,20,1236,217,289,121,776,708,249,41,95,49,2553,188,222,365,1000,801,306,98,235,66,3286,27,25,28,73,188,86,30,76,7,529,51,45,30,197,322,108,26,63,14,862,13,65,14,47,119,38,13,25,9,358,38,92,32,101,142,88,24,83,79,675,1271,4596,789,3027,3955,1395,301,816,358,16513,6,23,0,0,4,0,0,0,0,32,19,87,3,4,7,5,0,3,0,119,227,1084,65,71,169,62,31,40,27,1775,8,19,0,0,6,3,0,0,0,32,47,182,8,65,62,14,9,8,8,402,15,45,3,4,10,5,0,0,0,90,1064,4964,634,724,1666,608,334,425,171,10588,4,6,3,23,13,6,12,9,3,82
12703,11,161,3,51,31,3,0,3,3,279,11,59,0,4,8,0,0,0,0,87,449,2513,117,454,855,306,46,95,66,4898,3,9,0,15,3,3,0,0,0,33,118,264,33,199,336,83,25,41,15,1120,174,296,76,525,568,184,28,65,36,1956,175,219,239,697,789,251,84,170,42,2659,27,28,7,54,163,46,9,36,6,376,40,45,30,133,241,71,14,48,8,631,22,58,15,26,106,25,4,16,9,276,27,67,18,63,124,51,15,62,68,483,1189,4619,559,2316,3406,1089,235,560,273,14231,8,26,0,0,0,0,0,0,0,38,27,167,3,0,8,3,4,0,0,214,376,1442,109,145,297,101,75,50,33,2619,19,76,0,4,15,3,6,0,4,123,37,251,7,66,48,12,5,10,8,440,29,75,6,7,18,0,3,0,0,135,1076,4237,458,690,1300,533,318,272,146,9032,5,12,4,18,3,7,3,3,7,58
12801,64,413,3,68,50,9,0,3,7,613,24,90,0,9,15,5,0,0,3,142,905,3806,102,510,897,327,16,62,69,6696,6,4,0,12,11,5,0,0,0,36,280,556,65,298,517,152,7,37,15,1918,350,382,84,569,767,219,5,35,24,2443,266,267,372,658,887,323,33,73,25,2896,36,34,17,72,174,65,6,17,3,426,82,82,39,138,415,129,5,31,9,934,33,66,12,41,139,43,6,11,10,353,43,100,22,90,147,65,6,23,60,551,2389,6970,732,2530,4171,1389,92,298,237,18813,21,40,0,0,8,0,0,0,0,68,37,310,9,8,10,0,0,0,0,372,747,1700,64,108,257,89,18,23,44,3049,20,65,0,6,7,3,0,3,4,105,141,610,18,86,79,14,8,3,7,964,54,117,7,16,31,5,3,0,4,231,2272,6307,340,806,1275,589,108,160,143,11992,6,5,4,9,17,7,0,0,0,59
12802,77,493,4,57,77,11,0,3,3,728,31,121,4,10,12,4,0,0,0,179,797,4001,122,478,887,275,18,57,68,6693,7,8,3,8,5,4,0,0,0,32,222,544,54,269,535,126,11,27,11,1787,301,409,104,560,824,172,7,36,26,2449,257,245,423,794,1013,345,25,90,42,3237,29,28,24,48,181,52,3,10,7,381,82,78,34,170,452,123,3,29,13,993,24,56,16,45,163,35,3,13,3,359,32,82,17,64,157,56,3,15,47,461,2134,7343,820,2556,4477,1232,79,285,240,19169,9,46,0,0,6,0,0,0,0,68,67,370,7,4,17,3,0,0,6,475,728,1801,65,84,229,75,16,17,40,3045,24,74,0,8,14,0,0,0,3,121,151,671,20,72,108,22,3,8,7,1070,69,151,10,19,29,3,4,3,0,282,1977,6559,407,805,1286,491,106,161,126,11920,8,11,9,14,6,8,0,0,0,55
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,4,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,9,8,6,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
19999,0,15,0,4,3,3,0,0,0,30,0,10,0,0,0,0,0,0,0,9,23,146,20,47,37,23,8,48,9,360,0,0,0,0,0,0,0,0,0,0,12,13,10,14,9,9,0,4,0,59,8,17,5,37,19,8,0,16,4,98,10,17,28,39,25,11,4,17,0,152,0,0,0,10,3,3,5,3,0,21,3,3,3,7,3,5,0,9,0,29,0,6,0,0,6,0,0,0,0,15,0,7,0,10,7,3,0,3,5,36,69,290,65,168,108,64,14,108,22,909,0,3,0,0,0,0,0,0,0,7,3,25,0,0,0,0,0,0,0,22,27,100,4,5,11,7,3,9,3,176,0,0,0,0,0,0,0,0,0,3,3,28,0,6,3,3,0,3,0,50,0,9,0,0,0,0,0,0,0,12,67,273,41,82,57,30,23,81,16,678,0,0,0,0,0,0,0,0,0,0
