SA3_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
12401,125,72,55,13,19,0,287,36,23,22,7,10,0,95,71,36,43,5,30,0,186,79,37,27,8,17,0,172,108,58,72,18,25,3,281,124,96,86,38,39,10,377,143,170,112,49,54,4,532,178,237,132,57,74,3,672,162,307,102,51,38,4,669,216,430,149,77,54,3,928,170,380,93,49,42,4,736,328,632,187,63,55,9,1272,127,288,58,23,13,0,519,107,213,53,17,18,0,405,230,476,135,33,27,0,902,246,503,147,32,29,3,960,66,166,51,7,9,3,297,44,70,19,4,3,0,142,81,109,62,12,28,9,291,2633,4301,1610,553,575,52,9720
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,140,104,106,26,35,7,412,38,16,34,3,14,0,107,82,41,60,8,29,0,223,68,41,55,17,26,3,210,92,82,107,26,44,3,350,155,154,125,48,71,0,548,206,205,176,64,79,8,736,238,346,206,78,98,12,977,263,458,201,90,94,7,1109,337,701,274,110,109,11,1540,321,670,185,92,90,5,1368,550,1170,374,108,130,24,2364,236,634,134,50,33,3,1097,211,491,131,37,23,3,891,539,1179,300,89,56,6,2168,481,1215,369,56,67,6,2192,116,265,112,19,15,5,536,76,172,65,21,14,0,343,155,283,164,44,50,3,703,4309,8219,3172,986,1068,114,17875
12404,37,17,27,3,10,0,103,3,0,7,5,0,0,13,17,14,21,0,6,0,54,17,8,10,0,7,0,48,25,21,23,8,15,0,93,29,27,32,3,27,0,120,54,44,45,19,25,3,181,31,65,45,15,30,0,195,50,89,38,18,31,0,230,75,127,70,25,29,0,330,65,149,35,25,23,7,303,110,234,89,21,43,0,505,46,103,27,14,8,0,202,43,67,31,3,7,0,149,77,144,61,24,21,3,335,84,202,65,19,23,0,395,40,83,34,5,8,0,160,18,48,17,0,3,0,83,45,74,56,17,16,4,211,878,1522,723,226,331,25,3709
12405,44,41,35,9,25,3,166,17,8,11,3,3,0,43,35,18,44,9,8,0,105,25,18,33,4,12,4,91,40,27,39,10,25,3,145,59,62,63,19,45,3,244,86,87,84,19,46,5,336,106,126,123,34,57,6,446,88,173,104,23,46,8,455,120,300,121,44,55,4,649,106,268,103,27,37,4,545,172,428,190,62,44,5,910,95,198,63,18,19,0,399,51,119,42,10,15,0,243,143,261,126,28,21,4,579,117,228,105,19,18,3,493,21,48,21,9,9,4,114,16,41,21,4,3,0,75,64,81,86,22,40,6,307,1403,2548,1426,378,521,70,6346
12501,87,126,80,11,40,7,349,13,17,21,0,3,0,59,39,35,26,9,16,3,120,25,28,31,12,11,4,109,47,51,40,6,22,0,166,58,74,53,4,33,4,216,75,127,92,20,35,8,357,107,134,75,27,35,7,385,99,159,76,23,33,6,406,111,187,79,22,45,10,458,105,150,59,15,14,3,347,241,381,185,38,72,15,919,100,135,44,12,19,3,314,84,163,58,14,17,8,348,134,220,91,24,20,10,504,220,387,186,30,45,19,889,84,142,69,8,17,0,316,67,107,35,5,11,7,229,68,114,84,15,31,4,328,1753,2740,1372,306,526,113,6809
12502,95,97,115,12,24,3,351,23,14,24,0,9,0,68,20,32,31,4,6,0,98,22,32,31,3,10,0,103,29,30,40,9,12,4,125,37,62,53,11,21,4,188,52,99,85,12,23,3,278,62,135,94,12,23,0,325,78,138,94,14,22,3,345,59,167,67,15,32,0,344,50,141,50,21,19,0,283,177,419,167,39,40,3,848,49,170,55,15,10,3,312,73,202,60,10,7,0,358,122,363,121,21,23,7,664,249,746,251,35,45,8,1337,99,305,110,19,17,0,553,75,199,66,6,14,3,363,55,132,86,12,24,6,309,1443,3480,1611,292,380,51,7254
12503,116,194,122,32,57,7,520,21,28,33,7,12,7,95,32,75,50,10,20,0,194,30,65,52,18,26,0,192,71,111,70,21,31,8,310,85,164,109,22,42,10,436,95,265,147,39,61,9,619,147,328,178,49,68,10,785,160,375,172,48,65,5,819,202,471,161,50,81,12,983,132,373,93,39,56,13,705,312,964,322,99,115,21,1839,112,381,95,42,34,3,668,127,389,110,23,33,9,695,224,706,226,60,63,13,1293,350,987,301,57,69,21,1784,86,284,115,15,31,11,541,54,193,63,11,15,3,344,117,282,171,42,50,11,668,2475,6635,2592,680,935,173,13491
12504,119,180,118,23,35,12,483,19,34,18,6,9,0,81,40,60,36,5,14,6,156,44,40,50,0,16,0,151,57,76,58,15,25,7,233,80,101,69,19,37,5,307,104,198,97,20,37,4,468,135,274,132,27,53,12,637,149,332,110,32,51,12,687,198,375,149,35,71,7,826,169,373,83,28,33,6,696,310,814,214,55,83,19,1486,153,369,42,21,25,9,621,148,434,77,16,25,0,702,294,672,143,35,33,13,1182,402,1075,256,35,53,12,1830,147,353,95,11,21,7,631,77,208,60,4,13,3,374,96,211,73,17,35,11,445,2744,6180,1890,405,655,132,12001
12601,96,105,95,19,23,8,350,11,15,15,3,0,0,41,22,32,27,3,3,0,89,22,29,21,0,8,0,86,18,26,25,8,7,0,81,30,44,35,3,10,0,130,35,68,51,9,7,0,177,47,66,57,3,12,0,192,35,61,51,3,14,5,173,32,86,41,3,20,4,184,33,51,26,3,16,3,129,84,196,110,21,25,0,442,37,64,23,7,5,0,146,44,133,38,0,10,0,229,59,167,84,17,16,0,354,171,575,192,40,34,3,1023,97,384,101,11,12,4,618,81,335,97,14,18,4,553,32,99,60,4,19,3,211,983,2546,1173,188,261,36,5191
12602,208,234,167,19,48,15,682,34,21,28,3,9,3,103,43,53,64,5,29,4,188,47,64,43,5,13,0,169,61,75,53,16,16,3,221,101,103,83,24,33,4,350,103,192,124,19,42,3,484,115,171,117,22,45,5,481,126,167,93,30,44,3,459,122,184,90,14,44,9,462,155,152,63,16,20,7,408,335,570,256,46,59,16,1281,115,187,70,22,21,4,414,152,275,73,18,22,0,552,255,445,140,27,39,10,905,484,1171,296,68,62,19,2093,252,762,225,42,34,19,1332,218,783,239,42,38,8,1337,118,264,136,24,45,14,594,3036,5871,2364,458,643,146,12517
12701,91,127,106,31,42,10,405,13,29,18,7,6,0,75,25,53,38,14,22,0,153,31,51,37,17,20,3,154,45,70,49,13,19,3,204,62,117,95,31,39,0,349,90,205,165,33,42,8,540,94,274,184,54,61,12,677,105,306,131,45,42,9,639,125,374,183,58,61,12,810,104,341,125,44,61,9,680,273,829,313,108,96,18,1635,146,386,118,40,31,6,724,158,351,110,32,29,3,680,366,905,240,60,62,9,1643,420,1088,365,89,72,14,2050,94,285,109,12,25,0,527,63,167,91,16,10,6,350,117,270,155,35,44,12,630,2433,6227,2643,737,783,118,12926
12702,184,249,200,65,95,17,804,40,33,31,12,13,0,131,83,86,105,23,51,9,355,46,60,85,28,41,7,264,86,117,151,47,77,12,499,119,199,191,63,109,7,697,154,303,256,78,126,16,931,193,393,288,117,133,19,1145,176,407,255,120,104,20,1080,210,502,302,136,130,24,1294,104,372,183,79,82,7,836,370,928,493,182,201,31,2208,107,297,143,55,67,9,677,85,240,96,23,50,8,514,208,565,297,91,95,13,1275,280,748,376,128,122,22,1679,77,241,120,37,32,7,516,55,154,70,27,18,0,322,123,272,257,60,88,14,817,2700,6179,3899,1382,1643,240,16043
12703,100,142,118,34,26,5,426,15,27,24,3,4,0,71,43,47,47,14,28,4,178,30,36,46,12,21,3,145,54,67,78,11,26,3,239,65,168,72,11,41,0,362,108,227,146,34,51,6,567,110,287,173,47,66,9,680,137,368,151,45,61,3,757,191,522,192,69,66,13,1052,143,402,119,61,56,8,785,257,845,316,71,107,15,1607,125,385,127,35,19,10,699,127,347,90,23,29,3,622,261,791,255,54,45,4,1416,373,1060,327,65,64,7,1895,92,281,100,21,18,4,514,56,160,52,5,12,3,294,111,245,146,38,56,8,599,2392,6400,2568,638,806,103,12905
12801,148,113,114,22,29,11,434,34,12,23,4,3,0,82,58,32,52,4,20,3,174,37,38,30,3,7,3,117,52,46,55,6,25,0,179,85,78,82,23,37,0,301,104,152,111,28,28,3,427,109,143,109,32,41,8,434,107,174,97,30,40,7,448,137,219,112,32,50,4,564,93,179,64,28,29,4,385,235,461,252,49,65,4,1068,98,226,73,15,26,6,444,110,255,72,18,12,3,464,260,604,183,38,47,4,1134,494,1436,357,89,75,12,2457,244,791,216,26,33,3,1314,217,719,233,25,28,8,1229,122,264,134,30,39,9,599,2735,5945,2365,498,631,85,12259
12802,149,118,135,22,31,8,471,36,34,40,3,6,3,125,46,46,66,9,30,0,190,50,56,53,3,17,0,177,59,85,93,20,28,0,281,76,115,127,8,37,12,370,118,174,186,27,46,6,556,130,221,195,31,51,4,635,107,267,120,29,46,8,567,139,346,157,38,69,5,754,112,315,120,38,38,4,619,276,743,287,92,77,9,1487,135,425,99,36,25,3,719,116,395,89,22,23,8,647,290,1049,252,69,50,6,1710,599,2033,428,93,74,7,3229,215,695,167,30,30,4,1144,113,340,111,14,13,3,598,87,282,136,31,27,7,573,2850,7729,2850,609,724,88,14851
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
