SA3_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
11903,810,16,7,25,838,139,3,984,5304,624,48,39,6014,117,39,153,6167,354,5,6525,6257,977,52,71,7351,126,33,152,7508,289,3,7805,523,68,75,7,672,18,0,14,689,28,0,726,106,20,4,132,262,0,0,0,260,10,10,283,12193,1684,182,246,14302,253,67,323,14624,690,21,15336,157,35,3,3,195,34,6,39,238,32,0,268,355,83,6,9,452,36,19,54,504,30,0,540,512,120,7,13,650,68,27,99,746,62,0,811,12703,1801,188,260,14951,323,100,418,15371,757,21,16145,4270,978,100,131,5482,147,34,181,5664,936,10,6607,33,6,0,33,78,0,0,0,78,4,35,113,17007,2790,286,425,20510,468,133,604,21110,1697,63,22868
11904,600,26,5,30,627,115,3,742,5172,688,44,46,5953,96,41,135,6087,374,5,6467,5609,920,58,45,6631,92,27,117,6747,286,5,7040,652,68,82,10,810,6,0,3,815,35,0,856,73,27,4,109,213,3,0,3,220,10,8,235,11506,1700,187,213,13607,202,62,264,13873,704,19,14593,170,37,0,0,206,36,7,43,244,17,0,259,304,91,3,27,415,22,8,31,447,26,5,477,473,119,4,27,621,55,11,69,691,44,5,737,11977,1816,189,243,14231,255,82,330,14565,746,20,15336,4323,1130,92,168,5720,194,46,238,5960,955,27,6937,34,3,4,16,57,0,0,0,55,7,69,138,16338,2951,286,428,20009,452,121,570,20579,1708,117,22403
12001,426,15,3,19,437,46,0,485,3913,357,31,17,4318,85,16,100,4418,195,3,4611,4385,427,38,44,4894,78,9,91,4986,132,3,5121,498,46,40,7,594,4,0,4,597,15,0,608,49,3,3,32,92,3,0,3,90,4,4,105,8846,840,113,100,9899,164,24,192,10090,341,11,10444,77,8,0,0,80,8,0,8,86,13,0,100,204,17,3,6,227,24,6,33,261,3,0,266,276,23,3,6,306,30,6,43,352,13,0,362,9124,867,117,109,10210,197,35,231,10440,357,11,10809,2505,308,50,43,2902,48,17,69,2969,378,14,3359,3,7,0,18,27,0,0,0,27,4,15,40,11636,1175,164,161,13135,249,47,297,13434,738,39,14209
12002,156,6,4,8,162,14,0,181,2882,269,29,7,3197,64,9,76,3267,164,0,3435,2943,280,19,11,3257,38,9,49,3305,62,3,3370,434,27,64,6,524,9,0,9,533,8,0,544,21,3,0,33,50,0,0,0,50,0,0,53,6283,579,111,62,7036,105,22,124,7159,240,7,7403,63,16,0,0,78,8,0,8,81,3,0,87,128,6,6,0,144,9,0,9,149,3,0,151,186,21,6,0,217,17,0,17,229,8,0,238,6475,601,117,60,7255,119,22,139,7395,243,7,7644,1385,126,23,13,1553,44,4,51,1605,55,4,1663,3,0,0,5,8,0,0,0,8,0,13,26,7862,734,138,78,8816,160,29,194,9007,302,23,9329
12003,891,11,11,22,914,128,0,1045,6117,766,58,48,6988,154,40,194,7185,373,8,7560,6096,939,57,42,7130,100,35,134,7264,252,12,7531,641,68,71,4,783,11,0,10,791,30,0,823,81,12,10,99,201,0,0,0,201,30,3,233,12930,1788,193,190,15098,259,76,339,15439,680,27,16149,227,30,9,3,269,42,4,42,315,17,0,331,341,71,3,7,420,17,15,33,455,20,0,478,570,98,9,10,694,58,18,75,766,39,0,807,13502,1886,200,204,15788,320,95,414,16203,726,24,16957,4076,777,82,135,5077,146,53,197,5273,782,20,6074,22,0,0,28,50,0,0,0,50,0,48,96,17599,2667,290,366,20917,461,151,609,21526,1508,92,23132
12101,678,12,3,16,698,99,3,793,5775,546,43,25,6387,183,34,220,6607,362,3,6977,6519,640,60,33,7253,81,13,99,7344,186,5,7541,681,59,68,4,814,14,0,14,827,18,0,845,68,16,7,73,163,3,0,7,166,7,5,180,13040,1256,177,134,14612,282,54,338,14947,578,13,15533,207,22,0,3,230,33,0,33,262,8,0,266,353,25,3,5,381,31,8,41,420,17,0,444,554,50,3,4,613,67,8,73,681,22,0,708,13591,1306,183,146,15223,348,61,411,15628,600,13,16240,4508,452,67,68,5096,109,20,128,5219,409,5,5632,17,0,0,13,32,0,0,0,32,0,32,63,18121,1758,246,220,20343,459,78,535,20882,1005,53,21939
12102,492,17,3,23,513,70,3,581,4518,464,32,22,5043,118,41,163,5209,264,3,5476,5998,643,46,32,6724,80,11,90,6808,158,3,6970,521,63,57,5,644,5,0,5,645,12,0,660,40,5,0,26,79,3,0,3,78,11,3,94,11079,1172,143,97,12486,209,54,259,12749,444,13,13205,171,13,4,0,186,17,0,17,205,9,0,216,294,37,3,3,341,10,4,14,360,13,0,365,461,51,9,3,521,36,4,40,559,22,0,578,11537,1222,145,100,13011,237,60,302,13307,467,14,13791,3095,336,44,71,3547,78,12,85,3631,262,6,3902,16,3,0,17,31,0,0,0,31,3,11,41,14649,1564,191,182,16588,318,66,387,16974,730,31,17734
12103,1226,37,8,44,1271,130,3,1407,7599,718,58,35,8404,215,41,255,8661,483,3,9140,9174,726,92,60,10046,166,30,192,10245,229,11,10486,578,54,55,6,692,8,0,8,703,14,0,712,87,3,0,75,171,0,3,7,174,6,8,188,17435,1505,200,171,19314,387,74,463,19777,736,17,20526,217,5,0,5,236,42,0,42,272,14,0,284,441,39,3,4,492,40,5,42,526,27,0,560,656,43,6,15,722,75,5,80,800,39,0,844,18093,1552,206,182,20039,467,74,540,20579,771,17,21371,5592,445,71,69,6177,185,23,211,6388,537,3,6924,12,0,0,21,35,0,0,0,35,3,22,63,23704,1998,277,268,26246,651,101,748,26995,1319,42,28355
12104,381,13,11,23,400,28,0,430,3248,343,28,12,3633,100,25,126,3757,220,0,3983,3528,345,20,31,3932,73,11,81,4004,62,4,4071,572,49,55,0,678,9,0,9,687,14,0,696,36,6,3,34,86,0,3,3,92,10,0,98,7388,745,110,80,8327,184,30,214,8541,305,3,8851,102,10,0,5,123,19,0,19,141,13,0,152,190,21,0,11,218,8,3,12,228,0,0,234,296,30,0,15,343,24,3,32,373,10,0,380,7688,774,111,99,8662,210,39,247,8911,317,3,9235,2897,258,38,46,3241,64,6,76,3317,198,5,3515,12,0,0,7,20,0,0,0,20,3,10,27,10596,1031,146,153,11932,274,47,319,12247,516,12,12775
12201,192,3,0,0,199,21,0,221,1743,216,10,15,1980,42,18,56,2035,110,0,2145,2836,234,17,22,3106,35,7,44,3156,69,4,3225,275,25,25,0,319,0,0,0,324,5,0,328,33,0,3,23,57,0,0,0,57,0,3,57,4879,473,55,60,5463,78,22,102,5563,181,8,5753,51,0,0,0,52,0,0,0,52,0,0,57,143,10,0,3,160,9,0,9,163,5,0,169,188,13,0,3,211,9,0,12,217,7,0,225,5066,487,55,59,5670,83,24,112,5782,185,8,5977,1655,127,42,17,1841,32,7,38,1877,94,0,1977,8,5,3,0,15,0,0,0,15,0,4,22,6725,620,99,80,7531,114,34,151,7675,287,11,7979
12202,315,8,3,13,323,30,0,355,2962,286,36,6,3290,39,3,38,3333,139,0,3470,5042,515,72,28,5660,55,3,61,5719,123,5,5852,248,22,49,7,332,0,0,0,332,8,0,338,55,3,0,62,118,0,0,0,118,3,0,125,8320,829,159,102,9400,97,4,104,9504,276,8,9793,33,8,0,0,39,25,0,25,67,3,0,66,152,13,9,3,176,0,0,0,176,0,0,172,179,20,9,3,212,25,0,25,240,6,0,242,8502,849,164,103,9615,123,4,129,9746,284,8,10035,1712,167,38,48,1962,28,7,31,2002,123,3,2129,6,4,0,3,14,0,0,0,14,0,17,35,10221,1025,202,154,11592,151,8,164,11754,405,31,12192
12203,736,17,11,24,761,58,3,829,7797,794,62,40,8696,135,38,171,8863,429,9,9306,12394,1008,97,68,13570,141,21,168,13734,250,4,13987,942,88,123,8,1162,4,0,4,1164,19,0,1180,130,17,0,98,246,0,0,0,246,3,10,256,21267,1909,283,216,23673,282,58,342,24013,696,26,24735,122,15,0,0,141,13,3,17,157,6,0,160,421,25,3,11,465,18,12,30,490,12,0,505,538,41,3,16,602,29,15,43,645,21,0,668,21805,1952,284,229,24272,309,73,383,24660,720,26,25404,4865,425,87,85,5466,93,17,109,5577,377,3,5964,30,3,0,14,45,0,0,0,45,3,45,90,26703,2383,378,326,29784,404,89,498,30281,1103,75,31454
12301,274,10,0,12,280,22,3,306,4089,285,29,24,4431,47,9,55,4491,113,3,4613,5176,342,63,36,5614,46,9,53,5666,106,3,5776,593,23,75,3,703,0,0,0,703,8,0,707,70,6,0,67,138,0,0,0,138,6,0,141,9932,664,169,129,10892,96,18,111,10999,236,5,11241,98,6,0,0,106,3,3,4,109,0,0,109,213,18,4,13,246,0,3,3,252,5,0,260,307,28,4,12,351,3,3,12,363,5,0,370,10238,690,176,141,11244,94,25,118,11360,244,5,11612,2465,178,45,39,2734,49,11,66,2795,208,5,3013,11,0,0,12,27,0,0,0,27,0,19,43,12718,869,222,200,14001,148,36,184,14185,452,26,14666
12302,773,17,12,26,802,140,6,948,6431,727,100,70,7335,143,55,198,7529,565,3,8102,6246,907,76,82,7311,101,46,147,7452,409,11,7873,616,71,102,10,801,10,0,12,811,36,0,848,121,29,3,115,270,14,0,16,292,32,3,328,13412,1742,278,282,15716,268,100,369,16083,1042,25,17144,372,63,0,10,450,68,9,74,526,39,0,557,565,91,3,25,687,54,14,77,757,45,10,814,937,158,3,37,1136,125,27,151,1285,82,10,1372,14357,1893,282,318,16852,388,125,522,17370,1122,26,18523,6652,1364,143,275,8431,321,100,429,8856,1961,20,10843,45,6,0,21,64,6,0,6,74,27,121,223,21049,3262,425,610,25349,726,234,952,26299,3110,169,29580
12303,160,0,0,0,158,12,0,172,2145,162,26,12,2351,21,4,28,2375,93,3,2470,3094,250,53,28,3426,45,0,44,3472,56,3,3528,271,11,37,0,318,0,0,0,318,17,0,330,31,0,3,44,82,0,0,0,82,3,0,85,5546,417,123,86,6174,68,9,72,6245,166,12,6422,66,10,0,0,73,0,0,0,72,7,0,76,84,13,5,0,109,0,0,3,114,9,0,120,151,24,5,0,177,4,0,3,187,11,0,199,5698,437,130,86,6352,67,8,79,6424,178,9,6619,1500,147,51,44,1741,38,6,48,1788,170,12,1965,17,0,0,15,31,0,0,0,31,0,20,50,7205,587,175,144,8120,108,12,123,8241,349,48,8629
12401,278,4,3,10,285,42,0,321,3013,433,46,11,3500,46,18,63,3561,237,0,3802,4617,627,66,34,5348,43,25,71,5415,172,7,5594,445,31,54,10,541,7,0,7,543,14,3,563,31,6,0,23,63,0,0,0,64,6,0,65,8109,1101,164,72,9444,96,38,136,9583,431,14,10023,44,10,4,0,61,7,0,7,61,9,0,73,194,19,4,9,224,3,3,4,233,13,0,244,236,29,7,10,286,8,3,9,293,21,0,318,8350,1126,169,83,9732,106,39,149,9875,455,14,10341,2315,305,45,43,2703,39,11,47,2752,259,3,3014,7,0,0,13,13,0,0,0,13,6,15,37,10666,1436,222,134,12451,143,48,192,12648,719,33,13394
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,505,12,3,17,519,53,0,572,7179,516,90,49,7835,88,26,115,7948,326,12,8290,8530,661,68,67,9320,79,8,85,9409,215,3,9629,981,75,120,7,1187,16,0,16,1204,13,0,1214,103,9,4,92,213,3,0,5,216,13,10,248,16793,1263,286,214,18560,187,35,225,18782,572,27,19374,198,22,3,3,234,30,3,29,263,13,0,281,420,55,3,3,486,20,4,26,508,26,0,542,626,78,9,11,719,53,6,57,773,48,0,820,17418,1342,293,222,19276,236,39,278,19552,615,27,20196,5279,560,104,138,6088,160,12,172,6260,637,16,6915,38,0,0,38,75,0,0,0,75,0,33,108,22736,1910,401,390,25435,395,59,452,25888,1253,77,27221
12404,91,4,0,4,97,8,0,102,1379,130,10,13,1528,11,7,19,1545,76,0,1621,1876,187,26,34,2116,14,0,14,2136,45,3,2178,146,9,21,3,183,0,0,0,183,8,0,190,26,6,3,31,67,0,4,4,66,4,3,77,3429,331,62,75,3894,23,9,36,3927,125,6,4064,26,7,0,0,36,3,0,3,45,9,0,50,89,8,4,4,101,3,0,3,108,12,0,117,115,16,8,4,143,7,0,7,149,16,0,171,3540,346,68,78,4037,38,9,43,4082,145,6,4228,1265,110,28,31,1434,27,5,32,1464,155,9,1628,4,5,0,4,8,0,0,0,8,0,12,25,4808,462,95,117,5483,62,14,72,5553,300,27,5879
12405,220,3,0,3,219,48,0,269,2251,190,22,33,2489,35,12,48,2538,173,4,2709,2250,247,22,23,2540,27,3,35,2576,107,3,2686,226,15,23,0,273,9,0,6,275,5,0,282,48,0,0,56,108,0,3,3,105,9,5,121,4779,460,64,105,5408,70,17,86,5494,289,15,5798,90,12,4,3,114,25,4,29,138,16,0,160,128,37,3,0,170,19,3,19,188,11,0,207,222,53,8,3,283,44,4,53,335,32,0,364,4997,513,71,114,5691,115,25,136,5827,320,12,6164,2186,382,44,118,2723,96,28,127,2850,480,18,3349,12,3,0,10,25,3,0,3,26,7,48,80,7191,898,108,240,8435,215,53,269,8704,809,82,9593
12501,476,23,6,29,507,151,3,661,2439,405,17,23,2885,74,29,102,2990,309,3,3304,2009,610,14,23,2658,62,16,77,2738,212,3,2956,220,28,40,7,297,8,0,5,302,27,0,330,58,18,0,81,160,3,3,6,163,27,8,198,4722,1063,76,134,6000,149,45,199,6200,572,13,6782,122,28,3,9,161,53,9,53,216,25,0,241,177,82,7,9,277,32,28,58,341,34,3,379,299,112,8,16,438,84,33,116,553,63,3,618,5019,1171,87,155,6433,233,83,313,6748,632,17,7404,3994,1653,89,282,6016,338,121,459,6482,2038,59,8576,20,21,0,39,73,0,3,3,77,21,75,168,9028,2844,178,473,12525,573,211,780,13302,2689,153,16144
12502,494,17,7,23,524,73,4,601,3329,380,20,25,3749,112,24,138,3884,197,4,4083,3595,510,28,32,4169,77,15,93,4253,133,4,4395,309,41,34,0,391,4,0,4,393,7,0,401,45,3,0,49,100,6,0,6,101,16,12,124,7278,933,88,101,8398,195,42,234,8633,355,14,9006,126,24,0,0,152,33,3,36,187,16,0,202,192,46,3,10,244,20,4,27,267,16,0,287,313,64,3,7,396,48,13,64,457,33,0,486,7592,1001,89,109,8797,242,50,299,9090,386,14,9494,2875,595,54,62,3595,139,24,163,3757,566,12,4336,4,6,0,28,37,0,0,0,37,3,29,64,10472,1607,145,195,12419,383,76,463,12887,954,50,13892
12503,785,22,12,41,821,263,7,1097,4676,641,46,45,5416,158,50,206,5621,466,9,6105,4839,1011,49,76,5977,93,42,131,6111,364,17,6495,471,91,52,10,615,8,0,8,625,45,0,666,132,32,4,155,317,0,4,5,324,48,13,386,10115,1772,151,287,12327,259,93,359,12678,928,45,13650,229,68,6,5,315,57,18,76,384,45,0,430,388,140,11,28,571,67,28,95,665,83,0,748,617,213,15,36,884,119,46,169,1047,126,0,1175,10738,1986,168,319,13206,379,140,525,13733,1046,45,14824,7246,3264,156,547,11217,618,244,856,12072,4416,113,16601,64,11,0,69,143,3,6,10,153,21,186,356,18048,5263,320,929,24566,998,383,1390,25956,5483,341,31782
12504,589,19,6,27,611,113,3,730,6559,698,55,57,7377,199,49,246,7621,392,3,8021,5763,778,82,45,6667,113,16,129,6799,219,4,7021,668,65,79,7,818,20,4,18,836,20,0,858,112,4,3,104,215,0,0,0,218,14,13,244,13100,1545,217,212,15077,329,70,396,15476,649,20,16140,656,71,5,8,747,88,9,90,838,43,0,881,673,82,9,6,764,54,23,70,832,28,0,860,1331,151,12,14,1506,139,28,167,1669,69,0,1747,14428,1692,230,229,16582,469,92,566,17150,718,19,17884,6200,973,119,176,7469,210,53,265,7734,941,26,8711,27,11,0,40,81,0,0,0,77,3,64,149,20658,2675,355,447,24133,683,147,829,24962,1667,111,26743
12601,486,14,3,18,504,57,0,569,3014,236,22,13,3283,87,15,99,3389,195,0,3578,3090,378,18,16,3497,56,19,70,3573,94,0,3668,225,18,35,3,282,12,0,12,289,9,0,300,29,4,4,25,62,0,0,0,61,0,8,67,6357,634,74,58,7125,145,32,181,7307,299,8,7616,84,23,0,0,105,17,0,19,119,7,0,132,170,17,0,10,203,23,3,23,227,11,8,246,253,42,0,13,304,38,7,46,348,20,8,370,6611,668,77,70,7433,188,43,226,7656,318,12,7988,1884,191,28,48,2148,74,20,98,2240,230,9,2480,3,0,0,12,16,0,0,0,16,0,8,28,8497,859,112,124,9591,257,64,324,9911,547,26,10489
12602,847,35,12,45,889,105,3,995,6195,675,59,46,6971,183,39,216,7193,393,3,7595,6916,766,73,37,7801,134,27,159,7962,226,4,8194,657,92,72,3,822,8,0,13,830,27,0,853,101,7,0,104,222,4,0,4,226,3,6,230,13875,1544,199,191,15814,328,65,392,16208,654,12,16876,229,28,4,0,259,30,3,34,294,4,0,302,437,41,0,5,487,42,16,60,550,18,0,569,667,71,3,5,749,73,20,93,841,27,0,866,14539,1616,209,195,16559,403,88,490,17048,681,12,17743,4346,671,75,74,5175,123,36,160,5335,630,11,5970,18,3,0,29,59,0,0,0,61,0,40,97,18909,2290,281,309,21786,527,129,656,22441,1303,68,23814
12701,589,18,13,30,616,176,4,796,5134,487,51,30,5702,102,22,121,5827,347,14,6183,5081,835,74,74,6064,77,19,97,6159,229,9,6392,523,34,76,13,643,7,0,11,654,14,0,663,93,23,0,164,281,0,0,6,285,19,5,307,10833,1381,206,277,12692,184,47,231,12922,598,34,13551,163,38,0,3,207,21,10,31,232,28,0,257,272,91,0,3,367,33,21,52,415,67,0,479,434,129,0,7,567,49,23,79,645,94,0,742,11267,1512,206,286,13262,235,73,310,13567,692,34,14292,4763,1337,99,253,6452,243,112,354,6809,2362,41,9213,19,12,0,27,56,8,3,5,63,13,98,174,16044,2861,304,562,19772,484,192,669,20443,3069,168,23685
12702,1193,46,43,86,1279,563,5,1849,5386,587,38,49,6065,177,60,235,6299,639,13,6954,4732,1174,71,81,6056,154,77,228,6281,587,15,6893,369,67,64,5,512,13,8,21,532,30,0,561,107,17,0,170,299,20,10,27,324,41,15,380,10602,1843,172,304,12929,365,148,509,13438,1302,47,14789,205,77,3,13,296,114,26,140,434,76,0,508,423,205,5,14,645,97,113,206,852,136,0,989,622,288,12,27,943,206,137,343,1288,214,0,1496,11222,2134,181,333,13870,574,283,853,14724,1516,47,16285,7413,2799,158,404,10775,560,329,886,11663,6296,89,18052,50,10,3,72,130,7,0,5,140,35,299,479,18689,4939,344,808,24777,1138,610,1749,26523,7846,438,34813
12703,674,27,10,33,705,188,3,894,5586,523,67,45,6221,129,37,169,6384,399,3,6782,5250,732,60,50,6098,98,21,120,6216,295,3,6513,556,46,73,3,683,8,0,8,687,20,0,710,98,13,0,99,211,3,0,3,211,20,7,238,11491,1316,204,198,13203,243,57,301,13502,733,13,14248,218,49,3,10,279,45,4,54,331,42,0,371,350,70,3,10,422,41,14,57,481,44,0,527,567,116,3,17,699,88,19,105,805,85,0,894,12058,1434,208,212,13906,326,81,407,14310,820,13,15143,5269,1385,123,266,7047,358,116,475,7521,2710,34,10263,17,21,0,19,61,0,0,0,61,7,102,170,17345,2833,331,500,21013,685,194,883,21891,3535,145,25580
12801,615,10,0,12,629,73,3,703,4936,425,62,29,5453,60,23,82,5537,189,0,5727,8230,639,94,74,9042,59,7,67,9107,199,7,9307,701,47,78,6,837,6,0,6,841,13,4,854,93,10,0,91,192,3,0,3,199,0,4,204,13965,1118,234,202,15528,129,31,158,15689,396,12,16099,68,5,0,0,74,9,0,9,90,9,0,100,250,22,5,10,290,10,5,13,302,5,0,307,317,33,5,10,365,19,5,22,388,22,0,411,14287,1153,244,212,15892,150,32,184,16077,421,15,16510,3098,283,40,69,3495,38,17,55,3553,251,3,3809,18,0,0,0,17,3,0,3,24,0,33,60,17400,1433,288,287,19407,191,45,241,19648,669,51,20374
12802,685,6,4,16,703,68,0,767,5805,465,63,44,6381,77,19,95,6472,209,8,6687,10191,649,85,80,11002,69,14,86,11091,152,6,11244,782,73,93,3,946,3,3,10,956,22,0,979,69,3,0,72,143,0,0,0,147,3,3,148,16844,1187,239,203,18477,159,34,190,18665,384,10,19059,75,6,0,0,85,4,0,7,95,12,0,108,260,13,0,0,270,7,0,7,274,5,0,281,336,22,0,0,357,12,0,16,372,14,0,384,17182,1207,237,208,18835,169,34,206,19039,402,10,19450,3220,240,68,58,3583,41,9,52,3634,228,5,3868,14,0,0,11,30,0,0,0,30,0,14,42,20417,1452,303,274,22445,212,42,252,22702,633,34,23366
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
