SA3_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
12405,0,0,0,10,3,4,9,0,4,0,0,0,0,0,3,36,0,4,6,0,10,49,61,65,17,8,10,12,8,4,11,259,0,0,36,193,19,29,3,0,0,0,0,0,0,0,3,278,0,8,11,46,31,82,71,24,10,3,16,7,3,0,14,323,0,0,3,16,69,242,168,56,28,20,8,19,12,4,8,656,0,72,37,33,17,6,5,4,0,0,0,3,0,0,8,190,0,9,65,56,10,6,3,0,4,0,4,3,3,0,12,183,0,0,0,7,4,16,0,0,0,0,0,4,0,0,0,40,0,0,0,65,70,142,218,328,34,26,31,51,31,4,38,1047,0,3,0,3,21,27,27,16,0,3,3,3,4,0,3,111,0,0,0,15,3,16,14,16,3,3,4,0,8,0,0,73,0,0,0,10,7,18,102,36,8,11,6,11,0,3,5,217,0,6,12,42,19,23,11,16
12501,0,0,0,13,0,6,20,13,5,3,0,0,4,12,10,87,0,10,105,45,278,1796,2755,2868,435,441,427,510,451,240,412,10784,0,3,57,203,10,11,11,3,0,0,0,4,0,0,11,312,0,0,5,43,17,46,56,55,11,9,10,14,12,3,12,295,0,0,4,13,58,140,98,53,9,5,8,14,13,4,25,446,0,25,4,9,5,13,29,13,3,5,9,0,0,0,9,135,0,10,89,61,3,3,0,0,4,3,0,0,0,0,10,179,0,0,0,23,152,331,210,90,19,32,25,41,41,30,38,1012,0,0,0,48,42,202,468,974,93,152,189,336,326,191,107,3127,0,0,0,7,37,81,237,96,37,11,18,18,18,8,26,593,0,0,0,0,10,43,92,117,42,93,106,14,33,20,20,591,0,0,0,5,6,90,377,122,56,42,65,42,43,6,40,888,0,6,8,25,5,7,6,20
12502,0,0,3,10,13,11,20,8,0,0,3,4,3,0,3,80,3,15,59,61,167,1638,2785,1716,301,289,336,342,331,181,305,8536,0,3,24,45,7,4,0,3,0,0,0,0,0,0,6,95,0,5,15,36,10,42,11,6,4,0,0,0,9,3,0,143,0,0,3,20,53,96,63,21,4,3,7,7,4,0,14,300,0,26,29,27,12,15,25,23,7,0,4,0,3,3,5,179,0,20,56,38,6,5,0,0,0,4,0,0,0,0,6,139,0,0,14,56,267,1028,520,152,21,26,26,30,29,12,36,2223,0,9,10,56,65,270,445,320,55,66,75,71,111,54,38,1642,0,3,0,20,57,112,211,62,17,9,10,5,6,3,8,514,0,3,0,20,58,146,166,118,54,78,131,16,30,19,8,848,0,0,0,8,9,21,36,16,0,4,0,12,14,4,3,127,0,3,10,13,12,25,21,28
12503,0,0,0,6,7,10,11,14,0,0,3,0,5,0,0,62,0,12,83,27,217,1180,1512,1483,198,198,220,226,162,84,267,5869,0,8,111,296,22,63,39,0,0,3,3,0,0,0,25,575,0,17,39,114,31,125,93,89,17,20,27,9,27,17,31,660,0,0,5,26,154,512,406,187,25,30,22,15,16,13,67,1486,0,120,67,39,17,26,23,11,3,0,0,4,4,3,12,333,0,30,217,180,33,19,12,0,0,3,0,4,0,0,25,523,0,0,5,18,98,228,85,54,3,11,12,13,13,4,16,567,0,5,13,153,76,264,761,1328,119,128,208,361,317,211,124,4075,0,3,0,15,65,93,146,84,19,13,10,8,9,4,34,494,0,0,0,25,29,143,329,264,149,299,678,63,50,18,84,2137,0,0,4,40,40,227,1079,586,137,155,287,118,58,80,83,2898,0,3,16,92,26,27,20,11
12504,0,0,10,21,16,29,29,23,7,3,10,13,3,12,0,184,3,12,43,40,177,1414,2363,1905,322,325,331,342,327,167,256,8031,0,6,43,91,11,46,31,3,0,0,3,0,0,3,12,260,0,14,24,62,25,67,48,30,3,3,21,10,25,14,17,370,0,0,3,29,128,387,294,108,30,25,19,17,27,14,32,1116,0,66,43,33,22,18,32,29,4,4,5,10,7,8,14,286,3,49,193,111,19,3,4,3,0,8,0,3,3,0,29,428,0,0,8,42,160,419,245,98,15,26,26,24,33,11,19,1124,0,7,10,99,100,685,3699,8203,1200,1532,2201,3188,3446,2507,817,27703,0,0,6,20,64,80,208,106,9,17,11,9,16,3,12,558,0,0,0,19,45,228,339,253,137,173,349,82,89,25,51,1797,0,0,0,13,10,62,147,56,18,20,41,3,13,10,14,417,0,10,12,48,18,43,34,28
12601,0,0,8,19,13,14,18,9,3,4,3,0,3,0,0,102,5,12,32,20,88,886,1526,1204,237,283,322,405,396,216,294,5921,0,0,6,9,0,0,4,0,0,0,0,0,0,0,0,27,0,4,6,15,3,10,4,0,0,0,3,0,0,0,3,53,3,0,3,9,13,27,38,8,3,3,0,0,3,0,0,112,5,32,35,18,9,7,24,14,0,0,5,4,0,3,5,161,0,5,12,6,3,3,3,0,0,0,0,0,0,0,3,38,0,7,15,40,211,921,338,83,30,42,15,19,23,13,25,1790,0,3,11,37,95,406,490,363,92,92,88,143,178,121,51,2166,0,4,5,8,21,39,59,33,12,9,3,3,0,3,7,209,0,0,0,4,26,59,34,54,37,25,19,11,22,0,6,307,0,0,0,0,3,3,0,6,0,0,0,3,5,0,0,25,0,3,13,16,21,32,23,12
12602,0,0,9,37,35,40,35,36,9,3,10,10,10,9,9,255,6,54,94,94,308,2365,3848,3312,746,786,887,1254,1241,642,615,16241,0,3,76,145,18,26,24,4,0,0,0,0,3,0,7,306,0,30,71,106,38,83,31,24,4,5,5,8,14,7,21,446,0,10,16,32,72,110,76,21,3,12,6,10,8,7,24,398,3,89,52,45,30,38,74,50,11,13,4,10,12,12,19,454,0,61,217,124,18,9,7,0,3,3,3,3,3,3,18,475,3,3,39,136,548,1309,544,191,46,62,54,75,73,35,68,3191,0,12,18,123,145,414,686,796,171,237,301,412,524,403,121,4368,0,7,11,50,118,187,442,202,28,47,43,57,69,51,23,1341,0,0,6,105,187,295,207,225,62,128,137,54,103,33,35,1583,0,0,7,24,23,31,49,27,7,0,3,28,12,0,4,199,3,11,30,47,29,107,88,47
12701,0,0,3,0,6,9,20,9,3,0,0,0,3,0,0,56,0,0,9,12,179,354,212,139,24,30,24,28,24,4,42,1082,0,10,75,277,48,106,196,0,0,3,0,0,0,0,18,736,0,10,17,54,21,104,58,53,8,6,10,6,17,3,3,364,0,0,0,25,207,1302,1078,402,65,40,48,47,20,23,57,3316,0,85,27,31,18,24,21,7,0,0,0,0,3,0,8,231,0,7,74,77,17,22,18,11,3,6,5,0,0,0,10,247,0,0,0,3,22,52,25,4,0,0,0,0,0,0,0,117,0,3,0,33,35,192,275,261,33,30,39,20,23,23,21,979,0,0,0,8,23,52,62,26,0,3,0,4,3,0,6,194,0,0,0,31,69,161,119,49,13,14,19,0,0,0,0,477,0,0,13,125,217,868,1768,1040,150,112,243,84,83,88,53,4852,0,3,8,23,14,14,3,4
12702,0,0,0,8,4,12,18,12,0,0,0,0,3,0,0,59,3,16,136,41,648,972,713,494,76,86,91,71,66,25,184,3609,0,27,310,932,61,190,325,4,9,4,5,3,0,3,71,1945,0,29,35,84,33,79,47,27,7,3,14,6,8,4,11,382,0,0,3,31,171,461,314,103,14,31,17,18,12,9,44,1234,0,173,106,65,33,17,38,11,0,3,0,3,3,0,7,458,0,23,109,119,32,22,56,8,0,10,3,3,7,0,32,433,0,0,10,12,106,165,52,23,0,0,6,4,7,0,18,401,0,7,5,44,45,92,82,232,6,23,25,45,37,28,19,691,0,0,0,26,82,116,68,58,6,0,4,17,4,3,12,400,0,0,0,125,159,281,253,133,70,93,200,29,23,10,47,1423,0,3,18,594,615,2193,4956,3529,861,799,1756,1004,736,760,357,18188,0,0,7,43,28,18,7,0
12703,0,0,0,3,4,14,24,5,0,0,3,3,0,5,0,82,3,5,19,20,80,422,434,394,47,63,54,51,50,35,63,1746,0,10,83,146,26,119,641,21,3,3,5,3,8,3,14,1075,0,14,40,101,50,257,224,184,27,58,53,33,16,14,22,1086,0,0,6,42,220,1227,1099,455,89,57,72,79,46,31,78,3495,0,103,73,28,15,21,49,18,0,0,3,4,4,0,9,338,0,33,252,242,38,40,23,17,8,16,6,0,0,0,38,707,0,0,0,19,62,72,48,21,0,0,3,3,3,0,7,242,0,3,7,59,72,638,1146,1469,153,200,221,192,205,134,78,4570,0,0,6,16,73,126,292,102,13,15,4,12,10,5,19,689,0,0,0,12,14,45,92,108,21,49,110,21,16,3,3,489,0,0,0,15,25,194,1217,1399,419,275,616,407,321,227,78,5193,0,5,12,23,11,32,22,11
12801,0,3,10,28,22,39,84,19,5,11,3,8,0,7,3,251,0,18,24,18,27,430,527,305,60,51,63,35,60,18,61,1695,0,6,54,91,11,29,13,0,0,0,0,0,0,0,10,209,0,58,105,140,43,86,56,22,6,3,9,6,10,0,18,558,3,0,3,18,39,49,36,11,0,0,0,0,0,0,3,169,4,90,91,56,42,18,62,35,9,11,0,10,3,7,10,448,0,58,294,174,23,9,13,7,3,15,6,13,0,0,21,642,3,0,14,25,68,141,66,21,0,3,5,5,11,3,9,373,0,12,9,63,25,45,86,130,30,35,23,18,35,19,21,543,0,3,12,17,36,71,68,30,8,3,3,0,4,3,6,266,0,0,0,5,5,13,8,25,6,0,3,6,0,4,0,73,0,0,0,3,3,12,10,0,0,0,0,0,0,0,0,34,0,6,25,55,32,98,63,52
12802,0,0,10,30,20,26,47,35,8,10,9,3,4,4,6,203,0,12,19,27,46,277,394,227,55,62,49,31,36,13,58,1304,0,3,55,101,3,11,11,0,0,0,0,0,0,0,4,197,0,34,61,76,26,48,64,21,6,4,5,4,0,0,18,371,0,3,10,26,40,54,25,9,0,0,0,3,4,0,6,178,0,90,108,52,42,29,57,21,7,8,4,3,7,0,16,440,0,28,153,139,20,10,5,3,3,0,0,3,3,0,12,388,0,3,0,30,65,133,61,25,3,3,3,3,4,0,6,338,0,15,4,73,42,86,139,95,13,14,20,20,12,16,12,557,0,3,8,13,25,54,60,28,10,3,8,0,3,0,3,231,0,0,0,0,5,6,6,13,3,5,3,4,0,0,0,52,0,0,0,5,6,3,5,9,0,0,0,0,0,0,0,28,0,4,15,69,29,112,89,66
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,6,0,0,0,0,0,0,3,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,3,3,7,0,3,0,0,5,0,11,4,5,34,0,0,0,0,0,12,15,29,13,18,20,35,24,43,18,225,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,5,3,3,0,0,0,0,0,3,4,23,0,0,3,0,0,8,9,3,0,0,0,0,0,0,7,22,0,5,9,3,4,4,3,0,0,0,0,5,19,13,11,78,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,8,3,5,0,3,0,9,10,7,4,39,0,0,0,0,3,5,10,17,3,4,3,9,11,61,18,140,0,0,0,0,0,4,3,0,0,0,0,4,0,7,6,35,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,20,0,0,0,0,0,5,4,6,0,0,0,10,0,8,4,36,0,0,4,0,0,3,7,3
