SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
12303,0,0,0,0,6,4,6,0,0,16,0,0,0,4,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,3,7,5,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,3,0,10,4,3,7,4,0,33,0,0,0,3,3,3,0,0,0,13,0,0,0,4,9,4,13,0,0,29,0,0,0,6,3,3,0,0,0,10,0,3,7,55,56,44,47,28,14,252,88,127,110,355,190,210,158,82,23,1342,1495,3191,2654,5044,2799,2515,1807,788,223,20523,0,0,0,0,0,0,0,0,0,0,1235,2800,2360,4484,2162,1840,1119,492,249,16752,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,4,0,0,0,0,0,8,0,0,0,7,7,3,0,0,0,27,0,0,0,11,3,3,3,0,0,23
12401,0,0,0,4,6,7,8,0,0,27,0,0,0,8,10,10,4,5,0,36,0,3,3,0,3,0,0,0,0,12,0,0,9,21,0,3,3,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,11,3,14,16,40,40,36,40,14,0,194,0,3,16,40,0,0,0,0,0,57,0,0,0,3,12,14,23,4,4,62,0,0,0,9,4,7,0,0,0,20,3,26,26,127,110,116,143,63,33,644,77,174,147,413,283,333,298,134,39,1898,2159,5040,4330,8001,5200,5528,4363,1839,548,37005,0,0,0,0,0,0,0,0,0,0,1973,4448,3620,7012,4163,4431,3122,1432,706,30905,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,10,6,3,0,0,0,21,0,4,4,37,18,17,12,3,0,104,0,3,0,10,13,12,10,4,0,53
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,0,7,12,22,22,15,4,86,0,9,27,84,47,46,17,10,3,236,0,3,5,18,0,3,3,0,0,34,3,11,13,32,8,7,0,0,0,67,0,0,0,0,9,11,11,4,0,35,0,0,0,14,13,6,0,7,0,41,5,8,11,54,24,23,19,3,0,151,0,9,3,34,13,11,3,4,0,75,0,0,0,11,18,19,21,3,0,76,0,8,26,32,21,8,3,0,0,96,3,64,101,427,264,194,172,88,23,1323,226,393,475,1155,537,471,349,179,59,3836,5484,9880,9536,20208,8417,7326,5119,2000,591,68559,0,4,15,43,13,5,7,4,0,83,4802,8708,7974,15736,6021,5046,3000,1286,666,53237,0,6,15,64,5,9,3,0,0,99,0,0,3,17,5,10,0,3,0,49,0,0,0,10,0,3,0,0,0,15,0,0,3,27,17,9,3,4,0,68,0,0,0,23,19,19,12,11,0,81
12404,0,0,0,0,5,4,4,0,0,13,0,0,0,3,4,3,0,0,0,11,0,0,0,4,0,0,0,0,0,9,0,3,7,18,0,6,0,0,0,33,0,0,0,3,8,15,12,8,0,43,0,0,0,0,0,4,0,0,0,4,0,6,0,10,5,4,4,0,0,28,0,3,7,16,6,0,0,0,0,34,0,0,3,4,5,0,5,0,0,18,0,0,0,0,0,3,0,0,0,4,0,3,28,74,40,33,25,21,3,232,59,103,154,309,169,134,127,65,29,1146,1164,2396,2782,5047,2448,1992,1368,703,237,18125,0,0,0,0,0,0,0,0,0,0,1038,2108,2305,3957,1944,1460,980,599,309,14707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,12,6,4,3,0,0,22,0,0,0,3,4,0,3,0,0,10
12405,0,0,0,4,7,14,9,3,0,37,0,4,15,55,30,40,24,7,0,171,0,0,0,5,0,3,0,0,0,11,0,3,8,19,3,3,0,0,0,32,0,0,0,0,0,9,4,0,0,14,0,0,3,22,17,16,5,4,0,70,0,0,5,12,3,6,8,0,0,34,0,4,6,35,10,9,0,0,0,66,0,0,0,0,3,3,0,0,0,13,0,3,6,9,3,0,0,0,0,17,3,55,145,374,234,192,127,57,18,1206,105,198,216,528,228,255,162,67,18,1763,1995,3723,4010,7578,3426,3278,1919,673,179,26779,0,10,14,40,9,7,4,0,0,84,1740,3047,3111,4867,2080,1807,834,348,178,18017,0,4,0,31,4,4,3,0,0,50,0,0,3,11,6,12,7,5,0,48,0,0,0,12,10,4,0,0,0,25,0,0,3,5,7,7,0,0,0,21,0,0,0,14,11,11,9,8,0,61
12501,0,0,0,7,6,3,7,8,0,31,3,24,90,492,144,118,69,25,6,974,0,0,35,330,14,7,10,0,0,403,3,4,28,79,8,4,0,0,0,128,0,0,0,9,6,10,6,8,0,38,4,13,54,325,315,215,129,58,11,1123,7,16,12,34,9,7,0,0,0,84,7,11,52,344,415,451,161,65,18,1508,0,0,0,0,0,3,3,0,0,12,0,0,5,15,8,0,0,0,0,25,37,126,217,861,337,193,128,73,35,2008,186,226,427,1294,317,279,170,87,25,3009,3277,4750,7072,19477,5246,4212,2276,1092,348,47751,6,62,146,319,63,31,8,6,0,647,2673,3345,2741,3322,693,611,360,258,254,14260,0,10,30,125,24,6,0,0,0,201,0,0,0,17,13,16,14,15,0,72,0,0,3,34,29,26,12,7,3,108,0,0,11,11,6,0,0,0,0,29,0,0,3,16,17,9,21,6,0,76
12502,0,0,0,5,13,4,9,7,0,36,3,33,29,142,76,71,45,9,3,410,0,8,26,62,17,21,14,0,0,143,0,0,11,26,3,6,0,3,0,50,0,0,3,7,5,0,0,0,0,14,0,0,0,14,21,15,11,3,0,69,3,23,17,34,15,12,10,0,0,121,0,3,13,66,52,39,15,12,0,200,0,0,0,3,7,3,3,3,0,18,0,7,7,17,7,3,0,0,0,41,17,42,54,309,166,168,105,70,24,947,79,134,129,426,185,170,136,88,43,1391,2196,4338,4392,8874,4453,3903,2525,1543,503,32730,0,0,8,43,28,19,4,3,0,109,1939,3265,2730,3436,1649,1352,1138,869,445,16835,3,3,0,42,0,0,3,0,0,60,0,0,0,6,0,4,3,3,0,16,0,0,0,13,15,4,0,4,0,33,0,3,0,19,9,8,0,0,0,46,3,0,3,17,19,10,15,9,0,69
12503,0,0,0,13,14,12,14,16,3,77,0,3,40,227,84,57,43,14,16,486,0,0,9,74,3,6,4,0,0,98,10,29,28,64,9,9,10,3,0,167,0,0,0,8,13,20,16,8,3,66,0,12,35,240,224,128,83,24,3,745,0,13,15,45,7,11,3,0,0,99,9,47,130,741,704,665,250,87,46,2685,0,0,0,6,3,0,7,4,0,27,0,3,7,19,10,4,0,0,0,43,31,191,369,1461,697,466,352,206,73,3849,361,567,620,1592,675,552,414,199,99,5080,6105,10648,10831,23512,9009,7420,5178,2550,985,76237,15,73,347,665,178,108,50,19,3,1457,5317,8385,6556,8839,2406,2135,1589,1054,764,37036,0,7,13,134,8,3,0,0,0,174,0,0,3,60,40,40,17,13,3,180,0,3,9,78,45,43,27,8,7,226,0,0,4,15,3,0,0,0,0,23,0,0,9,48,45,46,50,20,5,223
12504,0,0,0,12,11,17,16,8,0,68,19,122,195,1269,449,264,124,72,12,2531,0,0,4,84,8,13,3,0,0,117,5,0,27,56,9,7,5,0,0,113,0,0,0,10,3,3,0,3,0,16,0,0,9,48,52,26,19,9,3,168,16,52,15,61,16,16,17,0,0,198,0,12,20,111,68,54,23,8,4,302,0,0,0,6,7,6,5,3,0,31,0,3,17,37,12,4,0,0,0,67,54,133,233,933,327,241,187,112,41,2266,314,395,490,1926,434,411,276,186,96,4526,5737,8240,7870,28476,7368,5764,4124,2345,935,70860,0,13,46,159,51,46,36,3,0,357,4448,5244,3768,6763,2520,2214,2039,1261,909,29180,3,15,38,293,49,16,3,7,0,434,0,0,5,34,18,22,3,4,3,91,0,0,5,29,7,4,0,0,0,49,7,9,12,37,15,8,15,0,3,107,0,0,4,27,20,20,21,15,3,119
12601,0,0,0,5,0,5,0,0,0,13,3,19,24,98,77,72,44,11,4,343,3,7,26,94,22,27,16,3,0,195,0,4,7,24,10,3,0,0,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,7,5,3,0,0,0,17,3,32,16,29,14,17,10,3,0,131,4,0,9,39,42,25,4,0,0,132,0,0,0,3,8,4,0,4,0,24,0,3,0,12,6,5,0,0,0,26,13,39,46,145,95,66,42,38,22,502,29,54,76,199,92,77,72,58,29,682,1336,3046,3501,5976,3158,2850,1922,1035,438,23273,3,0,0,3,0,0,0,0,0,8,1098,2374,2215,2022,1433,1278,1042,781,473,12715,0,4,3,34,5,0,4,0,0,50,0,0,0,0,3,0,0,0,0,4,0,0,3,3,3,0,0,0,0,15,3,3,4,12,13,8,7,3,3,50,0,0,0,3,3,0,3,0,0,17
12602,0,0,0,19,14,15,12,8,3,69,4,15,36,229,77,90,63,33,7,567,3,17,41,177,29,24,14,7,0,307,3,4,34,85,25,10,3,3,0,169,0,4,3,8,8,11,13,6,0,54,0,0,0,37,24,16,14,12,0,102,15,41,45,96,53,21,13,3,0,295,7,15,56,187,75,64,23,16,3,432,0,0,0,11,15,8,4,6,3,60,0,0,14,39,9,7,3,0,0,70,51,112,182,932,370,250,197,152,73,2319,155,231,381,983,397,322,243,179,108,2994,4122,7416,9375,20792,8172,6776,4796,2755,1355,65567,0,0,0,40,35,31,11,7,3,125,3448,5556,5067,7567,3828,3095,2160,1582,1394,33706,0,9,44,119,13,4,0,0,0,188,0,0,3,17,9,10,3,4,0,49,0,0,10,18,7,3,6,0,0,47,0,3,15,56,18,14,15,0,0,118,0,0,4,37,15,16,17,6,0,99
12701,0,0,4,47,57,41,36,16,0,213,0,3,4,22,15,14,4,0,0,72,0,4,3,13,7,0,0,0,0,27,0,0,20,95,11,13,4,0,0,145,0,0,4,47,55,57,41,5,0,212,0,0,11,26,42,17,5,0,0,107,3,3,17,29,10,0,0,0,0,73,8,37,77,677,458,371,106,27,10,1767,0,0,0,8,0,3,7,0,0,16,0,18,18,28,24,3,0,0,0,91,13,82,174,913,723,589,405,131,30,3059,235,492,487,1034,530,377,279,141,35,3599,4087,8232,7770,14328,6774,5186,2988,1320,312,51000,0,0,11,19,5,3,0,0,0,35,3472,6804,5691,7290,2459,1498,786,535,120,28645,0,0,7,34,3,4,0,0,0,51,0,0,3,80,39,29,19,10,0,188,0,0,50,295,137,120,47,18,6,667,0,3,10,9,4,6,0,0,0,33,0,0,8,110,113,86,57,12,7,386
12702,0,0,10,49,68,93,102,73,14,406,0,6,6,22,11,13,20,8,3,89,0,3,6,17,3,12,4,0,0,49,3,28,73,380,47,45,5,0,0,580,0,3,0,43,71,112,99,35,6,369,11,15,21,49,80,51,44,21,0,287,0,18,21,39,5,6,7,0,0,102,68,264,808,3914,3398,2857,1038,355,163,12857,0,0,0,0,0,0,3,7,4,13,0,8,8,7,3,0,0,0,0,22,78,342,497,1683,1301,1165,925,491,118,6605,287,602,653,1235,709,649,476,270,97,4972,5696,12370,14292,23160,12495,11365,7070,3712,1250,91412,0,5,17,35,12,4,0,3,0,74,4828,9276,8790,7366,2444,2027,1027,663,305,36730,0,0,0,16,3,0,0,0,0,19,0,3,23,146,99,100,42,38,15,465,13,46,212,1405,881,808,363,173,81,3989,0,0,6,12,5,3,0,0,0,31,0,3,14,181,164,197,187,69,23,838
12703,0,0,3,93,63,66,54,21,3,306,3,18,15,61,43,48,28,9,3,229,0,0,8,10,0,0,8,0,0,31,0,9,16,69,13,10,3,0,0,117,0,0,25,107,73,71,62,14,3,359,3,10,18,73,80,26,17,9,0,240,3,15,7,38,13,9,3,0,0,91,9,31,90,457,321,263,81,31,7,1290,0,3,0,6,3,5,3,0,0,21,0,9,35,35,32,3,0,0,0,112,47,206,319,1143,664,505,363,148,52,3451,354,525,632,1546,627,501,320,182,62,4739,4804,8594,8177,17352,7658,5666,3625,1783,546,58200,0,0,18,57,10,9,0,3,0,97,4058,6467,5053,7106,2447,1731,1282,706,372,29232,3,11,19,177,47,24,5,0,0,291,0,5,37,202,123,98,54,23,3,539,0,3,16,130,44,46,21,11,3,275,4,3,3,14,3,0,4,0,0,37,0,3,6,64,79,62,54,21,4,292
12801,0,0,0,5,8,9,4,8,0,34,0,0,0,10,4,8,7,0,0,24,0,3,0,9,0,3,3,0,0,24,0,8,15,21,5,0,0,0,0,52,0,0,3,27,34,35,19,13,0,133,0,0,0,15,8,11,9,0,0,40,3,13,17,61,38,16,13,3,5,175,0,0,3,19,14,12,17,3,0,68,0,3,3,17,23,16,15,5,0,83,0,6,0,19,9,3,3,0,0,37,16,68,69,462,225,170,172,80,36,1290,121,234,265,840,369,381,298,189,106,2789,3479,6795,6286,13935,7382,6620,4853,2859,1278,53481,0,0,0,0,0,0,0,0,0,0,2988,5798,5345,10581,5314,4808,3561,2487,1682,42568,0,0,0,13,3,0,0,0,0,17,0,0,0,20,12,8,3,3,0,52,0,0,0,13,5,7,3,0,0,31,0,6,12,66,31,21,7,4,3,149,0,0,3,17,20,12,18,5,3,85
12802,0,0,0,4,16,13,7,5,4,48,0,0,3,11,13,12,11,0,0,46,0,0,0,9,0,3,0,0,0,16,3,6,5,26,11,0,0,0,0,59,0,0,0,22,41,47,44,7,3,171,0,0,0,7,7,5,0,0,0,20,3,17,15,37,35,21,16,3,0,154,0,4,3,31,16,28,7,0,3,89,0,0,5,17,21,8,11,3,3,68,0,0,3,14,8,0,4,3,0,31,11,55,65,366,203,181,148,75,27,1119,62,173,165,448,278,254,194,110,55,1738,3561,7560,6923,13353,7260,6621,4707,2105,843,52930,0,0,0,3,0,0,0,0,0,3,3235,6748,5803,10899,5551,5025,3436,1654,1095,43439,0,3,3,19,3,0,0,0,0,27,0,0,0,15,6,11,3,4,0,40,0,0,0,4,3,3,3,0,0,9,0,7,9,56,23,11,11,3,0,114,0,0,4,19,22,16,15,7,0,79
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,11,10,7,12,27,25,22,48,16,3,171,0,0,0,0,0,0,0,0,0,0,3,11,8,24,12,21,22,15,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19999,0,0,0,3,3,3,3,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,9,28,0,0,0,0,0,35,0,0,3,15,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,6,4,3,0,0,0,14,5,0,19,10,0,7,8,3,0,44,0,0,10,9,11,10,0,0,0,38,0,0,7,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,4,8,26,99,38,33,20,5,0,235,15,28,173,604,222,172,121,35,8,1379,188,202,1031,2882,1148,986,719,162,32,7351,0,0,0,0,0,0,0,0,0,0,110,139,407,848,383,470,287,59,27,2726,0,0,3,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,11,11,3,0,0,0,0,24,0,0,0,9,3,0,3,0,0,12
