SA3_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
11903,3883,578,663,880,1064,903,429,255,11818,0,0,3,0,0,0,0,3,0,4,16,1901,1851,4112,626,714,937,1098,938,448,292,12911,759,286,162,22,21,26,17,27,15,42,1368,2222,1764,1283,115,176,146,143,114,61,76,6096,160,250,341,61,49,66,60,75,56,38,1169,8,8,3,0,0,0,3,0,0,0,24,2394,2025,1625,179,229,213,203,190,119,112,7285,0,0,0,0,0,0,0,0,0,3,4,3150,2303,1792,203,253,238,227,212,128,153,8654,1229,135,78,13,14,8,3,5,8,41,1535,4051,750,317,39,26,37,27,34,14,106,5393,999,391,335,54,81,68,72,64,49,98,2212,26,0,0,0,0,0,0,0,0,3,37,5073,1143,648,94,108,101,99,102,65,207,7642,0,0,0,0,0,0,0,0,0,5,6,6304,1278,725,105,124,110,103,104,68,249,9180,1288,63,21,6,4,3,4,3,0,32,1422,3651,182,71,15
11904,4617,760,856,1230,1422,1506,889,384,14732,0,0,0,0,0,0,0,0,3,4,14,2093,1765,5043,895,975,1373,1550,1634,967,454,16746,948,392,288,61,49,44,36,26,13,57,1917,2408,1795,1812,177,222,256,188,194,118,125,7302,122,147,174,35,37,48,45,63,45,37,751,25,12,11,0,0,3,4,3,0,6,62,2556,1947,1999,212,261,309,237,257,168,168,8113,3,3,0,0,0,0,0,0,0,3,11,3510,2336,2291,271,312,353,272,282,181,229,10040,1541,161,96,20,15,10,9,11,5,55,1925,4197,702,384,29,45,53,24,29,16,127,5613,678,181,179,32,36,28,39,37,41,58,1292,33,7,4,0,0,0,0,0,0,6,51,4908,885,566,63,77,83,60,60,57,190,6955,3,0,0,0,0,0,0,0,0,4,10,6445,1049,669,83,94,95,66,69,64,249,8888,1355,62,40,3,8,0,0,5,9,39,1519,4432,165,83,11
12001,2184,404,512,521,473,427,223,169,6731,0,0,0,0,0,0,0,0,0,11,11,1245,1151,2533,515,619,632,539,504,253,214,8196,880,403,326,51,56,51,34,30,14,46,1900,1163,836,672,120,113,122,118,111,59,47,3352,39,47,104,20,21,32,33,30,11,26,373,9,7,3,0,3,4,0,0,0,3,32,1204,893,777,145,137,149,154,137,68,78,3746,0,0,0,0,0,0,0,0,0,0,0,2086,1296,1104,198,199,203,188,172,81,119,5652,1218,153,110,25,24,14,18,21,3,32,1614,1590,278,151,32,31,30,31,23,10,44,2219,187,73,85,17,17,23,30,38,19,40,524,13,0,0,0,0,0,0,0,0,0,17,1790,356,241,45,48,54,67,59,26,81,2765,0,0,0,0,0,0,0,0,0,5,3,3003,511,354,70,73,64,78,78,31,115,4380,1182,44,35,8,12,8,3,12,0,18,1321,1809,70,29,7
12002,267,66,73,99,103,131,55,24,1163,0,0,0,0,0,0,0,0,0,0,0,642,239,619,185,193,200,224,240,87,67,2699,940,640,575,110,63,84,48,43,30,34,2576,398,282,237,45,39,35,53,49,17,16,1170,3,3,10,0,0,3,3,3,0,0,34,3,0,5,0,0,0,0,0,0,0,10,412,286,256,49,40,38,56,52,22,18,1219,0,0,0,0,0,0,0,0,0,3,3,1344,924,828,158,106,124,107,91,54,54,3800,1448,307,170,33,25,19,18,22,15,36,2093,532,101,51,3,11,13,13,13,7,17,758,31,4,0,3,0,0,3,0,6,6,63,0,0,0,0,0,0,0,0,0,0,0,559,110,55,7,12,14,15,18,14,17,818,4,0,0,0,0,0,0,0,0,0,3,2009,422,226,38,32,37,33,38,20,58,2915,1243,54,29,9,9,7,3,3,3,31,1382,445,15,9,0
12003,5253,887,1191,1676,1868,1890,1090,538,17488,0,3,3,3,0,0,0,0,0,12,24,2229,1866,5782,1026,1358,1847,2040,2070,1203,629,20042,1180,527,404,59,61,43,43,47,30,54,2443,2380,1784,1848,223,283,275,266,266,142,136,7611,147,244,393,55,99,80,93,96,42,59,1304,15,11,13,0,4,3,3,3,0,3,60,2547,2041,2257,283,383,356,369,367,181,196,8971,7,4,0,0,0,0,0,0,0,9,19,3734,2570,2657,336,449,398,410,407,208,251,11434,1932,228,77,22,5,15,6,7,6,59,2361,4150,747,405,60,58,67,60,29,30,89,5694,826,340,330,58,93,78,66,80,50,80,1999,36,3,9,0,3,0,0,0,0,4,56,5007,1092,742,118,150,148,124,109,75,175,7740,3,0,0,0,0,0,0,0,0,9,8,6943,1324,817,138,159,159,136,116,83,244,10112,1637,51,22,7,4,6,0,0,0,50,1766,4223,199,86,19
12101,2119,422,545,602,645,743,472,224,8024,0,0,0,0,0,0,0,0,0,4,9,1817,1386,2530,578,687,739,781,894,570,296,10287,1356,694,585,117,77,76,71,67,34,61,3137,1798,1463,1411,265,211,299,296,342,190,91,6364,42,106,175,32,35,51,67,81,66,44,694,9,3,5,4,4,0,0,0,0,3,31,1848,1569,1594,303,252,345,369,419,255,129,7092,0,0,3,0,0,0,0,0,0,0,3,3202,2262,2184,418,330,427,433,492,290,189,10230,2161,403,212,47,35,26,28,31,10,51,3004,2170,503,333,56,58,73,56,50,29,54,3382,275,136,175,39,42,40,40,44,23,36,856,18,4,3,0,3,0,0,0,0,4,26,2470,642,511,92,97,108,101,98,55,92,4268,0,0,0,0,0,0,0,0,0,0,3,4632,1039,724,143,130,131,131,128,66,141,7266,1882,75,61,7,9,4,9,9,6,31,2089,2033,120,63,11
12102,1308,197,270,299,300,336,181,60,4037,0,0,3,0,0,0,0,0,0,0,3,869,673,1474,221,312,339,332,366,206,80,4870,845,405,305,45,30,28,31,21,16,40,1760,955,1215,1390,227,225,199,147,184,81,64,4684,21,75,126,19,30,38,39,38,18,18,418,4,7,9,0,0,0,0,0,0,0,19,981,1296,1529,248,247,235,188,226,97,80,5127,0,0,0,0,0,0,0,0,0,0,3,1826,1700,1832,290,275,265,217,246,115,116,6890,1467,301,179,16,17,10,20,14,3,26,2051,1503,552,364,43,44,32,22,8,13,29,2608,171,96,78,16,20,18,20,8,11,29,462,12,0,3,0,0,0,0,0,0,0,16,1682,650,451,63,62,45,42,23,19,58,3086,0,0,0,0,0,0,0,0,0,3,4,3147,951,625,75,79,61,64,33,24,88,5147,1545,83,24,10,3,3,0,4,0,23,1704,1415,133,52,10
12103,1036,168,168,176,162,177,108,92,3717,0,0,0,0,0,0,0,0,0,0,11,1307,989,1216,213,207,225,212,207,131,125,4836,1290,556,495,103,80,85,70,105,37,61,2870,1751,1298,1015,151,161,161,181,172,101,78,5078,39,61,111,24,43,58,41,44,30,35,484,11,4,6,0,3,0,0,0,0,0,20,1802,1363,1129,179,213,214,218,214,128,113,5581,0,0,0,0,0,0,0,0,0,0,3,3091,1920,1624,281,293,303,290,324,170,171,8451,2928,780,504,88,83,60,44,48,21,77,4628,2624,607,461,86,81,77,53,52,24,59,4126,232,112,138,32,25,32,50,37,23,34,708,9,3,0,0,0,0,0,0,0,0,14,2861,726,600,116,112,108,100,94,44,88,4851,0,0,0,0,0,0,0,0,0,3,3,5790,1503,1102,201,190,172,143,144,66,171,9485,2713,292,109,9,14,8,4,3,4,46,3211,2303,183,60,7
12104,996,260,328,377,422,517,269,107,4225,0,0,6,0,0,0,0,0,0,0,8,1409,698,1657,514,612,700,707,816,462,220,7795,1280,819,839,193,169,157,136,138,81,65,3883,857,764,846,191,202,158,165,197,104,38,3514,13,31,48,6,5,13,22,24,14,11,190,3,0,0,0,0,0,0,0,0,0,10,872,792,890,199,211,173,191,222,119,49,3717,0,0,3,0,0,0,0,0,0,0,7,2158,1609,1736,393,376,327,322,358,206,124,7606,2095,550,382,71,86,42,63,60,33,56,3432,1017,303,176,30,33,50,66,43,14,27,1763,68,26,28,0,6,9,6,9,12,12,180,4,0,3,0,0,0,3,0,0,0,11,1088,330,197,32,44,65,74,52,24,34,1947,0,0,0,0,0,0,0,0,0,0,0,3182,882,577,102,130,112,136,113,62,88,5382,2254,168,78,16,25,14,28,25,18,41,2669,959,67,38,15
12201,263,77,97,130,149,204,124,43,1231,0,0,0,0,0,0,0,0,0,3,6,290,154,621,234,305,352,397,389,245,90,3079,508,597,698,143,108,86,88,76,25,39,2372,169,246,301,57,56,46,42,53,43,22,1029,5,0,14,0,0,3,0,0,0,3,32,0,3,0,0,0,0,0,0,0,0,8,169,254,315,58,56,47,41,50,47,22,1066,0,0,0,0,0,0,0,0,0,3,3,678,848,1015,205,165,133,130,125,68,65,3440,1154,352,218,40,31,27,30,17,11,18,1902,326,98,64,19,9,20,14,15,0,3,567,15,5,3,0,7,0,0,3,0,6,41,0,0,0,0,0,0,0,0,0,0,3,343,105,68,18,11,18,17,17,6,13,611,0,0,0,0,0,0,0,0,0,0,3,1500,454,285,61,46,46,49,33,13,29,2516,943,66,34,7,9,3,7,3,3,14,1094,246,24,6,0
12202,140,28,33,29,43,39,19,14,439,0,0,4,0,0,0,0,0,0,4,10,285,130,267,54,59,58,64,65,36,38,1048,590,393,328,39,44,27,27,15,8,28,1506,163,211,196,29,24,22,25,18,11,16,706,4,4,3,0,0,0,0,0,0,0,25,0,3,0,0,0,0,0,0,0,0,3,169,217,197,32,26,23,25,25,11,16,738,3,0,0,0,0,0,0,0,0,0,8,766,612,519,64,64,57,54,41,23,48,2244,1484,339,217,31,11,26,13,13,11,51,2190,391,119,69,11,4,11,12,8,0,9,631,21,0,6,0,0,0,0,0,0,6,36,3,0,0,0,0,0,0,0,0,0,6,410,122,71,15,8,11,16,8,0,19,673,0,0,0,0,0,0,0,0,0,0,4,1889,455,286,44,16,39,27,23,11,75,2867,1711,79,47,14,7,10,3,3,0,38,1917,399,24,16,0
12203,1222,237,288,352,409,353,177,81,3950,3,0,0,0,0,0,0,0,0,3,7,1102,731,1908,464,497,555,563,512,237,160,6723,1700,1500,1159,190,153,145,113,86,35,73,5155,859,1011,1031,153,141,124,124,124,57,66,3688,35,46,82,9,4,14,45,27,27,21,315,6,7,3,0,0,3,0,0,0,0,23,897,1062,1120,157,148,145,166,157,83,88,4031,0,0,0,0,0,0,0,0,0,7,9,2599,2567,2280,346,302,288,286,240,117,171,9195,3633,830,459,69,61,53,23,22,15,98,5269,1952,477,278,39,41,32,32,28,9,36,2913,161,60,74,5,7,17,23,13,20,13,392,11,3,0,0,0,0,0,0,0,0,19,2128,540,345,46,51,45,55,44,23,46,3320,0,0,0,0,0,0,0,0,0,4,4,5759,1366,809,116,111,100,72,64,37,153,8590,2924,182,93,16,9,10,13,10,3,57,3311,1808,93,49,8
12301,161,32,32,25,39,18,7,17,644,0,0,0,0,0,0,0,0,0,3,3,475,165,214,57,71,40,53,29,15,25,1150,586,108,89,22,11,11,12,9,4,25,884,428,193,149,23,22,15,15,13,5,19,877,14,8,17,3,0,3,3,0,0,0,59,0,4,0,0,0,0,0,0,0,0,5,441,206,165,26,23,14,20,16,7,15,943,0,0,0,0,0,0,0,0,0,0,0,1024,316,256,48,37,28,31,30,8,47,1826,1008,106,77,12,4,11,5,4,0,20,1249,545,87,70,8,10,0,6,0,3,19,757,33,9,7,0,3,0,0,0,0,3,56,3,0,0,0,0,0,0,0,0,3,8,586,98,83,8,16,3,9,0,5,21,819,0,0,0,0,0,0,0,0,0,0,0,1597,201,155,24,22,9,12,6,5,48,2068,1006,32,19,0,0,0,0,3,0,20,1087,469,34,14,4
12302,2134,340,368,336,320,328,188,142,6605,0,0,0,0,0,0,0,0,0,3,10,2387,1194,2358,387,416,399,368,354,207,223,8287,1236,266,190,28,39,38,29,25,7,64,1928,2369,1767,1826,206,191,175,142,132,51,102,6962,111,122,137,26,21,27,31,26,9,14,516,25,11,18,0,0,3,0,0,0,3,60,2509,1899,1975,238,205,208,167,160,63,119,7545,3,0,0,0,0,0,0,0,0,0,11,3748,2167,2163,262,242,249,194,183,70,188,9481,2154,195,84,24,15,13,16,11,4,102,2621,3720,923,572,73,53,67,41,25,19,103,5598,428,119,104,24,12,18,13,10,18,33,789,43,16,3,0,0,0,3,0,0,3,72,4193,1058,684,98,63,89,59,39,33,138,6456,3,3,0,0,0,0,0,0,0,8,15,6356,1260,767,119,84,104,70,52,42,249,9094,2572,84,30,8,5,5,7,3,0,86,2799,3285,274,102,20
12303,25,12,6,12,13,10,3,6,151,0,0,0,0,0,0,0,0,0,0,3,161,43,53,17,14,18,21,19,12,23,379,248,53,35,5,3,4,0,3,3,16,378,73,42,27,12,8,10,10,12,4,6,197,3,0,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,81,43,30,12,14,15,10,11,4,6,214,0,0,0,0,0,0,0,0,0,0,0,328,102,62,14,17,18,9,14,6,24,588,657,43,26,9,4,4,3,3,0,30,771,153,28,13,0,0,0,0,0,0,8,201,15,6,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,165,27,16,0,0,0,0,0,0,10,228,0,0,0,0,0,0,0,0,0,0,0,821,68,45,8,4,7,4,3,0,35,998,763,9,6,0,0,5,0,3,3,24,819,181,5,3,0
12401,81,18,15,22,44,40,23,8,345,0,0,0,0,0,0,0,0,0,0,0,235,82,132,33,32,26,57,58,23,21,707,687,208,114,14,17,13,3,4,3,23,1081,172,114,108,18,13,16,15,11,3,15,482,3,0,3,0,3,3,3,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,174,118,112,20,15,22,16,16,5,16,515,0,0,0,0,0,0,0,0,0,0,3,863,320,231,36,31,33,26,22,7,37,1600,1659,138,69,6,6,4,0,3,4,34,1933,330,59,31,3,12,3,3,0,0,8,453,14,6,7,0,0,0,3,3,0,4,31,0,0,0,0,0,0,0,0,0,0,0,345,61,42,3,12,3,5,7,0,12,483,0,0,0,0,0,0,0,0,0,5,7,1999,197,115,12,21,7,11,4,3,47,2428,2138,44,22,14,3,6,3,0,0,45,2271,375,11,7,3
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,918,156,160,191,158,127,70,48,2644,0,0,0,0,0,0,0,0,0,24,30,1084,539,1109,203,212,224,188,159,94,122,3927,1136,231,190,26,39,20,17,19,3,45,1714,748,605,785,96,110,112,68,43,24,28,2625,26,25,67,13,12,7,7,5,8,7,175,9,4,3,0,0,0,0,0,0,0,18,778,635,851,109,123,124,75,52,33,37,2813,3,3,0,0,0,0,0,0,0,18,20,1914,870,1046,129,161,146,97,66,33,96,4552,2153,162,117,12,27,16,8,11,6,66,2578,1207,282,234,27,27,15,11,12,11,34,1874,62,34,35,3,3,3,15,8,3,11,179,6,4,3,0,0,0,0,0,0,4,16,1277,322,274,33,29,22,25,28,13,47,2071,4,0,0,0,0,0,0,0,0,11,13,3435,484,390,45,59,42,36,38,21,124,4666,2567,91,45,3,5,8,3,7,0,69,2798,1377,81,43,3
12404,49,20,12,26,14,24,13,13,241,0,0,0,0,0,0,0,0,0,93,93,152,80,105,21,30,28,22,38,21,115,610,213,56,32,5,10,5,11,3,0,16,350,75,43,48,10,8,9,3,8,0,0,208,9,3,10,0,0,0,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,3,80,51,56,12,8,5,5,9,0,3,235,0,0,0,0,0,0,0,0,0,60,60,295,110,86,17,22,13,10,13,0,78,645,527,49,21,3,8,3,0,0,0,15,631,153,22,12,0,5,4,3,3,0,3,201,4,8,7,0,0,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,159,29,19,0,5,6,3,3,0,0,226,0,0,0,0,0,0,0,0,0,44,44,685,77,38,3,9,10,4,3,0,64,902,572,19,9,0,3,0,0,0,0,18,615,228,12,6,0
12405,456,96,78,94,90,61,49,40,1583,0,0,0,0,0,0,0,0,0,0,0,657,355,548,115,103,108,101,82,59,67,2200,410,107,81,11,13,3,5,3,3,14,651,602,346,365,55,50,47,38,24,21,25,1575,14,44,44,3,4,7,6,0,3,3,133,3,4,3,0,0,0,0,0,0,0,14,620,391,412,53,60,52,48,30,20,31,1722,0,0,0,0,0,0,0,0,0,0,3,1033,496,490,67,72,61,53,32,22,48,2372,755,85,28,7,5,3,6,3,0,33,920,935,217,110,10,16,19,25,8,5,35,1373,61,33,35,8,3,13,4,5,3,5,182,9,0,0,0,0,0,0,0,0,0,9,1003,254,144,18,22,29,30,18,12,38,1565,0,0,0,0,0,0,0,0,0,0,3,1759,331,168,23,25,30,36,20,11,74,2490,1047,39,14,6,8,0,0,0,0,27,1137,1158,74,22,4
12501,4340,736,1184,1444,1256,1158,635,404,14327,0,0,4,0,3,0,4,0,0,174,189,1839,1795,4557,787,1246,1504,1323,1221,687,601,15557,437,138,119,19,18,24,13,13,7,22,815,2074,1427,1421,205,252,234,178,134,67,92,6080,272,423,586,106,263,223,109,128,58,56,2217,14,19,15,0,4,4,3,0,3,5,62,2355,1871,2021,312,515,460,281,261,124,161,8358,3,0,0,0,0,0,0,0,0,141,145,2797,2003,2139,330,533,482,300,275,129,322,9319,471,68,47,8,8,11,10,5,0,26,646,3215,585,322,51,67,51,35,33,9,84,4451,1164,447,570,103,137,103,80,86,49,105,2844,25,11,4,5,4,3,0,0,0,8,55,4407,1048,899,156,211,154,113,116,63,201,7355,3,0,0,0,0,0,0,0,0,99,111,4875,1115,944,162,221,165,118,125,63,322,8109,445,36,17,0,3,0,0,6,0,17,529,2608,147,76,10
12502,1301,221,211,248,204,218,111,73,4336,0,0,0,0,0,0,0,0,0,0,4,1074,1008,1424,249,239,279,223,234,113,88,4926,424,151,110,26,24,13,14,8,4,23,806,1413,1321,853,114,94,113,93,125,38,44,4230,97,187,246,33,31,44,44,29,18,20,746,12,3,0,3,0,0,0,0,0,3,18,1526,1511,1103,155,130,158,139,157,53,67,4994,0,3,0,0,0,0,0,0,0,0,3,1950,1667,1211,180,153,173,158,166,58,90,5805,735,91,60,10,3,6,10,0,4,29,950,2444,605,291,41,38,32,17,20,15,50,3546,520,259,185,20,27,44,21,27,9,42,1154,16,0,0,0,0,0,0,0,0,3,17,2981,863,472,58,63,77,45,44,18,99,4721,0,0,0,0,0,0,0,0,0,0,0,3717,956,532,70,67,83,52,46,27,126,5674,760,41,17,0,0,4,0,3,8,26,856,2222,133,72,12
12503,3804,603,830,1206,849,693,381,342,12422,4,0,3,0,0,0,3,0,0,155,166,2414,2025,4055,639,896,1283,898,736,410,553,13912,740,220,153,28,17,23,17,7,10,36,1249,3387,2035,1584,178,240,235,144,133,78,165,8180,428,478,523,105,181,246,93,50,57,77,2238,23,14,20,5,3,9,3,0,0,9,78,3838,2522,2130,291,423,484,240,184,140,251,10500,3,0,3,0,0,0,0,0,0,125,130,4579,2745,2279,319,445,509,260,192,142,408,11880,1189,131,62,13,6,11,4,7,3,40,1468,5611,840,443,60,61,59,32,30,21,166,7332,1384,456,399,72,98,122,66,68,37,101,2806,42,12,12,0,3,0,0,0,0,5,68,7036,1302,854,135,163,187,98,99,60,275,10205,9,0,0,0,0,0,0,0,0,78,87,8239,1436,915,147,168,194,104,106,68,387,11764,1109,50,26,7,5,0,0,3,3,40,1251,4584,265,119,14
12504,6350,1022,1506,1904,2120,2259,1380,407,20156,3,0,3,0,3,3,0,0,0,20,40,1994,2124,6755,1121,1620,2037,2256,2399,1500,494,22293,876,306,272,53,57,40,45,37,34,45,1764,2114,2944,4062,536,584,623,660,601,383,154,12666,93,166,287,63,137,131,49,57,29,34,1035,21,16,22,6,7,3,0,3,0,0,73,2226,3123,4376,603,725,754,708,663,412,181,13771,0,0,0,0,0,0,0,0,0,5,12,3099,3429,4646,657,784,795,756,701,444,239,15545,1284,166,93,17,13,17,14,9,0,30,1647,3300,1094,723,94,82,70,57,36,32,83,5578,489,234,223,29,71,54,45,44,58,86,1336,22,7,4,0,0,0,0,3,0,0,35,3813,1341,951,128,153,125,100,81,93,166,6954,7,3,0,0,0,0,0,0,0,5,12,5101,1504,1045,146,167,137,116,94,89,201,8607,1245,47,24,11,4,3,3,8,3,26,1385,3014,317,153,24
12601,905,161,184,202,226,256,128,83,3196,0,0,0,0,0,0,0,0,0,0,0,746,542,987,175,205,224,239,270,143,103,3628,376,120,105,18,15,18,20,15,9,14,709,839,845,601,91,99,120,102,128,71,35,2932,27,80,98,15,20,13,35,34,26,18,362,4,6,3,0,0,0,0,0,0,0,12,865,926,699,108,119,131,133,165,94,55,3302,0,0,0,0,0,0,0,0,0,3,3,1245,1044,806,126,136,149,148,184,106,68,4018,660,123,54,5,12,10,4,6,3,5,883,1549,392,196,30,34,19,13,20,8,22,2286,196,87,92,14,18,12,22,10,15,17,488,12,0,0,0,0,0,0,0,0,0,22,1761,479,289,45,56,34,26,31,26,43,2795,0,0,0,0,0,0,0,0,0,0,3,2418,601,349,51,69,46,39,39,31,48,3683,673,34,11,0,0,3,0,4,0,16,744,1517,105,46,9
