SA3_CODE_2016,MSEO_SEO,MSEO_SOLSE_VWorW,MSEO_SOLSE_NWorNAA,MSEO_SOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_SOLSE_VWorW,MOL_Afrikaans_SOLSE_NWorNAA,MOL_Afrikaans_SOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_SOLSE_VWorW,MOL_Arabic_SOLSE_NWorNAA,MOL_Arabic_SOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_SOLSE_VWorW,MOL_AIndLng_SOLSE_NWorNAA,MOL_AIndLng_SOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_SOLSE_VWorW,MOL_CL_Canton_SOLSE_NWorNAA,MOL_CL_Canton_SOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_SOLSE_VWorW,MOL_CL_Mandarin_SOLSE_NWorNAA,MOL_CL_Mandarin_SOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_SOLSE_VWorW,MOL_CL_Oth_SOLSE_NWorNAA,MOL_CL_Oth_SOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_SOLSE_VWorW,MOL_CL_Tot_SOLSE_NWorNAA,MOL_CL_Tot_SOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_SOLSE_VWorW,MOL_Croatian_SOLSE_NWorNAA,MOL_Croatian_SOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_Dutch_SEO,MOL_Dutch_SOLSE_VWorW,MOL_Dutch_SOLSE_NWorNAA,MOL_Dutch_SOLSE_Tot,MOL_Dutch_NS,MOL_Dutch_Tot,MOL_French_SEO,MOL_French_SOLSE_VWorW,MOL_French_SOLSE_NWorNAA,MOL_French_SOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_SOLSE_VWorW,MOL_German_SOLSE_NWorNAA,MOL_German_SOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_SOLSE_VWorW,MOL_Greek_SOLSE_NWorNAA,MOL_Greek_SOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_SOLSE_VWorW,MOL_IAL_Bengali_SOLSE_NWorNAA,MOL_IAL_Bengali_SOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_SOLSE_VWorW,MOL_IAL_Hindi_SOLSE_NWorNAA,MOL_IAL_Hindi_SOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_SOLSE_VWorW,MOL_IAL_Punjabi_SOLSE_NWorNAA,MOL_IAL_Punjabi_SOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_SOLSE_VWorW,MOL_IAL_Sinhal_SOLSE_NWorNAA,MOL_IAL_Sinhal_SOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_SOLSE_VWorW,MOL_IAL_Urdu_SOLSE_NWorNAA,MOL_IAL_Urdu_SOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_SOLSE_VWorW,MOL_IAL_Oth_SOLSE_NWorNAA,MOL_IAL_Oth_SOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_SOLSE_VWorW,MOL_IAL_Tot_SOLSE_NWorNAA,MOL_IAL_Tot_SOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_SOLSE_VWorW,MOL_Italian_SOLSE_NWorNAA,MOL_Italian_SOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_SOLSE_VWorW,MOL_Japan_SOLSE_NWorNAA,MOL_Japan_SOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Korean_SEO,MOL_Korean_SOLSE_VWorW,MOL_Korean_SOLSE_NWorNAA,MOL_Korean_SOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_SOLSE_VWorW,MOL_Macedon_SOLSE_NWorNAA,MOL_Macedon_SOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Maltese_SEO,MOL_Maltese_SOLSE_VWorW,MOL_Maltese_SOLSE_NWorNAA,MOL_Maltese_SOLSE_Tot,MOL_Maltese_NS,MOL_Maltese_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_SOLSE_VWorW,MOL_Persian_ED_SOLSE_NWorNAA,MOL_Persian_ED_SOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_SOLSE_VWorW,MOL_Polish_SOLSE_NWorNAA,MOL_Polish_SOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Russian_SEO,MOL_Russian_SOLSE_VWorW,MOL_Russian_SOLSE_NWorNAA,MOL_Russian_SOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_SOLSE_VWorW,MOL_Samoan_SOLSE_NWorNAA,MOL_Samoan_SOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_SOLSE_VWorW,MOL_Serbian_SOLSE_NWorNAA,MOL_Serbian_SOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_SOLSE_VWorW,MOL_SAL_Filipin_SOLSE_NWorNAA,MOL_SAL_Filipin_SOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_SOLSE_VWorW,MOL_SAL_Indon_SOLSE_NWorNAA,MOL_SAL_Indon_SOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_SOLSE_VWorW,MOL_SAL_Tagalog_SOLSE_NWorNAA,MOL_SAL_Tagalog_SOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_SOLSE_VWorW
11902,18954,..,..,..,..,18954,..,14,0,18,0,18,..,8364,1307,9672,98,9770,..,9,0,9,0,9,..,1865,1096,2961,19,2983,..,2289,1908,4193,25,4219,..,145,91,236,3,234,..,4292,3093,7392,49,7436,..,98,18,115,0,115,..,13,0,13,0,13,..,182,8,184,3,191,..,55,4,55,0,55,..,4648,1023,5670,67,5734,..,3508,271,3783,24,3801,..,633,30,664,7,671,..,330,24,353,4,359,..,36,0,38,0,38,..,2194,153,2346,32,2378,..,1424,73,1500,11,1504,..,8130,551,8682,68,8754,..,1125,175,1298,13,1310,..,57,16,76,0,76,..,677,453,1131,13,1144,..,205,36,240,3,243,..,34,7,42,0,42,..,60,18,78,0,82,..,44,11,59,0,57,..,50,4,57,0,57,..,194,16,218,0,218,..,84,10,94,0,94,..,231,4,236,0,236,..,1086,169,1254,13,1265,..,420,13,435,6,438,..,86
11903,27034,..,..,..,..,27034,..,18,0,18,0,18,..,2167,276,2443,30,2469,..,3,0,3,0,3,..,4511,1869,6372,27,6402,..,6255,2812,9066,44,9105,..,305,138,445,0,445,..,11070,4814,15881,67,15952,..,457,61,521,6,521,..,23,0,23,3,25,..,85,0,89,0,88,..,93,3,100,0,95,..,2511,277,2784,22,2806,..,336,11,348,0,348,..,383,9,386,0,386,..,80,6,85,0,85,..,41,0,43,0,47,..,182,7,190,3,191,..,2197,70,2270,13,2281,..,3221,107,3329,12,3343,..,628,58,689,9,696,..,104,21,120,0,126,..,164,79,242,3,242,..,1114,156,1274,13,1288,..,40,0,44,0,46,..,46,7,54,3,58,..,68,3,73,0,77,..,103,22,123,0,123,..,97,8,107,0,107,..,125,25,145,3,144,..,197,6,203,0,203,..,636,75,708,3,714,..,338,15,353,0,359,..,30
11904,26056,..,..,..,..,26056,..,25,0,25,0,25,..,4372,394,4761,46,4812,..,5,0,5,0,5,..,2277,858,3132,21,3151,..,3693,1231,4917,26,4947,..,216,88,299,3,305,..,6178,2175,8349,47,8397,..,288,36,330,0,331,..,27,0,27,0,28,..,187,3,189,0,190,..,110,8,119,3,119,..,4659,678,5331,47,5376,..,1619,90,1711,7,1720,..,685,27,718,5,718,..,136,6,142,0,138,..,34,0,34,0,38,..,197,5,202,0,206,..,3056,124,3181,26,3207,..,5728,251,5983,41,6028,..,994,121,1116,15,1130,..,156,30,188,4,192,..,150,54,205,0,207,..,2179,427,2609,28,2635,..,128,4,138,0,137,..,135,11,140,0,143,..,158,13,169,0,173,..,350,45,395,0,393,..,67,4,69,0,69,..,378,51,429,3,435,..,324,10,336,0,334,..,535,65,595,4,602,..,626,25,651,4,654,..,70
12001,22856,..,..,..,..,22856,..,39,0,37,0,37,..,667,90,760,3,762,..,0,0,0,0,0,..,1270,255,1523,8,1531,..,2839,763,3606,23,3625,..,150,45,193,0,193,..,4260,1063,5317,33,5350,..,114,10,116,0,116,..,38,3,40,0,40,..,140,6,144,0,146,..,120,3,121,0,121,..,790,133,918,3,921,..,48,0,48,0,48,..,445,10,455,0,455,..,52,7,56,0,56,..,41,0,42,0,42,..,79,3,79,0,84,..,221,9,234,0,234,..,888,22,914,4,917,..,2483,346,2826,32,2862,..,84,15,100,0,100,..,1040,435,1468,19,1495,..,32,3,36,0,36,..,32,4,35,0,35,..,140,17,156,0,156,..,80,10,96,0,96,..,110,8,118,0,118,..,15,0,15,0,15,..,84,7,84,0,84,..,62,0,69,0,69,..,111,6,122,3,120,..,108,0,108,0,112,..,25
12002,20832,..,..,..,..,20832,..,21,0,21,0,21,..,124,6,131,0,130,..,5,0,4,0,4,..,153,29,182,0,182,..,215,29,240,0,247,..,19,4,27,0,27,..,385,62,452,0,452,..,50,3,47,0,47,..,72,4,74,0,74,..,184,6,195,0,198,..,153,7,160,0,164,..,277,41,317,3,322,..,17,0,13,0,13,..,85,6,87,0,87,..,5,0,10,0,10,..,16,0,16,0,16,..,6,0,6,0,6,..,42,0,40,0,40,..,168,6,177,0,177,..,594,111,705,3,712,..,70,12,79,0,79,..,33,11,42,0,42,..,27,3,33,0,33,..,26,4,27,0,27,..,55,7,61,0,61,..,35,3,38,0,44,..,51,3,55,0,55,..,0,0,0,0,0,..,47,6,50,0,50,..,31,0,31,0,31,..,33,0,35,0,35,..,34,0,34,0,34,..,10
12003,31171,..,..,..,..,31171,..,14,0,14,0,14,..,1993,208,2196,20,2221,..,3,0,3,0,3,..,2793,1020,3807,20,3829,..,5680,2205,7884,44,7922,..,382,131,516,0,517,..,8857,3352,12207,62,12273,..,272,28,301,4,304,..,44,0,44,0,49,..,230,7,244,6,250,..,132,0,132,3,133,..,1555,350,1905,20,1925,..,424,16,436,3,444,..,1418,39,1456,13,1465,..,270,14,281,0,286,..,91,0,87,0,87,..,364,11,380,5,383,..,3194,112,3309,26,3338,..,5761,190,5956,47,6002,..,2234,424,2665,22,2688,..,166,33,206,0,204,..,1719,1087,2812,27,2839,..,53,3,53,3,57,..,36,5,42,0,42,..,115,23,134,3,137,..,213,27,246,0,241,..,168,24,191,0,194,..,39,0,41,0,41,..,140,17,160,0,158,..,305,14,316,3,321,..,365,29,394,3,396,..,439,12,448,7,451,..,54
12101,33459,..,..,..,..,33459,..,76,0,75,0,75,..,253,30,286,3,287,..,4,0,4,0,4,..,2472,479,2955,14,2964,..,3594,1097,4687,28,4713,..,154,41,199,0,198,..,6221,1616,7836,47,7878,..,236,29,264,7,267,..,83,0,82,0,82,..,292,6,305,0,304,..,227,13,236,3,243,..,252,26,279,8,287,..,129,4,133,0,133,..,595,13,611,0,609,..,74,4,75,0,72,..,67,0,67,0,67,..,91,3,99,0,99,..,611,26,632,5,644,..,1573,46,1616,8,1626,..,459,51,506,9,518,..,774,234,1005,6,1015,..,867,372,1241,14,1252,..,59,7,65,0,65,..,3,0,3,0,3,..,417,41,463,3,465,..,135,6,142,0,142,..,166,18,188,0,188,..,3,0,3,0,3,..,68,6,73,0,73,..,170,3,175,3,176,..,295,16,311,0,311,..,199,6,198,0,205,..,38
12102,26385,..,..,..,..,26385,..,88,0,90,0,90,..,278,36,312,3,317,..,0,0,3,0,3,..,945,225,1167,3,1173,..,1996,700,2696,20,2711,..,82,18,99,0,99,..,3022,944,3963,24,3986,..,32,3,33,0,33,..,66,0,62,0,68,..,100,5,108,4,105,..,139,3,142,4,146,..,60,3,64,0,64,..,77,3,79,0,79,..,567,13,581,4,580,..,165,8,172,0,172,..,172,3,171,0,175,..,146,7,154,0,154,..,640,34,674,3,679,..,1759,73,1833,13,1846,..,203,13,217,7,224,..,225,23,245,3,246,..,673,249,921,6,927,..,14,0,14,0,14,..,3,0,3,0,3,..,563,74,634,3,637,..,124,4,128,0,129,..,207,26,240,0,241,..,8,0,8,0,8,..,24,0,20,0,20,..,163,5,171,0,171,..,121,4,133,0,133,..,289,0,297,0,293,..,32
12103,39860,..,..,..,..,39860,..,253,7,257,0,262,..,139,11,154,0,153,..,0,0,0,0,0,..,2439,312,2752,18,2766,..,3559,992,4550,22,4575,..,133,32,167,0,168,..,6132,1338,7462,42,7505,..,53,0,55,0,55,..,138,3,142,0,142,..,217,5,226,0,227,..,279,5,288,0,285,..,173,13,186,0,188,..,47,0,53,0,53,..,414,7,418,4,424,..,190,13,199,3,202,..,119,0,119,0,119,..,91,0,92,0,92,..,177,9,180,3,186,..,1043,26,1067,8,1073,..,264,15,277,0,277,..,367,46,413,0,415,..,1087,268,1357,4,1360,..,15,0,15,0,15,..,3,0,3,0,3,..,568,43,613,13,629,..,79,5,80,0,80,..,174,10,182,0,186,..,5,0,5,0,5,..,46,0,49,0,50,..,47,3,49,0,50,..,172,8,182,0,182,..,65,0,65,0,65,..,21
12104,32582,..,..,..,..,32582,..,122,3,126,0,126,..,112,10,117,0,117,..,3,0,3,0,3,..,685,100,783,0,781,..,886,196,1082,5,1088,..,47,9,55,0,55,..,1619,301,1920,5,1924,..,64,0,68,0,68,..,108,3,114,0,112,..,474,17,495,3,495,..,317,7,333,0,330,..,159,9,166,4,169,..,74,0,73,0,73,..,278,12,289,0,293,..,31,0,34,0,34,..,41,0,38,0,38,..,56,0,56,0,60,..,304,4,308,4,313,..,784,18,801,5,807,..,341,26,364,0,364,..,448,88,537,3,536,..,145,40,185,0,186,..,37,4,37,0,43,..,4,0,4,0,4,..,162,6,173,3,173,..,121,6,128,0,128,..,188,16,204,0,210,..,5,0,5,0,5,..,51,4,58,0,58,..,67,0,67,0,67,..,69,3,76,0,76,..,118,0,119,0,126,..,15
12201,16441,..,..,..,..,16441,..,56,0,58,0,55,..,25,3,26,0,27,..,0,0,0,0,0,..,75,16,87,0,90,..,143,34,174,0,174,..,3,3,9,0,9,..,219,49,271,0,274,..,28,3,28,0,28,..,101,7,104,0,107,..,275,8,289,0,289,..,232,7,241,0,242,..,117,8,120,0,124,..,14,0,14,0,16,..,22,0,22,0,22,..,14,0,14,0,14,..,4,0,4,0,4,..,3,0,3,0,3,..,29,0,29,0,29,..,92,0,92,0,92,..,211,5,220,0,219,..,56,11,68,0,68,..,41,11,53,0,54,..,9,0,9,0,9,..,0,0,0,0,0,..,23,0,29,0,29,..,13,0,18,0,18,..,38,11,48,0,48,..,6,0,6,0,6,..,24,4,26,0,26,..,6,0,6,0,6,..,23,0,25,0,25,..,16,0,16,0,16,..,3
12202,25700,..,..,..,..,25700,..,54,0,52,0,52,..,42,0,44,0,41,..,0,0,0,0,0,..,27,9,36,0,34,..,97,19,118,0,118,..,4,3,4,0,4,..,132,24,159,0,162,..,94,13,107,0,105,..,105,4,113,0,113,..,142,3,149,0,146,..,241,0,241,7,241,..,41,0,43,0,43,..,7,0,7,0,7,..,24,0,24,0,24,..,47,7,47,0,47,..,0,0,0,0,0,..,7,0,7,0,7,..,35,0,35,0,36,..,110,7,119,0,117,..,177,16,195,0,195,..,45,0,44,0,44,..,18,4,27,0,27,..,3,3,3,0,3,..,8,0,8,0,8,..,33,0,30,0,35,..,34,0,35,0,35,..,41,4,47,0,47,..,3,0,3,0,3,..,112,20,133,0,133,..,19,0,23,0,23,..,26,0,24,0,24,..,19,0,25,0,25,..,5
12203,57506,..,..,..,..,57506,..,144,0,145,0,145,..,161,14,171,3,177,..,7,0,7,0,7,..,543,136,679,3,685,..,865,281,1144,11,1157,..,41,15,59,0,56,..,1441,438,1877,17,1895,..,179,14,199,0,201,..,207,6,216,8,221,..,624,19,643,3,647,..,536,9,550,4,549,..,247,19,269,7,273,..,45,0,46,0,46,..,203,7,212,0,210,..,251,19,274,0,279,..,21,0,27,0,27,..,42,0,46,0,46,..,312,18,325,0,331,..,876,46,925,3,930,..,1100,126,1225,23,1249,..,281,49,332,3,334,..,211,88,295,4,300,..,48,4,52,0,52,..,5,0,5,0,5,..,224,20,248,6,252,..,128,13,139,0,140,..,142,10,158,0,158,..,27,0,27,0,27,..,341,61,401,0,401,..,113,4,118,0,116,..,140,17,152,3,155,..,268,11,280,3,277,..,23
12301,26155,..,..,..,..,26155,..,44,3,50,0,51,..,254,12,267,5,275,..,3,0,3,0,3,..,50,10,56,0,56,..,106,34,141,0,141,..,9,0,9,0,8,..,163,47,210,0,210,..,113,6,121,0,120,..,17,0,17,0,17,..,51,3,54,0,58,..,59,0,58,0,61,..,113,13,128,3,130,..,20,0,26,0,26,..,148,4,150,3,156,..,62,3,66,0,65,..,35,3,33,0,33,..,63,4,69,0,69,..,23,0,23,0,23,..,343,18,361,0,363,..,249,21,268,5,271,..,11,0,11,0,11,..,11,7,14,0,14,..,40,0,45,0,45,..,64,0,70,0,66,..,38,0,39,0,39,..,64,4,69,0,69,..,32,4,38,0,38,..,55,0,62,0,62,..,69,6,75,0,76,..,40,0,39,0,39,..,22,0,22,0,22,..,58,4,60,0,62,..,13
12302,50038,..,..,..,..,50038,..,77,0,77,0,77,..,2410,331,2738,20,2757,..,14,0,12,0,20,..,372,135,501,4,505,..,522,227,747,8,753,..,32,17,50,0,50,..,926,378,1300,11,1316,..,243,35,279,0,279,..,35,0,34,3,37,..,211,3,218,0,214,..,124,3,126,0,127,..,374,57,435,3,440,..,2231,119,2355,14,2369,..,1732,53,1788,23,1804,..,564,45,612,5,619,..,186,8,199,0,196,..,681,31,707,10,717,..,1186,75,1265,13,1276,..,6584,335,6924,60,6987,..,359,32,395,4,401,..,25,0,31,0,33,..,58,26,80,0,80,..,135,20,148,4,156,..,79,7,82,0,88,..,86,12,100,0,100,..,233,23,258,3,256,..,127,31,155,0,162,..,1433,155,1588,34,1617,..,154,36,195,0,195,..,472,18,486,3,487,..,271,22,296,3,301,..,957,36,992,5,1000,..,104
12303,18263,..,..,..,..,18263,..,18,0,18,0,18,..,125,14,139,3,139,..,4,0,4,0,4,..,29,14,41,0,41,..,36,10,48,0,46,..,3,3,8,0,8,..,64,27,93,0,89,..,51,6,61,0,61,..,18,0,16,0,16,..,14,0,14,0,14,..,39,0,39,0,39,..,69,15,87,0,87,..,8,0,8,0,8,..,11,0,11,0,11,..,11,0,7,0,7,..,9,0,9,0,9,..,9,0,9,0,4,..,4,0,4,0,4,..,41,0,44,0,46,..,138,8,149,0,152,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,20,0,20,..,71,3,77,0,80,..,3,0,3,0,3,..,12,3,13,0,13,..,12,3,15,0,15,..,5,0,5,0,5,..,27,0,27,0,27,..,12,0,13,0,13,..,0,0,0,0,0,..,7,0,7,0,7,..,5
12401,33159,..,..,..,..,33159,..,21,4,21,0,21,..,59,5,70,0,70,..,10,0,10,0,10,..,41,12,54,0,54,..,85,19,103,0,103,..,6,6,8,0,8,..,134,38,170,0,176,..,26,3,33,0,33,..,74,3,76,0,72,..,105,0,105,0,106,..,185,4,193,0,193,..,105,14,115,0,119,..,0,0,0,3,7,..,38,0,38,0,38,..,14,0,14,0,14,..,9,0,9,0,9,..,3,0,3,0,3,..,6,0,6,0,6,..,77,0,77,3,78,..,131,7,141,3,141,..,46,6,51,0,51,..,33,8,42,0,42,..,4,0,4,0,4,..,20,0,20,0,20,..,17,0,13,0,13,..,83,3,86,0,81,..,63,0,63,0,63,..,4,0,4,0,4,..,9,0,11,0,9,..,19,0,19,0,19,..,36,0,36,0,35,..,24,0,24,0,24,..,13
12402,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
12403,55925,..,..,..,..,55925,..,40,0,40,0,36,..,651,45,693,3,699,..,14,0,14,0,14,..,143,69,208,4,209,..,332,102,431,7,441,..,25,12,33,0,33,..,497,178,674,7,682,..,200,13,215,0,219,..,74,3,72,0,78,..,100,4,104,0,103,..,120,8,127,3,125,..,275,25,298,0,299,..,127,3,136,0,136,..,456,8,466,3,465,..,597,52,651,4,655,..,132,5,143,0,143,..,212,13,230,4,233,..,336,34,366,7,378,..,1869,119,1989,14,2006,..,393,35,424,3,428,..,34,0,34,0,34,..,86,48,134,3,133,..,44,6,49,0,49,..,377,27,406,3,412,..,143,23,165,0,164,..,117,12,127,0,128,..,59,8,69,0,69,..,183,9,190,11,201,..,133,13,151,0,152,..,212,3,218,3,223,..,55,3,57,0,57,..,410,8,424,6,427,..,33
12404,15134,..,..,..,..,15134,..,15,0,15,0,15,..,74,5,78,3,78,..,0,0,0,0,0,..,44,14,65,0,65,..,37,22,59,0,57,..,3,0,5,0,5,..,86,39,120,0,125,..,26,0,24,0,24,..,17,0,17,0,17,..,16,0,16,0,16,..,34,0,32,0,32,..,58,7,64,0,64,..,4,0,4,0,4,..,28,0,28,3,32,..,12,0,12,0,10,..,0,0,0,0,0,..,12,0,12,0,12,..,9,0,9,0,9,..,65,0,62,3,72,..,64,3,65,0,69,..,0,0,0,0,0,..,11,0,10,0,10,..,74,7,82,0,84,..,211,22,226,4,233,..,11,0,11,0,11,..,14,0,14,0,14,..,3,0,3,0,3,..,15,0,14,0,14,..,12,0,12,0,12,..,17,0,17,0,17,..,6,0,6,0,6,..,21,0,21,0,21,..,4
12405,18836,..,..,..,..,18836,..,15,0,15,0,15,..,773,86,858,14,875,..,0,0,0,0,0,..,50,13,58,0,58,..,94,45,140,0,140,..,13,3,16,0,16,..,153,61,217,0,217,..,217,28,243,3,250,..,20,0,22,0,22,..,56,0,56,0,56,..,43,3,45,0,46,..,209,36,247,3,251,..,71,0,71,0,68,..,339,12,352,5,358,..,200,18,215,0,221,..,81,3,84,0,84,..,168,11,184,3,184,..,95,7,101,3,101,..,952,56,1005,11,1017,..,163,24,187,0,187,..,14,0,15,0,15,..,28,14,44,0,48,..,27,0,33,0,33,..,169,11,173,0,177,..,28,7,32,0,32,..,52,3,54,0,56,..,29,0,29,0,29,..,286,29,317,3,318,..,30,7,35,0,35,..,218,5,223,0,229,..,42,0,46,0,46,..,464,13,478,8,489,..,28
12501,9479,..,..,..,..,9479,..,16,0,13,0,13,..,3224,701,3920,44,3966,..,0,0,0,0,0,..,2246,1201,3447,7,3456,..,2752,2473,5223,25,5250,..,223,159,381,6,385,..,5220,3831,9050,42,9089,..,225,38,256,6,262,..,10,0,14,0,14,..,53,0,53,0,53,..,42,3,42,0,42,..,171,41,210,0,214,..,367,15,386,0,391,..,566,31,596,4,600,..,375,26,395,3,395,..,85,12,98,0,98,..,1815,107,1927,31,1956,..,2058,109,2163,17,2179,..,5267,292,5562,57,5617,..,243,33,280,0,278,..,44,6,58,0,58,..,1933,1329,3269,36,3301,..,42,7,49,0,49,..,24,0,29,0,29,..,264,100,360,0,364,..,49,8,55,0,55,..,125,20,141,3,146,..,47,4,50,0,51,..,55,5,62,0,62,..,181,4,181,3,185,..,225,22,244,0,245,..,368,11,373,4,376,..,39
12502,15407,..,..,..,..,15407,..,18,0,18,0,18,..,991,119,1109,3,1114,..,0,0,0,0,0,..,2521,635,3154,14,3169,..,2966,1135,4101,27,4127,..,119,45,163,0,159,..,5605,1810,7418,40,7459,..,50,6,63,0,63,..,35,0,35,0,35,..,55,0,51,0,51,..,85,3,88,0,88,..,160,20,180,5,182,..,99,0,101,0,101,..,374,9,384,0,385,..,115,3,120,0,119,..,203,9,216,0,212,..,171,7,180,0,180,..,157,4,159,0,162,..,1113,40,1154,4,1159,..,235,21,258,3,256,..,68,10,81,0,81,..,1581,652,2238,10,2246,..,18,0,15,0,15,..,11,0,11,0,11,..,336,106,440,4,445,..,58,7,68,0,68,..,86,9,99,0,99,..,22,8,28,0,28,..,61,4,64,0,64,..,80,4,87,0,87,..,217,22,238,3,238,..,169,6,170,0,172,..,27
12503,26110,..,..,..,..,26110,..,20,0,20,0,20,..,13767,2506,16272,148,16423,..,3,0,3,0,3,..,1360,731,2090,10,2108,..,1451,1270,2721,14,2736,..,159,85,246,0,244,..,2975,2085,5056,28,5086,..,444,90,535,3,534,..,24,0,24,0,25,..,111,6,118,3,120,..,80,0,77,0,78,..,588,86,670,12,678,..,259,22,280,0,278,..,1030,38,1075,12,1083,..,649,58,703,5,711,..,120,8,124,0,125,..,1033,80,1110,5,1118,..,1295,87,1386,3,1386,..,4386,285,4676,34,4707,..,700,98,790,8,800,..,18,9,23,3,27,..,233,115,343,0,346,..,60,12,75,0,75,..,418,40,461,12,475,..,772,476,1245,17,1262,..,136,18,152,3,157,..,108,15,124,0,124,..,248,41,284,3,289,..,167,32,200,0,200,..,325,8,330,3,333,..,196,18,214,3,223,..,563,14,576,4,580,..,43
