SA2_MAINCODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
101041017,3,0,0,0,0,0,0,9,11,0,10,10,3,225,80,110,64,15,11,3,3,0,21,566,0,0,0,0,0,10,3,0,0,0,0,0,0,0,89,100,11,0,15,13,15,262,127,162,180,81,45,26,16,4,116,1060,0,0,0,0,0,0,3,5,13,8,13,19,16,0,11,97,0,0,0,0,0,0,0,9,10,7,6,0,0,0,0,38,0,0,0,0,0,3,7,11,44,31,27,19,3,4,12,162,0,0,0,0,0,0,0,0,6,6,4,0,3,0,0,24,0,0,0,0,0,0,8,15,38,25,3,9,3,0,4,101,0,0,0,0,0,6,8,10,17,5,3,4,0,0,5,58,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,6,3,4,7,15,6,19,5,0,0,3,0,14,89
101041018,0,0,0,0,0,0,0,6,9,0,23,11,7,208,118,123,104,25,17,7,0,5,18,683,0,0,0,0,0,3,0,0,3,0,0,0,0,0,70,83,9,4,34,20,12,240,171,185,217,86,73,35,20,8,102,1219,0,0,0,0,0,3,4,4,19,20,15,12,16,8,12,105,0,0,0,0,0,0,3,3,14,9,3,0,0,0,4,35,0,0,0,0,0,3,4,8,48,38,22,14,10,8,15,162,0,0,0,0,0,0,0,5,3,3,3,4,3,0,0,27,0,0,0,0,0,0,5,14,30,7,5,9,4,0,3,80,0,0,3,0,0,8,6,18,17,5,0,3,0,0,10,68,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,14,0,0,5,3,3,11,16,11,19,0,3,0,0,0,13,90
101041019,3,0,3,0,0,0,0,11,3,0,24,7,4,128,50,61,41,8,11,0,0,3,11,353,0,0,0,0,0,0,3,3,0,0,0,0,0,0,59,67,4,0,29,11,8,164,85,134,169,117,70,28,31,9,81,945,0,0,0,0,0,0,0,0,22,33,34,11,17,4,19,154,0,0,0,0,0,3,8,5,15,10,3,0,0,0,3,48,0,0,3,0,0,3,0,7,74,63,58,17,16,3,9,255,0,0,0,0,0,0,3,0,4,8,9,0,3,0,3,38,0,0,0,0,0,0,12,26,48,27,7,8,3,0,6,142,0,0,0,0,3,7,8,13,19,0,0,0,0,0,3,57,0,0,0,0,0,0,0,0,5,3,3,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,11,15,19,3,3,0,0,0,8,73
101041020,0,3,0,0,0,0,0,12,11,3,13,7,9,164,54,52,48,14,7,0,0,3,14,397,0,0,0,0,0,3,0,0,0,0,0,0,0,0,92,105,16,6,35,18,24,229,131,164,204,129,69,39,21,9,131,1221,0,0,0,0,3,0,5,15,13,24,23,9,11,9,27,150,0,0,0,0,0,3,3,9,27,12,11,3,0,4,8,80,3,0,0,0,0,11,6,14,65,53,37,11,15,0,27,251,0,0,0,0,0,0,0,3,8,8,6,3,6,0,3,45,0,0,0,3,0,6,10,24,50,31,8,7,0,0,10,157,0,0,0,8,7,9,6,14,22,7,0,0,0,0,3,77,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,11,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,14,0,0,0,0,4,18,18,13,20,3,0,0,0,0,9,98
101041021,0,0,0,0,0,0,0,0,3,0,13,3,7,63,25,36,32,13,4,0,0,0,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,3,0,11,4,10,71,43,62,62,23,24,19,12,4,31,374,0,0,0,0,0,0,0,0,4,7,12,7,8,4,8,48,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,19,17,8,10,4,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,9,6,13,3,3,4,0,0,0,35,0,0,0,0,3,0,3,0,9,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,4,0,0,0,0,0,3,18
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,4,0,0,0,0,0,0,4,4,3,6,3,3,51,33,29,17,7,0,0,3,0,3,168,0,0,0,0,0,7,0,0,0,0,0,0,0,0,30,39,4,3,7,3,6,70,48,67,83,48,22,16,12,0,46,425,0,0,0,0,0,0,0,0,6,11,9,3,4,3,5,47,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,4,4,25,27,14,5,3,0,8,89,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,18,0,0,0,0,0,0,3,4,18,0,5,0,0,0,0,37,0,3,0,0,0,0,0,0,3,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,9,0,3,0,0,0,0,26
101041024,0,0,0,0,0,0,0,3,0,3,8,7,3,60,22,23,24,0,5,0,0,0,10,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,8,3,9,4,4,69,57,54,74,50,32,8,7,4,48,442,0,0,0,0,0,3,0,5,3,12,12,3,3,3,10,54,0,0,0,0,0,0,0,5,7,0,0,0,0,0,3,20,0,0,0,0,0,0,3,14,24,15,14,3,3,4,11,87,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,13,0,0,0,0,0,6,0,7,14,9,0,5,0,0,10,51,0,0,0,0,0,0,0,3,3,7,0,0,0,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,7,4,6,8,0,0,0,0,0,3,42
101041025,3,0,0,0,0,0,0,13,13,0,23,13,8,220,144,175,115,38,17,9,3,7,17,802,0,0,0,0,0,3,3,0,0,0,0,0,0,0,88,97,17,0,25,17,26,266,211,286,277,152,83,40,44,17,113,1576,0,0,5,0,0,0,5,3,26,31,42,16,27,11,16,177,0,0,3,0,0,3,0,4,19,9,5,3,3,0,10,58,0,0,0,0,0,0,6,17,58,62,47,24,26,3,23,265,0,0,0,0,0,0,0,0,12,5,14,3,3,0,0,38,0,0,0,0,0,0,12,14,39,26,3,13,4,0,4,125,0,0,0,0,0,0,4,13,8,7,0,0,0,0,3,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,14,0,0,0,0,0,11,15,7,24,4,7,0,0,0,8,76
101041026,0,3,0,0,0,0,0,3,3,0,16,11,10,254,75,119,68,27,10,3,8,0,23,621,0,0,0,0,0,4,0,0,0,3,0,0,0,0,79,92,4,0,22,13,18,295,109,192,182,94,67,24,29,7,116,1170,0,0,0,0,0,3,0,4,12,25,16,13,9,3,12,91,0,0,0,0,3,0,0,11,18,10,4,0,3,0,3,54,0,0,0,0,0,0,4,10,59,51,37,5,10,0,19,197,0,0,0,0,0,0,0,0,0,6,4,3,4,0,0,23,0,0,0,0,0,3,3,14,39,24,3,8,3,0,6,103,0,0,0,0,0,9,14,7,13,8,3,0,3,0,0,61,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,10,12,9,28,3,3,0,0,0,12,72
101041027,3,0,0,0,0,0,3,11,12,0,20,8,16,277,127,140,94,27,25,7,8,0,22,792,0,0,0,0,0,6,0,0,3,0,0,0,0,0,88,97,21,0,29,20,29,327,196,201,240,111,62,36,27,9,127,1433,0,0,0,0,0,3,0,0,21,12,17,12,11,5,7,91,0,0,0,0,0,0,3,11,16,3,3,0,3,0,9,49,0,0,0,0,0,5,3,18,45,34,14,12,3,0,11,141,0,0,0,0,0,0,3,10,7,3,3,0,0,0,3,29,0,0,0,4,0,3,3,26,32,29,5,4,3,0,8,120,0,0,0,0,3,8,14,15,10,8,0,0,0,0,3,66,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,10,11,10,18,7,3,0,0,0,15,78
101051539,0,0,4,3,4,0,0,12,13,5,24,10,6,323,106,127,65,17,10,5,0,4,34,754,0,0,3,0,0,4,5,3,0,0,0,0,0,0,136,151,13,6,30,24,28,378,181,248,331,252,210,101,97,21,197,2124,0,0,0,0,0,0,3,3,56,111,140,80,100,31,44,560,0,0,0,0,0,5,5,4,19,9,11,4,3,3,6,73,0,0,0,0,3,5,10,19,120,170,155,65,63,14,46,661,0,0,0,0,3,0,3,5,23,26,29,6,11,9,8,117,0,0,3,0,5,3,16,42,102,75,25,40,7,9,25,353,0,0,3,4,4,3,12,15,15,10,8,0,4,0,12,90,0,0,0,0,0,0,3,8,9,6,0,0,0,0,11,38,0,0,0,0,0,0,0,0,4,4,0,5,5,0,9,26,0,0,5,5,6,26,15,15,42,17,8,8,0,0,26,170
101051540,0,0,0,0,0,0,3,12,10,3,31,10,4,217,72,73,31,16,6,5,3,0,21,493,0,0,0,0,0,3,3,0,0,0,0,0,0,0,111,120,21,8,49,16,19,277,143,177,244,177,137,63,76,22,168,1593,3,0,3,0,3,0,5,9,47,51,66,45,28,18,40,309,0,0,0,0,0,0,0,0,9,10,5,0,0,0,3,27,0,0,0,0,0,3,7,30,91,100,76,29,30,14,53,433,0,0,0,0,0,0,3,3,7,9,15,0,3,3,3,51,0,0,0,0,0,7,16,20,63,41,15,19,4,3,14,216,0,0,0,3,3,0,9,5,12,0,0,3,0,0,7,45,0,0,0,0,0,0,0,3,4,6,0,3,0,0,0,18,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,18,3,0,3,0,3,9,14,16,17,3,0,3,0,0,10,85
101061541,0,0,3,0,0,0,0,3,3,0,8,3,0,68,39,36,30,4,0,0,0,0,7,210,0,0,0,0,0,4,0,0,0,0,0,0,0,0,50,58,8,3,16,8,8,83,57,68,103,76,64,52,54,18,69,686,0,0,0,0,0,0,0,3,11,16,45,29,31,14,21,177,0,0,0,0,0,0,0,0,5,0,6,3,0,0,4,28,0,0,0,0,0,4,3,7,43,53,66,36,34,7,6,262,0,0,0,0,0,0,0,0,9,6,9,9,6,0,4,40,0,0,0,0,0,0,4,4,39,24,12,23,5,6,5,125,0,0,0,0,0,0,3,4,5,3,3,0,0,0,3,32,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,0,0,5,3,3,9,9,3,0,0,0,3,34
101061542,0,6,3,0,0,0,0,22,3,3,10,4,3,47,32,46,51,23,11,4,8,7,10,257,0,0,0,0,0,0,3,0,0,0,0,0,0,0,95,95,16,7,21,14,10,72,69,108,191,142,145,102,166,98,116,1268,0,0,0,0,0,3,3,13,11,25,54,35,109,101,34,387,0,0,0,0,0,0,3,4,9,9,12,4,9,4,5,60,0,0,0,0,0,0,3,25,65,61,70,58,85,30,41,442,0,0,0,0,0,0,0,3,5,19,20,6,28,12,9,97,0,0,3,0,0,3,4,12,41,39,7,46,11,3,16,195,0,0,0,0,0,3,6,5,12,5,6,3,3,0,4,46,0,0,0,0,0,0,0,0,3,4,0,3,0,0,4,23,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,17,0,3,0,0,0,9,4,3,8,6,7,5,0,7,9,56
101061543,3,0,3,0,0,0,0,12,4,0,23,8,7,181,70,58,37,10,3,3,3,0,24,420,0,0,0,0,0,4,3,0,0,0,0,0,0,0,64,72,9,3,24,12,19,222,119,137,164,104,55,29,35,6,101,1047,3,0,0,0,0,0,0,6,33,36,41,34,20,12,28,208,0,0,0,0,0,3,3,3,9,6,0,0,3,0,11,42,0,0,0,0,0,4,8,29,83,80,51,28,22,5,36,344,0,0,0,0,0,0,3,4,13,13,8,6,4,0,0,55,0,0,0,0,5,3,20,28,62,31,7,24,4,0,12,205,0,0,0,0,3,12,4,3,7,7,0,0,0,0,3,51,0,0,0,0,0,0,0,4,9,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,6,3,0,20,16,20,11,4,0,0,0,0,14,97
101061544,0,0,0,0,0,0,0,4,12,0,19,7,11,175,44,33,16,3,0,3,0,0,14,331,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,77,29,0,23,14,23,206,104,94,139,102,49,25,21,18,105,949,0,0,0,0,0,3,5,9,23,25,28,13,16,16,34,177,0,0,0,0,0,0,0,0,3,3,3,0,3,0,3,23,0,0,0,0,0,0,3,11,50,53,32,12,7,3,30,212,0,0,0,0,0,3,0,0,13,0,3,0,3,0,8,35,0,0,0,0,0,7,15,15,43,23,4,5,3,0,14,135,0,0,0,0,0,3,3,4,4,3,0,0,0,0,3,28,0,0,0,0,0,0,0,3,3,5,0,0,0,0,5,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,0,11,12,12,12,9,0,0,0,0,3,74
102011028,0,3,0,0,0,0,0,10,8,0,5,0,0,53,22,41,43,17,5,5,0,0,6,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,46,9,0,5,5,3,60,42,67,103,84,66,45,54,24,52,611,0,0,0,0,0,0,3,3,14,13,21,21,40,17,28,165,0,0,0,0,0,0,0,3,8,9,6,4,4,0,0,48,0,0,0,0,0,3,0,3,48,57,64,55,61,16,32,355,0,0,0,0,0,0,0,0,5,5,10,7,14,5,10,54,0,0,0,0,0,0,0,10,35,42,11,39,6,5,12,171,0,0,0,0,4,0,5,7,19,3,3,4,3,0,4,51,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,15,0,0,0,0,0,0,3,0,6,5,5,3,3,0,9,35
102011029,6,0,3,0,3,0,0,10,10,5,12,10,5,149,115,100,83,35,25,12,14,8,19,598,0,0,0,0,0,9,0,6,0,0,0,0,0,0,75,101,13,6,28,11,12,174,147,166,216,122,103,70,84,31,112,1283,4,0,0,0,0,0,0,7,10,30,50,40,43,26,31,240,0,0,0,0,0,3,3,3,8,10,12,3,4,3,13,62,0,0,0,0,0,3,0,7,62,70,80,56,58,22,48,415,0,0,0,0,0,0,0,3,4,9,15,10,4,3,16,67,0,0,0,0,3,0,10,4,50,60,14,60,17,0,22,241,0,0,0,3,3,0,4,8,19,7,3,7,6,0,6,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,4,3,5,0,17,0,0,0,0,0,6,12,8,13,13,0,7,3,0,10,70
102011030,0,0,0,0,0,0,3,4,5,0,12,0,0,34,16,23,13,11,3,0,3,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,12,0,16,7,5,54,40,51,69,52,39,33,42,18,38,484,0,0,0,0,0,0,3,0,21,11,19,10,21,15,17,121,0,0,0,0,3,4,0,0,12,3,0,0,0,3,6,37,0,0,0,3,0,0,4,12,39,39,23,11,12,13,14,166,0,0,0,0,0,0,0,0,9,3,3,0,3,0,6,28,0,0,0,0,0,3,7,4,12,18,4,8,3,7,10,83,0,0,0,0,0,8,0,3,6,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,7,5,7,4,3,0,0,0,6,34
102011031,3,0,0,0,0,0,3,14,5,0,25,5,8,238,143,152,85,36,22,11,7,8,31,773,0,0,0,0,0,4,3,3,0,3,0,0,0,0,68,89,13,4,23,3,15,281,173,207,199,149,99,62,92,26,110,1456,0,0,0,0,0,0,0,7,21,38,50,45,79,56,44,334,0,0,0,0,0,5,0,3,7,10,7,3,3,11,6,57,3,0,0,0,0,0,7,10,65,102,111,68,112,29,41,549,0,0,0,0,0,0,3,0,7,6,11,8,13,5,10,65,0,0,0,0,0,3,6,19,51,48,18,93,22,3,28,296,0,0,0,3,0,4,3,14,17,11,3,10,3,0,3,68,0,0,0,0,0,0,0,3,6,3,3,3,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,19,0,0,0,4,3,8,14,11,14,11,11,3,9,3,13,98
102011032,0,0,0,3,3,0,0,16,14,0,24,6,7,214,100,97,46,14,14,0,3,0,26,560,0,0,0,0,0,8,0,0,0,0,0,0,0,0,96,112,18,3,34,10,27,251,157,183,309,284,202,101,113,29,149,1873,0,0,0,0,0,3,0,5,26,50,55,36,55,27,30,287,0,0,0,0,0,0,0,7,16,17,3,8,7,0,0,63,0,0,0,0,0,5,8,12,96,85,86,63,59,14,35,473,0,0,0,0,0,0,0,3,15,21,16,7,11,6,3,88,0,0,3,0,0,3,17,30,106,89,21,58,13,9,25,371,0,0,3,3,5,8,12,6,22,11,3,0,5,0,3,80,0,0,0,0,0,4,3,0,9,5,4,9,0,0,7,33,0,0,0,0,0,0,0,0,7,4,3,0,9,0,4,26,0,0,3,4,4,22,20,12,26,15,5,0,3,0,21,139
102011033,0,0,0,0,0,0,0,3,4,0,8,0,0,41,24,22,13,0,0,0,0,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,4,0,8,3,4,54,41,38,72,60,54,20,29,7,37,433,0,0,0,0,0,0,0,3,11,24,49,32,40,18,21,199,0,0,0,0,0,0,0,6,9,12,3,0,0,0,4,40,0,0,0,0,0,3,8,5,57,69,59,38,49,4,30,335,0,0,0,0,0,0,0,0,7,19,13,6,8,3,7,58,0,0,0,0,0,3,8,12,62,59,11,37,17,3,14,218,0,0,0,0,0,0,0,3,8,7,3,3,5,0,0,24,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,5,3,0,0,3,10,0,0,0,0,4,7,11,0,9,3,3,3,3,0,3,42
102011034,0,3,0,0,0,0,0,3,8,0,14,3,5,136,63,73,44,8,3,4,0,3,18,392,0,0,0,0,0,3,0,0,0,0,0,0,0,0,37,46,6,0,13,9,3,155,77,106,116,62,54,24,25,5,58,721,0,0,0,0,0,0,0,0,14,15,39,21,29,13,29,160,0,0,0,0,0,0,0,7,14,3,10,3,3,0,6,44,0,0,0,0,0,4,0,4,44,75,62,30,32,4,31,291,0,0,0,0,0,0,0,0,11,7,6,0,6,3,7,41,0,0,0,0,3,0,4,9,32,25,10,25,3,3,16,130,0,0,0,3,0,3,5,3,11,10,0,0,0,0,4,49,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,9,4,22,10,3,0,3,0,7,59
102011035,0,0,0,0,0,0,0,9,9,0,11,6,5,66,41,37,17,0,0,0,0,0,10,199,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,10,0,9,6,15,81,53,81,92,66,59,39,28,4,53,598,0,0,0,0,3,0,0,0,10,24,31,39,33,14,17,162,0,0,0,0,0,3,0,6,12,14,0,7,3,0,3,40,0,0,0,0,0,0,0,0,44,82,53,35,36,8,24,283,0,0,0,0,0,0,0,0,10,10,11,3,7,4,6,44,0,0,0,0,3,0,4,15,61,33,12,32,13,0,9,181,0,0,0,0,0,0,5,7,9,7,0,0,0,3,4,37,0,0,0,0,0,0,0,0,3,3,4,0,0,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,4,0,0,5,4,6,14,5,7,0,0,0,6,59
102011036,0,3,0,3,0,0,0,6,3,0,4,0,5,63,46,36,23,5,3,0,3,0,4,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,7,0,10,4,12,73,69,63,115,67,78,40,39,8,49,634,0,0,0,0,0,0,0,5,12,19,42,27,53,26,22,211,0,0,0,0,0,3,0,6,3,10,4,3,0,0,5,36,0,0,0,0,0,0,5,8,64,94,78,63,76,8,26,426,0,0,0,0,0,0,0,5,7,9,17,7,8,3,8,67,0,0,0,0,0,0,4,10,71,59,23,44,17,3,18,246,0,0,0,0,0,3,0,8,16,9,3,0,0,0,3,44,0,0,0,0,0,0,4,0,5,3,3,7,3,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,3,0,11,6,3,8,12,3,0,0,0,10,60
