SA2_MAINCODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
125011586,9,25,23,0,0,22,80,3,14,5,0,5,0,23,22,32,21,3,3,3,78,113,15,23,0,9,3,166,133,7,32,3,3,0,182,326,5,70,0,3,0,408,298,5,54,0,3,0,365,32,0,11,0,0,0,45,5,0,6,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,11,14,0,7,5,50,956,118,267,12,33,32,1422,7,24,23,4,4,13,76,0,23,0,0,0,0,24,11,38,8,0,3,0,61,20,21,13,0,0,0,53,13,4,12,0,3,0,35,64,6,21,0,0,0,96,188,9,61,0,0,3,257,495,12,114,4,7,3,638,261,0,57,0,9,0,326,61,0,9,0,3,0,76,16,0,0,0,0,0,20,6,0,0,0,0,0,6,0,0,0,0
125011587,0,71,4,0,0,3,77,0,30,0,0,0,0,30,4,50,11,0,3,0,68,72,14,6,3,0,0,98,53,3,9,0,0,0,73,143,9,24,3,3,0,187,40,6,9,0,0,0,54,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,3,0,0,0,19,323,201,63,9,12,6,617,0,23,3,0,0,0,32,0,48,0,0,0,0,50,0,34,8,0,0,0,45,4,26,5,3,0,0,35,10,3,4,4,0,0,26,38,9,7,0,0,0,56,128,9,21,0,5,0,158,120,7,19,0,3,0,146,12,0,8,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
125021476,4,37,18,0,5,28,94,0,18,3,9,0,0,25,3,32,10,31,17,4,97,15,9,17,0,8,0,57,31,3,17,0,0,0,57,157,5,31,0,4,0,202,446,9,48,0,3,4,504,293,0,47,0,3,0,351,67,0,9,0,0,0,84,13,0,0,0,0,0,16,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,6,22,13,16,5,3,3,56,1064,130,234,49,51,33,1564,3,10,33,7,3,22,72,0,28,0,3,0,0,32,0,32,10,52,3,0,97,4,8,11,17,9,0,51,7,14,5,0,31,0,55,12,8,19,0,9,0,41,92,3,26,0,0,4,135,331,8,66,0,4,3,414,364,0,59,0,0,0,427,159,0,13,0,0,0,170,45,0,3,0,0,0,56,4,0,3,0,0,0,10,9,0,0,0
125021477,0,308,17,6,3,30,372,0,99,0,8,4,7,117,5,198,10,3,6,3,224,36,67,20,0,9,0,144,70,30,22,0,0,0,123,167,48,48,0,4,3,272,375,32,74,0,9,0,491,91,0,21,0,0,0,120,7,0,3,0,0,0,11,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,23,12,60,13,3,5,9,88,759,875,234,31,33,50,1981,4,120,19,5,10,12,170,0,252,3,4,0,0,264,4,168,11,21,4,0,202,19,99,13,7,3,5,138,10,33,12,0,23,0,80,30,36,16,3,12,0,97,113,34,44,6,9,0,194,410,57,80,0,3,3,553,204,0,48,0,0,0,254,60,3,7,0,0,0,73,9,0,9,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0
125021478,0,381,18,3,0,36,440,0,88,0,0,0,5,97,5,191,8,0,5,3,216,17,62,5,3,3,0,90,37,26,13,0,0,5,77,171,29,36,0,0,0,242,244,25,60,3,0,0,340,144,0,16,0,3,0,169,22,0,7,0,0,0,30,9,4,3,0,0,0,18,4,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,23,0,0,0,0,25,8,55,3,4,3,3,76,679,892,180,10,21,57,1836,0,144,18,3,5,11,178,0,268,0,0,0,3,275,0,171,4,8,0,0,177,13,69,9,6,4,0,103,4,20,14,0,4,0,45,14,44,19,0,3,0,85,92,21,32,0,3,0,143,309,25,64,0,3,0,403,179,5,30,0,0,3,219,63,0,11,0,0,0,78,28,0,7,0,0,0,35,5,3,3,0,0,0,12,0,0,3,0
125031479,0,233,19,13,0,21,293,0,74,3,5,0,0,86,7,161,13,9,3,7,189,28,58,28,4,8,0,127,103,34,37,6,9,0,190,280,39,63,0,22,5,405,94,4,20,0,3,0,128,21,0,3,0,0,0,26,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,20,11,37,13,3,0,0,73,543,662,204,45,45,44,1540,0,96,29,0,3,23,149,0,176,0,4,0,3,188,5,133,4,9,3,0,159,8,109,9,13,4,0,138,6,21,23,3,0,0,60,31,27,39,4,5,0,100,178,43,52,0,6,0,284,268,14,83,4,17,4,385,87,0,13,0,3,0,107,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0
125031480,3,219,19,3,6,22,275,3,62,0,0,0,0,73,155,128,41,3,6,6,338,240,51,67,0,13,0,372,101,38,48,0,11,0,204,106,22,32,0,3,0,163,38,3,13,0,4,0,62,3,0,3,0,0,0,8,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,21,9,44,10,0,6,0,70,670,573,243,10,49,32,1584,3,70,21,3,0,18,116,0,172,0,12,0,0,187,8,140,19,21,0,4,189,54,83,21,19,4,0,183,81,20,30,4,6,0,143,190,34,51,3,5,0,288,145,25,42,0,19,0,244,160,12,51,5,12,0,245,27,0,5,0,0,0,38,9,0,7,0,0,0,12,4,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0
125031481,0,128,23,3,0,18,185,0,39,3,3,0,0,44,25,72,33,10,5,0,147,189,37,73,0,15,5,315,198,7,63,0,16,4,294,333,16,94,3,18,0,471,139,8,28,0,8,3,191,11,0,9,0,0,0,21,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,0,0,0,9,20,24,20,0,3,11,79,944,335,358,17,73,45,1778,0,57,23,4,3,32,112,3,87,0,11,0,3,102,0,77,22,11,7,0,117,19,40,27,11,3,3,97,27,12,21,8,3,4,64,62,14,44,7,3,0,138,327,18,104,5,25,7,487,458,4,87,0,27,0,582,105,0,24,0,10,0,136,9,0,5,0,0,0,15,3,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0
125031482,4,27,14,0,3,27,78,3,22,4,0,0,0,29,18,54,11,3,3,0,89,19,18,24,3,0,0,60,29,3,36,3,0,3,79,270,13,78,0,4,3,370,205,5,54,0,3,3,272,34,0,12,0,0,0,48,4,0,4,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,11,3,3,0,36,591,159,254,9,17,40,1074,3,6,27,0,0,15,49,5,30,0,0,0,0,31,0,41,8,0,3,0,51,16,23,14,6,4,0,57,11,10,16,0,11,0,50,23,8,14,0,5,0,52,82,20,50,0,6,0,151,390,13,84,0,10,5,494,177,3,26,0,0,0,210,46,0,4,0,0,0,52,6,0,0,0,0,0,6,3,3,0,0,0,0,3,0,0,0,0
125031483,3,325,30,8,3,30,390,6,93,0,3,0,0,105,13,225,10,16,0,3,267,48,64,33,0,4,0,153,100,27,49,0,18,3,198,237,47,75,0,34,4,395,152,3,34,0,5,0,194,16,0,6,0,0,0,20,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,16,10,59,8,0,8,3,85,592,859,246,28,75,43,1836,0,111,21,3,4,15,157,0,271,0,13,0,0,284,0,210,11,27,4,5,248,10,148,10,40,3,3,213,13,33,12,3,0,3,62,33,49,27,5,12,0,134,130,45,54,5,20,0,254,401,12,95,4,32,9,555,54,0,14,0,6,0,73,14,0,0,0,0,0,16,3,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0
125031484,4,132,22,25,3,18,200,0,47,3,28,0,3,76,26,92,28,13,3,0,165,213,26,49,3,4,3,295,242,14,74,0,9,3,348,489,8,84,0,9,3,596,124,3,34,0,0,0,161,15,0,11,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,14,26,20,13,9,3,3,76,1147,342,310,80,40,38,1964,6,56,15,9,3,16,104,0,128,4,22,0,4,154,9,87,17,25,4,4,143,20,59,24,13,0,0,113,33,6,18,3,9,0,75,93,27,38,3,3,3,164,469,19,101,4,16,4,619,471,3,90,3,6,0,584,96,0,29,0,3,0,126,18,0,3,0,0,0,23,3,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0
125031485,3,212,29,14,4,25,286,0,69,0,8,0,0,84,34,132,32,12,0,6,211,409,62,51,0,3,6,531,359,22,77,6,7,3,475,931,43,137,0,14,3,1128,334,3,46,0,7,3,390,67,0,8,0,0,0,81,9,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,24,40,31,27,0,0,9,106,2191,586,410,37,40,57,3319,5,63,48,5,4,18,138,0,146,3,20,0,5,172,10,118,15,10,3,3,154,33,84,20,15,3,0,152,39,21,34,3,3,0,102,146,41,54,3,7,3,255,783,50,127,4,22,8,1000,887,15,124,3,21,3,1050,180,3,36,3,4,4,228,35,0,4,0,0,0,45,0,0,0,0,0,0,6,5,3,0,0,0,0,9,0,0,0,0
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,6,204,20,11,23,38,302,9,42,3,18,4,5,70,20,85,17,19,25,3,156,349,43,53,5,10,0,460,543,6,61,14,8,3,634,772,15,88,8,14,4,897,661,16,63,0,3,0,750,142,0,22,0,0,0,167,12,0,0,0,3,0,23,12,0,0,0,0,0,13,3,0,3,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,3,23,12,3,0,0,0,32,55,34,25,4,11,8,139,2614,450,361,80,102,64,3662,4,63,30,5,29,28,151,3,189,0,11,3,0,203,3,89,12,31,10,0,146,18,66,29,26,13,0,155,26,22,28,4,13,0,96,156,26,48,16,3,0,250,809,39,137,16,13,4,1012,1196,11,102,4,11,5,1336,331,3,35,3,4,0,373,64,0,9,0,3,0,76,18,0,7,0,3,0,27,10,0,0,0,0,0,14,5,0,3,0
125041490,0,0,9,0,0,12,22,0,0,0,0,4,0,6,0,3,3,0,0,0,5,0,0,6,0,0,0,12,4,0,3,0,0,0,11,9,0,8,0,0,0,21,95,0,13,0,0,0,106,76,0,10,0,0,0,87,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,211,5,55,3,8,12,286,0,0,4,0,3,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,3,3,0,6,0,0,0,8,5,0,8,0,0,0,12,7,0,4,0,0,0,15,60,0,16,0,0,0,74,85,0,5,0,0,0,87,36,0,3,0,0,0,39,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
125041491,0,71,9,10,0,18,116,0,25,0,7,0,0,30,12,43,3,21,0,0,91,63,7,18,5,4,3,103,278,3,30,3,3,0,317,551,9,65,0,6,3,639,543,10,37,0,3,3,594,57,0,12,0,0,0,72,3,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,16,22,6,6,5,8,0,50,1560,186,188,52,27,26,2041,5,30,16,11,3,9,77,0,84,0,8,27,0,121,4,62,7,47,6,3,127,19,46,19,13,6,0,106,15,13,14,10,0,0,55,27,24,18,6,38,0,119,365,24,52,11,53,0,504,1456,3,103,3,12,8,1592,265,0,16,0,0,0,283,33,0,4,0,0,0,37,4,0,0,0,0,0,6,0,0,0,0,3,0,8,0,0,0,0
125041492,15,179,29,12,4,27,266,6,63,5,7,0,3,90,37,71,38,18,10,3,174,831,23,161,22,25,13,1063,824,12,129,3,16,6,987,1139,10,122,5,16,6,1298,499,0,60,4,0,4,571,138,0,25,4,6,0,178,17,0,0,0,0,0,18,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,9,4,0,0,0,23,58,16,28,5,6,4,116,3572,377,610,77,88,70,4799,9,62,30,0,6,18,123,7,140,0,3,0,0,149,10,107,16,7,0,0,142,44,49,53,13,6,0,156,66,18,44,8,7,3,144,294,14,90,8,5,3,412,1401,22,188,9,11,6,1640,1427,7,170,3,21,7,1625,355,0,60,0,10,0,423,67,3,11,0,0,0,84,13,0,3,0,0,0,19,7,3,3,0,0,0,13,3,0,0,0
125041493,0,106,12,20,0,33,179,0,51,0,8,0,0,59,23,92,28,18,0,4,163,38,26,32,6,4,0,98,136,45,52,3,5,0,238,485,26,108,0,9,3,627,234,5,34,0,3,0,275,25,0,7,0,0,0,32,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,0,0,0,13,4,28,16,3,3,0,51,951,390,290,53,25,43,1763,0,31,25,14,5,12,87,0,71,4,13,0,0,94,0,93,13,18,0,0,130,13,59,23,7,3,0,103,15,10,22,5,0,0,53,27,20,32,0,0,0,83,234,52,72,3,3,3,365,533,10,80,0,6,3,628,108,0,16,0,3,3,130,20,0,12,0,0,0,30,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
125041494,0,0,3,9,0,12,28,0,0,0,3,0,0,3,0,0,3,0,0,0,9,3,0,5,0,0,0,13,3,0,8,0,0,0,9,44,0,12,0,0,0,57,122,0,29,0,0,3,152,42,0,5,0,0,0,48,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,7,225,3,66,15,3,17,332,0,0,10,3,0,9,24,0,0,0,4,0,0,4,0,0,9,0,0,0,12,0,0,4,0,0,0,4,0,0,6,0,0,0,6,3,3,7,3,0,0,13,19,0,16,0,0,0,33,76,0,22,0,3,0,103,105,0,19,0,0,0,124,24,0,3,0,0,0,29,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
125041588,3,131,10,10,0,8,163,3,41,0,26,0,3,63,16,57,14,6,0,3,99,71,14,30,0,0,0,124,234,13,41,8,3,0,300,367,17,43,6,3,0,427,82,0,15,0,0,0,102,20,0,0,0,0,0,18,3,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,3,14,3,24,3,6,0,0,39,817,303,158,62,11,20,1361,0,28,14,6,3,11,61,0,103,0,12,0,0,118,3,52,12,22,0,0,92,20,36,16,13,3,0,88,21,18,9,3,0,0,51,30,8,16,5,0,0,67,239,11,48,4,7,0,310,349,3,62,0,3,7,421,45,0,5,0,5,0,59,4,0,0,0,0,0,5,0,0,3,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0
125041589,3,230,18,6,0,22,280,0,76,5,7,0,0,94,24,122,17,6,0,9,176,140,33,46,3,3,0,221,261,15,43,0,6,0,322,712,15,56,4,3,3,795,267,5,40,0,4,0,313,26,0,3,0,3,0,30,4,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,21,21,44,12,0,0,5,87,1461,558,230,37,22,37,2345,5,63,17,3,3,12,106,0,210,0,0,0,0,221,0,99,3,10,0,0,111,10,67,30,8,0,0,114,15,21,15,3,0,4,57,49,10,29,5,0,3,104,353,31,71,3,3,3,465,798,9,85,0,12,3,905,112,0,21,0,3,3,135,18,0,7,0,0,0,24,5,0,0,0,0,0,5,3,3,0,0,0,0,3,0,0,0,0
126011495,8,21,35,3,3,43,104,0,3,5,0,0,0,10,6,4,11,3,4,0,35,15,6,23,0,31,0,73,34,3,19,0,4,3,65,328,0,51,0,3,0,381,552,4,95,0,3,0,653,403,0,52,0,3,0,458,90,0,13,0,0,3,111,25,0,4,0,0,0,34,10,0,0,0,0,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,11,23,0,10,0,4,3,43,1512,45,332,8,50,55,1995,4,6,40,7,5,28,92,0,18,0,3,0,3,19,3,8,18,8,3,0,35,12,10,25,20,4,0,76,7,0,10,8,3,0,33,10,0,15,3,10,0,38,108,0,43,3,16,0,168,645,0,85,0,3,3,734,416,0,58,0,0,0,475,210,0,26,0,4,0,248,70,0,8,0,0,0,80,48,0,9,0,0,0,54,11,0,0,0
126011496,3,31,15,11,3,18,91,0,3,0,0,0,0,4,3,6,6,3,7,3,28,3,3,12,4,13,0,33,4,0,11,0,3,0,27,50,3,18,0,0,0,71,209,0,40,0,3,0,254,203,0,32,3,0,0,241,69,0,12,0,0,0,80,24,0,3,0,0,0,27,11,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,0,0,0,4,9,0,4,0,0,0,14,8,0,9,0,5,0,21,601,62,163,19,27,25,904,3,12,20,7,4,14,62,0,30,0,0,0,0,28,0,14,7,3,0,0,20,0,6,9,6,0,0,21,0,0,5,0,7,0,19,15,5,18,3,0,0,39,55,3,26,4,0,0,91,176,6,33,3,3,0,221,190,0,34,0,3,0,225,93,0,20,0,0,0,114,47,0,7,0,0,0,53,27,0,8,0,0,0,40,9,0,4,0
126021497,8,68,33,11,5,27,156,0,34,0,12,0,0,49,14,46,11,9,12,0,92,47,8,28,3,20,0,102,83,7,18,3,3,0,116,338,5,61,0,3,4,422,296,17,72,0,3,4,392,286,0,55,0,0,3,353,62,0,17,0,0,0,83,11,0,6,0,0,0,22,3,0,0,0,4,0,4,4,0,3,0,0,0,8,0,0,0,0,0,0,0,7,4,0,0,0,0,16,24,9,11,4,3,6,59,1191,205,327,52,46,49,1872,6,21,34,4,6,21,98,0,55,0,7,0,0,67,6,53,21,23,0,0,101,8,32,21,11,4,0,81,9,10,10,3,10,0,47,27,8,24,3,8,0,65,190,8,58,0,3,0,264,446,7,99,0,11,0,557,269,16,72,0,8,3,361,166,0,32,3,0,0,212,37,0,16,0,0,0,54,19,0,9,0,0,0,32,12,0,0,0
126021498,7,168,19,3,3,26,220,0,36,6,0,0,0,38,3,43,10,4,3,0,62,110,13,13,0,9,3,151,161,5,28,0,0,0,185,256,3,34,0,0,0,294,230,0,53,0,3,0,285,194,3,36,0,0,0,238,83,0,12,0,0,0,99,35,0,11,0,0,0,41,17,0,8,0,0,0,26,7,0,4,0,0,0,11,11,0,3,0,0,0,11,14,9,4,0,0,0,29,9,14,3,3,3,5,40,1131,291,231,16,27,38,1737,4,58,16,3,3,10,93,0,141,0,3,0,0,143,4,37,8,9,0,0,58,3,27,8,0,4,0,45,7,7,8,0,5,0,25,59,9,22,0,0,0,88,293,3,47,3,0,0,348,346,0,44,0,3,0,391,168,0,25,0,4,0,199,110,0,19,0,0,0,131,57,0,8,0,0,0,62,29,3,7,0,0,0,35,18,0,7,0
126021499,0,77,9,4,3,25,121,0,21,0,0,0,0,20,0,22,8,8,4,0,41,5,9,6,0,3,0,33,8,8,7,0,0,0,21,38,9,11,0,0,0,60,77,4,21,0,0,0,97,62,0,17,0,0,0,79,37,0,13,0,0,0,51,17,0,3,0,0,0,19,17,0,7,0,0,0,26,10,0,3,0,0,0,12,3,0,0,0,0,0,6,29,0,6,0,0,0,43,3,13,4,4,0,0,23,317,162,108,16,16,27,650,0,24,13,4,4,14,63,0,71,0,0,0,3,74,0,25,0,3,0,0,35,0,18,0,0,6,0,23,0,0,10,0,0,0,14,12,8,16,0,3,0,36,39,0,26,0,3,0,69,79,4,21,3,0,0,108,69,0,16,0,0,0,81,36,0,13,0,0,0,53,25,0,8,0,0,0,30,22,0,0,0,0,0,26,14,0,7,0
