SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
116031317,410,248,178,1990,196,184,245,201,280,1111,16,13,21,19,11,71,931,717,693,485,476,3301,3,0,0,0,0,4,0,3,3,0,0,11,51,31,21,11,7,113,142,161,194,101,93,689,17,27,42,22,51,165,6,3,0,10,4,17,211,231,260,142,151,1006,4,0,3,0,0,6,12,8,0,0,0,25,325,217,137,44,18,750,15,29,22,15,10,98,0,0,0,0,0,6,9,4,5,0,0,26,371,264,171,60,33,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1517,1213,1127,692,665,5215,0,0,0,0,0,5,7,4,4,0,0,14,54,21,16,6,10,106,582,416,364,218,142,1724,198,194,260,248,323,1224,18,18,15,14,17,80,866,657,650,487
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,502,213,90,1954,293,349,540,349,301,1832,14,13,16,3,8,54,1030,860,1075,575,401,3939,0,0,0,0,0,0,3,0,0,0,0,3,30,14,12,0,3,58,172,123,129,65,36,527,47,35,64,55,55,252,3,3,0,0,0,13,255,172,205,118,100,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1289,1039,1275,694,498,4796,3,0,0,0,0,0,8,0,4,0,0,14,32,18,12,4,3,70,668,462,512,210,103,1950,356,426,605,406,375,2167,21,21,10,18,16,80,1081,925,1138,635
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,150,55,17,480,48,74,133,74,56,388,9,0,0,0,0,11,279,225,314,137,74,1028,0,0,0,0,0,4,5,0,0,0,0,7,71,38,17,6,0,133,137,141,136,43,7,469,9,19,36,18,7,91,0,0,0,0,0,0,221,197,195,69,22,709,0,0,0,0,0,0,28,5,0,0,0,37,164,78,41,13,3,301,37,24,34,8,3,116,0,0,0,0,0,4,5,0,0,0,0,4,239,113,77,18,5,460,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,13,0,0,0,0,3,11,0,0,0,0,4,4,0,0,0,0,0,0,8,11,4,0,4,28,3,3,0,0,0,4,751,550,587,226,112,2231,0,0,0,0,0,0,3,0,0,0,0,7,56,19,18,5,0,95,147,124,148,56,12,487,57,63,150,80,60,416,4,4,5,0,0,15,268,210,326,144
117011322,340,130,47,1266,113,135,202,135,98,688,19,4,6,0,0,34,776,522,606,284,154,2340,0,0,0,0,0,0,9,0,0,0,0,9,85,42,28,3,0,164,70,68,68,32,14,250,10,16,27,17,6,80,4,0,0,0,0,6,175,126,128,51,23,502,3,0,0,0,0,7,146,31,8,0,0,185,734,475,299,78,23,1615,84,95,87,34,17,305,6,3,7,0,0,20,17,10,5,3,0,36,989,617,406,118,40,2172,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,11,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,3,0,22,3,0,0,0,0,5,1954,1271,1144,452,221,5045,3,0,0,0,0,4,3,0,0,0,0,8,179,49,53,9,0,298,387,287,369,123,53,1217,152,147,205,168,109,791,9,7,3,4,5,30,735,497,635,302
117011323,178,60,8,578,75,76,134,68,59,417,7,4,0,0,0,9,349,246,324,139,68,1126,0,0,0,0,0,0,4,0,0,0,0,5,34,16,9,0,0,67,74,57,73,17,9,224,11,11,16,11,3,51,4,0,0,3,0,5,130,90,92,27,8,351,6,4,3,0,0,8,32,6,3,0,0,41,373,218,156,33,5,783,83,113,106,39,17,365,0,0,4,0,0,3,12,3,3,0,0,27,509,347,271,76,21,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,679,680,243,101,2701,0,0,0,0,0,0,0,3,0,0,0,4,50,17,13,8,0,93,160,138,150,39,5,492,87,73,158,92,70,480,7,3,4,0,0,16,307,224,332,146
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,369,100,71,1417,146,169,229,146,140,829,20,6,3,0,3,33,966,695,695,264,224,2837,0,0,0,0,0,0,22,8,0,0,0,30,307,142,75,9,0,539,220,138,133,37,28,551,19,18,36,17,11,104,4,0,0,0,0,7,574,309,247,64,35,1232,12,7,0,0,0,18,212,29,3,3,0,244,728,315,185,61,18,1302,51,45,35,16,9,155,3,4,6,3,0,15,17,3,0,0,3,28,1029,399,230,81,24,1770,0,0,0,0,0,0,5,4,0,0,0,9,12,10,8,3,0,33,0,3,3,3,0,11,0,0,0,0,0,3,0,3,0,0,0,6,22,17,13,5,3,57,3,3,0,0,0,7,2588,1417,1188,419,288,5902,0,0,0,0,0,0,10,0,0,0,3,18,198,107,61,5,4,375,445,297,313,87,41,1191,152,168,223,140,142,828,14,11,0,3,6,39,824,585,605,244
117021327,187,52,17,768,98,105,135,85,41,463,9,3,0,0,0,10,560,392,344,131,66,1493,0,0,0,0,0,0,57,4,3,0,0,69,328,136,56,4,0,523,278,202,211,42,11,749,63,50,75,43,17,239,12,3,0,0,0,14,731,390,346,91,24,1585,14,0,0,0,0,19,288,17,3,0,0,303,494,147,53,5,0,700,38,40,13,3,0,98,0,0,4,3,3,10,0,0,0,0,0,4,836,205,74,14,7,1134,3,0,0,0,0,3,8,0,0,0,0,14,22,5,5,0,0,35,0,10,3,8,0,18,4,0,0,0,0,8,0,0,0,0,0,0,42,17,7,3,4,76,0,0,0,0,0,4,2171,1008,773,246,95,4291,0,0,0,0,0,0,7,0,0,0,0,11,80,32,26,0,0,144,185,143,123,35,9,499,95,82,135,64,30,418,7,7,3,0,0,14,383,268,291,102
117021328,147,39,19,520,42,42,47,25,26,185,8,5,3,0,0,14,424,242,227,78,47,1009,0,0,0,0,0,0,15,0,0,0,0,15,175,61,20,5,0,256,95,64,44,16,0,223,11,12,12,12,7,62,0,4,0,0,0,3,299,136,76,35,15,558,0,0,0,0,0,0,29,3,0,0,0,37,62,31,4,0,0,101,9,0,5,0,3,13,0,0,0,0,0,0,3,0,0,0,0,3,105,39,7,0,3,153,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,5,3,0,0,0,9,829,421,305,116,67,1740,0,0,0,0,0,0,11,0,0,0,0,10,92,54,39,0,0,188,158,113,152,30,20,464,36,39,52,27,32,191,3,3,6,3,0,17,301,209,243,65
117031329,4,0,0,19,6,3,3,3,0,15,0,0,0,0,0,3,34,15,7,3,0,60,4,0,0,0,0,4,47,0,0,0,0,45,124,27,6,3,0,156,83,63,30,8,0,185,25,17,20,10,6,84,0,4,0,0,0,5,282,107,61,20,9,478,65,0,3,0,0,68,539,24,0,0,0,566,446,89,25,8,0,564,43,27,11,0,0,82,3,6,0,3,0,14,11,0,0,0,0,13,1103,151,38,8,0,1302,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,10,3,0,0,0,0,7,1436,270,110,31,8,1860,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,3,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,9,3,3,0
117031330,30,4,0,73,11,4,16,0,4,34,0,0,0,0,0,0,77,50,52,4,3,186,4,0,0,0,0,4,84,8,0,0,0,91,464,159,66,7,3,700,228,161,163,33,9,591,34,40,47,17,8,158,0,0,0,0,0,3,820,372,285,55,19,1548,9,0,0,0,0,9,521,19,7,0,0,546,683,224,79,4,3,994,75,48,40,3,4,176,0,0,0,0,0,0,11,7,0,0,0,14,1298,300,121,9,9,1742,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,4,2201,725,459,69,29,3484,0,0,0,0,0,0,0,0,0,0,0,0,34,12,4,0,0,49,28,12,23,3,0,64,8,11,12,7,3,40,0,0,0,0,0,3,72,32,40,9
117031331,26,12,0,130,45,21,36,25,4,129,0,0,0,0,0,3,167,73,58,31,7,338,3,0,0,0,0,3,75,0,0,0,0,75,357,114,37,5,0,515,313,212,163,26,6,727,67,82,93,49,35,327,6,4,3,0,0,18,827,411,295,80,43,1663,35,0,0,0,0,36,579,45,11,0,0,633,497,155,39,4,0,699,89,49,32,8,0,173,8,0,8,3,0,19,13,7,0,0,0,14,1225,254,87,10,4,1582,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,0,0,8,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,11,7,3,0,0,20,0,0,0,0,0,0,2231,736,451,127,56,3605,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24,21,12,8,6,0,52,18,19,29,17,10,92,0,0,0,0,0,0,72,34,43,20
117031332,46,5,0,161,23,19,26,15,5,81,3,0,0,0,0,3,196,113,92,21,5,426,3,3,0,0,0,11,104,5,0,0,0,110,766,255,114,15,0,1147,425,327,246,40,10,1039,70,67,93,37,20,290,10,0,0,0,3,15,1378,652,463,90,29,2610,69,4,0,0,0,69,424,29,3,0,0,459,372,111,35,7,0,525,48,29,23,5,0,104,8,4,0,3,0,11,10,0,0,0,0,9,927,174,60,17,0,1171,0,0,0,0,0,0,8,0,0,0,0,8,9,3,4,3,0,19,0,3,6,0,4,7,0,0,0,0,0,7,0,0,0,0,0,0,16,8,10,3,4,38,9,0,0,0,0,15,2530,944,630,126,36,4267,0,0,0,0,0,0,10,0,0,0,0,6,34,19,4,0,0,54,36,25,30,3,0,100,13,17,27,14,3,75,0,0,0,0,0,0,97,61,55,15
117031333,0,0,0,3,0,3,4,4,0,12,0,0,0,0,0,0,11,9,3,4,0,27,0,0,0,0,0,0,20,0,0,0,0,20,57,7,3,0,0,73,77,39,16,3,0,135,24,12,11,4,0,51,4,3,0,0,0,4,176,60,30,14,0,283,173,11,0,0,0,183,953,51,6,0,0,1016,965,215,60,7,0,1251,199,81,59,3,0,341,21,11,7,5,0,48,13,3,0,0,0,13,2334,375,132,21,0,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,2525,441,170,34,4,3175,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,6,7,3,3,0,0,8,0,0,0,0,0,3,15,3,7,0
117031334,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,9,3,7,0,3,18,0,0,0,0,0,6,25,0,3,0,0,27,110,34,16,3,0,167,51,29,37,13,0,132,10,5,9,6,6,34,0,4,0,0,0,4,194,75,63,22,6,366,21,0,3,0,0,31,741,73,11,3,0,829,1163,423,229,47,14,1865,360,200,138,38,14,752,15,7,9,7,5,38,16,8,10,0,0,36,2325,715,393,99,31,3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,15,2533,794,461,125,36,3949,0,0,0,0,0,0,9,0,0,0,0,14,6,0,0,0,0,4,6,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,21,4,3,0
117031335,22,0,0,83,8,10,6,5,3,33,0,0,0,0,0,0,115,56,38,10,4,230,0,0,0,0,0,0,33,6,0,0,0,39,203,67,25,4,0,305,178,115,81,23,7,403,48,41,43,22,12,163,11,3,0,0,3,15,471,230,148,55,24,926,57,6,3,0,0,60,489,25,8,0,0,523,691,217,73,12,4,1002,125,82,47,12,9,269,5,6,5,3,3,24,19,0,0,0,0,21,1393,334,132,29,15,1911,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,12,8,0,0,0,0,11,2000,631,322,92,40,3087,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,8,3,3,0,0,0,10,0,0,3,0,0,10,0,0,0,0,0,3,21,3,10,0
117031336,0,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,27,6,7,0,0,44,3,0,0,0,0,3,78,3,0,0,0,81,258,78,20,7,4,354,181,100,69,12,7,374,54,42,40,19,14,167,5,0,0,0,0,10,575,222,132,39,22,990,69,3,0,0,0,75,717,50,8,3,0,771,627,140,49,10,4,828,77,36,24,10,3,142,0,3,3,0,0,8,10,4,0,0,0,16,1503,232,81,17,10,1846,0,0,0,0,0,0,6,0,0,0,0,6,7,3,0,0,0,12,3,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,7,4,0,0,31,4,3,0,0,0,8,2134,471,219,63,31,2919,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,3
117031337,7,3,3,49,3,0,5,3,0,8,0,0,0,0,0,0,74,28,27,6,4,136,0,0,0,0,0,0,3,0,0,0,0,3,27,0,0,0,0,30,12,15,4,0,0,28,3,0,5,0,3,9,0,0,0,0,0,0,47,18,7,0,3,71,107,6,14,0,0,124,860,136,31,7,0,1034,973,441,351,71,19,1847,290,122,113,45,28,601,11,3,10,5,0,34,31,11,10,6,0,55,2263,728,519,133,56,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,3,0,0,9,2391,771,554,141,62,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0
117031338,91,36,6,366,39,52,45,46,30,209,7,0,3,3,0,12,243,173,145,86,40,689,0,0,0,0,0,0,21,0,0,0,0,21,126,41,24,5,0,192,133,91,70,24,7,325,26,26,19,11,4,84,9,3,0,0,0,13,318,163,115,32,11,642,10,3,0,0,0,20,502,45,3,0,0,557,1229,537,240,35,10,2048,167,142,118,34,13,472,5,7,0,3,0,19,15,11,3,0,0,28,1926,747,372,67,25,3133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,79,15,10,0,0,100,2566,1095,638,188,75,4569,0,0,0,0,0,0,3,0,0,0,0,3,21,8,3,0,0,37,117,71,83,30,3,308,35,33,74,38,28,209,0,3,4,4,0,12,189,112,163,72
118011339,113,30,8,409,107,113,183,139,56,602,6,0,0,3,0,12,338,233,311,175,66,1126,0,0,0,0,0,0,10,0,0,0,0,12,98,34,20,5,0,161,120,103,97,20,5,345,33,34,65,39,15,192,3,0,0,0,0,3,270,176,184,63,27,717,15,0,0,0,0,20,281,16,3,0,0,302,947,355,107,12,0,1417,148,94,65,14,10,330,7,13,12,8,0,44,13,0,0,0,0,15,1406,480,189,35,7,2124,0,0,0,0,0,0,10,0,0,0,0,10,12,5,5,0,0,21,0,4,9,0,0,8,0,0,0,0,3,4,0,0,0,0,0,0,21,6,9,3,3,41,3,0,0,0,0,6,2038,906,696,277,103,4017,0,0,0,0,0,0,3,0,0,0,0,3,27,12,6,0,0,41,125,54,86,17,3,283,124,110,205,132,56,624,3,3,3,0,0,12,280,179,295,155
118011340,116,30,5,352,65,81,148,93,29,414,3,3,3,0,0,11,255,207,283,125,34,905,0,0,0,0,0,0,13,0,0,0,0,17,143,64,34,6,0,253,120,97,125,36,3,384,48,46,102,70,8,272,6,4,3,0,0,10,331,214,263,109,15,938,34,0,0,0,0,40,457,28,3,0,0,488,966,372,143,13,0,1493,89,86,66,13,3,256,12,4,11,3,0,28,29,3,3,0,0,33,1582,496,222,41,4,2343,0,0,0,0,0,0,6,3,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,13,3,3,0,0,0,4,2182,918,780,275,51,4203,0,0,0,0,0,0,0,0,0,0,0,4,11,11,3,0,0,27,94,46,78,22,8,242,66,58,124,90,37,379,3,0,3,0,3,10,177,119,212,109
118011341,86,13,4,306,75,69,121,65,27,364,0,0,0,0,0,3,254,172,229,82,30,772,4,0,0,0,0,3,24,3,0,0,0,25,208,61,44,9,0,325,212,168,159,42,0,579,45,58,116,36,22,284,12,0,0,0,0,11,502,290,321,88,20,1225,16,4,0,0,0,23,267,24,4,0,0,296,556,202,88,19,0,862,155,66,56,16,4,305,8,4,5,3,0,19,14,4,0,0,0,21,1021,298,163,40,5,1523,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,17,3,0,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,12,7,6,3,0,25,3,3,4,3,0,17,1790,779,715,214,57,3555,0,0,0,0,0,0,0,0,0,0,0,0,24,13,8,0,0,51,104,74,76,18,4,274,60,70,130,63,29,344,3,3,0,0,0,7,189,160,212,80
