SA2_MAINCODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
122031424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,6,3,3,11,7,14,33,63,213,253,249,316,312,184,259,1920,0,0,0,0,3,0,8,11,36,31,14,17,9,0,21,156,0,0,8,5,8,4,9,13,20,16,3,4,3,0,20,116,0,0,0,0,0,0,0,0,4,4,0,3,0,0,4,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,17,3,0,19,16,10,17,25,20,24,13,6,4,0,0,28,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,4,26,25,26,20,47,57,86,56,23,30,11,3,76,502,28,14,48,47,49,178,187,260,463,416,356,402,427,238,429,3534,0,0,0,0,0,0,0,3,14,19,40,30,41,43,7,206,0,0,0,0,0,3,8,3,7,3,6,3,3,3,0,43,0,0,0,0,0,0,0,3
122031425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,49,0,0,4,0,0,17,10,25,121,161,140,190,177,100,144,1090,0,0,0,0,0,0,3,5,23,12,9,4,6,0,16,78,0,0,0,3,7,0,15,5,11,3,0,0,0,0,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,8,3,11,7,23,5,0,3,0,0,10,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,0,0,15,11,6,24,19,50,21,17,10,10,0,36,223,9,3,19,22,21,105,87,126,273,230,216,248,235,128,240,1962,0,0,0,0,0,0,0,0,10,10,20,23,20,21,4,104,0,0,0,0,3,0,3,3,9,4,3,5,0,0,0,28,0,0,0,0,0,0,0,0
122031426,0,0,0,0,0,0,0,0,3,0,0,0,0,0,120,129,5,9,16,17,17,32,66,114,345,353,333,359,386,247,289,2592,0,0,3,3,12,3,16,49,99,62,31,35,20,3,50,388,0,0,8,17,36,5,32,31,42,19,5,4,4,0,23,228,0,0,0,0,0,0,4,3,5,0,0,0,0,0,3,19,4,4,0,3,9,0,0,3,0,3,0,0,0,0,0,28,6,3,17,23,27,15,27,15,39,8,16,6,3,7,26,240,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,12,10,8,22,45,86,26,78,102,192,100,54,45,19,8,116,914,46,21,66,78,129,223,251,395,920,803,810,585,727,373,602,6022,0,0,0,0,0,0,0,4,49,113,268,171,197,156,15,973,0,0,0,0,0,3,17,27,69,17,10,6,3,12,7,173,0,0,0,0,4,0,3,8
122031427,0,0,0,0,0,0,0,0,0,0,0,3,0,0,108,113,6,0,3,7,7,15,29,33,126,185,203,378,412,273,244,1928,0,0,0,0,0,0,13,10,17,22,10,33,7,0,21,146,0,0,4,3,13,3,5,7,21,7,6,3,7,0,6,90,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,12,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,9,3,0,3,6,10,7,13,13,21,19,3,9,3,0,19,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,8,13,14,28,8,34,30,65,49,27,46,12,4,58,392,30,8,28,30,36,143,142,200,357,347,318,500,526,330,378,3376,0,0,0,0,0,0,0,0,0,3,17,18,34,51,3,130,0,0,0,0,0,0,0,7,11,10,3,5,0,7,0,53,0,0,0,0,0,0,0,5
122031428,0,0,0,0,0,0,0,3,0,0,0,0,0,0,195,198,13,3,9,6,12,17,44,70,277,385,430,706,867,527,524,3889,0,0,0,0,3,3,5,15,56,38,26,48,19,3,42,259,0,0,7,10,13,4,13,18,32,11,8,7,0,0,25,151,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,20,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,13,7,3,10,7,5,10,18,26,46,21,13,13,11,0,34,217,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,9,10,15,14,30,18,39,61,144,79,45,65,28,4,120,676,53,10,61,36,67,253,276,380,771,694,647,945,1096,648,792,6731,0,0,0,0,0,0,0,0,6,18,58,57,72,103,3,320,0,0,0,0,3,0,12,3,29,8,7,11,11,4,0,95,0,0,0,0,0,0,0,0
122031429,0,0,0,0,0,0,0,0,0,0,0,4,0,0,126,130,13,3,8,3,7,15,37,65,204,252,234,435,473,317,282,2358,0,0,0,0,4,0,13,19,48,55,10,45,12,6,21,228,0,6,0,4,21,3,26,19,35,8,7,3,4,0,14,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,3,8,5,3,3,4,3,0,0,0,0,3,35,3,5,9,9,10,10,20,22,35,19,9,8,4,0,14,185,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,16,9,16,17,20,49,24,67,65,128,84,24,58,18,5,62,629,41,21,37,31,66,125,161,254,578,578,545,689,844,520,519,5004,0,0,0,0,0,0,0,0,23,70,155,162,250,251,15,929,0,0,0,0,3,0,3,8,24,12,23,3,6,6,0,90,0,0,0,0,0,0,0,3
122031430,0,0,0,0,0,0,0,0,4,0,0,0,0,0,107,114,7,3,8,4,5,4,30,60,213,237,242,456,510,262,278,2329,0,0,0,0,4,0,14,12,30,28,22,26,5,5,32,187,0,7,4,0,17,0,32,20,23,11,11,4,3,0,23,148,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,15,9,0,8,5,19,10,22,21,30,13,12,3,3,0,16,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,4,12,6,46,17,76,59,87,58,37,36,14,7,78,551,29,8,43,23,60,153,191,267,477,431,435,584,665,358,478,4205,0,0,0,0,0,0,0,0,9,28,69,74,83,86,5,348,0,0,0,0,0,0,0,3,28,9,10,0,0,0,0,59,0,0,0,0,0,0,3,3
122031431,0,0,0,0,0,0,0,0,0,0,3,0,0,0,152,161,4,3,4,13,4,16,37,70,274,358,328,447,468,317,383,2737,0,0,0,0,0,3,14,31,86,72,33,45,20,8,40,351,3,0,3,7,20,4,32,12,47,27,3,4,4,0,21,191,0,0,0,0,0,0,0,3,7,3,3,0,0,0,4,18,0,5,3,3,0,0,3,3,3,0,0,0,3,0,0,19,11,3,7,11,20,14,20,30,34,16,3,4,3,0,19,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,8,19,45,20,72,79,178,121,43,56,32,6,92,782,35,13,45,39,71,194,250,381,780,771,731,712,781,455,667,5918,0,0,0,0,3,0,0,0,14,77,152,128,199,155,15,744,0,0,0,0,3,4,10,8,46,24,15,3,11,11,0,134,0,0,0,0,0,0,3,3
122031432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,3,0,4,0,0,4,4,19,51,64,52,80,103,81,97,563,0,0,0,0,0,0,0,6,8,3,3,0,4,3,3,28,0,0,0,3,0,3,5,3,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,9,9,13,12,3,3,4,3,14,75,8,7,15,7,6,31,27,62,115,109,86,114,142,107,127,957,0,0,0,0,0,0,0,0,0,3,12,3,5,8,0,37,0,0,0,0,0,0,3,0,11,0,3,3,3,0,0,24,0,0,0,0,0,0,0,0
123011433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,67,11,3,3,4,8,11,22,43,191,238,245,238,292,145,175,1628,0,0,0,0,3,0,13,16,53,36,23,7,8,0,21,180,0,0,5,6,6,6,19,16,15,14,3,0,0,0,9,98,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,4,0,4,0,3,0,0,0,0,0,3,13,9,0,6,7,9,4,9,8,19,9,8,3,3,0,11,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,13,16,27,10,42,39,95,52,36,9,10,3,49,418,23,11,38,37,46,171,173,188,443,441,422,336,410,188,313,3239,0,0,0,0,0,0,0,0,15,25,63,58,71,27,3,275,0,0,0,0,0,0,4,8,13,5,8,3,3,0,0,46,0,0,0,0,0,0,0,0
123011434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,105,7,3,3,3,13,24,35,67,280,422,410,367,424,178,286,2519,0,0,0,0,6,0,28,24,56,51,21,27,9,0,26,245,0,0,0,0,15,6,22,17,21,9,8,3,0,0,18,124,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,22,0,0,3,3,3,3,8,0,3,0,0,0,0,0,0,25,0,4,19,14,37,13,32,16,24,17,3,0,4,0,23,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,6,19,25,60,21,85,58,107,82,35,26,15,5,69,614,28,16,43,35,89,200,228,242,530,644,649,519,548,222,454,4432,0,0,0,0,3,0,0,0,16,34,112,116,106,61,13,468,0,0,0,0,4,0,3,0,16,3,8,3,3,3,0,43,0,0,0,0,0,0,0,5
123011435,0,0,0,0,0,0,0,0,0,4,0,0,0,0,134,144,13,6,13,8,9,27,60,132,502,702,728,525,533,180,405,3845,0,3,0,0,4,3,34,52,114,72,45,30,12,3,37,410,0,0,5,9,26,7,45,27,39,16,9,0,4,0,26,214,0,0,0,0,0,0,4,7,4,8,3,5,0,0,7,37,0,3,4,15,3,0,8,5,7,0,0,0,0,0,4,46,0,3,14,16,43,13,28,23,39,20,9,0,0,0,25,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,3,12,25,43,93,27,119,120,200,120,57,33,19,3,97,971,37,22,53,55,116,224,277,373,914,1092,1127,743,720,232,613,6574,0,0,0,0,0,0,0,4,26,89,209,183,167,61,20,761,0,0,0,0,3,0,5,4,10,4,12,0,0,0,0,47,0,0,0,0,0,0,0,8
123021436,0,0,0,0,0,0,0,5,9,3,0,0,0,0,103,115,14,4,16,12,18,66,87,127,445,393,365,187,150,66,302,2244,3,3,0,3,8,0,38,40,97,57,32,15,7,3,36,344,0,0,7,25,28,18,54,34,29,16,10,6,3,0,27,242,0,0,0,3,3,3,4,5,5,3,0,0,0,0,10,35,6,5,15,19,26,6,15,7,5,0,3,3,0,0,11,117,6,15,48,89,127,57,89,39,85,15,12,9,0,3,63,645,0,4,0,0,3,0,0,0,0,0,0,0,0,0,20,28,18,25,69,140,195,78,193,119,226,86,51,33,12,4,158,1407,44,29,122,165,239,376,403,390,897,660,577,288,223,85,565,5054,0,0,0,0,0,0,0,0,23,50,95,59,48,9,10,296,0,0,0,0,3,0,3,3,14,5,7,0,0,0,0,38,0,0,0,0,0,0,3,6
123021437,0,0,0,0,0,4,5,3,8,0,0,0,0,0,81,100,12,3,15,8,14,50,71,93,301,303,293,226,188,79,232,1875,0,0,0,0,14,5,26,39,64,51,26,13,7,0,31,273,0,6,0,10,17,3,27,21,24,10,11,3,0,0,19,150,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,20,3,0,8,4,15,7,3,0,4,3,0,0,0,0,3,58,3,3,22,37,70,11,50,17,43,20,4,3,0,0,36,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,13,6,31,59,118,29,114,73,140,81,43,18,8,3,111,841,44,13,77,76,146,297,294,304,675,542,478,306,259,102,442,4055,0,0,0,0,0,0,0,0,24,56,111,77,47,28,3,350,0,0,0,0,0,0,3,6,7,15,3,0,0,0,0,42,0,0,0,0,0,3,0,0
123021438,0,0,0,0,0,0,4,3,3,0,0,0,0,0,117,137,9,6,19,16,24,56,91,143,467,472,477,281,290,122,374,2856,3,0,0,3,5,6,37,41,107,60,36,17,12,3,33,367,0,3,3,9,45,11,45,38,29,24,7,5,0,0,22,228,0,0,0,3,7,0,3,3,4,4,0,0,0,0,9,34,3,0,6,16,16,6,4,3,8,4,3,0,0,0,5,74,9,5,55,88,117,32,76,36,63,22,17,3,3,3,66,599,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,25,11,11,67,119,193,54,162,115,216,110,62,22,16,11,146,1326,32,24,111,144,227,269,327,363,899,786,725,381,375,139,641,5449,0,0,0,0,0,0,0,7,18,68,107,97,69,19,8,387,0,0,0,0,0,0,5,4,14,10,0,0,3,0,4,54,0,0,0,0,0,0,0,7
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,0,0,0,0,0,7,0,0,0,0,103,109,18,8,13,10,24,63,90,128,381,360,294,234,256,132,278,2284,0,0,3,0,6,3,27,29,58,35,22,19,9,3,22,245,0,3,4,9,23,3,24,16,35,13,4,3,0,0,8,144,0,0,0,0,3,0,8,3,3,3,3,0,0,0,5,37,0,6,4,6,5,6,6,4,3,0,0,0,0,0,4,47,9,8,21,36,69,26,33,34,41,24,5,3,0,0,42,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,11,13,29,51,113,44,88,88,147,73,36,25,10,5,96,830,52,21,63,72,151,282,295,313,731,615,472,334,348,163,487,4405,0,0,0,0,0,0,0,0,19,55,103,87,62,31,6,370,0,0,3,0,0,0,0,5,19,13,5,0,3,0,0,56,0,0,0,0,0,0,5,3
123021441,0,0,0,0,0,0,3,0,0,3,0,0,0,0,80,89,10,3,13,3,17,36,69,120,355,342,331,199,185,77,241,1998,0,0,0,0,7,3,18,31,73,58,25,15,10,4,22,267,0,0,0,11,38,10,38,22,32,4,4,3,0,0,13,184,0,0,0,0,3,3,0,0,5,6,3,0,0,0,6,31,3,3,0,8,12,3,3,0,5,0,0,0,0,0,3,47,9,8,20,39,59,24,43,26,55,19,8,3,3,0,30,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,17,9,27,58,126,38,100,76,177,93,37,18,10,3,86,885,40,15,63,77,154,275,296,329,804,669,555,307,281,96,436,4405,0,0,0,0,0,0,0,0,33,71,100,57,43,16,9,328,0,0,0,0,0,0,3,11,13,3,3,3,4,0,0,46,0,0,0,0,0,0,0,4
123021442,0,0,0,0,0,0,4,3,5,0,5,0,0,0,142,159,14,11,22,16,35,87,142,196,519,456,343,200,194,79,361,2674,3,0,0,3,4,4,21,41,82,63,20,10,8,0,39,311,0,0,7,10,44,9,33,29,31,24,8,4,4,0,17,213,0,0,0,3,3,0,0,3,10,4,3,0,0,0,8,33,0,3,9,11,8,6,10,5,6,3,0,0,0,0,12,82,11,14,56,99,103,46,66,55,69,30,11,8,3,0,71,642,0,0,0,0,3,0,0,0,3,0,0,0,0,0,20,32,14,21,74,132,172,72,138,141,195,113,44,25,16,0,166,1314,51,37,121,164,230,407,403,482,935,763,554,297,283,96,644,5467,0,0,0,0,0,0,0,0,28,69,110,69,59,25,3,367,0,0,0,0,0,0,0,3,15,9,5,0,0,0,0,33,0,0,0,0,0,3,0,3
123021443,0,0,0,0,0,3,4,0,0,3,0,0,0,0,120,135,11,5,15,18,30,87,122,144,483,458,343,222,174,71,326,2513,3,3,0,0,4,6,21,37,71,47,23,13,13,3,36,282,3,3,11,11,29,3,27,18,20,15,3,0,0,0,30,169,0,0,0,0,9,0,6,0,5,3,3,0,0,0,11,41,0,0,3,8,10,3,7,7,3,0,0,0,0,0,4,42,10,10,29,45,76,30,53,43,48,13,13,4,0,0,52,425,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,21,14,11,40,60,121,48,117,108,149,79,47,27,20,9,140,974,51,23,87,93,160,301,325,335,858,690,546,295,241,87,553,4648,4,0,0,0,0,0,0,0,24,74,100,57,48,10,8,320,0,0,0,0,0,3,6,0,8,8,5,3,0,0,0,41,0,0,0,0,0,0,0,4
123021444,0,0,0,0,0,0,0,3,4,0,0,0,0,0,115,125,10,9,14,13,17,64,73,126,465,418,391,300,279,166,375,2713,3,0,0,0,11,4,31,40,87,58,17,26,3,3,42,329,0,0,3,11,32,12,40,22,26,17,3,0,0,0,32,190,0,0,0,3,5,0,3,6,3,0,3,0,0,0,0,28,0,3,0,12,13,9,10,7,0,0,3,0,0,0,3,58,9,11,46,81,78,34,59,46,60,14,7,3,3,3,63,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,13,14,51,113,138,61,146,114,178,91,36,29,7,4,167,1159,32,25,98,138,163,316,326,360,891,690,577,424,369,183,663,5246,0,0,0,0,0,0,0,0,35,56,113,69,47,16,10,344,0,0,0,0,0,3,3,10,13,9,5,3,0,0,0,44,0,0,0,0,0,0,0,7
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,0,3,0,0,3,11,20,32,122,120,114,81,85,21,125,748,0,0,0,0,0,0,4,11,15,6,0,6,4,0,5,45,0,0,3,0,9,3,13,4,5,8,0,0,0,0,3,56,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,12,7,11,16,9,0,3,3,0,0,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,4,6,29,11,30,26,29,10,9,10,4,0,35,198,9,6,20,18,40,103,111,122,228,187,185,120,107,34,201,1476,0,0,0,0,0,0,0,0,13,10,23,25,27,11,3,120,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3
123031446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,51,11,3,3,3,0,4,16,42,138,164,169,132,168,73,159,1088,0,0,0,0,0,0,6,9,16,5,3,10,6,4,9,74,0,0,0,4,3,0,15,8,12,3,0,3,0,0,6,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,6,5,0,8,12,12,4,0,3,0,0,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,17,3,26,27,38,20,6,16,6,5,29,209,26,13,19,17,25,92,98,136,285,248,262,190,219,99,233,1946,0,0,0,0,0,0,0,4,8,20,59,54,56,31,0,242,0,0,0,0,0,3,0,3,10,3,0,3,3,4,0,30,0,0,0,0,0,0,3,3
123031447,0,0,0,0,0,0,0,0,3,0,0,0,0,0,104,114,0,3,10,4,5,19,54,81,307,392,300,233,254,67,303,2039,0,0,0,3,11,0,23,27,50,40,19,17,3,3,33,232,0,0,5,3,32,9,29,17,31,10,5,3,0,0,10,167,0,0,0,0,3,0,4,6,5,3,0,0,0,0,0,23,0,0,3,14,10,0,9,0,4,3,0,0,0,0,0,45,3,3,21,21,40,13,37,24,35,16,7,4,0,0,24,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,3,3,28,41,93,24,96,80,123,68,31,22,6,4,83,706,14,14,63,46,110,267,277,294,645,638,463,346,335,105,511,4148,0,0,0,0,0,0,3,3,16,45,86,68,75,30,8,341,0,0,0,0,0,0,0,4,11,11,5,0,3,3,0,40,0,0,0,0,0,0,0,3
123031448,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,76,5,0,3,5,3,6,30,38,182,205,155,157,164,80,204,1240,0,0,0,3,0,3,8,8,16,18,3,10,0,0,8,82,0,0,0,8,11,3,14,10,5,4,0,0,3,0,6,64,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,15,4,3,7,9,18,0,10,11,15,9,0,3,0,0,12,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,5,10,18,33,8,37,27,45,35,13,17,4,0,43,286,20,8,26,32,50,115,122,146,348,344,227,230,233,106,319,2338,0,0,0,0,3,0,3,0,4,17,42,36,31,22,6,168,0,0,0,0,4,0,5,0,15,0,8,0,3,3,0,39,0,0,0,0,0,0,3,4
124011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,0,0,0,5,3,13,21,38,95,74,45,45,32,9,55,438,0,0,0,0,3,0,8,6,9,13,6,4,0,0,3,49,0,0,3,4,15,0,21,10,14,3,0,0,0,0,12,79,0,0,0,0,3,0,0,3,0,6,0,0,0,0,3,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,26,6,16,9,14,4,0,4,0,0,11,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,52,9,40,31,37,24,6,8,0,0,24,255,5,0,19,23,65,117,121,157,265,157,108,78,67,22,137,1350,0,0,0,0,0,0,0,0,9,18,20,17,9,18,3,87,0,0,0,0,0,0,3,10,20,7,8,0,4,0,0,54,0,0,0,0,0,0,0,6
