SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
118011347,0,0,4,3,0,0,0,0,3,0,0,0,3,10,0,25,4,0,0,0,0,0,0,3,0,0,7,0,19,3,0,0,0,3,4,3,3,0,3,5,0,25,10,0,0,0,3,6,7,9,0,9,22,0,70,33,4,3,3,12,27,20,59,45,81,269,34,598
118021348,0,0,13,4,0,0,0,0,5,3,10,8,15,24,3,73,0,0,0,0,5,3,0,3,3,6,3,3,34,3,0,0,3,0,7,5,7,0,3,5,4,36,14,0,0,3,11,16,9,17,8,24,32,11,157,91,15,13,25,38,119,95,205,177,330,668,90,1869
118021350,0,0,19,0,0,0,3,0,4,8,17,10,16,9,0,70,3,0,3,0,3,9,4,3,10,3,7,3,42,7,3,4,0,10,7,9,16,3,10,8,5,72,11,3,4,3,9,23,28,35,23,31,28,6,204,98,25,22,21,61,148,154,313,253,401,501,115,2101
118021564,0,0,3,0,0,0,0,0,3,4,7,0,3,4,3,24,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,3,3,3,0,3,0,17,5,0,0,0,3,11,11,8,3,5,12,6,60,40,7,6,7,9,37,45,70,47,86,174,37,559
118021565,0,0,3,0,0,0,0,0,3,3,3,8,7,8,0,28,0,0,0,0,0,3,3,3,0,0,4,0,19,9,3,0,0,0,3,3,3,5,8,0,0,36,10,3,0,3,3,8,13,13,11,15,9,8,90,50,14,14,22,16,60,63,113,79,152,217,43,850
118021566,0,0,3,0,0,0,0,0,0,0,0,4,3,5,3,20,0,0,0,0,0,0,3,7,0,0,0,4,15,7,0,0,3,0,3,3,4,3,3,3,0,22,3,0,0,3,3,3,9,5,4,7,6,10,63,48,7,6,12,15,44,44,94,89,140,234,48,775
118021567,0,0,5,0,4,0,0,0,3,0,3,0,11,10,0,25,0,0,0,0,0,3,3,3,3,0,3,0,17,0,0,0,0,0,0,3,0,5,3,3,0,20,3,7,0,0,0,9,10,10,16,10,11,0,69,33,10,5,13,15,49,55,109,95,167,202,30,772
118021568,0,0,8,0,0,0,0,0,3,0,3,0,4,7,0,27,3,0,0,0,0,0,5,0,0,0,3,0,22,3,0,3,3,0,3,3,3,4,4,3,3,27,7,0,3,3,3,9,3,14,5,9,19,3,77,55,15,14,7,11,41,45,109,91,146,192,28,752
118021569,0,0,10,0,0,0,0,0,3,3,6,7,9,11,0,47,3,0,0,3,3,4,0,4,0,10,5,3,30,5,3,3,0,0,4,7,7,0,3,4,3,40,7,3,5,5,3,15,13,20,16,19,16,10,126,50,14,6,11,27,72,78,181,149,227,349,58,1217
118021570,0,0,6,4,0,0,0,0,3,9,5,7,4,4,3,39,3,0,0,0,0,0,0,3,4,0,0,3,17,4,0,0,5,0,0,5,3,0,3,4,3,31,11,3,0,5,3,3,12,13,9,9,10,6,94,43,6,12,17,24,44,61,98,77,154,270,42,837
119011354,0,0,25,4,0,0,3,0,17,12,18,16,16,3,7,100,4,0,0,0,0,7,8,11,3,3,0,3,40,6,3,0,0,0,17,15,19,8,6,4,12,89,19,3,3,5,8,43,39,53,25,30,10,14,255,90,24,28,43,51,212,225,462,314,348,100,123,2011
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,3,6,21,21,29,29,9,135
119011356,0,0,13,4,0,0,0,3,5,3,13,14,13,4,0,69,0,0,0,0,0,3,7,9,4,4,0,0,28,4,0,0,3,0,6,3,8,5,3,3,5,42,11,3,0,3,9,21,19,33,19,20,13,8,153,56,16,12,25,31,113,105,242,176,179,92,52,1092
119011357,5,3,41,10,0,3,0,6,13,18,22,6,12,11,9,100,5,0,0,0,0,12,9,17,3,11,3,0,58,9,0,0,6,11,13,15,27,17,15,3,14,127,24,3,4,5,20,39,45,67,25,40,22,23,327,101,24,36,49,75,208,321,518,326,321,182,128,2284
119011358,0,0,17,3,0,0,9,0,10,4,16,15,4,0,8,66,3,0,0,3,3,8,4,10,5,0,3,3,46,0,0,3,0,3,15,11,16,11,5,3,3,71,9,0,10,14,7,34,21,46,29,8,4,16,201,83,23,42,41,49,172,186,385,300,300,117,80,1772
119011359,5,0,43,3,0,5,0,6,11,11,30,23,17,9,0,110,3,0,0,3,4,8,7,15,4,3,3,8,62,7,0,3,8,7,17,17,27,10,16,11,0,112,19,4,6,12,16,35,39,73,38,39,25,14,321,127,48,42,68,88,237,310,633,516,594,319,131,3104
119011360,0,0,21,7,0,0,0,3,8,6,20,14,13,0,5,81,0,0,0,0,0,3,9,8,6,3,4,0,31,3,0,0,0,10,10,8,17,9,11,7,5,72,9,0,0,3,12,18,27,50,24,32,11,15,199,69,20,16,35,42,160,201,359,271,319,135,72,1705
119011361,0,0,23,9,0,0,0,8,18,19,22,11,3,5,5,95,5,0,0,0,0,5,11,4,7,6,3,0,44,5,0,3,4,11,23,18,18,19,6,3,10,117,12,4,7,7,16,50,48,60,34,11,8,15,275,84,28,26,47,65,227,276,441,236,206,103,81,1813
119011571,0,0,18,3,0,0,3,0,9,6,17,4,5,3,0,57,5,0,0,0,3,12,7,9,0,0,4,0,40,11,4,3,3,3,7,20,12,10,5,3,3,82,19,3,3,5,6,34,38,35,14,17,10,5,202,78,11,17,29,37,186,223,248,107,94,69,40,1140
119011572,0,0,13,3,0,0,0,3,12,8,11,9,7,0,3,60,0,3,0,3,3,10,11,8,6,0,0,0,48,11,4,0,0,7,11,12,13,5,6,0,3,79,19,11,3,0,9,30,41,40,22,14,0,12,202,56,19,16,21,38,150,173,239,98,109,47,61,1035
119021362,0,0,27,8,0,0,0,4,3,9,28,8,7,11,4,83,9,0,0,0,3,9,3,8,0,0,0,3,40,8,0,0,0,7,15,7,19,6,11,4,3,87,17,0,3,3,12,34,23,65,20,26,18,11,238,97,14,15,42,60,161,168,322,216,251,166,95,1601
119021363,0,0,29,9,0,0,6,3,16,21,24,9,13,0,6,99,5,0,0,12,0,8,14,14,3,3,4,8,72,10,3,6,3,8,16,25,12,11,9,3,10,120,25,8,5,13,16,42,58,58,25,36,13,25,318,152,36,37,52,60,251,299,417,234,287,155,99,2083
119021364,0,0,24,0,3,0,0,0,7,13,20,12,10,15,0,74,7,0,3,0,8,4,3,8,3,3,9,7,51,10,0,0,0,7,13,11,20,13,13,6,5,106,21,5,0,7,10,24,30,55,26,26,29,5,253,114,32,20,48,51,164,211,402,300,448,404,125,2313
119021366,3,3,25,0,0,0,0,8,12,13,17,11,5,0,0,74,0,4,3,3,0,8,11,12,4,7,0,0,57,10,0,0,3,3,15,15,12,11,6,0,3,84,13,3,4,5,11,43,45,48,27,26,10,9,239,102,26,28,37,54,207,273,387,244,225,101,97,1774
119021367,0,0,19,7,3,0,3,0,7,10,16,10,3,3,3,62,0,0,0,0,4,0,4,10,3,5,0,3,29,7,0,5,3,4,10,10,16,10,3,0,4,63,16,4,5,6,6,23,19,47,20,14,8,14,175,64,24,28,34,52,130,151,287,202,252,129,83,1437
119021573,0,0,6,5,3,0,0,4,12,7,11,4,0,0,0,50,3,0,0,0,3,3,7,10,3,3,0,0,28,0,0,0,0,3,8,8,9,0,3,0,0,50,4,4,0,3,12,27,27,32,7,9,3,5,136,46,19,13,31,44,133,166,177,71,68,33,41,850
119021574,0,0,10,0,3,0,3,3,3,4,4,3,0,0,0,34,0,0,0,0,0,3,3,3,0,3,0,0,19,0,3,0,4,3,8,4,6,3,0,3,3,38,9,6,0,5,4,23,12,14,4,8,3,6,97,31,18,10,21,29,89,102,139,56,51,18,23,588
119031368,3,0,21,12,0,0,0,0,3,9,13,4,13,9,3,81,9,3,0,3,3,10,3,10,6,3,0,3,65,6,0,0,0,9,14,11,19,6,10,11,10,88,32,3,3,8,14,29,28,44,19,27,23,18,255,161,31,16,56,78,197,182,405,198,260,220,100,1913
119031369,0,0,17,5,0,0,0,3,13,9,16,6,9,6,9,75,3,0,0,0,8,8,16,9,3,3,8,3,59,12,3,3,0,9,25,13,23,13,15,3,5,112,20,3,3,9,13,41,37,48,21,23,19,16,262,139,36,17,44,77,207,253,479,303,367,294,132,2350
119031370,0,0,13,0,0,0,0,0,4,3,7,8,7,4,0,37,6,0,0,0,7,6,4,10,4,5,0,3,37,3,4,0,4,3,0,3,12,5,4,3,4,53,12,4,0,9,9,12,14,37,22,13,6,8,137,86,23,19,25,48,110,125,253,151,218,114,50,1237
119031371,0,0,8,0,3,0,0,0,0,0,4,0,10,4,3,33,4,0,0,0,0,3,3,3,5,0,5,0,32,0,3,0,3,0,4,3,7,5,3,3,7,37,8,3,0,5,3,16,13,18,10,14,15,11,106,82,23,15,28,26,109,92,190,134,227,285,58,1271
119031372,0,0,24,0,0,0,0,4,3,7,8,7,14,5,3,51,5,0,0,3,0,6,11,9,0,6,4,4,44,3,3,0,0,3,8,18,11,10,7,6,5,72,3,3,3,4,9,21,38,25,26,28,18,12,193,98,36,25,31,69,138,195,393,299,394,306,93,2077
119031373,0,0,13,3,0,0,0,4,10,3,6,3,0,0,0,35,3,0,0,3,0,3,3,10,3,3,0,0,22,6,0,0,3,0,8,10,13,4,3,0,0,43,11,0,3,5,4,20,15,26,12,4,0,0,112,60,12,8,23,26,110,124,201,113,103,64,21,849
119031374,4,3,18,3,0,0,0,0,9,7,18,6,10,13,4,75,8,0,0,3,4,12,14,6,3,10,10,6,73,4,3,4,3,5,15,5,17,3,12,9,8,88,24,7,4,9,13,34,33,50,17,29,30,18,264,168,40,28,35,60,200,221,432,256,377,478,112,2398
119041375,0,0,14,4,5,0,0,0,9,8,20,6,11,8,3,69,0,0,0,0,3,3,7,6,4,7,6,0,32,4,4,0,0,3,10,18,23,8,4,0,6,82,9,7,3,0,8,25,33,56,20,18,12,13,200,68,27,13,33,32,163,189,382,261,310,205,75,1760
119041376,0,0,21,7,0,7,0,3,12,15,20,16,16,3,4,96,10,0,0,0,6,7,12,15,10,5,7,7,84,3,4,3,0,10,11,17,21,12,8,6,7,103,23,8,12,7,14,35,43,58,34,28,16,21,302,120,41,34,48,67,216,289,542,329,400,264,123,2487
119041377,0,0,3,3,0,0,0,0,0,4,7,3,3,4,0,31,0,0,0,0,0,3,3,3,3,0,5,0,22,0,0,0,0,3,3,3,10,6,0,3,4,46,8,3,0,3,8,6,9,23,18,6,16,7,106,55,17,14,26,28,94,90,199,156,209,171,71,1120
119041378,0,0,3,3,0,0,0,0,3,5,3,3,4,0,0,32,0,0,0,0,0,8,3,4,3,3,0,0,24,7,0,0,0,3,7,0,8,0,4,0,0,32,14,5,0,3,5,19,16,13,8,10,3,5,92,45,11,6,19,20,82,114,204,132,109,91,37,868
119041379,0,3,11,3,0,0,3,0,5,4,8,6,8,3,0,47,3,0,0,3,0,12,5,9,7,0,3,0,41,6,0,0,3,3,6,10,17,3,7,8,0,61,11,3,0,7,5,22,19,26,18,16,10,3,162,81,19,22,25,38,132,152,280,170,236,194,57,1407
119041380,3,0,11,4,0,0,0,0,7,11,7,4,3,8,0,49,3,0,0,0,0,3,0,4,3,0,3,0,27,0,7,0,3,0,6,6,12,3,4,3,0,53,12,6,3,3,3,16,17,25,14,10,20,5,140,56,15,16,23,35,93,103,175,140,177,192,64,1083
119041381,0,0,12,4,0,0,4,0,10,9,14,6,3,6,5,55,3,0,0,0,4,6,0,12,3,8,0,0,40,8,0,0,3,5,6,13,16,6,3,3,7,71,16,0,0,6,8,23,25,39,18,17,13,8,181,80,29,12,32,48,140,177,353,263,237,150,74,1590
119041382,4,0,12,3,0,0,0,3,8,7,13,9,16,3,3,67,3,0,0,0,0,3,6,5,5,0,0,0,30,11,0,0,0,6,9,4,12,13,6,4,0,52,10,3,0,3,7,17,20,34,26,20,12,7,168,70,13,9,25,39,104,122,261,181,260,282,75,1437
120011383,10,4,16,0,4,0,0,0,4,0,9,9,17,17,4,65,9,3,0,0,0,6,9,12,3,8,7,4,63,4,0,0,0,5,12,9,12,7,3,8,5,73,13,7,3,8,8,23,23,37,25,29,43,15,216,128,35,24,41,54,177,154,272,238,386,578,99,2184
120011384,0,0,10,3,0,0,3,0,8,8,19,14,5,7,3,77,4,0,0,0,4,8,4,5,4,13,9,0,58,6,0,5,0,4,9,10,14,10,12,8,4,74,15,0,9,8,7,27,30,45,26,30,22,7,215,136,27,23,24,47,161,192,435,314,375,320,81,2142
120011385,3,0,14,3,0,0,0,0,0,0,7,3,9,12,3,48,0,0,0,0,3,6,7,3,11,7,10,0,42,4,0,0,0,8,4,5,12,5,5,8,3,56,10,4,0,0,14,20,8,24,21,19,27,11,158,77,15,15,13,55,111,86,196,187,327,565,83,1734
120011386,0,0,8,5,0,0,0,7,7,4,15,10,4,6,3,64,0,0,3,0,6,3,4,4,3,6,3,0,33,10,0,0,0,6,4,9,6,7,7,9,3,61,12,3,5,3,13,13,18,35,20,20,19,7,164,91,27,23,31,52,126,121,263,212,364,469,86,1867
120021387,3,0,14,0,0,3,0,0,3,0,0,4,10,21,0,46,3,0,0,0,0,0,4,4,3,3,11,0,32,5,0,0,5,3,0,0,0,3,3,4,0,27,4,0,6,11,5,9,4,10,13,26,34,4,115,75,15,21,29,27,79,62,136,123,239,600,50,1452
120021388,3,0,19,3,0,0,3,3,7,9,11,13,13,19,3,92,5,0,0,3,3,9,6,3,3,7,6,3,51,11,3,0,6,3,11,14,13,10,5,6,3,74,18,4,4,11,5,30,32,27,30,27,39,11,239,98,33,24,36,55,136,153,267,301,585,899,101,2685
120021389,0,0,12,4,0,0,0,4,4,4,9,4,18,6,0,44,0,0,0,0,0,4,0,3,3,0,3,0,25,3,0,0,0,0,3,3,10,4,3,4,0,26,8,0,0,3,4,9,12,18,14,23,9,7,110,54,13,14,13,27,67,74,143,144,333,524,43,1444
120031390,0,0,17,3,3,0,0,3,13,7,9,7,3,4,5,58,3,0,0,0,0,3,4,15,6,7,0,0,44,3,3,0,3,8,9,6,25,6,9,5,3,72,13,3,0,8,12,21,28,49,20,17,9,10,190,105,28,14,24,48,143,148,305,193,229,187,57,1480
120031391,4,0,22,3,0,0,3,0,5,10,13,5,17,8,4,68,6,3,0,0,0,3,7,9,5,6,3,0,52,7,3,0,4,3,7,6,10,10,6,13,7,71,19,12,6,8,3,25,26,39,24,28,27,9,212,126,22,21,30,48,141,106,261,177,275,286,70,1568
120031392,0,0,11,0,0,0,0,0,3,4,10,10,9,0,0,38,0,0,0,3,0,3,4,5,3,3,0,0,23,0,0,0,0,3,8,4,4,8,3,0,0,41,4,0,0,3,3,14,17,16,18,22,7,4,106,45,17,9,18,25,90,98,174,146,174,160,43,1010
120031393,0,3,16,3,0,0,3,4,7,8,15,8,12,7,3,67,0,0,3,3,3,3,6,6,3,5,3,5,44,4,3,0,0,5,7,9,8,4,5,3,3,55,7,3,9,9,14,21,22,35,18,25,12,10,187,95,25,24,30,50,133,155,278,207,308,283,88,1671
120031394,4,0,14,3,3,3,3,0,5,4,12,7,14,5,0,58,0,0,0,0,0,3,4,3,3,3,5,3,33,3,0,0,3,3,6,3,4,3,0,5,0,35,3,3,3,8,8,14,13,23,14,19,19,8,137,45,17,20,29,26,104,112,267,184,266,269,49,1390
120031395,0,0,11,3,0,0,0,0,3,4,11,5,7,18,3,59,3,0,0,0,0,0,4,3,3,3,3,0,27,9,0,0,0,0,6,7,5,3,0,0,8,39,13,0,4,0,3,10,17,17,14,9,22,11,122,59,15,20,23,31,72,103,157,119,187,308,51,1139
120031396,0,3,10,0,0,0,0,0,8,5,6,7,6,3,0,44,0,0,0,0,4,10,3,15,7,0,3,0,40,9,0,0,0,4,7,3,18,7,8,0,0,60,14,0,0,4,7,19,18,40,23,12,7,7,146,61,11,13,21,37,127,174,341,192,149,108,40,1268
120031575,8,0,16,3,3,0,0,3,3,4,8,0,7,10,3,52,3,0,0,0,3,7,7,7,8,5,11,3,51,10,0,0,0,0,4,3,13,11,3,10,3,58,15,3,3,3,8,14,7,23,20,21,34,13,177,141,20,24,16,47,129,99,262,130,200,506,96,1660
120031576,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,11,0,3,0,0,0,0,3,0,0,0,6,0,17,0,3,0,0,0,3,7,5,3,8,5,4,41,12,3,4,4,12,24,32,64,45,72,55,21,358
121011398,4,0,12,12,3,0,0,0,3,4,15,9,9,15,3,75,12,0,0,3,3,6,3,4,7,10,15,3,63,0,3,0,4,0,10,8,12,3,6,5,0,54,22,9,0,5,6,23,12,36,16,27,35,7,206,166,25,27,23,27,119,110,242,204,331,500,73,1854
121011399,0,0,12,8,0,0,0,0,6,3,8,10,11,16,8,72,5,0,0,3,0,17,3,4,3,12,0,0,56,3,0,0,3,0,7,9,11,6,0,6,4,57,20,0,0,9,0,27,16,22,20,32,26,10,191,131,32,27,30,37,131,144,310,256,419,479,76,2077
121011400,5,0,17,6,0,0,0,0,4,14,14,8,17,12,3,79,3,0,3,0,4,3,4,12,8,3,13,3,59,9,0,3,0,0,3,9,13,0,9,7,3,58,15,3,5,3,9,11,25,44,20,28,35,12,210,146,29,21,26,45,129,156,357,251,449,986,137,2734
121011401,0,0,5,3,0,0,0,0,4,3,3,10,3,9,0,39,3,0,0,0,0,0,3,6,0,3,0,0,24,3,0,0,0,0,0,0,3,0,5,4,0,16,13,0,0,6,4,13,5,13,7,14,16,3,90,52,16,3,11,14,44,64,110,108,198,242,19,885
121011402,6,0,26,7,0,0,0,0,5,6,3,3,9,25,3,66,11,0,3,0,0,4,3,9,3,8,17,4,55,7,0,0,0,4,6,12,8,3,6,12,4,55,23,0,3,4,3,19,16,20,11,32,56,11,203,206,33,32,34,38,141,138,247,176,426,1108,138,2715
121021403,3,3,29,0,3,0,0,0,9,12,16,16,7,0,3,64,3,3,3,3,3,4,10,3,9,3,3,0,46,3,6,4,6,5,12,19,7,5,8,0,3,77,4,9,7,6,10,22,38,44,32,26,12,10,219,112,46,44,61,71,220,239,464,444,581,311,91,2678
121021404,4,0,16,3,0,0,0,0,10,8,15,4,3,0,0,51,3,4,0,0,0,13,8,7,3,0,0,0,31,3,3,0,0,3,3,8,11,6,6,0,0,47,3,7,0,0,9,26,26,34,22,14,4,3,137,78,34,12,23,46,138,161,352,299,337,182,55,1714
121021406,0,0,25,4,0,0,0,0,0,8,16,14,9,6,3,51,6,3,3,0,0,6,10,10,3,3,3,6,50,3,0,0,3,0,9,10,16,11,4,8,3,63,15,7,5,6,3,23,32,37,31,18,16,9,195,121,24,29,53,42,175,205,404,375,564,410,89,2489
121021577,0,0,3,3,0,0,0,0,3,4,8,8,3,3,0,31,0,0,0,0,0,8,5,8,0,0,0,0,24,0,0,0,4,6,12,5,9,9,0,0,0,48,4,6,0,6,6,22,17,25,17,5,3,0,113,47,17,7,16,32,80,141,244,193,120,71,24,975
121021578,0,0,16,3,0,3,0,0,3,3,14,3,6,4,0,37,0,0,0,0,0,3,0,4,5,8,0,0,23,5,4,0,0,4,6,4,9,4,3,0,3,45,8,5,3,0,5,9,12,31,9,16,5,3,118,85,14,16,25,28,93,118,244,208,229,162,44,1270
121021579,0,0,5,3,0,0,0,0,7,3,15,3,6,9,0,45,0,0,0,0,3,4,3,8,7,0,0,0,30,0,0,0,0,6,7,3,9,6,0,0,5,32,6,3,7,0,6,15,12,24,13,6,10,6,116,41,11,16,19,20,80,100,205,153,175,128,53,1005
121031407,9,0,15,3,0,0,0,0,4,8,6,10,19,16,6,71,8,0,3,0,0,10,3,10,10,12,20,3,76,3,0,0,0,0,0,4,5,5,5,4,0,34,18,0,3,3,6,21,12,26,22,36,43,11,200,161,17,23,32,30,120,109,271,188,339,765,114,2161
121031408,7,0,29,7,0,0,0,0,3,0,9,7,9,25,3,54,7,0,3,4,0,8,0,7,8,6,17,4,67,7,3,3,3,4,10,0,6,3,4,10,3,55,28,3,4,4,6,18,10,27,10,26,53,13,199,211,30,24,30,42,124,111,285,178,398,943,117,2493
121031409,0,0,18,0,0,0,0,0,3,3,7,4,5,19,8,44,5,0,0,0,0,8,4,8,5,3,9,0,54,0,0,0,0,0,5,4,6,3,0,8,0,35,15,0,0,0,6,17,13,24,11,15,40,11,155,118,15,19,25,40,123,115,241,169,372,761,92,2082
121031410,4,0,16,3,0,0,0,3,5,3,16,8,11,18,3,69,0,0,0,4,0,0,4,11,3,4,6,0,39,6,3,0,3,3,5,6,3,3,5,3,3,44,14,3,0,5,7,15,14,29,13,26,35,9,171,166,28,24,36,43,129,166,323,261,512,922,123,2726
121031411,8,0,19,5,0,0,0,0,7,5,15,10,11,23,3,71,0,3,3,3,3,3,3,4,3,3,11,3,40,4,0,0,0,0,3,4,9,4,3,8,4,38,15,3,3,5,5,9,14,28,13,16,42,5,173,141,37,24,28,34,129,122,310,206,453,746,103,2335
121031412,3,0,16,3,0,0,3,0,3,5,5,11,3,23,0,59,6,0,0,0,0,3,0,5,4,3,11,0,32,3,0,3,0,0,3,3,7,3,3,3,0,45,15,3,7,5,0,9,7,18,20,12,41,7,147,130,26,33,24,37,103,116,254,194,370,779,89,2143
121041413,4,0,7,0,0,0,3,0,0,3,7,12,8,15,0,49,5,0,0,0,0,3,9,11,0,3,11,6,36,3,0,0,3,3,9,5,0,0,3,11,4,41,12,0,0,3,7,9,13,17,12,14,40,6,136,109,16,21,20,31,77,73,159,141,234,536,70,1478
121041414,0,0,3,3,0,0,0,3,3,4,5,3,9,11,0,44,3,0,0,0,0,3,3,3,0,5,6,0,28,6,0,0,3,3,3,3,7,0,3,5,4,34,14,0,0,3,8,13,12,14,5,21,24,4,115,77,11,7,10,26,78,81,177,154,303,367,41,1333
121041415,7,3,17,7,3,0,0,0,0,3,13,6,18,31,5,86,3,0,0,4,3,5,4,3,3,0,11,3,47,3,3,0,0,3,0,3,4,4,9,5,6,45,9,3,0,6,7,12,11,32,20,28,63,15,198,176,35,19,16,40,132,102,224,136,315,1053,136,2390
121041416,0,0,0,3,0,0,0,0,3,6,10,4,12,10,4,49,0,0,0,0,0,0,4,7,0,8,8,3,24,5,3,0,0,0,0,0,7,3,0,3,5,22,6,0,0,0,3,3,12,19,14,21,17,5,99,52,11,9,12,18,44,59,160,108,185,288,49,987
121041417,3,0,3,4,4,0,0,0,0,3,6,0,3,3,0,24,0,0,0,0,0,4,0,3,0,3,6,0,16,0,0,0,0,0,3,0,0,0,0,0,0,9,4,4,0,0,0,12,5,7,4,6,12,6,56,31,9,6,10,11,38,27,71,64,89,202,24,570
122011418,5,0,15,0,0,3,0,0,6,6,7,10,19,16,7,65,8,0,0,7,3,7,0,11,3,3,11,0,45,3,0,0,3,0,0,3,6,0,4,4,4,29,13,0,3,5,3,11,13,23,18,25,37,13,155,122,17,15,24,32,119,99,226,175,384,1007,118,2337
122011419,0,0,9,3,0,0,0,0,3,0,10,13,10,11,3,61,0,0,0,0,0,6,3,7,4,7,14,4,49,3,0,0,0,0,3,3,8,0,3,3,4,30,11,0,0,7,0,16,13,27,13,24,31,10,140,89,15,20,21,28,88,84,176,142,300,515,83,1553
122021420,3,0,14,0,0,0,0,0,0,4,7,0,6,10,3,29,0,0,0,0,0,3,0,6,4,3,0,3,18,3,0,0,0,0,4,4,5,0,7,10,4,39,5,3,0,0,3,8,9,24,9,20,24,12,107,67,17,7,12,25,86,97,178,145,289,410,71,1414
122021421,0,0,12,0,0,0,0,0,3,0,6,3,3,10,0,26,3,0,0,0,0,3,0,3,3,0,3,0,21,0,0,0,0,0,4,0,3,0,0,9,0,26,3,3,0,3,0,4,5,15,12,8,19,3,74,62,18,11,17,24,75,67,158,131,248,375,55,1237
122021422,3,3,17,5,0,0,0,0,0,5,13,0,3,12,0,47,3,0,0,5,0,0,6,9,3,6,0,0,37,5,0,0,0,4,0,4,5,3,4,5,0,37,15,0,4,9,10,5,15,36,10,16,22,4,135,75,22,26,21,41,93,100,228,178,340,480,69,1677
122021423,4,3,37,7,0,3,5,0,9,10,19,14,24,22,3,109,0,4,0,0,0,10,8,8,6,14,7,4,64,12,3,4,4,7,20,6,7,7,10,11,7,103,21,3,4,8,7,40,23,43,35,52,45,22,308,125,32,40,42,42,202,194,377,405,669,671,136,2938
122031424,3,0,5,3,0,0,0,0,3,4,9,3,12,12,0,45,4,0,0,0,3,4,4,5,6,6,3,0,37,0,0,3,0,0,4,3,4,5,4,3,4,55,10,3,4,0,10,16,17,19,13,23,22,6,144,62,31,17,29,28,96,133,207,192,376,410,69,1648
122031425,0,0,5,3,0,0,0,0,0,0,6,3,8,4,0,27,0,0,0,0,0,0,9,3,6,0,0,0,17,3,0,0,0,0,6,3,4,3,3,0,6,28,7,0,3,0,0,7,14,15,9,9,6,3,79,45,15,13,7,18,65,76,134,133,205,235,41,975
122031426,0,0,21,3,0,0,6,3,14,15,27,11,11,11,3,111,0,0,0,0,0,9,12,13,3,0,10,10,55,9,0,0,3,13,9,11,14,10,3,5,6,80,11,0,9,12,18,37,37,63,27,22,25,16,268,77,24,26,39,43,150,223,481,359,396,409,113,2333
122031427,0,0,14,0,0,0,0,0,7,3,9,5,10,10,3,44,3,0,0,0,3,3,6,0,6,0,6,0,32,5,0,3,0,3,0,0,6,0,4,7,3,35,11,0,3,0,3,15,9,17,12,22,20,8,119,77,11,22,17,31,93,114,191,155,322,442,74,1541
122031428,7,0,25,6,0,0,0,0,8,10,7,16,15,21,9,94,7,4,0,0,3,9,9,4,3,11,10,3,66,6,4,3,3,3,11,5,13,7,11,7,7,79,16,9,5,5,13,24,27,30,26,44,51,17,268,135,36,33,50,64,193,171,405,403,768,934,163,3366
