SA2_MAINCODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
106031124,0,4,3,12,11,5,13,5,3,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,11,3,0,27,11,6,7,5,23,37,61,42,14,207,22,27,75,118,177,294,451,255,69,1480,0,0,3,0,3,3,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,4,6,4,15,0,0,0,3,0,0,3,0,0,5,0,0,3,3,0,0,0,0,0,6,0,0,3,13,20,34,30,5,3,117,0,0,7,9,16,29,24,9,0,91,0,4,22,24,30,56,35,16,0,181,0,3,11,12,12,18,5,3,0,70,0,0,3,5,3,5,8,0,0,26,0,5,10,22,15,11,0,4,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,3,6,18,16,27,35,28,6,148,11,15,83,109,113,186,142,65,19,743
106031125,0,0,15,23,25,12,12,8,0,102,3,0,0,0,0,0,0,0,0,3,0,0,6,16,9,6,3,0,0,48,56,63,110,92,100,90,72,55,12,644,83,225,575,707,703,559,451,189,29,3521,0,4,6,10,9,3,0,0,0,31,0,0,7,10,4,4,3,0,0,26,0,3,11,9,10,10,3,0,6,53,0,0,3,3,0,0,0,0,0,3,4,0,14,6,7,0,0,0,0,29,0,15,60,96,67,49,19,8,0,315,0,7,34,37,41,32,12,3,0,168,7,50,147,111,113,55,24,5,0,509,7,19,59,56,42,17,5,4,0,201,0,3,18,12,4,3,0,3,0,47,12,11,57,35,21,25,4,0,0,170,0,0,0,0,0,3,0,0,0,3,0,0,4,3,3,0,0,0,0,13,29,14,31,57,43,49,42,24,4,302,61,136,444,449,362,244,105,58,10,1866
106041126,0,9,28,17,14,9,3,3,0,84,0,0,0,5,0,0,3,0,0,4,0,3,9,3,0,3,6,0,0,22,31,41,184,139,116,83,49,31,10,678,47,173,677,541,572,396,219,85,23,2723,0,3,6,0,3,0,0,0,0,16,3,3,4,5,4,8,0,0,0,21,0,0,11,19,0,0,3,3,0,36,0,0,0,0,0,0,0,0,0,3,0,6,8,8,4,0,0,0,0,35,0,15,43,64,60,27,15,0,0,231,0,7,45,47,51,28,11,5,0,187,11,59,99,105,71,45,9,3,0,392,0,18,36,31,31,13,0,0,0,132,0,9,11,5,4,4,0,0,0,37,11,22,40,17,23,6,3,0,0,123,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,11,65,26,59,61,50,62,70,52,16,471,89,165,371,371,315,191,111,72,22,1700
106041127,0,0,4,10,8,0,6,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,0,17,22,14,23,27,38,34,26,20,3,198,22,56,142,193,198,139,96,50,9,906,0,0,0,7,3,0,0,0,0,8,0,3,0,0,5,0,0,0,0,9,0,0,4,11,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,30,10,4,5,0,0,0,54,0,4,25,22,24,13,3,7,3,91,0,0,10,21,12,4,4,0,0,50,10,14,37,34,28,11,9,0,0,137,0,0,9,15,10,4,0,0,0,38,0,0,0,4,3,0,0,0,0,11,5,3,10,13,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,20,6,8,22,16,15,17,11,8,126,31,39,128,158,111,63,35,14,16,591
106041128,0,0,10,6,6,11,8,3,0,47,0,0,0,0,0,0,0,0,0,7,0,4,0,9,0,3,0,0,0,16,23,12,43,41,38,49,27,29,24,286,35,79,270,246,255,215,141,64,44,1357,0,0,3,3,0,0,0,3,0,13,0,0,0,0,3,0,0,0,0,7,0,0,10,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,12,16,11,4,0,0,0,0,45,0,13,29,25,47,30,15,8,3,173,0,12,33,23,36,13,13,3,0,138,4,32,49,44,38,14,3,3,0,189,0,7,12,21,16,4,3,0,0,61,0,0,4,5,4,3,4,0,0,18,0,9,19,19,4,9,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,5,14,22,21,30,40,43,49,235,26,89,187,167,186,112,80,63,50,964
106041129,0,3,7,13,12,12,10,0,0,57,0,0,0,3,0,3,3,0,0,3,0,0,0,4,3,4,0,0,0,17,22,25,48,74,72,69,59,37,17,434,35,103,288,345,313,341,238,103,35,1811,0,0,3,6,4,4,0,0,0,18,0,0,0,3,5,0,0,0,0,12,0,0,3,3,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,5,13,34,19,14,14,0,0,0,98,0,12,34,54,71,38,20,7,0,229,0,8,22,26,35,20,13,3,0,128,7,32,58,77,39,34,8,3,0,269,4,6,20,23,27,9,5,0,0,93,0,3,4,3,8,3,3,3,0,30,3,14,19,9,15,3,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,11,28,15,35,32,29,37,51,47,16,299,52,100,241,263,256,174,103,71,20,1284
107011131,3,21,49,37,38,18,33,9,0,216,3,0,0,4,0,0,3,0,0,12,0,3,13,10,9,12,7,4,3,61,60,45,77,79,100,77,98,110,54,698,108,366,897,915,865,843,723,401,125,5246,0,3,14,4,19,7,0,0,0,49,0,4,13,15,15,5,0,0,0,51,0,3,8,13,16,15,14,5,7,77,0,3,6,3,0,0,0,0,0,13,3,0,7,9,3,0,0,0,0,29,8,33,102,117,123,75,39,13,0,510,0,19,76,54,84,64,34,7,7,346,26,103,212,156,155,103,57,17,9,846,9,44,97,101,83,46,3,3,0,392,0,9,24,25,16,4,8,3,0,88,12,37,90,64,42,21,7,7,0,270,0,0,0,0,0,0,0,0,0,4,0,3,11,7,5,3,0,0,0,34,54,23,67,98,84,120,142,153,83,830,121,289,729,671,640,463,310,212,107,3547
107011132,3,6,15,17,13,9,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,0,22,12,11,21,25,31,26,26,18,13,183,23,125,404,483,393,298,163,78,24,1980,0,0,9,9,4,0,0,0,0,19,0,0,10,4,3,0,0,0,0,18,0,0,10,7,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,8,6,15,35,55,59,14,11,0,0,194,0,7,32,31,32,11,4,3,0,121,8,41,139,110,59,24,12,0,0,393,5,16,46,45,33,4,7,0,0,162,0,0,7,3,6,3,0,0,0,20,0,19,29,17,11,4,0,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,8,27,57,27,25,21,15,4,207,53,110,338,332,245,94,54,18,8,1254
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,3,12,28,19,26,10,5,3,3,109,0,0,3,0,0,0,0,3,0,11,0,3,0,14,6,7,3,0,0,35,29,36,53,63,51,75,54,68,57,486,59,278,627,680,768,714,426,195,103,3854,0,9,21,19,18,6,0,0,0,70,0,0,20,20,10,3,0,0,0,55,0,3,19,15,19,14,3,4,4,84,0,0,8,0,0,0,0,0,0,11,0,0,10,8,6,0,0,0,0,24,3,24,78,101,113,40,11,13,3,391,0,15,76,95,149,60,11,8,0,415,21,75,184,206,146,59,24,15,4,734,5,28,77,75,76,29,13,9,3,322,5,10,26,30,17,12,4,0,0,103,7,27,55,51,36,18,4,3,6,201,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,23,72,37,78,121,98,71,78,110,77,733,107,235,658,747,690,314,158,152,102,3168
107011545,0,14,28,24,11,19,4,4,3,117,0,3,0,0,4,0,4,3,0,17,0,0,0,3,4,0,3,3,0,25,40,46,75,76,76,84,53,57,13,516,67,212,558,481,496,475,239,171,49,2733,0,0,9,8,3,0,0,0,0,23,0,4,11,9,6,0,0,0,0,32,0,0,9,13,12,14,8,12,3,66,0,3,4,3,4,4,0,0,0,19,0,5,0,3,4,3,0,0,0,21,0,12,37,29,55,27,14,0,0,174,0,5,27,17,28,17,6,0,0,100,13,66,117,114,62,34,6,7,0,423,7,15,51,33,37,15,9,0,0,177,0,12,6,11,7,5,6,0,0,46,3,32,32,38,22,9,0,3,0,141,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,15,64,40,73,116,91,79,131,101,25,713,99,203,381,397,333,195,183,128,32,1954
107011546,3,6,12,20,6,12,9,0,0,72,0,0,3,0,4,3,0,0,0,15,0,0,4,0,9,0,6,4,0,27,27,18,54,60,76,77,63,53,25,455,40,132,366,376,386,364,204,121,52,2030,0,0,6,4,0,0,0,0,0,12,7,5,4,6,3,0,0,0,0,22,0,0,3,10,11,0,6,5,0,35,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,0,16,0,6,20,34,31,9,6,0,0,109,0,3,10,17,23,8,3,0,0,70,3,49,79,71,40,14,12,7,0,276,4,20,42,37,20,11,0,3,0,136,0,3,11,13,4,7,0,0,0,38,7,22,37,11,11,12,3,3,0,111,0,0,0,0,3,0,0,0,0,6,0,0,4,0,3,0,0,0,3,14,35,21,48,60,69,69,86,81,31,495,58,125,277,267,227,131,110,105,42,1344
107011547,0,5,10,6,0,3,5,6,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,15,11,8,13,28,27,27,41,26,9,188,13,51,135,158,192,201,172,112,37,1073,0,0,0,0,3,0,0,0,0,5,0,3,4,0,3,0,0,0,0,14,0,0,4,3,3,0,10,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,17,20,13,7,0,0,65,0,5,9,12,20,10,3,3,0,65,3,14,36,26,24,17,6,3,0,134,0,7,19,19,18,6,0,0,0,74,0,0,3,3,3,6,0,0,0,23,3,4,6,12,5,6,0,0,0,49,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,12,16,14,27,25,34,56,39,16,229,23,56,109,132,127,93,90,53,15,679
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,3,17,30,36,27,13,4,3,0,143,0,3,0,0,0,0,0,4,0,6,0,0,3,5,4,3,3,0,0,25,35,26,57,40,59,48,36,39,30,363,71,238,609,686,629,542,294,140,65,3277,0,8,7,7,11,3,0,0,0,41,0,4,7,8,4,3,0,0,0,23,0,7,10,11,8,8,0,5,0,47,0,0,4,3,6,0,0,0,0,17,3,0,8,4,0,0,0,0,0,21,4,24,73,87,89,21,10,8,0,320,0,19,58,54,86,15,10,0,0,235,16,51,153,195,106,36,19,5,0,588,9,37,84,64,38,15,3,3,0,250,0,7,11,18,11,4,0,0,0,50,13,34,66,27,15,10,3,0,0,170,0,0,0,0,0,0,0,0,0,7,0,0,4,3,3,0,0,0,0,12,53,19,46,64,44,36,41,29,4,340,107,207,529,550,428,155,91,52,3,2113
107031137,3,5,17,19,15,9,5,3,3,74,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,19,14,18,41,38,30,23,33,39,29,271,26,115,301,259,253,275,203,106,54,1598,0,0,3,0,3,0,0,0,0,11,0,0,4,5,5,0,0,0,0,19,0,0,8,5,6,3,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,6,4,13,41,40,48,16,7,0,0,173,0,5,17,15,20,10,3,4,0,81,5,40,82,57,52,26,7,10,3,287,3,11,40,19,27,11,3,0,0,121,0,3,5,3,8,6,4,0,0,29,3,18,28,11,8,12,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,10,26,19,21,37,29,30,36,45,22,259,50,121,252,207,208,116,62,59,22,1104
107031138,0,4,12,14,12,14,9,4,0,65,0,0,0,0,0,0,0,0,0,7,0,4,5,5,7,5,7,3,0,32,3,10,22,19,23,39,34,35,30,227,12,90,227,307,379,458,407,217,86,2175,0,0,4,3,6,3,0,3,0,26,0,0,4,6,4,0,0,0,0,15,0,0,4,0,4,0,3,11,3,28,0,0,3,0,5,3,0,0,0,16,0,0,0,3,0,0,3,0,0,7,0,16,26,48,73,38,17,14,0,241,0,6,25,34,99,64,29,11,4,274,3,23,56,82,64,52,34,23,10,343,3,11,35,35,47,28,19,8,0,175,0,9,5,16,5,10,9,3,0,56,8,11,15,23,21,14,7,3,0,93,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,13,20,5,14,19,37,27,34,78,60,301,40,93,197,273,366,236,151,150,79,1596
107031139,0,6,8,6,6,4,3,3,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,9,7,17,34,18,25,19,7,5,145,18,100,248,294,305,358,235,102,37,1694,0,0,3,4,9,0,3,0,0,14,0,0,0,4,8,0,0,0,0,15,0,0,0,10,11,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,9,0,9,26,47,60,35,12,3,0,192,0,10,28,54,106,56,15,7,0,270,10,26,51,67,93,34,18,9,8,313,9,18,23,38,25,24,4,0,0,133,0,3,6,7,10,4,3,0,0,25,8,5,14,12,5,9,3,3,0,65,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,3,0,0,7,25,7,10,17,27,25,19,35,9,171,50,78,163,257,349,190,93,62,18,1253
107031140,0,3,6,3,13,8,5,3,0,43,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,7,0,3,0,18,41,11,34,25,56,53,49,26,16,311,54,102,264,319,425,501,356,161,45,2230,0,0,4,7,11,6,4,0,0,37,0,3,3,5,3,0,0,0,0,17,0,0,0,3,8,5,5,4,0,25,0,0,3,5,3,3,0,0,0,9,0,0,4,15,5,0,0,0,0,29,0,3,24,56,68,40,33,11,13,252,0,12,28,57,136,52,23,14,6,328,7,14,31,59,73,54,31,22,3,292,3,13,28,45,33,38,6,6,0,168,0,3,9,15,14,7,3,3,3,59,4,8,22,28,15,9,0,3,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,3,0,0,11,27,3,13,27,27,40,35,52,35,259,37,66,179,323,401,254,149,114,63,1582
107031141,3,12,24,37,30,19,11,10,0,146,0,0,0,0,0,0,0,0,0,3,0,0,12,6,13,10,0,0,0,46,35,24,55,82,67,48,67,32,15,425,72,257,678,958,864,646,428,169,40,4108,0,3,11,3,3,3,0,0,0,27,0,0,7,9,3,0,0,0,0,23,0,0,12,23,8,3,4,0,0,54,0,0,5,7,4,0,0,0,0,18,0,4,7,5,0,3,0,0,0,17,0,23,80,88,63,33,17,10,0,305,0,12,50,61,64,39,14,0,0,232,12,33,163,151,99,43,18,8,0,524,3,38,71,56,39,27,10,3,0,246,0,4,7,15,5,3,0,0,0,51,7,18,57,38,15,13,3,0,0,153,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,0,0,0,12,53,13,41,70,58,55,63,40,3,398,76,160,503,528,370,225,130,61,8,2064
107031142,0,11,25,19,13,10,11,9,0,97,0,0,0,0,0,0,0,0,0,4,0,0,4,3,8,10,7,0,0,24,18,16,36,35,34,47,37,35,23,281,50,139,396,388,422,443,278,150,46,2314,0,8,4,5,5,0,0,0,0,21,0,0,8,11,0,0,0,0,0,25,0,0,9,15,7,4,3,3,0,49,0,0,0,0,0,0,0,0,0,9,0,0,8,9,0,0,0,0,0,20,0,12,30,49,83,33,15,6,0,226,0,15,27,19,60,18,4,0,0,143,8,41,90,96,79,38,17,12,0,385,0,23,44,45,34,17,4,0,0,171,4,3,7,5,3,3,3,0,0,33,10,21,43,18,18,9,9,4,0,128,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,3,0,0,17,38,32,53,52,58,43,65,67,19,416,60,163,312,339,350,169,127,94,20,1627
107031143,7,23,32,34,22,21,16,7,0,171,0,0,0,0,0,0,6,6,0,14,0,3,8,12,11,10,6,3,0,59,67,54,99,104,129,125,168,125,43,920,113,303,707,672,750,767,644,338,104,4391,0,3,10,8,6,3,0,0,0,28,0,0,12,7,8,0,0,0,0,25,0,0,10,14,12,10,11,3,3,69,0,3,3,6,0,0,0,0,0,14,0,0,5,0,3,0,0,0,0,17,3,31,65,104,108,55,30,6,0,407,0,14,46,33,67,40,17,4,0,221,23,99,173,141,131,73,27,12,4,688,8,56,82,62,82,30,8,0,0,329,0,4,20,14,8,7,4,0,0,54,19,31,57,41,26,27,5,3,0,209,0,0,0,0,7,0,0,0,0,7,0,0,4,3,6,4,3,0,0,18,72,46,79,128,109,158,170,170,50,980,127,288,567,562,566,406,277,206,61,3057
107041144,3,11,39,31,34,11,11,12,7,157,0,7,0,0,3,3,0,4,0,21,0,4,9,14,8,8,3,3,3,59,27,51,99,74,81,70,68,77,30,569,68,391,1021,1019,1004,851,613,382,150,5504,0,9,30,23,9,12,0,0,0,80,0,7,18,12,15,5,0,0,0,67,0,4,29,24,22,15,10,11,0,117,0,0,5,4,3,3,0,0,0,21,0,0,16,3,4,3,0,0,0,28,0,28,87,124,125,77,40,27,5,516,0,28,93,113,146,91,42,25,8,547,16,100,210,206,155,78,42,26,3,838,9,57,129,76,104,47,27,9,3,468,0,19,32,28,17,21,6,3,3,129,13,49,62,65,32,22,6,5,3,256,3,0,3,0,0,0,3,0,0,12,0,0,3,13,14,3,9,0,0,40,52,48,45,73,87,83,143,160,52,741,95,362,748,778,727,473,328,268,77,3856
107041145,8,11,27,34,29,10,5,4,0,127,0,0,0,0,0,0,0,0,0,4,0,3,0,9,9,10,3,3,0,34,50,41,59,49,78,61,66,44,22,467,75,247,662,701,692,602,402,227,87,3695,0,4,20,23,14,5,0,0,0,53,0,0,11,6,11,0,0,0,0,31,0,3,21,11,18,9,4,9,0,85,0,0,9,8,3,0,0,0,0,20,0,0,3,6,5,0,0,0,0,17,0,14,81,80,71,37,19,13,3,322,0,16,73,69,82,45,23,10,0,316,15,71,172,137,108,58,27,17,3,611,8,30,93,98,78,26,9,3,0,350,3,23,41,23,10,13,10,3,0,118,13,40,73,46,22,11,4,3,0,217,0,0,0,0,0,0,0,0,0,3,0,3,7,5,6,4,3,0,0,28,50,40,78,82,74,64,100,145,36,671,92,249,678,592,512,267,198,214,50,2850
107041146,11,16,28,29,29,9,7,11,0,140,3,0,0,0,0,0,0,3,0,10,3,3,11,11,14,15,8,5,0,66,44,37,66,69,62,54,57,53,18,459,88,407,1061,1110,982,815,635,360,107,5570,0,11,47,45,26,13,3,4,0,142,0,12,30,17,13,3,0,0,0,76,0,6,28,23,25,12,17,7,3,128,0,0,9,10,0,0,3,3,0,17,0,4,7,11,5,0,4,0,0,32,0,25,126,142,146,86,54,17,0,591,0,21,111,143,225,153,67,28,6,757,12,137,261,229,198,119,62,41,8,1069,4,66,134,114,128,63,29,11,4,542,3,23,32,32,21,16,8,3,3,136,11,26,58,56,36,20,7,7,0,229,0,4,0,0,0,0,0,0,0,8,0,3,9,11,9,4,0,3,0,41,65,48,60,77,70,90,103,128,67,705,100,378,913,912,896,589,350,250,86,4475
107041147,0,4,5,15,15,5,3,0,0,52,0,0,0,3,0,0,0,0,0,4,0,0,0,3,13,3,3,0,0,29,23,17,22,33,27,48,57,56,25,302,43,153,380,527,535,431,245,103,37,2448,0,5,10,13,15,5,0,0,0,47,0,0,3,8,3,3,0,0,0,22,0,3,8,5,0,0,0,0,0,25,0,3,3,3,3,0,0,0,0,17,0,4,11,11,3,0,0,0,0,26,0,11,50,81,61,30,6,3,3,255,0,10,38,65,70,23,10,4,0,216,13,29,97,117,74,39,14,3,3,392,3,22,45,70,45,19,0,0,0,208,0,15,20,31,9,3,0,0,0,77,8,13,25,35,11,3,4,5,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,21,28,16,13,46,33,25,18,31,7,213,53,117,332,493,345,150,55,50,15,1611
