SA2_MAINCODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
113031268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,4,0,14,28,3,13,4,0,44,26,5,31,0,0,61,5,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,65,6,57,7,7,141
113031269,0,0,0,3,15,0,3,0,0,22,48,4,37,3,3,95,16,4,20,0,4,47,85,8,103,3,8,209,181,37,163,7,16,413,87,25,103,11,11,240,10,0,31,7,3,51,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,17,464,86,484,32,44,1114
113031270,0,0,0,6,14,0,0,0,0,16,37,0,19,0,3,56,40,0,21,7,4,72,107,8,76,0,10,197,114,7,86,3,4,214,40,6,38,0,4,95,10,0,9,0,0,22,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,19,391,24,269,7,23,711
113031271,4,0,0,8,13,0,3,0,3,19,31,3,17,3,3,55,20,0,20,0,3,49,38,4,59,0,0,104,44,6,36,3,3,88,15,4,33,0,0,58,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,0,26,226,31,214,18,18,503
114011272,0,0,0,0,6,0,0,0,0,6,3,0,3,0,0,8,7,0,5,0,0,10,3,0,7,0,3,18,24,0,11,0,3,44,31,0,47,4,3,86,9,3,18,0,9,33,3,0,3,3,0,16,0,0,11,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,7,111,12,124,12,19,277
114011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,6,0,6,0,0,13,22,3,22,0,0,46,29,4,29,9,4,67,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,60,12,61,8,13,150
114011274,0,0,0,3,7,0,0,0,0,6,3,0,5,0,0,13,9,0,7,0,0,18,13,0,10,0,4,24,30,3,17,0,7,55,25,4,23,0,4,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,92,4,63,3,14,178
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,4,3,0,0,0,0,3,10,0,14,0,0,23,22,0,10,0,3,45,33,4,27,5,0,67,6,0,10,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,94,4,73,9,13,191
114011277,0,0,0,0,6,0,0,0,3,13,29,0,6,0,3,47,18,0,8,0,0,32,53,4,48,4,7,110,73,8,89,7,20,203,47,7,73,8,3,147,8,4,13,0,0,32,3,4,3,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,6,0,5,0,0,14,269,36,260,24,45,630
114011278,5,0,0,5,12,0,5,0,0,23,60,3,29,0,4,96,22,4,21,0,3,57,87,9,91,0,17,203,107,14,142,6,19,286,94,21,126,8,17,260,13,0,8,3,4,26,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,9,0,0,20,417,50,451,18,63,998
114011279,0,0,0,3,4,0,0,0,0,6,12,0,5,0,0,19,10,6,3,0,3,17,65,8,38,4,3,121,82,15,91,5,7,200,32,20,49,3,8,112,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,17,222,48,203,17,36,521
114011280,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,0,3,0,0,14,15,0,5,0,0,21,15,4,20,3,0,45,7,3,4,0,3,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,60,6,42,3,8,125
114011281,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,3,5,0,3,3,0,12,3,0,3,3,0,9,3,0,3,0,0,12,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,24,4,20,7,0,58
114011282,0,0,0,0,0,0,0,0,0,4,19,0,9,3,3,34,24,0,14,0,0,32,32,3,15,4,0,59,97,10,80,9,11,206,61,20,92,11,8,192,3,0,13,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,15,260,34,228,22,28,585
114011283,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,0,3,0,0,10,13,0,10,4,0,19,10,4,16,0,0,37,10,0,12,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,58,10,46,3,7,123
114021284,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,7,0,3,0,0,11,7,0,4,0,0,15,21,3,17,0,9,43,49,3,36,0,4,91,39,9,45,8,9,106,29,8,36,7,4,80,12,3,12,8,0,34,4,0,4,4,0,21,3,0,4,0,0,9,3,3,11,3,0,16,0,0,3,0,0,6,187,33,182,33,29,460
114021285,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,5,3,0,4,0,0,8,3,0,6,0,0,13,18,4,31,0,3,63,8,0,13,0,0,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,38,4,71,3,7,129
114021286,0,0,0,0,3,0,3,0,0,5,3,0,0,0,0,3,12,0,5,0,0,17,20,0,3,0,3,25,25,0,12,6,4,52,41,4,58,7,4,117,21,7,33,9,5,75,18,0,14,3,7,42,7,0,3,0,0,9,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,5,167,19,150,23,27,386
114021287,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,9,0,3,0,0,14,11,0,8,0,3,21,50,6,35,3,5,95,55,5,59,3,5,135,18,5,26,4,6,68,8,0,8,3,3,12,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,167,21,163,13,31,390
114021288,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,9,0,4,0,0,15,18,0,11,0,0,30,3,4,8,0,4,13,3,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,53,9,39,9,9,105
114021289,0,0,0,0,3,0,3,0,0,3,4,0,4,0,0,4,7,0,4,0,0,13,7,0,3,0,0,13,6,0,19,0,3,29,18,4,15,0,0,42,9,0,10,0,0,25,3,0,3,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,10,86,14,72,7,4,179
115011290,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,5,0,0,0,0,5,7,0,7,0,0,11,8,0,6,0,0,13,56,0,37,3,4,103,175,15,230,13,17,447,82,23,184,14,19,314,13,9,54,0,4,77,0,0,6,3,0,18,0,0,0,0,0,3,0,0,0,0,0,6,5,3,5,0,5,16,354,46,544,42,48,1038
115011291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,5,0,0,16,10,0,4,0,0,14,21,0,8,4,0,36,39,4,47,3,3,93,21,13,83,7,7,130,16,10,63,10,14,113,9,5,42,0,6,61,10,5,15,0,10,36,8,0,12,3,3,29,3,0,3,0,0,5,149,43,281,37,43,562
115011294,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,6,0,0,15,8,3,5,6,0,22,3,0,9,0,0,15,3,3,4,0,0,6,0,3,4,0,0,8,0,0,3,0,0,3,32,10,32,7,3,91
115011296,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,6,9,3,0,0,0,12,15,3,4,3,3,32,6,9,29,3,0,53,13,3,24,7,3,56,8,3,8,6,6,29,0,3,12,0,4,26,8,9,19,8,8,44,4,0,0,0,0,8,83,28,107,30,27,281
115011553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,7,3,0,0,0,0,5,16,0,10,0,0,23,51,15,70,8,10,145,35,13,92,8,9,154,17,9,41,8,11,82,0,0,14,5,3,22,0,0,0,0,3,6,0,0,3,0,0,3,5,0,0,0,0,3,138,35,232,33,30,476
115011554,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,5,3,0,6,6,4,24,3,3,9,0,0,18,3,6,7,7,0,21,0,0,8,6,0,14,0,0,8,3,0,13,4,0,0,0,0,13,37,13,45,21,11,127
115011555,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,3,0,18,0,0,21,23,5,23,5,11,67,23,13,50,3,3,96,11,14,39,7,0,81,13,5,21,10,3,51,3,5,16,8,3,39,0,4,11,3,5,24,3,3,3,4,0,16,105,53,189,39,30,416
115011556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,12,11,0,9,0,5,20,48,4,66,10,0,134,51,13,92,15,12,184,11,4,24,9,6,47,4,3,6,3,0,18,3,0,6,3,0,15,0,0,4,0,4,9,0,0,0,0,3,3,138,26,211,44,36,454
115011557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,6,0,0,3,0,0,5,3,0,3,0,4,12,9,4,18,6,4,36,4,0,18,4,3,31,3,0,6,0,4,17,3,5,11,5,3,26,3,3,5,4,3,21,0,0,4,0,0,5,29,15,73,18,21,164
115011558,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,7,4,0,4,0,3,19,6,0,11,0,0,13,9,10,15,3,6,42,20,26,71,23,10,152,16,36,81,30,15,179,8,26,43,18,4,99,7,6,27,11,3,60,6,11,14,5,3,34,0,0,10,0,0,11,97,113,285,104,40,632
115011559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,11,0,3,0,0,17,5,3,4,0,0,19,7,0,11,3,4,21,22,4,35,6,8,72,89,25,138,25,31,305,53,30,95,18,35,239,17,15,36,10,12,90,3,11,12,3,7,36,3,0,8,3,7,27,7,3,11,3,6,25,224,93,363,76,103,866
115021297,0,0,0,0,3,0,3,0,0,7,3,3,6,0,0,9,3,0,0,0,0,7,7,0,3,0,0,8,15,3,4,3,4,30,25,5,26,8,0,64,25,4,25,0,3,63,22,4,35,6,6,77,13,5,27,15,7,68,8,3,13,5,3,33,7,3,9,0,4,22,3,3,15,0,7,31,11,6,8,3,3,27,160,53,197,45,48,507
115021298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,3,0,0,0,9,4,3,6,4,4,19,6,3,5,0,3,14,4,3,7,4,7,26,0,4,4,0,0,7,0,0,0,0,0,5,0,0,4,0,0,6,0,0,0,3,0,9,3,0,3,0,0,4,38,11,43,10,12,124
115031299,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,4,6,0,3,0,3,14,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,4,22,0,8,63
115031300,0,0,0,4,0,0,0,0,0,6,9,0,0,0,0,8,7,0,0,0,0,4,6,0,5,0,0,15,21,3,13,0,0,33,29,10,65,9,6,120,29,7,48,4,6,90,15,6,16,0,3,44,8,3,10,0,4,22,0,3,6,0,4,10,3,0,0,0,0,0,4,0,0,0,0,8,5,0,9,0,0,17,152,42,188,14,31,431
115041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,11,7,0,8,0,0,21,3,3,8,0,0,13,18,0,22,3,7,50,16,0,19,5,4,48,13,3,23,9,5,51,3,3,4,0,4,17,0,0,4,0,0,8,3,0,4,0,0,6,0,0,0,0,0,7,4,0,9,0,3,17,91,16,105,22,23,258
115041302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,6,3,12,0,0,21,6,0,18,3,0,30,9,0,12,0,0,28,29,3,32,5,4,75,48,25,125,26,16,249,42,45,128,28,29,265,28,8,38,11,13,103,3,8,11,4,5,31,3,3,9,4,0,19,3,0,16,0,0,21,197,101,404,83,76,869
116011303,0,0,0,0,7,0,4,0,0,15,20,0,3,0,3,29,19,0,9,0,3,31,22,0,8,0,0,35,94,0,100,7,14,217,461,34,536,22,40,1094,88,16,97,18,11,225,9,0,19,3,0,30,0,0,6,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,4,16,4,17,3,0,39,752,63,808,55,73,1754
116011304,0,0,0,4,12,0,3,0,0,12,35,0,3,0,3,42,6,0,4,0,0,12,16,5,22,0,7,47,26,7,30,8,11,81,165,30,237,26,43,497,72,27,114,14,16,237,8,6,14,4,4,31,7,0,3,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,14,3,0,40,373,72,444,62,90,1034
116011306,0,0,0,9,17,0,7,0,3,27,44,3,13,0,11,82,13,3,9,0,7,30,19,4,7,7,3,38,46,15,51,10,24,135,116,35,193,35,46,427,44,16,86,21,28,197,20,10,27,0,7,58,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,5,17,0,6,41,352,97,412,73,146,1084
116011307,0,0,0,3,12,0,6,0,0,11,33,0,5,0,11,52,25,3,4,0,0,30,19,0,5,0,3,28,25,0,32,3,5,64,186,26,171,21,34,443,68,12,105,13,15,221,24,5,41,9,5,88,0,6,13,3,3,22,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,13,3,6,0,10,31,415,66,404,61,90,1031
116011308,0,0,0,0,15,0,7,0,0,21,23,0,11,0,4,40,9,3,3,0,3,20,12,0,8,0,4,19,32,8,27,8,8,88,153,24,250,24,35,490,87,29,171,20,24,326,22,12,33,3,10,89,0,0,3,3,0,10,0,0,0,0,0,3,0,0,0,0,0,3,4,0,4,0,0,11,5,4,9,0,3,26,379,85,542,54,95,1155
116011560,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,26,5,0,4,3,3,13,10,0,9,0,3,19,18,3,17,3,3,44,108,34,194,20,18,367,27,17,66,10,8,129,5,0,3,0,3,12,3,4,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,3,25,201,57,319,40,44,664
116011561,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,9,0,3,0,0,11,16,3,8,0,0,23,33,6,34,0,11,76,151,54,292,18,39,554,56,32,108,19,12,233,15,7,17,3,3,45,0,3,4,0,3,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,21,303,103,492,47,67,1013
116021309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,8,0,4,0,0,12,3,3,13,3,0,24,32,13,73,17,14,147,62,29,146,24,33,290,25,9,45,15,15,110,3,3,10,0,0,18,0,0,0,0,0,0,0,0,3,0,0,6,4,0,3,0,0,10,143,71,303,56,66,641
116021310,0,0,0,0,5,0,0,0,0,7,4,0,0,0,0,4,0,0,6,0,0,3,12,3,9,0,0,27,13,0,11,3,0,26,23,0,23,3,0,48,75,13,120,12,6,232,128,46,280,47,58,555,65,47,154,31,39,329,5,7,13,6,3,45,0,0,7,3,0,6,0,0,0,0,0,3,5,0,18,3,3,31,338,127,630,106,115,1323
116021312,0,0,0,0,3,0,3,0,0,7,8,0,0,0,3,13,8,0,3,0,3,14,5,3,9,0,0,21,23,6,16,6,3,47,67,10,87,12,13,192,46,11,64,5,8,134,56,7,89,8,20,185,32,15,57,9,8,124,4,11,6,3,0,17,0,0,0,0,0,0,0,0,5,0,0,7,11,0,12,7,0,30,279,65,350,41,76,811
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,8,0,3,18,17,3,27,6,3,50,12,3,24,3,10,46,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,66,12,17,131
116021563,0,0,0,0,0,0,0,0,0,4,7,0,3,0,0,10,5,5,12,0,0,23,6,4,15,0,0,24,8,7,24,3,5,44,104,24,193,21,25,367,153,36,295,23,43,562,29,15,61,5,8,123,4,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,3,11,3,0,28,340,94,628,61,89,1214
116031313,3,0,0,9,16,0,16,0,0,28,76,4,31,3,11,118,18,6,9,3,3,43,30,15,44,12,30,124,90,33,118,16,51,309,58,42,162,15,24,309,3,6,11,0,8,33,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,4,5,31,321,113,406,58,140,1037
116031314,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,7,9,3,17,0,0,32,71,16,109,14,17,227,18,11,33,6,4,73,3,3,3,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,105,32,178,24,18,367
116031315,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,6,3,0,3,0,0,8,3,0,3,0,3,13,12,8,27,5,14,62,82,41,266,37,27,457,40,37,103,9,15,202,4,9,14,6,3,33,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,17,7,3,27,167,92,445,66,66,832
116031316,0,0,0,7,9,0,3,0,3,18,85,4,21,5,11,128,22,11,12,0,13,54,24,8,28,3,13,75,96,35,150,22,66,369,58,44,140,10,20,274,45,15,90,10,8,172,11,3,16,0,3,34,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,16,3,3,43,377,117,489,61,145,1184
116031317,0,0,0,6,9,0,3,0,0,18,44,7,13,3,7,71,17,3,12,0,3,29,33,3,10,0,6,56,174,30,300,24,34,570,168,76,417,49,46,758,30,23,57,15,10,137,5,3,15,0,0,26,0,3,3,0,0,4,0,0,4,0,0,6,0,0,3,0,0,3,0,0,3,0,0,3,10,4,16,0,8,39,498,149,868,100,121,1742
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,0,0,5,0,0,0,0,6,13,0,4,0,3,24,6,0,4,0,3,17,5,0,3,0,3,17,26,9,31,9,12,78,120,59,224,33,38,474,56,32,106,19,34,250,18,10,31,8,4,64,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,4,21,268,103,412,72,106,969
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,9,3,0,0,0,0,3,12,0,5,0,0,23,10,0,7,3,0,22,40,3,31,3,0,74,64,3,32,0,4,99,64,7,64,3,7,146,38,7,57,5,12,117,8,3,30,3,4,45,6,5,19,0,0,33,4,0,7,3,0,18,4,0,5,0,4,15,271,26,270,24,30,628
117011322,0,0,0,3,6,0,6,0,3,20,38,0,11,0,0,51,21,0,8,0,3,29,8,5,4,3,3,33,28,0,29,3,3,61,142,12,195,20,14,390,189,9,145,10,19,371,264,12,115,5,15,407,266,13,139,26,9,454,49,5,53,3,3,116,26,0,12,0,4,53,31,0,17,4,3,53,25,0,18,0,6,47,1125,64,759,89,89,2122
117011323,0,0,0,3,7,0,3,0,0,7,39,0,3,3,5,47,7,3,0,3,0,10,7,0,5,0,0,12,12,0,17,4,3,35,113,12,139,19,17,297,63,11,60,3,14,149,21,9,27,6,8,68,37,3,24,7,7,72,5,0,16,0,6,31,3,0,9,4,0,21,0,0,9,3,4,19,10,3,7,0,0,17,335,45,319,48,55,812
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,0,0,5,3,3,0,0,9,23,0,8,0,3,30,13,0,4,0,4,24,50,0,8,0,3,63,63,3,30,3,8,105,244,15,109,15,8,385,329,3,116,4,15,471,211,8,80,3,8,309,104,3,64,0,5,178,31,0,16,0,0,52,22,3,25,4,0,52,17,3,11,0,3,38,15,0,8,3,8,34,1156,48,494,35,62,1792
117021327,0,0,0,3,3,0,4,0,0,9,5,0,0,0,0,11,10,0,0,0,0,11,17,0,0,0,0,20,72,0,10,0,0,84,241,3,38,0,3,289,278,0,53,3,9,336,171,0,48,0,4,226,92,9,40,0,3,149,48,0,28,0,0,82,20,0,18,3,0,46,38,7,43,4,3,92,12,0,7,0,0,24,1036,26,293,22,30,1409
117021328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,4,19,0,4,0,0,30,31,0,10,3,0,41,60,3,13,0,0,80,69,3,31,0,3,103,50,0,13,0,3,71,25,0,5,0,0,31,16,3,8,3,0,23,12,0,3,0,0,19,3,0,3,0,0,9,292,14,91,10,16,420
117031329,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,29,0,0,0,0,29,112,0,4,0,0,124,169,0,17,0,0,189,166,0,15,0,0,185,162,0,10,0,0,176,124,0,13,0,0,137,47,0,11,0,0,58,109,4,26,3,4,145,7,0,0,0,0,12,957,6,105,7,7,1081
117031330,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,9,13,0,3,0,0,21,21,0,5,0,0,24,44,3,4,0,0,55,358,0,26,0,0,386,411,3,59,0,3,480,282,4,78,3,3,373,131,0,24,3,0,161,39,0,21,0,0,57,41,0,23,9,0,80,10,0,3,0,0,17,1377,13,254,16,16,1673
