SA2_MAINCODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
107041150,3,0,7,0,0,3,0,0,0,0,3,3,17,22,6,3,0,0,3,0,0,0,0,0,3,42,121,27,24,14,7,10,3,0,0,0,7,15,222,59,23,42,28,12,15,4,0,0,0,6,9,203,12,13,44,8,3,0,3,0,0,0,0,0,84,12,14,65,35,21,38,20,6,0,0,0,9,208,6,6,16,35,15,24,15,3,0,0,0,0,116,7,0,11,16,9,35,18,3,0,0,4,0,109,6,0,10,28,13,59,34,4,0,0,3,0,159,3,4,11,14,9,35,26,7,3,0,0,3,111,6,0,3,19,8,43,42,10,0,0,0,0,134,3,0,3,3,3,17,29,8,0,0,0,0,66,6,0,0,3,3,13,20,13,0,0,0,0,63,0,0,0,0,3,3,8,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,20,13,10
107041548,3,6,4,23,13,18,9,3,0,0,3,4,74,12,12,9,14,9,7,5,0,0,0,3,3,69,146,26,39,42,14,15,9,0,0,0,6,15,307,52,29,56,64,15,15,7,0,0,0,3,3,255,3,3,28,31,11,6,3,0,0,0,0,3,92,17,7,43,83,47,51,27,4,0,0,0,10,282,5,4,14,65,31,37,13,4,0,0,0,6,174,3,0,15,70,36,51,15,6,0,0,0,3,209,8,0,11,81,57,72,45,20,0,0,0,0,299,3,0,5,27,22,60,29,23,0,4,4,0,182,3,0,3,23,37,63,47,21,5,5,3,0,209,0,0,3,13,10,13,24,15,3,3,0,0,85,9,0,3,8,10,14,25,22,11,6,8,3,116,0,0,0,3,3,9,7,13,9,0,3,0,51,0,0,0,0,0,4,0,0,3,0,0,0,13,3,0,12,20,23
107041549,6,4,17,32,9,13,9,10,0,0,4,7,113,19,4,15,19,3,5,4,0,0,0,0,4,76,155,28,49,39,11,7,3,0,0,0,5,14,313,43,37,70,61,6,14,10,0,0,0,0,5,262,4,8,34,21,6,8,3,0,0,0,0,3,100,24,13,89,97,44,45,21,5,0,0,0,3,344,5,3,35,58,28,29,8,5,0,0,0,3,177,4,4,22,58,29,43,14,9,0,0,0,0,185,8,0,20,64,40,61,27,3,0,0,0,4,236,7,0,9,29,25,35,38,5,0,0,0,0,150,3,0,10,25,10,34,34,15,3,0,3,0,136,0,0,3,3,9,5,7,0,0,0,0,0,33,0,0,4,8,5,6,17,10,0,0,0,0,58,3,0,0,3,0,0,4,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15,32,17
108011151,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,11,8,0,0,0,0,0,0,0,0,28,3,3,17,15,0,0,0,0,0,0,0,4,39,4,0,8,0,0,0,0,0,0,0,0,0,10,11,6,14,15,3,0,0,0,0,0,0,6,53,3,0,13,12,0,0,0,0,0,0,0,0,29,3,0,9,10,0,0,0,0,0,0,0,0,28,10,0,3,7,0,3,0,0,0,0,0,0,26,4,0,3,6,3,0,0,0,0,0,0,0,21,6,0,3,6,0,0,0,0,0,0,0,0,11,3,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0
108011152,0,0,0,5,0,0,3,0,0,0,0,0,8,14,3,8,5,3,5,0,0,0,0,0,0,32,44,6,62,32,6,8,0,0,0,0,0,0,160,22,10,63,54,12,18,3,0,0,0,0,0,183,6,0,29,35,5,15,9,3,3,0,0,3,110,9,9,54,87,52,69,14,9,3,0,0,3,296,0,0,16,40,24,29,7,3,0,0,0,0,121,4,0,7,19,21,42,10,0,0,0,0,3,117,10,3,14,25,38,54,22,4,0,0,0,7,178,3,0,5,10,12,37,12,3,0,0,0,0,81,4,0,4,4,7,35,13,5,0,0,0,0,76,0,0,0,0,0,7,6,0,3,0,0,0,22,0,0,0,0,0,6,5,3,0,0,0,0,23,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,6,6,6,4,16,11
108011153,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,0,0,0,8,6,0,9,4,0,3,0,0,0,0,0,0,30,9,3,17,18,9,3,0,0,0,0,3,0,62,8,0,6,9,5,0,0,0,0,0,0,0,29,0,0,13,33,12,8,3,0,0,0,0,0,78,4,0,7,12,5,3,0,0,3,0,0,0,34,0,0,3,6,6,0,3,0,0,0,0,3,24,7,0,4,11,6,10,0,0,0,0,0,0,43,4,0,0,3,7,4,0,0,0,0,0,0,19,3,3,0,0,4,4,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,3
108011154,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,4,3,3,0,0,0,0,0,0,4,16,42,3,19,38,6,5,0,0,0,0,0,0,110,20,13,26,44,3,10,0,0,0,0,0,7,126,4,0,11,22,10,7,0,6,0,0,0,3,66,11,3,22,66,24,23,10,3,0,0,0,4,151,0,0,9,30,9,8,0,0,0,0,0,0,62,0,0,3,25,8,11,4,0,0,0,0,0,56,0,0,4,27,13,16,5,0,0,0,0,0,67,3,0,0,4,3,4,6,0,0,0,0,0,23,3,0,0,8,3,15,3,0,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,3
108021155,0,0,0,4,0,0,0,0,0,0,0,4,11,14,0,4,9,3,0,0,0,0,0,0,0,37,83,28,73,32,3,0,0,0,0,0,0,9,229,46,31,78,59,13,3,0,0,0,0,3,5,246,12,9,34,29,3,0,0,0,0,0,0,0,86,23,15,78,108,29,13,0,0,0,0,3,8,272,11,4,43,36,12,6,0,0,0,0,0,3,116,8,3,30,46,13,8,0,0,0,0,0,0,104,9,3,20,49,27,5,0,0,0,0,3,0,123,7,0,3,18,9,8,0,0,0,0,0,0,47,7,0,4,9,8,3,0,0,0,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,26,30,4
108021156,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,6,3,0,0,0,0,0,0,0,0,16,30,6,30,15,4,0,0,0,0,0,0,0,92,22,9,33,30,8,3,0,0,0,0,0,3,101,11,3,19,18,3,0,0,0,0,0,0,0,54,17,4,37,47,18,5,0,0,0,0,0,4,133,10,0,6,27,8,3,0,0,0,0,0,0,61,13,0,8,16,3,3,0,0,0,0,0,0,46,9,0,5,17,4,7,6,0,0,0,0,3,61,4,3,3,12,7,5,0,0,0,0,3,3,36,3,0,3,9,6,0,4,0,0,0,0,0,25,0,0,4,3,3,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,18,8
108021157,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,8,11,9,8,15,0,3,0,0,0,0,0,3,53,15,7,22,23,3,0,0,0,0,0,0,0,78,3,5,15,12,3,0,0,0,0,0,0,0,32,3,4,17,21,7,0,0,3,0,0,0,3,59,4,0,7,14,6,0,0,0,0,0,0,3,35,0,0,0,9,6,4,0,0,0,0,0,0,21,5,0,9,16,7,3,0,0,0,0,0,0,43,0,0,0,6,3,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,10
108021158,3,0,0,0,0,0,0,0,3,0,0,0,13,7,0,9,6,0,0,0,0,0,0,0,0,24,58,19,50,26,3,0,0,0,0,0,0,3,163,38,37,59,37,8,13,0,0,0,0,3,5,204,3,12,34,16,4,4,3,0,0,0,0,5,84,20,13,49,71,27,21,4,3,3,0,0,0,214,5,0,12,25,15,5,0,0,0,0,0,3,63,0,0,0,22,8,8,0,0,0,0,0,0,48,3,3,11,21,11,11,7,0,0,0,0,0,65,0,0,7,3,7,0,0,0,0,0,0,0,17,0,0,0,0,0,7,3,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,11,14
108021159,3,0,0,3,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,0,0,0,0,16,24,7,15,15,0,0,0,0,0,0,0,0,67,7,6,19,14,3,0,0,0,0,0,0,0,60,8,5,8,13,7,0,0,0,0,0,0,0,47,18,7,8,30,11,3,0,0,0,0,3,0,77,4,0,8,10,3,3,0,0,0,0,0,0,33,8,4,3,17,4,0,0,0,0,0,0,0,33,7,0,6,13,3,5,3,0,0,0,0,0,40,4,0,0,8,10,8,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,10,3
108021160,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,0,0,0,0,0,0,0,16,15,7,10,22,7,0,0,0,0,0,0,0,58,5,3,31,46,12,6,3,0,0,0,0,0,101,7,0,10,17,0,3,0,0,0,0,0,8,41,4,3,20,45,31,9,5,0,0,0,0,4,119,0,0,8,21,6,7,0,0,0,0,0,0,58,3,0,0,10,6,5,0,0,0,0,0,0,32,0,0,5,21,9,11,5,0,3,0,0,5,55,0,0,3,10,0,3,0,3,0,0,0,0,24,3,0,0,3,3,5,3,0,3,0,0,0,17,0,0,0,0,0,3,3,0,3,0,0,7,15,0,0,0,0,0,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,6
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,6,3,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041162,3,0,0,3,0,0,0,0,0,0,0,4,17,3,0,9,3,7,3,0,0,0,0,0,0,26,35,11,39,36,11,5,0,0,0,0,0,9,135,26,9,56,64,18,16,3,0,0,0,3,3,205,11,10,17,36,14,13,0,0,0,0,0,0,103,8,4,25,76,48,49,11,4,0,0,0,5,237,8,0,5,41,19,25,4,0,0,0,0,3,101,3,3,7,22,19,18,8,0,0,0,0,0,86,6,0,6,27,24,34,6,0,0,0,0,4,124,3,3,3,6,10,14,8,0,0,0,0,0,41,0,0,0,5,5,18,5,0,0,0,0,0,52,0,0,0,0,4,10,3,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,19,16
108041163,3,0,3,10,3,4,0,0,0,0,0,0,28,7,3,14,4,3,8,3,0,0,0,0,3,45,79,10,67,63,19,14,4,0,0,0,3,8,275,27,16,94,110,39,33,15,0,0,0,3,9,346,3,7,35,34,10,11,6,3,0,0,3,4,117,20,11,62,156,72,125,34,12,0,0,3,5,515,3,0,17,81,39,72,23,0,0,0,0,5,250,6,0,8,71,43,77,30,4,0,0,0,5,252,4,5,21,48,59,111,71,12,7,0,3,3,348,5,3,4,35,29,66,40,10,6,0,0,9,200,5,0,7,15,29,49,54,12,0,0,0,3,171,0,0,0,9,3,26,16,0,0,0,0,3,54,3,0,4,4,5,18,13,11,0,0,0,6,59,0,0,0,0,0,0,10,5,0,0,0,3,18,0,0,0,0,0,3,3,0,0,0,0,0,8,10,3,15,29,13
108041164,0,0,4,0,3,0,0,0,0,0,0,0,15,14,11,10,9,3,0,0,0,0,0,0,3,49,103,17,47,41,5,5,5,0,0,0,12,17,248,52,22,70,64,17,18,3,0,0,0,5,8,274,10,10,34,32,11,8,8,3,0,0,3,5,116,17,18,57,92,49,60,16,7,0,0,4,16,340,3,0,18,57,42,40,7,0,0,0,0,0,167,9,6,10,40,35,37,8,3,3,0,3,3,150,5,4,11,34,40,71,26,12,0,0,0,3,200,5,0,3,18,20,21,15,4,0,0,0,0,85,3,0,3,8,13,30,13,4,0,0,0,0,70,0,0,3,0,0,10,11,10,0,0,0,0,31,3,0,0,3,0,6,8,0,0,0,0,5,20,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,4,7,4,9,19,19
108041165,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,0,0,0,0,0,0,9,14,3,10,5,0,0,0,0,0,0,0,0,36,7,3,9,7,0,0,0,0,0,0,0,0,33,8,0,4,6,3,0,0,0,0,0,0,0,25,10,4,11,19,4,5,0,0,0,0,0,3,56,10,0,3,9,0,4,3,0,0,0,0,3,33,8,0,0,3,0,0,0,3,0,0,0,3,18,3,0,5,9,3,4,0,0,0,0,0,0,30,4,0,0,3,0,4,0,0,0,0,0,0,16,3,0,0,3,0,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,4
108041166,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,4,4,0,0,0,0,0,0,0,0,14,26,8,12,10,0,0,0,0,0,0,0,0,57,19,6,25,30,4,3,3,0,0,0,0,5,101,3,0,14,12,4,6,3,0,0,0,0,0,42,14,13,33,47,35,16,3,0,0,0,0,0,156,3,5,6,24,15,25,0,0,0,0,0,0,85,6,3,9,17,17,11,3,0,0,0,0,0,61,3,0,0,30,21,17,3,0,0,0,0,3,85,0,0,4,10,4,9,4,0,0,0,0,0,40,4,4,0,0,5,3,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,5
108051167,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,7,18,11,15,8,0,0,0,0,0,0,0,4,61,14,5,27,9,0,0,0,0,0,0,3,0,67,3,0,17,9,0,0,0,0,0,0,0,0,37,10,7,25,20,7,0,0,0,0,0,0,0,71,11,0,18,18,0,0,0,0,0,0,0,3,45,0,0,11,8,0,0,0,0,0,0,0,3,26,9,0,17,14,3,0,0,0,0,0,0,0,51,7,0,7,5,0,0,0,0,0,0,0,0,13,6,0,3,7,0,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,3,0
108051168,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,7,7,5,19,20,4,3,0,0,0,0,0,0,62,6,4,30,32,5,4,3,0,0,0,0,0,91,6,0,9,16,6,4,0,0,0,0,0,0,38,8,3,29,46,28,25,4,0,0,0,0,0,144,8,4,10,32,9,8,6,0,0,0,0,3,72,3,3,7,25,14,15,6,0,0,0,0,0,71,3,0,10,28,14,17,4,0,0,0,0,0,85,3,0,0,8,13,8,7,0,0,0,0,0,38,3,0,3,7,14,21,0,0,0,0,0,0,55,0,0,0,3,3,3,3,0,0,0,0,0,15,0,0,0,0,3,4,3,0,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,9
108051169,3,0,3,4,5,0,0,0,0,0,0,0,21,12,8,7,11,3,0,0,0,0,0,0,3,40,125,46,107,57,10,8,0,0,0,0,3,15,365,63,47,142,92,20,10,0,0,0,0,0,9,394,8,24,93,47,8,3,0,0,0,0,0,5,190,28,39,142,182,44,23,0,0,0,0,3,13,459,5,11,52,73,23,9,4,0,0,0,0,0,184,7,8,20,63,23,12,0,0,0,0,0,3,142,16,9,25,101,44,19,3,3,0,0,0,3,231,6,5,6,26,11,18,3,0,0,0,0,0,69,5,0,9,23,10,4,3,0,0,0,0,0,57,3,0,0,5,5,3,9,0,0,0,0,0,20,3,0,3,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,14,9,26,59,15
108051170,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,3,3,0,0,0,0,0,0,0,3,15,28,4,30,10,3,3,0,0,0,0,0,8,83,20,8,35,44,3,3,0,0,0,0,0,3,114,11,0,17,17,8,3,0,0,0,0,0,3,59,24,4,38,50,15,16,0,0,0,0,0,3,156,10,3,11,14,12,3,0,0,0,0,0,3,51,5,0,17,20,8,3,4,0,3,0,0,3,66,11,3,8,22,6,7,0,0,0,0,0,0,62,0,0,7,5,5,4,0,0,0,0,0,3,25,0,0,3,5,0,6,0,0,0,0,0,7,16,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,12,4,12,5,4
108051171,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,22,4,24,6,3,0,0,0,0,0,3,3,67,8,8,25,16,8,0,0,0,0,0,0,3,66,0,3,12,5,3,0,0,0,0,0,3,0,33,6,3,30,22,15,0,0,0,0,0,0,0,86,0,0,16,16,8,0,0,0,0,0,0,0,48,0,3,6,17,11,7,0,0,0,0,0,0,39,3,0,8,21,7,3,0,0,0,0,0,0,49,0,0,3,3,4,0,0,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6
109011172,0,3,3,0,3,0,0,0,0,0,0,0,5,3,4,3,4,0,3,0,0,0,0,0,0,16,8,13,32,9,4,0,0,0,0,0,0,0,75,6,18,39,18,6,0,4,0,0,0,3,3,101,4,0,10,13,3,0,0,0,0,0,0,0,27,7,7,55,35,13,11,8,3,0,0,0,4,136,6,9,28,30,6,11,3,0,0,0,0,0,97,3,0,25,30,14,18,9,0,0,0,0,0,94,6,5,29,39,17,25,8,3,0,0,0,4,139,0,0,8,24,7,13,8,4,0,0,0,3,66,0,0,8,13,16,20,10,3,0,0,3,0,76,3,0,3,6,5,9,3,3,0,0,0,0,37,4,0,0,3,0,3,7,7,0,0,0,5,30,0,0,0,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,9,13,6
109011173,0,0,4,3,0,0,0,0,0,0,0,0,10,10,0,6,3,0,0,0,0,0,0,0,0,29,48,19,28,12,4,3,3,0,0,0,0,5,124,17,39,38,13,5,9,3,0,0,0,3,6,138,7,5,38,3,3,0,3,0,0,0,0,3,61,6,22,54,52,18,10,3,0,0,0,0,8,182,3,0,26,30,10,15,3,0,0,0,0,0,98,4,7,16,24,13,8,4,0,0,0,0,0,85,3,3,22,36,14,16,14,0,0,0,0,0,108,0,0,12,23,13,11,3,0,0,0,0,0,54,3,0,0,14,8,13,3,0,0,0,0,0,48,0,0,0,4,0,9,9,0,0,0,0,0,27,0,0,0,3,0,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,16,7
109011174,0,4,6,3,0,0,0,0,0,0,0,0,19,12,3,9,3,0,0,0,0,0,0,0,3,30,74,37,51,14,0,8,0,0,0,0,4,5,188,40,51,64,20,3,4,3,0,0,0,0,12,190,5,11,24,11,5,3,3,0,3,0,0,0,74,13,38,79,54,15,26,8,3,0,0,8,4,245,4,19,49,23,11,7,4,0,0,0,3,0,115,3,3,45,38,13,17,8,3,0,0,0,0,138,3,9,30,46,29,25,10,3,0,0,3,0,171,0,0,15,26,12,22,11,3,0,0,0,0,86,4,3,4,18,12,27,25,9,0,0,0,0,97,3,0,0,7,3,11,3,4,0,0,0,0,30,0,0,0,4,0,6,11,7,4,0,0,3,35,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,16,17,7
109011175,6,0,0,0,0,0,0,0,0,0,0,4,10,8,0,5,0,0,0,0,0,0,0,0,0,17,18,6,19,4,0,0,0,0,0,0,0,0,48,30,10,34,7,5,0,3,0,0,0,0,0,86,14,5,12,8,0,0,0,0,0,0,0,4,38,20,7,43,11,0,3,0,0,0,0,0,8,94,15,8,12,12,3,0,0,0,0,0,0,0,57,11,3,21,7,3,3,0,0,0,0,0,3,52,26,7,24,17,7,4,0,0,0,0,0,0,83,24,11,9,13,3,0,0,0,0,0,0,0,55,5,3,13,3,5,3,5,0,0,0,0,0,31,7,0,3,3,0,0,3,0,0,0,0,7,24,0,0,4,3,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,16,3,0
