SA2_MAINCODE_2016,C11_CF_NCu15DS_1000_1399,C11_CF_NCu15DS_1400_1799,C11_CF_NCu15DS_1800_2399,C11_CF_NCu15DS_2400_2999,C11_CF_NCu15DS_3000_3999,C11_CF_NCu15DS_4000ov,C11_CF_NCu15DS_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_0_299,C11_CF_NDCO_300_449,C11_CF_NDCO_450_599,C11_CF_NDCO_600_799,C11_CF_NDCO_800_999,C11_CF_NDCO_1000_1399,C11_CF_NDCO_1400_1799,C11_CF_NDCO_1800_2399,C11_CF_NDCO_2400_2999,C11_CF_NDCO_3000_3999,C11_CF_NDCO_4000ov,C11_CF_NDCO_NS,C11_CF_NDCO_Tot,C11_CF_T_0_299,C11_CF_T_300_449,C11_CF_T_450_599,C11_CF_T_600_799,C11_CF_T_800_999,C11_CF_T_1000_1399,C11_CF_T_1400_1799,C11_CF_T_1800_2399,C11_CF_T_2400_2999,C11_CF_T_3000_3999,C11_CF_T_4000ov,C11_CF_T_NS,C11_CF_T_Tot,C11_1PF_Cu15DS_0_299,C11_1PF_Cu15DS_300_449,C11_1PF_Cu15DS_450_599,C11_1PF_Cu15DS_600_799,C11_1PF_Cu15DS_800_999,C11_1PF_Cu15DS_1000_1399,C11_1PF_Cu15DS_1400_1799,C11_1PF_Cu15DS_1800_2399,C11_1PF_Cu15DS_2400_2999,C11_1PF_Cu15DS_3000_3999,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T,C16_CFNC_0_299,C16_CFNC_300_449,C16_CFNC_450_599,C16_CFNC_600_799,C16_CFNC_800_999,C16_CFNC_1000_1399,C16_CFNC_1400_1799,C16_CFNC_1800_2399,C16_CFNC_2400_2999,C16_CFNC_3000_3999,C16_CFNC_4000ov,C16_CFNC_NS,C16_CFNC_T,C16_CF_Cu15DS_0_299,C16_CF_Cu15DS_300_449,C16_CF_Cu15DS_450_599,C16_CF_Cu15DS_600_799,C16_CF_Cu15DS_800_999,C16_CF_Cu15DS_1000_1399,C16_CF_Cu15DS_1400_1799,C16_CF_Cu15DS_1800_2399,C16_CF_Cu15DS_2400_2999,C16_CF_Cu15DS_3000_3999,C16_CF_Cu15DS_4000ov,C16_CF_Cu15DS_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_0_299,C16_CF_Cu15NDS_300_449,C16_CF_Cu15NDS_450_599,C16_CF_Cu15NDS_600_799,C16_CF_Cu15NDS_800_999,C16_CF_Cu15NDS_1000_1399,C16_CF_Cu15NDS_1400_1799,C16_CF_Cu15NDS_1800_2399,C16_CF_Cu15NDS_2400_2999,C16_CF_Cu15NDS_3000_3999,C16_CF_Cu15NDS_4000ov,C16_CF_Cu15NDS_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_0_299,C16_CF_NCu15DS_300_449,C16_CF_NCu15DS_450_599,C16_CF_NCu15DS_600_799,C16_CF_NCu15DS_800_999,C16_CF_NCu15DS_1000_1399,C16_CF_NCu15DS_1400_1799,C16_CF_NCu15DS_1800_2399,C16_CF_NCu15DS_2400_2999,C16_CF_NCu15DS_3000_3999,C16_CF_NCu15DS_4000ov,C16_CF_NCu15DS_NS,C16_CF_NCu15DS_Tot,C16_CF_NDCO_0_299,C16_CF_NDCO_300_449,C16_CF_NDCO_450_599,C16_CF_NDCO_600_799,C16_CF_NDCO_800_999,C16_CF_NDCO_1000_1399,C16_CF_NDCO_1400_1799,C16_CF_NDCO_1800_2399,C16_CF_NDCO_2400_2999,C16_CF_NDCO_3000_3999,C16_CF_NDCO_4000ov,C16_CF_NDCO_NS,C16_CF_NDCO_Tot,C16_CF_T_0_299,C16_CF_T_300_449,C16_CF_T_450_599,C16_CF_T_600_799,C16_CF_T_800_999,C16_CF_T_1000_1399,C16_CF_T_1400_1799,C16_CF_T_1800_2399,C16_CF_T_2400_2999,C16_CF_T_3000_3999,C16_CF_T_4000ov,C16_CF_T_NS,C16_CF_T_T,C16_1PF_Cu15DS_0_299,C16_1PF_Cu15DS_300_449,C16_1PF_Cu15DS_450_599,C16_1PF_Cu15DS_600_799,C16_1PF_Cu15DS_800_999,C16_1PF_Cu15DS_1000_1399,C16_1PF_Cu15DS_1400_1799,C16_1PF_Cu15DS_1800_2399,C16_1PF_Cu15DS_2400_2999,C16_1PF_Cu15DS_3000_3999
125041489,4,15,21,8,12,5,8,91,9,3,0,0,9,8,13,22,6,9,5,3,76,27,11,5,5,28,65,128,195,113,91,43,27,741,0,0,0,0,0,0,4,0,0,0,0,3,8,0,3,0,0,3,15,9,13,11,3,0,0,65,0,0,3,4,0,5,6,12,0,0,0,0,38,3,0,3,5,4,9,14,22,10,5,3,4,89,11,5,6,5,10,39,36,51,19,11,5,8,201,56,20,10,22,40,147,270,410,220,164,71,52,1491,24,4,0,15,20,39,70,135,77,62,37,14,496,3,0,0,0,3,3,3,6,9,5,7,5,46,18,8,3,3,9,61,63,146,85,68,38,16,528,12,3,6,0,0,11,9,21,15,16,10,5,102,10,4,3,5,9,8,9,9,6,7,5,3,80,43,14,13,14,15,85,88,197,114,99,64,27,757,0,0,0,0,0,0,0,3,0,0
125041490,15,11,27,16,19,18,9,112,13,0,4,0,3,7,10,14,8,10,6,3,79,29,7,9,12,13,46,55,136,104,179,92,25,709,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,4,3,3,3,4,3,0,24,0,0,0,0,0,0,3,3,0,0,0,0,19,0,3,0,0,3,0,0,0,3,4,0,3,24,0,4,0,6,5,3,13,15,9,13,9,3,70,39,14,12,24,29,70,78,188,131,240,134,32,987,13,4,10,0,6,17,21,27,21,41,30,6,194,5,0,0,0,4,14,8,12,17,19,16,4,94,14,3,3,3,4,25,36,102,88,108,85,17,485,6,3,0,3,6,15,10,31,15,24,11,3,128,5,0,3,3,3,7,8,11,11,14,14,5,77,37,8,8,8,18,54,68,153,121,164,122,24,785,0,0,0,0,0,0,0,3,0,0
125041491,14,15,18,7,14,6,4,87,3,0,3,3,3,15,10,14,12,13,6,3,90,25,4,13,10,19,76,115,263,192,151,55,29,957,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,3,4,9,14,7,3,0,5,46,0,0,0,0,3,3,3,6,7,3,0,0,24,3,3,3,0,4,7,5,17,9,4,3,3,55,8,3,6,3,9,17,18,35,24,9,3,12,137,40,16,18,23,43,120,197,421,305,260,81,51,1574,23,4,12,12,8,35,58,110,89,82,34,17,485,7,0,0,0,3,3,11,18,6,17,6,3,74,26,5,4,9,14,44,89,214,141,164,64,29,814,7,0,5,0,0,17,15,20,24,17,3,3,115,10,0,3,3,0,16,17,10,7,11,10,3,93,46,12,9,12,19,85,124,272,181,206,82,44,1095,0,0,0,0,0,0,0,0,0,0
125041492,9,18,11,7,6,4,0,71,9,0,3,0,0,3,8,11,11,3,3,5,55,13,4,7,11,17,92,151,183,71,47,27,28,647,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,0,3,9,5,8,7,4,0,0,46,0,0,3,0,3,4,8,8,4,0,3,0,37,0,0,0,0,4,9,16,10,10,3,3,3,61,3,4,3,9,8,19,34,34,20,11,8,3,145,32,15,8,30,33,160,262,364,147,99,47,45,1246,14,7,3,10,12,46,73,101,64,41,26,11,412,3,0,0,0,0,7,11,21,6,7,3,0,53,17,8,0,8,18,59,90,124,65,46,29,19,474,3,0,0,7,5,4,10,13,9,3,3,4,57,3,0,0,3,5,16,10,7,3,9,7,7,61,25,8,5,16,24,90,114,166,79,62,39,24,647,0,0,0,0,0,0,0,0,0,0
125041493,29,27,42,36,43,15,13,239,6,5,7,11,8,34,25,51,17,22,19,12,216,41,21,26,32,44,144,200,389,311,234,89,70,1599,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,3,10,13,21,25,6,12,0,4,97,4,3,0,0,0,7,4,11,6,4,4,3,54,3,0,4,6,3,18,15,14,5,4,6,3,86,8,4,6,9,13,43,46,61,22,18,12,8,250,79,31,38,59,69,220,306,574,437,343,117,89,2360,32,3,15,11,9,45,55,101,61,74,31,24,455,9,0,0,3,6,16,29,46,26,29,10,10,185,32,13,9,11,16,60,115,259,190,160,91,40,989,20,3,6,9,7,29,35,46,27,31,21,4,238,13,3,0,12,11,27,32,27,21,27,21,11,207,75,20,16,30,46,139,218,376,264,249,142,65,1625,0,0,0,0,0,3,4,7,3,3
125041494,12,7,21,20,19,6,12,119,8,3,0,11,12,21,21,14,8,9,5,6,117,27,10,11,19,31,100,108,189,198,229,66,55,1048,0,0,0,0,0,0,4,4,3,3,0,0,9,0,0,0,0,0,0,4,13,3,7,0,3,36,3,0,0,0,0,3,3,3,7,3,0,0,24,3,0,0,3,0,6,7,9,7,3,0,0,49,5,0,0,6,6,12,24,23,19,15,3,8,114,43,13,14,33,40,135,160,268,295,342,92,74,1517,15,11,3,3,8,20,20,50,49,57,39,17,288,5,3,0,0,0,10,11,27,26,32,12,4,128,12,0,8,7,9,46,58,161,180,177,95,18,771,9,4,4,9,5,21,18,24,18,19,13,3,140,9,4,7,0,4,15,17,27,17,14,13,5,125,34,9,17,14,19,87,112,239,242,245,122,30,1171,0,0,0,0,0,0,0,3,0,0
125041588,5,11,17,17,21,7,5,91,3,0,0,0,0,11,8,10,4,4,0,0,59,18,14,3,5,18,80,108,242,178,123,38,35,863,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,10,6,6,0,0,3,26,0,0,0,3,4,0,3,5,6,0,0,0,22,0,0,0,0,3,3,3,8,4,3,0,0,34,3,3,3,5,10,5,15,22,12,6,0,4,87,30,11,5,16,32,104,165,360,243,165,52,51,1242,14,5,4,3,4,18,24,47,39,24,11,13,202,3,0,0,0,0,6,7,29,19,20,9,5,106,30,7,3,8,9,54,94,199,164,123,45,28,748,4,0,4,3,3,9,16,34,25,30,10,3,137,10,3,0,0,3,6,18,18,9,10,3,5,81,48,12,6,17,19,74,131,277,211,180,66,38,1078,0,0,0,0,0,0,0,0,0,0
125041589,16,16,26,18,13,12,5,112,3,0,3,3,0,7,9,19,13,4,5,10,72,29,10,5,9,24,71,113,227,129,122,66,44,849,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,7,0,9,4,3,3,3,34,3,0,0,3,0,6,3,5,0,0,0,0,22,0,0,0,3,0,7,4,4,0,3,0,0,29,7,4,3,6,3,19,9,28,7,12,3,3,98,51,14,12,28,31,113,172,336,173,158,81,48,1212,10,7,4,4,4,20,33,56,32,18,15,3,214,7,3,0,4,3,5,15,19,6,17,14,0,100,33,6,5,3,9,53,72,161,87,81,42,17,567,10,5,3,7,0,12,17,26,14,24,17,3,135,5,4,3,5,4,16,14,11,11,7,3,4,98,51,15,15,15,17,89,120,217,122,132,83,30,903,0,0,0,0,0,0,0,0,0,0
126011495,32,24,50,35,75,59,19,369,9,3,3,11,15,14,14,29,19,27,31,8,188,88,25,18,44,64,122,124,256,193,342,355,71,1692,0,0,0,0,0,0,0,3,0,3,0,0,15,3,0,0,0,3,9,5,19,7,11,12,3,68,6,0,3,0,0,7,5,10,3,13,5,0,62,5,0,0,0,3,5,3,7,6,10,0,5,54,13,0,6,0,8,26,17,35,23,35,22,10,200,127,38,22,56,88,181,185,373,272,438,464,93,2342,64,8,12,11,20,40,36,84,67,92,97,12,545,13,4,3,3,6,16,14,32,20,38,62,14,219,62,15,17,8,19,47,67,151,118,215,259,34,999,46,6,7,4,15,42,42,52,46,52,71,23,406,24,11,6,6,11,17,19,32,8,38,30,9,209,143,34,27,20,50,126,136,263,195,344,416,77,1835,8,0,0,0,0,0,0,4,3,6
126011496,28,38,52,59,60,87,20,389,12,3,3,9,7,10,16,25,19,25,29,13,175,65,26,15,29,34,101,128,268,246,373,415,75,1774,0,0,0,0,0,0,6,0,0,0,0,3,18,0,0,0,0,3,9,10,6,4,14,12,3,65,3,0,3,0,3,0,7,10,7,3,7,4,42,0,3,0,0,5,3,0,10,4,3,0,3,35,5,4,3,3,8,9,23,28,20,21,19,11,166,101,30,24,35,59,145,190,352,308,479,535,112,2373,43,11,9,9,18,41,26,69,40,82,85,17,443,13,0,0,6,5,23,15,38,18,54,66,15,250,36,13,13,11,9,52,54,96,139,276,340,44,1078,25,5,3,3,8,25,30,57,51,66,74,17,374,21,5,5,10,3,23,12,26,24,28,22,10,187,95,31,29,28,29,120,109,213,230,426,505,77,1888,0,0,0,0,0,0,3,7,0,3
126021497,41,30,68,35,50,38,24,345,15,8,3,9,10,16,21,22,19,26,31,17,179,75,27,20,40,58,137,146,277,223,319,299,84,1708,0,0,0,0,0,6,3,4,0,0,0,0,11,0,0,0,4,0,8,3,11,7,9,15,3,63,9,3,0,0,0,12,9,10,3,3,4,3,58,3,0,0,8,6,4,7,8,6,6,5,0,60,16,8,0,11,6,25,26,31,12,28,24,9,193,109,38,37,57,76,203,211,408,291,433,422,122,2403,58,7,12,14,18,37,36,98,57,89,95,28,547,22,5,4,6,6,12,13,43,24,22,38,11,204,59,9,9,15,16,54,59,163,122,206,214,38,967,38,4,12,8,11,43,24,66,29,43,44,17,338,25,6,5,3,10,24,24,28,20,22,33,15,210,138,24,28,32,46,133,120,292,188,297,334,79,1724,0,0,0,0,3,0,0,0,4,3
126021498,13,3,11,13,17,40,7,119,5,3,4,0,0,9,10,19,7,7,14,3,83,32,6,8,12,17,75,57,106,94,171,280,52,915,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,3,0,5,3,7,3,9,12,3,52,7,0,0,0,0,8,3,3,6,4,3,0,36,3,0,0,4,0,8,3,9,6,6,5,3,42,4,0,3,7,0,27,7,22,19,18,20,8,135,55,15,20,26,28,126,83,193,158,264,392,71,1431,28,8,7,3,7,24,21,61,41,58,70,6,324,3,0,0,0,3,13,4,16,5,23,34,3,111,19,8,4,11,10,33,30,74,66,123,225,28,624,9,0,8,3,5,13,14,26,10,20,44,9,161,10,4,0,0,6,12,9,18,10,17,23,7,104,38,14,8,13,23,63,58,129,94,183,331,46,1010,0,0,0,3,0,0,0,5,0,6
126021499,3,10,19,10,12,39,13,112,4,0,0,0,0,6,4,6,7,4,28,3,70,26,3,0,5,6,34,29,64,49,74,311,50,652,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,3,4,3,9,0,25,0,0,0,0,0,0,0,5,0,3,8,3,19,0,0,0,0,0,0,4,0,0,0,3,4,15,4,0,0,3,0,3,7,7,7,6,19,6,66,42,12,5,15,7,48,39,90,64,114,398,73,907,19,0,0,3,3,19,13,28,11,16,64,8,188,0,0,0,3,3,5,4,7,5,15,55,10,113,14,0,3,3,7,13,6,32,29,59,220,21,412,8,3,0,3,0,9,6,16,4,17,53,14,137,6,0,0,0,4,6,4,9,3,4,16,3,54,34,3,4,13,10,30,27,56,41,99,353,45,720,0,0,0,0,0,0,0,0,0,0
126021500,12,13,28,19,16,17,4,115,6,3,3,3,3,7,15,16,16,3,4,10,85,21,12,9,13,8,55,74,150,139,131,86,30,744,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,7,5,12,12,4,3,0,52,0,0,0,0,0,3,10,9,0,5,3,0,35,4,0,0,0,0,7,5,8,8,8,0,3,46,12,0,0,8,3,22,21,29,24,15,6,8,146,44,19,11,28,26,106,122,279,248,232,135,54,1304,25,3,7,13,21,33,43,129,65,75,27,22,451,5,0,0,3,0,3,6,5,7,6,14,4,53,19,5,8,5,4,41,38,144,101,96,62,24,553,14,3,3,3,0,14,9,20,10,9,13,3,102,11,3,0,0,4,7,12,21,4,7,15,9,94,49,12,16,15,11,69,59,189,122,124,104,41,810,0,0,0,0,0,3,0,0,0,4
126021501,11,16,29,12,17,21,7,126,4,0,3,6,0,10,4,18,17,15,19,11,112,20,7,11,23,24,73,65,146,118,200,215,49,943,0,0,0,0,0,0,0,3,4,3,0,0,18,6,0,0,3,0,7,4,12,0,4,3,0,34,0,0,0,0,0,0,3,3,0,0,3,0,27,5,0,0,4,4,5,3,3,4,3,4,7,44,13,4,3,3,8,15,15,20,12,17,15,6,125,43,17,15,31,39,110,90,188,163,261,288,70,1328,31,3,3,3,12,23,19,22,23,40,63,10,243,6,4,0,0,3,9,7,10,13,23,18,6,105,17,6,4,0,11,28,28,75,76,139,174,23,586,10,3,0,3,6,23,13,28,19,19,26,4,176,6,7,5,5,9,17,4,23,13,16,24,12,137,44,18,10,17,33,78,62,138,125,198,246,48,1009,0,0,0,0,0,0,0,0,0,0
126021503,12,9,23,17,24,18,3,119,10,0,3,0,6,21,12,19,12,11,8,6,109,44,7,10,11,21,65,98,168,112,203,124,45,900,0,0,0,0,0,3,0,3,0,0,3,0,14,0,0,0,0,3,3,3,5,3,7,3,3,42,0,0,0,3,4,8,11,3,4,4,3,0,39,7,0,0,0,0,9,6,5,6,9,3,3,45,7,3,0,3,6,23,18,18,15,19,10,3,138,65,16,18,19,40,113,190,290,199,313,205,68,1542,31,6,11,8,20,43,66,123,89,75,59,18,544,7,0,0,0,6,6,4,12,16,25,11,3,85,26,10,7,7,13,39,53,114,89,157,117,35,665,18,9,4,8,3,14,11,24,10,14,19,8,136,9,3,0,0,5,10,10,19,11,14,14,3,101,51,13,12,13,24,76,77,165,129,206,163,49,987,0,0,0,0,0,3,0,0,0,0
126021590,9,6,14,7,12,12,0,69,3,0,0,0,5,5,4,0,8,5,13,0,45,16,4,4,3,11,29,22,39,32,61,124,16,365,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,7,14,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,3,3,3,8,9,36,17,4,6,3,15,36,25,49,39,86,157,30,465,15,3,4,0,0,0,4,8,6,6,17,3,74,0,0,0,0,3,3,3,7,4,10,18,3,53,3,0,0,3,3,7,3,23,13,34,83,10,179,8,3,0,0,0,6,0,10,5,8,29,9,90,9,0,0,0,0,4,0,11,4,6,20,3,56,25,3,0,4,9,24,13,50,30,56,145,22,375,0,0,0,0,0,0,0,0,0,0
126021591,20,29,33,29,23,32,8,201,5,3,0,5,6,24,20,23,15,31,23,16,172,35,11,14,26,42,132,125,245,184,310,252,68,1460,0,0,0,0,0,0,0,0,3,0,4,0,14,0,0,0,3,0,12,7,10,7,15,10,3,65,3,4,0,9,5,9,4,9,3,10,3,0,61,8,3,0,0,5,13,9,17,15,8,3,3,80,7,6,0,12,12,34,20,43,25,27,18,11,216,61,31,12,48,66,191,189,398,278,449,342,100,2169,39,5,4,14,23,46,51,129,107,118,82,34,665,7,3,5,0,3,20,16,27,15,30,38,8,181,37,10,7,15,17,66,56,159,136,210,213,39,967,15,9,8,4,18,23,22,52,31,44,43,13,274,5,3,3,12,7,20,26,26,21,25,34,7,183,65,19,20,30,42,135,124,262,199,308,331,71,1613,0,0,0,0,3,0,0,7,0,0
127011504,18,16,29,8,3,3,10,104,12,3,4,8,10,35,36,28,14,4,3,12,161,28,12,11,24,49,140,195,230,59,28,11,53,827,3,0,0,0,3,9,11,7,0,3,0,0,29,5,0,0,8,5,21,26,38,7,3,3,14,124,5,0,0,0,6,9,8,6,3,3,3,4,42,6,3,3,3,3,13,21,10,3,0,0,3,71,17,0,4,11,20,50,58,58,12,8,3,21,258,48,23,15,40,74,215,285,336,89,42,19,89,1278,12,4,9,3,11,29,24,53,22,10,6,8,189,3,0,0,3,9,23,38,36,14,11,3,11,147,10,7,3,10,13,65,81,122,43,15,11,19,396,7,0,3,0,0,14,20,21,9,8,0,9,94,4,9,5,6,7,38,28,32,14,8,3,5,158,24,10,8,21,30,141,164,216,76,40,17,40,792,0,0,0,0,0,3,4,14,3,0
127011505,8,9,5,7,7,4,6,58,4,0,4,8,4,11,6,8,7,12,25,13,98,12,4,6,8,12,45,43,70,51,57,89,52,462,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,8,0,0,3,0,20,0,0,0,0,0,3,0,3,0,0,0,3,13,0,0,0,0,0,0,0,3,3,7,3,0,18,0,0,0,7,3,6,4,13,6,12,7,4,56,24,9,8,18,20,69,56,102,59,88,126,69,652,10,3,0,3,3,7,10,18,12,10,16,12,109,3,0,0,3,3,4,9,12,10,4,9,9,67,11,0,0,3,7,21,12,27,23,26,31,15,177,3,0,0,3,0,8,3,13,7,7,16,4,75,5,3,0,0,0,7,7,11,7,11,18,16,82,20,3,7,6,11,47,33,64,45,52,74,38,397,0,0,0,0,0,0,0,0,0,0
127011506,3,7,12,5,5,7,3,59,3,0,3,3,3,7,11,8,3,13,14,4,77,23,6,6,6,11,33,33,68,29,62,74,34,382,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,14,3,0,0,0,3,8,8,4,0,0,0,7,30,29,14,7,14,18,58,48,88,45,79,90,45,530,17,5,8,10,10,37,41,141,210,179,51,25,724,7,0,0,3,0,3,11,23,36,27,24,9,149,20,9,4,3,15,52,61,265,321,296,92,34,1175,10,0,0,4,3,11,12,28,12,30,14,12,141,8,0,4,0,3,17,16,31,29,36,22,14,176,37,11,7,4,22,86,100,349,400,389,149,67,1637,0,0,0,0,0,3,0,3,0,0
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,14,19,20,22,12,12,8,137,5,0,3,3,6,17,23,39,21,22,4,7,156,25,11,8,21,23,86,91,173,104,123,67,49,790,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,6,11,7,8,7,4,0,43,0,0,0,0,0,0,8,4,3,5,0,0,15,0,0,0,0,0,5,6,11,4,4,3,7,43,0,0,0,0,4,11,26,21,18,20,10,9,113,26,13,8,25,32,116,131,216,144,165,92,64,1034,10,0,0,4,10,22,17,32,18,22,14,9,150,3,6,3,7,0,14,18,25,19,18,9,6,136,4,6,5,0,7,29,28,67,38,43,25,11,270,4,0,0,3,3,16,14,30,11,14,25,5,131,7,0,3,3,12,19,14,18,13,32,17,14,151,30,12,9,13,22,80,81,136,86,103,75,39,681,0,0,0,0,3,0,0,0,4,0
127011594,21,21,37,19,17,12,12,175,7,3,9,8,8,32,20,42,44,14,11,12,203,40,14,13,24,36,127,150,294,176,105,55,56,1099,0,3,0,0,0,5,7,3,0,0,3,0,23,3,0,0,6,11,16,15,28,22,11,6,4,112,0,0,0,3,5,0,6,8,3,6,0,3,41,0,0,3,3,6,9,15,13,13,10,4,4,84,9,10,3,16,26,28,35,51,42,21,12,15,257,60,25,25,44,69,168,219,415,266,155,79,81,1607,12,3,3,6,14,31,30,60,37,30,7,11,234,6,3,3,0,4,14,31,31,19,12,13,11,154,23,3,6,10,7,38,65,125,69,40,30,24,439,10,0,0,0,8,24,25,34,18,19,9,13,167,12,3,3,7,11,23,26,35,31,18,11,10,192,45,9,15,16,31,108,145,220,133,97,54,64,948,0,0,0,0,0,0,6,7,3,3
127011595,14,32,40,31,15,10,12,169,4,3,0,8,11,32,19,33,36,22,6,15,188,23,7,3,18,37,121,135,229,187,121,46,53,983,0,0,0,0,3,3,0,3,0,0,0,3,17,3,0,0,5,3,14,3,23,0,5,5,3,66,0,0,0,0,3,3,4,13,6,3,0,4,42,0,0,0,0,3,3,16,14,4,4,0,6,57,7,0,3,13,13,22,26,58,12,12,3,12,180,37,12,15,35,55,166,185,334,254,164,68,86,1408,21,8,5,8,6,23,44,62,70,50,15,22,340,5,3,3,0,3,18,23,34,17,21,10,20,165,5,3,3,9,15,37,69,180,131,110,36,30,635,9,0,3,6,11,32,25,48,25,20,10,7,211,20,3,4,3,18,28,28,54,29,26,5,12,234,42,5,12,20,47,120,153,315,204,182,64,61,1245,0,0,0,3,0,6,7,7,6,3
127011596,15,14,34,33,19,9,4,137,0,3,0,7,0,15,21,27,31,22,13,8,151,22,11,3,16,18,100,131,240,282,151,54,60,1093,3,0,0,0,4,0,3,8,6,0,3,0,27,0,0,0,0,4,0,11,21,12,3,0,3,62,0,0,0,0,0,3,3,0,4,8,0,0,20,3,0,3,0,3,7,7,11,11,10,3,7,55,3,3,5,0,8,16,25,42,29,19,5,7,164,31,15,6,21,36,136,185,345,400,225,74,84,1542,7,0,0,4,9,20,32,78,55,53,24,14,288,4,0,0,3,8,21,29,43,41,32,20,8,199,8,3,6,6,3,43,76,233,167,144,48,26,770,8,3,3,3,3,16,18,58,40,23,7,5,195,9,0,0,3,3,22,32,43,31,31,10,9,199,25,11,8,17,16,108,156,372,286,233,85,48,1366,0,0,0,0,3,4,3,8,3,0
