SA2_MAINCODE_2016,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650m,C06_PI_S_R_NS,C06_PI_S_R_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650m,C11_Ne_Ni_inc_R_NS,C11_N_inc_R_Tot,C11_1_149_R0_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650m,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R0_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650m,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R0_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650m,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R0_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650m,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R0_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650m,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649
125011585,27,12,0,4,0,3,0,93,3,0,4,13,3,11,0,0,0,0,0,3,42,62,22,66,258,123,184,74,5,7,0,7,35,847,0,0,0,0,0,0,4,4,0,0,0,0,20,0,0,0,0,0,4,6,3,0,0,0,3,17,3,9,20,3,11,6,10,7,0,0,0,0,72,3,7,4,0,0,10,10,7,0,0,0,0,52,0,0,7,3,3,7,16,6,3,0,0,4,54,3,0,7,10,0,8,14,14,0,0,0,3,68,3,3,7,9,3,21,28,30,4,0,0,8,109,0,0,0,4,3,14,36,31,5,0,0,3,99,3,0,0,0,3,16,34,29,10,0,0,3,102,0,0,0,3,0,5,19,20,7,0,0,0,60,0,0,0,3,3,8,31,34,7,3,0,4,98,6,0,0,0,0,3,11,13,7,0,0,0,41,0,0,0,3,0,3,3,10,8,0
125011586,45,40,8,0,0,0,9,143,9,0,0,9,0,7,8,0,0,0,0,3,45,80,23,78,165,182,408,358,45,10,3,5,50,1413,0,0,6,3,5,3,10,24,17,3,0,6,87,3,0,3,0,0,3,3,6,6,3,0,3,32,11,12,3,9,4,4,8,13,15,0,0,5,76,17,12,11,3,6,4,5,17,6,0,0,3,88,0,0,3,4,0,6,17,26,13,5,0,3,83,3,0,12,5,0,4,7,36,9,0,0,5,94,7,0,8,7,4,6,28,65,33,12,5,7,178,3,0,3,4,4,15,24,58,29,6,3,3,159,3,0,0,3,0,16,43,68,38,6,3,6,185,7,0,0,0,3,6,23,62,28,4,3,6,146,3,0,0,3,0,5,38,73,36,8,4,4,178,3,0,0,3,0,4,9,61,28,4,3,0,118,0,0,0,0,0,0,7,26,26,8
125011587,15,5,0,0,0,0,3,35,7,4,0,7,3,3,0,0,0,0,0,0,20,77,30,68,98,73,187,54,10,0,0,4,19,617,0,0,3,0,0,0,11,4,0,0,0,0,16,9,3,0,0,0,0,3,0,0,0,0,0,17,8,20,3,0,0,4,7,4,0,0,0,5,59,3,17,5,0,3,0,9,9,0,0,0,0,50,4,0,4,5,0,3,13,12,0,0,0,3,45,3,0,14,9,0,4,9,4,0,0,0,0,46,3,0,4,6,4,10,21,14,0,0,0,0,68,0,0,0,3,4,6,16,13,4,0,0,4,50,3,0,0,3,0,10,19,15,3,0,4,0,51,0,0,0,0,0,0,14,9,3,0,0,0,30,0,0,4,3,3,4,14,21,0,0,0,0,52,0,0,0,3,0,4,13,10,3,0,0,0,29,0,0,0,0,0,0,3,12,3,0
125021476,12,42,42,15,3,0,6,133,3,0,0,0,0,0,3,3,0,0,0,6,16,94,25,97,57,57,202,506,351,84,16,16,56,1557,3,3,4,0,0,0,5,8,11,7,0,3,41,3,0,4,0,0,0,0,0,3,5,0,4,21,4,9,17,11,0,0,4,12,17,3,0,8,79,5,15,12,8,0,3,4,9,4,3,0,6,68,10,0,16,5,9,7,8,10,15,0,0,8,89,3,0,6,3,3,0,9,14,16,0,0,0,62,4,4,12,3,0,8,17,36,21,3,5,7,117,3,0,8,8,0,5,18,26,38,14,5,10,133,10,0,5,0,9,3,15,48,44,12,11,4,157,6,0,0,0,7,3,10,43,29,6,7,8,120,8,0,7,3,4,3,15,70,65,25,8,3,208,0,0,3,0,5,0,14,45,35,18,3,4,139,3,0,3,0,5,3,7,23,57,25
125021477,16,46,9,0,3,0,11,146,15,5,10,0,0,0,0,3,0,0,0,19,65,372,118,224,144,123,270,491,120,11,3,21,88,1973,5,3,4,4,0,3,3,8,10,0,0,3,52,19,12,6,5,0,0,3,4,0,0,0,3,47,50,70,38,8,4,6,4,7,0,0,3,12,202,25,108,26,6,0,11,7,8,0,0,0,6,203,4,24,20,18,6,5,18,25,4,0,3,5,130,8,12,46,16,4,3,9,11,3,0,0,0,121,10,12,14,28,13,12,19,44,13,3,0,7,177,9,3,7,17,9,12,22,51,12,4,4,0,156,6,0,11,8,6,7,34,70,19,9,0,3,181,3,0,3,3,7,6,24,60,27,3,0,0,140,3,0,3,3,5,7,23,92,39,12,0,9,188,5,0,0,3,8,8,15,61,38,14,0,3,150,0,0,0,0,6,4,6,33,39,8
125021478,8,24,19,8,4,3,4,117,23,3,7,0,3,5,9,6,0,4,4,8,65,440,97,216,90,77,242,340,169,30,18,39,76,1836,5,7,4,3,0,0,5,5,3,3,6,3,56,15,13,4,0,0,0,0,4,0,0,0,6,53,58,78,17,7,3,0,5,4,0,0,3,13,186,30,120,22,14,0,3,0,13,5,0,0,18,224,17,12,25,9,8,3,8,19,7,3,0,6,114,7,3,52,21,5,0,3,9,4,0,0,0,109,7,12,18,23,7,9,12,33,14,5,3,0,139,3,3,7,9,9,14,19,49,18,3,0,5,138,4,0,9,5,3,14,16,48,19,3,3,4,139,0,0,0,5,0,11,15,36,9,6,3,0,89,5,3,0,7,3,10,25,66,31,10,3,0,158,0,0,0,3,4,3,3,49,25,6,7,3,102,0,0,3,0,0,3,8,35,29,14
125031479,44,14,4,0,0,0,0,99,8,3,8,4,0,10,3,3,0,0,0,12,49,293,86,189,127,190,405,128,26,0,3,21,68,1538,11,3,4,4,0,0,8,4,8,0,0,6,51,15,8,4,0,0,0,3,3,0,0,0,3,41,39,46,24,8,4,8,9,17,0,3,0,8,166,27,87,23,10,3,11,12,14,0,0,0,9,196,11,10,19,16,3,3,12,24,8,0,0,8,113,3,4,46,30,6,13,20,24,8,0,0,7,163,9,10,12,24,6,11,36,49,10,0,0,4,184,10,3,6,13,4,12,27,35,8,0,0,3,121,3,5,6,8,3,11,26,41,8,0,0,3,119,9,0,0,3,4,9,32,42,10,0,0,3,115,8,0,4,0,6,13,40,33,9,0,0,4,113,9,0,0,0,3,3,16,26,3,0,0,0,66,3,0,0,0,0,3,13,15,14,0
125031480,23,10,0,0,0,0,9,111,11,0,9,12,7,7,3,0,0,0,0,11,61,275,73,338,372,204,166,62,8,3,0,14,69,1579,3,0,3,3,0,11,4,7,3,0,0,4,34,9,10,9,3,3,4,5,3,0,0,0,4,46,29,65,34,19,19,17,13,10,0,0,0,8,215,25,71,28,23,19,15,15,11,3,0,0,5,207,5,13,18,10,20,34,14,13,0,0,0,8,138,10,8,49,30,12,27,16,26,4,0,0,3,190,10,9,12,34,15,37,29,15,4,0,0,8,161,7,0,8,21,12,36,34,29,4,4,0,0,158,3,3,5,4,8,38,26,21,3,0,0,3,110,0,5,3,6,5,10,24,21,0,0,0,0,86,5,0,3,3,8,24,13,43,3,0,3,0,109,9,0,0,0,7,9,11,12,0,0,0,6,52,0,0,0,0,0,0,10,5,0,0
125031481,51,24,0,0,0,0,3,145,13,0,10,4,12,20,3,0,0,0,3,14,72,185,44,147,315,294,471,191,21,10,0,12,79,1778,3,0,3,4,3,3,9,9,0,0,0,7,52,7,9,0,3,0,0,7,0,0,0,0,3,33,25,25,12,6,7,7,21,19,0,0,0,3,138,19,41,23,13,11,3,15,18,0,0,0,16,157,9,12,16,10,5,10,29,27,4,0,0,4,118,4,0,24,13,3,8,25,31,9,0,0,8,138,10,5,16,14,10,27,48,44,10,0,4,5,186,13,0,8,10,10,12,53,61,9,3,0,9,184,7,0,3,7,0,15,70,60,14,0,0,3,188,7,0,0,4,0,7,47,59,14,0,0,4,145,3,0,0,3,3,10,63,88,20,3,0,3,201,0,0,0,5,0,4,34,48,13,0,0,4,110,4,0,0,0,0,0,19,37,8,3
125031482,30,23,6,0,0,0,5,82,6,0,3,0,0,7,5,0,0,0,0,4,25,78,29,89,60,79,370,267,48,5,0,5,36,1073,0,0,0,0,0,0,0,7,4,0,0,3,12,0,0,3,0,0,0,3,3,0,0,0,0,10,4,5,11,4,0,3,3,11,3,0,0,3,40,3,15,7,4,0,3,3,7,0,0,0,3,51,3,0,5,6,8,4,10,22,10,0,0,3,74,6,0,11,8,3,0,5,16,4,0,0,4,52,3,3,3,16,6,9,17,46,10,3,0,3,118,0,3,3,7,4,11,12,40,12,5,3,10,111,8,0,4,3,4,8,17,59,22,3,0,0,128,4,0,0,3,8,3,11,55,17,3,0,0,110,3,0,0,3,3,3,21,81,33,4,3,3,159,5,0,0,0,4,4,18,60,22,10,0,3,118,3,0,0,0,0,0,7,25,31,14
125031483,37,27,0,0,0,0,7,150,22,5,10,5,3,13,0,0,0,0,0,14,74,390,105,263,145,198,395,190,20,5,4,22,85,1829,3,9,4,5,0,3,8,9,0,0,0,8,43,28,22,12,0,0,3,0,5,0,0,0,7,71,48,91,36,27,5,7,13,14,4,0,0,10,246,32,104,45,22,6,3,10,25,3,0,0,12,266,13,16,30,15,4,12,14,40,3,0,3,9,144,6,4,57,53,13,16,17,53,4,0,0,11,232,8,7,21,35,9,20,25,62,4,0,0,7,195,5,4,15,17,9,18,23,62,8,0,0,0,158,3,0,5,7,8,13,36,54,5,0,0,7,138,3,3,6,3,0,12,23,47,4,0,3,0,100,3,0,5,3,3,10,25,53,12,3,0,0,122,0,0,3,6,0,14,30,38,4,0,0,0,93,0,0,0,0,0,0,3,17,0,0
125031484,44,13,3,0,0,4,5,120,10,5,10,11,8,11,3,0,0,0,0,12,67,200,76,165,295,348,596,161,26,3,0,18,76,1964,3,3,0,0,0,4,16,6,0,0,0,3,39,9,3,8,0,0,7,9,6,0,0,3,10,45,23,43,17,11,10,10,15,12,3,0,0,3,150,17,55,33,11,15,6,34,21,3,0,0,13,214,11,17,30,16,13,14,42,33,6,0,0,9,197,3,3,27,13,0,14,25,25,3,0,0,4,120,3,3,8,16,11,19,68,60,3,0,0,7,203,9,4,9,8,5,22,85,71,5,0,0,0,229,5,0,0,3,4,22,81,76,10,0,0,3,214,7,0,0,5,0,15,57,58,17,3,0,8,165,7,0,4,4,3,8,64,92,22,0,4,3,213,3,0,0,0,3,0,41,33,9,0,0,3,87,3,0,3,0,3,8,25,22,12,0
125031485,92,34,9,0,0,0,11,246,18,7,9,11,12,26,8,0,0,0,3,18,110,288,84,211,531,475,1127,386,81,10,4,26,106,3317,4,3,7,0,3,3,19,13,3,3,0,5,67,8,9,3,0,0,4,16,0,0,0,0,3,52,25,48,17,9,4,10,43,32,3,0,0,23,205,25,61,17,23,3,17,42,26,10,0,0,8,235,9,17,21,21,18,22,71,46,8,0,0,6,237,4,8,34,29,9,22,54,50,10,0,3,11,232,6,3,12,24,23,37,114,89,15,0,3,8,341,13,0,10,18,8,35,127,104,10,0,3,12,342,3,0,10,8,6,25,128,120,18,0,3,6,327,6,0,0,3,9,17,93,108,23,3,3,5,268,5,0,5,6,9,17,118,181,31,3,0,0,378,3,0,3,0,3,15,60,90,23,7,0,3,206,5,0,0,0,4,9,32,60,16,3
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,55,60,11,0,0,0,13,209,13,5,3,8,9,11,9,3,6,3,7,25,95,302,70,156,457,631,897,750,167,23,13,50,139,3659,14,7,0,3,0,0,16,25,14,3,0,14,98,9,18,3,0,0,3,6,10,4,0,0,7,57,27,50,21,13,3,6,24,26,5,4,6,9,194,22,89,28,17,5,9,16,10,3,0,0,12,213,0,18,18,14,12,15,59,29,10,4,0,7,191,5,3,30,29,7,12,29,34,13,0,3,3,159,4,5,15,27,14,45,91,82,17,6,3,6,313,6,3,3,9,13,43,115,102,16,3,7,10,334,6,3,4,8,7,36,134,156,36,3,5,3,412,9,0,3,11,10,20,118,148,28,11,0,11,373,12,0,0,6,8,22,146,245,63,11,5,7,525,8,0,0,3,3,9,81,159,40,3,3,8,322,8,0,3,4,0,8,53,136,54,8
125041490,3,10,3,6,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,5,12,11,21,106,87,14,0,0,4,286,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,3,5,0,0,0,20,0,0,0,0,0,0,0,7,7,0,0,0,14,0,0,0,0,0,3,0,5,5,0,0,0,19,5,0,0,0,0,0,0,9,3,3,3,0,25,0,0,0,0,3,4,0,15,16,7,0,0,44,0,0,0,0,0,0,6,12,13,9,6,0,47,0,0,0,0,0,0,0,7,13,8
125041491,46,41,9,0,0,3,0,139,10,0,3,0,0,11,12,0,0,0,0,3,38,116,30,91,103,321,639,594,72,3,3,24,50,2037,3,3,4,0,0,0,7,29,0,3,0,3,55,6,3,5,3,0,0,3,3,0,0,0,0,24,12,27,15,9,9,4,3,16,0,0,3,3,100,20,46,30,9,0,5,3,15,6,0,0,13,145,0,4,25,15,7,15,23,32,4,0,0,4,123,7,0,17,14,8,3,5,23,9,0,3,0,83,4,7,8,20,7,10,37,74,12,0,0,10,191,0,0,5,12,4,16,64,104,11,0,0,4,231,3,3,7,3,4,11,62,160,17,0,0,3,289,3,3,3,0,0,4,85,179,32,5,0,6,317,5,3,3,13,4,19,104,295,46,0,4,6,494,3,3,0,3,3,7,46,194,41,8,4,0,311,3,3,0,4,0,3,27,208,42,9
125041492,89,52,13,0,0,3,16,307,5,3,4,18,19,25,13,4,0,0,0,16,114,266,89,174,1063,988,1298,571,179,18,5,29,114,4793,7,6,3,8,3,6,34,32,15,6,0,12,126,12,13,3,3,4,0,11,5,3,3,0,3,66,25,43,26,6,3,9,25,24,5,3,6,21,205,13,52,23,11,4,17,36,26,3,0,3,5,196,11,11,17,10,14,31,59,39,21,3,3,3,213,3,0,31,20,12,21,48,28,11,0,0,0,180,11,4,11,14,21,66,184,103,18,3,3,9,440,13,0,7,19,17,56,208,148,21,6,3,11,513,14,0,3,17,10,52,215,186,27,10,0,16,552,3,3,4,5,17,37,199,199,57,4,4,15,540,3,0,3,10,6,53,234,303,69,11,3,16,719,3,0,0,9,3,26,155,194,39,8,3,4,447,3,0,0,6,4,10,73,133,46,3
125041493,37,23,3,0,0,3,6,113,4,0,6,0,0,4,4,0,0,0,0,3,25,179,59,163,98,238,627,275,31,6,0,18,51,1758,3,0,3,0,0,0,10,3,0,0,0,0,23,8,0,3,3,0,0,0,3,0,0,0,0,17,12,18,15,8,4,5,12,3,0,0,0,3,85,11,39,25,5,3,5,9,12,0,0,0,7,121,5,9,20,9,9,0,19,12,0,0,0,6,90,3,3,23,15,8,4,16,22,0,0,0,3,90,0,5,6,19,10,4,26,39,0,0,0,10,122,3,4,11,13,6,15,30,62,7,0,0,4,155,10,5,11,11,6,14,46,69,10,0,0,4,178,3,0,0,5,0,10,44,67,10,0,0,0,145,4,0,3,3,5,12,63,114,18,3,4,3,238,3,3,0,0,0,12,37,90,22,3,0,0,165,0,0,0,0,3,3,21,40,19,8
125041494,0,11,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,7,28,3,9,13,9,57,152,48,7,3,0,7,332,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,11,3,3,0,3,0,0,0,3,7,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,3,9,5,3,0,0,23,0,0,0,0,0,0,3,9,5,0,0,0,26,0,0,3,0,0,0,0,18,14,0,0,0,35,3,0,3,0,0,0,5,3,12,3,0,0,33,3,0,0,0,0,0,9,25,23,0,0,0,58,3,0,0,0,0,0,6,11,22,3,0,0,49,0,0,0,0,0,0,0,9,9,4
125041588,29,10,3,0,0,0,0,78,7,0,3,6,7,11,0,0,0,0,0,6,47,163,63,99,122,300,427,102,18,3,7,17,39,1361,3,3,0,0,0,0,5,3,0,0,0,4,23,0,3,3,0,0,0,3,0,0,0,0,4,16,16,33,13,8,0,8,6,4,0,0,0,5,91,16,40,14,15,3,4,8,4,0,0,0,5,112,3,17,9,15,13,5,8,16,7,0,0,6,96,4,4,15,8,4,0,9,8,3,0,0,3,62,3,9,6,12,7,9,24,31,3,0,0,4,101,4,0,4,7,3,13,45,43,5,0,0,0,124,3,4,5,8,7,13,45,41,0,0,0,4,136,0,0,0,3,3,4,31,59,4,0,0,0,122,8,0,0,4,0,6,50,74,10,0,0,3,156,0,0,0,0,3,3,19,35,7,0,0,0,70,3,0,3,0,0,0,14,31,8,0
125041589,54,32,3,0,0,0,5,145,11,3,4,4,4,11,4,3,0,0,3,12,66,274,94,176,221,323,795,313,30,4,4,27,87,2343,5,4,0,0,0,0,7,13,0,0,0,6,47,3,5,4,3,0,0,5,5,0,0,0,3,32,31,61,13,9,0,3,6,7,3,0,0,10,146,20,96,16,17,3,4,8,13,0,0,0,3,179,3,13,15,17,0,8,18,29,0,0,0,3,121,4,4,28,16,6,6,11,14,4,0,0,0,105,3,5,9,22,5,14,46,57,7,0,0,3,169,6,3,4,10,10,12,45,72,7,0,0,8,179,3,3,3,9,9,14,67,106,11,0,0,3,229,0,0,0,4,3,7,54,96,10,0,0,0,187,3,0,3,0,4,9,81,178,21,8,0,0,307,0,0,0,0,0,5,29,82,12,3,0,8,149,0,0,0,0,3,3,25,101,21,0
126011495,18,45,41,16,10,3,3,160,6,0,0,0,0,6,4,8,0,0,0,6,40,104,10,35,74,65,378,655,458,111,34,29,43,1988,4,0,0,5,0,0,4,22,20,5,12,12,83,5,0,0,0,0,0,3,6,6,3,3,4,38,12,5,3,7,6,3,3,16,11,8,0,3,68,4,7,3,4,0,3,8,10,7,7,3,3,69,7,3,3,13,3,3,14,24,10,3,0,4,92,4,0,3,6,0,5,3,26,12,3,0,0,58,10,0,3,6,0,0,14,60,27,8,8,4,140,5,0,3,7,3,4,13,59,45,13,6,13,167,5,0,3,3,3,3,19,68,36,14,13,3,174,5,0,4,6,3,0,15,81,21,13,5,5,168,13,0,0,3,3,8,17,119,70,31,12,3,274,4,0,0,3,0,3,15,92,50,18,8,0,195,0,0,0,3,0,3,22,61,73,47
126011496,7,20,31,8,7,5,5,101,4,0,0,0,0,0,6,0,0,0,0,0,13,91,4,28,33,27,71,254,242,77,27,27,21,901,0,0,0,0,0,0,0,3,4,3,0,3,20,7,0,0,0,0,0,0,0,0,3,0,0,11,10,7,0,4,0,3,0,3,0,0,3,0,36,11,10,3,7,0,3,0,0,0,0,0,3,41,6,3,3,3,0,5,4,7,8,0,0,0,42,0,0,8,4,0,0,0,4,0,0,0,3,19,5,0,0,0,0,9,9,13,14,0,3,3,46,0,0,0,3,3,0,12,13,19,4,3,0,56,7,0,0,0,0,9,10,31,15,8,3,3,83,0,0,0,0,0,0,10,18,10,5,6,0,55,3,0,3,3,3,3,19,34,43,7,11,0,123,7,0,0,0,0,0,6,31,26,21,13,0,95,0,0,0,0,3,0,6,21,37,16
126021497,33,26,38,9,0,0,9,149,4,4,0,0,0,9,9,7,0,0,3,11,46,156,49,92,102,116,422,392,351,83,22,28,59,1867,10,0,4,0,0,8,19,39,23,18,8,13,138,4,4,4,0,0,0,10,14,6,0,4,3,46,12,14,14,4,3,0,11,20,4,3,4,4,90,10,34,20,3,4,5,8,16,3,3,3,10,117,9,3,18,10,7,3,10,25,13,4,5,0,101,3,0,21,13,4,5,9,22,11,4,0,3,98,7,3,7,12,3,10,25,53,28,9,5,6,161,4,0,8,10,4,9,39,58,34,8,3,6,174,5,0,3,7,3,8,31,71,36,14,4,4,177,3,0,3,6,3,4,27,45,33,21,3,3,155,0,3,5,3,3,3,31,63,44,18,13,9,196,5,0,0,3,4,0,12,37,33,11,9,3,120,5,0,4,0,0,0,10,33,29,29
126021498,11,21,17,12,12,10,3,94,9,0,5,7,3,5,0,3,0,0,0,11,40,220,38,62,151,185,294,285,238,99,41,79,40,1734,3,3,0,0,0,3,7,4,0,0,0,4,30,3,0,0,0,0,3,3,3,0,0,0,0,17,24,51,12,4,0,3,9,8,0,0,3,8,114,24,62,3,8,3,0,3,3,3,0,0,4,125,7,14,9,3,3,7,15,16,6,0,0,0,80,3,0,18,11,3,0,3,9,0,0,0,3,52,3,0,7,9,0,8,26,29,4,0,3,3,96,5,0,0,4,3,10,49,21,19,9,6,3,119,3,0,0,4,3,21,53,53,16,12,5,0,168,3,0,0,0,0,8,42,50,20,5,5,3,127,3,0,4,3,5,10,43,69,25,18,10,3,196,0,0,0,3,0,4,32,50,16,9,7,0,128,3,0,0,0,3,3,25,41,29,33
126021499,0,5,5,11,6,8,4,48,3,0,0,0,0,0,0,0,0,0,0,3,12,121,20,41,33,21,60,97,79,51,19,80,23,650,0,3,0,0,0,0,0,4,0,0,0,0,11,6,3,0,0,0,0,0,3,0,0,0,0,11,17,21,3,0,0,0,3,0,0,0,0,0,49,10,35,6,3,0,0,0,3,0,0,0,0,51,0,6,4,5,0,4,0,3,3,0,4,0,34,0,0,7,6,0,0,0,3,0,0,0,0,16,3,3,3,5,4,5,4,13,4,0,4,0,55,6,0,0,3,3,7,10,8,3,0,4,3,49,0,0,0,0,0,7,7,16,3,0,0,0,35,0,0,0,3,3,4,12,10,13,3,6,0,47,0,0,0,0,0,5,9,23,11,3,7,0,56,3,0,0,0,0,0,0,10,17,5,7,0,40,4,0,0,0,0,0,5,10,18,14
