SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
124011452,0,0,0,0,4,3,0,4,58,55,36,16,12,0,5,199,0,0,0,0,3,15,0,12,35,6,7,3,0,0,3,88,0,0,0,0,0,0,3,10,58,42,20,19,5,3,0,163,0,0,0,0,0,3,0,0,8,5,6,0,3,0,3,32,0,0,0,0,0,15,17,10,27,19,5,8,0,0,6,114,0,0,3,3,3,22,10,7,32,3,9,3,0,0,0,95,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,8,6,3,3,104,79,13,23,66,24,4,8,3,0,13,359,0,0,0,0,3,4,0,0,0,0,0,0,0,0,88,97,12,8,9,13,117,144,50,70,294,148,85,57,30,11,117,1165,0,0,0,0,3,3,0,0,35,40,26,18,18,6,26,179,0,0,0,0,3,12,3,11
124011453,0,0,0,0,0,3,0,3,54,53,61,42,23,0,0,242,0,0,0,0,3,5,0,4,18,4,3,3,0,0,0,52,0,0,0,0,0,3,3,15,74,39,27,9,9,0,3,190,0,0,0,0,0,0,0,0,10,3,11,3,0,0,0,29,0,0,0,0,0,7,6,16,49,17,3,9,3,0,9,125,0,0,0,3,0,18,12,6,8,0,0,0,3,0,0,46,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,11,0,6,3,5,92,69,21,14,34,0,4,0,4,4,9,275,0,0,0,0,0,0,0,3,3,0,0,0,0,0,64,70,8,6,10,10,103,107,51,64,246,130,115,63,40,8,90,1043,0,0,0,0,3,4,0,0,32,47,30,36,23,3,33,211,0,0,0,0,0,3,8,8
124011454,5,0,0,0,0,3,0,4,72,107,111,77,60,13,9,453,0,0,0,0,0,11,4,5,28,11,9,3,0,0,0,83,0,0,0,0,0,11,8,27,83,61,43,28,21,0,8,291,0,0,0,0,0,0,0,3,15,9,9,10,5,0,4,56,0,0,0,0,0,7,25,35,77,44,10,32,7,0,3,231,0,0,3,6,3,28,11,15,21,9,3,0,0,0,3,108,0,0,0,3,0,5,0,0,8,3,3,0,0,0,0,28,0,0,0,0,0,0,0,3,6,7,3,0,3,0,0,27,8,21,6,3,190,181,58,52,93,15,7,5,3,0,13,657,0,0,0,0,10,0,0,0,3,0,0,0,0,0,110,126,14,26,12,14,206,251,112,142,410,271,192,155,97,10,152,2055,0,3,0,0,0,7,0,3,42,95,110,137,108,51,95,656,0,0,0,0,0,5,3,3
124011455,0,0,0,0,0,4,0,0,20,21,23,18,10,0,3,99,0,0,0,0,0,3,3,3,11,5,3,3,0,0,0,38,0,0,0,0,0,0,4,5,36,18,16,5,4,0,0,90,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,12,0,0,0,0,0,8,3,9,14,4,3,8,0,0,0,55,0,0,0,3,0,9,6,0,22,4,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,9,5,3,81,67,15,19,59,13,9,6,0,3,19,301,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41,44,3,13,5,7,82,100,35,41,166,68,52,43,22,7,64,708,0,0,0,0,0,3,0,0,27,19,18,11,11,7,8,108,0,0,0,0,0,3,0,3
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,0,0,0,7,0,3,96,129,81,33,10,3,11,366,0,0,0,0,0,3,0,3,9,3,0,0,0,0,0,26,0,0,0,0,0,3,7,18,82,39,21,7,0,0,3,182,0,0,0,0,0,0,0,0,7,13,3,3,0,0,0,27,0,0,0,0,0,12,34,23,64,16,8,15,0,0,13,188,0,0,0,0,6,14,7,9,11,8,0,0,0,0,0,51,0,0,0,0,0,0,3,0,3,3,0,0,0,0,5,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,11,16,3,4,119,73,19,12,27,3,3,0,0,0,5,293,0,0,0,0,0,6,0,0,3,0,0,0,0,0,46,60,15,17,4,8,132,115,67,74,313,211,114,55,14,5,87,1228,0,0,0,0,0,7,0,4,71,112,97,82,57,11,67,508,0,0,0,0,0,3,3,7
124031458,6,0,0,0,0,0,0,12,99,125,91,32,13,0,14,381,0,0,0,0,3,8,3,0,10,0,0,4,0,0,0,34,0,0,0,0,0,3,3,9,64,37,12,11,0,0,6,148,0,0,0,0,0,0,5,0,14,9,7,3,0,0,0,40,0,0,0,0,0,10,14,14,40,21,0,3,0,0,5,115,0,4,0,3,0,3,5,6,7,3,0,0,0,0,3,48,0,0,0,0,0,3,0,0,10,3,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,12,8,9,3,11,111,48,10,7,25,3,0,0,0,0,10,241,0,0,0,0,0,0,0,0,3,0,0,0,0,0,46,52,14,11,8,11,118,82,44,43,278,202,113,56,19,3,92,1091,3,0,0,0,0,7,0,3,91,101,120,79,68,26,60,564,0,0,0,3,0,3,4,7
124031459,0,0,0,0,0,3,0,3,72,89,116,52,38,9,3,393,0,0,0,0,0,4,0,0,21,9,6,3,0,0,0,47,0,0,0,0,0,0,7,12,67,51,23,12,19,0,7,188,0,0,0,0,0,3,3,0,11,6,7,6,3,0,4,41,3,0,0,0,0,7,10,22,65,20,6,13,3,0,5,157,0,0,0,0,0,12,13,9,15,5,3,0,3,0,0,66,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,11,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,13,11,12,6,4,127,89,20,24,58,8,3,0,0,0,12,372,0,0,0,0,8,0,0,0,0,0,0,0,0,0,57,71,13,13,6,8,136,126,52,74,308,188,162,88,66,16,95,1360,0,0,0,0,0,0,0,4,47,81,96,83,77,26,42,457,0,0,0,0,0,0,3,0
124031460,0,0,0,0,0,4,0,3,131,144,153,67,49,7,4,569,0,0,0,0,4,0,0,0,11,3,6,3,3,3,0,36,0,0,0,0,0,0,7,4,70,38,36,13,3,3,0,178,0,0,0,0,0,3,0,0,8,19,8,3,5,0,0,45,0,0,0,0,0,10,27,31,63,23,4,7,3,0,8,168,0,0,0,0,0,13,5,9,12,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,6,7,0,3,67,51,10,15,35,0,4,0,0,0,11,205,0,0,0,0,3,3,0,0,0,0,0,0,0,0,63,74,8,8,4,11,69,83,48,63,338,228,211,104,62,16,86,1343,0,0,0,0,0,4,3,3,85,177,230,137,145,50,86,928,0,0,0,0,0,4,0,6
124031461,0,0,0,0,0,6,0,5,115,130,112,49,14,0,6,445,0,0,0,0,0,10,0,0,20,7,0,0,0,0,0,39,0,0,0,0,4,3,8,12,93,52,28,11,11,0,10,227,0,0,0,0,0,0,0,0,13,5,5,0,0,0,4,34,0,0,0,3,0,20,33,40,79,20,3,14,3,0,10,229,0,0,0,7,3,15,8,7,19,7,0,0,0,0,4,67,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,11,7,13,5,9,169,112,21,24,35,3,3,0,0,0,18,417,3,0,0,0,3,3,0,4,0,4,0,0,0,0,70,90,10,17,6,19,173,161,77,99,391,229,151,82,26,0,127,1580,0,0,0,0,0,6,0,3,51,102,118,88,66,19,53,491,0,0,0,3,0,0,0,8
124031462,0,0,0,0,0,0,3,8,115,120,73,23,7,0,3,357,0,0,0,0,0,0,0,4,5,8,0,0,0,0,0,28,0,0,0,0,0,7,4,12,72,26,10,3,3,0,3,153,0,0,0,0,0,0,0,0,13,8,9,0,0,0,4,35,0,0,0,0,0,17,22,28,48,7,7,6,0,0,5,146,0,0,5,4,3,21,4,13,12,0,0,0,0,0,0,60,0,0,0,0,0,0,7,6,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,13,8,7,9,3,137,51,8,12,24,0,3,0,0,0,14,272,0,0,0,0,3,4,0,0,9,0,0,0,0,0,49,64,9,11,11,7,147,98,54,79,305,189,102,44,13,0,77,1146,0,0,0,0,0,3,0,3,65,92,90,65,33,11,33,392,0,0,0,0,0,3,0,9
124031463,0,0,0,0,0,3,0,0,38,40,20,14,4,0,0,117,0,0,0,0,0,8,3,0,11,0,3,0,3,0,0,33,0,0,0,0,0,4,3,0,22,15,7,12,0,3,5,78,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,17,0,0,0,0,0,3,8,9,11,11,0,0,3,0,3,50,0,0,0,0,0,12,0,6,11,0,0,0,3,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,3,13,4,0,51,17,3,9,23,0,4,0,0,9,3,134,0,0,0,0,0,0,3,0,0,3,0,0,0,0,24,32,5,12,5,4,56,47,20,22,123,75,44,27,13,12,40,507,0,0,0,0,0,0,4,3,34,27,35,25,41,23,33,232,0,0,0,0,0,0,0,0
124031464,0,0,0,0,0,5,0,3,90,71,61,14,4,3,7,262,0,0,0,0,0,3,0,7,11,0,0,0,0,3,0,32,0,0,0,0,0,5,3,9,52,17,9,11,8,0,3,125,0,0,0,0,0,3,0,0,5,7,0,0,0,0,0,27,0,0,0,0,0,9,9,20,27,5,0,5,0,0,0,90,0,0,0,5,3,7,3,3,4,0,0,0,0,0,0,37,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,5,13,3,5,141,94,11,18,30,0,0,0,0,3,22,345,0,0,0,0,4,3,0,0,3,0,0,0,0,0,51,63,11,12,3,7,151,131,37,63,234,109,76,39,14,4,85,992,0,0,0,0,0,3,0,0,29,48,38,29,7,3,17,171,0,0,0,0,0,0,0,0
124031465,0,0,0,0,0,0,0,0,36,20,25,8,6,4,3,102,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,15,3,7,3,3,0,0,38,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,16,0,0,0,0,0,3,4,3,13,4,0,6,0,0,3,36,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,39,24,4,3,9,0,0,0,0,0,3,93,0,0,0,0,3,0,0,0,4,0,0,0,0,0,15,24,4,7,0,3,44,33,24,19,90,38,28,21,10,5,28,344,0,0,0,0,0,0,0,6,21,40,34,24,26,8,21,179,0,0,0,0,0,0,0,3
124041466,0,0,0,0,0,4,3,8,85,67,61,27,12,4,8,287,0,0,0,0,0,10,3,3,9,3,3,0,3,0,0,40,0,0,0,0,3,5,7,14,55,31,19,4,10,3,0,160,0,0,0,0,0,0,0,0,15,8,4,3,0,0,0,34,3,0,0,0,0,12,25,20,41,11,7,7,0,0,3,131,0,0,0,3,5,6,4,8,15,3,0,0,0,0,0,44,0,0,0,0,0,0,0,3,4,4,0,0,0,0,5,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,5,12,4,4,125,77,17,12,57,4,3,0,0,3,21,348,0,0,3,0,5,3,0,0,0,0,0,0,0,0,65,85,12,15,7,13,143,129,61,61,289,134,105,42,26,5,107,1156,0,0,0,0,0,5,0,3,43,49,59,40,15,11,29,252,0,0,0,0,0,0,0,4
124041467,0,0,0,0,0,0,0,10,97,95,87,36,14,3,11,351,0,0,0,0,4,4,3,0,13,4,3,0,0,0,0,35,0,0,0,0,0,0,3,10,71,35,20,4,3,0,0,157,0,0,0,0,0,0,0,0,9,13,5,3,3,0,3,36,0,0,0,0,0,10,20,16,31,12,0,3,0,0,3,102,0,0,0,0,0,14,3,0,4,0,0,0,0,0,4,36,0,0,0,0,0,0,0,5,8,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,4,4,6,4,86,48,14,8,33,11,0,0,0,0,15,238,0,0,0,0,6,0,0,0,0,0,0,0,0,0,70,82,8,6,5,9,100,83,47,49,270,173,116,52,24,9,111,1062,0,0,0,0,3,3,3,5,76,100,98,52,43,16,45,448,0,0,0,0,0,3,0,3
124041468,3,0,0,0,0,0,0,0,33,30,25,8,6,0,8,115,0,0,0,0,0,3,0,0,5,3,3,0,0,0,0,12,0,0,0,0,0,10,5,6,41,11,3,3,3,3,3,78,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,16,0,0,0,0,0,7,8,10,18,6,0,3,0,0,3,53,0,0,0,0,0,3,3,4,4,3,3,0,0,0,4,24,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,10,3,0,43,33,3,0,19,0,0,0,0,0,5,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,10,14,4,0,44,47,21,19,135,54,35,17,13,5,55,470,0,0,0,0,0,3,0,0,31,42,27,38,11,11,26,199,0,0,0,0,0,0,0,3
124051469,0,0,0,0,0,0,0,3,23,40,39,9,4,3,0,129,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22,12,4,3,0,0,3,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,6,6,21,4,0,0,0,0,0,49,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,24,14,4,0,0,0,0,0,0,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,4,0,24,25,14,14,75,67,51,11,5,3,32,326,0,0,0,0,0,0,3,0,42,68,66,64,42,5,34,327,0,0,0,0,0,3,0,3
124051470,0,0,0,0,0,3,0,4,112,146,121,48,19,3,9,467,0,0,0,0,0,0,0,3,10,3,3,0,0,0,0,25,0,0,0,0,0,0,0,16,67,36,22,5,4,0,3,154,0,0,0,0,0,0,0,3,9,9,8,4,0,0,0,38,0,0,0,3,0,14,32,36,66,22,3,12,5,0,10,198,0,0,0,0,3,8,3,11,11,3,0,0,0,0,3,42,0,0,0,3,0,3,4,0,5,0,0,0,0,0,3,20,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,14,4,9,9,12,107,42,9,10,17,0,3,0,3,3,8,238,0,3,0,0,3,0,0,0,3,3,0,0,0,0,64,76,9,13,12,11,114,81,55,80,300,240,163,65,26,4,97,1267,3,5,0,0,3,0,0,3,130,188,185,110,100,23,118,872,0,0,0,0,0,0,3,5
124051580,3,0,0,0,0,4,0,6,65,59,29,11,7,0,6,195,0,0,0,0,0,4,0,3,14,3,0,3,0,0,0,25,0,0,0,0,0,3,4,14,50,17,3,5,0,0,0,92,0,0,0,0,0,0,0,3,8,8,4,0,3,0,0,26,0,0,0,0,4,9,23,19,36,11,0,0,0,0,9,119,0,0,3,3,3,10,9,8,4,0,0,0,0,0,3,43,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,4,4,3,4,114,57,14,7,15,0,5,0,0,0,14,246,0,0,0,0,3,3,0,0,0,0,0,0,0,0,39,55,8,12,6,12,126,93,55,62,204,93,42,22,7,0,75,821,0,0,0,0,0,3,0,3,42,80,56,19,16,6,28,256,0,0,0,0,0,3,3,3
124051581,0,0,0,0,0,0,0,3,88,63,37,13,5,0,9,223,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,20,0,0,0,0,0,3,0,12,48,21,0,3,0,0,0,87,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,23,0,0,0,0,0,10,19,24,41,8,3,3,0,0,8,123,0,0,5,4,6,15,11,7,5,0,0,0,0,0,0,52,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,13,3,220,79,7,15,30,0,0,0,0,0,15,421,0,0,0,0,3,0,0,0,3,0,0,0,0,0,63,76,8,24,17,11,232,114,44,63,241,103,49,20,7,0,98,1028,4,0,0,0,0,3,0,4,59,72,57,20,14,7,29,263,0,0,0,0,0,0,3,0
125011473,0,0,0,0,0,0,0,0,32,69,102,55,75,23,3,362,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,24,18,16,10,9,3,3,87,0,0,0,0,0,0,0,0,3,3,0,5,3,0,0,23,0,0,0,0,0,3,5,9,28,17,8,16,4,0,3,99,0,0,0,0,5,0,0,3,4,3,0,3,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,11,17,3,4,0,22,13,3,0,18,8,0,0,3,0,0,91,0,3,0,0,4,0,0,0,0,0,0,0,0,0,32,37,22,8,9,4,26,26,10,22,115,124,135,86,103,24,45,754,0,0,0,0,0,0,0,0,24,29,25,42,42,17,12,205,0,0,0,0,0,0,0,0
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,0,0,0,3,0,0,35,17,20,4,4,0,0,84,0,0,0,0,0,6,0,4,7,6,0,0,0,0,0,28,0,0,0,0,0,7,6,10,29,3,3,0,0,0,0,45,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,9,0,0,0,5,0,22,22,18,27,8,3,0,0,0,3,110,3,3,3,4,9,14,5,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,23,21,7,6,159,35,9,3,18,0,0,0,0,0,20,299,0,3,0,0,0,3,0,0,0,0,0,0,0,0,61,73,28,30,15,13,171,98,44,36,120,35,24,7,5,0,90,730,0,3,3,0,0,4,0,4,59,43,37,10,11,7,20,211,0,0,0,3,4,9,4,3
125011583,0,3,0,0,0,3,0,3,50,24,13,7,0,0,0,115,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,4,3,26,0,0,0,0,0,0,40,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,14,0,0,0,8,0,37,25,24,33,3,0,0,0,0,0,129,3,0,4,9,3,10,4,0,4,0,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,24,11,6,80,22,4,0,7,0,0,0,0,0,3,172,0,0,0,3,3,0,0,0,0,0,0,0,0,0,39,49,24,24,18,25,86,81,43,42,127,36,18,10,3,0,46,586,0,0,0,0,0,0,4,3,39,25,20,8,5,0,12,114,0,0,0,0,0,8,5,8
125011584,0,0,0,0,0,3,0,0,13,14,19,11,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,6,5,3,0,0,0,0,0,33,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,16,3,4,81,34,4,7,17,0,0,0,0,0,11,180,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,25,12,16,3,5,83,48,9,19,44,26,18,13,3,0,30,334,0,0,0,0,0,3,0,3,34,21,19,10,11,6,15,132,0,0,0,0,0,8,0,3
