SA2_MAINCODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
124011454,2588,162,20,0,0,2769,3354,27,15,3,0,3396,603,107,62,0,0,770,21,3,5,0,0,29,248,17,20,0,0,283,4,21,20,0,0,47,21,0,0,0,0,21,17,0,12,0,0,29,924,147,109,0,0,1177,23,90,18,0,0,128,218,24,5,0,0,247,7104,451,170,3,0,7725,2674,147,9,3,0,2835,3393,42,15,3,0,3452,593,94,66,4,0,759,13,4,0,0,0,20,273,21,13,3,0,314,12,26,0,0,0,43,26,9,0,0,0,36,20,3,0,0,0,24,950,157,83,9,0,1194,77,79,0,0,0,158,153,25,10,7,0,200,7244,447,116,18,3,7829,2782,171,3,3,0,2956,3283,57,12,3,0,3358,548,124,33,3,6,709,16,11,3,0,0,29,242,36,6,0,4,281,10,43,16,0,0,62,10,0,0,0,0,13,13,0,0,0,0,13,839,210,49,3,15,1117,21,102
124011455,946,28,4,3,0,984,751,0,5,3,0,754,281,9,9,0,0,296,8,12,0,0,0,29,83,0,0,0,0,92,3,3,0,0,0,12,10,0,0,0,0,10,6,3,0,0,0,11,400,34,12,3,0,440,5,0,0,0,0,6,107,5,5,0,0,118,2208,71,21,10,0,2304,1004,43,3,0,0,1048,727,5,3,0,0,732,303,8,10,3,0,318,8,8,0,0,0,18,96,4,4,0,0,106,5,9,0,0,0,15,12,0,0,0,0,12,12,0,0,0,0,12,439,30,12,3,0,480,13,0,0,0,0,13,153,9,3,0,0,168,2326,79,23,9,0,2435,1056,40,3,0,6,1104,766,10,0,3,3,782,279,15,3,0,0,293,10,18,0,0,0,30,104,7,0,0,0,120,3,3,0,0,0,7,7,0,0,0,0,9,10,3,0,0,0,16,421,44,3,0,4,478,16,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
124031457,1595,14,0,0,0,1614,2412,27,0,0,0,2439,474,61,0,0,0,538,52,15,0,0,0,66,267,7,3,0,0,282,8,7,0,0,0,12,16,0,0,0,0,16,17,0,0,0,0,19,841,84,4,0,0,934,12,0,0,0,0,12,167,3,0,0,0,175,5025,130,7,4,0,5163,1407,100,61,0,0,1562,2196,170,141,3,0,2509,416,102,37,0,0,549,48,29,4,0,0,82,220,36,8,0,0,267,5,3,0,0,0,14,9,6,0,0,0,13,5,0,0,0,0,7,712,170,50,0,0,930,12,0,0,0,0,19,208,37,7,0,0,256,4537,474,258,3,0,5269,1536,49,0,0,0,1588,2213,101,3,0,0,2318,714,107,10,0,9,840,56,35,0,0,0,88,220,12,0,0,0,235,5,5,0,0,0,7,9,0,0,0,0,10,10,0,0,0,0,11,1014,161,13,0,14,1201,15,0
124031458,1077,12,4,3,0,1092,2429,32,3,3,0,2470,481,45,0,0,0,527,304,104,0,0,0,407,210,10,0,0,0,225,9,5,0,0,0,9,71,3,0,0,0,77,15,3,0,0,0,20,1096,168,3,0,0,1270,19,3,0,0,0,19,236,38,0,0,0,271,4853,258,13,4,0,5127,1193,30,3,0,0,1225,2700,73,0,4,0,2780,494,47,0,0,0,542,260,143,0,0,0,404,238,15,3,0,0,257,6,15,0,0,0,20,57,3,0,0,0,63,16,3,0,0,0,25,1074,222,5,0,0,1303,15,4,0,0,0,18,221,25,3,0,0,248,5203,350,12,6,0,5566,1419,49,0,0,3,1470,3427,118,25,7,11,3584,1131,98,33,5,9,1269,193,197,3,0,0,396,251,29,0,3,5,284,17,12,3,0,0,31,45,6,0,0,0,53,24,0,0,0,0,23,1664,344,39,5,13,2064,28,3
124031459,1557,38,29,68,0,1694,1990,32,20,3,0,2049,386,54,37,0,0,476,35,17,53,0,0,100,153,12,7,3,0,171,0,0,8,0,0,11,10,0,0,10,0,16,21,0,3,0,0,21,600,81,109,19,0,801,15,0,20,4,0,38,133,9,17,4,0,162,4304,164,193,94,0,4743,1484,99,101,78,0,1768,1872,55,97,7,0,2026,359,66,46,5,0,482,30,27,50,0,0,110,149,15,18,0,0,185,3,0,0,0,0,9,14,0,0,11,0,24,16,0,0,0,0,15,572,112,118,17,0,818,6,0,3,3,0,13,138,19,60,12,24,256,4072,280,382,124,27,4883,1595,129,9,86,0,1814,1948,82,0,0,0,2033,426,79,0,8,0,523,48,35,25,0,0,109,127,15,0,0,0,143,3,0,11,0,0,12,4,0,0,4,0,6,16,0,0,0,0,19,632,136,34,16,4,814,16,3
124031460,1013,32,3,0,0,1042,3491,67,3,0,4,3555,827,147,3,0,0,974,45,0,0,0,0,52,197,16,0,0,0,211,6,0,0,0,0,6,121,3,0,0,0,120,15,0,0,0,0,18,1212,165,3,0,0,1378,7,0,0,0,0,10,188,8,0,0,0,200,5908,267,10,0,3,6185,1184,76,0,0,0,1258,3505,186,3,0,0,3696,764,215,5,0,0,978,21,0,28,0,0,55,186,22,0,0,0,206,12,0,0,0,0,12,68,3,0,0,0,76,15,0,0,0,0,16,1059,244,38,0,0,1340,11,0,0,0,0,15,144,15,4,0,0,167,5903,515,49,0,4,6469,1424,62,0,0,0,1489,3290,147,0,0,3,3436,815,213,43,0,4,1072,22,27,8,0,0,56,183,25,0,0,0,215,4,0,3,0,0,13,50,3,0,0,0,51,7,3,0,0,0,12,1076,267,55,3,5,1410,14,3
124031461,1780,70,23,91,0,1966,2259,66,69,5,0,2402,560,159,203,0,0,923,137,14,26,0,0,177,209,23,18,0,0,259,6,0,3,0,0,8,17,3,0,8,0,29,25,0,7,0,0,31,952,198,258,9,0,1424,9,0,0,0,0,14,180,19,33,4,0,234,5181,359,386,115,0,6039,1829,81,33,0,0,1937,2286,122,118,0,0,2523,534,146,302,0,4,988,151,19,25,0,0,195,215,26,22,0,0,273,16,0,10,0,0,25,16,3,0,0,0,19,14,0,3,0,0,20,945,199,366,6,3,1514,21,0,0,0,0,24,242,34,43,0,0,322,5320,438,555,6,3,6318,1727,207,35,3,0,1967,2022,101,102,0,0,2229,736,191,358,0,4,1297,120,56,20,0,0,197,206,37,20,0,3,264,8,4,3,0,0,19,13,9,0,0,0,22,17,0,4,0,0,16,1100,299,406,0,12,1819,25,3
124031462,959,129,77,0,0,1159,1598,306,119,0,0,2026,481,577,408,4,0,1468,100,160,145,0,0,400,165,90,31,4,0,289,6,5,12,0,0,26,8,8,4,0,0,25,12,6,3,0,0,20,782,846,594,13,0,2231,12,3,3,0,0,13,175,72,107,5,0,363,3518,1363,898,23,0,5799,951,158,82,0,0,1196,1782,441,155,0,0,2377,542,510,431,10,0,1489,113,210,166,0,0,480,191,98,51,3,0,339,12,37,17,0,0,64,11,3,9,0,0,20,15,8,0,0,0,27,874,863,670,13,0,2424,11,9,4,0,0,28,133,84,117,12,0,348,3757,1550,1028,21,0,6366,972,194,65,0,3,1234,1808,533,113,0,4,2464,764,681,433,7,14,1894,98,202,176,0,0,483,192,88,42,0,3,322,10,45,36,0,3,94,22,7,5,3,0,31,12,9,11,0,0,30,1093,1027,706,12,21,2855,12,36
124031463,722,13,30,23,3,788,683,10,3,5,0,699,134,3,7,0,0,146,5,0,0,0,0,5,91,8,7,10,0,115,3,0,0,0,0,3,24,0,0,6,0,31,30,0,0,0,0,29,281,12,15,12,0,329,5,0,0,0,0,10,142,5,11,3,0,159,1841,32,58,50,4,1985,741,8,33,39,0,819,742,6,3,4,0,750,176,3,8,0,0,184,3,0,0,0,0,3,111,0,7,7,0,132,0,0,0,0,0,0,11,0,0,6,0,18,31,0,0,0,0,37,331,3,22,20,0,383,14,0,0,0,0,13,74,0,7,3,0,81,1906,25,59,58,0,2052,820,4,24,16,6,870,1270,14,3,4,9,1303,278,26,11,0,9,323,0,0,0,0,0,0,105,3,8,0,7,122,0,0,0,0,0,3,12,0,0,4,0,15,15,0,0,0,0,18,418,28,20,9,14,491,22,0
124031464,781,91,242,0,0,1120,738,122,141,0,0,1002,370,469,581,5,0,1423,246,151,175,0,0,579,138,70,78,0,0,291,17,17,27,0,0,69,21,0,10,3,0,38,18,14,20,0,0,50,801,731,897,9,3,2445,8,6,43,0,0,58,155,82,145,29,0,416,2491,1033,1472,38,5,5043,689,268,107,3,9,1071,766,209,236,0,3,1206,416,455,581,0,3,1451,214,143,210,0,0,569,139,84,92,4,0,312,15,25,25,0,10,70,10,12,15,0,0,32,7,8,9,0,0,31,798,726,925,5,9,2464,17,21,6,0,33,75,175,80,127,34,7,428,2439,1300,1405,47,58,5245,684,264,95,0,4,1054,779,206,159,0,3,1150,652,558,678,11,10,1910,182,217,185,0,0,588,116,79,78,0,0,267,17,40,36,0,0,98,11,5,4,0,3,32,16,4,8,0,0,26,999,909,981,12,15,2914,6,9
124031465,441,9,0,5,0,448,837,3,0,0,0,851,70,3,0,0,0,74,0,0,0,0,0,0,39,0,0,0,0,44,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,4,118,10,3,8,0,131,9,0,0,0,0,9,96,0,0,0,0,98,1499,20,7,16,0,1533,486,7,0,0,0,487,869,0,0,0,0,870,113,7,0,0,0,118,0,0,0,0,0,0,49,0,3,0,0,55,0,0,0,0,0,0,5,0,0,0,0,10,8,0,0,0,0,8,181,10,3,0,0,190,3,0,0,0,0,3,66,0,4,0,0,70,1596,8,12,5,0,1627,470,4,0,0,0,476,876,0,0,0,0,881,104,3,0,0,3,110,0,0,0,0,0,0,53,0,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,5,168,3,0,0,0,175,11,0
124041466,1168,217,54,0,0,1442,1223,99,37,0,0,1368,478,323,195,6,0,1004,156,69,32,0,0,252,176,52,29,3,0,258,14,24,7,0,0,41,89,45,13,0,0,148,19,7,7,0,0,31,931,516,282,12,0,1737,18,17,0,0,0,41,170,65,52,0,0,284,3505,917,428,16,0,4867,1203,258,53,9,0,1522,1315,159,63,4,0,1543,510,348,184,18,0,1067,126,67,26,0,0,214,187,57,36,8,0,284,11,14,17,0,0,44,75,49,10,3,0,128,24,9,0,3,0,35,925,543,265,34,0,1769,18,0,14,0,0,39,192,63,32,11,0,302,3659,1037,430,53,0,5172,1249,265,71,6,4,1589,1250,172,30,3,3,1451,611,405,164,8,9,1194,138,68,8,0,0,220,167,38,22,0,3,236,10,13,7,0,0,27,39,21,0,0,0,67,19,6,0,0,0,21,992,556,204,5,12,1764,45,10
124041467,918,60,15,0,0,998,1897,116,25,3,0,2036,597,270,118,12,0,998,359,99,82,0,0,543,151,28,18,0,0,201,21,11,3,0,0,30,142,30,9,0,0,170,27,8,3,0,0,35,1299,435,223,20,0,1981,22,0,0,0,0,22,260,47,28,0,0,332,4395,664,293,26,0,5372,937,90,23,4,0,1053,1931,187,26,7,0,2143,575,298,139,20,0,1025,334,86,76,0,0,496,195,58,19,9,0,276,55,13,14,0,0,79,108,23,4,0,0,134,22,8,4,0,0,39,1290,473,257,25,0,2045,24,9,3,0,0,34,153,38,26,24,0,239,4335,792,326,61,0,5518,1047,111,3,0,4,1166,1798,215,7,0,10,2028,679,407,42,9,22,1166,322,158,0,0,3,486,158,54,3,0,5,222,39,19,0,0,0,62,69,15,0,0,0,84,13,3,0,0,0,18,1294,658,48,18,24,2039,19,8
124041468,682,4,6,3,0,693,777,4,3,3,0,790,120,10,0,0,0,132,0,0,0,0,0,0,131,8,5,0,0,140,4,0,0,0,0,4,6,0,0,0,0,11,19,0,0,0,0,19,291,12,5,0,0,312,11,0,0,0,0,13,130,8,0,0,0,137,1891,32,9,10,0,1945,615,7,0,3,0,629,732,3,0,0,0,737,139,3,9,0,0,152,0,0,0,0,0,0,118,10,6,0,0,134,0,0,0,0,0,0,20,0,0,0,0,27,16,0,0,0,0,16,293,15,18,6,0,333,10,0,0,0,0,15,102,3,0,0,0,104,1758,29,18,13,4,1813,640,3,0,6,7,650,683,3,0,4,11,697,152,5,9,3,7,168,0,0,0,0,0,0,94,6,0,0,11,112,0,0,0,0,0,0,13,0,0,0,3,14,13,0,0,0,3,15,269,10,7,3,20,307,6,0
124051469,387,3,0,0,0,386,1188,11,0,0,0,1195,172,4,0,0,0,177,20,0,0,0,0,20,58,0,0,0,0,57,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,261,4,0,0,0,267,0,0,0,0,0,3,92,0,0,0,0,98,1935,17,0,0,0,1948,448,19,0,0,0,469,1102,22,0,0,0,1130,166,4,0,0,0,173,20,0,0,0,0,20,66,0,0,0,0,71,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,267,3,0,0,0,268,4,0,0,0,0,4,74,0,0,0,0,79,1896,50,0,3,0,1948,529,7,0,0,0,535,1002,8,0,0,0,1010,209,8,0,0,0,217,13,0,0,0,0,13,64,3,0,0,0,66,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,305,6,0,0,0,316,13,0
124051470,1573,5,0,5,4,1593,3308,8,0,11,10,3336,595,4,0,0,0,600,44,0,0,0,0,44,287,3,0,4,0,287,3,0,0,0,0,3,22,0,0,0,0,22,20,0,0,0,0,22,978,10,0,3,0,990,13,0,0,0,0,13,218,3,0,0,0,222,6086,22,3,24,15,6150,1609,19,25,0,0,1648,3213,29,85,0,0,3330,590,7,15,0,0,608,49,0,0,0,0,49,260,3,13,0,0,275,3,0,0,0,0,3,34,0,0,0,0,34,15,0,0,0,0,17,956,11,27,0,0,990,14,0,0,0,0,18,210,0,16,0,0,221,6000,56,145,6,0,6212,1754,7,0,0,0,1764,3024,10,0,0,0,3037,753,19,0,0,3,773,42,0,0,0,0,42,243,4,0,0,0,246,4,0,0,0,0,4,20,0,0,0,0,23,15,0,0,0,0,15,1079,24,0,0,3,1107,16,0
124051580,1035,32,17,0,0,1080,1326,74,9,0,0,1402,378,103,7,3,0,492,83,36,0,0,0,123,170,15,0,0,0,195,0,0,0,0,0,0,21,0,0,0,0,25,20,0,0,0,0,20,684,158,10,3,0,851,15,3,0,0,0,14,258,23,3,0,0,282,3312,284,33,3,0,3629,1020,47,0,0,0,1067,1377,142,3,0,0,1524,375,133,4,4,0,515,86,41,0,0,0,125,200,32,0,5,0,240,8,9,0,0,0,12,20,0,0,0,0,25,14,4,0,0,0,20,705,218,11,6,0,947,13,0,0,0,0,13,187,44,3,0,0,236,3296,455,16,7,0,3779,923,63,0,0,0,983,1222,193,3,0,0,1417,604,212,4,0,7,827,77,40,12,0,0,131,167,28,0,0,3,203,3,15,0,0,0,19,18,8,0,0,0,22,14,3,0,0,0,14,874,304,23,4,16,1216,21,0
124051581,1143,146,44,0,0,1330,1129,170,49,0,0,1358,475,364,267,7,0,1106,373,86,112,0,0,566,188,48,21,6,0,259,14,17,9,0,0,42,21,3,0,0,0,27,34,9,15,0,0,59,1109,530,420,10,0,2065,10,5,0,0,0,16,241,85,90,0,0,419,3630,933,608,17,0,5181,1114,114,48,0,0,1276,1192,284,74,0,0,1553,576,434,290,4,0,1306,317,155,87,0,0,560,195,61,47,4,0,300,19,36,21,0,0,72,29,0,0,0,0,29,16,5,10,0,0,25,1148,688,452,9,0,2292,18,3,8,0,0,26,288,89,68,0,0,439,3764,1176,645,9,0,5593,995,100,51,0,3,1145,990,303,83,3,3,1372,875,512,461,15,11,1880,302,105,102,0,0,511,206,51,40,3,4,309,22,11,16,0,0,54,18,6,11,0,0,37,24,0,4,0,0,29,1446,687,641,18,12,2815,31,3
125011473,201,44,103,0,22,377,375,171,402,0,55,998,159,82,648,3,19,908,7,0,0,0,0,5,33,16,109,0,3,158,0,0,0,0,0,4,17,15,11,0,0,36,5,0,9,0,0,9,219,110,774,4,25,1126,3,0,3,0,0,7,79,19,250,0,14,365,870,347,1541,4,116,2873,312,29,236,0,0,577,582,57,872,0,0,1516,188,41,1070,0,0,1301,0,0,5,0,0,5,62,4,130,0,0,201,0,0,5,0,0,6,22,3,14,0,0,39,6,0,9,0,0,17,284,47,1233,0,0,1565,9,0,6,0,0,9,59,13,253,0,0,324,1252,145,2596,3,0,4000,286,118,424,0,3,829,390,257,1510,0,3,2165,144,140,2588,0,7,2880,3,0,9,0,0,17,46,18,242,0,0,308,0,0,5,0,0,8,12,7,16,0,0,35,5,0,11,0,0,16,208,170,2871,0,9,3261,0,3
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,972,80,91,4,0,1148,687,127,181,3,0,998,299,155,561,0,0,1018,11,59,40,0,0,114,146,39,87,4,0,271,7,15,11,0,0,36,43,4,15,0,0,60,15,5,9,0,0,29,519,278,724,6,0,1528,10,6,8,0,0,23,175,52,226,3,0,457,2367,553,1228,15,0,4157,970,81,115,3,0,1170,748,143,307,0,0,1199,267,105,606,0,0,986,22,31,84,0,0,146,159,27,122,11,0,313,14,3,15,0,0,23,33,5,33,0,0,71,17,4,10,0,0,33,511,174,866,12,0,1573,14,4,14,0,0,32,184,39,251,13,0,485,2428,441,1554,27,3,4454,858,78,136,20,3,1094,678,119,279,17,8,1096,371,127,755,18,10,1283,14,39,76,0,0,132,186,33,138,12,3,372,9,5,24,0,0,36,51,12,29,3,0,100,15,4,9,0,0,29,644,226,1028,33,14,1954,11,3
125011583,239,14,219,0,0,468,183,19,416,0,0,619,168,28,1059,0,0,1261,14,0,94,0,0,111,57,3,147,0,0,210,5,0,27,0,0,27,17,0,24,0,0,39,9,0,24,0,0,32,267,33,1372,3,3,1684,3,0,3,0,0,8,65,7,299,3,0,378,765,76,2307,8,5,3160,210,14,272,0,3,501,187,21,514,0,0,721,89,13,1175,0,5,1278,5,9,92,0,0,108,67,5,183,0,0,253,4,3,29,0,0,35,13,0,31,0,0,40,8,0,20,0,0,28,185,26,1522,0,6,1741,3,0,20,0,0,22,47,3,260,0,0,312,623,69,2580,9,7,3289,198,29,241,0,0,472,133,31,464,0,0,629,90,38,1342,8,3,1476,0,5,103,0,0,107,65,9,193,0,0,275,4,4,22,0,0,28,13,3,41,0,0,61,7,0,11,0,0,24,181,58,1711,8,5,1960,7,0
125011584,546,62,25,0,3,635,484,50,26,3,3,558,152,26,21,0,0,202,80,51,3,0,0,138,82,6,7,0,0,98,16,0,3,0,0,25,22,0,0,0,0,28,15,5,0,0,0,21,369,91,37,0,0,505,14,4,0,0,0,12,164,23,16,0,0,198,1565,226,100,7,11,1909,603,64,3,0,0,668,603,178,30,0,0,811,152,62,29,3,0,240,52,66,33,0,0,153,94,13,13,3,0,120,3,19,0,0,0,28,23,4,0,5,0,27,10,0,0,0,0,10,335,166,74,8,0,579,14,3,5,0,0,23,105,28,14,0,0,146,1653,433,123,5,0,2222,591,68,4,0,3,665,568,126,33,0,4,726,249,85,23,0,0,356,37,88,28,0,0,151,104,24,11,0,3,148,8,14,6,0,0,23,19,9,0,0,0,32,11,0,0,0,0,16,435,214,73,3,3,734,10,3
125011585,774,39,87,8,0,914,481,63,115,3,0,661,212,58,281,6,4,565,19,49,38,0,0,111,93,13,15,7,0,130,3,0,0,0,0,8,10,0,10,0,0,22,15,0,8,0,0,18,359,120,352,10,4,847,10,0,7,0,0,12,99,13,111,8,6,232,1722,234,672,28,16,2668,662,133,83,0,0,878,438,126,133,0,0,694,184,74,383,0,0,641,13,63,45,0,0,119,78,19,40,0,0,143,3,4,5,0,0,14,7,3,8,0,0,20,12,0,9,0,0,16,292,170,489,0,0,951,8,0,0,0,0,9,92,33,47,0,0,176,1490,462,749,0,4,2709,722,53,86,0,0,864,452,83,93,5,0,631,220,93,390,18,0,724,12,56,55,4,0,129,117,27,39,3,0,185,0,3,8,0,0,9,18,3,3,0,0,27,8,0,3,0,0,14,370,180,495,32,3,1094,6,0
