SA2_MAINCODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
105011092,74,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,10,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,3,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,17,9,0,0,0,0,12,376,174,140,87,74,853
105011093,58,1052,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,12,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,4,0,0,0,0,0,0,9,3,0,0,3,14,0,0,0,0,0,3,550,188,209,112,55,1107
105011094,58,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,4,0,0,0,0,7,470,190,145,80,58,942
105011095,65,1150,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,5,3,0,0,3,11,620,214,192,111,69,1200
105011096,99,1276,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,14,3,3,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,29,4,0,0,0,0,4,13,0,0,0,0,9,16,0,0,0,0,21,9,3,7,3,3,23,6,0,0,3,3,9,4,3,0,0,0,8,39,8,4,9,3,68,24,14,4,0,6,47,702,270,232,111,109,1430
105021097,141,4355,3,0,0,0,0,4,3,0,0,0,0,3,10,5,0,0,0,13,13,7,4,0,0,26,0,3,0,0,0,7,3,0,0,0,0,3,30,17,4,5,0,58,0,0,0,0,0,0,8,0,0,0,0,8,7,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,17,5,3,0,0,26,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,10,5,0,0,0,15,2361,936,725,296,142,4461
105021098,49,479,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,6,213,105,91,45,49,506
105031099,78,1936,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,9,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,9,3,0,0,0,0,6,0,0,0,0,0,0,13,3,0,0,0,18,15,3,0,3,0,26,1121,326,305,170,82,2004
105031100,138,2335,0,0,0,0,0,0,0,0,0,0,0,3,99,32,9,4,0,142,20,9,4,4,0,44,9,4,4,3,0,14,3,0,0,0,0,6,127,43,22,10,0,199,0,0,0,0,0,0,0,0,0,0,0,0,15,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,0,7,1115,570,507,239,141,2578
105031101,189,3769,0,0,0,0,0,0,0,0,0,0,0,0,71,18,3,0,0,92,25,14,8,3,0,58,4,3,0,3,3,14,0,0,0,0,0,0,107,37,19,3,3,165,0,0,0,0,0,0,23,3,0,0,0,25,130,42,11,0,4,185,11,6,5,0,0,23,3,0,0,0,0,4,0,0,0,0,0,0,161,60,19,0,4,243,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,7,6,4,0,0,18,1877,973,749,406,192,4199
105031102,110,2015,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,16,6,3,3,3,0,16,0,0,0,0,0,3,0,0,0,0,0,3,22,12,5,3,0,34,0,0,0,0,0,0,4,0,0,0,0,4,82,11,9,0,0,96,16,3,0,0,0,22,4,3,0,0,0,6,0,0,0,0,0,0,104,19,8,0,0,132,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,7,5,12,3,7,24,0,0,0,0,0,4,9,3,16,3,8,39,3,0,0,0,0,3,959,480,444,215,119,2225
105031103,75,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,0,10,645,299,310,159,75,1493
105031104,48,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,3,0,0,8,594,189,178,111,48,1126
105031105,96,1598,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,5,11,0,0,0,0,14,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,0,12,808,306,255,174,96,1636
105031106,98,1757,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,4,0,0,13,3,0,0,0,0,3,5,0,0,0,0,3,13,4,0,0,0,16,34,17,7,5,0,64,38,14,12,11,3,72,0,0,0,0,3,5,88,29,27,11,10,162,6,3,0,3,0,15,940,404,333,178,110,1959
106011107,119,2612,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,17,19,15,4,0,0,40,0,0,0,0,0,3,0,0,0,0,0,6,28,17,7,0,0,56,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,5,3,3,0,18,1126,568,592,294,124,2704
106011108,207,4955,0,0,0,0,0,0,7,0,0,0,0,10,130,32,7,4,0,170,88,49,24,5,0,170,3,3,4,3,0,11,0,3,0,0,0,8,236,80,37,11,3,364,0,0,0,0,0,0,3,0,0,0,0,4,11,3,0,0,0,21,4,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,7,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,7,3,3,0,0,19,2453,1168,1054,493,210,5378
106011109,109,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,13,6,0,0,0,25,863,417,404,198,109,1993
106011110,91,2356,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,8,0,0,0,0,0,3,5,0,0,0,0,6,6,0,3,0,0,11,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,4,7,0,3,24,4,5,4,0,3,15,1168,472,469,208,101,2416
106011111,230,4297,0,0,0,0,0,0,5,0,0,0,0,5,58,22,4,0,0,82,44,22,13,5,0,81,3,0,0,0,0,4,6,0,0,0,0,9,112,43,25,5,0,181,0,0,0,0,0,0,3,0,0,0,0,10,7,4,0,0,0,13,4,0,0,3,0,12,0,0,0,0,0,3,0,0,0,0,0,0,18,6,3,4,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,5,0,0,0,5,0,0,0,0,0,0,3,5,0,0,0,9,10,3,4,3,0,19,1909,1021,923,446,233,4533
106011112,168,3710,0,0,0,0,0,0,3,0,0,0,0,3,54,14,4,0,0,66,73,55,17,10,0,151,7,3,3,0,0,22,4,0,0,0,0,4,139,71,21,13,3,251,0,0,0,0,0,0,5,0,0,0,0,5,23,6,3,0,0,38,22,12,4,0,0,38,3,0,0,0,0,3,0,0,0,0,0,0,51,20,9,0,0,86,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,22,5,6,0,0,0,13,1671,878,952,408,166,4077
106011113,64,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,0,0,4,3,6,4,0,0,15,519,266,275,118,64,1234
106021114,74,1478,0,0,0,0,0,0,3,0,0,0,0,3,28,3,0,0,0,29,11,4,12,0,0,26,3,9,0,0,0,15,0,0,0,0,0,0,46,14,12,0,3,72,0,0,0,0,0,0,3,0,0,0,0,3,11,3,0,0,0,12,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,23,0,0,0,0,0,5,6,0,0,0,0,6,0,3,0,0,0,5,4,3,0,0,0,8,3,3,0,0,0,3,0,0,0,0,0,0,12,11,3,0,0,27,46,3,3,0,0,53,707,361,360,150,80,1655
106021115,289,6632,0,0,0,0,0,0,9,0,0,0,0,9,217,37,14,0,0,265,151,83,39,7,3,287,3,8,6,3,3,23,0,0,0,0,0,4,379,126,62,17,6,586,0,0,0,0,0,0,13,3,0,0,0,19,49,13,5,0,0,69,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,74,18,6,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,9,4,0,0,0,0,10,0,0,0,0,0,0,9,3,4,0,0,17,40,5,0,0,0,42,3278,1611,1535,663,299,7378
106021116,80,2037,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,0,17,16,3,0,0,0,19,0,0,3,0,0,6,0,0,0,0,0,0,32,7,6,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,407,526,223,80,2086
106021117,279,5579,0,0,0,0,0,0,3,0,0,0,0,3,131,17,0,0,0,147,78,46,16,7,0,149,3,5,0,5,3,23,4,0,0,0,0,8,227,65,22,13,3,327,0,0,0,0,0,0,9,3,0,0,0,10,16,0,0,0,0,16,3,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,30,6,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,4,0,3,0,0,5,2416,1293,1341,610,287,5951
106021118,130,2795,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,28,5,3,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,36,6,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,0,0,14,1082,644,718,292,130,2856
106031119,65,1262,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,17,46,33,23,7,3,106,10,6,5,0,0,22,0,0,0,0,0,0,60,41,30,7,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,7,23,0,0,0,0,23,18,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,3,59,10,0,0,0,0,12,694,302,289,135,71,1485
106031120,70,1727,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,32,13,9,0,0,50,3,0,0,0,0,4,3,0,0,0,0,3,44,17,10,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,9,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,3,1010,335,280,131,72,1823
106031121,144,3915,0,0,0,0,0,0,13,0,0,0,0,13,242,21,4,0,0,268,514,182,93,23,0,816,89,46,39,34,14,227,20,3,0,0,0,27,878,257,140,56,20,1348,0,0,0,0,0,0,13,0,0,0,0,12,119,22,3,0,0,143,102,23,9,0,0,134,18,0,3,0,3,27,4,0,0,0,0,4,259,44,17,0,3,327,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,7,4,3,0,0,0,10,7,0,3,0,0,9,3,0,0,0,0,3,25,4,3,0,0,35,16,6,7,0,0,27,3280,942,893,382,164,5651
106031122,173,3089,0,0,0,0,0,0,4,0,0,0,0,4,134,23,5,3,0,165,60,24,15,8,3,105,15,14,5,4,0,36,4,0,0,0,0,3,212,58,24,15,3,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,14,0,0,0,0,0,0,13,0,0,0,0,13,17,3,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,3,30,0,0,0,0,31,66,8,6,0,0,78,8,0,3,0,0,7,1586,767,661,302,177,3499
106031123,91,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,570,272,381,170,95,1486
106031124,27,1356,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,0,18,43,6,3,0,0,56,4,4,3,0,0,11,0,0,0,0,0,0,63,19,8,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,22,12,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,32,6,3,0,0,38,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,9,3,0,0,0,0,3,1095,189,140,57,25,1501
106031125,172,3447,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,10,4,3,3,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,13,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,3,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,10,8,0,3,0,17,0,0,0,0,0,0,14,3,0,0,0,15,24,5,0,0,0,31,12,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,54,4,3,3,0,67,3,0,0,0,0,7,1487,739,798,366,174,3562
106041126,127,2804,0,0,0,0,0,0,3,0,0,0,0,8,45,7,5,0,0,54,45,28,13,4,0,92,6,10,4,7,0,21,3,0,0,0,0,5,103,51,18,6,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,5,3,3,0,0,10,1304,679,619,276,128,3003
106041127,44,988,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,6,0,0,23,474,210,207,105,44,1038
106041128,45,1370,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,15,4,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,9,4,0,0,24,0,0,0,0,0,0,8,0,0,0,0,8,9,4,0,0,0,22,11,3,3,0,0,18,0,3,0,0,0,3,0,0,0,0,0,3,33,11,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,11,682,276,295,155,45,1455
106041129,72,2019,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,4,3,0,0,24,0,0,0,0,0,0,3,0,0,0,0,5,13,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16,11,6,3,3,0,26,1077,378,375,192,78,2099
107011131,291,5900,0,0,0,0,0,0,4,0,0,0,0,3,118,15,0,0,0,136,133,50,27,4,3,221,3,0,3,3,4,15,7,3,0,0,0,10,263,73,41,11,8,391,0,0,0,0,0,0,3,0,0,0,0,3,38,14,0,0,0,48,4,4,3,0,0,8,0,0,0,0,0,3,3,0,0,0,0,3,45,15,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,11,0,0,0,0,0,0,3,3,4,3,3,19,12,4,3,0,0,17,2786,1395,1355,558,298,6390
107011132,138,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,31,15,8,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,514,640,290,141,2346
