SA2_MAINCODE_2016,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650m,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R0_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650m,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R0_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649,C16_2500_2999_R650m,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R0_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650m,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000m_R0_74,C16_4000m_R75_99,C16_4000m_R100_149,C16_4000m_R150_199,C16_4000m_R200_224,C16_4000m_R225_274,C16_4000m_R275_349,C16_4000m_R350_449,C16_4000m_R450_549,C16_4000m_R550_649,C16_4000m_R650m,C16_4000m_R_NS,C16_4000m_R_Tot,C16_PI_S_R0_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650m,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R0_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650m,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R0_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650m,C16_Tot_R_NS,C16_Tot_R_Tot
114021289,3,3,0,0,8,12,3,0,0,3,47,6,0,0,0,3,3,3,12,5,0,0,3,35,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,3,0,0,3,0,3,0,11,3,0,0,0,0,0,3,5,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,9,55,0,18,23,25,27,66,73,26,11,14,24,356
115011290,0,0,0,11,9,26,131,53,17,0,248,0,0,0,0,6,0,3,24,144,73,24,4,284,0,0,0,0,0,0,7,19,82,51,5,0,174,0,0,0,0,0,0,3,14,82,79,15,0,204,0,0,0,0,0,0,3,3,33,33,24,0,96,0,0,0,3,3,0,0,17,42,34,13,3,112,0,0,0,0,0,0,0,0,3,4,0,4,16,36,3,21,21,12,24,47,194,719,427,125,38,1672
115011291,3,0,0,3,4,19,22,29,28,3,114,3,0,0,0,3,3,0,9,29,43,41,6,131,3,0,0,0,0,5,3,8,21,21,31,0,81,0,0,0,0,0,0,5,5,12,26,59,0,102,3,0,0,0,0,4,0,6,4,6,83,0,105,0,0,4,0,0,0,3,8,11,15,36,3,87,0,0,0,0,0,0,0,3,3,3,0,0,10,21,0,25,3,5,22,25,89,147,202,321,26,893
115011294,0,0,0,0,0,0,0,3,4,0,15,0,0,0,0,0,0,3,3,3,3,9,0,14,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,3,17,3,24,0,0,0,0,0,0,0,0,0,4,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,4,4,7,23,59,4,125
115011296,0,0,0,0,0,3,3,10,8,0,34,0,0,0,0,0,3,0,0,9,11,14,0,38,0,0,0,0,0,0,0,0,4,3,11,3,30,0,0,0,0,0,0,0,0,9,10,33,0,62,0,0,0,0,0,0,3,0,0,15,50,0,72,0,0,0,0,0,0,0,3,4,11,19,0,35,0,0,0,3,0,0,0,0,0,0,0,3,6,15,0,4,16,7,11,8,17,46,65,171,16,384
115011553,0,0,0,0,0,7,38,35,10,0,97,0,0,0,0,0,0,0,0,45,46,24,0,119,0,0,0,0,0,0,0,4,23,16,16,0,61,0,0,0,0,0,0,3,3,33,26,27,0,98,5,0,0,0,0,0,0,3,20,31,30,0,84,5,0,0,0,0,0,0,3,14,18,25,3,61,0,0,0,0,0,0,0,0,3,0,0,4,9,22,0,0,6,7,8,13,46,263,227,144,13,755
115011554,3,0,0,0,0,0,3,0,9,0,19,0,0,0,0,0,0,0,0,0,4,13,3,21,0,0,0,0,0,0,0,0,0,0,9,0,13,3,0,0,0,0,0,0,0,3,3,15,0,25,0,0,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,0,3,9,3,15,0,0,3,0,0,0,0,0,0,0,0,6,16,6,3,30,14,22,10,10,6,11,27,77,41,265
115011555,0,0,0,0,0,9,17,13,17,4,66,4,0,0,0,0,0,3,8,14,24,15,0,67,0,0,0,0,0,3,0,4,6,17,13,0,49,0,0,0,0,0,0,0,4,13,24,46,0,94,4,0,0,0,0,0,0,0,16,13,62,0,99,0,0,0,0,0,0,3,0,10,5,26,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,25,7,14,10,3,4,18,47,111,136,220,18,614
115011556,0,0,3,0,0,4,38,27,10,0,82,0,0,0,0,0,3,4,9,44,47,15,0,121,4,0,0,0,0,0,0,0,16,28,8,0,64,0,0,0,0,0,0,0,0,22,26,19,0,75,0,0,0,0,0,0,0,0,13,25,23,0,62,0,0,0,0,0,0,0,6,17,23,10,0,57,0,0,0,0,0,0,0,0,0,6,0,0,9,15,0,0,5,3,3,16,43,217,263,105,11,682
115011557,0,0,0,3,0,3,3,4,10,0,20,0,0,0,0,0,0,0,0,4,5,16,0,29,0,0,0,0,0,0,0,0,0,7,8,0,22,0,0,0,0,0,0,3,0,0,7,25,0,44,0,0,0,0,0,0,0,0,0,4,27,0,34,0,0,0,0,0,0,0,3,4,7,9,0,23,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,10,3,8,19,46,114,9,218
115011558,0,0,0,0,3,4,10,25,29,0,70,0,0,0,0,0,0,3,3,10,27,47,3,101,0,0,0,0,0,0,0,0,8,21,50,0,80,3,0,0,0,0,0,3,0,7,42,89,5,148,0,0,0,0,0,0,3,0,3,24,110,3,148,4,0,0,0,0,5,6,0,4,15,51,4,85,0,0,0,0,0,0,0,0,0,0,0,0,4,28,4,4,8,9,8,23,23,67,204,421,22,821
115011559,0,0,0,3,3,3,18,54,33,3,120,0,0,0,0,0,3,8,3,15,64,70,3,168,3,0,0,0,0,3,0,3,12,49,54,0,125,3,0,0,0,0,0,0,3,6,68,82,0,176,0,0,0,0,0,0,3,4,5,45,123,3,176,6,0,0,0,0,3,0,5,13,42,48,7,127,0,0,0,0,0,0,0,0,0,4,0,0,10,31,0,3,3,6,15,19,43,107,426,465,36,1155
115021297,0,8,0,0,6,15,16,19,21,3,106,12,0,0,0,0,3,5,20,18,14,16,5,93,5,0,0,3,0,0,0,4,11,17,10,0,51,14,0,0,0,0,3,6,0,6,11,44,0,84,3,0,0,0,4,0,0,0,3,6,43,0,72,6,0,0,0,0,5,9,6,7,10,23,8,78,0,0,0,0,3,0,0,0,3,0,3,3,17,106,0,13,25,26,37,68,108,119,109,202,47,867
115021298,0,0,0,0,3,6,4,3,6,0,30,5,0,0,0,0,3,0,3,3,3,6,0,20,0,0,0,0,0,0,0,0,3,3,3,0,16,0,0,0,0,0,3,0,0,0,4,6,0,20,3,0,0,0,0,0,0,6,0,0,5,0,19,0,0,0,0,0,0,0,3,7,3,7,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,3,7,14,19,35,29,36,34,16,224
115031299,0,0,3,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,43,3,9,6,8,12,13,16,8,0,4,9,130
115031300,0,3,3,3,17,37,27,5,6,3,119,8,0,3,3,0,0,6,23,29,9,4,0,93,5,0,0,0,0,0,3,20,14,8,7,0,53,8,0,0,0,0,3,3,8,12,10,11,3,64,0,0,0,0,0,0,3,5,3,3,15,0,28,3,0,0,0,0,3,3,9,11,6,3,3,40,0,0,0,0,3,0,0,0,0,0,0,0,12,84,4,8,33,46,43,84,224,140,59,57,30,806
115041301,0,0,7,4,7,23,16,13,8,3,90,6,0,0,0,3,3,3,7,14,8,4,0,47,0,0,0,0,0,3,3,8,3,4,3,3,29,0,0,0,0,0,4,0,7,13,16,4,0,41,3,0,0,0,0,0,0,0,0,4,13,0,24,3,0,0,0,0,0,4,9,8,8,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,6,36,0,6,6,23,41,43,104,83,70,48,31,488
115041302,0,0,0,10,6,9,21,58,42,4,151,0,0,0,0,0,5,3,6,18,67,53,0,166,3,0,0,0,0,3,3,3,10,35,73,0,131,0,0,0,0,0,3,6,0,12,55,103,4,188,3,0,0,0,0,0,3,3,8,31,101,0,159,3,0,0,0,0,0,12,5,6,29,58,3,116,0,0,0,0,0,0,0,0,0,0,3,9,9,32,0,0,17,3,32,43,53,122,359,481,26,1178
116011303,0,3,4,4,70,272,57,8,3,10,437,3,0,4,5,0,7,40,209,60,5,4,3,336,3,0,0,0,4,0,13,100,37,6,3,0,169,0,0,0,8,0,0,10,52,32,4,3,5,113,0,0,0,0,0,0,0,29,11,5,3,0,55,0,0,0,3,3,0,13,76,28,3,3,9,130,3,3,0,4,0,0,4,17,0,0,0,6,44,72,23,91,83,55,65,367,1468,336,39,18,80,2694
116011304,0,0,0,12,14,143,46,7,0,8,240,9,0,0,0,0,5,16,115,61,11,0,3,222,4,0,3,0,3,0,9,48,37,3,0,4,109,0,0,0,0,0,3,4,37,39,3,7,4,104,0,0,0,3,0,0,0,10,14,6,0,0,35,0,0,5,3,6,7,9,47,24,3,0,11,124,0,0,16,11,0,3,8,5,0,0,0,11,52,64,25,194,121,61,92,166,844,346,43,13,88,2070
116011306,4,8,7,8,35,128,51,10,0,7,253,0,0,3,3,0,3,26,96,37,7,3,7,187,5,0,0,0,3,0,17,56,24,3,0,5,108,3,0,4,0,3,0,9,37,27,11,5,4,93,0,0,0,0,0,0,6,19,18,3,6,0,54,3,3,12,6,8,10,19,45,25,13,0,10,153,4,0,16,8,8,3,5,4,0,0,0,20,70,72,35,292,179,104,106,254,677,261,67,20,100,2169
116011307,0,4,8,9,19,132,48,18,6,4,254,0,0,0,3,0,0,17,100,53,25,3,3,218,0,0,0,0,3,3,7,53,36,14,5,0,117,3,0,3,0,0,0,3,41,34,16,5,0,112,3,0,0,0,0,0,3,9,23,12,7,3,52,3,0,8,9,5,8,6,46,26,13,3,11,142,9,3,13,3,6,4,3,3,0,0,0,22,67,120,52,310,141,99,114,187,764,330,124,44,91,2364
116011308,5,0,6,10,15,144,82,11,4,3,291,6,0,0,3,0,7,19,136,84,15,0,0,271,4,0,0,0,0,3,12,45,49,11,0,0,136,0,0,3,0,0,3,3,40,57,15,0,0,126,0,0,0,0,0,0,0,12,12,9,0,0,46,5,0,6,7,3,5,13,44,38,25,3,3,146,0,3,9,7,0,0,0,12,8,0,0,13,47,75,32,188,106,61,80,158,775,454,110,26,68,2130
116011560,0,0,0,6,18,107,34,3,4,3,183,0,0,0,0,0,0,12,81,24,0,0,6,124,0,0,0,0,0,0,3,30,15,0,0,4,58,3,0,0,0,0,0,7,36,24,0,0,0,73,0,0,0,0,0,0,0,11,9,0,0,0,25,3,0,0,0,3,0,3,32,17,8,5,3,74,0,0,5,4,0,0,3,12,0,0,0,3,33,36,16,76,51,39,46,110,582,194,21,12,47,1226
116011561,0,3,4,0,17,148,47,12,0,5,237,4,0,0,3,0,7,13,107,48,14,0,3,189,6,0,0,0,0,3,11,64,32,6,3,0,123,0,0,0,0,0,0,3,46,30,4,3,0,89,0,0,0,0,0,0,0,17,7,3,6,0,39,0,0,3,3,0,4,10,46,28,5,0,10,115,0,0,0,0,0,4,0,3,3,0,0,12,26,40,11,45,41,31,60,155,829,305,58,15,43,1635
116021309,0,0,0,3,4,5,33,61,10,3,122,0,0,0,0,0,3,6,4,37,65,22,3,140,0,0,0,0,0,0,0,3,18,40,17,0,87,0,0,0,0,0,0,6,0,28,66,34,0,136,0,0,0,0,0,0,0,4,16,37,29,0,88,0,0,0,0,0,0,0,0,16,23,14,5,65,0,0,0,0,0,0,0,0,0,3,0,0,11,14,0,12,3,9,15,15,42,206,353,155,18,843
116021310,3,4,0,12,4,15,44,84,41,0,211,3,0,0,0,0,3,6,18,67,129,54,4,287,0,0,0,0,0,0,4,4,31,96,59,6,200,0,0,0,0,0,3,4,3,37,113,85,6,252,7,0,0,0,0,0,3,0,11,79,102,0,205,0,0,0,3,0,4,6,3,26,53,61,6,154,0,0,0,3,0,0,0,0,0,0,0,7,16,27,0,10,22,9,39,45,104,354,694,460,39,1791
116021312,3,3,4,11,22,69,35,35,17,9,212,3,0,0,0,3,8,13,46,43,46,26,0,183,0,0,0,0,0,0,3,22,14,25,18,3,87,0,0,0,0,3,3,0,18,17,40,22,0,117,0,0,0,0,0,0,5,9,4,29,30,0,86,0,0,0,0,3,4,10,19,17,14,12,11,102,0,0,0,0,0,0,4,3,0,0,0,7,19,47,3,28,57,44,80,130,396,205,244,167,47,1452
116021562,0,0,0,0,0,6,15,7,0,0,27,0,0,0,0,0,0,0,3,12,8,7,0,35,0,0,0,0,0,0,3,0,6,10,0,0,16,0,0,0,0,0,0,0,3,15,10,0,0,28,0,0,0,0,0,0,0,0,5,8,0,0,11,0,0,0,0,0,0,0,0,5,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,28,74,54,6,5,178
116021563,0,0,3,8,9,110,152,18,0,3,310,6,0,0,0,0,3,9,88,152,28,3,7,290,3,0,0,0,4,3,0,44,95,23,4,7,175,0,0,0,0,4,3,6,33,78,13,4,0,147,0,0,0,0,0,0,0,21,28,21,0,0,77,4,0,0,0,5,9,10,45,51,14,0,10,147,0,0,0,0,0,0,0,0,6,3,0,3,22,35,5,39,31,49,42,98,593,785,162,21,47,1905
116031313,3,4,8,29,97,78,9,0,0,4,243,0,0,3,6,3,17,46,60,6,0,0,5,150,0,0,0,0,0,6,16,27,9,0,0,0,58,3,0,3,0,3,3,15,16,4,0,0,0,50,0,0,0,0,0,0,9,13,3,0,0,3,28,5,0,12,24,14,30,53,43,6,0,0,14,214,3,0,17,14,3,6,6,6,0,0,0,27,88,81,38,426,359,143,284,666,540,53,4,16,112,2728
116031314,0,0,0,0,6,78,18,0,0,3,107,0,0,0,0,0,0,5,67,18,3,0,0,92,0,0,0,0,0,0,8,19,4,0,0,0,33,0,0,0,0,0,0,4,14,6,0,3,0,28,0,0,0,0,0,0,0,6,3,0,0,3,8,0,0,0,0,3,0,4,18,7,3,0,0,44,0,0,0,0,0,0,3,8,0,0,0,0,16,3,0,15,16,10,17,49,381,97,10,4,17,626
116031315,3,0,0,3,20,149,44,4,3,11,239,0,0,0,0,0,0,8,118,44,5,0,3,187,0,0,0,4,0,3,3,40,25,9,0,3,87,0,0,0,0,0,0,3,31,27,3,0,0,69,0,0,0,0,0,0,3,13,14,3,0,0,38,3,0,0,0,0,0,4,44,16,7,3,11,86,0,0,0,0,0,0,0,8,5,0,0,7,21,25,3,5,27,18,30,114,751,269,38,14,59,1357
116031316,7,11,5,14,120,92,32,10,0,6,299,0,0,5,9,3,12,50,43,43,9,0,7,184,0,0,0,0,3,6,23,17,35,3,0,0,93,4,0,5,0,3,0,21,20,19,12,0,4,86,0,0,0,0,0,0,13,4,10,4,0,0,39,0,0,13,24,13,20,72,43,23,4,0,24,238,3,5,26,21,4,0,11,11,4,0,0,29,116,73,47,357,328,157,192,830,495,251,51,9,123,2919
116031317,3,5,6,11,128,181,43,3,5,3,389,0,0,3,3,0,13,93,144,24,4,5,3,292,0,0,0,3,0,3,28,54,15,3,0,0,113,3,0,3,3,0,3,21,29,15,7,0,0,83,0,0,0,0,0,0,4,11,3,0,0,4,30,5,3,7,14,6,5,52,78,14,0,0,17,211,3,0,18,14,6,4,13,18,0,0,0,19,93,98,40,215,179,104,181,1054,1125,177,27,27,112,3338
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
116031319,0,3,3,3,19,143,52,7,0,5,235,3,0,0,0,3,7,10,106,63,8,0,3,209,0,0,0,0,0,0,6,61,31,7,3,0,113,0,0,0,0,4,0,5,44,40,9,0,0,113,0,0,0,0,0,0,0,18,14,10,0,0,45,7,0,0,3,0,5,8,56,26,3,4,4,109,0,0,3,0,0,0,3,9,3,0,0,4,24,36,5,65,43,26,47,152,729,335,71,10,48,1562
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,12,29,33,36,33,3,156,3,0,0,0,3,4,5,16,32,42,34,7,151,0,0,0,0,0,8,3,7,13,30,44,0,105,4,0,0,0,0,4,5,8,19,35,56,4,137,0,0,0,0,0,0,3,0,8,14,47,3,72,5,0,3,0,0,3,4,8,8,20,34,5,90,0,0,6,0,0,0,0,0,0,3,3,7,26,40,10,83,33,26,43,69,160,178,242,299,50,1237
117011322,3,3,9,7,21,114,107,90,121,9,486,5,0,7,4,3,3,16,51,96,118,152,14,476,0,0,3,0,0,3,3,35,59,84,131,0,313,3,0,7,0,0,4,9,22,56,106,203,3,406,3,0,0,0,0,0,4,8,27,48,166,11,256,6,0,12,6,0,8,19,39,38,45,116,15,305,6,0,22,5,0,0,0,7,3,7,10,21,83,132,34,311,130,80,65,174,637,621,660,1169,143,4161
117011323,0,0,4,0,0,96,51,15,21,11,207,5,0,0,0,0,3,0,42,40,24,34,0,152,0,0,0,0,0,0,3,19,17,10,25,0,76,3,0,0,0,0,0,3,15,17,9,39,0,85,0,0,0,0,0,0,0,5,0,9,31,0,51,4,0,5,9,0,3,6,34,23,14,28,6,132,3,3,27,4,3,0,0,4,0,0,4,15,64,51,26,271,104,42,43,70,561,277,114,216,81,1843
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,8,9,5,13,42,195,161,80,55,10,581,13,0,3,3,3,12,23,124,202,105,99,6,579,3,0,0,3,3,3,7,51,109,95,81,3,351,3,0,3,0,0,4,12,27,98,123,156,9,434,0,0,0,4,0,3,3,14,33,47,140,3,239,4,0,6,7,10,17,21,49,82,38,119,18,356,3,0,9,3,3,3,5,11,3,0,4,18,75,101,30,207,142,125,246,325,932,891,582,735,120,4437
117021327,0,0,7,10,44,150,126,58,56,8,481,3,0,3,5,0,6,24,114,161,80,90,3,496,5,0,0,0,3,3,12,41,61,62,75,9,272,3,0,0,0,0,4,6,40,84,88,182,11,421,3,0,4,0,0,3,4,11,26,29,244,8,327,8,0,7,0,6,4,20,33,50,49,148,10,333,0,3,0,8,0,0,10,12,7,0,8,8,55,72,19,70,103,98,169,394,777,706,450,892,77,3824
117021328,0,0,0,3,9,20,17,31,27,0,117,0,0,0,0,0,0,4,16,18,38,36,3,121,0,0,0,0,0,0,0,3,23,20,41,3,98,0,0,0,0,0,0,7,0,20,26,69,3,118,0,0,0,0,0,0,0,0,3,22,57,6,88,6,0,0,0,0,0,6,7,11,19,43,5,94,0,0,0,0,0,0,0,3,0,0,0,0,13,19,4,11,14,24,14,72,99,143,210,309,26,939
117031329,0,0,3,3,24,70,84,55,75,5,318,3,0,0,0,3,5,12,50,130,88,123,4,421,0,0,0,0,0,0,0,15,29,56,78,0,179,3,0,0,0,3,0,3,29,52,83,280,3,458,0,0,0,0,0,0,3,6,10,39,370,3,430,3,0,0,4,0,0,9,15,18,16,114,10,191,0,0,3,0,0,0,13,7,0,11,16,9,62,40,13,89,37,57,88,249,416,460,427,1164,63,3096
117031330,0,0,0,8,13,42,123,125,99,3,419,5,0,0,5,0,10,14,21,158,165,127,7,512,3,0,0,0,0,4,7,8,90,130,150,4,401,3,0,0,0,0,0,3,13,90,172,330,0,617,3,0,0,0,0,0,3,6,36,79,337,11,472,3,0,0,4,0,3,8,13,27,80,181,7,324,0,0,4,3,0,0,3,4,5,3,4,12,43,63,18,88,45,30,53,103,183,691,881,1355,62,3558
117031331,3,5,3,13,37,100,116,81,121,14,503,4,0,0,3,0,16,23,82,138,132,150,9,562,3,0,0,3,3,0,5,6,43,92,134,7,295,11,0,3,3,0,4,12,22,88,120,294,9,553,0,0,0,4,0,3,0,3,23,70,358,16,482,3,3,11,5,10,7,16,25,48,47,159,16,352,3,5,16,8,3,3,13,9,8,10,28,21,121,147,71,485,201,132,179,361,507,666,702,1523,173,5156
117031332,0,3,0,9,52,148,140,103,145,7,627,7,0,3,4,4,6,34,102,169,184,195,5,707,3,0,0,0,0,6,9,28,83,122,166,10,420,9,0,0,0,0,3,10,37,74,170,359,4,666,3,0,0,0,0,3,14,16,25,72,371,8,518,0,0,11,3,3,6,11,24,62,97,256,15,491,0,0,12,5,0,9,81,36,7,17,12,20,196,96,30,155,85,66,165,1080,920,834,1000,1734,128,6294
117031333,3,5,9,17,83,291,185,96,137,11,839,9,0,0,0,3,4,48,184,206,172,211,9,852,0,0,0,0,0,3,15,34,56,72,114,3,293,6,0,3,0,0,6,15,73,129,181,448,5,858,7,0,0,0,0,0,6,11,38,77,481,9,638,0,0,9,4,9,6,17,34,40,43,187,15,358,0,3,11,0,0,3,7,27,23,11,13,20,114,93,28,221,109,90,154,694,1338,958,800,1788,141,6414
117031334,3,8,8,10,9,45,140,127,206,14,573,11,0,0,7,4,5,10,34,130,181,245,18,643,4,0,0,0,6,0,7,8,34,62,150,14,278,11,0,3,3,0,3,5,4,69,133,399,3,640,11,0,0,0,0,5,0,8,24,85,493,12,646,7,0,11,17,0,5,3,17,38,51,213,30,393,9,0,12,3,6,3,5,30,14,19,62,30,188,142,21,205,138,91,116,172,390,726,947,2290,198,5423
117031335,6,3,7,8,21,76,129,131,132,14,544,9,0,0,3,9,3,16,54,121,168,191,12,586,4,0,0,0,3,3,11,19,73,110,158,4,379,5,0,0,0,3,3,5,22,62,166,317,14,600,0,0,3,0,0,3,3,9,26,88,351,7,495,10,3,8,9,3,6,14,21,36,61,211,20,403,5,3,38,9,8,0,14,38,19,24,37,25,222,230,89,668,222,141,111,240,639,750,1123,1857,221,6312
117031336,0,3,5,10,17,75,115,96,90,14,432,11,0,3,0,3,3,17,50,166,142,155,5,563,0,0,0,0,3,9,4,9,62,82,118,3,283,6,0,3,3,0,0,3,23,89,162,368,12,677,0,0,0,0,0,5,4,13,25,72,494,11,627,4,0,11,3,4,3,5,15,26,57,211,21,361,0,8,17,4,3,3,3,10,8,4,18,19,96,114,54,458,118,65,111,174,392,667,749,1620,159,4692
117031337,3,3,6,4,10,29,102,142,387,45,752,24,0,7,9,0,3,3,28,103,209,448,31,868,6,0,0,0,0,4,3,5,37,72,258,18,402,20,0,10,3,0,3,7,17,57,128,636,31,908,11,0,0,3,0,8,3,8,17,58,499,11,619,9,0,0,4,4,0,7,9,32,39,317,39,468,25,0,0,0,3,0,3,8,23,31,130,55,278,225,4,48,52,33,50,68,258,614,1024,3591,353,6320
117031338,12,9,4,14,16,49,199,205,290,15,814,16,0,4,3,0,3,13,26,244,281,374,15,982,7,0,0,0,0,9,6,12,90,173,307,9,620,6,0,4,5,0,4,16,13,130,229,622,16,1042,6,0,0,5,0,3,5,6,30,111,552,13,740,7,5,19,22,6,14,14,16,45,95,327,22,604,18,3,61,6,5,0,3,4,20,6,44,31,210,333,139,888,319,138,143,194,286,1152,1517,3436,247,8797
118011339,0,0,0,3,12,45,78,84,108,3,342,4,0,0,0,0,3,8,30,99,115,169,11,440,8,0,0,0,0,4,3,11,33,63,127,5,249,10,0,0,0,3,3,6,18,48,119,358,5,576,0,0,0,0,0,0,3,7,20,54,441,10,538,3,0,0,0,0,5,7,14,44,67,217,12,380,3,0,10,4,0,0,3,6,12,6,23,8,68,82,6,95,28,20,41,107,278,484,633,1580,88,3429
118011340,0,3,3,4,17,58,92,113,137,16,449,9,0,4,0,4,0,9,57,111,131,205,7,539,0,0,0,0,0,3,3,16,60,77,143,6,318,9,0,0,0,0,3,3,20,63,117,453,9,676,4,0,0,0,0,0,3,10,29,77,656,12,794,7,0,4,0,4,0,5,19,36,81,255,24,441,5,0,3,3,0,0,3,13,7,15,33,9,89,88,7,83,42,34,30,109,380,627,762,2119,123,4411
118011341,3,4,6,8,11,48,52,65,86,3,296,5,0,3,0,0,0,6,37,55,86,104,7,301,3,0,0,3,0,0,3,8,47,45,100,3,211,0,0,3,0,0,4,3,14,34,74,258,5,402,3,0,0,0,5,0,3,4,11,43,360,8,446,3,0,0,0,0,3,3,7,24,25,151,13,236,0,0,3,3,0,0,0,5,3,3,11,10,52,78,19,75,55,23,56,108,315,336,440,1264,93,2875
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
