SA2_MAINCODE_2016,C06_N_in_1PF_1C,C06_N_in_1PF_2C,C06_N_in_1PF_3C,C06_N_in_1PF_4mor_c,C06_N_in_1PF_T,C06_1_149_1PF_1C,C06_1_149_1PF_2C,C06_1_149_1PF_3C,C06_1_149_1PF_4mC,C06_1_149_1PF_T,C06_150_299_1PF_1C,C06_150_299_1PF_2C,C06_150_299_1PF_3C,C06_150_299_1PF_4mC,C06_150_299_1PF_T,C06_300_399_1PF_1C,C06_300_399_1PF_2C,C06_300_399_1PF_3C,C06_300_399_1PF_4mC,C06_300_399_1PF_T,C06_400_499_1PF_1C,C06_400_499_1PF_2C,C06_400_499_1PF_3C,C06_400_499_1PF_4mC,C06_400_499_1PF_T,C06_500_649_1PF_1C,C06_500_649_1PF_2C,C06_500_649_1PF_3C,C06_500_649_1PF_4mC,C06_500_649_1PF_T,C06_650_799_1PF_1C,C06_650_799_1PF_2C,C06_650_799_1PF_3C,C06_650_799_1PF_4mC,C06_650_799_1PF_T,C06_800_999_1PF_1C,C06_800_999_1PF_2C,C06_800_999_1PF_3C,C06_800_999_1PF_4mC,C06_800_999_1PF_T,C06_1000_1499_1PF_1C,C06_1000_1499_1PF_2C,C06_1000_1499_1PF_3C,C06_1000_1499_1PF_4mC,C06_1000_1499_1PF_T,C06_1500_1999_1PF_1C,C06_1500_1999_1PF_2C,C06_1500_1999_1PF_3C,C06_1500_1999_1PF_4mC,C06_1500_1999_1PF_T,C06_2000_2499_1PF_1C,C06_2000_2499_1PF_2C,C06_2000_2499_1PF_3C,C06_2000_2499_1PF_4mC,C06_2000_2499_1PF_T,C06_2500_2999_1PF_1C,C06_2500_2999_1PF_2C,C06_2500_2999_1PF_3C,C06_2500_2999_1PF_4mC,C06_2500_2999_1PF_T,C06_3000_3999_1PF_1C,C06_3000_3999_1PF_2C,C06_3000_3999_1PF_3C,C06_3000_3999_1PF_4mC,C06_3000_3999_1PF_T,C06_4000m_1PF_1C,C06_4000m_1PF_2C,C06_4000m_1PF_3C,C06_4000m_1PF_4mo_ch,C06_4000m_1PF_T,C06_Par_inc_st_1PF_1C,C06_Par_inc_st_1PF_2C,C06_Par_inc_st_1PF_3C,C06_Par_inc_st_1PF_4mC,C06_Par_inc_st_1PF_T,C06_All_inc_ns_1PF_1Ch,C06_All_inc_ns_1PF_2C,C06_All_inc_ns_1PF_3C,C06_All_inc_ns_1PF_4mC,C06_All_inc_ns_1PF_T,C06_Tot_1PF_1C,C06_Tot_1PF_2C,C06_Tot_1PF_3C,C06_Tot_1PF_4mC,C06_Tot_1PF_T,C11_N_in_1PF_1C,C11_N_in_1PF_2C,C11_N_in_1PF_3C,C11_N_in_1PF_4mor_c,C11_N_in_1PF_T,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_1PF_T,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_1PF_T,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_1PF_T,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_1PF_T,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_1PF_T,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_1PF_T,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_1PF_T,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_1PF_T,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_1PF_T,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_1PF_T,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_1PF_T,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_1PF_T,C11_4000m_1PF_1C,C11_4000m_1PF_2C,C11_4000m_1PF_3C,C11_4000m_1PF_4mo_ch,C11_4000m_1PF_T,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_1PF_T,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_1PF_T,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_1PF_T,C16_N_in_1PF_1C,C16_N_in_1PF_2C,C16_N_in_1PF_3C,C16_N_in_1PF_4mor_c,C16_N_in_1PF_T,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_1PF_T,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_1PF_T,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_1PF_T,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_1PF_T,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_1PF_T
107031138,0,0,0,0,0,3,0,0,0,6,7,4,0,0,11,19,11,0,0,37,3,0,0,0,3,23,19,6,3,53,23,14,3,0,34,15,7,0,0,23,22,12,0,0,34,3,4,0,0,11,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,8,0,40,0,3,0,0,4,139,93,24,10,257,0,0,0,0,4,4,0,0,0,6,3,4,0,0,4,12,8,0,0,19,19,9,3,0,27,7,4,3,0,16,24,5,7,4,39,37,10,0,0,48,39,10,7,3,58,17,16,0,0,29,7,4,0,0,9,3,3,0,0,9,3,0,0,0,3,0,0,0,0,0,9,6,4,0,26,3,0,3,0,5,178,76,24,11,293,0,0,0,0,0,0,0,0,0,0,11,3,0,0,12,8,3,0,0,8,7,8,0,0,16,12,12,0,3,23
107031139,0,0,0,0,0,0,0,3,0,3,6,4,0,0,9,10,9,3,0,26,0,0,0,0,3,17,15,3,3,40,5,14,4,0,20,4,5,0,0,16,24,7,3,0,44,3,3,0,0,13,6,3,0,0,7,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,9,4,0,18,0,0,0,0,0,99,73,27,8,206,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,8,6,0,0,14,19,8,4,0,28,3,0,3,0,4,23,12,3,0,33,13,3,0,0,24,16,9,0,3,30,6,7,0,0,16,6,3,0,0,9,3,6,0,0,8,4,0,0,0,4,0,0,0,0,0,12,7,3,0,21,3,0,0,0,4,123,64,13,7,209,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,4,0,0,8,3,3,0,0,7,7,7,0,0,22
107031140,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,17,11,0,0,22,0,0,0,0,0,13,16,5,0,32,10,9,7,0,32,6,3,3,0,12,27,12,3,0,45,4,6,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,3,25,0,0,0,0,0,92,62,22,3,186,6,0,0,0,6,3,0,0,0,4,3,0,0,0,4,6,3,0,0,11,11,14,3,0,26,3,0,0,0,3,14,13,3,3,31,17,4,0,0,19,30,14,3,0,45,11,11,0,0,23,4,0,5,0,8,7,3,0,0,9,0,0,0,0,0,0,0,0,0,0,7,10,9,4,20,9,0,0,0,6,121,70,19,12,220,3,3,0,0,3,0,0,0,0,4,3,0,0,0,3,0,0,0,0,4,5,0,0,0,7,11,4,0,0,18
107031141,0,0,0,0,0,0,3,0,0,4,16,6,3,0,27,29,10,5,0,46,10,0,0,0,11,45,29,6,5,82,19,23,6,4,50,12,8,6,0,25,29,11,4,3,47,16,3,0,0,19,0,6,0,0,9,3,3,0,0,9,3,0,0,0,3,0,0,0,0,0,16,16,8,3,40,6,3,0,0,8,203,123,48,17,388,7,0,0,0,3,5,3,0,0,8,11,3,0,0,15,13,7,0,0,29,27,24,8,0,61,10,6,0,3,20,49,19,4,3,85,33,14,3,3,54,45,24,3,0,79,24,12,9,3,43,14,4,0,0,21,10,10,4,0,24,3,0,0,0,3,0,3,0,0,4,22,17,4,3,51,3,4,0,0,9,271,159,45,19,497,5,3,0,0,9,3,3,0,0,4,9,3,0,0,8,4,5,3,0,14,21,7,0,0,29,20,22,4,0,47
107031142,0,0,0,0,4,3,3,0,0,3,13,8,3,0,26,36,16,10,0,54,18,0,0,0,15,43,52,14,0,106,26,16,8,3,50,22,9,3,0,32,51,23,4,0,80,13,5,0,0,18,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,3,0,31,4,4,0,0,6,250,135,39,11,433,0,0,0,0,4,3,0,0,0,5,10,3,5,0,17,15,10,3,0,31,37,29,8,0,70,19,3,5,3,22,34,13,10,3,67,32,18,10,3,61,43,30,9,3,86,19,14,3,3,35,5,3,0,0,9,3,5,0,0,8,0,3,0,0,9,0,0,0,0,0,33,17,3,0,49,12,3,3,3,16,272,150,54,18,496,0,0,0,0,3,0,0,0,0,3,6,6,0,0,14,10,3,0,0,20,12,6,8,0,28,24,15,9,0,53
107031143,7,4,0,0,14,21,0,0,0,26,42,23,14,3,81,98,68,23,14,203,43,10,3,0,61,146,95,44,20,308,52,41,29,11,125,41,31,5,5,85,90,37,5,3,138,24,11,3,0,35,8,3,3,0,16,5,0,4,0,10,4,0,0,0,5,0,3,0,0,4,60,33,11,9,114,32,15,7,3,54,675,372,156,70,1274,8,3,0,0,10,10,5,0,0,16,32,15,3,0,52,86,30,12,9,139,96,87,23,15,218,54,19,14,0,89,123,54,24,15,206,87,45,15,6,158,114,49,19,9,189,37,19,8,6,68,12,7,0,0,17,7,4,3,0,16,6,4,0,0,12,3,0,0,0,3,38,46,19,15,118,38,18,0,4,58,743,396,140,81,1363,6,3,0,0,11,10,0,0,3,14,34,12,3,0,52,31,23,6,5,62,76,31,10,0,122,89,51,28,3,169
107041144,4,0,0,0,7,4,0,0,0,11,54,28,0,0,79,47,42,4,3,99,29,4,0,0,32,78,51,19,0,151,35,25,4,0,69,50,12,5,3,69,94,41,11,5,149,27,16,0,4,45,15,3,0,0,22,6,7,0,0,18,0,0,0,0,3,0,0,0,0,0,38,20,9,0,73,18,10,3,0,25,506,263,67,21,858,3,3,0,0,8,11,4,0,0,11,27,5,6,0,34,36,16,7,0,59,43,42,8,0,96,38,7,5,0,54,77,26,15,3,120,64,20,9,0,97,91,37,11,8,146,61,21,8,0,94,20,7,0,0,36,10,13,3,0,23,0,3,0,0,4,0,0,0,0,0,38,38,8,3,87,14,3,3,0,24,550,248,82,17,897,17,3,0,0,15,3,0,0,0,3,16,3,3,0,19,15,9,0,0,22,33,16,0,0,46,46,22,14,3,90
107041145,6,3,0,3,12,11,0,0,0,14,48,22,4,0,71,83,55,18,4,157,29,7,0,0,36,101,72,24,7,209,37,22,7,0,73,31,22,3,3,67,82,27,9,0,119,21,14,0,0,36,3,3,0,0,6,10,3,0,0,15,0,0,0,0,3,0,0,0,0,0,35,29,3,3,71,15,11,4,3,34,515,278,82,31,910,0,0,0,0,3,8,3,0,0,14,35,14,4,0,53,63,26,8,3,95,69,44,11,11,130,31,9,7,3,58,64,40,18,11,128,50,34,7,0,88,62,44,5,4,118,28,22,3,0,52,25,16,9,0,43,5,8,0,0,21,4,3,0,0,9,0,0,0,0,0,40,34,11,0,90,28,11,4,0,41,511,307,89,28,938,8,0,0,0,7,5,3,0,0,3,26,11,0,0,33,17,11,6,0,37,39,24,9,3,73,48,29,15,3,89
107041146,0,3,0,0,12,4,0,4,0,7,11,9,0,0,24,50,19,3,0,72,13,9,0,0,19,68,35,10,5,120,27,20,3,3,54,25,15,0,0,40,100,25,9,3,135,18,8,8,0,45,13,5,7,0,28,8,5,0,0,14,3,0,0,0,3,0,0,0,0,0,27,12,10,8,61,9,0,3,0,14,374,174,61,16,634,3,4,0,0,5,11,3,0,0,11,6,9,0,0,14,30,13,0,0,41,35,29,7,0,73,22,6,3,0,29,46,22,4,3,82,41,30,9,4,76,77,39,13,9,136,52,26,8,0,83,23,14,0,0,40,11,17,3,0,31,9,9,0,0,21,3,0,0,0,0,44,16,10,3,68,11,9,0,0,17,411,249,55,21,729,7,0,0,0,9,11,4,0,0,14,15,3,0,3,24,12,7,0,4,15,25,17,0,0,43,30,22,9,3,70
107041147,0,0,0,0,0,0,4,0,0,4,3,3,0,0,11,10,9,3,0,29,0,0,0,0,0,26,14,5,3,45,13,11,3,0,27,5,7,3,0,17,29,16,8,0,53,9,3,3,0,19,4,0,0,0,7,3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,9,6,4,3,22,7,3,0,0,11,111,91,29,8,246,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,5,0,3,0,12,16,14,5,0,33,9,3,0,0,11,17,12,0,0,35,12,4,11,0,26,26,17,4,0,43,27,5,3,0,37,4,8,5,0,14,5,10,0,0,18,4,3,0,0,12,0,0,0,0,0,18,16,0,3,34,0,0,0,0,3,140,92,34,10,272,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,16,3,0,0,13,10,3,3,0,15
107041148,3,0,0,0,8,3,3,0,0,8,9,4,0,0,8,30,13,0,0,45,6,3,0,0,10,47,21,8,0,75,26,10,3,0,38,20,15,5,0,42,41,23,5,0,67,17,12,3,0,25,5,6,0,0,10,9,4,3,0,14,7,0,0,0,4,0,0,0,0,0,23,15,11,3,48,3,3,0,0,7,235,125,39,9,411,3,3,0,0,6,0,4,0,0,8,6,4,0,0,8,12,3,0,3,15,21,15,3,0,39,3,8,0,0,11,25,19,0,0,50,24,11,3,3,35,48,16,4,0,69,19,22,4,0,44,13,3,0,0,16,15,10,3,0,27,4,3,0,0,8,0,0,0,0,0,20,12,3,0,40,7,0,0,0,7,220,127,21,9,383,7,3,0,0,8,0,0,0,0,0,7,4,0,0,8,3,3,3,0,12,9,3,0,0,16,19,9,0,0,33
107041150,3,0,0,0,10,4,3,0,0,5,22,20,3,0,46,54,38,12,0,105,20,3,0,0,19,85,48,22,7,164,42,26,12,0,80,44,25,4,0,77,75,43,11,0,126,22,16,3,0,43,10,3,0,0,18,4,0,0,0,11,4,0,0,0,3,0,0,0,0,3,35,22,11,3,84,12,9,3,3,30,447,259,96,22,818,9,4,3,0,15,6,0,0,0,9,20,10,3,0,34,28,7,5,0,36,43,38,13,3,92,37,16,3,0,57,81,35,7,8,127,53,30,9,0,97,91,43,15,0,150,56,31,13,3,100,24,6,5,0,35,19,16,0,0,39,4,4,3,0,15,0,0,0,0,0,41,30,13,3,85,8,3,3,0,14,516,262,91,24,893,11,3,0,0,15,3,0,0,0,10,15,4,0,0,16,11,6,5,0,22,28,11,3,3,47,40,25,3,3,63
107041548,3,0,0,0,3,0,0,0,0,0,13,8,0,0,17,40,6,0,0,46,9,0,0,0,12,40,7,4,3,55,24,12,0,3,36,26,11,0,0,30,50,8,3,0,62,21,3,3,0,27,3,0,0,0,11,9,0,0,0,12,3,0,0,0,4,0,0,0,0,0,19,6,5,0,32,11,0,0,0,11,262,67,20,9,355,4,5,0,0,6,8,0,0,0,8,9,8,0,0,20,16,4,0,0,22,27,13,3,0,43,24,7,0,0,30,39,14,5,0,56,38,3,4,0,43,46,19,3,0,67,29,12,3,0,45,9,0,0,0,12,7,8,0,0,17,0,4,0,0,6,3,0,3,0,4,18,10,5,3,33,3,0,0,3,6,289,100,28,6,425,3,4,0,0,8,3,0,0,0,3,9,3,0,0,12,4,0,0,0,9,21,7,0,0,26,20,13,0,0,28
107041549,4,0,0,0,5,0,3,0,0,3,20,10,3,0,33,46,17,7,0,73,24,0,0,0,27,78,42,15,3,133,35,16,5,3,56,42,14,3,0,60,71,28,4,0,98,21,8,3,0,36,13,0,0,0,8,7,0,0,0,12,0,0,3,0,3,0,0,0,0,0,26,20,3,4,57,10,4,0,0,13,394,157,50,15,617,8,3,0,0,6,5,0,0,0,5,18,10,4,0,31,33,8,0,0,45,45,33,7,0,89,26,8,0,0,35,50,14,6,0,70,40,19,4,0,66,77,27,10,3,123,28,21,3,0,52,7,9,0,0,22,17,7,0,0,28,9,6,0,0,17,0,3,0,0,4,22,22,3,3,50,13,0,0,0,20,398,190,49,12,652,11,3,0,0,13,6,0,0,0,6,16,0,3,0,22,13,9,3,0,22,21,13,8,0,32,44,21,4,0,70
108011151,0,4,0,0,3,3,0,0,0,3,8,4,3,0,11,17,6,3,0,25,7,0,0,0,7,24,13,8,0,44,5,4,0,4,15,11,5,0,0,18,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,0,13,4,0,0,0,6,87,45,16,6,157,3,3,0,0,6,3,0,0,0,3,4,0,0,0,4,9,5,3,0,21,9,8,3,0,25,7,0,0,0,11,17,6,0,3,24,10,3,4,0,21,15,3,3,0,22,17,0,0,0,19,3,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,12,3,4,3,27,5,0,0,0,10,107,50,24,7,191,0,0,0,0,0,3,3,0,0,4,3,0,0,0,6,9,8,0,0,16,9,5,0,0,12,18,16,3,0,35
108011152,0,0,0,0,3,10,3,0,0,13,29,16,3,4,50,47,18,9,3,78,20,0,3,0,26,87,51,22,7,165,31,10,9,4,49,30,20,3,0,58,30,8,9,0,49,11,0,3,0,13,6,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,12,0,53,12,5,0,0,21,343,157,68,18,584,0,4,0,0,7,5,6,0,0,7,19,3,0,0,21,44,11,3,0,57,55,45,11,4,106,36,13,0,0,55,67,31,18,12,133,41,11,7,3,67,44,26,10,5,81,24,3,3,3,34,5,3,0,0,5,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,33,14,5,3,53,12,7,0,0,17,384,186,62,37,661,0,4,3,0,11,5,0,0,0,7,14,3,0,0,21,15,5,4,0,24,37,16,6,3,62,40,15,11,4,75
108011153,0,0,0,0,0,4,0,0,0,7,5,0,3,0,10,21,23,3,3,51,6,0,0,0,9,34,21,8,3,68,5,4,3,6,22,12,0,0,0,13,15,5,0,0,20,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,24,12,6,0,0,13,129,75,25,23,248,0,0,0,0,5,3,0,0,0,3,10,3,0,0,13,19,3,5,0,25,17,26,3,8,51,15,9,0,0,20,22,14,3,7,49,11,11,0,3,29,10,4,0,0,16,5,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,3,27,3,0,0,0,9,118,90,24,25,259,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,5,3,0,14,11,8,0,0,23,16,20,3,3,36
108011154,0,0,0,0,0,3,0,0,0,3,5,7,3,0,12,29,12,0,0,40,7,0,0,0,7,46,22,7,0,74,16,5,0,3,30,17,0,0,0,17,8,10,0,3,23,6,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,0,27,3,0,0,0,3,152,70,18,8,253,3,0,0,0,3,4,0,0,0,4,9,0,4,0,13,12,3,0,0,23,25,18,5,0,49,10,5,4,3,26,40,10,5,0,61,26,8,3,0,37,24,4,0,0,27,10,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,14,3,0,29,8,4,0,0,11,182,63,32,6,285,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,10,3,0,0,11,18,8,3,0,28,21,10,0,3,31
108021155,0,0,0,0,3,3,4,5,0,16,54,16,8,4,88,86,49,19,5,166,28,0,0,0,27,107,69,35,28,242,33,23,9,7,74,41,18,7,7,68,58,16,12,3,87,8,9,0,0,13,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,31,18,15,12,82,25,19,10,10,68,481,249,124,90,946,4,0,0,0,7,8,3,0,0,7,27,16,3,7,58,48,34,7,9,96,76,75,20,13,181,50,7,14,7,79,90,40,17,24,172,57,34,13,13,113,60,28,16,8,111,25,5,0,3,34,13,3,0,0,21,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,27,15,13,88,25,9,6,0,36,507,289,128,90,1017,5,0,3,0,3,6,0,3,0,8,21,6,3,0,33,30,14,3,3,52,41,17,6,6,69,72,49,23,13,158
108021156,4,0,0,0,6,8,0,0,0,4,29,10,4,4,52,48,21,11,3,81,18,7,0,0,17,40,26,20,9,100,15,15,4,9,35,14,5,3,0,24,14,9,8,4,36,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,9,3,52,12,6,4,3,21,234,112,55,38,440,0,0,0,0,0,6,3,0,0,7,10,3,0,0,14,24,4,4,0,36,32,23,11,3,68,18,4,0,0,22,40,19,15,7,84,27,13,5,7,50,29,16,11,0,55,7,7,0,0,16,3,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,21,24,9,3,52,10,4,0,4,25,238,126,58,29,453,4,3,0,0,3,3,0,0,0,3,6,7,0,0,13,11,3,3,0,22,18,8,0,0,29,35,18,10,0,67
108021157,0,0,0,0,0,0,0,0,0,3,16,3,0,0,21,28,16,5,0,48,11,0,0,0,9,25,17,3,8,57,13,3,3,3,22,11,5,0,0,22,14,0,0,0,12,4,3,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,21,0,3,0,3,8,133,59,22,13,233,3,0,0,0,3,0,0,0,0,0,9,7,0,0,9,10,9,0,0,23,15,19,9,0,49,16,11,0,0,26,21,13,7,3,43,22,6,10,3,36,16,5,0,0,29,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,26,7,3,0,0,11,135,74,30,15,257,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,3,0,5,14,3,0,0,15,15,7,10,3,33
108021158,4,0,0,0,4,8,3,0,0,5,13,13,0,0,25,38,15,10,0,68,14,5,0,0,24,49,36,13,10,107,14,12,7,3,37,14,8,3,0,20,17,4,8,0,23,0,0,3,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,6,14,7,5,25,7,0,3,0,10,182,114,46,21,362,0,0,0,0,3,0,0,0,0,3,19,3,0,0,24,29,11,0,3,38,32,32,11,11,81,21,5,0,0,33,36,12,9,4,57,20,12,6,4,43,22,6,8,0,40,5,4,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,13,0,5,33,7,4,0,5,16,205,105,42,30,385,4,0,0,0,3,0,0,0,0,0,6,3,0,0,17,15,11,0,3,29,24,12,5,3,37,25,17,5,0,54
108021159,3,0,0,0,3,8,0,0,0,9,22,10,6,0,40,39,13,0,4,53,10,3,3,0,12,40,21,6,8,84,11,3,4,3,25,10,8,3,3,18,12,9,3,0,26,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,7,8,34,3,0,0,0,8,181,83,41,26,324,0,0,0,0,0,0,0,0,0,3,17,6,0,0,26,23,10,3,3,38,30,15,8,6,64,25,3,3,3,37,23,17,6,6,47,19,12,3,0,31,22,6,4,3,39,6,4,3,0,12,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,16,3,4,42,3,4,0,0,10,181,92,48,29,354,4,0,0,0,4,0,0,0,0,0,9,3,3,0,13,12,3,3,0,19,17,5,3,0,28,24,16,6,3,51
108021160,3,0,0,0,3,8,0,0,0,8,9,3,0,0,7,21,6,8,0,42,5,0,0,0,5,20,23,5,0,54,11,4,3,0,25,8,3,0,0,9,11,3,0,0,16,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,15,8,4,0,0,9,123,55,21,4,202,0,0,0,0,0,3,0,0,0,3,6,3,3,0,11,17,8,3,0,26,26,12,3,0,43,10,0,0,0,15,17,15,3,0,39,16,5,0,0,22,20,7,0,0,30,6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,20,6,0,4,0,9,142,59,18,4,221,0,0,0,0,3,0,0,0,0,0,8,0,3,0,5,6,0,0,0,11,12,0,0,0,13,17,11,0,0,30
108031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041162,3,0,0,0,3,5,3,0,0,8,18,9,3,0,30,56,26,14,6,99,14,0,0,0,18,82,62,26,10,184,31,19,12,0,66,15,11,0,0,25,33,29,0,0,66,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,6,0,64,4,4,3,0,17,306,186,65,25,580,0,0,0,0,3,7,0,0,0,10,9,3,0,0,14,20,19,4,3,48,58,46,11,7,116,38,11,0,3,51,63,34,12,12,123,44,19,11,3,76,46,35,8,0,88,12,10,3,0,28,4,5,0,0,11,4,4,0,0,9,3,0,0,0,4,0,0,0,0,0,34,19,10,3,64,11,0,0,0,6,345,202,61,38,646,6,0,0,0,9,4,0,0,0,4,4,8,0,0,9,17,7,0,0,32,37,8,0,0,46,41,31,12,9,86
108041163,6,0,0,0,3,4,3,0,0,8,43,22,6,0,73,118,37,10,5,165,29,3,0,0,28,148,106,38,21,316,74,44,15,0,137,55,35,3,9,92,86,55,7,3,159,20,16,0,0,31,10,0,0,0,8,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,49,33,18,8,107,16,6,4,0,24,655,367,97,49,1174,3,3,0,0,10,6,8,0,0,11,20,14,0,0,32,43,21,4,0,74,99,64,21,4,194,53,20,5,3,73,120,61,16,3,202,88,51,15,5,150,123,63,17,3,201,54,27,5,0,86,8,3,0,0,12,18,13,4,0,33,0,0,0,0,3,0,0,0,0,5,53,49,14,3,122,14,3,0,0,24,703,399,97,28,1228,6,8,0,4,18,3,0,0,0,8,19,0,0,0,25,27,9,4,0,42,47,7,4,0,56,88,46,8,7,153
