SA2_MAINCODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
114021285,255,40,14,312,229,101,4,7,343,9,6,16,354,67,16,439,251,92,9,6,360,9,7,14,377,66,24,464,241,101,15,4,361,9,0,14,374,67,20,456,192,83,15,3,288,6,3,5,290,84,17,399,100,68,5,3,176,7,3,6,186,131,18,334,24,39,4,0,63,0,0,3,66,214,19,296,4,23,0,0,28,0,3,3,30,171,21,223,0,12,0,4,15,0,0,0,15,219,28,256,1803,964,91,47,2906,73,62,131,3041,1394,241,4674
114021286,358,72,14,444,261,134,12,7,413,7,4,5,424,71,49,543,306,124,8,3,444,9,5,19,462,77,48,587,297,124,14,9,442,4,3,6,452,86,50,587,276,155,19,4,462,3,5,9,475,145,42,655,165,155,16,3,335,3,8,10,343,212,46,606,81,93,5,3,182,3,0,3,190,396,62,642,18,58,4,0,85,0,0,0,81,443,48,574,6,23,0,0,39,0,0,0,39,740,184,958,2282,1470,123,67,3951,80,74,148,4101,2733,651,7483
114021287,394,75,44,514,301,136,3,8,455,9,3,11,469,85,38,586,310,134,8,6,467,5,9,11,477,94,23,598,322,149,13,8,492,12,8,15,514,109,36,657,302,150,8,12,469,9,4,16,482,163,30,679,170,126,10,6,309,7,5,13,326,261,37,623,68,83,10,3,168,0,4,4,174,446,32,648,23,56,3,0,80,0,0,0,81,462,47,590,16,24,0,3,40,3,0,3,46,808,58,912,2575,1518,119,79,4283,85,82,163,4451,3044,493,7986
114021288,116,21,10,150,118,56,0,0,178,4,0,6,182,31,18,231,133,75,0,4,210,3,3,9,223,34,22,277,147,64,3,3,212,6,0,4,220,28,18,269,116,55,12,0,182,0,0,4,182,40,24,242,88,67,8,4,163,8,4,11,172,105,27,301,45,40,7,3,87,0,0,0,91,192,31,316,21,29,0,0,48,0,0,0,48,190,31,264,22,14,0,0,36,0,0,0,36,172,21,229,973,575,47,24,1617,32,24,52,1673,937,241,2850
114021289,202,39,19,259,211,91,3,5,315,7,0,8,321,67,22,410,202,107,14,3,335,0,7,11,343,46,32,415,254,136,8,4,404,11,3,11,413,84,40,540,197,121,7,11,338,3,6,13,346,127,33,502,152,136,6,0,298,0,7,9,309,234,45,584,74,131,10,0,215,0,6,6,222,441,31,689,37,56,0,3,98,0,0,0,100,375,33,510,18,30,3,8,58,0,0,0,58,515,113,685,1609,1148,95,52,2901,60,46,105,3006,2147,397,5555
115011290,1711,282,30,2028,1155,400,27,24,1610,40,19,60,1669,234,52,1955,990,336,17,19,1372,37,25,67,1436,181,40,1657,786,269,24,22,1095,28,14,43,1145,142,37,1321,622,206,30,11,865,29,18,45,913,216,34,1170,349,216,12,6,585,15,14,26,613,428,26,1075,133,178,12,4,323,6,11,14,343,768,27,1138,32,76,4,5,114,0,0,0,117,795,31,939,3,41,0,3,50,0,0,0,52,1329,163,1544,7450,3247,321,183,11196,306,275,583,11783,5555,588,17923
115011291,1114,156,32,1295,907,286,14,13,1229,27,13,43,1273,162,30,1461,884,330,27,12,1249,39,8,44,1297,160,29,1482,963,286,22,7,1277,28,13,40,1321,164,42,1524,769,243,24,14,1055,25,19,44,1095,257,36,1392,461,255,22,9,743,10,7,19,757,434,26,1220,176,159,22,9,361,8,4,13,370,703,33,1105,41,70,5,0,119,0,3,0,120,534,22,676,5,19,3,0,31,0,0,0,31,762,32,820,6806,3356,289,135,10591,247,327,574,11165,4602,383,16144
115011294,261,37,19,311,196,85,9,10,296,5,3,13,309,40,9,363,280,109,5,0,393,4,6,8,406,32,14,451,265,107,3,0,376,3,0,3,383,46,6,439,244,100,9,0,351,3,7,7,360,75,18,446,171,82,12,3,267,3,4,6,269,139,7,416,63,58,4,0,124,0,0,6,128,220,12,362,15,30,3,3,50,0,0,0,51,290,11,346,7,13,0,0,23,0,0,0,24,664,41,723,1849,1037,80,36,3001,44,82,122,3123,1833,159,5117
115011296,595,99,11,703,459,139,11,7,617,17,8,27,644,91,18,760,492,174,9,10,681,15,10,22,704,96,16,816,601,214,16,12,837,15,8,27,863,141,26,1034,536,210,28,3,782,23,4,27,805,233,17,1061,349,208,10,6,578,20,8,25,600,425,18,1051,144,122,3,3,269,3,6,10,279,479,15,770,37,59,0,0,97,0,0,0,103,395,11,506,8,19,3,3,30,0,0,0,30,525,31,577,4208,2080,162,88,6531,162,155,314,6846,3361,231,10437
115011553,547,98,25,665,380,119,8,4,512,16,10,20,532,66,12,615,299,105,5,4,413,20,11,23,435,57,13,506,272,92,3,0,367,16,0,19,377,56,14,447,217,91,6,7,325,9,3,7,331,92,18,435,142,74,6,3,221,4,4,6,232,147,12,389,69,75,7,3,150,0,3,5,152,252,13,427,14,27,3,0,42,0,0,4,47,249,13,307,0,17,0,0,23,0,0,0,23,374,14,409,2537,1145,99,44,3820,93,105,189,4017,1836,185,6037
115011554,180,41,7,227,179,75,3,0,256,4,3,4,265,33,5,300,214,61,0,3,284,10,3,12,291,41,8,344,231,77,0,0,319,3,4,8,322,58,6,396,204,77,9,0,287,4,7,10,294,65,9,368,84,37,0,0,124,3,3,6,130,110,7,245,13,30,0,0,49,0,3,3,52,159,21,227,3,8,0,0,16,0,0,0,12,185,27,230,3,14,0,0,15,0,0,0,18,899,520,1438,1378,718,48,22,2168,49,69,113,2278,1891,626,4798
115011555,575,115,13,699,487,197,5,5,702,20,12,35,738,119,30,883,508,185,3,7,705,20,9,27,730,106,30,859,562,183,5,5,756,22,12,29,790,88,31,911,417,179,15,9,621,11,12,28,645,143,22,812,296,182,12,4,488,12,4,16,504,288,25,813,129,117,7,0,258,0,3,3,270,456,16,737,39,63,3,3,108,0,3,3,114,375,34,520,5,23,5,0,33,0,5,3,41,633,38,711,3796,1924,134,61,5915,152,172,327,6236,3046,287,9573
115011556,580,88,22,694,399,160,5,4,575,13,8,25,595,92,21,710,382,134,6,3,527,16,3,16,545,92,24,661,395,113,6,7,517,5,9,13,527,67,15,612,303,123,6,3,439,13,3,20,458,112,6,578,199,121,9,0,327,8,7,20,344,251,18,616,92,86,12,4,188,3,0,6,198,321,21,536,30,47,4,0,81,0,3,3,88,308,16,411,3,17,0,0,22,0,0,0,22,473,20,518,3089,1496,103,58,4746,117,135,251,4991,2321,229,7541
115011557,281,51,6,335,228,86,3,5,322,4,3,11,335,54,5,395,279,91,9,4,383,9,5,14,394,42,7,444,263,72,3,5,344,14,0,12,358,46,10,420,222,66,7,0,301,8,5,17,316,65,6,393,120,41,8,0,173,3,3,7,179,89,5,274,42,34,0,0,84,0,0,0,84,171,4,256,10,11,0,3,25,0,0,0,28,104,3,136,0,5,0,0,5,0,0,0,5,147,10,158,1810,823,74,44,2754,73,78,152,2905,1119,97,4122
115011558,811,127,24,956,828,263,15,19,1118,21,15,35,1152,188,29,1366,872,316,13,16,1212,51,24,69,1282,193,21,1497,912,305,20,18,1251,27,17,43,1296,205,32,1536,762,286,24,3,1074,26,12,36,1116,285,23,1416,413,237,20,5,683,30,14,42,725,472,21,1221,154,161,11,5,339,0,6,8,346,617,22,983,44,71,7,0,125,0,0,0,120,523,24,671,3,27,5,0,33,0,0,3,37,1090,128,1247,5965,3009,246,127,9350,255,276,526,9876,5060,401,15336
115011559,1554,208,42,1808,1253,416,26,20,1712,26,25,48,1761,223,54,2036,1171,381,18,28,1601,24,21,40,1639,193,57,1892,974,297,35,12,1318,21,17,43,1356,162,59,1575,762,255,22,9,1046,35,7,47,1093,222,34,1351,429,214,18,9,664,17,10,26,685,412,28,1121,138,138,8,3,287,8,8,13,307,531,31,863,31,40,0,3,74,0,3,3,76,508,19,600,7,14,0,0,20,0,0,0,20,649,29,696,8105,3561,294,179,12143,268,298,568,12709,4504,500,17719
115021297,815,150,50,1017,781,346,15,27,1168,15,10,28,1195,159,67,1419,944,353,26,12,1339,10,11,19,1361,228,77,1664,920,355,36,24,1335,24,13,42,1370,218,78,1672,737,307,21,18,1086,16,10,27,1112,262,73,1454,437,299,30,15,785,11,9,23,807,392,77,1275,246,250,26,11,531,5,3,15,546,690,76,1307,99,124,15,0,239,0,0,3,238,682,54,970,39,68,12,7,126,0,3,3,133,1268,72,1469,6493,3574,309,192,10568,174,182,353,10917,5250,859,17031
115021298,185,33,11,221,191,88,3,3,285,11,7,13,303,48,11,359,223,90,5,3,329,5,3,9,335,54,20,401,222,102,7,7,338,5,0,13,344,27,19,384,208,92,4,3,303,0,3,6,306,65,18,396,108,81,5,3,202,0,0,0,199,100,13,312,56,65,7,0,130,0,0,3,127,173,7,304,17,38,4,0,55,0,0,0,55,195,15,268,17,14,0,0,32,0,0,0,33,449,40,523,1540,909,62,47,2552,44,46,94,2649,1400,194,4237
115031299,92,22,19,129,89,60,4,4,152,10,0,5,158,23,27,204,100,42,4,6,152,3,3,4,159,22,41,221,141,45,3,0,191,4,5,5,201,31,31,264,89,52,6,3,144,7,0,6,155,40,33,229,55,28,5,0,91,3,4,3,97,52,24,167,20,31,5,0,59,0,3,3,65,104,33,197,11,13,5,0,30,0,0,0,30,118,34,186,5,14,0,0,16,0,0,0,16,120,17,157,724,405,55,25,1214,34,31,69,1275,642,315,2243
115031300,1011,129,77,1218,871,363,23,24,1284,20,6,20,1301,136,81,1523,1083,375,30,22,1502,23,17,43,1547,179,116,1834,1000,348,24,15,1385,22,8,27,1412,173,116,1701,838,321,33,19,1211,20,11,33,1242,276,114,1630,440,254,39,10,749,16,9,26,773,467,81,1327,164,173,21,5,366,3,8,11,373,709,80,1160,51,62,6,5,122,0,5,5,128,627,54,809,26,34,0,5,70,0,0,0,70,795,69,935,7425,3433,340,225,11418,228,185,410,11830,4560,1076,17471
115041301,572,70,19,660,471,202,9,7,682,7,4,12,694,74,28,798,505,173,7,12,689,10,6,16,704,65,40,816,415,148,9,8,580,5,5,14,594,93,41,724,344,142,10,8,505,10,4,12,511,132,21,661,206,107,13,3,327,3,3,10,338,195,29,563,79,68,6,0,159,0,4,7,163,325,33,526,21,30,3,0,54,0,0,0,54,334,25,408,5,8,3,7,20,0,0,0,24,419,57,494,3627,1664,132,83,5504,78,84,158,5661,2180,412,8256
115041302,1546,216,62,1821,1381,490,28,25,1929,30,13,46,1975,198,65,2235,1246,355,18,18,1649,27,19,48,1696,180,56,1929,857,257,19,14,1146,26,13,36,1184,156,55,1398,641,205,23,15,876,14,10,25,896,212,38,1152,350,161,9,7,530,7,13,22,553,327,31,909,147,80,8,3,245,5,0,8,246,438,24,712,32,51,0,0,83,0,0,0,87,392,18,499,12,23,0,0,36,0,0,0,36,474,14,529,7924,3454,292,175,11849,230,284,519,12366,3897,538,16803
116011303,1236,234,76,1548,567,186,18,15,790,45,15,52,845,161,50,1053,435,143,16,11,613,38,12,49,657,150,50,858,355,113,15,12,497,25,12,36,532,206,50,784,326,86,10,3,429,26,25,50,483,239,50,775,218,94,9,5,327,19,14,27,361,323,35,719,71,36,7,0,119,0,6,4,123,390,30,545,16,15,0,4,33,0,0,0,33,354,33,415,3,3,4,0,12,0,0,0,17,702,130,850,5265,2156,220,181,7824,392,278,668,8491,4165,833,13481
116011304,1092,256,49,1395,598,211,21,19,846,37,26,56,905,227,55,1192,521,157,19,14,712,16,25,41,755,196,29,977,533,147,10,14,704,16,11,28,732,228,47,1003,432,141,14,13,606,30,28,52,658,282,37,974,273,154,21,8,456,31,9,45,502,446,50,997,109,65,8,0,185,6,3,4,194,637,48,877,27,10,3,0,41,0,0,0,39,449,39,535,3,11,0,3,15,0,0,0,15,946,92,1061,5343,2175,232,188,7938,398,309,706,8638,5041,641,14315
116011306,1341,286,77,1699,842,253,16,27,1142,41,16,57,1202,271,49,1521,777,221,17,34,1053,41,17,59,1114,308,57,1476,785,196,23,30,1032,36,14,46,1079,318,46,1445,672,169,31,12,895,35,26,63,955,467,58,1474,389,151,24,13,569,21,21,45,618,548,56,1224,128,74,18,5,229,4,4,9,233,668,44,949,18,18,3,0,35,0,3,3,40,473,39,552,4,6,0,0,12,0,5,3,13,649,51,720,6997,2700,280,267,10249,466,389,858,11104,5975,759,17831
116011307,1531,286,66,1884,955,340,34,27,1364,36,21,58,1417,242,72,1724,931,289,30,24,1276,41,20,59,1334,245,79,1659,848,256,19,18,1147,51,17,65,1207,321,83,1614,756,263,30,15,1062,43,22,63,1129,388,75,1592,468,242,22,12,742,28,12,37,781,636,72,1484,177,109,11,5,294,3,5,5,301,878,74,1256,20,44,3,0,61,0,0,0,61,671,38,772,7,16,0,0,30,0,0,0,33,1270,122,1421,7865,3286,350,257,11754,423,319,744,12499,6431,989,19921
116011308,1573,314,90,1977,930,327,23,21,1303,48,23,70,1369,239,91,1693,831,280,14,23,1148,44,15,59,1212,268,73,1547,725,226,21,20,988,29,20,48,1034,272,84,1394,663,229,33,16,939,26,20,45,979,373,69,1421,383,199,24,14,619,29,29,59,673,539,71,1284,144,97,13,3,256,3,9,12,262,886,70,1221,27,44,0,0,73,4,0,3,77,739,55,866,9,15,3,0,27,0,0,0,27,1037,69,1135,7396,3105,298,214,11013,451,343,790,11809,6332,1027,19168
116011560,738,153,53,941,480,143,11,11,645,20,16,32,681,153,43,877,405,109,6,13,538,23,16,38,576,145,39,757,414,128,12,7,565,16,11,25,593,163,48,793,310,108,11,7,433,17,13,30,462,196,35,693,169,79,6,3,259,17,12,24,285,275,31,593,53,40,3,0,99,5,0,6,103,344,21,472,11,8,0,0,23,0,4,4,28,299,24,348,0,6,0,5,11,0,0,0,11,614,51,680,3616,1530,143,146,5443,268,224,484,5929,3290,508,9725
116011561,953,213,61,1221,537,175,20,21,755,33,12,46,798,195,39,1034,572,171,7,22,778,28,15,43,825,178,46,1039,517,166,14,11,712,37,12,46,757,196,39,993,416,148,15,15,594,22,16,38,627,239,31,900,237,81,17,12,349,11,10,18,365,297,29,690,61,44,0,0,108,0,0,3,107,399,42,552,8,15,7,0,29,0,0,0,33,407,28,458,3,4,0,4,14,0,0,0,15,987,94,1094,4808,2037,204,229,7275,323,234,560,7835,4402,596,12839
116021309,1162,155,28,1353,866,280,23,19,1189,18,11,31,1218,148,16,1388,850,233,32,22,1139,33,10,41,1174,140,23,1340,721,179,21,16,946,25,11,35,980,141,19,1138,501,139,8,5,658,21,9,28,689,171,14,873,282,103,12,9,394,19,7,23,424,245,21,691,84,53,5,0,145,3,4,12,150,369,16,535,20,24,0,0,43,0,0,3,44,280,11,333,3,5,0,3,15,0,0,0,11,338,10,359,5659,2326,233,175,8390,242,297,542,8927,3218,237,12380
116021310,3069,511,121,3703,2022,527,42,34,2624,61,35,98,2724,437,120,3278,1432,346,21,28,1823,51,21,66,1886,293,70,2251,1051,243,26,14,1329,38,13,58,1382,248,48,1678,661,182,25,11,881,23,11,30,907,316,57,1276,382,148,15,4,555,28,16,43,600,444,43,1088,118,94,4,3,217,4,3,6,230,557,26,812,18,26,0,0,46,3,3,4,56,420,22,492,3,3,0,0,9,0,0,0,9,538,33,584,11320,4078,434,247,16081,397,408,809,16890,6124,804,23822
116021312,1247,182,100,1530,810,202,15,14,1042,28,10,39,1079,153,86,1326,593,190,21,23,827,23,15,39,865,142,80,1089,539,177,15,14,740,12,11,20,759,169,60,982,351,168,8,6,530,19,13,27,557,208,60,830,198,119,6,10,339,15,11,24,362,329,55,748,80,61,3,3,152,3,0,3,154,476,47,682,20,29,0,0,48,0,0,0,48,375,48,473,10,3,0,0,11,0,0,0,11,527,67,607,5867,2149,230,166,8411,281,191,473,8886,3585,934,13410
116021562,346,46,11,400,194,51,3,5,259,4,3,6,272,23,9,297,168,47,0,5,222,0,3,8,225,26,3,256,166,35,3,3,215,5,0,9,218,34,4,254,133,32,3,3,171,5,3,10,181,46,5,231,54,20,4,0,75,0,0,3,78,49,6,136,31,15,0,0,44,0,0,0,44,94,3,135,0,3,0,0,3,0,0,0,3,45,3,51,0,0,0,0,0,0,0,0,0,72,3,76,1481,505,56,31,2070,46,62,108,2181,649,76,2897
116021563,1755,263,65,2092,1118,325,22,29,1486,29,28,56,1546,203,56,1803,984,296,20,14,1319,38,13,54,1375,163,42,1574,856,257,30,16,1153,25,10,37,1193,187,62,1438,633,195,26,14,867,31,18,50,916,251,32,1199,367,187,24,4,581,20,14,34,617,366,27,1014,131,67,10,3,206,7,3,4,212,529,21,764,15,19,4,4,47,0,3,3,48,340,18,405,5,10,0,0,13,0,0,0,17,501,29,544,8054,3331,330,184,11896,402,361,759,12652,4292,547,17490
116031313,611,303,84,1003,413,174,10,20,616,44,28,76,688,319,76,1081,396,153,10,29,586,44,28,79,665,375,104,1137,414,165,17,24,622,46,20,61,681,322,98,1108,329,129,7,14,489,22,15,34,516,375,86,983,221,100,18,11,342,16,19,40,385,439,80,897,64,46,3,3,128,0,0,0,129,717,95,941,11,12,0,4,26,0,0,3,29,531,74,632,0,3,0,0,9,0,0,0,9,579,85,670,3629,1735,148,239,5760,527,345,872,6630,5915,1235,13786
116031314,565,124,29,720,339,116,6,10,471,12,3,17,494,114,31,635,331,112,7,7,450,7,8,19,472,76,26,578,280,93,13,9,391,17,5,23,414,93,22,526,216,64,5,8,286,15,4,22,308,104,16,435,95,45,3,0,150,9,3,17,163,142,11,314,28,16,0,0,51,4,0,4,51,151,3,202,4,11,3,0,18,0,0,0,18,132,13,161,3,0,0,0,3,0,0,0,3,233,7,243,2663,1053,95,101,3909,164,129,296,4207,1836,238,6276
116031315,1014,227,78,1320,860,252,25,20,1152,26,28,54,1207,242,60,1509,903,225,19,16,1168,39,15,58,1218,239,71,1532,851,209,29,23,1108,39,17,52,1162,270,56,1488,655,186,21,19,873,23,11,26,906,318,45,1272,353,121,18,7,508,21,21,40,543,334,39,919,69,60,3,3,139,0,7,4,143,419,24,585,14,15,0,0,24,0,0,0,27,285,13,327,3,8,0,0,11,0,0,0,11,491,27,525,6712,2592,263,224,9784,399,351,750,10539,4645,714,15899
116031316,978,331,113,1417,530,166,17,17,725,42,25,68,798,319,111,1223,490,154,11,15,673,46,16,62,733,339,102,1180,426,120,15,20,586,35,21,55,635,298,103,1040,324,119,14,10,466,28,15,46,511,356,89,957,168,82,9,10,274,23,10,40,310,418,68,792,57,41,4,6,111,3,0,3,110,582,76,766,13,17,0,0,34,0,0,0,33,589,72,695,9,4,0,4,10,0,0,0,15,693,104,812,4810,1826,193,241,7070,544,311,853,7920,5932,1354,15210
116031317,1136,455,81,1667,631,205,16,21,873,64,33,101,974,392,82,1452,552,208,11,36,808,56,19,78,883,405,89,1374,514,189,25,21,747,39,23,62,807,408,70,1288,409,124,13,13,556,40,25,62,618,433,69,1122,217,101,10,7,334,24,12,39,373,489,67,933,81,62,3,4,144,4,0,3,151,642,61,858,16,20,0,0,30,0,0,3,34,509,54,602,0,5,0,0,15,0,0,0,13,810,98,919,5097,2368,199,277,7946,614,384,995,8941,7016,1086,17043
116031318,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,6,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,18,0,0,0,17,0,12,38
116031319,1249,259,68,1577,790,218,23,23,1054,33,18,49,1104,202,49,1358,740,223,22,23,998,31,19,47,1052,245,44,1339,792,213,23,21,1049,26,15,34,1090,275,54,1420,682,196,24,17,914,22,24,44,961,282,69,1316,361,144,16,13,534,11,15,23,555,482,41,1085,112,60,4,3,183,0,3,3,185,686,40,911,19,29,0,3,52,0,0,0,52,447,33,533,3,5,3,0,15,0,0,0,15,939,56,1011,6651,2660,265,272,9851,395,336,727,10580,5505,702,16786
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,15,0,0,0,15,0,0,21
117011321,750,78,63,894,592,201,15,8,818,22,9,24,847,69,47,961,478,156,9,9,649,18,10,23,672,79,42,788,482,113,7,12,620,16,3,15,639,75,38,752,300,109,13,4,428,10,9,16,442,88,34,567,156,85,6,5,257,6,8,14,272,170,35,474,61,42,8,3,115,0,0,0,113,246,27,385,13,19,5,0,35,0,0,0,35,242,30,306,8,6,0,0,16,0,0,0,16,416,165,595,3867,1480,171,113,5633,126,103,229,5859,2013,721,8592
117011322,1672,251,118,2048,938,293,32,16,1275,31,26,61,1338,202,95,1641,802,270,24,26,1115,46,16,60,1179,207,83,1459,682,218,16,20,936,30,15,48,978,248,78,1306,523,184,17,18,746,21,18,45,791,306,70,1168,314,167,9,9,500,20,12,36,538,422,68,1027,109,92,7,10,222,0,5,5,224,575,42,843,34,41,0,0,76,0,0,0,76,597,32,702,10,10,3,0,27,0,0,0,28,1267,103,1396,8167,3451,362,262,12241,412,391,803,13048,6421,1250,20715
117011323,592,130,71,795,399,172,8,11,596,11,12,24,621,122,68,809,397,150,9,13,569,19,12,29,600,138,60,789,378,143,7,12,544,19,10,20,572,126,43,744,258,125,14,13,406,13,9,22,429,152,39,623,161,94,10,10,276,13,12,24,295,231,50,573,68,66,7,0,137,0,0,0,142,361,44,549,25,16,3,0,47,0,3,3,50,381,41,477,0,8,0,0,18,0,0,0,18,719,83,814,3268,1548,135,107,5061,169,154,325,5387,3238,757,9379
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,3,0,9
117011325,0,0,3,5,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,10,0,23,0,0,0,23,6,32,58
117021326,1877,242,191,2309,1195,435,49,30,1711,48,25,73,1785,224,174,2183,980,362,31,16,1395,55,25,81,1474,284,136,1900,752,267,32,12,1057,34,24,56,1121,312,110,1541,621,225,21,8,874,39,25,59,930,422,87,1439,334,179,14,9,538,17,19,32,571,524,80,1168,104,89,8,4,206,4,4,6,218,710,55,977,23,32,0,0,54,3,0,3,62,648,55,760,10,15,0,5,37,0,0,0,33,1578,138,1752,9341,3946,392,228,13905,445,371,820,14723,6317,1711,22760
117021327,1583,144,160,1885,1028,322,29,12,1396,24,17,43,1436,147,144,1732,929,255,25,15,1219,32,14,40,1264,137,123,1519,671,187,22,11,899,35,17,51,946,165,106,1217,473,178,17,11,684,19,16,34,714,199,101,1011,256,150,11,6,424,17,16,40,459,275,70,810,100,88,6,5,201,0,5,5,205,424,74,703,18,46,4,0,70,0,3,3,71,372,45,486,13,19,0,0,29,0,0,0,35,745,78,859,8222,3114,322,184,11836,288,241,532,12367,3526,1627,17522
117021328,656,67,55,781,404,129,5,7,542,8,5,11,561,64,42,664,358,109,6,8,476,11,6,21,502,59,32,596,282,88,3,4,378,8,7,15,392,53,29,480,196,69,8,0,276,11,8,19,290,92,28,407,133,58,4,3,203,6,0,10,209,132,28,371,36,24,0,0,61,0,0,3,65,200,10,270,8,8,0,0,17,0,0,0,17,146,11,179,5,0,0,3,6,0,0,0,6,304,28,342,3119,1214,130,75,4532,111,109,217,4750,1475,446,6672
