SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
123021444,437,286,235,198,229,198,86,37,12,1734,4430,3389,2623,2532,3111,2485,998,419,172,20158,108,65,85,102,82,99,43,17,0,593,557,456,387,423,562,674,418,137,56,3668,9,0,8,0,0,0,0,0,0,16,68,27,24,46,37,43,29,12,0,296,45,28,31,22,11,5,14,5,0,163,1314,980,753,770,897,896,505,196,70,6373,7,3,4,0,3,3,0,3,0,24,58,49,51,39,69,51,31,15,3,367,13,5,9,10,9,16,15,4,0,81,60,48,31,20,19,12,9,3,0,209,0,4,0,0,7,7,11,12,0,49,23,20,17,10,13,7,10,3,0,104,47,19,16,11,25,22,14,3,0,160,70,53,34,55,51,29,26,3,0,316,49,51,36,40,76,95,58,25,8,431,9,8,7,0,10,5,8,3,0,48,29,10,16,8,8,14,4,8,0,89,58,44,38,36,58,82,50,16,9,386
123031445,96,42,45,68,42,33,17,14,3,352,1279,674,587,813,723,662,423,189,50,5407,0,0,4,7,3,8,0,0,0,26,313,173,131,240,258,198,219,107,38,1683,0,0,0,0,0,0,0,0,0,0,11,11,4,10,8,14,12,10,0,70,0,0,0,0,0,0,0,0,0,0,352,217,163,232,213,184,146,64,20,1592,0,0,3,0,0,3,0,3,0,8,12,3,4,8,7,7,6,5,0,59,3,3,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,7,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,19,8,8,3,7,4,11,3,0,0,41,10,7,6,12,18,23,25,14,7,120,4,0,0,3,0,5,0,0,0,19,0,0,0,0,0,0,0,4,0,3,28,17,11,25,25,46,22,10,4,189
123031446,94,65,40,51,67,47,24,14,3,400,1559,919,705,1078,1133,887,500,214,75,7062,7,3,3,12,8,4,0,0,0,45,518,293,292,364,428,350,261,117,25,2655,0,0,0,0,0,0,0,0,0,0,23,3,18,14,12,13,14,3,0,87,0,0,0,0,0,0,0,0,0,0,752,367,379,426,422,304,231,88,24,3003,0,0,0,0,0,0,0,0,0,0,29,11,16,18,25,10,12,0,0,126,3,3,9,3,0,5,0,3,0,28,5,11,3,3,7,0,0,0,0,25,12,7,3,4,4,12,3,4,0,45,0,0,0,0,0,0,0,0,0,0,4,0,6,10,0,6,3,3,0,34,28,11,14,22,10,11,4,3,0,91,11,12,10,12,30,49,28,14,3,164,0,0,0,3,3,6,0,0,0,18,3,3,3,0,3,0,3,0,0,13,40,27,27,35,30,37,37,13,3,247
123031447,293,170,128,174,141,138,64,46,30,1186,3500,2100,1631,2301,2217,1759,1045,589,236,15370,23,8,21,17,18,11,5,0,0,95,892,526,433,623,663,640,490,265,114,4649,0,0,0,0,0,0,0,0,0,0,35,17,23,24,21,35,41,13,3,208,23,30,29,3,31,0,0,12,0,129,916,614,489,613,609,489,350,171,56,4302,0,0,0,0,0,0,0,0,0,0,32,29,19,25,25,24,17,9,4,185,12,3,5,5,13,10,15,11,0,72,15,3,0,6,0,0,3,0,0,28,4,8,8,3,18,17,12,11,23,96,0,0,0,0,3,0,0,0,0,8,3,4,3,3,8,13,6,3,6,53,33,9,16,11,18,7,3,3,0,94,40,23,13,51,58,92,63,25,15,385,3,3,0,4,6,3,3,0,0,31,12,7,4,3,7,0,0,6,0,41,100,48,33,69,73,76,66,30,17,513
123031448,103,95,66,66,77,68,38,17,3,534,1934,1222,921,1240,1241,1179,544,217,65,8566,8,5,3,17,8,8,0,0,0,45,483,295,182,376,385,375,293,108,34,2531,0,0,0,0,0,0,0,0,0,3,3,6,6,7,3,14,7,0,0,53,0,0,3,0,0,0,0,0,0,3,696,419,328,409,407,355,183,64,27,2882,0,0,0,0,0,0,3,0,0,9,27,10,22,13,17,17,3,10,0,117,5,0,9,0,3,3,0,3,0,22,5,3,3,0,3,0,0,0,0,20,5,3,0,4,3,0,8,3,4,32,6,0,7,8,0,0,0,0,0,18,0,0,0,0,3,3,4,4,0,15,7,7,7,6,6,12,3,0,0,43,6,9,6,16,34,54,39,20,4,184,0,0,0,3,3,0,0,0,0,9,4,0,0,0,0,0,0,3,0,9,67,41,39,31,44,69,59,24,4,374
124011449,195,94,70,150,155,132,102,37,21,959,943,444,409,732,862,927,724,318,101,5462,7,3,8,18,26,31,20,3,0,124,94,47,34,62,117,159,183,101,35,839,0,0,0,0,0,0,0,0,0,0,15,19,13,12,15,23,9,8,3,119,0,0,0,0,0,0,0,0,0,0,107,74,63,68,128,131,149,68,14,814,3,0,0,0,0,3,0,0,0,3,18,3,3,0,12,6,4,8,0,51,0,3,0,4,0,5,0,3,0,16,0,4,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,20,5,3,3,3,0,8,0,0,0,24,5,11,3,5,19,15,25,19,6,112,0,0,0,0,0,3,3,0,0,5,0,0,4,0,3,3,3,0,0,19,16,3,15,15,21,19,34,18,9,147
124011450,242,179,110,181,170,156,94,50,18,1190,3837,2416,1858,2577,2760,2695,1478,670,220,18499,17,7,22,25,9,25,4,0,0,113,582,348,265,461,525,625,471,247,69,3586,0,0,0,0,0,0,0,0,0,3,92,88,56,64,77,108,77,29,8,597,0,0,0,0,0,3,3,0,0,9,974,511,386,569,619,549,456,163,52,4275,3,3,0,0,4,6,4,6,0,30,34,19,6,17,31,20,12,10,0,147,9,6,7,5,9,10,3,8,0,64,8,12,9,9,10,13,0,0,0,58,3,5,3,3,9,13,10,9,3,62,0,4,0,6,0,0,3,3,0,14,9,9,4,3,14,11,20,9,0,86,86,64,48,42,60,57,30,4,0,394,52,32,28,38,76,110,115,54,15,525,9,7,0,3,3,3,10,0,0,35,10,3,5,3,3,5,10,0,0,42,91,63,52,61,87,133,115,68,31,703
124011451,0,0,0,0,0,0,0,0,0,0,9,4,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,347,196,178,233,273,279,187,106,85,1890,2118,1304,1135,1722,1983,2157,1380,740,376,12920,26,47,43,51,66,74,57,9,0,382,165,104,73,149,237,354,358,207,99,1751,0,0,0,0,0,0,0,0,0,0,25,17,5,16,13,28,21,13,14,155,34,34,27,18,11,9,8,3,3,144,257,170,142,217,273,340,296,169,56,1914,5,0,0,4,0,3,4,0,0,19,14,9,7,10,20,15,19,11,5,100,9,7,4,6,6,20,9,5,0,70,6,5,6,3,5,3,7,0,0,28,5,0,0,4,0,10,15,8,0,58,0,0,0,0,0,0,0,0,0,3,3,8,3,3,7,9,12,5,3,54,3,3,16,3,8,14,5,3,4,49,14,14,5,17,40,59,56,31,14,242,3,3,4,0,3,3,4,0,0,20,11,4,0,6,7,0,0,4,0,31,13,15,13,9,29,59,63,30,16,262
124011453,230,150,100,165,174,131,64,41,14,1052,2410,1243,1076,1649,1827,1572,792,405,118,11081,20,5,23,18,36,33,20,4,0,147,254,155,102,213,255,314,229,99,45,1669,0,0,0,0,0,0,0,0,0,0,78,45,46,45,45,45,25,14,5,349,0,0,0,0,0,3,0,0,0,3,459,252,180,253,340,286,242,102,34,2154,3,0,0,3,0,0,0,0,0,7,17,10,3,18,9,9,7,8,0,77,3,0,0,6,3,3,3,9,0,33,7,0,3,4,4,0,3,0,0,22,0,0,0,3,3,10,0,8,0,34,0,0,0,0,0,3,0,0,0,3,0,0,0,5,6,9,0,0,0,33,23,10,3,15,18,28,3,3,0,102,25,14,16,29,41,56,56,23,7,260,6,6,3,9,4,3,4,3,0,36,3,0,7,7,4,4,4,0,0,25,40,24,17,27,27,75,37,34,15,300
124011454,231,176,160,158,190,210,89,49,49,1311,4405,2786,2100,2997,3287,3028,1620,970,572,21771,16,10,22,36,27,29,23,3,0,169,636,398,272,476,610,660,578,320,225,4176,0,0,0,0,0,0,0,0,0,0,136,94,66,70,100,113,84,45,28,732,3,3,0,0,0,3,5,0,4,23,1019,655,381,587,681,719,502,229,99,4872,0,0,0,0,0,3,0,5,9,18,28,7,8,14,18,24,15,11,3,128,9,14,9,7,10,4,3,5,3,72,0,4,0,3,0,0,6,0,3,25,3,0,7,3,7,10,13,13,5,66,0,4,0,0,0,0,0,0,0,8,14,7,4,8,17,11,11,7,5,72,70,50,35,48,30,36,15,3,0,286,112,31,56,85,104,148,138,83,45,799,3,3,3,11,11,10,17,3,3,69,0,3,0,6,7,3,3,3,3,29,109,57,43,67,98,110,93,63,33,662
124011455,148,89,60,86,119,107,68,40,12,722,1042,521,402,699,890,1031,747,428,166,5935,16,0,4,16,27,18,14,4,0,92,125,56,51,82,130,187,222,136,50,1038,0,0,0,0,0,0,0,0,0,0,17,3,11,6,15,20,27,9,3,108,18,4,7,4,3,0,4,0,0,46,157,100,82,103,174,189,165,97,50,1121,0,0,0,0,0,0,0,3,0,4,8,6,4,6,12,10,4,4,0,51,3,0,0,7,5,7,4,3,0,36,12,0,3,3,4,3,0,0,0,24,0,0,0,3,3,3,0,7,3,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,0,0,0,18,10,3,4,0,0,0,0,0,0,17,5,4,3,6,12,31,48,36,11,152,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,29,11,9,15,17,26,32,22,13,161
124021456,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,187,152,150,115,134,130,82,35,14,991,3147,2150,2406,2015,2001,2087,867,354,111,15136,22,17,24,24,20,7,5,5,0,116,560,359,432,496,469,637,377,159,50,3533,0,0,0,0,0,0,0,0,0,0,39,11,21,20,18,11,27,3,0,154,0,0,0,0,0,0,0,0,0,0,963,620,647,619,537,623,456,143,34,4645,4,0,0,4,3,0,3,0,0,11,19,18,24,27,22,30,29,3,5,163,3,0,3,3,3,5,3,0,0,29,12,5,4,3,8,9,0,0,0,35,4,0,6,0,3,11,10,3,4,47,15,7,11,11,5,7,4,0,0,56,12,11,3,5,5,12,17,0,0,67,41,21,35,17,10,36,10,3,0,165,24,18,35,50,59,94,78,22,14,385,6,3,9,4,9,3,9,4,0,46,6,0,3,3,3,3,3,0,0,23,52,28,43,32,36,57,52,10,5,312
124031458,322,193,198,160,155,120,60,20,4,1235,4230,2824,2437,2572,2455,1702,771,313,69,17372,41,25,61,53,33,28,5,3,4,262,788,478,635,632,656,614,351,137,40,4331,0,0,0,0,0,0,0,0,0,0,30,19,40,26,22,28,23,3,0,185,0,0,0,0,0,0,0,0,0,0,2041,1227,1204,1118,978,707,432,182,47,7939,6,6,3,8,3,9,3,0,0,43,75,37,31,49,46,20,12,12,0,278,10,9,4,13,8,11,6,3,0,62,26,5,14,14,6,11,7,0,0,77,10,3,9,3,6,6,8,4,0,54,7,8,14,10,10,5,6,0,0,63,27,19,10,16,32,20,13,6,0,137,120,66,67,68,45,42,11,4,0,422,54,29,51,54,73,98,58,19,4,439,0,11,3,4,3,3,3,5,0,28,4,3,3,4,3,7,4,0,0,35,77,72,58,51,73,62,29,22,3,441
124031459,159,116,189,141,116,121,76,35,10,971,2837,1715,1770,1945,1762,1925,1175,548,215,13881,7,14,12,17,18,13,3,0,0,82,510,295,311,474,412,467,496,222,91,3286,0,0,0,0,0,0,0,0,0,0,27,24,22,30,23,35,38,13,0,217,42,22,16,21,7,12,4,0,0,129,926,563,473,597,553,523,404,195,73,4302,3,0,0,0,0,0,3,0,0,7,50,14,31,24,39,12,27,17,6,221,0,0,0,0,3,5,8,5,0,19,16,4,6,8,5,6,4,3,0,54,10,7,4,3,8,4,3,11,3,49,3,3,0,0,4,0,0,0,0,15,3,3,0,8,3,6,10,4,0,50,39,26,20,23,20,20,22,4,0,174,29,15,20,41,56,77,101,50,12,401,7,3,7,7,3,5,0,0,0,31,3,0,0,6,0,4,3,0,0,22,47,42,33,41,43,58,72,32,17,380
124031460,267,162,146,160,141,94,34,16,8,1030,5468,3038,2944,3627,2921,1812,712,287,77,20888,20,17,24,20,38,19,8,4,0,146,857,578,454,701,724,540,321,118,27,4324,9,7,9,9,0,7,0,0,0,40,27,10,32,26,22,36,7,10,3,169,17,11,19,4,3,0,0,0,0,67,1919,1207,898,1099,1053,738,365,131,24,7440,0,8,0,3,8,0,3,0,0,18,81,32,32,54,46,28,17,6,0,307,11,4,3,7,5,11,7,0,0,39,21,9,14,4,12,4,0,0,0,65,5,3,7,3,14,9,9,3,3,51,31,23,23,23,11,20,6,5,0,147,6,16,6,13,12,18,5,0,0,70,84,67,33,47,67,30,11,8,3,351,44,31,37,56,82,70,61,5,4,381,16,4,11,10,10,12,11,5,3,81,6,4,0,6,6,3,0,0,0,31,93,77,45,69,73,48,41,17,3,471
124031461,294,180,218,160,153,154,70,50,17,1289,3374,2183,2720,2138,2059,2379,1233,583,217,16888,19,16,32,35,24,14,12,3,3,158,647,352,426,549,472,603,537,211,86,3880,3,0,3,0,0,0,0,0,0,5,28,19,33,18,21,22,31,11,0,190,29,24,11,5,12,4,14,3,0,103,1161,537,689,736,569,642,531,196,75,5136,3,0,3,0,5,3,5,3,3,28,37,31,34,31,21,35,38,17,5,238,4,4,9,7,3,3,3,3,0,41,32,8,21,9,4,6,3,0,0,88,0,9,7,6,8,9,12,4,0,53,3,3,12,3,0,7,11,4,0,40,3,0,11,7,10,5,9,4,3,46,60,44,32,26,34,29,11,7,0,244,54,33,45,49,74,105,95,49,13,514,7,0,0,0,8,7,3,3,0,36,5,4,0,4,6,3,0,5,0,25,64,32,51,44,42,54,56,32,12,381
124031462,271,215,211,172,158,126,72,44,33,1314,3794,2553,3020,2472,2037,1705,913,455,170,17112,40,24,60,49,39,25,13,0,0,259,575,317,399,430,463,427,306,162,108,3184,3,7,0,0,6,0,0,0,0,13,26,22,28,35,26,20,14,8,8,194,6,14,9,8,8,3,0,3,3,51,1264,699,790,789,657,562,366,173,68,5370,3,0,3,0,3,0,3,3,0,19,50,35,36,34,48,33,19,12,8,280,7,0,4,8,3,7,14,3,3,50,30,17,24,14,12,11,3,0,0,109,5,5,5,4,8,11,11,3,3,63,35,25,24,19,15,14,8,3,0,139,16,20,19,13,25,17,13,3,0,130,106,54,73,63,43,36,18,4,3,406,43,39,23,54,57,61,47,27,17,375,4,0,0,3,9,3,4,5,0,39,6,16,8,8,6,3,6,0,0,67,63,35,46,45,39,49,45,17,8,342
124031463,73,65,36,49,60,59,34,11,4,392,1314,1023,640,923,949,875,522,214,64,6518,12,10,15,11,8,12,8,0,0,78,318,194,190,239,279,234,196,69,18,1742,3,0,0,0,3,0,0,0,0,6,20,16,6,19,14,17,6,3,3,98,5,0,3,3,3,0,0,0,0,21,902,572,528,486,542,374,268,136,31,3837,0,0,0,0,3,3,0,0,0,14,51,25,25,26,35,20,31,6,4,225,9,4,10,8,4,9,4,0,0,38,3,0,0,3,4,5,0,0,0,19,4,0,0,0,8,0,3,3,0,23,7,6,5,3,9,6,0,0,0,41,12,8,3,5,9,5,7,0,4,59,56,25,18,31,13,4,12,0,0,165,12,6,22,14,25,26,35,10,0,154,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,36,19,18,25,22,26,26,9,3,187
124031464,218,176,228,138,119,79,57,58,29,1108,2022,1534,1969,1581,1415,1223,871,741,453,11813,54,25,59,63,48,29,13,4,0,287,289,214,289,258,297,308,304,254,196,2399,0,0,0,0,0,0,0,0,0,3,17,16,31,11,16,18,10,6,6,118,0,0,0,0,0,0,0,0,0,0,561,404,503,434,414,370,303,202,111,3303,0,0,0,0,0,0,3,3,3,19,32,14,15,27,20,22,24,18,6,169,3,3,4,3,8,5,5,3,0,38,9,7,4,4,8,8,6,0,0,43,3,4,3,0,4,9,3,5,3,35,19,0,6,12,6,4,0,3,0,51,8,12,5,13,15,8,10,0,0,73,34,27,31,31,17,23,19,6,3,192,29,14,32,38,47,49,60,29,27,328,0,3,0,5,7,8,5,9,0,31,5,0,0,3,0,3,0,0,0,18,17,30,23,29,39,30,32,20,16,239
124031465,67,41,35,55,42,37,18,8,4,310,1212,739,551,776,822,548,246,136,39,5058,3,0,6,11,4,3,3,0,0,32,183,171,103,191,210,192,111,49,9,1231,0,0,0,0,0,0,0,0,0,0,7,5,3,4,12,17,11,8,0,64,0,0,0,0,0,0,0,0,0,0,542,312,242,266,286,221,113,43,14,2046,0,0,0,0,0,0,0,0,0,0,14,3,5,8,18,11,11,6,0,63,0,0,3,3,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,3,0,3,0,0,3,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,5,0,3,0,19,8,0,3,3,3,0,5,0,0,21,9,6,5,9,22,24,15,5,0,99,4,0,0,0,0,0,0,0,0,3,4,0,0,5,3,0,0,0,0,13,13,12,3,5,18,15,9,0,0,79
124041466,193,187,146,137,120,101,73,53,38,1042,2524,2044,1865,1753,1600,1478,1054,726,388,13441,9,14,33,12,13,22,8,3,0,113,435,314,293,386,448,397,438,336,175,3212,0,0,0,0,0,0,0,0,0,0,81,59,55,37,40,31,32,23,8,367,11,9,0,3,3,0,5,0,0,39,619,464,377,405,422,360,351,171,93,3264,8,4,3,5,3,4,3,0,0,23,40,39,30,25,33,38,27,25,9,251,9,11,3,3,3,0,7,0,3,42,20,17,7,9,4,10,0,0,0,64,0,3,3,3,4,9,3,4,6,33,0,0,0,0,0,0,0,0,0,3,3,4,5,9,10,3,3,4,5,43,44,21,25,22,28,21,7,12,0,190,21,23,25,31,47,59,45,50,20,324,0,3,0,7,6,8,0,3,3,29,0,3,0,0,5,3,4,6,3,28,56,49,33,42,49,59,80,61,38,474
124041467,271,182,150,143,141,100,68,27,17,1106,3653,2440,2236,2127,2225,1426,771,428,163,15462,14,4,25,25,7,14,8,0,0,95,542,407,403,472,626,510,313,213,80,3578,0,0,0,0,0,0,0,3,0,3,54,20,33,32,30,39,22,5,3,233,34,29,16,16,16,10,3,3,0,131,1079,664,675,526,634,437,275,133,44,4463,3,0,3,0,5,7,5,3,0,27,37,8,19,20,19,22,10,11,0,148,3,5,5,3,10,6,3,0,0,42,4,8,4,3,7,8,3,3,0,41,0,0,0,4,5,3,8,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,9,4,0,29,58,44,45,23,31,26,8,7,3,246,19,22,11,46,72,66,33,27,9,304,9,8,9,4,18,10,0,3,0,58,4,4,0,6,3,0,4,0,0,23,78,67,48,46,84,60,39,25,8,447
124041468,104,331,213,197,111,101,38,9,4,1109,1413,1197,834,1014,1017,817,396,128,31,6847,11,3,0,8,7,14,6,0,0,39,215,150,123,164,220,204,146,51,15,1298,0,3,0,0,0,0,0,0,0,3,15,7,8,7,13,9,9,6,0,78,0,0,0,0,0,0,3,0,0,3,562,409,289,317,368,299,183,73,16,2508,0,0,0,0,0,0,0,0,0,0,21,15,14,16,27,13,11,4,0,105,4,4,0,4,0,0,0,0,0,17,3,0,0,0,0,3,0,0,0,11,0,0,0,3,0,0,4,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,11,18,14,24,13,12,8,6,0,0,86,18,12,4,17,22,38,39,4,3,152,3,4,0,6,3,3,3,0,0,17,0,0,0,0,3,0,0,0,0,3,24,28,14,13,20,17,22,4,0,142
124051469,87,75,46,47,60,35,11,3,3,370,1506,1294,805,932,1219,628,182,67,27,6668,9,11,3,5,21,7,0,0,0,57,189,149,77,149,233,174,63,23,3,1046,4,0,3,0,0,0,0,0,0,5,7,3,9,4,6,8,4,0,0,50,0,0,0,0,0,0,0,0,0,3,488,458,315,305,439,318,133,38,15,2508,0,3,6,3,6,0,6,0,0,21,37,34,13,17,27,12,3,4,0,143,0,3,0,0,8,0,3,0,0,15,5,8,0,3,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,8,13,21,8,8,15,12,3,6,0,81,3,13,6,6,4,5,0,0,0,36,13,7,11,7,7,10,3,0,0,58,7,14,6,21,26,16,10,4,0,106,3,0,0,0,0,3,0,0,0,14,0,3,0,0,0,0,4,0,0,9,7,31,22,3,24,22,9,3,0,124
