SA2_MAINCODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
123011433,0,0,0,0,0,0,12,0,0,0,0,13,70,16,12,0,3,100,487,285,225,47,18,1059,381,292,421,227,107,1428,13,10,5,3,0,29,951,608,666,280,129,2628,0,0,0,0,0,0,3,0,0,0,0,3,66,3,0,0,0,65,20,10,3,0,0,29,11,0,0,0,0,11,4,0,0,0,0,4,99,14,3,0,0,112,0,0,0,0,0,0,10,0,0,0,0,10,27,4,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,35,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,622,669,280,128,2789,0,0,0,0,0,0,3,0,3,0,0,6,52,19,3,0,0,74,538,244
123011434,0,0,0,0,0,4,0,0,0,0,0,3,52,14,7,0,0,71,418,243,181,69,10,921,539,496,795,396,147,2379,17,8,6,3,3,34,1028,761,994,466,158,3404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,1057,762,997,467,158,3442,0,0,0,0,0,0,8,7,0,0,0,8,44,12,4,0,0,68,481,238
123011435,0,0,0,0,0,0,5,0,0,0,0,8,16,10,7,0,0,31,715,473,419,111,26,1750,880,750,1273,646,272,3810,11,9,9,0,0,33,1630,1235,1710,758,298,5632,0,0,0,0,0,0,3,0,0,0,0,9,5,0,0,0,0,9,58,23,7,3,0,96,0,0,3,0,0,0,0,0,0,0,0,3,72,28,8,3,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1700,1263,1721,763,301,5751,5,0,0,0,0,5,3,0,4,0,0,7,30,8,10,3,0,45,796,484
123021436,0,0,3,0,0,0,9,4,0,0,0,15,32,14,3,0,0,59,1066,613,545,192,95,2513,377,343,402,313,229,1670,28,14,12,3,6,68,1516,1001,967,507,335,4328,0,0,0,0,0,0,4,0,0,0,0,3,15,3,0,0,0,23,160,150,77,31,17,436,5,6,10,13,4,31,4,4,0,4,0,13,185,157,90,42,16,506,0,0,0,0,0,0,3,0,0,0,0,3,14,3,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,19,7,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1724,1170,1068,555,352,4868,0,0,4,0,0,4,10,3,0,0,0,9,52,18,4,6,0,78,996,616
123021437,0,0,0,0,0,3,3,0,0,0,0,5,121,39,13,3,0,178,660,414,366,116,51,1612,316,301,379,253,168,1415,16,7,10,3,5,44,1112,754,776,378,224,3254,0,0,0,0,0,0,3,0,0,0,0,3,78,18,4,0,0,100,61,35,25,7,4,128,6,3,5,0,3,19,0,0,0,0,0,0,148,56,36,7,7,251,0,0,0,0,0,0,9,0,0,0,0,8,101,28,6,3,0,141,26,8,3,3,0,41,0,0,0,0,0,0,6,0,0,0,0,5,145,40,13,4,7,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405,850,826,394,240,3709,0,3,0,0,0,3,5,0,0,0,0,8,102,33,17,9,0,162,637,362
123021438,0,0,0,0,3,3,7,0,3,0,0,11,19,5,3,0,0,30,819,725,666,254,86,2548,335,397,580,423,249,1979,15,17,7,7,7,55,1191,1145,1260,684,347,4622,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,44,181,148,91,54,36,510,13,16,19,17,47,120,6,6,3,3,6,28,237,170,118,75,95,699,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,1443,1319,1380,759,439,5344,0,5,0,0,0,5,4,0,0,0,0,10,29,13,0,3,0,45,860,664
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,0,3,4,0,0,0,0,8,67,26,11,0,3,111,632,437,398,148,42,1663,334,288,455,265,142,1489,5,6,10,0,0,25,1052,765,878,418,193,3296,0,0,0,0,0,0,8,0,0,0,0,3,174,53,16,7,3,245,174,115,96,30,12,429,11,4,22,10,3,50,3,5,0,0,0,10,377,177,133,38,19,750,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,0,0,34,7,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,33,12,3,0,0,52,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,10,0,0,0,0,15,0,0,0,0,0,0,1473,957,1014,458,211,4115,0,0,3,3,0,5,8,6,0,0,0,15,73,35,15,0,3,122,558,399
123021441,0,0,0,0,0,5,13,0,0,0,0,18,74,22,17,3,0,114,908,588,498,138,46,2186,419,341,407,250,176,1585,20,8,10,3,6,50,1433,964,931,400,230,3949,0,0,0,0,0,0,0,0,0,0,0,0,62,25,11,3,0,98,17,11,8,3,0,44,8,0,6,0,0,10,3,4,0,0,0,6,95,42,28,3,3,160,0,0,0,0,0,0,0,0,0,0,0,0,30,12,6,3,0,51,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,16,6,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1555,1015,957,407,232,4170,3,3,3,0,0,7,3,4,0,0,0,8,77,16,15,3,0,112,916,544
123021442,0,0,0,0,0,3,3,3,0,0,0,13,76,20,9,4,0,111,696,594,594,227,104,2206,233,203,323,208,144,1117,18,15,14,10,10,58,1033,835,941,446,257,3509,3,0,0,0,0,3,3,0,0,0,0,3,222,82,44,8,0,361,258,224,153,58,27,719,27,31,36,19,27,140,13,3,4,9,6,25,528,340,236,92,56,1254,0,0,0,0,0,0,3,0,0,0,0,3,16,8,0,0,0,33,9,4,11,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,40,10,10,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,9,3,3,0,0,15,0,0,0,0,0,4,1599,1189,1197,539,317,4845,0,0,3,0,0,6,8,4,0,0,0,12,77,39,4,4,0,124,811,609
123021443,0,0,0,0,0,0,6,0,0,3,0,11,36,11,14,6,0,71,794,738,694,286,109,2624,206,230,406,270,216,1329,17,9,13,11,11,59,1055,990,1132,576,342,4096,0,0,0,0,0,0,0,0,0,0,0,8,68,25,17,3,0,114,136,108,64,39,21,359,19,5,17,9,28,70,3,3,0,0,0,11,226,141,97,49,51,564,0,0,0,0,0,0,6,0,0,0,0,3,18,14,3,3,0,36,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,22,12,10,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1307,1152,1238,626,388,4714,0,0,0,0,0,4,9,4,0,0,0,15,59,24,11,3,3,101,758,661
123021444,0,0,0,0,0,0,3,0,4,0,0,6,19,0,3,0,0,20,693,539,515,199,95,2048,445,455,746,440,270,2361,37,10,16,3,11,69,1197,1013,1280,646,372,4510,0,0,0,0,0,0,0,0,0,0,0,0,34,8,5,0,0,45,192,153,93,39,31,511,16,15,27,24,27,116,7,4,0,0,0,12,244,189,131,64,62,687,0,0,0,0,0,0,3,0,0,0,0,6,21,9,0,0,0,34,5,0,3,0,0,15,3,0,0,0,0,4,0,0,0,0,0,0,37,12,5,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,1213,1419,709,432,5253,3,0,5,3,3,8,3,6,4,0,0,10,24,6,0,0,0,38,734,553
123031445,0,0,0,0,4,3,10,3,4,3,0,17,48,6,4,0,0,66,226,129,120,45,14,530,189,121,193,123,71,698,4,0,3,0,0,6,483,264,327,170,92,1333,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,23,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,3,526,266,330,172,92,1389,0,0,4,0,0,4,10,3,0,0,0,8,40,13,17,3,3,75,218,109
123031446,0,0,0,0,0,4,12,0,0,0,0,14,40,18,12,4,0,74,245,141,147,40,6,584,285,201,359,215,83,1144,10,3,0,0,0,14,592,365,526,261,95,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,5,0,14,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,0,0,3,0,0,7,0,0,3,3,0,7,0,0,0,0,0,0,5,3,4,3,0,19,0,0,0,0,0,0,614,370,527,266,99,1877,0,0,3,0,0,4,5,0,0,0,0,5,29,9,12,5,0,54,238,127
123031447,3,0,0,0,0,8,16,4,0,0,0,22,142,32,13,3,0,195,727,393,340,101,45,1613,502,362,539,336,177,1918,24,4,6,7,4,37,1410,801,907,449,232,3793,0,0,0,0,0,0,0,0,0,0,0,0,24,3,3,0,0,27,15,4,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,40,10,3,0,0,54,0,0,0,0,0,0,5,0,0,0,0,6,16,0,0,0,0,19,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,8,0,3,0,0,9,0,0,0,0,0,0,1475,815,908,453,235,3880,0,0,0,0,0,0,12,3,3,0,0,19,126,32,29,3,0,191,739,395
123031448,0,0,0,0,0,3,7,0,4,0,3,20,70,15,17,8,3,110,283,179,183,63,17,719,295,212,323,240,138,1203,3,3,0,4,4,11,664,407,520,308,162,2059,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,7,3,3,3,0,17,3,0,0,0,3,11,0,0,0,0,0,0,19,3,5,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,9,0,0,0,0,0,0,683,417,528,307,168,2108,3,0,0,0,0,3,5,0,0,0,0,8,67,24,11,7,0,107,333,160
124011449,3,0,0,0,0,4,13,3,0,0,0,15,164,33,7,0,0,209,371,147,91,24,8,636,177,59,88,52,31,414,4,5,0,0,0,13,729,247,189,80,42,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,748,251,190,83,41,1313,0,0,0,0,0,0,15,0,0,0,0,15,158,27,18,0,0,212,385,136
124011450,0,0,0,0,0,0,14,5,0,0,0,16,186,42,27,4,0,271,995,484,452,125,29,2084,679,520,700,460,190,2542,10,9,3,3,0,36,1889,1059,1188,591,219,4942,0,0,0,0,0,0,3,0,0,0,0,0,17,0,0,0,0,26,16,8,10,0,0,32,6,0,0,0,0,4,3,0,0,0,0,3,45,12,10,0,0,67,0,0,0,0,0,0,4,0,0,0,0,4,14,0,0,0,0,14,10,6,7,0,0,28,0,0,0,0,0,4,0,0,0,0,0,0,36,11,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1973,1084,1195,592,219,5061,0,0,0,0,0,0,16,3,4,0,0,24,177,54,30,3,0,260,934,501
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,0,0,21,0,0,0,0,23,319,73,32,4,0,431,710,348,241,73,18,1394,303,179,205,110,75,868,9,0,7,0,0,15,1362,607,488,187,100,2741,0,0,0,0,0,0,4,0,0,0,0,4,19,0,0,0,0,19,18,21,7,0,0,54,0,0,0,3,0,9,0,0,0,0,0,0,46,26,7,5,0,81,0,0,0,0,0,0,3,0,0,0,0,6,33,7,0,0,0,36,11,0,0,0,0,15,0,0,3,0,0,7,0,0,0,0,0,0,54,9,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1467,640,495,190,99,2896,0,0,0,0,0,0,33,3,0,0,0,34,290,65,29,12,0,393,713,316
124011453,8,0,0,0,0,8,25,0,0,0,0,30,213,67,34,12,5,324,669,359,298,83,25,1432,278,191,303,170,92,1033,20,8,4,0,0,28,1209,628,634,263,117,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,7,0,0,3,0,0,4,0,0,0,0,0,0,6,8,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,13,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1227,634,636,266,117,2882,0,0,0,0,0,3,18,3,0,0,0,23,192,66,27,6,4,293,615,350
124011454,0,0,0,0,0,0,22,0,4,0,0,21,207,59,37,3,0,310,1154,574,511,146,27,2408,766,573,827,493,220,2879,24,7,9,7,4,49,2172,1215,1392,648,251,5664,0,0,0,0,0,0,9,0,0,0,0,9,42,11,0,0,0,57,84,22,5,0,0,113,3,0,4,0,0,3,0,0,0,0,0,0,143,30,10,0,0,185,0,0,0,0,0,0,5,0,0,0,0,5,14,3,0,0,0,22,0,0,0,0,0,3,0,3,0,0,0,4,3,0,0,0,0,3,28,5,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2339,1249,1405,647,247,5896,0,0,0,0,0,0,20,0,0,0,3,29,220,64,36,12,3,327,1184,553
124011455,0,0,0,0,0,0,6,0,0,0,0,8,112,27,7,0,0,148,445,133,114,39,6,736,219,114,166,69,34,597,3,0,3,0,0,15,779,273,296,105,41,1493,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,6,7,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,802,282,295,105,41,1530,0,0,0,0,0,0,9,3,0,0,0,9,115,35,11,7,0,163,432,146
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
124031457,0,0,0,0,0,0,3,3,3,0,0,10,45,22,10,4,0,79,1016,686,587,171,43,2509,332,317,383,305,160,1489,21,11,6,9,0,50,1425,1035,984,485,211,4141,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,23,22,11,3,0,63,3,0,6,3,4,15,0,0,0,0,0,0,36,25,15,4,4,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,1055,1003,495,214,4232,3,0,0,0,0,5,5,0,0,0,0,4,47,10,0,0,0,58,900,582
