region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
LGA14920,182,6090,409,7344,8,159,93,3446,110,3819,0,0,0,139,0,145,27,3,0,17,0,48,0,0,0,0,0,3,22,8,8,13,0,59,193,145,79,2113,80,2608,11,0,3,0,0,11,3,0,0,10,0,15,30,10,7,174,5,224,4,3,0,4,4,11,10,0,0,0,3,8,0,0,0,0,0,0,39,36,11,634,19,737,15,6,3,13,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,23,0,0,0,4,0,9,10,3,3,3,0,21,3,0,3,0,0,11,0,0,0,0,0,4,42,24,30,495,17,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,21,31,10,10,30,3,82,4,6,5,220,452,683,464,423,255,7342
LGA14950,100,2843,198,3393,4,55,38,1487,39,1621,0,0,0,5,0,5,9,0,4,3,0,16,0,0,0,0,0,0,17,4,7,13,0,28,77,48,30,898,40,1091,0,0,0,0,0,0,3,0,0,9,0,12,15,3,7,273,3,304,3,0,0,0,0,5,0,0,0,3,0,9,0,0,6,0,0,4,17,5,9,352,12,393,4,3,0,25,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,6,3,3,3,3,0,15,5,0,0,0,0,10,0,0,0,0,0,0,23,17,11,231,5,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,14,17,4,13,7,3,47,3,8,0,81,59,154,215,150,131,3409
LGA15050,1793,41959,2435,53718,168,1835,1255,27574,722,31556,0,3,0,153,9,175,211,15,18,75,9,323,46,16,5,17,0,88,274,117,85,206,12,681,1974,1518,1041,17566,618,22720,190,9,62,6,9,274,48,13,8,125,9,199,413,187,127,1837,60,2624,60,43,5,86,6,199,43,18,3,27,3,91,134,20,4,18,5,179,353,283,184,5060,126,6015,174,75,33,353,16,648,14,0,0,8,0,18,18,8,0,34,3,69,9,5,0,15,0,30,51,32,19,41,7,151,86,39,15,38,13,196,134,70,51,33,5,291,387,53,33,169,6,656,70,11,13,34,3,128,531,402,303,3441,106,4789,59,23,0,18,3,101,8,3,3,3,0,18,72,9,9,10,3,95,58,14,4,55,0,141,11,0,0,4,0,11,24,4,3,0,0,29,113,45,35,205,3,401,826,253,172,433,40,1728,158,60,64,1569,2218,4061,6717,5183,3554,59213
LGA15150,2009,16334,3244,36544,238,1760,1266,8381,326,11975,0,0,0,8,0,16,666,37,37,69,20,819,104,19,10,31,4,167,346,99,55,71,15,588,5423,1361,956,5906,284,13928,105,3,16,0,0,123,294,40,27,90,9,463,613,110,73,540,27,1360,328,71,16,121,19,553,76,13,13,15,3,126,153,20,8,3,6,180,1168,316,229,2706,91,4515,568,155,68,288,29,1111,178,0,3,0,3,190,36,18,3,31,0,86,20,0,0,0,0,25,32,20,16,15,0,82,113,10,10,3,8,151,421,90,62,19,7,602,142,29,21,25,3,219,89,10,7,26,6,132,1180,325,249,1691,60,3507,83,13,6,6,0,110,39,10,4,0,0,54,277,27,24,3,0,331,134,16,11,16,4,177,33,4,0,0,3,34,25,5,3,0,0,31,210,19,13,81,9,336,2187,296,221,225,56,2986,190,41,45,335,2838,3452,15471,4937,3472,20705
LGA15200,2731,22087,6475,72589,742,2540,1665,12078,414,17437,10,24,0,253,10,303,3504,104,113,168,90,3968,330,45,21,50,14,456,306,142,70,101,11,631,4600,1719,1126,8006,354,15810,703,9,50,12,14,795,253,57,43,132,11,495,681,232,135,944,38,2022,4108,214,121,461,187,5097,253,53,21,34,5,368,673,44,36,28,20,794,1425,610,383,4936,148,7503,1660,360,128,552,71,2771,164,6,12,6,12,200,1530,116,65,117,68,1896,525,10,0,20,10,573,285,65,32,70,11,456,304,41,13,16,10,380,518,99,75,23,26,736,350,84,44,99,9,579,194,28,27,55,13,318,1258,478,322,2813,65,4937,380,30,14,18,11,457,108,5,6,3,3,122,135,24,20,6,0,185,548,39,25,63,21,702,388,17,14,7,6,431,2504,7,27,20,92,2647,170,60,33,185,5,451,7737,758,450,549,292,9787,1074,92,64,532,5975,7745,37420,8112,5155,32357
LGA15270,758,15909,1434,21312,58,572,453,9162,257,10490,0,0,0,45,0,49,53,11,6,28,4,98,25,7,3,4,3,45,119,45,47,65,4,290,963,535,379,5953,211,8048,44,0,10,0,0,56,40,10,7,42,3,105,205,38,45,562,19,856,44,13,3,36,0,95,21,0,4,7,0,32,25,4,4,9,0,42,143,120,57,1946,39,2296,106,59,7,117,6,297,4,0,0,0,0,4,17,0,0,7,0,30,0,0,0,0,0,0,46,13,12,38,3,116,27,24,3,5,3,61,63,33,35,20,3,150,53,19,3,24,0,96,15,4,3,9,3,31,206,124,97,1127,41,1593,27,3,0,3,0,32,3,0,0,0,0,3,32,4,3,3,0,49,23,3,4,15,0,46,0,3,0,0,0,11,9,0,0,0,0,13,32,13,12,47,4,104,281,79,33,155,20,569,55,19,16,545,923,1571,2739,1755,1246,19974
LGA15300,354,12650,1234,15680,29,197,142,6202,226,6793,0,9,0,615,15,646,41,0,4,53,0,98,20,3,0,8,7,36,60,21,3,18,0,106,243,198,137,3761,152,4493,9,0,7,0,3,17,9,3,0,30,0,38,53,15,11,356,9,434,16,7,3,9,0,34,17,0,3,3,0,22,25,0,0,4,0,40,56,56,22,1158,30,1324,33,8,6,46,6,96,6,0,0,0,0,6,11,12,0,22,4,42,5,4,0,3,0,9,8,3,0,8,0,19,18,3,0,5,5,28,34,7,7,10,3,60,18,8,3,6,0,32,11,0,3,0,0,11,69,40,45,770,25,956,38,0,0,5,0,43,3,0,3,4,0,8,8,0,0,0,0,10,7,4,0,12,0,19,4,0,0,0,0,3,0,0,0,0,0,0,10,3,7,23,0,46,105,25,22,83,7,244,23,12,6,502,1151,1697,989,638,434,13716
LGA15350,1432,11681,1489,25475,180,1227,919,5877,187,8389,0,0,0,4,0,6,605,36,30,38,19,726,82,4,8,25,0,123,225,63,28,47,3,370,3452,1019,685,4492,158,9801,87,3,6,0,7,106,182,40,20,60,4,308,442,68,68,358,16,959,219,75,32,81,5,415,123,26,5,20,0,170,211,9,3,8,0,231,723,224,184,2118,47,3297,405,121,55,233,15,824,63,0,3,3,0,71,53,16,11,23,3,102,34,3,0,4,0,37,39,10,3,12,0,66,41,4,0,0,3,43,308,54,40,16,6,431,153,29,12,20,3,211,98,8,5,27,3,137,809,239,168,1346,42,2605,64,5,6,9,0,87,47,0,0,0,0,52,254,24,12,0,3,293,96,9,3,6,3,123,32,3,0,0,0,36,36,0,0,0,0,33,116,23,13,70,4,222,1607,217,168,178,44,2209,136,44,31,211,1665,2085,10922,3603,2518,15286
LGA15500,167,4555,463,5894,9,137,104,2767,69,3095,0,0,0,78,3,83,17,3,0,10,0,23,4,0,0,0,0,4,46,7,5,20,0,79,220,142,100,1886,25,2373,9,0,0,3,0,6,9,0,3,21,0,30,35,20,4,154,3,214,10,4,3,6,0,18,9,3,0,0,0,11,3,0,0,0,0,7,32,28,14,654,12,738,27,9,10,104,0,143,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,6,0,0,9,0,16,3,4,0,0,0,8,16,3,3,0,0,18,16,0,3,9,0,24,3,3,0,0,0,6,67,27,26,522,6,651,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,10,0,3,0,7,0,10,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,11,0,25,31,6,7,34,0,79,12,9,10,128,319,475,620,412,292,6423
LGA15550,61,2028,145,2508,3,39,50,1189,49,1337,0,0,0,35,0,35,5,0,0,5,0,11,0,0,0,0,0,0,6,3,3,0,0,17,54,39,28,582,17,724,8,0,3,0,0,13,0,0,0,7,0,7,16,9,0,65,0,96,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,232,4,255,25,11,3,36,0,75,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,3,3,3,0,9,3,4,0,0,0,10,0,0,3,0,0,7,3,0,0,4,0,3,21,9,9,166,3,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,37,4,13,12,0,67,3,0,3,91,105,202,200,128,124,2430
LGA15650,390,11510,1202,14756,30,365,272,7060,176,7895,0,3,0,72,0,73,41,3,3,24,0,71,8,3,0,0,3,10,55,25,37,55,3,171,410,316,222,4378,167,5496,17,0,13,0,0,34,12,3,5,18,3,41,52,33,20,497,23,629,13,7,0,14,3,37,13,0,4,6,0,18,7,0,0,7,0,17,106,74,37,1283,29,1526,31,26,11,81,3,149,5,0,3,0,0,4,12,3,0,3,0,21,0,0,0,0,0,0,17,5,4,17,0,48,14,0,3,3,0,23,31,9,13,7,0,62,18,11,3,16,0,48,3,0,0,4,0,6,115,80,64,762,23,1039,9,0,0,3,0,17,8,0,0,0,0,8,9,3,3,0,0,16,14,3,3,21,7,41,0,3,0,0,0,0,3,0,0,0,0,3,17,5,3,26,3,46,170,37,35,85,4,341,23,21,10,511,992,1561,1263,1038,768,14953
LGA15700,702,12745,1199,17660,61,585,418,7491,236,8795,0,3,9,303,7,326,26,3,7,31,3,74,14,3,3,4,0,23,106,28,15,53,3,200,1065,530,341,4773,185,6894,23,0,20,3,0,43,30,3,11,36,0,77,126,35,27,404,19,606,19,4,3,14,4,47,24,12,0,7,0,42,20,0,3,14,0,40,146,124,51,1514,61,1894,73,30,16,137,5,253,0,0,0,0,0,0,3,0,0,6,0,14,0,0,0,0,0,0,20,7,3,19,0,53,16,7,8,4,0,38,55,30,23,4,0,115,33,11,3,16,0,61,18,9,0,0,0,26,235,131,96,1145,40,1641,17,0,3,4,0,29,0,3,0,0,0,3,14,3,7,4,0,19,13,6,3,28,0,49,3,0,0,4,0,9,3,0,0,0,0,3,28,5,10,35,0,85,204,64,48,150,19,485,51,25,15,386,809,1284,2446,1661,1143,16589
LGA15750,320,11607,801,13800,26,222,191,6611,228,7275,0,0,0,105,9,106,26,5,3,30,0,64,0,0,0,0,0,0,48,11,3,25,5,96,242,201,151,3714,160,4465,13,3,3,0,3,21,7,3,0,27,0,33,38,23,9,386,19,478,15,3,0,10,0,25,7,0,0,0,0,7,10,0,0,0,3,18,41,41,22,1014,19,1138,14,4,4,27,0,47,0,0,0,0,0,0,3,0,0,5,0,5,0,0,0,0,0,0,5,3,0,7,0,14,11,0,12,3,0,27,16,11,16,4,0,44,10,3,4,13,3,28,0,3,0,5,3,9,78,48,35,731,15,907,8,0,0,0,0,7,17,3,0,7,3,19,14,3,0,3,0,13,4,0,3,24,0,36,5,4,0,0,0,6,0,0,0,0,0,0,12,3,0,27,3,49,78,24,15,74,3,190,10,9,8,451,481,956,758,630,479,13303
LGA15800,145,5311,409,6478,15,114,70,2875,88,3166,0,4,0,42,4,50,3,0,0,23,0,29,3,3,0,0,0,5,23,3,0,12,3,41,118,119,75,1712,60,2073,3,0,0,0,0,5,3,0,3,8,0,13,22,17,9,240,11,297,3,0,0,4,0,9,3,0,0,0,0,3,3,0,0,0,0,3,21,26,16,613,19,692,28,17,4,91,4,133,0,0,0,0,0,0,4,0,0,3,0,9,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,3,0,3,3,0,3,3,0,9,15,0,0,13,0,26,5,0,0,3,0,4,35,30,22,435,5,524,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,5,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,3,21,62,13,4,20,3,99,9,5,0,159,251,416,389,357,206,6284
LGA15850,162,5487,365,6610,7,143,97,3284,79,3614,0,0,0,68,0,69,9,0,0,12,0,20,6,0,0,0,0,5,20,0,6,5,0,39,127,137,85,1897,62,2304,0,0,0,0,0,0,0,3,0,15,0,16,23,13,10,140,3,194,3,5,0,6,0,10,0,0,0,0,0,0,3,0,0,3,0,3,29,31,10,585,14,675,15,6,0,31,3,53,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,0,0,0,9,0,0,7,0,17,14,3,7,5,0,35,9,0,0,3,3,19,6,0,0,0,0,7,0,0,0,0,0,3,40,30,24,379,8,483,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,13,0,15,35,7,16,30,0,89,10,5,3,184,183,388,384,383,258,6671
LGA15900,5354,93154,8731,136413,534,4787,3285,53487,1616,63704,0,23,7,317,23,374,1263,76,70,217,38,1671,351,67,11,55,9,494,502,264,176,457,23,1427,5327,4016,2646,37440,1265,50687,473,10,183,11,33,709,148,58,32,361,9,609,939,420,274,3332,98,5063,887,185,58,412,40,1589,137,44,12,45,7,247,544,35,34,38,3,651,1014,807,499,12165,352,14834,1505,413,127,1200,84,3336,196,3,5,10,5,227,73,37,9,82,10,212,1263,131,42,168,32,1641,110,50,29,84,4,276,234,71,50,46,13,414,380,197,132,68,29,802,957,160,104,334,17,1576,199,36,26,69,6,335,1755,1136,748,9216,224,13078,470,54,24,54,17,617,185,10,5,12,11,217,175,39,26,9,3,250,192,26,20,94,7,345,66,9,0,4,0,76,210,9,3,5,14,240,264,171,95,754,24,1300,3753,771,522,1106,140,6286,577,205,140,2756,7182,10853,24683,14320,9394,124408
LGA15950,2702,22563,4427,54970,379,2341,1622,11644,301,16279,3,0,0,5,0,12,3368,94,130,132,77,3793,222,32,14,31,3,298,455,134,73,107,7,780,6573,1837,1209,8694,309,18618,350,5,19,4,4,388,409,47,27,171,10,664,831,178,130,804,33,1974,345,90,37,176,3,642,271,47,19,26,5,377,864,23,24,5,9,928,1541,511,311,4600,118,7074,736,231,91,397,20,1482,392,6,7,4,8,414,122,20,13,59,0,212,77,6,0,9,0,87,98,32,43,33,0,210,133,6,8,3,6,155,635,113,68,23,20,860,425,79,37,86,5,632,290,43,18,36,13,402,1559,480,321,2912,69,5342,152,21,6,18,0,200,181,15,6,0,4,206,500,35,19,6,9,566,248,19,13,22,3,304,56,9,3,0,0,66,108,0,0,3,0,114,201,41,30,156,14,443,4986,423,345,436,113,6301,293,66,46,345,5929,6676,26803,6984,4689,30947
LGA16100,136,3652,594,5102,16,146,95,2043,62,2366,0,0,0,3,0,3,68,0,0,3,3,71,5,4,0,0,0,8,32,11,10,16,3,71,202,119,83,1329,26,1755,5,0,0,0,0,5,0,3,0,7,0,10,31,11,6,83,0,132,8,3,3,3,0,16,9,3,3,0,0,11,10,0,0,0,0,15,31,25,13,622,11,701,32,17,9,30,3,85,15,0,0,0,0,15,3,6,0,3,0,10,0,0,0,0,0,0,0,0,3,3,0,7,31,0,4,3,0,42,17,10,8,3,4,42,15,3,3,8,0,27,7,0,0,0,0,7,47,41,13,289,6,397,10,0,3,3,0,18,4,0,0,0,0,4,3,3,0,0,0,4,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,18,0,33,97,21,7,29,3,167,19,8,3,135,267,434,729,442,269,4633
LGA16150,1071,27127,1964,35446,107,949,697,15092,533,17376,0,10,0,111,8,128,159,16,7,88,5,282,68,8,3,14,0,94,163,62,40,122,4,393,999,836,531,9832,373,12571,88,3,23,0,0,117,22,15,4,82,0,127,200,88,58,836,35,1218,61,24,4,35,3,132,37,5,8,21,3,69,55,3,0,8,8,70,212,174,77,3492,103,4058,254,75,35,329,18,717,15,0,0,0,0,19,35,24,0,27,0,81,12,10,3,6,0,29,16,7,6,25,3,57,70,22,14,10,4,111,100,37,44,32,3,212,115,15,18,53,6,206,118,3,15,34,5,173,271,213,145,2154,50,2833,40,5,3,9,0,56,18,9,3,0,3,34,23,5,3,5,0,37,47,4,0,33,3,82,11,0,0,0,9,21,4,0,0,3,3,7,49,11,15,110,7,197,519,119,70,272,29,1005,91,37,19,977,1521,2655,3979,2789,1845,33812
LGA16180,539,6662,548,10588,80,542,420,4592,109,5735,0,0,0,28,0,28,36,3,3,20,0,64,47,4,6,8,0,64,127,33,31,60,3,251,992,429,338,2693,96,4554,11,0,7,0,0,15,34,7,6,32,3,79,174,45,46,274,11,547,20,11,6,9,0,48,33,4,0,5,0,50,27,9,0,4,0,32,154,80,68,1096,16,1420,132,53,10,97,6,302,9,0,0,4,0,16,9,0,3,9,0,16,14,0,0,0,0,10,37,0,12,18,0,61,10,7,8,5,0,30,58,17,17,9,4,110,30,16,8,16,4,71,19,0,5,4,3,33,216,110,76,768,16,1186,31,3,5,0,0,33,7,0,0,0,0,7,28,0,5,0,0,31,26,0,0,6,0,37,4,0,0,0,0,3,5,0,0,0,0,5,37,19,4,51,3,117,352,82,57,116,19,623,46,27,7,214,626,911,2805,1501,1148,10138
LGA16200,365,11762,790,14433,27,310,237,6944,186,7695,0,0,0,84,10,95,19,3,3,22,0,46,6,4,0,0,0,12,70,20,16,59,3,172,319,272,199,4280,188,5259,24,3,17,4,3,46,0,3,0,38,0,47,49,25,18,440,13,544,3,0,3,6,0,15,10,0,0,0,0,10,16,0,0,0,0,17,69,50,39,1391,46,1594,20,13,21,84,5,144,3,0,0,0,0,0,15,3,0,14,0,37,0,0,0,0,0,0,7,3,0,12,0,29,5,3,0,10,6,22,23,9,13,10,0,51,27,7,5,12,0,42,11,0,0,0,0,11,74,66,57,849,30,1078,3,3,0,5,0,12,15,0,0,0,3,17,21,3,0,0,0,20,8,0,0,12,3,26,0,3,0,0,0,3,7,0,0,0,0,10,14,3,4,33,0,54,113,33,13,74,11,242,24,18,10,418,411,876,1002,857,655,14801
LGA16250,4846,47743,12067,143143,2188,3964,2610,24577,957,34292,14,32,4,151,9,217,15673,142,202,177,360,16561,701,90,30,76,19,918,534,154,82,161,20,952,6737,2706,1730,14747,772,26694,2452,26,139,18,67,2696,311,52,31,161,8,565,939,245,156,1185,50,2579,1300,180,61,319,29,1896,305,52,21,19,12,414,8436,66,64,23,132,8715,1360,687,412,5975,163,8599,2160,547,203,947,90,3945,3107,0,28,3,68,3206,11132,1287,499,903,542,14363,142,6,9,10,3,179,809,198,79,233,26,1339,798,60,39,20,32,952,573,162,144,48,29,948,819,86,51,109,17,1079,537,41,25,73,16,682,1521,665,467,3637,118,6412,559,44,18,32,4,658,1568,17,19,3,35,1635,306,31,14,11,8,375,747,42,26,66,24,898,1406,64,40,30,42,1578,1270,10,22,4,47,1359,159,71,35,222,5,494,16161,824,503,738,553,18780,2750,263,143,1169,9873,14193,87474,12814,7906,55847
LGA16350,8338,87854,11500,171870,1573,7277,4754,54962,1876,70449,9,37,21,402,22,486,1489,86,67,219,45,1908,1393,145,73,194,48,1853,1408,446,315,654,69,2884,11919,5470,3801,29630,1605,52420,3217,84,186,21,108,3620,337,56,32,265,14,706,1770,554,315,2457,135,5230,1219,238,120,499,48,2125,600,67,29,101,9,808,2677,78,72,72,62,2953,2598,1085,705,9157,335,13884,2681,880,348,1875,142,5928,169,4,4,4,3,185,1207,200,69,114,45,1643,210,23,9,28,3,263,3265,763,414,1730,124,6298,892,147,59,40,63,1196,667,242,173,93,41,1216,1155,191,115,308,25,1797,282,53,30,87,13,464,2819,1175,853,5745,251,10836,690,102,37,78,19,928,693,21,22,12,6,747,542,65,49,18,19,686,732,87,44,123,33,1026,545,53,25,22,19,673,266,11,9,5,3,297,401,117,52,307,8,886,9172,1131,713,1026,396,12441,1630,340,265,2792,7417,12446,58227,21228,13780,113040
LGA16370,3201,26959,3629,52376,344,2782,1998,15715,529,21367,0,4,0,18,4,25,377,26,38,84,9,542,384,51,28,71,6,533,711,176,95,228,22,1230,6477,2203,1548,9945,460,20626,123,4,26,0,4,156,206,44,40,153,4,452,820,186,99,795,39,1939,146,52,13,96,6,319,106,30,6,30,3,179,124,20,6,9,12,175,956,438,271,3718,123,5498,721,232,85,529,43,1606,46,0,9,7,4,62,76,13,7,35,0,132,25,3,3,0,0,26,91,29,15,39,3,179,94,33,9,4,7,147,374,114,106,39,12,648,170,32,26,42,9,272,118,17,22,38,3,194,1137,475,357,2796,81,4848,415,39,16,45,7,531,22,6,8,0,4,45,267,33,28,6,3,332,108,5,9,36,0,161,23,5,0,0,0,26,39,3,3,0,0,47,199,53,42,146,3,448,2001,522,325,431,67,3353,276,94,67,683,2801,3919,16976,7724,5305,35738
LGA16380,2570,46525,3070,64146,203,2331,1614,28251,857,33258,4,5,3,182,18,212,173,37,22,117,4,360,66,33,3,16,0,114,492,127,81,224,4,932,4601,2055,1497,19074,664,27894,129,6,43,6,9,195,113,26,15,204,10,358,494,172,88,1538,55,2347,79,37,5,76,9,207,85,26,3,20,0,130,98,14,11,13,4,143,672,393,234,6120,193,7619,265,128,41,511,33,971,7,3,0,3,0,11,27,18,11,48,0,105,9,8,0,8,0,22,115,40,25,95,7,284,62,25,18,19,0,125,231,116,81,50,12,487,133,20,14,55,3,224,44,14,18,19,5,100,1001,418,349,4076,111,5955,51,14,3,13,0,85,11,8,0,0,0,23,105,10,6,13,3,139,57,18,9,66,3,150,9,3,0,3,0,16,23,0,0,3,0,28,149,49,20,177,13,398,855,270,158,475,57,1822,139,83,59,1488,2460,4232,10502,6507,4431,62963
