region_id,C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
LGA13700,701,310,326,423,463,426,317,207,46,3219,0,0,0,0,0,0,0,0,0,0,12,3,3,3,4,0,0,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,61,25,24,36,33,17,13,0,0,209,10,3,3,5,3,0,3,0,0,27,58,36,19,51,31,20,16,8,4,243,3,3,0,0,0,0,0,0,0,6,845,380,378,521,534,469,349,215,50,3741,0,0,0,6,0,0,0,0,0,6,197,117,105,149,175,235,139,98,39,1254,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,4,14,0,0,0,0,0,0,0,0,0,0,317,124,145,160,183,148,133,75,23,1308,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,4,5,0,0,18
LGA13800,10933,6048,6806,7494,6219,3982,2333,1387,420,45622,13,18,14,16,9,4,3,0,0,77,36,32,25,38,24,8,3,4,0,170,0,3,3,7,8,11,3,0,3,38,0,0,0,0,0,0,0,0,0,0,35,37,43,52,27,11,6,3,0,214,35,37,43,52,27,11,6,3,0,214,2289,1162,1285,1179,823,390,182,85,21,7416,282,187,171,151,119,39,16,6,5,976,1620,890,889,921,831,473,308,168,32,6132,20,65,34,19,15,19,8,6,0,186,15249,8470,9313,9936,8124,4966,2870,1662,481,61071,36,33,35,53,71,39,11,5,0,283,3529,2301,2149,2883,2751,2108,1219,774,319,18033,0,0,0,0,0,0,0,0,0,0,234,162,114,153,137,125,55,42,10,1032,47,15,18,25,16,16,9,10,0,156,4442,2557,2127,2674,2111,1505,728,421,109,16674,18,11,13,21,14,11,22,6,3,119,98,72,93,93,95,72,60,20,6,609
LGA13850,711,286,350,473,399,358,266,141,61,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,89,38,51,37,26,8,3,0,3,255,10,3,12,4,3,0,0,0,0,32,50,26,28,31,14,25,17,11,0,202,0,0,3,5,0,3,0,0,0,11,860,356,447,556,445,397,286,152,64,3563,3,3,0,3,3,0,0,0,0,12,169,85,108,143,178,173,112,51,33,1052,0,0,0,0,0,0,0,0,0,0,11,0,3,7,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,358,146,115,179,145,105,96,47,12,1203,0,0,0,0,0,0,3,0,0,3,8,0,0,3,0,3,6,0,0,20
LGA13950,11317,8540,9478,8501,8114,6537,4526,3023,852,60888,649,363,644,533,270,88,83,29,3,2662,1662,1008,1112,738,422,199,87,33,6,5267,3,3,4,3,8,5,4,0,0,30,0,0,0,0,0,0,0,0,0,0,167,125,163,112,76,31,20,4,3,701,167,125,163,112,76,31,20,4,3,701,1451,987,1240,1195,704,316,226,100,13,6232,222,129,214,159,96,43,35,12,7,917,1684,895,957,988,823,548,443,260,106,6704,55,82,85,53,48,88,69,17,3,500,17534,12340,14275,12744,10801,7962,5581,3525,1001,85763,394,232,391,505,386,170,113,57,14,2262,1240,1138,1324,1337,1610,1747,1086,975,348,10805,15,13,9,12,16,8,3,3,0,79,218,141,165,164,154,136,77,61,33,1149,19,10,7,13,6,4,9,3,0,71,7028,4810,5113,4738,4139,3766,2489,1596,420,34099,28,12,24,21,19,10,8,18,12,152,932,498,682,711,394,430,325,140,29,4141
LGA14000,20915,13631,11531,15350,14644,10412,6941,5254,2124,100802,652,396,377,601,399,136,62,35,4,2662,493,400,249,364,308,107,39,31,5,1996,70,59,37,47,90,40,27,31,9,410,0,0,0,0,0,0,0,0,0,0,221,177,194,196,137,75,35,17,3,1055,221,177,194,196,137,75,35,17,3,1055,4215,3428,2838,3676,3307,1521,786,412,98,20281,456,523,403,358,352,145,54,34,17,2342,2773,1631,1471,1762,1661,995,678,605,413,11989,187,267,184,122,166,163,131,52,4,1276,30488,21027,17669,23136,21716,13855,8859,6521,2697,145968,637,605,513,833,940,427,196,82,23,4256,5485,3589,2886,4452,4662,4221,2608,2487,1339,31729,3,0,0,0,3,3,3,3,0,15,996,758,455,739,761,472,270,201,76,4728,58,45,32,34,36,31,37,39,52,364,8396,5376,3886,5507,5192,3757,2172,1481,487,36254,71,55,37,49,56,55,27,21,15,386,360,224,237,339,234,183,140,75,25,1817
LGA14100,1826,1371,911,1212,1283,892,659,587,256,8997,6,4,5,7,7,4,0,4,0,37,29,14,20,23,11,12,8,0,3,120,6,5,3,7,22,14,18,95,230,400,0,0,0,0,0,0,0,0,0,0,12,10,6,12,10,3,0,3,0,56,12,10,6,12,10,3,0,3,0,56,273,239,215,284,278,171,82,63,10,1615,36,53,29,23,36,13,6,8,4,208,201,144,94,156,136,84,62,54,34,965,19,44,18,14,10,13,3,0,0,121,2426,1921,1326,1761,1827,1236,843,817,540,12697,22,28,49,37,32,22,26,5,5,226,452,254,167,343,408,364,243,243,111,2585,0,4,0,0,0,0,0,0,0,4,0,4,9,7,12,10,10,5,0,57,0,0,0,0,0,0,0,0,0,0,1133,937,379,639,571,454,288,291,127,4819,0,3,0,0,3,3,0,4,0,13,90,62,54,75,69,57,53,33,0,493
LGA14150,8356,6088,6651,6763,6227,5221,4249,3626,1107,48288,125,143,168,130,86,55,25,10,0,742,690,429,390,316,221,105,44,11,3,2209,4,14,9,9,13,18,5,11,3,86,0,0,0,0,0,0,0,0,0,0,39,40,57,56,13,10,8,4,0,227,39,40,57,56,13,10,8,4,0,227,1890,1449,1513,1895,1199,558,446,223,59,9232,238,154,209,252,111,53,51,29,7,1104,1265,812,838,830,733,488,343,277,82,5668,73,134,83,63,85,99,79,15,3,634,13040,9557,10316,10870,9103,6789,5409,4276,1278,70638,432,453,502,662,629,310,188,94,37,3307,1433,1102,1072,1322,1523,1537,1184,1284,646,11103,0,0,0,0,0,0,0,0,0,0,338,219,206,244,248,172,146,114,42,1729,14,12,3,8,10,5,6,6,5,69,3809,2401,2442,2677,2394,2008,1466,1130,371,18698,8,14,5,5,9,8,3,5,5,62,1571,831,1167,1333,801,778,547,221,43,7292
LGA14200,2791,1396,1409,1737,1627,1512,1155,698,277,12602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,3,0,0,0,21,3,4,4,3,4,3,0,0,0,21,327,169,152,142,132,76,36,17,8,1059,50,21,13,17,20,7,5,4,0,137,270,162,119,168,158,117,99,52,19,1164,3,3,5,5,3,0,0,0,0,19,3449,1758,1702,2078,1951,1719,1298,771,304,15030,7,4,3,7,9,0,3,0,0,33,1001,488,528,703,767,723,576,374,133,5293,0,0,0,0,0,0,0,0,0,0,8,8,8,10,7,16,4,3,3,67,0,0,0,0,0,0,0,0,0,0,950,428,360,552,420,416,357,167,73,3723,6,4,4,0,7,11,3,11,4,50,4,0,0,4,0,3,6,3,0,20
LGA14250,378,121,181,255,221,182,136,58,8,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,34,9,23,13,13,7,9,3,0,111,5,0,5,3,0,0,3,0,0,16,28,18,14,12,11,10,10,7,0,110,0,3,3,0,0,0,3,0,0,9,445,151,226,283,245,199,164,68,8,1789,0,0,0,0,0,0,0,0,0,0,77,11,28,63,71,66,42,29,9,396,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,147,55,50,77,71,73,47,31,9,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6
LGA14300,1024,501,494,650,623,435,319,217,54,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,141,46,37,47,37,22,11,5,0,346,11,11,0,7,4,0,0,0,0,33,85,146,269,161,106,55,25,17,3,867,0,5,0,0,0,0,0,0,0,5,1261,709,803,868,776,512,355,242,57,5583,0,6,0,5,0,0,0,0,0,11,312,150,156,205,222,221,154,96,25,1541,0,0,0,0,0,0,0,0,0,0,22,11,14,12,11,16,9,0,3,98,0,0,0,0,0,0,0,0,0,0,452,198,188,237,214,222,114,72,28,1725,0,0,0,0,3,0,0,0,0,3,0,0,5,0,3,0,0,0,0,8
LGA14350,4247,1998,1897,2904,3027,2759,2230,1347,327,20736,6,3,3,5,3,4,3,0,0,27,7,3,0,3,4,0,0,0,0,17,8,3,0,3,3,0,0,0,0,17,3,0,4,0,0,0,0,0,0,7,13,11,19,24,15,5,3,0,0,90,16,11,23,24,15,5,3,0,0,97,1017,467,349,472,459,216,147,76,9,3212,146,62,59,67,54,35,25,9,3,460,610,235,220,313,326,207,152,131,35,2229,6,7,7,11,6,3,6,0,0,46,6078,2799,2570,3828,3928,3233,2569,1566,374,26945,14,12,14,24,46,11,4,3,0,128,1167,590,618,929,1210,1284,1043,708,175,7724,0,0,0,0,0,0,0,0,0,0,58,14,19,38,38,46,35,18,3,269,0,0,0,0,0,0,0,0,0,0,1673,790,646,899,999,922,665,378,95,7067,3,0,3,3,5,3,3,0,3,23,3,5,3,11,11,5,8,0,0,46
LGA14400,2971,1632,1309,2190,2030,1537,1427,1043,348,14487,0,0,3,3,4,0,0,0,0,10,3,3,3,3,0,3,0,0,0,15,0,0,0,3,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,14,8,12,10,18,8,4,3,3,80,14,8,12,10,18,8,4,3,3,80,654,337,267,374,344,197,99,68,15,2355,65,52,35,38,35,15,9,6,0,255,402,190,157,210,217,131,91,82,17,1497,13,6,7,5,7,9,6,0,0,53,4126,2231,1802,2851,2684,1903,1642,1202,383,18824,10,13,11,29,19,15,0,0,0,97,791,531,403,662,899,673,551,514,207,5231,0,0,0,0,0,0,0,0,0,0,41,24,13,37,38,45,23,21,6,248,0,0,0,0,0,0,0,3,3,6,1189,748,377,716,789,561,439,284,86,5189,0,0,0,0,4,3,6,0,0,13,36,19,16,33,40,24,15,13,0,196
LGA14450,6301,4202,4870,5161,4794,3698,2925,2543,884,35378,74,110,110,78,57,45,12,6,0,492,461,333,274,197,152,94,34,11,3,1559,23,23,18,18,48,16,6,20,4,176,0,0,0,0,0,0,0,0,0,0,17,35,22,29,26,8,7,5,0,149,17,35,22,29,26,8,7,5,0,149,1167,891,997,1288,817,390,315,133,29,6027,147,112,158,153,70,52,19,13,5,729,877,480,584,633,509,278,265,251,97,3974,51,97,83,53,35,75,45,9,7,455,9288,6497,7345,7957,6740,4761,3696,3021,1038,50343,230,266,356,387,336,177,110,35,9,1906,922,758,748,852,1115,1063,654,862,449,7423,0,0,3,0,0,0,0,0,0,3,114,97,99,120,122,86,43,50,19,750,10,7,3,0,6,12,3,5,3,49,2747,1804,1693,2050,1909,1491,1066,752,268,13780,6,4,6,5,12,4,4,6,0,47,1660,863,1057,1424,904,817,576,271,54,7626
LGA14500,14476,9252,5210,9325,10233,7821,5942,4808,1964,69031,155,97,77,161,115,60,27,9,0,701,125,122,59,111,95,44,15,4,0,575,910,672,171,622,793,281,191,156,54,3850,0,0,0,0,0,0,0,0,0,0,127,119,55,121,119,66,35,9,0,651,127,119,55,121,119,66,35,9,0,651,2606,2411,1338,2126,2384,1341,827,503,135,13671,293,335,163,236,265,144,60,35,12,1543,1828,1295,711,1175,1265,809,544,356,186,8169,162,320,152,141,175,111,88,41,4,1194,20936,14965,8155,14353,15907,10877,7808,5980,2369,101350,248,275,209,394,442,312,134,61,25,2100,5243,3446,1472,3314,3961,3529,2493,2390,1167,27015,0,3,0,3,0,0,0,0,0,6,166,142,94,163,182,140,74,58,31,1050,6,9,0,4,3,8,7,3,3,43,5616,3017,1481,3272,3105,2316,1506,1028,370,21711,16,9,12,10,19,17,12,15,0,110,270,116,92,214,165,118,96,60,17,1148
LGA14550,1434,588,556,1017,964,741,617,409,110,6436,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,9,15,18,24,3,3,0,0,85,13,9,15,18,24,3,3,0,0,85,453,181,133,220,234,85,55,15,5,1381,54,19,29,26,30,12,8,3,3,184,302,102,68,157,157,78,62,41,9,976,0,3,3,0,3,0,0,0,0,9,2274,907,813,1466,1445,928,745,468,127,9173,19,10,8,15,53,30,5,4,0,144,415,194,159,275,346,323,202,160,61,2135,0,0,0,0,0,0,0,0,0,0,9,3,6,8,14,5,5,9,0,59,0,3,0,3,3,3,0,0,0,12,448,193,147,247,309,239,166,113,21,1883,0,0,0,0,0,3,3,0,0,6,3,3,3,3,0,0,3,3,0,18
LGA14600,1436,635,705,895,821,642,536,307,93,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,128,73,79,56,52,28,16,9,4,445,24,12,13,7,5,5,5,0,0,71,151,67,72,79,70,46,45,22,7,559,0,6,0,0,0,0,0,0,0,6,1744,793,875,1041,951,721,602,338,104,7169,0,0,4,0,4,3,0,0,0,11,338,218,204,248,302,249,228,130,53,1970,0,0,0,0,0,0,0,0,0,0,6,4,0,4,11,0,6,0,0,31,36,44,25,15,22,6,4,6,0,158,548,204,214,228,245,235,174,108,28,1984,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,3,0,0,0,17
LGA14650,26246,16324,15635,19489,19583,15211,12411,8214,2283,135396,36,14,20,39,29,19,12,0,0,169,56,37,39,42,27,23,8,3,0,235,6,8,7,8,12,9,7,0,3,60,0,0,3,0,0,0,0,0,0,3,46,57,59,67,54,36,21,5,0,345,46,57,62,67,54,36,21,5,0,348,6620,3376,3227,3278,2662,1456,956,517,108,22200,704,475,411,383,323,178,91,57,15,2637,3939,1971,1757,2207,2069,1312,1095,786,274,15410,73,114,65,50,50,41,25,10,6,434,37842,22461,21323,25738,24979,18333,14646,9602,2692,177616,127,100,109,179,221,111,34,13,3,897,7870,5205,5223,6781,7337,7134,5067,3777,1238,49632,0,0,0,0,0,0,0,0,0,0,850,502,399,594,597,610,413,279,114,4358,59,27,28,34,16,36,19,14,3,236,8975,5548,4389,5809,5827,4754,3247,2168,567,41284,33,25,13,26,23,31,32,23,6,212,275,198,180,238,226,224,171,85,30,1627
LGA14700,3400,2577,2980,3063,2623,1946,1360,1278,538,19765,37,48,96,39,27,10,5,3,0,265,80,51,73,71,41,20,6,4,0,346,52,48,55,56,70,48,43,34,18,424,0,0,0,0,0,0,0,0,0,0,30,40,31,42,28,13,6,6,0,196,30,40,31,42,28,13,6,6,0,196,870,755,974,929,875,424,195,140,37,5199,74,136,153,82,80,32,19,15,3,594,601,416,452,443,452,221,170,116,39,2910,41,119,89,42,41,43,25,16,0,416,5260,4262,5051,4889,4366,2799,1857,1626,641,30751,81,61,164,123,123,76,32,10,12,682,922,542,720,890,822,726,458,488,288,5856,0,0,0,0,0,0,0,0,0,0,39,24,48,53,32,19,17,8,6,246,0,0,0,0,0,0,0,0,5,5,2112,1282,1185,1348,1153,863,452,358,144,8897,7,4,9,11,11,4,4,3,0,53,135,53,113,136,88,57,65,33,9,689
LGA14750,2326,1296,1256,1419,1162,966,689,408,132,9654,9,0,3,5,0,0,0,0,0,17,7,0,7,4,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,12,14,4,4,0,3,0,68,18,13,12,14,4,4,0,3,0,68,272,152,132,117,64,28,13,7,0,785,35,10,8,5,5,0,3,0,0,66,221,112,98,106,92,45,52,31,14,771,0,23,9,7,3,3,0,0,0,45,2897,1611,1532,1685,1341,1049,757,449,146,11467,0,4,4,8,4,0,0,0,0,20,502,332,275,376,406,331,249,154,61,2686,0,0,0,0,0,0,0,0,0,0,17,4,14,7,12,10,7,3,4,78,56,33,15,20,10,10,3,0,0,147,1187,612,448,573,514,408,317,152,44,4255,0,0,0,0,3,0,0,0,0,3,4,0,3,3,0,3,0,7,0,20
LGA14800,3286,2721,6949,4907,3628,2568,1919,1291,506,27775,31,30,52,44,20,13,6,0,0,196,47,45,62,48,36,24,6,3,0,271,55,35,67,61,64,19,9,7,5,322,3,3,3,4,0,0,0,0,0,13,22,44,108,72,59,27,4,3,0,339,25,47,111,76,59,27,4,3,0,352,1639,1381,3087,2224,1947,849,254,117,32,11530,133,260,456,259,169,74,34,15,4,1404,955,667,1072,932,739,427,278,169,53,5292,53,213,232,83,64,49,33,5,3,735,6291,5506,12297,8842,6892,4110,2573,1616,603,48730,73,88,182,217,168,112,36,12,3,891,971,577,1623,1682,1070,985,469,360,159,7896,0,0,0,0,8,0,0,0,0,8,23,23,49,51,24,24,10,6,7,217,0,0,0,3,3,3,3,0,0,12,2127,1130,2951,2625,1583,1222,910,614,185,13347,3,3,5,5,4,5,0,0,0,25,175,102,251,267,139,163,188,95,10,1390
LGA14850,5893,4006,3017,4264,4161,2869,2350,1666,647,28873,14,6,9,10,9,3,3,0,0,54,18,19,8,9,14,3,0,3,0,74,5,5,11,8,11,3,0,0,3,46,3,3,9,3,0,0,0,0,0,18,65,68,93,91,67,17,6,3,0,410,68,71,102,94,67,17,6,3,0,428,1711,1214,873,980,959,329,148,89,20,6323,262,274,197,166,139,52,17,12,8,1127,1077,681,549,608,583,281,203,126,43,4151,17,191,47,25,15,8,5,3,0,311,9127,6536,4882,6282,6098,3595,2742,1902,721,41885,72,72,79,95,146,84,8,0,0,556,1356,1042,825,1265,1434,1188,796,628,248,8782,0,0,0,0,0,0,0,0,0,0,73,58,52,63,72,49,26,21,6,420,4,0,4,0,0,6,3,0,0,17,2445,1663,1046,1394,1628,1090,787,583,199,10835,18,14,10,10,14,10,10,6,4,96,33,12,7,26,25,11,5,6,0,125
LGA14870,3201,1812,1758,2287,2208,1732,1208,757,176,15139,0,3,0,0,8,3,0,0,0,14,4,4,0,5,3,0,0,0,0,16,0,0,0,0,0,3,3,0,3,9,0,0,0,0,0,0,0,0,0,0,3,7,10,13,9,6,0,0,0,48,3,7,10,13,9,6,0,0,0,48,583,264,261,318,239,127,80,34,10,1916,53,29,21,37,14,11,5,3,0,173,416,228,342,315,257,167,110,64,21,1920,0,8,5,3,3,0,3,0,0,22,4269,2361,2413,2993,2755,2058,1412,858,210,19329,15,4,22,20,22,16,0,3,0,102,741,491,591,717,871,829,522,333,106,5201,0,0,0,0,0,0,0,0,0,0,59,31,14,29,39,37,30,14,4,257,58,26,17,20,12,23,8,6,3,173,1235,720,544,744,710,627,415,244,74,5313,0,0,3,0,0,0,0,0,0,3,5,9,5,8,13,6,6,3,0,55
LGA14900,24701,14663,18055,17036,13295,9026,5706,2738,801,106021,1405,768,1042,1178,554,169,101,31,8,5256,4088,2146,2016,1696,931,442,156,70,9,11554,11,3,7,8,8,3,0,3,0,43,9,3,3,0,0,0,0,0,0,15,189,160,192,160,87,49,25,11,3,876,198,163,195,160,87,49,25,11,3,891,2946,1555,1904,1553,938,421,253,95,21,9686,527,296,293,308,178,64,46,21,6,1739,3047,1465,1640,1532,1178,744,591,316,91,10604,86,130,85,72,74,110,74,21,0,652,38950,22344,26701,25183,18226,11371,7137,3417,962,154291,2228,1303,1540,1757,1462,557,224,133,32,9236,3707,2432,2780,3189,2895,2449,1587,924,271,20234,218,172,117,158,136,73,33,13,0,920,488,344,317,331,301,191,77,48,19,2116,18,8,4,18,10,12,3,9,0,82,13590,7819,7873,8741,6979,5294,3230,1847,487,55860,31,30,23,12,34,26,12,3,0,171,2864,1716,2169,2176,1648,1239,695,235,50,12792
LGA14920,1237,623,667,886,918,819,633,377,118,6278,0,3,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,13,0,3,3,4,3,0,0,0,0,13,161,55,60,61,59,35,17,14,0,462,20,6,8,10,7,10,3,0,0,64,143,73,60,67,72,45,43,23,6,532,0,0,0,0,0,0,0,0,0,0,1565,763,804,1031,1062,909,696,414,124,7368,0,3,0,5,0,3,0,0,0,11,569,256,293,422,493,446,326,224,79,3108,0,0,0,0,0,0,0,0,0,0,10,3,3,7,7,12,3,3,5,53,0,0,0,0,0,3,3,0,0,6,363,201,165,228,244,253,162,87,33,1736,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10
LGA14950,676,309,290,434,400,350,254,154,52,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,57,22,28,23,19,9,5,3,0,166,6,3,7,4,0,3,0,0,0,23,68,43,27,36,43,29,19,13,4,282,0,3,0,0,0,0,0,0,0,3,807,380,352,497,468,391,278,170,56,3399,0,0,3,0,5,0,0,0,0,8,112,54,55,101,119,97,68,49,26,681,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,272,95,91,127,119,95,63,50,18,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
