region_id,C01_OO_DS_Sep_house,C01_OO_DS_SemiDRTHT,C01_OO_DS_FUA,C01_OO_DS_OD,C01_OO_DS_NS_,C01_Owned_Outright_Tot,C01_OWM_DS_Sep_house,C01_OWM_DS_SemiDRTHT,C01_OWM_DS_FUA,C01_OWM_DS_OD,C01_OWM_DS_NS_,C01_Owned_with_mortgage_Tot,C01_R_REA_DS_Sep_house,C01_R_REA_DS_SemiDRTHT,C01_R_REA_DS_FUA,C01_R_REA_DS_OD,C01_R_REA_DS_NS_,C01_R_Real_Estate_Agent_Tot,C01_R_STHA_DS_Sep_house,C01_R_STHA_DS_SemiDRTHT,C01_R_STHA_DS_FUA,C01_R_STHA_DS_OD,C01_R_STHA_DS_NS_,C01_R_ST_House_Auth_Tot,C01_R_PNISH_DS_Sep_house,C01_R_PNISH_DS_SemiDRTHT,C01_R_PNISH_DS_FUA,C01_R_PNISH_DS_OD,C01_R_PNISH_DS_NS_,C01_R_Psn_NI_SameHsehld_Tot,C01_R_HCCCG_DS_Sep_house,C01_R_HCCCG_DS_SemiDRTHT,C01_R_HCCCG_DS_FUA,C01_R_HCCCG_DS_OD,C01_R_HCCCG_DS_NS_,C01_R_HCCCG_Tot,C01_R_OLT_DS_Sep_house,C01_R_OLT_DS_SemiDRTHT,C01_R_OLT_DS_FUA,C01_R_OLT_DS_OD,C01_R_OLT_DS_NS_,C01_R_Oth_Llord_Type_Tot,C01_R_LT_NS_DS_Sep_house,C01_R_LT_NS_DS_SemiDRTHT,C01_R_LT_NS_DS_FUA,C01_R_LT_NS_DS_OD,C01_R_LT_NS_DS_NS_,C01_R_Llord_Type_NS_T,C01_R_Tot_DS_Sep_house,C01_R_Tot_DS_SemiDRTHT,C01_R_Tot_DS_FUA,C01_R_Tot_DS_OD,C01_R_Tot_DS_NS_,C01_R_T_T,C01_OTT_DS_Sep_house,C01_OTT_DS_SemiDRTHT,C01_OTT_DS_FUA,C01_OTT_DS_OD,C01_OTT_DS_NS_,C01_OTT_Tot,C01_TT_NS_DS_Sep_house,C01_TT_NS_DS_SemiDRTHT,C01_TT_NS_DS_FUA,C01_TT_NS_DS_OD,C01_TT_NS_DS_NS_,C01_TT_NS_T,C01_Tot_DS_Sep_house,C01_Tot_DS_SemiDRTHT,C01_Tot_DS_FUA,C01_Tot_DS_OD,C01_Tot_DS_NS_,C01_T_T,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_OO_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_OWM_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_REA_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_STHA_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_PNISH_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_OLT_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_LT_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT
LGA16370,7779,386,808,119,230,9322,4431,252,317,11,42,5053,917,168,682,22,22,1811,5,0,0,0,0,5,856,124,487,29,17,1513,3,9,11,0,3,26,147,40,68,19,7,281,68,4,34,0,4,110,1996,345,1282,70,53,3746,133,11,58,3,129,334,847,39,209,34,71,1200,15186,1033,2674,237,525,19655,6414,586,596,126,5,7727,5921,453,478,13,5,6870,1101,220,715,17,0,2053,3,3,0,0,0,6,730,103,342,21,0,1196,23,19,23,0,0,65,49,8,14,25,0,96,84,10,29,5,0,128,1990,363,1123,68,0,3544,138,53,30,6,0,227,971,97,281,39,0,1388,15434,1552,2508,252,10,19756,6141,834,875,66,3,7919,6255,716,607,12,3,7593,1147,274,745,53,0,2219,8,3,0,0,0,11,748,151,322,24,0,1245,10,4,51,0,0,65,61,14,27,10,0,112,81,16,22,3,6,128,2055,462,1167,90,6,3780,76,84
LGA16380,10059,1057,635,722,83,12556,4864,171,152,51,17,5255,1526,448,996,32,6,3008,342,206,248,15,6,817,1041,223,418,215,22,1919,60,41,53,4,3,161,230,35,82,67,9,423,89,17,30,17,3,156,3288,970,1827,350,49,6484,172,315,196,81,50,814,455,87,180,111,27,860,18838,2600,2990,1315,226,25969,9397,1287,569,713,7,11973,6517,368,224,37,3,7149,2083,676,1141,38,0,3938,370,247,198,12,0,827,1076,193,316,48,3,1636,49,67,54,0,0,170,141,20,52,172,0,385,156,29,48,13,0,246,3875,1232,1809,283,3,7202,136,319,176,18,0,649,876,207,323,118,0,1524,20801,3413,3101,1169,13,28497,10012,1176,682,592,3,12465,7083,457,313,42,3,7898,2441,809,1212,49,4,4515,402,245,233,4,0,884,1192,233,270,41,5,1741,75,67,42,3,0,187,135,27,49,203,4,418,112,20,34,9,0,175,4357,1401,1840,309,13,7920,200,195
LGA16400,7481,552,201,687,82,9003,5053,162,60,62,24,5361,1743,612,411,19,11,2796,646,111,76,0,3,836,720,154,128,101,27,1130,61,42,12,0,5,120,622,74,45,66,9,816,72,15,19,9,5,120,3864,1008,691,195,60,5818,171,88,35,53,53,400,573,128,145,52,32,930,17142,1938,1132,1049,251,21512,7587,595,219,359,0,8760,6409,231,89,36,3,6768,2198,673,434,16,0,3321,644,106,82,0,0,832,736,106,93,17,0,952,59,74,11,0,0,144,464,61,15,130,0,670,124,26,13,9,0,172,4225,1046,648,172,0,6091,99,132,25,8,0,264,949,142,98,123,0,1312,19269,2146,1079,698,3,23195,7834,712,273,367,4,9190,6975,410,112,34,5,7536,2354,931,423,11,3,3722,583,126,133,0,3,845,864,174,104,26,4,1172,86,51,10,0,0,147,518,55,19,132,0,724,83,23,9,3,3,121,4488,1360,698,172,13,6731,147,75
LGA16470,3188,351,357,36,17,3949,3012,365,249,6,14,3646,415,512,1152,3,17,2099,493,57,71,0,6,627,374,178,307,26,7,892,34,39,10,0,0,83,326,38,34,17,3,418,40,4,19,0,0,63,1682,828,1593,46,33,4182,64,33,14,5,0,116,269,77,205,7,16,574,8215,1654,2418,100,80,12467,2861,307,288,11,0,3467,4175,505,435,7,0,5122,690,523,1181,3,0,2397,519,109,39,0,0,667,321,129,253,9,0,712,22,46,11,0,0,79,312,31,26,3,0,372,45,11,13,4,0,73,1909,849,1523,19,0,4300,58,7,10,0,0,75,489,160,316,69,0,1034,9492,1828,2572,106,0,13998,2994,361,246,26,7,3634,4350,752,522,0,4,5628,678,614,1159,12,0,2463,486,95,112,0,0,693,403,219,256,7,0,885,30,35,26,0,0,91,368,25,35,21,0,449,30,22,17,4,0,73,1995,1010,1605,44,0,4654,50,19
LGA16550,9080,2825,4443,61,143,16552,2638,1766,2430,26,54,6914,945,1148,9120,191,114,11518,157,552,2678,0,13,3400,529,499,2944,133,62,4167,20,10,135,0,9,174,185,236,436,24,38,919,50,43,216,7,21,337,1886,2488,15529,355,257,20515,165,72,188,4,25,454,679,426,2147,55,123,3430,14448,7577,24737,501,602,47865,7645,2069,3546,26,22,13308,4327,2029,3502,16,16,9890,1646,1225,10087,150,11,13119,177,665,2318,3,0,3163,638,419,2273,55,3,3388,29,15,170,0,0,214,120,103,151,12,3,389,109,42,258,5,0,414,2719,2469,15257,225,17,20687,66,53,162,0,0,281,1071,578,3066,67,14,4796,15828,7198,25533,334,69,48962,7243,2228,3724,32,6,13233,4557,2439,4653,15,12,11676,1364,1374,11119,105,21,13983,244,511,2361,0,0,3116,604,462,2539,33,14,3652,56,43,217,0,0,316,79,142,191,8,0,420,70,34,178,3,4,289,2417,2566,16605,149,39,21776,64,57
LGA16610,3184,54,123,217,16,3594,1626,14,29,23,8,1700,489,77,209,5,3,783,245,22,43,0,0,310,522,48,175,46,3,794,52,5,20,0,3,80,118,15,21,33,7,194,52,0,8,3,0,63,1478,167,476,87,16,2224,79,7,32,18,0,136,235,8,45,21,9,318,6602,250,705,366,49,7972,2922,85,97,329,0,3433,2255,24,38,22,0,2339,589,108,286,4,0,987,231,5,57,0,0,293,488,18,107,20,0,633,58,28,17,0,0,103,82,3,18,49,0,152,83,5,5,3,0,96,1531,167,490,76,0,2264,36,30,7,6,0,79,349,30,51,41,0,471,7093,336,683,474,0,8586,2954,109,95,282,0,3440,2352,71,43,22,0,2488,719,141,308,14,3,1185,208,28,38,0,0,274,499,49,88,8,0,644,61,28,28,0,0,117,100,12,23,69,0,204,68,12,6,3,0,89,1655,270,491,94,3,2513,45,8
LGA16650,10618,1934,2737,58,95,15442,3018,748,1439,25,29,5259,1330,592,3824,87,56,5889,87,81,580,0,8,756,846,265,928,58,13,2110,49,22,81,0,4,156,191,56,175,19,0,441,98,35,102,5,3,243,2601,1051,5690,169,84,9595,281,63,148,9,0,501,985,228,1104,67,42,2426,17503,4024,11118,328,250,33223,8399,1712,2127,61,13,12312,4782,1232,2740,14,8,8776,1680,770,4952,84,4,7490,120,129,526,0,0,775,702,215,741,29,4,1691,32,30,95,0,0,157,95,44,67,18,0,224,122,26,74,3,0,225,2751,1214,6455,134,8,10562,103,21,73,3,0,200,1261,395,1678,47,0,3381,17296,4574,13073,259,29,35231,8144,1671,2057,59,4,11935,5455,1519,3551,28,20,10573,1787,721,5078,106,21,7713,109,86,581,0,0,776,742,223,853,31,7,1856,65,27,67,3,3,165,94,36,77,32,0,239,101,20,75,3,0,199,2898,1113,6731,175,31,10948,97,22
LGA16700,12033,1368,1819,58,83,15361,4906,1107,1362,3,54,7432,1403,1039,4558,39,68,7107,337,319,667,0,11,1334,832,342,1023,35,17,2249,40,22,98,0,3,163,208,287,218,20,3,736,63,26,94,7,0,190,2883,2035,6658,101,102,11779,215,52,294,11,4,576,658,230,711,15,38,1652,20695,4792,10844,188,281,36800,9610,1353,1424,56,3,12446,6856,1651,1882,7,5,10401,1724,1272,4855,29,3,7883,345,392,663,0,0,1400,748,295,721,17,0,1781,71,83,161,0,0,315,56,138,69,15,0,278,120,41,70,0,0,231,3064,2221,6539,61,3,11888,95,81,140,3,0,319,1010,388,1359,28,3,2788,20635,5694,11344,155,14,37842,9156,1444,1590,55,3,12248,7229,1725,2647,5,0,11606,1771,1312,5510,20,8,8621,254,472,729,0,3,1458,854,352,861,14,4,2085,54,90,231,0,3,378,75,116,91,14,0,296,81,35,67,3,0,186,3089,2377,7489,51,18,13024,84,74
LGA16900,7110,453,196,119,51,7929,5571,252,71,9,36,5939,1027,492,503,17,15,2054,1351,255,176,0,3,1785,626,127,164,50,8,975,49,18,13,3,0,83,108,14,11,19,3,155,54,7,12,4,0,77,3215,913,879,93,29,5129,147,55,22,17,3,244,519,78,71,14,14,696,16562,1751,1239,252,133,19937,6341,503,177,208,3,7232,7094,378,109,11,9,7601,1402,624,502,13,6,2547,1183,308,153,3,0,1647,655,145,103,8,0,911,64,27,10,0,0,101,55,13,14,26,0,108,83,24,10,3,0,120,3442,1141,792,53,6,5434,56,40,16,8,0,120,849,175,113,31,0,1168,17782,2237,1207,311,18,21555,6577,597,169,251,0,7594,7703,492,140,9,0,8344,1622,759,429,20,0,2830,1161,293,229,0,0,1683,813,198,97,16,0,1124,46,21,18,0,3,88,71,23,7,48,0,149,61,15,14,3,0,93,3774,1309,794,87,3,5967,84,36
LGA16950,15358,354,296,679,87,16774,6670,59,68,61,29,6887,2375,257,525,25,12,3194,916,153,168,0,5,1242,1497,92,212,146,12,1959,238,33,77,3,3,354,690,29,34,88,14,855,156,10,25,6,0,197,5872,574,1041,268,46,7801,301,13,67,52,6,439,1208,35,104,112,31,1490,29409,1035,1576,1172,199,33391,14363,417,242,517,6,15545,9234,95,86,44,3,9462,3121,364,517,12,0,4014,912,134,194,0,0,1240,1511,94,128,33,0,1766,183,24,89,0,0,296,461,12,24,133,0,630,254,14,32,12,0,312,6442,642,984,190,0,8258,200,29,45,10,0,284,1649,90,154,63,3,1959,31888,1273,1511,824,12,35508,14504,537,301,494,17,15853,9794,165,109,27,11,10106,3517,561,497,16,0,4591,808,218,260,3,0,1289,1773,132,140,30,5,2080,161,54,75,0,0,290,469,17,27,137,11,661,190,16,8,7,0,221,6918,998,1007,193,16,9132,198,93
LGA17000,2550,49,48,51,12,2710,1873,19,18,17,15,1942,542,154,157,4,6,863,330,8,36,0,4,378,272,15,29,39,0,355,7,10,8,0,0,25,208,11,4,13,0,236,48,0,4,4,0,56,1407,198,238,60,10,1913,79,3,10,5,3,100,260,23,26,8,5,322,6169,292,340,141,45,6987,2238,56,68,47,0,2409,2702,73,45,14,0,2834,674,103,208,13,0,998,312,11,40,0,0,363,222,13,24,7,0,266,5,8,3,0,0,16,157,0,5,53,0,215,64,4,3,3,0,74,1434,139,283,76,0,1932,32,3,3,3,0,41,335,19,49,19,0,422,6741,290,448,159,0,7638,2259,54,56,46,0,2415,2953,102,35,10,0,3100,834,218,171,7,0,1230,289,16,66,0,0,371,282,21,16,10,0,329,7,0,5,0,0,12,126,7,5,65,4,207,59,0,0,5,0,64,1597,262,263,87,4,2213,39,3
LGA17050,826,44,103,80,16,1069,406,21,49,11,8,495,110,50,249,3,14,426,13,0,3,3,0,19,177,48,170,44,17,456,3,0,3,0,0,6,129,18,96,43,17,303,22,3,13,4,4,46,454,119,534,97,52,1256,37,10,56,33,5,141,141,71,236,18,37,503,1864,265,978,239,118,3464,794,28,45,27,7,901,633,21,53,8,4,719,120,29,59,0,3,211,4,0,3,0,0,7,158,20,55,3,0,236,4,0,0,0,0,4,78,3,6,7,3,97,30,6,8,3,0,47,394,58,131,13,6,602,20,0,4,5,0,29,426,142,601,128,104,1401,2267,249,834,181,121,3652,802,87,70,23,17,999,637,81,73,7,6,804,191,81,163,0,14,449,8,3,0,0,0,11,160,40,48,11,8,267,4,3,0,0,3,10,55,16,23,23,5,122,25,3,5,3,3,39,443,146,239,37,33,898,23,3
LGA17100,3554,188,522,15,18,4297,1079,118,235,6,8,1446,456,103,1217,23,10,1809,150,71,269,0,3,493,205,27,223,18,4,477,9,5,31,0,0,45,80,12,61,0,0,153,17,0,35,3,3,58,917,218,1836,44,20,3035,98,12,46,0,3,159,220,37,222,9,13,501,5868,573,2861,74,62,9438,2664,141,447,5,0,3257,1733,216,849,10,0,2808,551,139,2173,14,3,2880,121,75,249,0,0,445,159,30,222,4,0,415,15,5,66,0,0,86,30,3,30,0,0,63,30,4,36,0,0,70,906,256,2776,18,3,3959,24,3,34,0,0,61,361,52,655,5,0,1073,5688,668,4761,38,3,11158,2552,180,531,0,0,3263,1889,231,1442,6,0,3568,587,165,2172,22,0,2946,116,190,157,0,0,463,181,43,335,9,0,568,16,49,28,0,0,93,29,13,25,0,6,73,31,5,27,0,0,63,960,465,2744,31,6,4206,47,14
LGA17150,27885,2892,3079,112,126,34094,16409,1505,2353,21,83,20371,2283,1110,5385,70,41,8889,451,479,926,3,17,1876,1321,345,1344,147,17,3174,68,49,57,3,12,189,376,309,147,44,17,893,140,34,96,11,10,291,4639,2326,7955,278,114,15312,500,168,315,21,47,1051,1385,273,959,41,47,2705,50818,7164,14661,473,417,73533,22482,2801,2722,68,15,28088,21577,2360,3539,15,8,27499,2720,1517,5767,43,8,10055,443,499,901,0,0,1843,1219,321,1034,42,0,2616,67,82,124,0,0,273,127,191,58,48,0,424,155,49,118,4,0,326,4731,2659,8002,137,8,15537,149,76,287,0,0,512,1854,463,1745,69,3,4134,50793,8359,16295,289,34,75770,22260,3095,2997,96,3,28451,22524,2682,4209,23,3,29441,2819,1369,5902,68,4,10162,356,491,934,0,0,1781,1284,341,1103,41,3,2772,100,104,186,0,0,390,145,198,59,86,3,491,129,24,72,8,3,236,4833,2527,8256,203,13,15832,182,98
LGA17200,919,3923,4834,33,134,9843,324,3286,4479,30,119,8238,180,3200,13934,102,228,17644,132,1666,5446,10,87,7341,107,1946,4931,98,123,7205,19,72,407,0,5,503,51,272,725,26,14,1088,8,120,336,4,9,477,497,7276,25779,240,466,34258,25,129,447,4,13,618,226,1557,8065,360,345,10553,1991,16171,43604,667,1077,63510,1015,2798,4616,29,18,8476,799,3760,8358,41,26,12984,587,3481,19888,114,30,24100,394,1298,4605,31,12,6340,218,1380,3678,64,22,5362,23,154,437,7,0,621,22,65,380,11,0,478,36,170,377,6,0,589,1280,6548,29365,233,64,37490,40,60,238,0,3,341,703,2767,15462,455,120,19507,3837,15933,58039,758,231,78798,1012,3169,6366,27,14,10588,817,4398,11989,24,45,17273,659,4106,24710,109,108,29692,180,1573,4473,11,265,6502,243,1591,5114,63,43,7054,25,174,597,0,6,802,24,79,558,7,11,679,27,115,343,3,6,494,1158,7638,35795,193,439,45223,26,110
LGA17310,7852,124,225,133,24,8358,4601,29,39,33,13,4715,1381,200,794,16,14,2405,705,27,156,0,0,888,1089,74,212,67,5,1447,43,13,68,3,0,127,414,16,44,47,4,525,142,7,17,5,3,174,3774,337,1291,138,26,5566,183,28,32,11,0,254,498,19,86,58,9,670,16908,537,1673,373,72,19563,7054,120,265,101,0,7540,6114,57,82,46,7,6306,1688,220,874,5,0,2787,658,13,175,0,0,846,1040,62,140,15,0,1257,35,11,71,0,0,117,283,3,40,59,0,385,194,0,24,13,0,231,3898,309,1324,92,0,5623,141,10,44,4,0,199,729,38,126,40,0,933,17936,534,1841,283,7,20601,6975,235,156,81,10,7457,6588,109,74,27,7,6805,2303,246,816,13,3,3381,596,97,137,0,3,833,1127,60,146,26,4,1363,28,35,41,0,0,104,269,9,40,39,3,360,145,6,35,5,0,191,4468,453,1215,83,13,6232,129,42
LGA17350,1214,15,28,4,4,1265,456,5,3,0,5,469,57,4,16,0,3,80,62,0,3,0,0,65,176,7,13,5,0,201,5,0,16,0,0,21,59,0,10,0,3,72,15,0,3,3,3,24,374,11,61,8,9,463,21,0,0,0,6,27,57,3,9,0,5,74,2122,34,101,12,29,2298,1029,26,17,16,0,1088,602,6,0,0,0,608,120,3,20,5,0,148,54,0,9,0,0,63,144,6,22,4,0,176,23,0,9,0,0,32,27,0,10,0,0,37,36,5,0,0,0,41,404,14,70,9,0,497,23,0,3,0,0,26,93,4,10,3,0,110,2151,50,100,28,0,2329,1049,3,20,22,0,1094,591,5,8,6,0,610,140,0,27,0,0,167,50,0,8,0,0,58,152,4,15,0,3,174,23,0,23,0,0,46,28,0,8,0,3,39,29,0,4,0,0,33,422,4,85,0,6,517,23,0
LGA17400,1349,3,3,47,3,1405,386,0,4,16,3,409,111,7,22,0,0,140,41,5,5,0,0,51,194,3,20,22,0,239,40,0,9,3,0,52,77,3,7,10,0,97,29,3,3,3,0,38,492,21,66,38,0,617,43,0,0,4,0,47,91,0,3,12,0,106,2361,24,76,117,6,2584,1210,13,3,62,3,1291,578,6,3,20,0,607,142,10,32,3,0,187,46,13,0,0,0,59,185,9,7,8,3,212,49,7,4,0,0,60,53,4,3,4,0,64,43,0,4,3,0,50,518,43,50,18,3,632,41,0,0,7,0,48,122,0,4,15,0,141,2469,62,60,122,6,2719,1222,3,4,63,3,1295,666,3,0,23,3,695,170,23,29,0,0,222,46,3,11,0,0,60,191,3,9,10,0,213,34,0,5,0,0,39,52,0,6,4,3,65,38,0,4,3,0,45,531,29,64,17,3,644,35,0
LGA17420,19701,878,298,40,109,21026,14101,837,111,7,54,15110,2119,1003,259,5,12,3398,129,105,89,0,0,323,1032,268,129,21,3,1453,8,12,12,0,3,35,315,161,47,10,4,537,93,16,18,3,0,130,3696,1565,554,39,22,5876,380,49,116,3,45,593,1132,126,80,8,40,1386,39010,3455,1159,97,270,43991,16542,1033,406,52,4,18037,20936,1596,381,31,0,22944,3273,1501,780,9,0,5563,144,167,35,0,0,346,1054,227,116,5,0,1402,28,15,64,0,0,107,163,145,22,10,0,340,171,40,23,3,0,237,4833,2095,1040,27,0,7995,118,32,123,0,0,273,1451,237,176,22,0,1886,43880,4993,2126,132,4,51135,17367,1294,567,28,8,19264,21728,2204,821,6,17,24776,3445,1255,932,6,6,5644,143,169,45,0,5,362,1192,289,160,12,0,1653,46,101,17,0,8,172,172,138,37,9,14,370,147,32,19,0,0,198,5145,1984,1210,27,33,8399,168,125
LGA17450,680,9,3,7,5,704,211,0,0,3,3,217,23,0,3,0,0,26,16,0,0,0,0,16,140,0,13,0,0,153,0,0,0,0,0,0,58,6,7,3,0,74,12,0,0,0,0,12,249,6,23,3,0,281,22,0,0,3,0,25,107,3,5,9,8,132,1269,18,31,25,16,1359,621,3,3,7,0,634,333,0,0,6,0,339,64,7,12,0,0,83,15,0,5,0,0,20,133,5,6,0,0,144,0,0,0,0,0,0,35,0,4,12,0,51,33,0,0,0,0,33,280,12,27,12,0,331,11,0,0,0,0,11,37,0,5,19,0,61,1282,15,35,44,0,1376,575,0,0,8,0,583,327,0,0,3,0,330,88,0,4,3,0,95,14,0,4,0,0,18,127,0,13,4,0,144,5,0,0,0,0,5,40,0,5,0,0,45,19,0,5,0,0,24,293,0,31,7,0,331,16,0
LGA17500,1902,6,49,31,7,1995,837,0,0,12,0,849,246,15,87,5,0,353,220,0,24,0,0,244,252,10,79,32,3,376,11,9,3,0,0,23,145,0,23,11,0,179,34,0,14,3,0,51,908,34,230,51,3,1226,39,3,10,3,0,55,138,5,29,8,0,180,3824,48,318,105,10,4305,1726,30,42,24,6,1828,1111,0,11,6,0,1128,294,17,130,0,0,441,201,0,17,0,0,218,220,8,18,9,0,255,15,25,0,0,0,40,83,3,25,15,0,126,55,0,3,3,0,61,868,53,193,27,0,1141,29,0,0,3,0,32,221,5,22,7,0,255,3955,88,268,67,6,4384,1614,20,35,14,0,1683,1210,0,18,7,0,1235,366,9,129,0,0,504,172,17,8,0,0,197,238,3,31,3,0,275,10,8,0,0,0,18,95,3,17,22,0,137,43,6,10,0,0,59,924,46,195,25,0,1190,23,5
LGA17550,9589,1933,1263,1733,42,14560,5002,412,209,65,13,5701,1449,888,979,26,7,3349,266,216,302,0,0,784,1508,776,645,350,10,3289,65,76,29,13,0,183,249,71,82,139,6,547,119,43,44,24,0,230,3656,2070,2081,552,23,8382,230,33,82,97,8,450,630,151,222,164,20,1187,19107,4599,3857,2611,106,30280,8989,2431,968,1664,21,14073,6877,860,335,59,3,8134,1857,1135,1139,21,3,4155,283,268,283,3,0,837,1436,693,422,71,3,2625,63,61,41,0,0,165,152,85,72,302,5,616,187,49,63,18,0,317,3978,2291,2020,415,11,8715,152,66,45,22,0,285,1248,423,374,257,7,2309,21244,6071,3742,2417,42,33516,9469,2439,1072,1016,14,14010,7627,1270,526,58,5,9486,2154,1367,1520,15,8,5064,267,391,266,3,0,927,1555,652,532,55,15,2809,67,59,54,3,0,183,165,85,82,243,6,581,143,44,46,23,0,256,4351,2598,2500,342,29,9820,148,133
LGA17620,2194,15,22,29,10,2270,988,0,8,13,3,1012,321,32,116,5,3,477,113,10,8,0,0,131,383,22,40,24,3,472,8,29,14,0,10,61,291,4,26,16,3,340,77,0,7,3,3,90,1193,97,211,48,22,1571,84,0,5,4,0,93,193,3,13,9,8,226,4652,115,259,103,43,5172,1861,15,16,47,3,1942,1399,5,11,5,0,1420,317,34,127,3,0,481,107,7,35,0,3,152,378,13,20,3,0,414,12,11,18,0,0,41,212,3,5,34,3,257,142,0,7,3,0,152,1168,68,212,43,6,1497,62,0,0,0,0,62,227,9,25,13,0,274,4717,97,264,108,9,5195,1801,6,17,57,3,1884,1597,8,11,8,3,1627,392,58,87,3,0,540,106,13,28,0,0,147,419,8,24,7,0,458,28,4,15,0,0,47,214,7,14,54,0,289,129,0,0,0,0,129,1288,90,168,64,0,1610,59,0
LGA17640,1498,7,9,25,11,1550,445,4,0,0,3,452,67,3,5,0,0,75,23,0,0,0,0,23,180,5,7,4,3,199,0,0,5,0,0,5,129,0,9,0,3,141,37,3,3,0,0,43,436,11,29,4,6,486,35,0,0,3,0,38,91,0,0,12,3,106,2505,22,38,44,23,2632,1367,13,0,23,5,1408,662,0,0,13,3,678,85,0,0,0,0,85,19,0,4,0,0,23,171,5,3,5,0,184,3,16,0,0,0,19,66,0,0,0,0,66,86,0,0,5,4,95,430,21,7,10,4,472,35,3,0,0,0,38,159,4,0,0,0,163,2653,41,7,46,12,2759,1363,23,3,18,0,1407,818,3,3,10,0,834,115,3,3,3,0,124,14,0,3,0,0,17,214,0,0,0,0,214,9,7,3,0,0,19,63,0,0,3,0,66,47,3,0,3,0,53,462,13,9,9,0,493,31,0
