region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
LGA15950,631,1116,640,660,237,66,3350,388,504,208,95,21,3,1219,657,1143,604,312,90,22,2828,1045,1647,812,407,111,25,4047,1092,1140,278,100,17,0,2627,2327,1969,432,111,19,6,4864,4994,4234,860,267,45,11,10411,33,32,13,0,0,0,78,8446,7375,1583,478,81,17,17980,8,6,0,3,0,0,17,10,0,0,0,0,0,10,24,24,7,5,3,3,66,42,30,7,8,3,3,93,205,56,16,11,3,0,291,10369,10224,3058,1564,435,111,25761,878,1304,667,709,228,64,3850,362,493,224,112,24,4,1219,783,1241,511,322,70,14,2941,1145,1734,735,434,94,18,4160,1186,1256,366,169,26,4,3007,2498,2285,451,181,29,11,5455,4688,4026,834,269,47,6,9870,8,15,4,3,3,0,33,8380,7582,1655,622,105,21,18365,4,9,3,4,0,0,20,3,3,0,0,0,0,6,106,66,14,5,3,0,194,113,78,17,9,3,0,220,0,3,3,3
LGA16100,296,554,226,279,143,64,1562,23,3,3,0,0,0,29,3,3,0,0,0,0,6,26,6,3,0,0,0,35,23,9,4,0,0,0,36,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,4,0,0,0,40,9,3,3,0,0,0,15,3,3,3,0,0,0,9,3,0,0,3,0,0,6,15,6,6,3,0,0,30,4,8,3,0,3,0,18,364,587,242,282,146,64,1685,417,609,230,265,145,55,1721,12,7,0,0,3,0,22,3,0,0,0,0,0,3,15,7,0,0,3,0,25,13,4,0,0,0,0,17,3,0,4,0,0,3,10,0,3,0,0,0,0,3,0,0,0,0,0,0,0,16,7,4,0,0,3,30,12,3,0,3,3,0,21,0,3,0,0,0,0,3,3,0,0,0,3,0,6,15,6,0,3,6,0,30,0,0,0,0
LGA16150,2076,3568,1825,1960,928,432,10789,428,193,67,27,6,3,724,42,25,10,3,0,3,83,470,218,77,30,6,6,807,536,169,38,18,3,4,768,35,13,0,0,0,0,48,0,0,0,0,0,0,0,33,9,4,3,0,0,49,604,191,42,21,3,4,865,37,13,4,0,0,0,54,3,0,0,0,0,0,3,37,28,7,8,3,0,83,77,41,11,8,3,0,140,26,18,4,10,4,0,62,3253,4036,1959,2029,944,442,12663,2499,3932,1801,1821,858,385,11296,190,133,28,12,3,0,366,23,18,6,5,0,3,55,213,151,34,17,3,3,421,650,229,48,22,9,0,958,22,13,0,3,0,0,38,39,17,5,0,0,0,61,8,0,3,0,0,0,11,719,259,56,25,9,0,1068,32,14,3,3,0,0,52,0,0,0,0,0,0,0,20,9,6,3,4,0,42,52,23,9,6,4,0,94,3,0,3,0
LGA16180,613,1301,513,560,316,122,3425,13,4,3,4,0,0,24,3,3,0,3,0,0,9,16,7,3,7,0,0,33,11,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,14,9,3,0,0,0,26,33,28,4,4,3,0,72,5,5,0,3,0,0,13,14,10,5,3,0,0,32,52,43,9,10,3,0,117,3,5,3,0,0,0,11,698,1365,531,577,319,122,3612,741,1515,620,710,340,135,4061,5,6,3,0,3,0,17,0,0,0,0,0,0,0,5,6,3,0,3,0,17,18,7,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,18,10,3,3,0,0,34,64,39,8,9,5,0,125,4,7,6,5,3,3,28,0,0,3,0,0,0,3,68,46,17,14,8,3,156,0,0,0,0
LGA16200,1067,1667,733,722,416,186,4791,65,32,10,3,3,0,113,0,0,0,0,0,0,0,65,32,10,3,3,0,113,212,54,6,5,3,0,280,7,3,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,8,227,57,6,5,3,0,298,27,10,3,0,3,0,43,0,0,0,0,0,0,0,12,18,5,4,0,3,42,39,28,8,4,3,3,85,5,12,3,4,3,3,30,1403,1796,760,738,428,192,5317,1156,1782,722,671,361,209,4901,128,27,12,3,3,0,173,6,4,0,0,0,0,10,134,31,12,3,3,0,183,180,35,8,4,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,180,39,8,4,0,0,231,27,3,3,3,0,0,36,3,0,0,0,0,0,3,11,9,3,0,3,0,26,41,12,6,3,3,0,65,0,0,0,0
LGA16250,4844,8813,5580,6054,2982,2183,30456,1037,720,320,226,72,45,2420,588,788,643,515,188,100,2822,1625,1508,963,741,260,145,5242,1733,775,372,200,61,27,3168,1704,1790,930,562,161,70,5217,1330,1284,661,353,78,35,3741,88,33,17,8,3,0,149,4855,3882,1980,1123,303,132,12275,5,0,3,0,0,0,8,59,0,0,0,0,0,59,29,27,20,11,5,12,104,93,27,23,11,5,12,171,257,105,41,28,18,9,458,11674,14335,8587,7957,3568,2481,48602,4866,8441,5340,5911,2888,2010,29456,1112,794,406,319,118,84,2833,724,981,799,663,228,152,3547,1836,1775,1205,982,346,236,6380,2235,1246,498,286,111,40,4416,2066,2203,1161,625,178,87,6320,1428,1520,723,377,112,54,4214,37,19,11,8,0,3,78,5766,4988,2393,1296,401,184,15028,0,0,3,0,0,3,6,72,0,0,0,0,3,75,40,31,18,11,5,3,108,112,31,21,11,5,9,189,50,37,32,26
LGA16350,5714,12906,9382,11190,5579,2718,47489,742,667,307,184,67,31,1998,501,584,359,206,80,38,1768,1243,1251,666,390,147,69,3766,1047,420,117,68,28,9,1689,710,458,158,47,8,3,1384,135,57,30,6,5,0,233,78,29,10,6,0,0,123,1970,964,315,127,41,12,3429,84,27,8,6,4,0,129,22,3,0,0,0,0,25,25,21,4,9,8,3,70,131,51,12,15,12,3,224,111,135,80,72,38,16,452,9169,15307,10455,11794,5817,2818,55360,6628,14133,9381,10581,5239,2552,48514,848,673,273,186,71,39,2090,734,916,484,269,95,48,2546,1582,1589,757,455,166,87,4636,1143,408,110,42,14,5,1722,855,388,108,38,11,3,1403,127,68,18,12,0,0,225,29,16,7,0,6,0,58,2154,880,243,92,31,8,3408,151,74,18,9,3,3,258,35,0,0,5,0,0,40,20,16,3,3,3,3,48,206,90,21,17,6,6,346,6,9,3,8
LGA16370,1989,4607,2725,3254,1368,498,14441,106,108,29,43,7,0,293,159,301,140,86,19,3,708,265,409,169,129,26,3,1001,611,390,88,52,14,3,1158,343,345,104,29,3,0,824,76,59,24,5,3,3,170,137,122,42,25,6,0,332,1167,916,258,111,26,6,2484,67,34,7,5,0,0,113,0,0,3,0,0,0,3,22,25,5,12,3,0,67,89,59,15,17,3,0,183,280,145,27,20,6,3,481,3790,6136,3194,3531,1429,510,18590,2186,4772,2533,3311,1387,485,14674,153,117,67,54,15,5,411,292,436,168,142,32,10,1080,445,553,235,196,47,15,1491,320,213,64,24,3,4,628,366,373,87,43,4,3,876,265,217,69,21,4,3,579,102,65,18,21,10,3,219,1053,868,238,109,21,13,2302,65,44,13,6,4,0,132,6,4,0,0,0,0,10,13,12,7,6,0,0,38,84,60,20,12,4,0,180,3,9,0,0
LGA16380,3082,7695,2909,2937,1333,571,18527,1036,879,106,49,16,5,2091,174,167,66,24,8,0,439,1210,1046,172,73,24,5,2530,1052,439,102,48,14,0,1655,231,154,41,7,3,0,436,194,182,24,9,3,3,415,63,20,8,6,3,3,103,1540,795,175,70,23,6,2609,399,294,39,19,5,0,756,16,6,3,0,0,0,25,52,50,15,6,7,0,130,467,350,57,25,12,0,911,88,69,11,5,0,3,176,6387,9955,3324,3110,1392,585,24753,3678,8497,3049,3111,1353,545,20233,1185,1148,170,65,20,7,2595,337,273,81,27,14,4,736,1522,1421,251,92,34,11,3331,1144,491,112,30,6,0,1783,207,163,24,8,0,0,402,234,211,23,12,3,0,483,30,14,4,3,0,0,51,1615,879,163,53,9,0,2719,388,257,21,14,4,0,684,7,0,0,0,0,0,7,31,39,10,8,3,4,95,426,296,31,22,7,4,786,4,9,0,0
LGA16400,2693,6163,2779,3065,1435,585,16720,530,467,147,58,15,7,1224,176,227,89,51,12,11,566,706,694,236,109,27,18,1790,390,174,56,22,3,0,645,53,29,0,4,0,0,86,42,40,5,3,0,0,90,26,17,3,0,0,0,46,511,260,64,29,3,0,867,441,282,51,16,5,3,798,5,7,3,0,0,0,15,21,26,7,5,3,0,62,467,315,61,21,8,3,875,79,91,20,16,5,3,214,4456,7523,3160,3240,1478,609,20466,3503,7001,2975,3177,1391,608,18655,581,479,111,58,21,11,1261,187,328,119,76,29,3,742,768,807,230,134,50,14,2003,387,227,44,28,11,4,701,46,52,9,3,0,3,113,27,58,8,0,0,0,93,18,4,5,0,0,0,27,478,341,66,31,11,7,934,276,154,27,7,3,3,470,9,3,4,0,3,3,22,18,9,6,8,4,0,45,303,166,37,15,10,6,537,3,0,0,0
LGA16470,1146,2392,1528,1815,805,347,8033,470,374,123,55,25,3,1050,254,169,63,26,9,3,524,724,543,186,81,34,6,1574,801,295,66,34,7,3,1206,444,152,55,24,3,0,678,158,63,24,8,3,0,256,27,12,4,0,3,0,46,1430,522,149,66,16,3,2186,10,6,0,0,0,0,16,0,0,0,0,0,0,0,11,14,4,6,4,3,42,21,20,4,6,4,3,58,27,15,4,12,5,0,63,3348,3492,1871,1980,864,359,11914,1381,2750,1731,2021,866,375,9124,531,436,137,63,16,4,1187,234,172,72,25,6,3,512,765,608,209,88,22,7,1699,821,334,89,40,6,0,1290,325,134,37,18,3,0,517,249,123,33,10,5,3,423,11,6,4,0,0,3,24,1406,597,163,68,14,6,2254,4,6,0,0,0,0,10,3,0,0,3,3,0,9,12,15,0,0,0,4,31,19,21,0,3,3,4,50,0,0,0,0
LGA16550,1991,4012,2660,3137,1445,670,13915,954,1288,788,713,189,59,3991,511,962,747,720,242,84,3266,1465,2250,1535,1433,431,143,7257,1969,1785,728,355,86,20,4943,3728,4007,1446,563,134,49,9927,2647,3004,1120,472,117,26,7386,90,45,16,16,6,0,173,8434,8841,3310,1406,343,95,22429,3,0,0,0,0,0,3,3,3,0,0,0,0,6,125,145,82,58,27,10,447,131,148,82,58,27,10,456,158,159,60,43,24,3,447,12179,15410,7647,6077,2270,921,44504,2361,4372,2826,3299,1503,655,15016,885,1175,709,742,207,44,3762,549,893,626,640,202,65,2975,1434,2068,1335,1382,409,109,6737,2178,2044,748,359,59,23,5411,3978,4087,1261,569,121,35,10051,2597,3030,1041,429,105,19,7221,35,27,7,6,0,6,81,8788,9188,3057,1363,285,83,22764,5,4,0,0,0,4,13,5,0,0,0,0,0,5,82,108,43,17,6,5,261,92,112,43,17,6,9,279,13,23,10,6
LGA16610,1314,2318,1059,969,527,273,6460,127,51,15,7,6,3,209,8,16,5,0,3,0,32,135,67,20,7,9,3,241,401,163,30,10,5,8,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,0,0,0,24,418,167,33,10,5,8,641,73,37,10,3,3,0,126,8,3,0,0,0,0,11,19,28,9,5,9,0,70,100,68,19,8,12,0,207,15,11,6,3,0,0,35,1982,2631,1137,997,553,284,7584,1493,2534,1102,987,530,261,6907,163,51,20,12,9,3,258,17,27,7,4,0,0,55,180,78,27,16,9,3,313,356,173,61,19,3,8,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,8,361,173,61,22,3,8,628,87,63,5,11,0,3,169,3,3,3,4,0,0,13,13,20,4,5,3,0,45,103,86,12,20,3,3,227,0,0,0,0
LGA16650,2706,4725,3181,3388,1733,1095,16828,1146,1116,493,313,91,49,3208,158,205,124,96,51,22,656,1304,1321,617,409,142,71,3864,960,621,293,183,68,23,2148,1686,1591,653,370,97,43,4440,1028,1219,635,410,94,28,3414,58,38,11,7,5,3,122,3732,3469,1592,970,264,97,10124,52,20,3,0,0,0,75,3,0,0,0,0,0,3,72,54,26,23,14,11,200,127,74,29,23,14,11,278,77,58,31,26,15,6,213,7946,9647,5450,4816,2168,1280,31307,2735,4783,3034,3231,1672,1137,16592,1117,1073,472,380,133,38,3213,229,332,234,203,73,36,1107,1346,1405,706,583,206,74,4320,1026,704,286,186,55,26,2283,1579,1542,836,452,147,48,4604,1546,1896,766,402,106,43,4759,35,19,15,4,4,0,77,4186,4161,1903,1044,312,117,11723,49,9,4,3,0,0,65,4,0,3,0,0,0,7,53,36,31,16,0,7,143,106,45,38,19,0,7,215,5,7,3,5
LGA16700,3167,6019,3777,4514,1954,841,20272,534,687,302,212,59,18,1812,685,1025,539,344,126,38,2757,1219,1712,841,556,185,56,4569,1129,387,106,56,14,5,1697,2442,1890,694,359,95,20,5500,1178,1010,350,205,51,7,2801,65,22,12,4,3,3,109,4814,3309,1162,624,163,35,10107,5,7,0,3,0,0,15,0,0,0,0,0,0,0,28,26,17,18,5,6,100,33,33,17,21,5,6,115,95,83,34,23,8,4,247,9328,11156,5831,5738,2315,942,35310,3110,5887,3671,4600,1948,793,20009,789,833,490,370,103,26,2611,806,980,489,376,98,27,2776,1595,1813,979,746,201,53,5387,1058,510,195,92,23,11,1889,2668,1947,801,335,69,13,5833,1021,863,324,138,34,4,2384,24,21,8,3,0,0,56,4771,3341,1328,568,126,28,10162,7,10,3,0,0,0,20,3,0,0,0,0,0,3,18,11,18,13,6,3,69,28,21,21,13,6,3,92,4,0,0,3
LGA16900,2058,4966,3085,3722,1735,708,16274,399,443,130,60,17,5,1054,229,253,95,55,15,6,653,628,696,225,115,32,11,1707,593,384,112,44,15,5,1153,0,3,0,0,0,0,3,0,0,0,0,0,0,0,13,12,4,0,0,0,29,606,399,116,44,15,5,1185,111,44,8,4,3,3,173,3,0,0,0,0,0,3,11,12,4,8,4,3,42,125,56,12,12,7,6,218,25,38,20,27,7,3,120,3442,6155,3458,3920,1796,733,19504,2341,5479,3287,3774,1698,683,17262,511,449,135,66,23,5,1189,345,379,117,74,16,9,940,856,828,252,140,39,14,2129,571,308,86,44,13,3,1025,29,25,3,0,0,0,57,18,5,5,0,0,0,28,13,3,5,0,0,0,21,631,341,99,44,13,3,1131,156,93,7,0,5,0,261,0,0,0,0,0,0,0,11,8,7,0,3,0,29,167,101,14,0,8,0,290,0,4,4,7
LGA16950,5963,11277,4096,4015,1971,952,28274,357,315,49,16,8,3,748,106,94,21,13,4,3,241,463,409,70,29,12,6,989,859,353,71,23,13,3,1322,23,11,0,3,0,0,37,0,3,0,0,0,0,3,77,26,13,9,3,0,128,959,393,84,35,16,3,1490,473,287,22,6,5,5,798,8,0,3,5,4,0,20,35,46,19,19,6,4,129,516,333,44,30,15,9,947,47,60,18,16,6,5,152,7948,12472,4312,4125,2020,975,31852,6825,12599,4305,4259,1843,821,30652,505,338,48,28,11,4,934,122,96,28,11,8,0,265,627,434,76,39,19,4,1199,874,338,56,25,4,0,1297,16,3,0,0,0,0,19,9,7,0,0,0,0,16,36,16,7,0,0,0,59,935,364,63,25,4,0,1391,384,202,17,9,0,0,612,6,8,3,3,4,0,24,17,22,6,10,7,3,65,407,232,26,22,11,3,701,4,3,0,3
LGA17000,906,1854,1036,1240,667,240,5943,74,79,16,5,3,0,177,42,28,9,3,0,0,82,116,107,25,8,3,0,259,186,73,23,12,0,3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,186,76,26,12,0,3,303,44,20,8,3,0,0,75,3,0,0,4,0,3,10,3,6,3,0,0,0,12,50,26,11,7,0,3,97,9,12,6,7,3,3,40,1267,2075,1104,1274,673,249,6642,977,2092,1089,1379,670,280,6487,103,86,35,21,5,6,256,8,12,3,0,0,0,23,111,98,38,21,5,6,279,232,110,29,12,9,0,392,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,4,0,0,7,232,116,29,16,9,0,402,53,22,5,3,3,3,89,3,3,0,4,3,0,13,11,6,0,0,0,0,17,67,31,5,7,6,3,119,0,0,0,0
LGA17050,328,568,274,265,96,33,1564,10,8,4,3,0,0,25,25,26,5,6,0,0,62,35,34,9,9,0,0,87,87,74,33,15,7,3,219,17,34,14,8,0,0,73,0,0,0,0,0,0,0,6,6,0,0,0,0,12,110,114,47,23,7,3,304,22,15,3,3,0,0,43,3,0,0,0,0,0,3,4,8,3,0,0,0,15,29,23,6,3,0,0,61,13,15,7,7,3,0,45,515,754,343,307,106,36,2061,414,651,285,284,95,45,1774,10,10,7,5,0,0,32,22,19,9,5,0,0,55,32,29,16,10,0,0,87,78,53,19,14,0,0,164,17,18,3,0,0,0,38,0,0,0,0,6,0,6,3,7,3,4,0,0,17,98,78,25,18,6,0,225,15,5,4,0,3,0,27,0,0,0,0,0,0,0,3,4,0,3,3,0,13,18,9,4,3,6,0,40,9,3,0,0
LGA17100,881,1312,997,1321,721,480,5712,62,38,28,28,7,4,167,62,112,71,92,33,13,383,124,150,99,120,40,17,550,386,273,156,154,47,18,1034,237,275,168,153,44,19,896,216,232,144,97,30,3,722,7,0,0,3,0,0,10,846,780,468,407,121,40,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,12,13,3,4,65,20,13,12,13,3,4,65,9,10,11,3,11,3,47,1880,2265,1587,1864,896,544,9036,778,1299,1029,1276,696,401,5479,52,39,27,18,6,6,148,73,144,107,104,35,12,475,125,183,134,122,41,18,623,515,456,281,216,60,24,1552,240,297,168,124,38,13,880,377,645,406,265,66,25,1784,3,3,0,0,3,0,9,1135,1401,855,605,167,62,4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,5,4,3,3,35,7,13,5,4,3,3,35,0,3,0,0
LGA17150,5468,14346,9349,12593,6113,2061,49930,1250,975,281,165,44,18,2733,974,1626,843,551,186,61,4241,2224,2601,1124,716,230,79,6974,1830,968,274,89,17,3,3181,2634,2867,798,271,57,10,6637,1492,1726,406,144,24,4,3796,90,49,21,9,3,0,172,6046,5610,1499,513,101,17,13786,133,60,14,8,0,0,215,4,0,0,0,0,0,4,52,59,34,19,4,4,172,189,119,48,27,4,4,391,154,121,34,48,16,12,385,14081,22797,12054,13897,6464,2173,71466,5976,14685,9107,12273,5715,1900,49656,1298,980,338,240,73,26,2955,1269,1980,987,669,149,54,5108,2567,2960,1325,909,222,80,8063,1924,987,238,124,28,4,3305,2809,2552,715,233,48,13,6370,2136,2157,580,194,29,5,5101,60,36,14,8,0,0,118,6929,5732,1547,559,105,22,14894,64,38,5,5,3,3,118,8,0,0,0,0,0,8,30,32,27,14,3,3,109,102,70,32,19,6,6,235,8,14,3,7
LGA17200,319,564,371,313,131,96,1794,1233,1462,511,236,76,37,3555,2687,4267,2209,1226,444,216,11049,3920,5729,2720,1462,520,253,14604,1535,856,258,84,31,6,2770,3214,2078,443,165,35,10,5945,12435,9739,2438,952,254,116,25934,109,34,10,3,0,0,156,17293,12707,3149,1204,320,132,34805,3,0,0,0,0,0,3,294,0,3,3,0,0,300,100,89,40,33,20,13,295,397,89,43,36,20,13,598,357,269,67,35,16,6,750,22286,19358,6350,3050,1007,500,52551,777,1065,551,472,192,108,3165,953,1270,422,237,64,11,2957,2632,4085,1891,1217,405,184,10414,3585,5355,2313,1454,469,195,13371,1361,1003,288,155,44,24,2875,3768,2567,543,183,47,11,7119,14544,12884,2957,1448,341,125,32299,41,25,15,3,3,0,87,19714,16479,3803,1789,435,160,42380,5,7,3,3,0,0,18,343,4,0,0,0,0,347,108,94,33,36,12,9,292,456,105,36,39,12,9,657,41,34,11,12
LGA17310,3128,5950,2819,2730,1392,546,16565,254,143,41,16,5,3,462,20,37,7,0,0,0,64,274,180,48,16,5,3,526,1036,363,81,24,5,3,1512,38,6,3,0,0,0,47,12,0,3,0,0,0,15,18,8,3,0,0,0,29,1104,377,90,24,5,3,1603,97,38,13,4,3,0,155,7,0,0,3,0,3,13,28,45,19,8,6,0,106,132,83,32,15,9,3,274,12,23,10,8,3,3,59,4650,6613,2999,2793,1414,558,19027,3638,6435,2854,2692,1342,561,17522,222,125,38,13,7,3,408,40,43,13,3,3,0,102,262,168,51,16,10,3,510,1088,436,93,32,9,3,1661,63,13,0,0,0,0,76,18,0,0,0,0,0,18,8,3,3,0,0,0,14,1177,452,96,32,9,3,1769,52,26,5,0,0,0,83,14,4,0,0,0,0,18,13,26,6,9,4,3,61,79,56,11,9,4,3,162,0,3,5,0
