region_id,C01_0_14_SEO,C01_0_14_SOL_SE_Vw_w,C01_0_14_SOL_SE_Nw_Na,C01_0_14_SOL_SE_P_E_n,C01_0_14_SOL_SE_T,C01_0_14_LPE_NS,C01_0_14_T,C01_15_24_SEO,C01_15_24_SOL_SE_Vw_w,C01_15_24_SOL_SE_Nw_N,C01_15_24_SOL_SE_P_E_n,C01_15_24_S_ot_l_SE_T,C01_15_24_LPE_NS,C01_15_24_T,C01_25_34_SEO,C01_25_34_SOL_SE_Vw_w,C01_25_34_SOL_SE_Na,C01_25_34_SOL_SE_P_E_n,C01_25_34_SOL_SE_To,C01_25_34_LPE_NS,C01_25_34_T,C01_35_44_SEO,C01_35_44_SOL_SE_Vw_w,C01_35_44_SOL_SE_Na,C01_35_44_SOL_SE_P_E_n,C01_35_44_SOL_SE_To,C01_35_44_LPE_NS,C01_35_44_T,C01_45_54_SEO,C01_45_54_SOL_SE_Vw_w,C01_45_54_SOL_SE_Na,C01_45_54_SOL_SE_P_E_n,C01_45_54_SOL_SE_To,C01_45_54_LPE_NS,C01_45_54_T,C01_55_64_SEO,C01_55_64_SOL_SE_Vw_w,C01_55_64_SOL_SE_Na,C01_55_64_SOL_SE_P_E_n,C01_55_64_SOL_SE_To,C01_55_64_LPE_NS,C01_55_64_T,C01_65_74_SEO,C01_65_74_SOL_SE_Vw_w,C01_65_74_SOL_SE_Na,C01_65_74_SOL_SE_P_E_n,C01_65_74_SOL_SE_To,C01_65_74_LPE_NS,C01_65_74_T,C01_75_84_SEO,C01_75_84_SOL_SE_Vw_w,C01_75_84_SOL_SE_Na,C01_75_84_SOL_SE_P_E_n,C01_75_84_SOL_SE_To,C01_75_84_LPE_NS,C01_75_84_T,C01_85ov_SEO,C01_85o_SOL_SE_Vw_w,C01_85o_SOL_SE_Na,C01_85o_SOL_SE_P_E_n,C01_85o_SOL_SE_To,C01_85o_LPE_NS,C01_85o_T,C01_T_SEO,C01_To_SOL_SE_Vw_w,C01_To_SOL_SE_Nw_Na,C01_To_SOL_SE_P_E_n,C01_T_SOL_SE_T,C01_T_LPE_NS,C01_T_T,C06_0_14_SEO,C06_0_14_SOL_SE_Vw_w,C06_0_14_SOL_SE_Nw_Na,C06_0_14_SOL_SE_P_E_n,C06_0_14_SOL_SE_T,C06_0_14_LPE_NS,C06_0_14_T,C06_15_24_SEO,C06_15_24_SOL_SE_Vw_w,C06_15_24_SOL_SE_Nw_N,C06_15_24_SOL_SE_P_E_n,C06_15_24_S_ot_l_SE_T,C06_15_24_LPE_NS,C06_15_24_T,C06_25_34_SEO,C06_25_34_SOL_SE_Vw_w,C06_25_34_SOL_SE_Na,C06_25_34_SOL_SE_P_E_n,C06_25_34_SOL_SE_To,C06_25_34_LPE_NS,C06_25_34_T,C06_35_44_SEO,C06_35_44_SOL_SE_Vw_w,C06_35_44_SOL_SE_Na,C06_35_44_SOL_SE_P_E_n,C06_35_44_SOL_SE_To,C06_35_44_LPE_NS,C06_35_44_T,C06_45_54_SEO,C06_45_54_SOL_SE_Vw_w,C06_45_54_SOL_SE_Na,C06_45_54_SOL_SE_P_E_n,C06_45_54_SOL_SE_To,C06_45_54_LPE_NS,C06_45_54_T,C06_55_64_SEO,C06_55_64_SOL_SE_Vw_w,C06_55_64_SOL_SE_Na,C06_55_64_SOL_SE_P_E_n,C06_55_64_SOL_SE_To,C06_55_64_LPE_NS,C06_55_64_T,C06_65_74_SEO,C06_65_74_SOL_SE_Vw_w,C06_65_74_SOL_SE_Na,C06_65_74_SOL_SE_P_E_n,C06_65_74_SOL_SE_To,C06_65_74_LPE_NS,C06_65_74_T,C06_75_84_SEO,C06_75_84_SOL_SE_Vw_w,C06_75_84_SOL_SE_Na,C06_75_84_SOL_SE_P_E_n,C06_75_84_SOL_SE_To,C06_75_84_LPE_NS,C06_75_84_T,C06_85ov_SEO,C06_85o_SOL_SE_Vw_w,C06_85o_SOL_SE_Na,C06_85o_SOL_SE_P_E_n,C06_85o_SOL_SE_To,C06_85o_LPE_NS,C06_85o_T,C06_T_SEO,C06_To_SOL_SE_Vw_w,C06_To_SOL_SE_Nw_Na,C06_To_SOL_SE_P_E_n,C06_T_SOL_SE_T,C06_T_LPE_NS,C06_T_T,C11_0_14_SEO,C11_0_14_SOL_SE_Vw_w,C11_0_14_SOL_SE_Nw_Na,C11_0_14_SOL_SE_P_E_n,C11_0_14_SOL_SE_T,C11_0_14_LPE_NS,C11_0_14_T,C11_15_24_SEO,C11_15_24_SOL_SE_Vw_w,C11_15_24_SOL_SE_Nw_N,C11_15_24_SOL_SE_P_E_n,C11_15_24_S_ot_l_SE_T,C11_15_24_LPE_NS,C11_15_24_T,C11_25_34_SEO,C11_25_34_SOL_SE_Vw_w,C11_25_34_SOL_SE_Na,C11_25_34_SOL_SE_P_E_n,C11_25_34_SOL_SE_To,C11_25_34_LPE_NS,C11_25_34_T,C11_35_44_SEO,C11_35_44_SOL_SE_Vw_w,C11_35_44_SOL_SE_Na,C11_35_44_SOL_SE_P_E_n,C11_35_44_SOL_SE_To,C11_35_44_LPE_NS,C11_35_44_T,C11_45_54_SEO,C11_45_54_SOL_SE_Vw_w,C11_45_54_SOL_SE_Na,C11_45_54_SOL_SE_P_E_n,C11_45_54_SOL_SE_To,C11_45_54_LPE_NS,C11_45_54_T,C11_55_64_SEO,C11_55_64_SOL_SE_Vw_w,C11_55_64_SOL_SE_Na,C11_55_64_SOL_SE_P_E_n,C11_55_64_SOL_SE_To,C11_55_64_LPE_NS,C11_55_64_T,C11_65_74_SEO,C11_65_74_SOL_SE_Vw_w,C11_65_74_SOL_SE_Na,C11_65_74_SOL_SE_P_E_n,C11_65_74_SOL_SE_To,C11_65_74_LPE_NS,C11_65_74_T,C11_75_84_SEO,C11_75_84_SOL_SE_Vw_w,C11_75_84_SOL_SE_Na,C11_75_84_SOL_SE_P_E_n,C11_75_84_SOL_SE_To,C11_75_84_LPE_NS,C11_75_84_T,C11_85o_SEO,C11_85o_SOL_SE_Vw_w,C11_85o_SOL_SE_Na,C11_85o_SOL_SE_P_E_n
LGA16250,14335,9184,2275,505,11964,2467,28766,10296,7950,413,87,8450,1061,19807,12803,8847,1056,105,10008,1254,24065,11143,8480,2037,94,10611,1113,22867,10137,5177,1597,60,6834,837,17808,7599,2417,1418,50,3885,622,12106,5727,1289,1316,42,2647,650,9024,4693,701,617,25,1343,536,6572,1611,137,164,11,312,205,2128,78344,44182,10893,979,56054,8745,143143,13589,9644,2654,508,12806,2083,28478,9363,9970,551,127,10648,1498,21509,10996,11736,1006,121,12863,1977,25836,10316,9224,1868,99,11191,1403,22910,9247,6390,2086,65,8541,1081,18869,8005,3326,1546,61,4933,718,13656,5188,1620,1614,30,3264,524,8976,4588,831,860,20,1711,503,6802,1832,186,212,13,411,255,2498,73124,52927,12397,1044,66368,10042,149534,14685,11126,3550,393,15069,1942,31696,9207,10981,581,131,11693,1387,22287,10680,19096,1183,147,20426,2166,33272,9923,11172,1713,112,12997,1431,24351,9076,7937,2553,83,10573,1206,20855,8104,4780,2215,72,7067,766,15937,5540,2139,1687,54,3880,443,9863,4017,955,1201,51,2207,415,6639,2055,302,332,15
LGA16350,35655,3163,515,233,3911,2565,42131,22973,3118,91,48,3257,1236,27466,22681,3299,176,47,3522,1182,27385,21696,3720,302,53,4075,988,26759,18866,3469,399,50,3918,783,23567,9596,1891,428,26,2345,535,12476,5045,963,368,7,1338,482,6865,3155,498,238,13,749,330,4234,722,85,67,0,152,113,987,140389,20206,2584,477,23267,8214,171870,33942,3091,612,240,3943,1675,39560,22488,2871,94,23,2988,1288,26764,21034,3275,156,46,3477,1127,25638,20014,3440,276,43,3759,1010,24783,19274,3469,344,28,3841,861,23976,13360,2427,393,19,2839,617,16816,5744,1220,430,10,1660,366,7770,3607,592,295,14,901,295,4803,1055,157,99,6,262,141,1458,140518,20542,2699,429,23670,7380,171568,33089,3238,751,110,4099,1559,38747,22104,2949,91,43,3083,1202,26389,20930,3884,193,48,4125,1169,26224,19993,3847,268,48,4163,1013,25169,19132,3702,343,41,4086,930,24148,16007,3015,416,24,3455,715,20177,7707,1580,440,18,2038,470,10215,3629,708,333,12,1053,319,5001,1408,216,109,3
LGA16370,9040,391,58,48,497,730,10267,5512,338,5,8,351,376,6239,5643,451,22,5,478,364,6485,7405,585,35,10,630,346,8381,7185,515,47,5,567,300,8052,5020,403,52,12,467,225,5712,2987,279,64,8,351,186,3524,2240,165,44,0,209,203,2652,843,43,20,0,63,157,1063,45875,3170,347,96,3613,2887,52375,9614,431,71,37,539,506,10659,5319,293,12,9,314,362,5995,4532,382,13,7,402,285,5219,6962,627,32,10,669,391,8022,7216,514,36,10,560,401,8177,5971,423,32,4,459,336,6766,3232,307,76,3,386,184,3802,2344,206,53,4,263,180,2787,1080,67,20,0,87,84,1251,46270,3250,345,84,3679,2729,52678,10249,565,107,18,690,342,11281,5613,323,17,4,344,189,6146,4171,455,20,6,481,151,4803,6940,745,23,0,768,263,7971,7617,685,43,0,728,230,8575,6791,468,43,3,514,233,7538,4404,354,48,5,407,172,4983,2498,195,56,4,255,108,2861,1266,116,29,4
LGA16380,11841,145,23,10,178,561,12580,5893,86,11,3,100,201,6194,5572,124,11,0,135,142,5849,8260,209,10,4,223,179,8662,8175,164,6,0,170,176,8521,7666,218,16,0,234,140,8040,7325,177,17,4,198,221,7744,4749,100,3,3,106,250,5105,1316,34,5,3,42,90,1448,60797,1257,102,27,1386,1960,64143,11752,139,42,35,216,438,12406,6522,89,10,3,102,230,6854,5356,150,10,0,160,223,5739,8106,207,26,0,233,262,8601,8993,195,24,0,219,339,9551,9094,168,11,4,183,289,9566,7515,206,18,5,229,261,8005,5554,126,13,3,142,322,6018,1761,50,12,3,65,153,1979,64653,1330,166,53,1549,2517,68719,12169,276,60,3,339,404,12912,6808,108,11,0,119,275,7202,5366,210,17,0,227,194,5787,7941,281,13,3,297,258,8496,9463,256,10,3,269,314,10046,9662,235,15,3,253,341,10256,8840,236,13,0,249,291,9380,5803,157,9,0,166,308,6277,2126,53,8,5
LGA16400,11915,164,29,25,218,670,12803,5995,110,4,3,117,275,6387,6325,171,13,0,184,276,6785,7864,239,20,10,269,239,8372,7046,196,16,6,218,236,7500,5743,259,16,10,285,214,6242,4626,172,28,6,206,197,5029,2459,90,26,0,116,142,2717,579,13,6,0,19,37,635,52552,1414,158,60,1632,2286,56470,11793,186,46,46,278,517,12588,6569,125,4,0,129,309,7007,5694,163,16,3,182,275,6151,7768,246,22,5,273,303,8344,7546,243,27,0,270,310,8126,7260,228,15,0,243,245,7748,5130,206,21,5,232,220,5582,3147,107,34,7,148,211,3506,808,27,14,0,41,109,958,55715,1531,199,66,1796,2499,60010,11969,204,57,9,270,445,12684,7014,145,3,4,152,310,7476,5686,222,10,0,232,261,6179,7455,282,19,8,309,283,8047,8176,268,36,0,304,350,8830,7907,265,27,0,292,330,8529,6520,255,21,7,283,330,7133,3408,125,24,0,149,272,3829,1126,36,14,0
LGA16470,6294,483,87,37,607,413,7314,3804,460,8,14,482,170,4456,4253,661,28,9,698,171,5122,4658,642,52,10,704,190,5552,3512,594,83,11,688,152,4352,1903,449,138,11,598,123,2624,1060,301,148,6,455,106,1621,640,132,98,0,230,67,937,208,25,37,0,62,23,293,26332,3747,679,98,4524,1415,32271,6750,493,137,46,676,468,7894,4317,389,15,4,408,291,5016,4208,689,40,0,729,280,5217,5062,706,55,9,770,304,6136,4213,587,68,5,660,278,5151,2651,478,95,4,577,201,3429,1188,347,121,3,471,141,1800,720,203,98,4,305,110,1135,201,28,35,0,63,67,331,29310,3920,664,75,4659,2140,36109,6590,629,187,35,851,286,7727,4441,454,17,5,476,247,5164,4361,939,54,9,1002,288,5651,4989,882,63,9,954,234,6177,4779,652,60,6,718,243,5740,3169,513,98,10,621,163,3953,1487,365,99,12,476,72,2035,741,230,116,3,349,63,1153,300,59,43,3
LGA16550,11554,3007,604,179,3790,1892,17236,11030,7082,441,71,7594,1211,19835,15520,5809,339,66,6214,1353,23087,11876,4432,413,51,4896,1236,18008,9252,3733,577,62,4372,1038,14662,6136,2529,688,34,3251,673,10060,4737,1704,859,27,2590,607,7934,3991,872,549,19,1440,441,5872,1319,192,205,5,402,165,1886,75415,29360,4675,514,34549,8616,118580,12250,2784,657,176,3617,1356,17223,10505,6405,285,54,6744,1858,19107,14176,5792,230,54,6076,2193,22445,12266,4409,323,50,4782,1702,18750,9425,3549,510,30,4089,1237,14751,7061,2781,616,30,3427,988,11476,4266,1876,825,31,2732,631,7629,3844,1060,683,18,1761,610,6215,1346,257,263,8,528,215,2089,75139,28913,4392,451,33756,10790,119685,14223,3070,888,100,4058,1188,19469,10575,7555,492,62,8109,1686,20370,14223,7379,292,48,7719,2199,24141,13178,4853,272,37,5162,1542,19882,10181,3979,454,49,4482,1135,15798,7687,3177,621,32,3830,878,12395,4864,2060,722,36,2818,571,8253,3307,1288,794,19,2101,460,5868,1723,461,310,8
LGA16610,4527,52,10,7,69,231,4827,2068,27,0,0,27,81,2176,2061,32,0,0,32,82,2175,2748,59,3,3,65,91,2904,2616,55,5,0,60,67,2743,1992,42,3,0,45,75,2112,1824,42,7,3,52,96,1972,1127,24,6,0,30,81,1238,338,6,0,0,6,23,367,19301,339,34,13,386,827,20514,4457,26,11,8,45,133,4635,2448,20,5,0,25,59,2532,1921,21,0,3,24,58,2003,2632,66,4,0,70,68,2770,2940,52,9,0,61,85,3086,2545,52,4,3,59,64,2668,2084,27,11,0,38,81,2203,1316,32,4,0,36,73,1425,429,10,0,0,10,21,460,20772,306,48,14,368,642,21782,4339,32,13,4,49,169,4557,2374,40,4,3,47,87,2508,1874,30,8,3,41,71,1986,2344,48,8,3,59,87,2490,2888,63,8,0,71,89,3048,2933,71,3,0,74,110,3117,2260,47,9,0,56,101,2417,1434,33,10,0,43,86,1563,465,23,3,0
LGA16650,6316,5791,1343,379,7513,1711,15540,4313,5758,253,90,6101,653,11067,5876,7048,583,95,7726,677,14279,5553,5854,1033,96,6983,660,13196,5001,4334,1240,73,5647,547,11195,3794,2865,1430,64,4359,416,8569,3235,1647,1361,49,3057,361,6653,3649,578,653,21,1252,306,5207,1518,127,203,9,339,94,1951,39255,34002,8099,876,42977,5425,87657,6752,6183,1320,320,7823,1409,15984,4164,6125,230,73,6428,855,11447,5406,8277,442,74,8793,1186,15385,5391,6682,762,50,7494,854,13739,4721,4679,1225,51,5955,712,11388,4184,3442,1367,42,4851,578,9613,2800,2089,1609,24,3722,389,6911,2972,877,923,20,1820,331,5123,1644,167,270,11,448,125,2217,38034,38521,8148,665,47334,6439,91807,7805,6240,1517,215,7972,1105,16882,4216,6355,240,84,6679,680,11575,5075,10394,464,67,10925,1052,17052,5466,7633,626,62,8321,764,14551,4989,5504,1109,63,6676,617,12282,4245,4009,1403,45,5457,487,10189,2904,2401,1464,30,3895,295,7094,2261,1257,1287,33,2577,238,5076,1585,268,413,11
LGA16700,10241,3818,882,218,4918,1019,16178,7751,4396,281,55,4732,434,12917,9796,4901,391,50,5342,414,15552,9055,5146,754,60,5960,459,15474,7697,3542,791,41,4374,344,12415,5233,1915,714,31,2660,238,8131,4475,1161,885,22,2068,265,6808,3781,476,484,15,975,256,5012,1361,120,156,3,279,118,1758,59390,25475,5338,495,31308,3547,94245,10250,3842,867,208,4917,882,16049,6991,5565,409,59,6033,895,13919,7893,5605,367,52,6024,947,14864,8417,5266,668,73,6007,828,15252,7479,4105,862,49,5016,663,13158,5776,2542,785,43,3370,421,9567,3772,1411,970,28,2409,241,6422,3833,658,679,8,1345,308,5486,1577,131,179,4,314,153,2044,55988,29125,5786,524,35435,5338,96761,10690,4160,1359,125,5644,619,16953,6774,6445,551,59,7055,728,14557,7195,8470,465,50,8985,751,16931,8137,5979,637,29,6645,531,15313,7435,4870,996,33,5899,517,13851,6206,3219,1046,28,4293,370,10869,3935,1749,959,28,2736,224,6895,3217,885,865,17,1767,251,5235,1770,223,273,16
LGA16900,12271,668,105,40,813,702,13786,6689,798,16,16,830,225,7744,6726,938,45,18,1001,200,7927,7772,992,67,22,1081,207,9060,5977,976,153,9,1138,158,7273,4125,675,206,4,885,146,5156,2798,562,231,6,799,135,3732,1356,210,148,3,361,100,1817,386,21,33,0,54,28,468,48100,5840,1004,118,6962,1901,56963,12492,606,123,44,773,532,13797,7037,558,18,3,579,319,7935,6253,774,34,11,819,266,7338,7555,904,49,6,959,289,8803,6852,885,110,9,1004,271,8127,4943,814,192,12,1018,239,6200,3271,573,231,13,817,174,4262,1791,350,206,6,562,142,2495,451,53,36,3,92,31,574,50645,5517,999,107,6623,2263,59531,12368,677,123,25,825,346,13539,7670,523,14,8,545,203,8418,6189,743,32,8,783,189,7161,7423,999,53,8,1060,166,8649,7785,911,75,10,996,174,8955,5858,885,170,18,1073,162,7093,4003,600,228,7,835,143,4981,2168,424,251,7,682,134,2984,681,100,88,5
LGA16950,16811,274,49,21,344,991,18146,7970,164,16,3,183,419,8572,7579,190,12,5,207,375,8161,10859,352,36,5,393,370,11622,10142,372,39,5,416,336,10894,9142,464,65,3,532,322,9996,8480,432,72,7,511,336,9327,4762,201,45,3,249,264,5275,1201,29,11,0,40,75,1316,76946,2478,345,52,2875,3488,83309,15897,242,69,54,365,847,17109,8658,172,13,0,185,362,9205,6984,231,20,0,251,306,7541,9939,352,36,6,394,381,10714,11244,384,48,0,432,416,12092,10975,444,50,6,500,363,11838,8809,525,80,7,612,370,9791,5904,263,37,6,306,391,6601,1565,50,21,0,71,124,1760,79975,2663,374,79,3116,3560,86651,15283,261,76,15,352,787,16422,9120,184,12,6,202,609,9931,6925,259,18,0,277,548,7750,9196,357,36,5,398,587,10181,11557,409,39,10,458,616,12631,12062,454,51,6,511,493,13066,10101,541,67,7,615,448,11164,6323,334,57,3,394,439,7156,2206,95,17,0
LGA17000,4711,49,12,8,69,257,5037,2644,39,0,0,39,97,2780,2743,54,0,0,54,114,2911,3135,54,0,3,57,116,3308,2697,52,8,0,60,93,2850,1458,29,3,0,32,60,1550,965,16,4,0,20,68,1053,538,9,0,0,9,47,594,177,3,3,0,6,20,203,19068,305,30,11,346,872,20286,5028,68,24,6,98,178,5304,2856,50,0,0,50,103,3009,2713,80,3,0,83,92,2888,3203,90,8,0,98,135,3436,2943,51,5,0,56,106,3105,2002,48,4,0,52,124,2178,1025,14,6,0,20,56,1101,664,17,0,0,17,51,732,234,0,0,0,0,16,250,20668,418,50,6,474,861,22003,4751,83,27,6,116,150,5017,3168,77,7,3,87,115,3370,2782,127,18,3,148,121,3051,3176,128,9,0,137,128,3441,3086,85,4,0,89,123,3298,2289,53,6,0,59,116,2464,1210,19,3,0,22,60,1292,701,11,7,0,18,32,751,252,0,0,0
LGA17050,2872,200,20,9,229,350,3451,3382,186,12,3,201,254,3837,2846,173,7,3,183,264,3293,2448,145,6,3,154,249,2851,1809,105,3,3,111,218,2138,1276,95,6,0,101,154,1531,563,48,9,0,57,152,772,175,26,7,0,33,88,296,36,0,5,0,5,22,63,15407,978,75,21,1074,1751,18232,2876,135,15,0,150,492,3518,2955,154,16,0,170,505,3630,2234,131,5,3,139,496,2869,2389,168,9,0,177,413,2979,2193,117,5,0,122,413,2728,1625,92,0,3,95,245,1965,685,66,4,0,70,101,856,215,25,0,0,25,40,280,46,3,0,3,6,17,69,15218,891,54,9,954,2722,18894,2789,114,16,3,133,525,3447,2910,138,11,0,149,633,3692,1760,135,14,0,149,293,2202,2097,108,6,0,114,391,2602,2161,129,4,3,136,366,2663,1827,117,4,3,124,255,2206,1040,72,4,3,79,142,1261,315,34,5,0,39,40,394,65,8,0,0
LGA17100,2288,2173,433,88,2694,350,5332,1879,2259,166,21,2446,141,4466,1346,1927,236,19,2182,123,3651,1388,2133,553,21,2707,123,4218,1489,1681,507,22,2210,118,3817,1089,959,301,10,1270,75,2434,913,538,362,11,911,74,1898,881,273,222,6,501,64,1446,328,61,85,0,146,41,515,11601,12004,2865,198,15067,1109,27777,2325,2358,505,85,2948,495,5768,1984,2772,197,36,3005,425,5414,1493,2801,330,31,3162,390,5045,1307,2366,514,28,2908,326,4541,1394,2051,671,33,2755,255,4404,1170,1133,352,17,1502,115,2787,714,651,394,9,1054,95,1863,745,331,293,5,629,75,1449,367,102,121,0,223,28,618,11499,14565,3377,244,18186,2204,31889,2297,2330,648,63,3041,404,5742,1922,3020,206,30,3256,390,5568,1622,4380,380,53,4813,575,7010,1161,2515,451,25,2991,273,4425,1297,2365,739,23,3127,261,4685,1157,1456,545,16,2017,181,3355,791,753,406,11,1170,107,2068,588,388,354,13,755,84,1427,353,149,116,5
LGA17150,36063,2730,444,211,3385,1909,41357,24382,2550,62,35,2647,778,27807,25459,3156,113,57,3326,723,29508,26426,3650,257,47,3954,739,31119,24961,3005,328,39,3372,661,28994,16193,1734,332,30,2096,466,18755,11296,1091,384,17,1492,475,13263,7613,478,198,3,679,462,8754,2242,114,81,4,199,160,2601,174635,18508,2199,443,21150,6373,202158,35042,2610,452,237,3299,1276,39617,24159,2285,56,21,2362,1009,27530,22685,2746,86,32,2864,1071,26620,24737,3806,212,31,4049,987,29773,24800,3235,324,20,3579,876,29255,19540,2148,336,27,2511,685,22736,10764,1285,411,13,1709,513,12986,8876,636,275,8,919,619,10414,2825,156,96,0,252,287,3364,173428,18907,2248,389,21544,7323,202295,35798,2917,583,92,3592,970,40360,23545,2327,72,22,2421,629,26595,21229,3287,104,23,3414,949,25592,25002,4074,199,30,4303,770,30075,24722,3833,318,34,4185,707,29614,21309,2724,389,17,3130,629,25068,13297,1569,399,12,1980,446,15723,8871,871,357,11,1239,454,10564,3899,258,124,4
LGA17200,5282,1905,489,150,2544,5000,12826,12060,6936,646,74,7656,3559,23275,24686,7362,862,104,8328,4193,37207,14581,3655,746,64,4465,4007,23053,10233,2439,833,39,3311,3446,16990,6177,1509,893,43,2445,2358,10980,3568,915,1075,35,2025,2018,7611,2217,426,647,24,1097,1064,4378,820,91,167,6,264,237,1321,79624,25238,6358,539,32135,25882,137641,5759,1774,580,141,2495,3193,11447,12570,8298,875,115,9288,7529,29387,25864,10841,1064,117,12022,11826,49712,16766,4524,618,48,5190,6908,28864,11355,2545,868,21,3434,4773,19562,8158,1828,806,42,2676,3453,14287,3709,968,1133,31,2132,1863,7704,2225,522,787,13,1322,1031,4578,790,131,197,5,333,340,1463,87196,31431,6928,533,38892,40916,167004,7518,2097,989,91,3177,1750,12445,13273,9536,1096,93,10725,4399,28397,30434,17135,1569,184,18888,7703,57025,20024,6711,657,68,7436,4358,31818,13757,3309,873,27,4209,3336,21302,10378,2332,976,29,3337,2432,16147,5220,1188,965,24,2177,1267,8664,2214,553,963,23,1539,667,4420,749,173,271,12
LGA17310,10952,131,29,26,186,514,11652,6432,83,5,3,91,190,6713,5916,117,4,3,124,203,6243,7004,162,20,3,185,183,7372,6743,139,7,3,149,176,7068,5165,85,4,0,89,141,5395,3777,71,12,3,86,153,4016,2323,49,8,0,57,118,2498,750,13,5,0,18,29,797,49062,850,94,41,985,1707,51754,10933,137,36,19,192,292,11417,6639,73,9,4,86,201,6926,5670,126,9,0,135,180,5985,6623,164,16,0,180,254,7057,7216,133,16,3,152,189,7557,6034,88,14,0,102,204,6340,4087,74,9,3,86,187,4360,2597,60,11,3,74,243,2914,745,15,4,0,19,211,975,50544,870,124,32,1026,1961,53531,11138,139,49,7,195,469,11802,6489,106,22,3,131,325,6945,5605,196,24,0,220,296,6121,6462,205,16,0,221,331,7014,7118,179,14,3,196,312,7626,6691,93,15,3,111,257,7059,4840,76,6,3,85,230,5155,2827,55,10,3,68,170,3065,1060,23,5,0
LGA17350,1362,11,0,3,14,57,1433,599,3,0,0,3,16,618,627,5,0,0,5,11,643,799,11,3,0,14,20,833,749,3,0,0,3,19,771,575,5,0,0,5,11,591,527,7,0,0,7,28,562,339,9,0,0,9,16,364,145,0,0,0,0,7,152,5722,54,3,3,60,185,5967,1179,15,4,0,19,36,1234,565,3,0,0,3,13,581,512,11,0,0,11,6,529,689,13,0,0,13,22,724,775,9,0,0,9,21,805,711,7,3,0,10,11,732,517,12,3,0,15,16,548,380,4,0,0,4,16,400,151,0,0,0,0,8,159,5479,74,10,0,84,149,5712,1105,21,3,0,24,30,1159,563,11,3,0,14,14,591,424,10,0,0,10,11,445,599,23,0,0,23,15,637,772,16,0,0,16,28,816,767,7,5,0,12,11,790,592,4,0,4,8,14,614,409,9,0,0,9,16,434,160,0,0,0
LGA17400,1289,14,3,3,20,59,1368,592,7,3,0,10,16,618,629,9,0,0,9,16,654,820,11,3,0,14,18,852,932,21,3,0,24,20,976,758,26,0,0,26,19,803,568,18,3,0,21,27,616,325,11,0,0,11,15,351,128,0,3,0,3,5,136,6041,117,18,3,138,195,6374,1278,10,0,3,13,32,1323,553,11,3,3,17,10,580,589,18,0,0,18,12,619,727,17,0,0,17,18,762,1008,15,0,0,15,25,1048,940,28,3,0,31,32,1003,623,21,3,0,24,24,671,375,8,3,3,14,18,407,120,0,0,0,0,11,131,6213,128,12,9,149,182,6544,1215,32,4,3,39,45,1299,511,9,0,0,9,25,545,477,11,6,0,17,29,523,729,25,0,3,28,30,787,884,23,0,0,23,57,964,1100,31,4,0,35,60,1195,767,24,0,0,24,42,833,385,7,0,0,7,25,417,134,0,0,0
LGA17420,23490,4474,686,180,5340,1350,30180,16637,3735,105,45,3885,486,21008,13693,3260,144,32,3436,468,17597,14905,5319,521,55,5895,421,21221,16821,4776,556,37,5369,403,22593,11625,2268,474,21,2763,278,14666,4883,977,449,12,1438,223,6544,2710,409,252,12,673,182,3565,802,79,98,5,182,62,1046,105566,25297,3285,399,28981,3873,138420,26366,5780,923,255,6958,1028,34352,17501,4870,121,59,5050,606,23157,13622,4291,167,33,4491,533,18646,16201,6732,649,50,7431,527,24159,16072,6458,791,65,7314,534,23920,14367,3684,605,31,4320,407,19094,6206,1502,634,21,2157,231,8594,3146,676,405,15,1096,162,4404,1010,129,128,5,262,70,1342,114491,34122,4423,534,39079,4098,157668,27192,6614,1465,144,8223,824,36239,16833,5693,169,50,5912,480,23225,11566,5532,220,33,5785,478,17829,16571,7877,646,54,8577,498,25646,15443,7876,992,67,8935,475,24853,14277,5282,917,35,6234,412,20923,9106,2253,761,29,3043,248,12397,3643,854,550,11,1415,142,5200,1364,231,189,4
LGA17450,664,8,0,3,11,64,739,293,3,0,0,3,53,349,289,11,0,0,11,98,398,471,10,3,0,13,83,567,472,3,0,0,3,65,540,384,9,3,0,12,18,414,264,11,0,0,11,21,296,170,6,3,0,9,13,192,45,3,0,0,3,5,53,3052,64,9,3,76,420,3548,661,18,0,0,18,24,703,282,10,0,0,10,29,321,322,6,0,0,6,89,417,413,16,0,0,16,53,482,500,6,0,0,6,32,538,439,10,0,0,10,13,462,288,10,5,0,15,6,309,170,8,0,0,8,4,182,61,3,0,0,3,4,68,3136,87,5,0,92,254,3482,588,22,0,0,22,21,631,273,7,0,0,7,36,316,259,8,3,0,11,61,331,365,18,3,0,21,41,427,453,15,0,0,15,29,497,466,4,0,0,4,12,482,317,13,3,0,16,7,340,180,5,0,3,8,3,191,72,0,0,0
