region_id,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000mo,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_199,C11_CFNC_1F1P_200_399,C11_CFNC_1F1P_400_599,C11_CFNC_1F1P_600_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_199,C11_CFNC_1E1A_200_399,C11_CFNC_1E1A_400_599,C11_CFNC_1E1A_600_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_199,C11_CFNC_1F1NW_200_399,C11_CFNC_1F1NW_400_599,C11_CFNC_1F1NW_600_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_Tot,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_199,C11_CFNC_1P1NW_200_399,C11_CFNC_1P1NW_400_599,C11_CFNC_1P1NW_600_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_mr,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_Tot,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_199,C11_CFNC_1A1NW_200_399,C11_CFNC_1A1NW_400_599,C11_CFNC_1A1NW_600_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_199,C11_CFNC_BA_200_399,C11_CFNC_BA_400_599,C11_CFNC_BA_600_799,C11_CFNC_BA_800_999,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000m,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_N,C11_CFNC_BNW_1_199,C11_CFNC_BNW_200_399,C11_CFNC_BNW_400_599,C11_CFNC_BNW_600_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000m,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_199,C11_CFNC_LFns_200_399,C11_CFNC_LFns_400_599,C11_CFNC_LFns_600_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000mo,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_199,C11_CFNC_T_200_399,C11_CFNC_T_400_599,C11_CFNC_T_600_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000M,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CF_BFT_N,C11_CF_BFT_1_199,C11_CF_BFT_200_399,C11_CF_BFT_400_599,C11_CF_BFT_600_799,C11_CF_BFT_800_999,C11_CF_BFT_1000_1499,C11_CF_BFT_1500_1999,C11_CF_BFT_2000_2499,C11_CF_BFT_2500_2999,C11_CF_BFT_3000_mr,C11_CF_BFT_Ns,C11_CF_BFT_Tot,C11_CF_BPT_N,C11_CF_BPT_1_199,C11_CF_BPT_200_399,C11_CF_BPT_400_599,C11_CF_BPT_600_799,C11_CF_BPT_800_999,C11_CF_BPT_1000_1499,C11_CF_BPT_1500_1999,C11_CF_BPT_2000_2499,C11_CF_BPT_2500_2999,C11_CF_BPT_3000_mr,C11_CF_BPT_Ns,C11_CF_BPT_Tot,C11_CF_1F1P_N,C11_CF_1F1P_1_199,C11_CF_1F1P_200_399,C11_CF_1F1P_400_599,C11_CF_1F1P_600_799,C11_CF_1F1P_800_999,C11_CF_1F1P_1000_1499,C11_CF_1F1P_1500_1999,C11_CF_1F1P_2000_2499,C11_CF_1F1P_2500_2999,C11_CF_1F1P_3000mo,C11_CF_1F1P_Ns,C11_CF_1F1P_T,C11_CF_1E1A_N,C11_CF_1E1A_1_199,C11_CF_1E1A_200_399,C11_CF_1E1A_400_599,C11_CF_1E1A_600_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_mr,C11_CF_1E1A_Ns,C11_CF_1E1A_Tot,C11_CF_1F1NW_N,C11_CF_1F1NW_1_199,C11_CF_1F1NW_200_399,C11_CF_1F1NW_400_599,C11_CF_1F1NW_600_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_199,C11_CF_1P1NW_200_399,C11_CF_1P1NW_400_599,C11_CF_1P1NW_600_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_mr,C11_CF_1P1NW_Ns
LGA15200,50,39,14,29,3,366,3,0,0,3,20,36,226,220,214,84,241,8,1055,3,0,0,3,6,3,38,31,38,30,70,7,229,4,3,5,32,64,73,162,124,53,113,67,16,716,0,3,21,58,45,34,54,25,9,8,13,5,275,0,3,0,8,7,5,13,4,3,5,4,3,55,0,0,0,0,0,0,9,12,21,5,22,3,72,57,82,38,635,235,135,77,23,21,0,3,39,1345,4,0,0,13,3,4,3,0,3,0,5,496,531,88,96,67,767,453,388,819,822,1067,682,1939,609,7797,4,4,0,3,7,18,60,123,209,155,768,85,1436,0,6,0,11,13,22,41,43,34,28,66,15,279,6,0,0,5,8,34,159,218,368,290,809,76,1973,0,0,0,0,0,9,36,39,68,59,201,13,425,3,4,10,32,71,85,277,218,85,354,160,72,1371,3,5,14,31,53,34,72,37,28,29,21,22
LGA15270,14,10,0,7,4,128,0,0,3,14,16,27,84,69,44,31,40,5,333,0,0,0,3,3,3,13,8,10,4,4,3,51,0,3,9,13,22,34,59,39,7,42,17,15,260,0,4,3,44,32,36,25,4,4,5,5,7,169,3,0,3,0,8,3,3,3,0,5,0,3,31,0,0,0,0,3,0,4,0,0,0,4,7,18,23,34,27,377,160,134,51,20,10,5,8,46,895,0,5,0,9,0,6,4,0,0,0,0,172,196,33,51,51,492,286,302,343,231,197,131,197,272,2586,0,3,3,4,9,9,41,69,62,46,117,60,423,0,3,3,3,9,7,20,13,6,7,3,9,83,3,3,3,6,13,31,115,150,136,83,112,68,723,0,3,0,0,0,6,18,14,12,9,26,11,99,0,0,3,6,33,43,120,89,29,106,29,42,500,0,3,3,7,15,22,36,9,9,10,0,11
LGA15300,6,3,0,5,0,39,3,0,0,6,7,23,51,41,21,3,15,7,177,0,0,0,0,0,8,9,10,10,0,4,3,44,4,3,0,11,22,16,38,16,5,7,11,4,137,0,4,3,22,18,9,3,3,3,0,6,3,74,0,0,0,4,0,3,0,4,0,3,0,0,14,0,0,0,0,0,3,0,3,0,0,4,4,14,7,30,8,104,37,36,18,6,6,0,6,9,267,3,0,0,5,0,0,4,3,0,0,0,80,95,25,42,11,155,92,119,198,163,129,47,116,125,1222,7,0,0,7,4,16,28,54,68,47,68,48,347,0,0,0,0,0,3,10,8,3,0,3,7,34,0,0,3,0,9,21,101,81,57,38,48,37,395,0,0,0,0,3,0,16,16,10,3,9,10,67,0,0,0,9,24,44,71,35,11,20,15,31,260,0,0,0,7,6,3,5,0,4,0,0,5
LGA15350,17,17,16,58,3,172,0,0,0,0,0,8,44,45,46,52,153,7,355,0,0,0,0,0,0,8,0,6,3,39,0,56,0,0,3,0,4,18,25,33,20,117,104,5,329,0,3,3,4,11,19,33,16,18,35,73,5,220,0,0,0,0,0,0,0,3,3,8,15,0,29,3,0,0,0,0,0,0,3,0,4,16,4,30,26,19,8,39,46,62,100,78,63,57,156,19,673,3,0,0,3,3,0,0,0,0,0,0,196,205,38,25,17,52,70,135,266,256,291,365,1174,243,2932,3,3,5,0,0,3,10,18,27,34,431,50,584,0,0,0,0,3,3,7,5,3,6,49,9,85,3,4,5,0,3,7,29,42,42,102,491,67,795,0,0,0,0,3,3,7,6,12,11,81,10,133,3,0,0,4,7,11,40,50,31,502,268,77,993,0,0,0,4,7,4,4,10,10,30,56,25
LGA15500,4,0,4,0,0,47,0,0,0,3,6,19,35,23,12,6,12,3,119,0,0,0,0,3,3,4,4,3,0,0,3,20,0,0,3,7,16,14,14,7,3,3,0,0,67,0,0,0,17,24,7,11,3,0,3,0,3,68,0,0,0,6,5,0,5,0,0,0,0,0,16,0,0,0,0,3,0,4,0,0,0,0,0,7,12,13,9,179,83,76,28,12,3,3,7,13,438,0,0,0,3,0,3,0,0,0,0,0,57,63,16,17,15,222,150,144,148,86,59,34,44,82,1017,0,0,0,0,9,4,28,35,29,17,31,18,171,0,0,0,0,0,4,8,6,0,0,0,0,18,4,0,0,3,7,13,55,40,34,16,21,36,229,0,0,4,3,0,6,3,5,7,3,6,3,40,0,0,0,0,10,9,26,13,6,16,0,16,96,0,0,0,3,0,4,6,3,3,0,0,5
LGA15550,0,0,0,0,3,3,0,0,0,3,3,8,6,10,7,0,0,0,37,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,3,3,7,7,0,0,0,0,0,20,0,0,0,3,4,0,5,0,3,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,12,9,5,0,0,0,0,5,62,0,0,0,0,3,0,0,0,0,0,0,16,19,7,0,5,38,31,34,34,38,16,10,7,28,248,0,0,0,0,0,3,11,13,17,0,4,8,56,0,0,0,0,0,3,0,3,0,0,0,0,6,0,3,0,0,0,8,18,12,9,4,7,14,75,0,0,0,0,0,0,3,8,0,4,3,3,21,0,0,0,3,8,9,22,6,0,3,0,3,54,0,0,0,3,3,0,0,0,0,0,0,0
LGA15650,5,4,3,9,0,54,0,0,3,0,8,10,50,46,32,45,40,4,238,0,3,3,4,0,0,6,4,6,0,12,3,41,0,0,0,7,11,17,48,38,4,55,8,14,202,0,0,5,14,24,6,10,4,3,4,3,4,77,0,0,0,0,4,0,4,4,0,6,0,0,18,0,0,0,0,0,0,3,0,6,6,0,0,15,4,15,6,143,79,52,33,8,5,0,4,13,362,0,0,0,5,4,3,0,0,0,0,0,79,91,8,26,17,180,138,110,185,170,155,149,222,125,1485,4,3,0,0,0,3,17,25,49,48,165,39,353,0,0,0,0,3,3,8,7,3,9,9,0,42,0,0,0,0,8,5,62,102,87,104,128,50,546,0,0,0,0,3,4,6,17,24,14,21,7,96,0,0,0,7,19,15,101,76,30,146,37,19,450,0,0,3,4,5,7,15,3,3,7,3,6
LGA15700,4,5,0,3,0,101,0,0,3,10,21,34,86,45,21,11,8,3,242,0,3,0,0,10,3,6,8,4,7,3,0,44,0,0,0,13,35,24,39,29,7,6,5,4,162,0,3,15,45,51,34,21,14,0,0,3,8,194,0,0,0,11,6,0,9,5,0,0,0,0,31,0,3,0,0,0,3,3,0,3,0,3,0,15,19,45,27,523,288,232,96,24,7,4,8,54,1327,0,0,0,12,0,5,0,0,0,0,0,142,159,22,61,48,630,440,385,339,179,83,38,57,220,2502,0,3,0,8,4,12,47,54,46,14,41,24,253,0,0,0,3,10,13,37,4,6,5,3,11,92,0,3,3,3,17,27,127,73,60,14,22,26,375,0,3,0,0,0,4,12,12,8,0,5,8,52,0,3,0,5,24,37,87,52,7,20,0,17,252,0,3,5,13,23,31,37,10,4,3,0,14
LGA15750,10,4,3,0,0,50,0,0,0,3,7,21,70,43,37,9,15,9,214,3,0,0,0,3,4,4,3,7,3,3,0,30,5,0,3,12,19,16,42,20,0,12,4,0,133,0,0,6,14,14,11,7,5,4,3,0,5,69,0,0,3,3,3,0,3,0,3,0,0,3,18,0,0,0,0,0,7,4,0,0,4,4,0,19,13,18,11,179,68,60,27,0,5,3,0,24,408,0,0,0,6,0,4,0,0,0,0,0,104,114,32,22,26,232,138,155,245,150,132,63,77,157,1429,5,3,3,4,6,9,36,54,61,41,60,58,340,0,0,0,0,0,7,12,0,8,0,4,0,31,5,0,3,0,16,23,85,93,73,34,52,50,434,0,4,0,0,3,4,9,16,14,8,17,10,85,0,0,0,6,18,24,78,53,13,31,7,19,249,0,0,3,7,5,12,14,7,0,4,0,6
LGA15800,3,3,0,3,0,21,4,0,0,6,5,14,26,19,10,0,3,3,90,0,3,0,0,3,6,0,0,3,3,3,0,21,4,3,0,3,8,0,14,4,3,4,3,3,49,0,3,5,7,12,3,6,0,0,0,0,0,36,0,0,0,0,6,0,0,4,0,0,0,0,10,0,0,0,0,0,3,3,3,3,0,0,0,12,0,11,5,100,40,27,17,3,0,0,0,7,210,0,0,0,4,0,3,0,0,0,0,0,39,46,8,26,13,124,85,71,95,57,44,15,21,55,614,3,0,0,0,0,5,22,27,31,16,19,18,141,0,0,3,0,3,5,3,3,3,0,0,5,25,0,3,0,0,9,17,48,46,34,7,11,22,197,0,0,0,4,0,3,6,4,3,0,0,4,24,3,0,0,0,6,8,30,15,4,3,6,8,83,0,0,0,5,4,0,5,0,0,0,0,3
LGA15850,4,0,0,0,0,20,0,0,0,3,6,19,24,26,13,6,8,8,113,0,0,0,0,0,4,5,5,4,0,0,0,18,0,0,6,6,23,10,18,4,0,7,3,3,80,3,0,4,10,10,8,6,3,0,3,0,4,51,0,0,3,0,0,4,5,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,0,0,0,6,6,4,6,79,32,31,17,3,3,0,0,15,196,0,4,0,0,0,0,0,0,0,0,0,45,49,12,11,23,102,78,102,113,79,50,24,28,79,701,3,0,0,0,0,0,19,28,37,16,33,26,162,0,0,0,0,0,0,3,4,0,0,0,4,11,3,0,0,3,5,21,49,36,30,16,14,25,202,0,0,0,0,0,3,4,10,4,4,0,7,32,0,3,0,3,9,8,31,22,3,6,8,15,108,0,3,3,0,0,0,8,0,0,0,0,3
LGA15900,82,37,21,51,10,498,6,4,0,16,39,118,509,469,368,158,278,18,1983,0,0,0,3,15,17,66,61,57,39,68,17,343,0,5,11,40,114,139,378,250,88,216,83,38,1362,4,19,50,131,186,138,169,63,45,26,28,16,875,5,0,4,19,14,18,49,21,7,23,6,8,174,0,0,0,3,4,4,15,20,27,10,29,7,119,75,143,106,1797,983,852,511,155,85,32,66,158,4963,7,3,0,31,10,11,11,4,0,3,0,847,927,109,186,174,2074,1433,1442,2114,1728,1666,1004,1620,1155,14705,4,5,0,0,17,29,139,334,545,448,1034,254,2809,0,0,0,15,24,51,103,106,98,35,83,40,555,3,11,3,11,34,90,637,961,1038,687,1298,319,5092,0,0,0,0,11,31,102,149,194,106,218,74,885,7,7,7,27,79,173,645,603,219,630,263,197,2857,0,4,23,47,93,86,159,90,44,44,32,53
LGA15950,46,38,30,97,7,363,3,3,3,3,9,29,139,160,194,137,441,18,1139,3,0,0,0,0,6,18,16,18,19,87,11,178,3,3,0,7,23,48,157,161,80,325,200,12,1019,3,3,16,29,33,35,65,53,34,62,83,7,423,3,0,0,5,3,0,9,10,0,7,10,8,55,0,0,0,0,0,0,3,3,13,11,54,6,90,46,28,20,123,97,124,161,127,114,60,168,37,1105,0,3,0,6,3,3,0,0,0,0,0,643,658,64,51,42,191,201,297,699,801,1037,1059,3669,777,8888,5,4,0,0,0,8,26,50,80,63,708,58,1002,0,0,0,4,4,7,20,12,11,11,44,11,124,3,0,0,5,5,10,56,81,109,172,724,71,1236,0,0,0,0,3,3,12,13,29,45,219,3,327,3,4,0,5,19,29,118,132,41,571,264,84,1270,0,0,6,10,13,15,19,15,14,30,44,20
LGA16100,4,4,0,0,0,36,0,0,0,8,7,8,26,20,12,0,6,4,91,0,0,0,0,0,0,6,3,0,0,0,0,9,0,0,3,0,6,9,21,17,0,9,0,4,69,0,0,3,3,15,4,9,4,0,0,0,0,38,0,0,3,0,0,0,3,3,3,0,0,0,12,0,0,0,3,3,3,0,0,3,0,0,0,12,0,5,3,72,31,31,13,3,0,0,3,14,175,0,0,0,0,3,3,0,0,0,0,0,32,38,10,10,12,92,68,77,104,79,47,19,29,59,606,0,0,0,0,0,3,7,27,29,16,27,14,123,0,0,4,0,0,0,0,0,0,5,0,0,9,0,0,0,4,0,11,44,40,30,11,21,21,182,0,0,0,0,0,0,4,4,4,3,4,4,23,0,0,0,4,7,16,36,23,8,9,5,4,112,0,0,0,0,0,0,12,3,3,0,0,0
LGA16150,7,12,3,12,3,104,0,0,0,4,17,26,138,89,99,38,77,18,506,0,0,0,3,3,6,18,16,10,11,28,6,101,4,0,3,14,56,44,83,60,22,34,24,13,357,3,3,12,38,37,42,31,13,10,3,3,9,204,0,4,0,0,7,3,10,6,3,4,4,3,44,0,0,0,0,0,0,6,10,5,6,7,0,34,22,27,22,451,213,176,99,28,18,8,14,38,1116,0,0,0,12,5,4,0,0,0,0,0,225,246,32,41,37,528,354,360,511,383,416,210,371,326,3569,3,0,0,3,4,11,74,136,188,148,330,85,982,0,3,0,3,10,9,29,33,7,4,15,10,123,3,3,3,5,10,28,224,301,240,149,234,91,1291,3,0,0,0,3,5,35,49,44,24,46,14,223,0,3,0,14,31,39,215,177,53,152,43,42,769,0,0,0,6,18,14,42,21,15,10,4,11
LGA16180,12,7,0,8,3,81,0,0,0,0,5,13,54,46,42,23,60,3,246,0,0,0,0,0,3,3,6,16,6,23,0,57,0,0,5,3,13,9,23,33,14,42,19,0,161,0,0,0,9,17,15,23,15,5,4,4,3,95,0,0,0,3,0,3,3,3,0,3,3,0,18,0,0,0,0,0,0,3,0,3,0,7,0,13,6,14,10,80,55,57,68,38,10,12,9,12,371,0,0,0,4,0,3,0,0,0,0,0,96,103,13,21,15,111,110,130,230,201,184,142,355,130,1642,3,0,0,0,3,11,17,34,79,58,273,64,542,0,0,0,0,0,3,5,12,11,8,19,12,70,0,3,3,3,11,11,64,97,108,73,192,46,611,3,0,0,3,3,0,4,14,24,13,52,7,123,0,0,4,5,11,14,55,56,15,50,34,32,276,0,0,0,0,0,4,7,6,4,9,7,5
LGA16200,0,5,0,0,3,62,3,0,3,12,16,23,62,43,25,9,13,3,212,3,0,0,0,4,4,0,8,3,6,6,0,34,3,0,8,15,24,17,42,20,5,9,4,3,150,0,3,7,14,17,10,20,3,5,0,4,3,86,0,0,0,0,3,4,4,0,0,0,0,9,20,0,0,0,3,0,3,3,3,0,0,0,3,15,4,30,12,229,101,78,39,3,3,3,3,19,524,0,0,0,4,4,3,0,0,0,0,0,102,113,19,41,33,292,190,177,242,137,116,62,66,151,1526,3,0,3,5,12,9,47,54,72,31,79,52,367,0,0,0,0,0,5,7,5,4,3,0,4,28,0,3,0,3,10,29,77,92,65,26,60,40,405,0,0,0,5,0,5,15,16,15,8,14,8,86,3,0,3,5,21,31,83,56,16,43,10,21,292,0,0,3,3,19,5,15,3,0,3,3,12
LGA16250,54,44,10,24,10,534,8,3,0,20,49,104,438,314,272,110,174,23,1515,0,0,5,3,10,21,63,38,69,22,42,17,290,12,6,20,79,249,248,601,305,72,190,73,64,1919,8,28,85,148,177,111,134,44,23,26,11,19,814,0,0,4,18,13,26,34,19,7,6,6,11,144,0,0,0,6,3,9,14,14,18,8,20,11,103,342,249,148,1365,658,567,339,118,56,22,25,137,4026,8,4,5,27,9,11,8,5,0,0,0,723,800,396,302,277,1731,1282,1279,2123,1618,1595,924,1461,1046,14034,17,12,3,5,16,60,272,513,817,561,1522,323,4121,8,11,8,27,81,67,142,92,72,33,73,55,669,8,11,9,24,71,144,650,785,803,513,984,246,4248,3,0,3,13,16,32,90,108,169,94,228,61,817,17,25,51,172,399,540,1396,1071,307,769,353,273,5373,8,21,69,205,261,214,251,148,80,63,69,115
LGA16350,52,35,19,23,12,394,0,5,3,19,43,133,508,488,324,137,176,35,1871,3,3,0,5,19,21,63,86,87,39,48,14,388,4,3,4,68,177,255,578,347,77,157,40,80,1790,4,19,33,131,170,105,140,50,14,13,11,19,709,4,3,4,30,20,32,54,28,6,7,0,12,200,0,3,0,0,3,11,23,28,25,8,21,14,136,123,171,91,1470,770,592,318,96,37,13,33,162,3876,5,8,7,39,24,21,15,4,4,0,0,660,787,156,226,147,1785,1279,1305,2260,2118,1956,884,1092,1082,14290,14,12,6,10,21,52,343,751,1339,928,1869,523,5868,0,0,6,7,28,59,108,116,106,44,53,47,574,0,18,4,26,68,179,1082,1447,1414,780,1184,485,6687,4,0,0,8,12,35,149,239,298,161,219,117,1242,20,22,22,72,239,399,1455,1116,426,688,380,404,5243,5,6,19,53,111,105,250,110,72,61,41,89
LGA16370,50,44,21,46,11,337,7,3,0,9,21,30,116,166,139,71,190,10,762,0,0,0,0,4,8,16,20,26,15,39,12,140,0,3,3,19,21,35,92,79,39,151,82,13,537,0,7,17,32,61,68,90,52,39,35,52,10,463,0,3,0,0,0,9,17,5,12,7,6,5,64,0,0,0,0,0,0,11,6,10,6,12,7,52,45,62,27,299,245,349,307,136,114,79,160,76,1899,5,0,0,5,7,6,6,3,3,0,0,361,396,63,82,50,374,386,565,820,650,691,504,1070,529,5784,6,4,0,3,3,11,48,92,197,184,778,188,1514,5,0,4,3,5,20,56,56,65,39,73,47,373,4,6,0,9,22,43,240,393,435,412,1046,264,2874,0,0,0,0,6,5,24,44,54,35,167,30,365,6,3,0,5,28,54,181,188,87,548,205,105,1410,0,3,6,14,18,16,66,32,38,43,53,44
LGA16380,31,32,10,17,7,416,3,3,5,25,51,92,316,203,140,45,77,15,975,0,3,3,4,12,16,33,22,24,14,19,6,156,3,5,7,38,97,85,185,106,26,69,22,18,661,3,13,29,113,161,110,108,56,14,12,19,14,652,3,0,5,17,16,15,19,9,0,5,3,6,98,0,0,0,4,4,0,9,10,9,0,12,5,53,60,170,87,1823,1100,981,525,141,70,25,43,160,5185,3,4,0,45,20,13,3,6,0,0,4,551,649,91,210,151,2117,1543,1493,1536,838,577,268,414,814,10052,10,3,4,4,16,35,160,230,282,157,300,139,1340,0,0,0,15,27,54,126,66,43,8,35,31,405,0,3,7,19,45,108,481,458,338,184,250,134,2027,0,0,0,4,11,13,64,66,44,34,43,29,308,0,4,4,33,80,130,358,200,56,140,41,88,1134,0,4,4,44,85,72,115,39,9,20,5,37
LGA16400,33,21,3,14,11,274,6,0,5,23,25,62,236,205,153,65,81,15,876,0,0,3,3,9,8,26,28,36,18,19,4,154,0,0,3,15,59,93,193,139,29,83,24,15,653,6,8,22,89,101,73,93,37,20,9,4,7,469,0,0,3,12,17,12,17,16,3,11,3,6,100,0,0,0,3,4,5,9,6,3,9,3,3,45,61,98,51,1227,731,684,383,112,53,36,44,112,3592,0,0,5,32,14,7,0,0,0,0,0,408,466,85,119,99,1423,1010,1018,1180,796,630,353,407,604,7724,0,3,0,7,8,21,113,184,297,195,375,141,1344,0,3,4,5,8,20,71,41,37,16,19,31,255,3,10,6,5,26,65,352,480,441,242,312,174,2116,0,0,0,0,8,17,59,67,63,41,49,36,340,0,3,0,16,62,97,442,349,95,208,58,104,1434,5,0,4,26,49,62,80,32,15,11,9,28
LGA16470,14,9,9,12,3,94,5,0,0,3,4,21,85,102,78,43,82,5,428,0,0,0,4,3,3,14,26,27,12,33,0,122,0,0,3,11,25,41,90,59,32,46,27,13,347,0,3,10,22,28,13,31,25,7,5,7,8,159,0,0,3,3,5,7,5,4,3,3,0,7,40,0,0,0,3,0,3,0,6,5,3,13,0,33,14,22,10,235,137,103,84,39,17,10,14,19,704,4,0,0,4,0,0,3,6,3,0,0,192,212,26,25,26,288,217,219,421,480,500,322,675,256,3455,4,0,0,0,4,4,53,121,246,204,770,121,1527,0,0,0,3,3,4,33,19,28,11,22,9,132,5,0,3,3,11,15,137,204,289,180,454,60,1361,0,0,0,0,4,4,13,43,58,37,146,25,330,0,4,4,11,22,31,148,155,52,134,88,42,691,0,3,5,7,14,9,26,22,15,11,10,12
LGA16550,38,60,27,58,3,470,0,0,3,9,24,61,237,252,258,140,315,21,1320,3,0,0,4,10,6,49,40,59,36,90,8,305,3,3,13,33,88,110,245,207,91,178,141,33,1145,11,26,36,67,104,87,123,58,27,26,31,12,608,5,0,4,9,12,7,13,18,4,10,9,5,96,0,0,0,0,3,3,10,5,28,10,39,10,108,187,183,57,803,404,435,302,134,96,39,82,115,2837,3,4,3,24,14,3,10,3,3,8,4,756,835,231,225,125,971,714,841,1288,1104,1436,996,2601,1001,11533,5,4,3,4,7,29,115,199,392,296,1687,220,2961,0,5,4,8,21,26,67,63,85,51,117,44,491,5,9,0,6,17,64,269,444,530,543,1674,292,3853,3,0,3,0,0,5,44,53,109,92,350,46,705,12,10,7,28,78,118,397,396,149,827,428,154,2604,0,5,18,60,62,56,101,83,44,56,82,61
LGA16610,10,3,6,3,3,107,4,3,0,15,18,23,116,61,34,9,12,12,307,0,0,0,4,7,8,13,9,3,4,3,3,54,0,3,0,19,31,52,65,41,6,0,0,18,235,0,10,8,46,42,32,21,11,3,0,0,3,176,0,0,0,6,7,0,5,5,5,0,0,0,28,0,0,0,0,3,4,5,5,3,0,0,5,25,14,48,24,499,218,157,71,11,12,7,0,39,1100,0,0,0,14,7,3,0,0,0,0,5,121,150,22,75,36,617,366,335,403,232,146,34,50,217,2533,3,0,3,3,4,18,67,102,103,38,46,21,408,0,0,0,4,10,14,27,11,7,3,7,4,87,0,3,3,3,14,26,162,148,77,23,20,43,522,0,3,0,3,3,9,32,27,19,3,4,11,114,3,3,3,12,40,76,158,65,23,16,0,36,435,0,3,3,10,19,31,35,12,3,4,0,16
LGA16650,31,21,7,24,8,397,7,4,0,8,33,76,265,218,148,77,126,11,973,3,0,3,0,11,13,21,40,31,16,35,9,182,11,3,11,61,168,158,316,173,52,89,43,38,1123,7,13,52,90,99,64,75,37,13,15,7,12,484,0,0,7,14,19,14,23,6,3,3,5,5,99,0,0,0,0,5,4,11,17,8,7,19,6,77,203,198,86,1111,486,363,193,68,49,18,31,109,2915,5,3,0,25,5,15,9,0,3,0,0,518,583,249,229,167,1337,918,856,1233,991,938,525,937,739,9119,12,5,0,9,11,30,202,355,476,324,871,204,2499,0,6,5,14,26,60,99,55,48,13,52,32,410,8,5,5,8,38,98,395,486,508,274,599,168,2592,3,0,3,5,10,19,67,87,99,52,139,40,524,7,21,23,114,205,266,635,499,181,373,170,174,2668,3,11,51,91,132,124,149,72,47,31,35,72
