region_id,C11_P_NatPhy_sci_15_19,C11_P_NatPhy_sci_20_24,C11_P_NatPhy_sci_25_34,C11_P_NatPhy_sci_35_44,C11_P_NatPhy_sci_45_54,C11_P_NatPhy_sci_55_64,C11_P_NatPhy_sci_65_74,C11_P_NatPhy_sci_75_84,C11_P_NatPhy_sci_85_ov,C11_P_NatPhy_sci_Tot,C11_P_InfTec_15_19,C11_P_InfTec_20_24,C11_P_InfTec_25_34,C11_P_InfTec_35_44,C11_P_InfTec_45_54,C11_P_InfTec_55_64,C11_P_InfTec_65_74,C11_P_InfTec_75_84,C11_P_InfTec_85_ov,C11_P_InfTec_Tot,C11_P_EngRT_15_19,C11_P_EngRT_20_24,C11_P_EngRT_25_34,C11_P_EngRT_35_44,C11_P_EngRT_45_54,C11_P_EngRT_55_64,C11_P_EngRT_65_74,C11_P_EngRT_75_84,C11_P_EngRT_85_ov,C11_P_EngRT_Tot,C11_P_ArchBuild_15_19,C11_P_ArchBuild_20_24,C11_P_ArchBuild_25_34,C11_P_ArchBuild_35_44,C11_P_ArchBuild_45_54,C11_P_ArchBuild_55_64,C11_P_ArchBuild_65_74,C11_P_ArchBuild_75_84,C11_P_ArchBuild_85o,C11_P_Arch_building_Tot,C11_P_AgEnv_RS_15_19,C11_P_AgEnv_RS_20_24,C11_P_AgEnv_RS_25_34,C11_P_AgEnv_RS_35_44,C11_P_AgEnv_RS_45_54,C11_P_AgEnv_RS_55_64,C11_P_AgEnv_RS_65_74,C11_P_AgEnv_RS_75_84,C11_P_AgEnv_RS_85o,C11_P_AgEnv_RS_Tot,C11_P_Health_15_19,C11_P_Health_20_24,C11_P_Health_25_34,C11_P_Health_35_44,C11_P_Health_45_54,C11_P_Health_55_64,C11_P_Health_65_74,C11_P_Health_75_84,C11_P_Health_85o,C11_P_Healt_To,C11_P_Educ_15_19,C11_P_Educ_20_24,C11_P_Educ_25_34,C11_P_Educ_35_44,C11_P_Educ_45_54,C11_P_Educ_55_64,C11_P_Educ_65_74,C11_P_Educ_75_84,C11_P_Educ_85o,C11_P_Educ_Tot,C11_P_MngtCom_15_19,C11_P_MngtCom_20_24,C11_P_MngtCom_25_34,C11_P_MngtCom_35_44,C11_P_MngtCom_45_54,C11_P_MngtCom_55_64,C11_P_MngtCom_65_74,C11_P_MngtCom_75_84,C11_P_MngtCom_85o,C11_P_MngtCom_Tot,C11_P_Soc_cult_15_19,C11_P_Soc_cult_20_24,C11_P_Soc_cult_25_34,C11_P_Soc_cult_35_44,C11_P_Soc_cult_45_54,C11_P_Soc_cult_55_64,C11_P_Soc_cult_65_74,C11_P_Soc_cult_75_84,C11_P_Soc_cult_85o,C11_P_Society_cultur_Tot,C11_P_Creative_art_15_19,C11_P_Creative_art_20_24,C11_P_Creative_art_25_34,C11_P_Creative_art_35_44,C11_P_Creative_art_45_54,C11_P_Creative_art_55_64,C11_P_Creative_art_65_74,C11_P_Creative_art_75_84,C11_P_Creative_art_85o,C11_P_Creative_arts_Tot,C11_P_FoodHos_PS_15_19,C11_P_FoodHos_PS_20_24,C11_P_FoodHos_PS_25_34,C11_P_FoodHos_PS_35_44,C11_P_FoodHos_PS_45_54,C11_P_FoodHos_PS_55_64,C11_P_FoodHos_PS_65_74,C11_P_FoodHos_PS_75_84,C11_P_FoodHos_PS_85o,C11_P_Foo_hos_pers_S_Tot,C11_P_MixFld_pr_15_19,C11_P_MixFld_pr_20_24,C11_P_MixFld_pr_25_34,C11_P_MixFld_pr_35_44,C11_P_MixFld_pr_45_54,C11_P_MixFld_pr_55_64,C11_P_MixFld_pr_65_74,C11_P_MixFld_pr_75_84,C11_P_MixFld_pr_85_ov,C11_P_MixFld_pr_Tot,C11_P_FldStu_ID_15_19,C11_P_FldStu_ID_20_24,C11_P_FldStu_ID_25_34,C11_P_FldStu_ID_35_44,C11_P_FldStu_ID_45_54,C11_P_FldStu_ID_55_64,C11_P_FldStu_ID_65_74,C11_P_FldStu_ID_75_84,C11_P_FldStu_ID_85o,C11_P_FldStu_ID_Tot,C11_P_FldStu_NS_15_19,C11_P_FldStu_NS_20_24,C11_P_FldStu_NS_25_34,C11_P_FldStu_NS_35_44,C11_P_FldStu_NS_45_54,C11_P_FldStu_NS_55_64,C11_P_FldStu_NS_65_74,C11_P_FldStu_NS_75_84,C11_P_FldStu_NS_85o,C11_P_FldStu_NS_T,C11_P_Tot_15_19,C11_P_Tot_20_24,C11_P_Tot_25_34,C11_P_Tot_35_44,C11_P_Tot_45_54,C11_P_Tot_55_64,C11_P_Tot_65_74,C11_P_Tot_75_84,C11_P_Tot_85o,C11_P_T_T
LGA14100,0,12,37,55,46,55,33,20,4,262,0,5,36,55,43,17,4,0,0,160,0,14,48,125,131,137,83,67,38,643,0,14,38,63,60,60,28,16,6,285,3,0,10,12,26,14,6,6,4,81,0,12,94,152,191,190,103,61,33,836,0,8,62,73,112,153,83,49,45,585,4,94,249,494,408,287,122,60,56,1774,0,44,130,238,215,187,110,49,15,988,6,48,71,83,72,46,22,12,19,379,5,11,26,53,42,22,5,9,7,180,0,3,0,0,3,0,0,0,0,6,0,7,13,15,20,14,17,17,6,109,62,38,49,75,81,80,80,117,144,726,80,310,863,1493,1450,1262,696,483,377,7014
LGA14150,3,67,242,250,267,149,66,30,8,1082,17,134,924,524,290,69,17,0,4,1979,20,204,809,1092,1301,912,639,427,156,5560,7,119,294,356,305,192,144,97,39,1553,3,20,67,65,57,40,16,8,3,279,13,171,619,540,564,381,209,102,32,2631,0,120,385,501,519,505,259,124,28,2441,65,911,3206,2307,1617,1028,414,231,103,9882,26,295,884,767,639,418,154,63,18,3264,13,179,425,233,160,90,39,18,7,1164,44,246,471,340,225,162,71,43,13,1615,0,12,6,7,15,12,6,7,0,65,0,43,109,94,93,60,18,17,11,445,359,367,717,605,688,574,499,563,318,4690,570,2888,9158,7681,6740,4592,2551,1730,740,36650
LGA14200,0,0,8,12,14,16,7,0,0,57,4,6,16,20,19,11,6,3,0,85,15,52,149,152,180,158,122,37,7,872,4,44,61,54,82,72,47,25,3,392,6,13,53,68,65,41,20,15,3,284,3,16,66,124,122,112,71,28,8,550,3,9,94,122,118,125,69,15,6,561,7,48,165,200,170,123,55,18,5,791,6,36,86,128,149,92,26,10,3,536,9,7,22,22,11,20,11,0,5,107,11,33,48,60,53,29,19,8,3,264,0,0,0,7,0,0,3,0,0,10,0,0,13,19,5,8,8,6,0,59,128,57,116,148,143,142,228,189,134,1285,196,321,897,1136,1131,949,692,354,177,5853
LGA14250,0,0,0,3,0,4,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,10,13,13,21,17,11,3,0,88,0,3,3,6,7,4,0,0,0,23,0,6,11,9,21,5,0,3,0,55,0,0,7,9,12,15,6,0,0,49,0,6,6,3,7,8,8,0,0,38,3,5,10,15,12,10,6,3,0,64,0,0,6,4,13,7,0,0,0,30,0,0,3,0,0,5,0,0,0,8,0,5,3,6,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,5,4,7,9,20,25,23,21,10,124,8,39,75,81,116,100,54,33,10,516
LGA14300,0,0,0,4,3,8,0,0,0,15,0,4,3,5,0,5,0,0,0,17,5,28,40,32,54,57,29,10,0,255,4,11,6,25,22,19,10,0,3,100,3,8,37,37,35,37,12,3,3,175,3,11,29,34,54,24,16,8,0,179,0,0,14,36,23,33,16,12,3,137,3,21,49,62,54,50,15,3,6,263,4,10,39,37,41,27,5,0,0,163,0,0,3,4,6,6,0,0,4,23,5,11,31,29,29,13,9,0,0,127,0,0,0,0,3,0,0,0,0,3,0,0,6,3,6,0,3,0,0,18,56,136,275,254,147,98,84,48,34,1132,83,240,532,562,477,377,199,84,53,2607
LGA14350,0,0,6,20,34,29,18,5,3,115,0,11,21,21,26,35,9,0,0,123,10,74,155,232,389,425,351,175,42,1853,9,32,99,135,205,208,117,45,5,855,6,24,46,95,76,58,25,7,0,337,6,28,131,181,296,244,126,53,18,1083,0,35,87,138,213,254,113,51,9,900,27,98,245,277,304,308,162,63,16,1500,12,49,156,191,254,205,72,27,5,971,3,11,27,42,46,56,14,11,0,210,14,71,124,120,103,97,49,19,8,605,6,0,0,0,3,3,0,3,0,15,3,0,6,15,17,31,12,3,0,87,246,185,356,375,427,347,380,351,204,2871,342,618,1459,1842,2393,2300,1448,813,310,11525
LGA14400,0,14,29,41,46,64,35,21,4,254,6,12,19,26,28,18,3,3,0,115,6,63,155,259,348,351,263,154,49,1648,8,64,130,148,190,110,81,42,10,783,3,18,60,43,59,21,23,3,0,230,6,56,137,196,251,207,125,63,25,1066,4,30,111,203,355,470,196,78,11,1458,31,97,190,313,422,347,206,103,38,1747,6,77,148,213,197,197,89,41,9,977,5,23,57,54,43,52,13,16,6,269,13,49,77,119,92,48,42,15,7,462,0,0,3,0,0,3,3,3,3,15,3,6,3,18,22,12,15,6,0,85,110,41,96,86,134,153,145,170,111,1046,201,550,1215,1719,2187,2053,1239,718,273,10155
LGA14450,0,50,191,227,238,133,71,29,12,951,3,78,710,407,211,63,9,3,0,1484,14,141,566,708,958,658,395,282,100,3822,11,87,221,293,240,176,129,54,25,1236,0,19,39,37,47,21,13,4,0,180,7,160,504,489,513,311,173,71,29,2257,3,80,269,335,421,407,173,85,18,1791,29,716,2326,1929,1442,836,307,152,76,7813,21,219,666,645,581,355,101,57,12,2657,15,129,309,192,131,88,48,28,7,947,13,168,367,265,175,102,59,38,10,1197,15,24,3,4,10,4,0,6,3,69,3,27,67,75,59,35,14,14,3,297,316,261,559,430,502,435,432,417,304,3656,450,2159,6797,6036,5528,3624,1924,1240,599,28357
LGA14500,0,132,244,550,727,564,434,195,83,2929,7,70,436,717,699,238,58,4,0,2229,10,119,479,963,1498,1046,865,646,246,5872,3,107,209,379,440,335,209,118,35,1835,6,32,93,126,141,110,68,49,10,635,11,213,633,1242,1703,1208,857,594,214,6675,3,86,332,751,1147,1171,692,364,132,4678,32,770,2031,4162,4426,2803,1607,849,369,17049,25,388,979,1839,2150,1568,836,434,137,8356,28,332,553,584,553,304,148,126,41,2669,38,107,203,279,237,118,86,44,21,1133,7,0,0,6,4,9,8,7,0,41,5,48,108,189,210,151,65,49,24,849,621,237,337,535,638,498,439,680,721,4706,796,2641,6637,12322,14573,10123,6372,4159,2033,59656
LGA14550,0,0,5,8,16,22,6,3,4,64,0,3,6,3,13,5,3,0,0,33,3,20,55,72,116,137,68,28,5,504,3,8,27,40,54,60,21,11,4,228,3,12,41,48,34,34,11,7,0,190,0,11,28,70,111,116,38,17,5,396,0,10,41,44,79,123,36,15,0,348,7,15,64,74,105,92,29,3,0,389,4,14,52,62,104,73,27,3,0,339,0,9,25,24,24,26,11,6,0,125,9,15,35,39,38,19,12,5,0,172,0,0,0,3,0,0,0,0,0,3,0,0,6,3,6,3,3,3,0,24,66,23,36,68,98,116,94,88,37,626,95,140,421,558,798,826,359,189,55,3441
LGA14600,0,0,5,0,4,6,0,0,0,15,0,4,5,7,0,7,0,0,0,23,0,25,64,55,62,51,23,14,0,294,0,5,18,13,21,10,7,5,0,79,4,19,49,58,58,41,26,8,3,266,3,8,35,49,55,34,22,14,13,233,0,14,73,54,39,38,14,8,3,243,9,12,48,56,45,48,15,7,3,243,3,15,36,28,25,19,8,0,0,134,0,3,3,3,3,6,0,3,0,21,3,13,22,24,13,13,6,3,3,100,0,0,0,0,0,0,3,0,0,3,0,3,3,7,3,3,3,3,3,28,40,43,47,65,86,83,83,61,31,539,62,164,408,419,414,359,210,126,59,2221
LGA14650,3,94,231,327,312,328,174,58,18,1545,35,113,325,351,232,142,40,6,4,1248,111,887,2301,3083,3754,3409,2362,1305,375,17587,63,374,1009,1175,1113,927,619,335,115,5730,22,78,269,309,261,169,98,42,4,1252,52,421,1387,1759,2114,1610,773,420,108,8644,6,157,1013,1256,1551,1764,929,399,102,7177,230,988,2593,3063,2840,2211,1131,477,158,13691,99,504,1329,1605,1450,1058,516,195,50,6806,38,197,428,318,249,215,141,51,16,1653,140,512,952,878,634,480,266,122,26,4010,10,10,10,6,14,13,4,10,6,83,3,41,89,142,152,122,72,34,18,673,1092,539,915,1315,1514,1490,1704,2000,1056,11625,1904,4915,12851,15587,16190,13938,8829,5454,2056,81724
LGA14700,0,48,173,194,160,139,98,28,10,850,3,28,356,242,160,58,11,0,0,858,0,54,340,373,335,287,201,106,48,1744,0,25,131,132,146,98,62,39,12,645,3,19,56,32,36,23,14,6,3,192,0,54,348,429,421,309,201,125,26,1913,4,31,201,225,241,312,180,65,27,1286,19,247,1274,1385,1034,671,309,109,62,5110,6,136,565,688,564,456,220,102,28,2765,7,122,303,238,137,94,32,19,6,958,7,35,136,130,74,58,15,6,6,467,3,3,3,3,0,4,0,0,0,16,0,5,56,70,37,50,19,11,6,254,119,93,248,218,176,161,142,145,151,1453,171,900,4190,4359,3521,2720,1504,761,385,18511
LGA14750,0,6,19,18,13,9,8,0,0,73,0,3,10,9,14,7,6,0,0,49,9,51,129,139,187,136,52,19,3,725,4,11,20,28,33,21,12,10,0,139,6,9,32,45,47,22,19,4,3,187,3,8,28,72,57,37,25,19,3,252,0,17,73,84,82,63,26,16,0,361,8,46,109,126,126,91,29,12,3,550,8,12,67,57,51,27,13,3,0,238,0,3,14,10,3,4,0,3,0,37,8,23,63,64,33,16,7,5,3,222,0,0,0,0,0,0,0,0,0,0,0,0,10,11,5,4,3,0,0,33,96,54,124,122,138,112,114,105,41,906,142,243,698,785,789,549,314,196,56,3772
LGA14800,0,52,326,390,205,182,62,10,6,1233,4,28,319,336,160,60,13,0,0,920,9,63,476,592,478,347,240,92,30,2327,4,50,322,414,307,204,104,35,3,1443,0,12,97,102,70,54,16,3,3,357,0,85,601,635,480,399,181,50,8,2439,0,35,329,385,378,569,222,55,10,1983,15,269,2193,2497,1197,677,209,55,18,7130,5,232,1441,1631,977,884,322,82,13,5587,10,278,1088,842,506,273,87,22,8,3114,14,60,235,264,114,71,26,14,7,805,0,7,5,9,0,0,0,0,0,21,3,25,116,156,96,79,32,16,0,523,143,187,580,689,442,428,362,333,215,3379,207,1383,8128,8942,5410,4227,1876,767,321,31261
LGA14850,0,19,66,86,102,113,39,14,3,442,11,31,71,75,67,39,10,3,0,307,19,118,291,373,562,481,281,156,34,2315,9,74,152,190,249,237,121,52,17,1101,18,60,141,180,165,123,35,14,5,741,16,92,321,453,620,477,186,78,25,2268,0,51,245,312,433,523,196,71,19,1850,57,209,515,624,650,490,200,77,13,2835,20,111,336,504,542,428,144,40,4,2129,12,59,189,206,220,154,51,18,0,909,26,140,275,200,168,116,55,22,3,1005,3,3,3,3,3,3,3,0,0,21,3,10,27,44,46,46,20,7,3,206,289,177,255,327,398,342,304,275,148,2515,483,1154,2887,3577,4225,3572,1645,827,274,18644
LGA14870,0,8,11,21,18,21,12,7,0,98,4,9,20,24,21,16,6,0,0,100,15,113,253,434,422,361,220,95,21,1934,3,34,62,65,99,72,37,21,4,397,5,16,39,47,58,33,13,3,3,217,7,41,103,125,167,144,56,29,10,682,0,13,61,99,103,145,77,24,6,528,13,90,158,199,218,174,78,24,15,969,10,52,117,118,119,111,46,14,5,592,0,9,23,29,29,25,18,3,0,136,18,48,120,92,84,44,32,14,0,452,0,3,0,3,3,3,0,3,0,15,3,3,10,15,18,6,6,6,0,67,148,130,249,249,305,279,236,217,79,1892,226,569,1226,1520,1664,1434,837,460,143,8079
LGA14900,8,156,383,435,332,164,45,16,3,1542,40,273,1068,692,322,92,15,0,0,2502,81,593,2217,2903,2980,1884,874,335,78,11945,54,324,856,857,679,400,238,87,20,3515,13,54,161,135,143,86,21,13,0,626,34,340,1157,1266,922,512,164,77,12,4484,8,270,1042,1078,831,587,231,84,9,4140,231,1323,4200,3746,2558,1288,343,116,25,13830,123,688,1618,1366,1046,535,132,51,11,5570,24,281,520,327,193,95,47,6,3,1496,102,419,955,855,521,273,115,25,12,3277,14,9,19,19,22,21,10,3,3,120,9,51,173,226,186,95,37,15,3,795,1632,1161,2459,2331,2417,1942,1535,970,343,14790,2373,5942,16828,16236,13152,7974,3807,1798,522,68632
LGA14920,0,3,6,6,7,6,3,0,0,31,0,3,3,5,4,7,0,0,0,22,0,33,49,69,82,84,56,24,7,404,0,7,28,19,32,20,18,11,0,135,3,16,38,54,36,36,21,5,0,209,8,10,37,39,64,58,35,7,8,266,0,3,40,30,50,34,17,8,0,182,8,21,64,77,74,64,35,14,3,360,0,15,34,38,42,35,15,3,0,182,0,3,9,8,6,4,4,3,0,37,3,18,27,28,27,18,6,6,0,133,0,3,3,0,0,3,0,0,0,9,0,0,0,7,8,6,3,0,0,24,55,17,41,69,89,86,80,73,31,541,77,152,379,449,521,461,293,154,49,2535
LGA14950,0,0,0,0,3,3,0,0,0,6,3,0,0,0,0,0,0,0,0,3,3,3,23,28,48,26,23,12,4,170,3,3,6,7,17,12,3,3,0,54,0,6,32,40,37,24,17,8,0,164,0,5,13,21,35,25,20,7,4,130,0,5,12,13,24,20,6,3,0,83,0,9,28,37,46,31,10,3,0,164,4,0,10,25,22,19,8,3,0,91,0,0,0,4,0,4,4,0,0,12,0,0,14,15,12,9,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,9,20,4,11,16,27,20,30,26,14,168,33,35,152,206,271,196,121,68,22,1104
LGA15050,3,26,104,123,113,95,25,10,3,502,15,42,146,90,87,52,14,3,0,449,46,468,1292,1381,1371,1009,516,203,65,6351,16,127,300,308,275,223,146,63,18,1476,14,36,119,153,91,66,26,10,3,518,23,135,507,616,633,454,213,76,23,2680,0,67,321,488,448,471,172,89,31,2087,110,378,1107,1222,965,575,253,85,36,4731,38,170,578,532,448,280,102,46,3,2197,15,62,157,108,71,58,25,19,0,515,58,239,479,395,206,143,66,23,6,1615,0,0,4,0,5,0,0,0,0,9,0,14,39,45,39,37,21,11,5,211,431,264,486,581,576,546,534,520,221,4159,769,2028,5639,6042,5328,4009,2113,1158,414,27500
LGA15150,0,28,189,232,166,99,62,32,6,814,0,22,265,262,161,60,10,0,0,780,8,45,383,436,397,244,230,157,59,1959,4,51,256,256,188,126,77,34,10,1002,3,15,94,69,53,21,20,9,6,290,5,48,392,380,404,295,182,122,43,1871,0,36,275,284,325,308,176,80,14,1498,15,277,1598,1952,1248,759,438,187,65,6539,10,123,788,983,663,423,228,86,22,3326,0,112,510,382,211,107,58,23,6,1409,20,80,209,163,119,62,42,19,5,719,4,0,0,4,0,0,0,3,0,11,3,17,48,94,55,35,25,8,4,289,159,183,635,467,366,328,272,239,222,2871,231,1037,5642,5964,4356,2867,1820,999,462,23378
LGA15200,0,144,563,471,249,145,51,13,0,1636,4,111,740,473,217,59,13,3,0,1620,10,155,817,857,660,401,254,119,31,3304,3,103,499,505,283,156,87,38,12,1686,0,27,150,153,84,42,13,0,0,469,6,180,861,857,612,322,111,46,19,3014,4,83,570,640,633,519,152,46,8,2655,41,612,2662,2275,1193,583,160,39,19,7584,19,439,2136,2025,1284,779,217,48,9,6956,26,531,1873,1362,658,220,56,13,7,4746,23,215,527,427,217,100,44,16,3,1572,7,10,9,6,9,3,6,3,3,56,0,62,240,238,148,65,25,5,4,787,333,517,1405,1192,896,737,558,462,220,6320,476,3189,13052,11481,7143,4131,1747,851,335,42405
LGA15270,3,6,32,33,38,28,22,9,0,171,0,11,16,27,12,14,6,0,0,86,9,124,319,416,373,331,223,94,28,1917,7,44,113,125,98,80,54,36,10,567,3,25,89,112,128,81,57,18,3,516,3,17,88,175,193,153,93,55,19,796,0,25,109,149,133,181,87,34,11,729,19,49,199,289,276,204,91,50,17,1194,12,45,130,137,135,113,47,22,0,641,6,16,26,40,27,36,26,9,0,186,14,53,116,110,82,55,33,7,0,470,0,3,0,3,0,0,3,0,0,9,3,6,6,15,28,13,0,3,4,78,180,90,183,312,238,292,298,231,105,1929,259,514,1426,1943,1761,1581,1040,568,197,9289
LGA15300,0,0,6,12,10,6,6,0,0,40,6,10,6,4,7,3,3,0,0,39,7,60,154,137,170,119,70,23,4,744,11,21,42,42,56,45,25,12,0,254,10,30,89,100,66,51,20,11,0,377,3,20,54,58,93,73,36,10,3,350,0,20,88,115,68,65,27,11,3,397,14,68,191,190,154,77,37,5,0,736,7,32,110,113,94,60,12,6,0,434,6,0,21,16,13,6,4,3,3,72,4,41,61,54,39,18,7,6,3,233,0,0,3,6,3,0,0,0,0,12,0,6,11,9,3,3,6,0,0,38,129,110,197,217,218,186,184,118,26,1385,197,418,1033,1073,994,712,437,205,42,5111
LGA15350,0,28,94,107,123,96,75,22,12,557,0,10,142,138,82,47,12,0,0,431,5,18,145,194,209,164,163,84,36,1018,0,22,89,110,132,76,69,29,7,534,0,6,36,24,20,22,19,15,4,146,0,39,212,226,273,267,204,126,76,1423,0,16,111,143,156,232,151,79,27,915,3,202,938,1375,1050,686,386,151,83,4874,3,90,470,641,691,531,311,130,49,2916,7,86,279,230,192,110,47,29,9,989,12,29,106,91,56,38,18,8,7,365,0,0,3,4,0,3,0,0,4,14,0,13,51,56,51,43,24,15,15,268,121,120,345,336,271,253,205,151,139,1941,151,679,3021,3675,3306,2568,1684,839,468,16391
LGA15500,0,0,9,9,4,6,6,0,0,34,3,0,5,3,0,6,0,0,0,17,4,22,44,66,90,79,95,39,5,444,3,15,27,36,36,35,27,13,3,195,3,15,30,30,45,12,7,0,0,142,3,11,32,56,72,52,29,17,0,272,0,8,32,35,38,33,36,11,3,196,3,18,59,99,51,51,30,8,3,322,3,11,36,45,33,35,18,5,0,186,0,3,6,7,9,3,3,0,4,35,3,26,49,50,35,21,17,8,0,209,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,0,0,0,0,19,42,19,42,65,62,87,138,109,30,594,67,148,378,507,481,420,406,210,48,2665
LGA15550,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,7,29,28,23,9,9,0,0,105,0,4,3,3,6,3,3,3,3,28,0,8,14,17,14,5,8,3,3,72,0,6,9,17,9,12,9,3,0,65,0,7,5,17,14,13,4,3,0,63,3,7,13,32,13,13,4,0,0,85,0,5,9,10,7,15,7,0,0,53,0,0,3,0,3,3,0,0,0,9,0,6,14,6,5,8,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,14,11,19,20,38,24,24,22,0,172,17,61,121,157,135,105,68,34,6,704
LGA15650,0,10,38,22,15,12,3,3,0,103,0,6,19,13,6,3,0,0,0,47,18,177,426,423,416,239,92,35,6,1832,3,20,50,62,58,48,27,12,3,283,6,20,72,51,44,23,15,7,0,238,6,26,84,89,119,81,40,14,4,463,0,11,69,74,89,61,23,6,0,333,31,99,227,186,157,101,32,11,5,849,7,35,85,81,73,39,14,3,0,337,3,7,34,18,14,6,3,0,0,85,7,45,89,69,36,31,13,4,4,298,0,0,0,3,0,3,0,3,0,9,0,3,9,19,16,7,0,3,0,57,151,137,263,308,250,188,133,110,36,1576,232,596,1465,1418,1293,842,395,211,58,6510
LGA15700,0,0,7,17,18,24,15,5,3,89,0,9,15,20,23,28,4,3,0,102,16,48,101,136,253,283,250,128,46,1261,8,24,51,74,150,132,100,33,14,586,0,11,27,62,44,59,21,5,4,233,3,20,62,110,193,192,104,36,12,732,0,6,44,102,173,204,122,37,13,701,21,48,144,161,244,195,135,60,15,1023,5,27,82,146,205,174,67,33,9,748,0,8,29,26,51,25,38,15,0,192,10,35,81,87,82,80,37,19,10,441,3,0,3,6,0,0,0,0,0,12,4,0,10,17,12,14,15,6,0,78,126,49,87,132,181,220,247,265,126,1433,196,285,743,1096,1629,1630,1155,645,252,7631
LGA15750,0,6,15,19,27,15,6,0,3,91,0,8,9,8,14,7,0,0,0,46,11,59,179,174,196,143,89,21,7,879,0,17,49,40,33,36,21,9,0,205,6,22,88,92,80,54,29,12,3,386,4,17,58,94,116,95,32,24,3,443,0,15,68,80,63,68,30,15,3,342,10,44,141,155,145,83,33,9,3,623,6,28,91,92,70,40,14,0,0,341,0,7,10,11,11,10,0,0,0,49,8,29,57,54,35,19,11,3,3,219,0,0,3,0,0,0,0,0,0,3,3,0,8,12,12,8,3,0,3,49,104,56,122,177,183,165,158,138,54,1157,152,308,898,1008,985,743,426,231,82,4833
LGA15800,0,0,6,10,9,8,0,0,0,33,0,0,6,5,3,0,3,0,0,17,5,15,52,47,58,46,34,21,0,278,0,7,19,10,23,24,19,16,0,118,3,10,27,28,31,27,13,0,0,139,0,0,38,40,47,41,25,16,3,210,0,6,32,33,35,45,25,9,6,191,0,16,55,62,62,33,12,3,3,246,3,18,29,32,30,23,6,3,0,144,0,0,7,8,6,4,3,0,0,28,0,9,27,18,16,8,7,0,3,88,3,0,0,0,0,0,0,0,0,3,0,0,0,6,3,6,0,0,0,15,45,28,49,71,92,101,102,111,53,652,59,109,347,370,415,366,249,179,68,2162
LGA15850,0,3,3,5,3,7,0,0,0,21,0,0,3,7,3,0,5,0,0,18,5,25,40,73,66,53,42,15,0,319,3,6,12,22,23,14,16,3,0,99,3,14,42,67,47,36,20,5,4,238,0,14,29,26,54,44,26,18,5,216,0,10,42,59,36,45,12,6,0,210,0,15,61,69,50,52,28,6,0,281,0,14,42,35,36,36,9,3,0,175,0,0,4,4,3,3,3,3,0,20,5,10,20,24,11,12,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,8,3,3,0,29,64,11,45,53,64,75,83,71,32,498,80,125,346,450,399,385,250,133,41,2209
LGA15900,6,168,521,458,354,281,136,44,15,1983,31,182,583,324,180,90,24,6,0,1420,35,818,2570,2346,2470,2078,1223,692,243,12475,39,384,886,760,766,503,322,221,51,3932,9,70,313,275,162,80,52,20,4,985,33,513,1902,1860,1746,1154,545,281,95,8129,13,219,1110,1111,1210,1287,532,267,69,5818,168,1101,2986,2542,2085,1438,587,251,78,11236,82,622,1787,1591,1394,1082,431,164,38,7191,53,416,910,461,340,190,82,39,11,2502,96,436,933,705,466,268,151,89,25,3169,6,23,8,8,7,6,6,7,3,74,9,59,124,136,156,96,46,28,7,661,745,858,1389,1288,1469,1246,1373,1605,1119,11092,1325,5869,16022,13865,12805,9799,5510,3714,1758,70667
LGA15950,0,81,561,383,279,199,145,52,16,1716,3,70,954,625,288,120,24,4,0,2088,3,103,955,678,524,441,330,147,68,3249,3,58,384,250,185,190,119,55,11,1255,0,20,126,83,59,39,28,18,3,376,3,130,871,559,475,489,382,195,71,3175,4,62,486,358,313,530,335,137,34,2259,17,689,4551,3134,1761,1331,696,210,72,12461,13,296,2183,1561,1004,972,533,197,60,6819,12,258,1262,625,313,236,91,42,12,2851,16,113,399,265,149,94,48,13,6,1103,3,4,7,4,4,3,3,0,0,28,6,39,186,141,97,81,57,19,7,633,228,363,1494,1041,717,622,489,352,261,5567,311,2286,14419,9707,6168,5347,3280,1441,621,43580
LGA16100,0,0,6,4,4,9,10,0,0,33,3,4,3,3,7,0,3,0,0,23,6,34,69,86,92,76,28,18,4,413,3,13,17,20,25,20,10,0,3,111,4,9,18,29,17,30,21,4,0,132,0,3,13,27,33,51,20,13,3,163,0,5,17,17,27,41,20,10,0,137,8,21,35,54,62,70,31,6,0,287,3,10,18,34,29,22,15,8,0,139,0,0,3,12,7,7,8,0,0,37,4,19,17,33,21,7,7,0,0,108,0,0,3,0,4,0,0,0,0,7,0,0,3,7,3,3,0,0,0,16,41,80,43,35,46,67,60,33,15,420,72,198,265,361,377,403,233,92,25,2026
