SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
11904,4,29,10,33,71,11,24,12,13,55,15,36,15,31,99,9,76,15,35,140,6,137,36,55,243,31,287,70,126,514,52,268,61,140,524,19,96,28,58,210,3,20,3,12,38,0,6,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,12,13,22,11,17,54,167,1016,253,521,1964,4,23,10,17,58,0,14,5,13,34,6,30,7,24,62,5,39,18,25,81,9,15,3,8,38,10,32,14,34,83,29,176,61,100,365,57,348,106,192,701,30,158,54,109,360,15,50,15,29,108,3,18,8,14,43,4,3,0,3,11,0,5,0,0,5,0,7,0,0,6,5,30,11,28,76,179,948,315,597,2049,4,30,12,15,66,0,4,0,0,9,3,25,8,25,61,3,21,8,14,51,3,18,10,27,54,3,16,7,34,66,4,36,15,40,100,40,279,102,178,597
12001,3,12,3,23,45,3,26,4,4,35,3,15,3,15,33,0,16,4,16,32,0,4,0,10,24,5,47,20,28,92,11,105,36,53,207,17,83,29,53,184,4,23,7,17,52,3,9,0,0,13,0,5,4,0,7,0,4,0,0,6,0,0,0,0,0,0,3,0,4,3,0,6,3,10,16,56,357,121,229,766,0,7,6,8,21,0,5,3,9,21,3,15,5,12,38,0,14,7,14,38,4,12,0,13,28,5,11,9,8,28,8,29,13,25,72,18,111,39,55,219,16,105,38,53,201,13,57,31,33,128,9,33,15,15,67,0,6,3,10,18,0,0,0,3,9,0,0,0,0,7,0,15,7,10,27,68,427,169,268,931,0,17,5,7,29,0,0,3,0,7,0,4,3,17,28,0,14,3,19,34,3,12,0,9,27,0,12,4,10,23,0,12,3,7,23,7,49,14,27,97
12002,0,21,11,14,53,0,48,6,8,65,7,27,5,17,55,6,13,7,15,35,0,20,8,5,27,4,22,5,15,44,3,38,11,28,84,6,70,16,37,134,3,33,13,21,65,0,17,6,3,27,0,6,3,0,9,0,3,4,0,6,0,3,0,5,5,0,0,3,0,3,0,13,3,4,20,31,336,99,177,646,3,13,3,12,30,0,16,7,14,42,3,24,10,17,52,4,25,4,11,39,0,14,3,0,23,0,11,5,8,23,3,27,10,15,58,3,45,13,27,90,5,54,13,29,95,3,60,18,20,98,7,29,8,8,53,0,9,0,6,26,0,4,3,0,17,9,14,3,0,22,3,10,4,7,26,35,353,109,189,694,0,8,5,12,24,0,4,0,4,5,0,33,4,22,50,0,15,5,19,42,3,4,0,21,30,3,7,3,12,23,0,10,7,7,26,0,27,6,26,57
12003,5,31,20,23,78,18,80,13,8,119,3,47,12,40,97,7,84,31,41,168,22,154,50,73,293,29,272,99,140,543,38,283,91,131,541,31,146,84,70,327,9,31,6,10,58,3,5,3,4,9,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,5,30,10,7,57,176,1172,422,547,2313,0,18,8,14,44,0,8,16,10,32,3,32,14,15,60,14,71,16,20,122,9,26,8,14,54,8,50,20,38,116,23,154,64,111,348,44,316,153,184,700,33,177,87,101,397,17,65,28,34,141,10,20,11,16,47,4,4,10,6,23,0,3,3,3,5,0,8,3,0,14,4,27,18,35,82,170,977,462,595,2204,3,18,6,16,43,0,3,0,3,6,0,21,17,16,52,9,30,11,21,74,7,29,11,24,72,3,19,16,23,64,12,49,22,41,123,26,251,109,159,544
12101,3,29,18,14,63,0,24,3,8,38,3,17,8,13,50,0,12,8,10,28,0,14,4,3,20,3,36,24,22,88,15,120,56,66,265,18,118,65,43,243,18,71,42,38,168,8,22,13,17,59,3,10,5,5,26,3,8,3,0,20,0,0,4,0,3,0,6,7,0,16,0,20,3,9,33,83,510,279,244,1118,3,19,15,16,51,0,8,13,10,26,3,16,5,17,39,0,16,10,5,32,0,8,9,4,18,0,11,3,4,18,3,24,12,24,66,5,123,62,58,251,17,130,81,60,293,16,74,48,37,171,15,39,29,26,106,9,26,13,3,53,3,12,7,9,25,6,26,19,6,61,0,20,11,7,40,93,530,334,291,1246,0,21,12,13,42,0,0,0,0,4,0,10,4,9,31,0,3,13,16,32,0,8,5,7,23,0,6,3,7,13,3,12,0,16,26,8,40,27,33,102
12102,0,19,13,16,41,3,22,12,3,40,5,21,8,12,50,0,20,9,8,44,0,24,3,15,41,4,68,34,51,153,31,150,61,85,328,20,60,44,42,166,4,11,9,5,30,3,3,0,3,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,0,8,3,3,18,69,408,194,249,923,5,11,4,6,29,0,3,3,8,14,3,14,12,7,33,7,19,11,13,47,0,13,9,5,22,0,15,13,14,40,3,43,15,37,93,25,143,59,81,314,26,95,54,51,222,8,21,15,12,52,6,7,4,5,19,0,3,3,0,5,0,3,0,0,0,0,0,0,0,4,4,13,7,14,32,84,391,206,249,932,0,9,0,4,15,0,0,0,0,7,4,8,4,23,38,8,14,9,14,40,4,3,4,6,25,5,6,14,7,29,3,18,12,12,47,3,70,19,48,144
12103,3,11,0,3,19,0,0,0,0,0,0,5,0,0,7,0,0,0,0,7,4,3,0,4,9,5,5,6,5,26,3,49,34,23,104,19,41,22,33,115,12,34,14,9,75,8,18,18,10,58,4,15,3,5,25,0,5,3,0,12,0,3,0,0,6,3,10,0,0,10,0,3,3,3,14,67,207,119,101,486,7,15,7,10,35,0,0,0,0,3,0,6,0,0,6,0,0,0,0,3,0,5,0,3,3,3,5,0,0,8,0,21,8,10,33,10,28,31,28,90,10,60,51,28,148,23,52,51,20,147,16,36,33,7,94,12,31,17,5,63,7,10,12,6,32,20,22,12,0,60,3,6,8,7,24,97,292,229,129,741,0,14,7,14,26,0,0,0,0,0,0,0,0,4,4,0,0,0,3,4,0,3,0,0,6,0,3,0,0,3,0,9,3,0,19,0,12,9,17,38
12104,0,11,7,8,32,0,10,0,5,16,0,10,8,6,17,0,8,3,3,10,0,8,0,10,16,0,40,9,14,71,7,104,29,55,193,11,107,44,69,234,3,46,33,32,118,12,30,25,15,78,4,14,10,8,37,0,7,4,0,17,3,5,4,3,14,5,9,9,3,22,0,8,3,9,25,52,420,184,249,904,0,20,7,7,28,0,0,0,0,5,0,6,4,4,16,0,6,0,4,17,0,3,3,0,4,0,0,3,4,9,0,12,11,17,38,6,76,38,50,160,8,97,31,58,198,11,66,40,38,146,7,43,35,24,104,5,37,12,6,67,0,24,12,10,47,10,29,28,13,79,0,14,0,13,29,50,429,221,242,949,0,12,7,6,31,0,0,3,3,4,0,8,0,10,15,0,3,0,3,3,0,3,0,3,12,0,3,3,3,6,0,9,4,8,18,0,43,8,32,83
12201,0,3,4,7,14,0,9,3,0,11,3,14,7,5,29,0,9,3,7,20,0,11,0,7,21,5,16,3,13,32,4,51,14,19,88,3,48,11,25,94,0,20,8,8,44,0,15,0,4,18,0,4,0,3,6,0,3,0,0,6,0,0,0,3,7,0,7,0,0,5,0,4,3,4,8,23,214,51,107,395,0,3,3,5,9,0,0,0,5,7,0,16,5,3,23,3,8,3,9,21,0,7,0,0,11,0,4,0,4,10,0,10,3,4,21,5,45,15,28,96,4,41,13,17,78,8,31,11,9,54,0,17,7,6,37,4,21,10,0,30,3,4,3,0,14,5,13,9,9,30,0,0,0,4,9,30,219,88,112,452,0,4,0,0,13,0,0,0,0,0,0,6,0,10,9,0,6,0,3,12,0,5,0,0,6,0,3,0,6,9,0,3,0,6,10,3,12,0,6,22
12202,0,7,4,7,18,0,0,0,0,0,0,3,0,3,9,0,7,0,0,4,0,7,0,4,14,0,35,0,9,45,5,73,17,21,116,10,65,25,40,141,26,46,19,14,103,11,16,15,9,49,0,9,8,4,23,0,3,3,0,8,0,0,0,0,5,0,3,0,3,8,0,9,3,6,15,63,280,93,115,555,0,9,0,7,22,0,0,0,0,0,0,3,0,0,3,0,5,0,0,4,3,3,0,3,10,0,8,0,4,15,0,17,3,6,28,4,56,14,32,115,9,52,20,41,122,17,33,13,17,80,10,28,21,15,63,12,25,11,6,51,0,11,3,3,17,0,14,8,6,29,3,4,0,9,16,58,267,100,149,577,0,11,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,10,16,4,22,5,7,45
12203,7,24,7,19,55,4,22,3,4,36,5,42,7,16,70,5,23,4,9,44,3,26,11,10,52,9,108,25,47,196,12,174,45,106,339,31,186,57,91,364,24,101,34,34,194,7,31,10,11,71,3,11,3,3,14,3,3,0,0,8,0,3,0,0,6,0,0,0,0,3,3,26,3,16,43,118,777,215,387,1496,3,24,9,11,44,0,6,0,10,13,6,24,11,13,49,7,24,15,12,56,4,18,6,6,31,6,27,8,13,51,7,44,17,31,95,16,202,66,100,377,42,162,45,86,334,23,99,31,41,195,15,65,26,25,132,10,30,17,9,63,5,9,7,8,29,7,16,8,12,45,0,17,12,23,50,148,768,262,398,1577,0,12,6,6,30,0,0,0,0,0,0,10,3,16,35,3,17,10,13,45,0,8,6,14,31,0,19,9,15,50,3,20,7,13,43,8,58,25,53,135
12301,0,11,3,3,22,8,15,3,7,26,0,20,5,11,30,6,33,0,9,46,8,40,4,15,70,28,194,26,55,307,20,100,15,25,160,10,26,6,6,44,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,16,81,457,65,135,730,0,7,4,0,13,0,3,0,7,8,5,24,3,3,33,8,11,3,8,27,0,9,0,9,18,5,16,7,5,42,17,78,20,38,163,29,185,44,46,301,27,67,13,14,121,7,12,4,0,24,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,20,103,430,103,142,776,0,5,0,7,9,0,0,0,0,3,0,10,0,7,19,4,11,3,10,21,5,12,9,6,25,0,13,0,3,22,0,14,12,12,42,36,154,43,68,305
12302,11,143,49,111,313,61,600,50,61,773,89,520,24,161,801,79,651,97,260,1089,57,573,68,180,877,60,371,44,124,605,19,80,18,28,145,8,26,0,10,45,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,26,3,4,37,21,126,18,39,208,405,3120,382,984,4885,9,60,20,38,118,9,91,35,93,228,79,493,47,98,726,62,302,36,165,574,23,158,24,92,301,58,315,66,184,618,130,640,124,241,1131,73,376,73,111,633,21,52,11,29,114,0,17,0,4,18,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,3,17,20,116,22,59,216,481,2628,464,1118,4695,9,38,9,19,72,0,25,7,16,53,31,265,40,113,444,81,271,35,78,469,31,107,28,130,296,40,157,27,116,347,66,373,87,233,753,158,927,167,437,1693
12303,0,7,0,12,24,0,11,0,0,8,3,28,0,4,40,4,64,9,18,90,7,65,9,19,107,11,82,8,17,119,0,12,3,3,17,4,9,0,3,16,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,15,33,296,36,76,435,3,16,0,7,24,0,0,0,0,0,0,7,4,5,16,0,21,0,11,27,4,22,6,8,39,14,59,8,17,95,15,99,14,35,166,14,56,8,12,86,0,3,0,4,9,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,11,53,292,49,101,495,0,6,3,3,10,0,0,0,0,0,0,0,0,3,4,0,3,0,5,14,5,15,3,3,26,0,11,3,6,27,9,36,9,25,76,26,110,27,52,211
12401,4,18,8,13,36,12,36,8,4,60,10,55,13,12,83,17,208,25,39,284,20,209,39,39,309,28,196,34,47,310,5,56,9,12,85,5,7,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,16,0,4,22,90,806,140,175,1216,0,15,8,6,31,0,3,0,0,3,3,13,4,5,25,9,57,13,13,91,7,57,12,20,93,20,144,28,43,233,57,245,56,75,430,30,117,30,29,209,3,22,3,15,47,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,3,11,0,12,25,137,686,152,224,1195,3,12,4,0,22,0,0,0,3,4,0,8,0,4,14,0,25,4,8,40,0,27,3,7,41,8,52,14,17,95,20,121,36,52,233,49,236,64,98,450
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,7,53,13,40,112,17,154,10,18,203,31,133,12,54,231,34,250,42,108,432,40,372,46,110,564,79,564,73,121,831,23,128,18,41,215,4,25,3,9,39,0,6,0,3,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,15,4,47,3,16,71,238,1747,222,527,2736,8,34,9,24,71,3,37,14,26,74,20,96,22,31,159,32,97,15,66,209,23,119,26,52,215,27,238,44,93,397,82,589,99,178,955,60,309,63,103,540,13,43,15,7,79,0,7,3,10,17,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,3,8,42,9,34,84,276,1620,310,617,2816,0,19,12,16,48,0,10,0,3,20,8,80,12,33,134,13,66,15,36,134,12,52,8,29,102,22,108,21,64,212,18,326,54,143,541,123,800,148,320,1391
12404,0,14,4,16,33,7,50,5,13,75,17,55,5,23,106,9,107,15,38,171,13,114,11,25,171,25,153,19,40,235,8,49,7,11,73,0,8,3,3,15,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,22,3,7,35,79,582,80,181,921,0,11,4,9,22,0,6,3,9,17,5,15,11,20,45,11,51,13,25,95,8,37,11,16,81,7,92,18,41,154,30,213,26,54,331,16,110,22,38,190,4,24,4,3,37,0,3,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,17,0,11,28,86,586,110,234,1013,3,8,0,4,10,0,3,0,4,5,0,9,7,13,30,0,24,10,16,49,3,20,6,17,41,15,41,9,15,78,6,89,13,51,163,33,197,51,94,371
12405,0,22,4,22,46,8,44,3,14,60,15,54,3,36,103,11,154,17,46,222,22,209,16,54,300,25,250,32,53,360,18,48,3,10,77,3,4,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,26,3,8,39,97,811,86,247,1235,6,8,0,10,23,0,15,3,12,34,7,32,7,14,67,9,43,3,37,98,9,49,5,23,83,15,109,9,56,188,53,291,35,108,489,44,194,38,63,338,0,13,3,5,23,6,3,0,3,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,23,4,10,35,151,777,116,340,1388,0,7,3,3,16,0,0,0,0,0,5,21,4,26,55,8,35,0,17,57,3,12,4,18,39,8,23,5,25,57,32,150,26,74,273,67,416,68,195,745
12501,3,15,12,16,52,7,25,10,12,55,6,28,7,24,63,17,121,29,58,231,12,78,20,35,143,24,163,38,70,298,19,101,34,42,198,6,16,10,15,47,0,10,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,10,5,21,3,12,42,121,581,168,301,1168,0,13,0,9,21,0,8,7,12,27,7,31,10,18,68,5,24,12,35,81,4,23,8,5,35,12,39,21,19,92,24,131,31,80,261,49,157,54,69,338,21,76,32,32,168,6,28,9,16,56,3,5,0,5,9,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,6,21,13,15,56,141,560,204,313,1211,3,21,0,11,33,0,0,3,0,8,5,17,8,18,48,9,15,4,17,45,5,9,5,18,39,6,24,3,16,47,9,39,29,39,119,44,150,43,87,322
12502,3,26,18,24,71,6,64,8,12,89,21,63,11,40,138,10,26,11,25,67,0,26,9,19,54,10,87,13,38,153,26,113,32,64,243,15,41,22,14,92,4,3,4,0,11,3,0,0,3,8,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,13,10,16,4,25,53,120,482,128,264,994,3,23,11,13,44,9,19,11,22,61,17,68,21,36,140,12,26,10,31,79,3,18,6,8,30,4,26,4,23,54,7,37,12,41,93,26,108,47,63,249,18,59,28,31,134,3,23,17,3,51,0,0,0,6,8,0,0,3,0,4,0,0,0,0,0,0,4,0,0,4,6,20,4,15,45,119,428,173,283,998,0,8,3,13,29,0,7,3,8,13,11,45,29,33,111,20,33,21,29,97,5,9,6,23,49,9,35,10,21,71,12,24,9,23,68,24,70,25,56,176
12503,4,64,19,75,156,19,137,19,29,207,33,130,26,105,301,38,229,38,87,393,36,242,33,107,411,89,481,77,190,827,44,182,35,66,334,6,30,10,14,59,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,15,13,49,14,29,108,284,1555,280,702,2821,8,44,12,28,97,4,34,29,47,116,33,115,49,66,268,29,130,35,80,282,19,55,14,32,127,20,123,34,67,250,59,346,82,201,691,110,436,95,177,823,31,108,25,61,223,6,18,8,4,33,3,3,5,0,13,0,0,3,4,6,0,0,0,0,0,4,3,0,0,8,20,56,19,42,140,356,1489,422,813,3083,6,43,7,29,85,0,10,0,16,23,13,61,32,70,178,15,80,31,60,188,13,63,28,75,177,24,70,33,71,199,31,150,48,119,344,90,461,115,307,978
12504,11,49,16,47,122,15,128,26,18,189,17,80,16,67,181,15,116,24,69,232,15,185,36,106,342,41,300,82,176,599,41,187,42,82,354,10,31,10,27,71,0,3,0,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,9,18,10,44,10,12,79,181,1131,273,622,2204,5,16,11,24,58,4,28,21,43,93,18,92,30,45,189,19,82,24,56,188,10,47,11,25,94,5,68,16,37,127,35,222,89,136,478,62,357,114,190,724,26,106,37,56,230,8,25,9,7,48,0,5,0,5,9,0,0,0,0,3,0,0,0,0,3,0,0,0,3,11,3,28,19,32,82,198,1078,388,664,2330,7,13,8,19,43,3,7,5,15,25,6,58,22,64,149,15,55,18,48,137,3,32,14,43,100,7,37,11,19,80,13,67,27,69,178,50,350,125,252,783
12601,6,4,7,3,16,0,3,0,0,7,0,0,0,0,3,0,5,0,7,9,0,3,0,0,4,3,23,18,16,62,16,52,33,34,140,22,42,17,20,99,3,13,3,0,18,3,0,0,0,6,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,48,158,83,86,376,0,3,4,0,14,0,0,0,3,3,0,4,3,0,8,0,3,0,0,4,0,3,3,0,5,0,3,0,4,7,0,16,10,12,29,14,39,35,32,118,16,35,34,23,101,3,13,10,7,36,3,4,3,0,7,4,0,3,3,9,0,5,0,0,3,0,0,0,0,0,3,10,6,0,15,46,135,105,91,367,0,4,3,5,13,0,0,0,0,0,0,0,0,0,7,0,3,0,3,7,0,3,0,3,7,0,0,0,5,8,0,3,0,7,11,0,19,12,10,35
12602,6,24,15,29,76,5,44,10,11,76,11,40,12,39,108,5,47,17,31,100,8,62,28,33,127,9,124,45,72,257,26,162,60,104,348,23,109,46,65,246,8,16,15,18,58,0,3,3,3,8,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,10,0,27,6,13,51,107,674,255,422,1466,4,13,10,16,48,0,12,12,13,36,9,41,15,18,87,8,34,16,38,92,7,5,10,20,36,0,31,11,28,75,4,93,39,78,218,26,221,67,113,428,24,115,46,74,259,9,61,22,34,124,4,18,13,4,43,0,8,3,5,17,0,4,3,3,14,0,4,3,6,9,9,15,12,22,54,97,675,285,470,1530,3,19,10,12,46,0,0,3,0,6,0,28,18,22,66,8,24,15,22,66,5,13,4,35,64,4,16,13,25,53,3,20,19,35,73,21,146,68,105,337
12701,10,38,17,36,99,19,119,17,21,176,28,107,16,64,216,26,131,15,56,226,19,138,9,51,219,35,223,37,79,377,23,104,9,36,179,7,28,3,5,40,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,11,36,4,20,77,181,938,140,367,1628,7,33,12,26,84,0,23,14,37,71,26,109,22,45,204,16,72,18,47,160,9,40,10,27,82,7,59,9,32,108,25,166,32,78,296,55,220,44,100,426,23,72,22,39,163,0,10,7,3,17,5,7,0,0,8,0,9,0,0,9,0,0,0,0,0,0,7,0,0,5,8,30,12,31,80,190,858,192,467,1717,3,23,8,7,50,0,12,3,8,20,13,62,13,49,138,27,71,19,40,155,8,26,9,36,78,15,40,12,36,102,20,81,22,70,187,53,252,35,125,470
