SA3_CODE_2016,Per_age_15ov_C06_M,Per_age_15ov_C06_F,Per_age_15ov_C06_P,Per_age_15ov_C11_M,Per_age_15ov_C11_F,Per_age_15ov_C11_P,Per_age_15ov_C16_M,Per_age_15ov_C16_F,Per_age_15ov_C16_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Em_FT_C16_M,Lfs_Em_FT_C16_F,Lfs_Em_FT_C16_P,Lfs_Em_PT_C06_M,Lfs_Em_PT_C06_F,Lfs_Em_PT_C06_P,Lfs_Em_PT_C11_M,Lfs_Em_PT_C11_F,Lfs_Em_PT_C11_P,Lfs_Em_PT_C16_M,Lfs_Em_PT_C16_F,Lfs_Em_PT_C16_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Em_AFWr_C16_M,Lfs_Em_AFWr_C16_F,Lfs_Em_AFWr_C16_P,Lfs_Unem_LFW_C06_M,Lfs_Unem_LFW_C06_F,Lfs_Unem_LFW_C06_P,Lfs_Unem_LFW_C11_M,Lfs_Unem_LFW_C11_F,Lfs_Unem_LFW_C11_P,Lfs_Unem_LFW_C16_M,Lfs_Unem_LFW_C16_F,Lfs_Unem_LFW_C16_P,Lfs_Tot_LForc_C06_M,Lfs_Tot_LForc_C06_F,Lfs_Tot_LForc_C06_P,Lfs_Tot_LForc_C11_M,Lfs_Tot_LForc_C11_F,Lfs_Tot_LForc_C11_P,Lfs_Tot_LForc_C16_M,Lfs_Tot_LForc_C16_F,Lfs_Tot_LForc_C16_P,N_LForc_C06_M,N_LForc_C06_F,N_LForc_C06_P,N_LForc_C11_M,N_LForc_C11_F,N_LForc_C11_P,N_LForc_C16_M,N_LForc_C16_F,N_LForc_C16_P,Pcnt_Unemp_C06_M,Pcnt_Unemp_C06_F,Pcnt_Unemp_C06_P,Pcnt_Unemp_C11_M,Pcnt_Unemp_C11_F,Pcnt_Unemp_C11_P,Pcnt_Unemp_C16_M,Pcnt_Unemp_C16_F,Pcnt_Unemp_C16_P,Pcnt_LForc_prt_C06_M,Pcnt_LForc_prt_C06_F,Pcnt_LForc_prt_C06_P,Pcnt_LForc_prt_C11_M,Pcnt_LForc_prt_C11_F,Pcnt_LForc_prt_C11_P,Pcnt_LForc_prt_C16_M,Pcnt_LForc_prt_C16_F,Pcnt_LForc_prt_C16_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,Pcnt_Emp_to_pop_C16_M,Pcnt_Emp_to_pop_C16_F,Pcnt_Emp_to_pop_C16_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,No_sc_qu_Po_De_C16_M,No_sc_qu_Po_De_C16_F,No_sc_qu_Po_De_C16_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Gr_D_G_Ce_C16_M,N_s_q_Gr_D_G_Ce_C16_F,N_s_q_Gr_D_G_Ce_C16_P,N_s_q_BD_C06_M,N_s_q_BD_C06_F,N_s_q_BD_C06_P,N_s_q_BD_C11_M,N_s_q_BD_C11_F,N_s_q_BD_C11_P,N_s_q_BD_C16_M,N_s_q_BD_C16_F,N_s_q_BD_C16_P,N_s_q_AdDip_DL_C06_M,N_s_q_AdDip_DL_C06_F,N_s_q_AdDip_DL_C06_P,N_s_q_AdDip_DL_C11_M,N_s_q_AdDip_DL_C11_F,N_s_q_AdDip_DL_C11_P,N_s_q_AdDip_DL_C16_M,N_s_q_AdDip_DL_C16_F,N_s_q_AdDip_DL_C16_P,N_s_q_Cert_III_IV_C06_M,N_s_q_Cert_III_IV_C06_F,N_s_q_Cert_III_IV_C06_P,N_s_q_Cert_III_IV_C11_M,N_s_q_Cert_III_IV_C11_F,N_s_q_Cert_III_IV_C11_P,N_s_q_Cert_III_IV_C16_M,N_s_q_Cert_III_IV_C16_F,N_s_q_Cert_III_IV_C16_P,N_s_q_Cert_I_II_C06_M,N_s_q_Cert_I_II_C06_F,N_s_q_Cert_I_II_C06_P,N_s_q_Cert_I_II_C11_M,N_s_q_Cert_I_II_C11_F,N_s_q_Cert_I_II_C11_P,N_s_q_Cert_I_II_C16_M,N_s_q_Cert_I_II_C16_F,N_s_q_Cert_I_II_C16_P,N_s_q_Cert_Lev_nfd_C06_M,N_s_q_Cert_Lev_nfd_C06_F,N_s_q_Cert_Lev_nfd_C06_P,N_s_q_Cert_Lev_nfd_C11_M,N_s_q_Cert_Lev_nfd_C11_F,N_s_q_Cert_Lev_nfd_C11_P,N_s_q_Cert_Lev_nfd_C16_M,N_s_q_Cert_Lev_nfd_C16_F,N_s_q_Cert_Lev_nfd_C16_P,N_s_q_Cert_Lev_Tot_C06_M,N_s_q_Cert_Lev_Tot_C06_F,N_s_q_Cert_Lev_Tot_C06_P,N_s_q_Cert_Lev_Tot_C11_M,N_s_q_Cert_Lev_Tot_C11_F,N_s_q_Cert_Lev_Tot_C11_P,N_s_q_Cert_Lev_Tot_C16_M,N_s_q_Cert_Lev_Tot_C16_F,N_s_q_Cert_Lev_Tot_C16_P,Mi_Liv_SA_1yr_ag_C06_M,Mi_Liv_SA_1yr_ag_C06_F,Mi_Liv_SA_1yr_ag_C06_P,Mi_Liv_SA_1yr_ag_C11_M,Mi_Liv_SA_1yr_ag_C11_F,Mi_Liv_SA_1yr_ag_C11_P,Mi_Liv_SA_1yr_ag_C16_M,Mi_Liv_SA_1yr_ag_C16_F,Mi_Liv_SA_1yr_ag_C16_P,Mi_Liv_DA_1yr_ag_C06_M,Mi_Liv_DA_1yr_ag_C06_F,Mi_Liv_DA_1yr_ag_C06_P,Mi_Liv_DA_1yr_ag_C11_M,Mi_Liv_DA_1yr_ag_C11_F,Mi_Liv_DA_1yr_ag_C11_P,Mi_Liv_DA_1yr_ag_C16_M,Mi_Liv_DA_1yr_ag_C16_F,Mi_Liv_DA_1yr_ag_C16_P,Mi_Liv_SA_5yrs_ag_C06_M,Mi_Liv_SA_5yrs_ag_C06_F,Mi_Liv_SA_5yrs_ag_C06_P,Mi_Liv_SA_5yrs_ag_C11_M,Mi_Liv_SA_5yrs_ag_C11_F,Mi_Liv_SA_5yrs_ag_C11_P,Mi_Liv_SA_5yrs_ag_C16_M,Mi_Liv_SA_5yrs_ag_C16_F,Mi_Liv_SA_5yrs_ag_C16_P,Mi_Liv_DA_5yrs_ag_C06_M,Mi_Liv_DA_5yrs_ag_C06_F,Mi_Liv_DA_5yrs_ag_C06_P,Mi_Liv_DA_5yrs_ag_C11_M,Mi_Liv_DA_5yrs_ag_C11_F,Mi_Liv_DA_5yrs_ag_C11_P,Mi_Liv_DA_5yrs_ag_C16_M,Mi_Liv_DA_5yrs_ag_C16_F,Mi_Liv_DA_5yrs_ag_C16_P
11904,46480,49050,95531,49499,51630,101127,56698,58824,115524,21251,13904,35155,22718,14790,37508,25483,16869,42353,5345,8175,13522,6464,9624,16084,8504,12505,21006,1830,1689,3519,1802,1761,3560,1661,1752,3410,1560,1397,2958,1886,1702,3592,2362,2080,4435,29997,25162,55156,32870,27878,60754,38009,33201,71208,12440,19993,32430,13282,20673,33953,15085,21925,37010,5.2,5.6,5.4,5.7,6.1,5.9,6.2,6.3,6.2,64.5,51.3,57.7,66.4,54,60.1,67,56.4,61.6,61.2,48.5,54.6,62.6,50.7,56.5,62.9,52.9,57.8,2057,1551,3607,2947,2602,5544,4298,4264,8562,390,566,963,485,677,1162,665,944,1611,5987,6430,12413,7512,8461,15971,10646,12000,22649,3302,4432,7734,4405,5350,9754,5111,6166,11277,7676,2723,10404,7928,3342,11264,8032,3743,11772,316,648,959,343,688,1031,312,599,910,607,1145,1752,598,1090,1685,926,1465,2389,8596,4519,13121,8873,5117,13988,9270,5797,15070,43925,46207,90130,48518,50326,98837,51185,52919,104098,7589,7681,15264,7505,7615,15118,10794,10668,21456,28808,30957,59765,31804,33539,65339,32944,34730,67673,19339,19818,39159,20652,21020,41666,26648,26429,53070
12001,25536,28276,53807,29498,32054,61551,33738,37526,71258,13774,9636,23410,15455,10482,25940,17246,12120,29369,2470,5467,7935,3162,6674,9836,4037,7866,11907,887,1005,1892,979,1145,2122,827,1147,1972,600,472,1070,896,763,1653,1129,1092,2225,17726,16583,34309,20491,19057,39547,23246,22226,45472,5765,9670,15431,6991,11128,18118,8516,13096,21616,3.4,2.8,3.1,4.4,4,4.2,4.9,4.9,4.9,69.4,58.6,63.8,69.5,59.5,64.3,68.9,59.2,63.8,67.1,57,61.8,66.4,57.1,61.6,65.5,56.3,60.7,1540,1395,2937,2511,2359,4877,3700,3950,7656,388,671,1055,551,804,1359,672,1034,1713,4779,5603,10385,6296,7351,13648,8046,9516,17563,2073,2860,4930,2525,3451,5972,2938,3985,6922,4054,1468,5522,4433,1823,6251,4527,1995,6516,167,322,485,182,334,515,187,305,483,392,731,1117,387,730,1121,591,964,1553,4610,2516,7130,4997,2884,7884,5302,3260,8563,23656,25927,49583,27721,29983,57710,30671,33431,64106,4520,4963,9483,5360,5694,11054,6657,7055,13710,15412,16998,32416,17390,19059,36447,18724,20782,39506,11112,12229,23339,13567,14570,28137,17125,18431,35553
12002,19720,22054,41774,20272,23147,43413,21583,24220,45798,11155,9386,20545,11618,9652,21276,11866,9502,21365,2102,4237,6343,2271,4918,7185,2564,5293,7857,644,880,1526,602,941,1539,538,802,1344,519,419,935,698,557,1258,635,624,1257,14426,14920,29350,15189,16070,31261,15600,16220,31819,3477,5435,8918,3720,5740,9465,4161,6137,10298,3.6,2.8,3.2,4.6,3.5,4,4.1,3.8,4,73.2,67.7,70.3,74.9,69.4,72,72.3,67,69.5,70.5,65.8,68,71.5,67,69.1,69.4,64.4,66.7,1838,2047,3888,2301,2792,5093,2805,3460,6259,455,842,1290,545,1004,1548,601,1078,1674,4857,6087,10951,5572,7037,12607,6091,7479,13565,1604,2249,3853,1735,2406,4139,1769,2420,4189,2251,937,3183,2322,1098,3420,2262,1078,3340,118,208,320,117,181,296,104,161,264,239,423,666,224,348,569,285,446,729,2609,1566,4175,2665,1623,4286,2650,1681,4330,16565,18221,34789,18273,20399,38671,19070,21045,40116,4271,4963,9231,4465,5224,9685,4671,4962,9633,9557,10706,20268,10376,11753,22124,11438,12863,24302,9863,11154,21017,10559,12080,22647,11194,12114,23311
12003,52772,56036,108811,56278,59599,115878,63569,66447,130010,23643,16628,40272,25404,17734,43142,28659,20150,48816,6547,10338,16884,8168,12090,20256,9837,14182,24018,1888,1790,3677,1791,1986,3770,1618,1859,3482,2011,1643,3658,2286,2176,4460,2710,2548,5256,34085,30406,64492,37654,33981,71633,42830,38739,81570,13972,21197,35171,14424,21685,36107,16564,23670,40237,5.9,5.4,5.7,6.1,6.4,6.2,6.3,6.6,6.4,64.6,54.3,59.3,66.9,57,61.8,67.4,58.3,62.7,60.8,51.3,55.9,62.8,53.4,58,63.1,54.5,58.7,4175,3481,7658,5404,4915,10314,6894,6948,13840,705,1178,1882,879,1468,2344,1125,1763,2882,9949,10789,20732,11513,13242,24751,14993,16912,31906,3622,5125,8745,4856,5896,10746,5143,6286,11426,6092,2541,8628,6341,2979,9324,6542,3295,9839,311,562,874,347,563,909,304,504,807,584,1008,1592,577,967,1545,801,1262,2063,6986,4111,11096,7264,4509,11781,7653,5062,12715,47694,50647,98334,51883,54559,106439,54078,56935,111016,9975,10258,20231,10081,10530,20609,13892,13906,27801,30468,32790,63259,32409,34932,67345,33453,35987,69447,23997,25096,49090,25922,26678,52605,32389,32778,65165
12101,37034,40623,77656,38548,42718,81266,43399,47652,91054,19975,13156,33127,20991,13776,34763,23002,15725,38731,4233,8431,12664,4678,9432,14106,5464,10395,15860,1179,1376,2557,1096,1464,2560,933,1421,2348,850,821,1672,1170,1133,2298,1434,1437,2872,26238,23786,50024,27937,25799,53732,30836,28980,59811,8082,14233,22312,8734,15028,23757,10348,16281,26623,3.2,3.5,3.3,4.2,4.4,4.3,4.7,5,4.8,70.8,58.6,64.4,72.5,60.4,66.1,71.1,60.8,65.7,68.6,56.5,62.3,69.4,57.8,63.3,67.7,57.8,62.5,3917,3092,7004,5107,4371,9475,6672,6389,13062,675,1183,1853,928,1431,2365,1057,1659,2713,10409,10740,21150,11702,12650,24357,13621,15034,28646,3049,4628,7676,3231,4852,8082,3475,4944,8423,3333,1571,4904,3363,1662,5032,3264,1781,5049,179,363,542,185,334,517,160,314,472,497,923,1419,450,788,1235,570,1037,1608,4011,2856,6865,4002,2781,6783,3991,3138,7122,34431,37158,71590,37755,40770,78530,40333,43166,83505,7610,8100,15712,7780,8360,16139,9667,10321,19987,20559,22829,43392,23013,25296,48304,23957,26076,50034,18796,19826,38625,19474,20857,40330,23943,25434,49377
12102,28100,30266,58372,29531,31353,60885,30986,33171,64158,15539,8915,24457,15862,9019,24879,16312,9674,25987,3346,7807,11148,3846,8209,12059,4169,8741,12914,989,1057,2044,940,1117,2051,744,1013,1753,768,683,1448,971,940,1912,998,1093,2095,20644,18458,39098,21612,19292,40904,22228,20521,42756,6232,10469,16699,6869,11093,17968,7608,11449,19059,3.7,3.7,3.7,4.5,4.9,4.7,4.5,5.3,4.9,73.5,61,67,73.2,61.5,67.2,71.7,61.9,66.6,70.7,58.7,64.5,69.9,58.5,64,68.5,58.6,63.4,1961,1384,3338,2709,2143,4855,3560,3197,6760,478,798,1279,623,991,1614,691,1154,1842,5430,6009,11436,6305,7235,13537,7223,8457,15684,2632,3639,6265,2913,3921,6834,2970,3951,6923,5166,1896,7058,5138,2187,7324,4850,2258,7104,215,460,671,260,397,658,217,352,568,536,1003,1544,455,844,1304,572,1029,1604,5919,3361,9276,5856,3428,9287,5641,3635,9272,28940,30510,59452,31408,32671,64082,31615,33099,64721,4851,5084,9937,4466,4726,9198,5228,5512,10739,19338,20358,39696,21069,21888,42951,21602,22605,44211,12127,13111,25235,12307,13174,25483,13647,14484,28125
12103,37807,42735,80541,40877,46125,87011,44480,49936,94421,18949,9561,28512,20055,10621,30672,21485,12898,34388,5044,11066,16110,5404,11857,17257,6104,12436,18540,1292,1389,2687,1105,1394,2502,935,1219,2147,864,691,1553,1257,1076,2336,1450,1266,2714,26146,22711,48857,27818,24943,52769,29971,27813,57792,10420,18527,28952,11587,19501,31092,12840,20070,32906,3.3,3,3.2,4.5,4.3,4.4,4.8,4.6,4.7,69.2,53.1,60.7,68.1,54.1,60.6,67.4,55.7,61.2,66.9,51.5,58.7,65,51.8,58,64.1,53.2,58.3,4767,2761,7531,5929,3956,9888,7445,5895,13341,703,1304,2005,920,1517,2440,1134,1804,2940,11281,10722,22006,12538,12791,25330,13826,15125,28954,3527,5616,9144,3532,5798,9328,3521,5483,9002,3017,1296,4313,3067,1495,4559,3024,1593,4620,194,343,540,199,368,562,168,305,470,566,1204,1771,533,1004,1539,691,1333,2024,3777,2847,6626,3793,2868,6667,3881,3230,7111,41005,44795,85798,43439,47353,90789,45879,49592,95476,5708,6100,11802,6719,7496,14212,7521,8131,15650,28653,31516,60168,29606,32320,61924,30186,32996,63180,15614,17113,32720,17926,19931,37857,21531,23217,44749
12104,33997,39291,73287,35784,40717,76502,37331,43418,80751,19404,15486,34892,20358,15944,36303,21040,17050,38090,3661,6770,10426,4118,7499,11619,4486,8332,12812,1046,1279,2323,1014,1351,2370,838,1312,2150,729,660,1390,963,959,1929,991,1082,2073,24838,24195,49035,26458,25758,52213,27353,27771,55122,5577,11364,16942,6153,11857,18013,7008,12437,19438,2.9,2.7,2.8,3.6,3.7,3.7,3.6,3.9,3.8,73.1,61.6,66.9,73.9,63.3,68.3,73.3,64,68.3,70.9,59.9,65,71.2,60.9,65.7,70.6,61.5,65.7,3807,3281,7087,4865,4558,9420,5987,6033,12017,712,1281,1992,888,1532,2418,1018,1727,2743,10580,11211,21789,11761,12880,24637,12668,14545,27213,2949,4888,7838,3193,4904,8104,3143,4805,7942,2529,1420,3949,2539,1503,4047,2541,1479,4024,160,279,438,153,279,434,127,293,420,412,839,1253,348,785,1130,490,947,1440,3102,2540,5638,3042,2568,5612,3162,2726,5884,26295,30307,56608,29245,33183,62423,30910,35360,66272,8394,9429,17820,8419,9359,17779,8291,9373,17665,13531,16423,29952,15257,18119,33373,16497,19598,36096,19383,21689,41075,20475,22429,42906,21654,24222,45877
12201,14684,15943,30625,15596,16632,32233,16460,17552,34011,7523,4717,12243,8396,5207,13604,8992,5730,14725,1801,3593,5395,2023,3966,5987,2141,4358,6498,566,578,1144,471,602,1072,419,560,973,288,284,570,408,374,775,405,438,845,10176,9171,19349,11292,10154,21442,11951,11084,23041,3080,5307,8384,3191,5446,8637,3392,5303,8695,2.8,3.1,2.9,3.6,3.7,3.6,3.4,4,3.7,69.3,57.5,63.2,72.4,61.1,66.5,72.6,63.1,67.7,67.4,55.7,61.3,69.8,58.8,64.1,70.2,60.7,65.3,1187,871,2061,1626,1325,2950,2042,1834,3876,239,431,667,344,518,857,404,631,1034,3767,3756,7524,4461,4679,9139,5169,5422,10593,1300,2101,3403,1483,2180,3668,1440,2127,3563,1772,711,2480,1758,773,2526,1700,783,2481,97,162,259,101,151,249,70,135,209,203,416,626,218,325,542,272,467,738,2075,1287,3366,2070,1250,3319,2044,1385,3430,12852,13761,26614,14274,15163,29435,15054,15835,30882,3334,3538,6867,3585,3750,7336,3369,3563,6935,7715,8466,16183,8263,8958,17218,8982,9636,18617,7449,7756,15197,8366,8744,17109,8813,9175,17994
12202,21113,22251,43369,22061,23665,45726,23410,25283,48692,10847,5618,16462,11160,5809,16967,11477,6211,17688,2820,6365,9193,3128,6976,10105,3442,7712,11158,804,815,1625,777,840,1615,647,704,1349,409,332,746,518,516,1035,518,514,1033,14888,13139,28021,15579,14140,29721,16089,15139,31227,4761,7769,12529,5477,8496,13972,6155,8732,14888,2.7,2.5,2.7,3.3,3.6,3.5,3.2,3.4,3.3,70.5,59,64.6,70.6,59.8,65,68.7,59.9,64.1,68.5,57.5,62.9,68.3,57.6,62.7,66.5,57.9,62,1020,706,1721,1242,975,2224,1584,1343,2925,269,532,800,311,654,966,399,743,1145,3320,3486,6802,3931,4395,8327,4509,5342,9855,1983,3085,5069,2344,3487,5833,2420,3772,6187,4791,1399,6189,4993,1731,6722,5234,1880,7113,153,297,453,165,312,476,135,293,431,391,733,1125,367,732,1103,540,947,1483,5335,2427,7765,5523,2776,8296,5909,3121,9026,21261,22069,43325,22789,24068,46864,23644,24737,48379,3377,3649,7020,3627,3840,7468,3513,3746,7258,14301,14904,29211,15389,16136,31522,15892,16675,32565,8783,9235,18016,9395,10032,19425,10335,11024,21355
12203,52383,55907,108291,54443,57985,112431,57983,62339,120319,28385,16537,44925,29363,16906,46272,30462,18413,48871,6299,14104,20408,6831,15374,22208,7815,17183,25004,1934,2040,3973,1744,2061,3804,1445,1970,3416,1012,865,1878,1406,1202,2607,1439,1328,2768,37633,33555,71191,39342,35545,74892,41165,38892,80055,11574,19405,30981,12778,20160,32939,13825,20130,33960,2.7,2.6,2.6,3.6,3.4,3.5,3.5,3.4,3.5,71.8,60,65.7,72.3,61.3,66.6,71,62.4,66.5,69.9,58.5,64,69.7,59.2,64.3,68.5,60.3,64.2,2189,1653,3849,2959,2580,5542,3973,3840,7806,662,1108,1770,843,1407,2252,996,1770,2765,8255,9062,17312,10034,11435,21466,11633,14026,25658,4950,7105,12050,5498,7810,13309,5791,8278,14073,11134,3602,14739,11457,4176,15638,11576,4693,16274,419,816,1232,423,802,1221,417,678,1093,988,1857,2844,906,1619,2526,1234,2118,3350,12541,6277,18816,12785,6594,19379,13221,7494,20720,52108,54681,106794,55799,58165,113963,58444,61088,119541,9230,9670,18897,9675,10006,19688,9229,9612,18845,34206,36327,70542,36676,38700,75370,38941,40825,79768,23072,24109,47172,24281,25241,49524,26111,27272,53381
12301,15767,17030,32798,18891,20333,39225,22743,24773,47522,9893,5190,15081,11766,6423,18185,13772,7849,21618,1501,4570,6071,1770,5437,7213,2358,6744,9099,637,661,1299,681,875,1551,671,967,1634,426,462,889,550,572,1115,665,743,1407,12456,10880,23339,14766,13310,28070,17464,16293,33757,2732,5522,8257,3536,6440,9973,4418,7473,11895,3.4,4.2,3.8,3.7,4.3,4,3.8,4.6,4.2,79,63.9,71.2,78.2,65.5,71.6,76.8,65.8,71,76.3,61.2,68.5,75.3,62.6,68.7,73.9,62.8,68.1,278,236,520,424,439,865,632,791,1423,128,219,341,181,329,514,241,501,742,1143,1762,2909,1598,2538,4131,2116,3481,5597,1117,1595,2719,1503,2150,3657,2045,2982,5036,4764,1329,6089,5833,2187,8023,6946,3071,10020,111,387,499,158,392,548,168,443,611,232,552,788,241,560,794,415,699,1112,5114,2268,7381,6232,3140,9365,7522,4217,11744,17581,18401,35985,20704,21768,42472,24216,25618,49833,3002,3297,6298,3644,3890,7532,3987,4248,8243,10349,10864,21209,12981,13667,26651,14854,15676,30535,8468,9160,17628,9447,10177,19617,11832,12716,24552
12302,53517,56686,110202,55558,59451,115005,60346,64042,124387,27824,15500,43320,27999,16259,44259,28879,17181,46064,4912,11260,16175,5474,11642,17114,6833,12816,19646,2328,1967,4293,2120,1997,4122,1796,1798,3595,2555,2563,5120,2670,2527,5198,2830,3051,5882,37624,31283,68909,38264,32429,70691,40343,34850,75193,12322,21686,34006,14209,23657,37863,16437,25248,41682,6.8,8.2,7.4,7,7.8,7.4,7,8.8,7.8,70.3,55.2,62.5,68.9,54.5,61.5,66.9,54.4,60.5,65.5,50.7,57.9,64.1,50.3,56.9,62.2,49.6,55.7,922,650,1571,1377,1206,2584,2407,2271,4671,287,449,735,343,542,889,476,737,1208,3382,4429,7817,4185,5624,9808,5645,7572,13216,2824,3811,6638,3399,4687,8091,4345,6181,10525,12437,4170,16606,13160,5907,19065,13700,7220,20925,552,1129,1685,612,1178,1793,549,1136,1686,714,1419,2140,676,1381,2059,1108,1785,2893,13701,6729,20427,14446,8468,22918,15360,10142,25499,57798,59894,117695,59546,62090,121637,60820,63023,123841,8022,8449,16470,7881,8326,16203,9932,10255,20188,39728,40802,80528,41870,43399,85270,41744,43153,84902,21220,22808,44026,20680,22330,43005,25416,26703,52118
12303,13099,13322,26424,13909,14220,28133,15835,16340,32176,7310,3467,10778,7685,3767,11456,8497,4476,12979,1229,3501,4723,1321,3840,5162,1637,4360,5997,587,495,1080,552,533,1088,545,623,1170,377,399,780,396,420,810,396,466,867,9505,7864,17366,9947,8570,18513,11083,9928,21015,2938,4820,7764,3330,5051,8378,3827,5470,9291,4,5.1,4.5,4,4.9,4.4,3.6,4.7,4.1,72.6,59,65.7,71.5,60.3,65.8,70,60.8,65.3,69.7,56,62.7,68.7,57.2,62.9,67.4,57.9,62.6,185,159,344,234,286,520,321,473,797,101,192,286,111,220,328,127,289,412,710,1199,1911,805,1434,2240,1032,1792,2820,688,1080,1770,784,1329,2119,1072,1884,2956,4287,1145,5432,4743,1598,6344,5567,2224,7785,94,229,330,115,304,418,125,341,469,179,370,557,169,387,556,296,529,820,4562,1749,6308,5021,2290,7313,5991,3084,9074,14608,14451,29063,15315,15226,30545,16517,16562,33082,1810,1918,3729,1953,2113,4064,2408,2517,4925,9848,9729,19578,10991,10913,21909,11183,11006,22192,5366,5583,10953,5055,5302,10355,6668,7061,13732
12401,28031,30730,58762,29007,31921,60926,29802,32851,62651,13621,7441,21061,13469,7559,21035,13104,7856,20956,3696,8161,11857,3920,8532,12448,4257,8873,13129,1070,1086,2153,938,1117,2048,761,948,1714,977,815,1792,1020,830,1852,931,844,1775,19367,17499,36864,19352,18038,37385,19052,18523,37582,7390,11942,19329,8205,12374,20583,9344,12866,22208,5,4.7,4.9,5.3,4.6,5,4.9,4.6,4.7,69.1,56.9,62.7,66.7,56.5,61.4,63.9,56.4,60,65.6,54.3,59.7,63.2,53.9,58.3,60.8,53.8,57.1,1234,1138,2374,1527,1584,3105,1930,2256,4182,560,918,1479,647,1062,1706,704,1327,2025,3774,5015,8792,4083,5800,9882,4503,6506,11009,2398,3555,5944,2695,3792,6491,3032,4309,7349,6595,2374,8967,7033,3056,10097,7197,3435,10625,282,491,775,310,510,815,270,437,708,551,963,1518,493,890,1382,666,1054,1715,7428,3833,11254,7839,4452,12295,8125,4918,13044,29409,31392,60800,30405,32638,63044,30054,32316,62364,4403,4756,9155,4000,4399,8394,4080,4302,8383,20199,21453,41653,21331,22778,44110,21375,23009,44380,11518,12661,24181,11038,12238,23281,11651,12673,24323
12402,0,0,0,3,3,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,0,3
12403,44649,47081,91732,47068,50204,97272,53192,56462,109652,25943,14097,40038,26570,15183,41758,29342,17356,46700,4127,11170,15303,4527,11930,16462,5490,13434,18927,1972,1822,3795,1882,1970,3845,1510,1972,3482,1551,1420,2972,1719,1603,3319,1925,1944,3866,33591,28514,62107,34697,30689,65385,38269,34712,72974,8926,16414,25338,10164,17384,27548,12078,18850,30922,4.6,5,4.8,5,5.2,5.1,5,5.6,5.3,75.2,60.6,67.7,73.7,61.1,67.2,71.9,61.5,66.6,71.8,57.5,64.5,70.1,57.9,63.8,68.3,58,63,682,483,1173,939,932,1871,1597,1868,3469,316,492,811,375,610,987,445,847,1284,2872,3978,6851,3318,4988,8306,4377,6811,11182,2453,3401,5849,3040,4252,7294,3970,5810,9783,11978,4166,16147,13182,5701,18887,14730,7358,22087,449,966,1421,488,1047,1536,402,998,1401,653,1262,1917,597,1242,1834,962,1570,2532,13086,6402,19482,14270,7989,22260,16091,9928,26018,47858,49353,97215,50864,52839,103699,53483,55668,109157,7340,7761,15103,6908,7351,14258,9081,9453,18538,31870,32840,64708,34923,36221,71148,35331,36476,71816,19117,20276,39394,18575,19824,38394,24019,25644,49659
