SA3_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
11904,5,3,0,0,7,23,3,35,675,651,594,337,319,93,39,2799,0,3,3,7,24,47,15,51,92,30,19,10,3,4,3,306,3,0,3,0,8,14,33,78,401,194,110,46,56,9,20,985,3,0,3,0,0,17,6,14,78,43,40,25,19,6,10,260,11,0,0,15,10,151,177,154,293,103,35,63,19,3,66,1104,10,16,34,57,25,108,46,52,84,22,8,9,5,0,19,489,0,0,6,8,5,27,7,9,28,7,4,0,0,0,9,113,0,0,0,0,3,10,0,0,31,17,15,4,3,3,15,99,163,227,76,52,1470,706,112,150,402,62,34,25,17,10,161,3646,4,3,3,3,53,28,6,3,16,8,3,0,3,3,612,751,205,255,125,148,1602,1125,413,558,2101,1141,858,514,439,130,949,10558,10,7,3,3,8,41,11,38,528,619,603,362,368,188,296,3075,4,7,3,5,10,30,16,44
12001,3,0,0,0,5,3,11,10,225,351,446,459,547,329,36,2434,0,0,0,3,3,16,3,7,51,29,20,17,11,9,0,171,3,3,0,0,0,4,19,28,155,142,105,76,113,34,11,689,3,0,0,0,0,3,3,3,24,32,32,24,21,11,5,171,0,0,0,4,0,37,51,59,165,78,30,117,37,12,15,605,0,14,9,20,9,40,21,18,62,26,10,15,12,3,6,265,0,0,0,0,0,8,7,7,14,7,8,6,4,0,5,64,4,0,0,0,0,0,0,0,10,5,12,12,14,7,10,69,80,107,30,21,626,346,56,70,265,55,23,41,27,20,66,1814,3,9,0,0,19,9,6,0,15,3,0,3,0,0,420,489,89,135,35,46,663,475,167,211,973,728,687,759,795,425,582,6770,3,3,0,0,0,11,0,6,170,221,276,266,351,312,179,1804,3,0,0,0,0,5,3,9
12002,3,3,0,0,3,7,0,9,190,245,449,474,737,580,27,2723,0,0,3,0,0,14,0,6,50,21,17,18,26,11,0,173,0,0,0,0,0,9,9,23,158,121,111,101,162,50,6,746,0,3,0,0,0,3,0,5,25,21,32,20,34,29,4,172,3,0,0,3,0,17,26,41,113,67,30,110,59,23,13,513,0,0,0,6,3,28,20,12,46,16,14,8,10,0,3,177,0,0,0,0,0,4,0,0,8,0,4,8,7,3,0,39,0,0,0,0,0,0,0,0,4,9,8,6,23,9,3,69,30,42,13,3,248,87,23,20,84,27,16,19,19,10,19,667,4,3,0,0,5,3,0,0,3,0,0,0,0,0,431,448,41,53,20,16,268,180,90,112,683,534,677,754,1077,709,509,5723,0,0,0,0,3,9,0,8,52,62,104,159,255,269,85,1016,0,0,0,0,4,6,0,8
12003,13,3,3,0,3,26,7,28,609,584,674,485,400,176,42,3066,0,10,13,4,27,63,17,32,112,32,25,15,8,5,10,380,3,0,0,3,5,24,49,97,429,237,155,83,101,19,19,1222,0,0,3,0,3,14,4,9,65,44,37,23,20,7,10,239,5,6,3,10,10,160,177,156,324,85,44,81,33,4,46,1147,6,23,36,67,22,125,55,41,86,20,15,9,7,3,8,523,3,0,6,5,4,19,10,18,18,8,3,3,0,0,6,104,0,0,0,0,4,11,0,0,27,13,22,4,6,4,8,92,241,215,70,41,1272,531,80,98,309,64,33,19,14,14,124,3133,9,5,0,3,36,29,0,3,18,7,0,0,0,0,631,755,283,263,138,141,1389,1001,409,483,1995,1093,1013,725,587,234,897,10659,14,10,3,0,11,34,16,27,491,522,553,431,571,390,334,3412,6,7,3,6,9,46,22,32
12101,11,0,0,0,3,5,7,12,320,409,598,554,833,510,34,3293,0,5,0,6,9,32,5,12,73,46,33,25,35,17,4,302,0,3,0,3,5,20,12,43,224,207,142,143,190,57,22,1063,3,0,0,0,0,8,3,8,33,23,30,44,52,19,13,238,3,0,4,3,4,45,62,78,221,123,60,225,87,34,27,979,0,10,13,24,8,60,36,42,117,49,26,37,24,27,19,496,0,0,3,0,3,6,3,8,17,3,4,10,9,4,5,84,0,0,0,0,0,0,0,3,17,6,11,9,27,8,7,86,102,84,24,14,397,278,72,123,425,154,91,75,68,61,75,2042,3,3,0,0,18,8,7,3,10,0,4,0,4,0,620,681,124,105,42,47,449,459,218,324,1457,1029,1004,1126,1326,742,817,9282,8,3,0,0,3,19,12,13,169,200,283,284,498,694,262,2445,0,6,4,6,4,15,7,20
12102,0,0,0,0,0,5,3,12,250,402,444,316,370,119,21,1944,0,0,0,5,4,32,11,14,79,29,23,6,15,7,9,236,0,0,0,0,0,13,20,41,262,171,127,77,90,11,5,814,0,0,0,0,0,7,3,4,33,36,19,20,17,3,3,144,3,0,3,3,7,29,72,92,191,121,27,84,38,7,35,721,3,4,11,12,12,49,45,40,107,38,8,11,9,0,12,353,3,0,0,0,0,5,8,5,24,7,4,3,6,0,5,60,0,3,0,0,3,3,0,0,6,11,8,8,3,6,3,60,70,69,19,25,415,425,129,150,343,68,32,23,14,10,63,1843,3,0,0,0,8,13,0,0,3,3,4,0,0,0,307,353,81,73,29,46,451,576,285,360,1296,881,705,556,551,153,470,6519,5,3,0,0,9,12,9,20,189,280,398,378,458,234,248,2251,0,0,0,0,12,33,17,22
12103,8,0,0,0,8,7,0,11,113,151,224,205,425,283,20,1450,0,3,0,0,9,33,11,24,120,65,47,36,45,26,8,429,0,4,0,0,0,5,7,26,146,136,122,109,253,70,19,898,0,0,0,0,0,4,0,6,25,21,29,18,39,21,4,164,7,4,4,4,3,14,26,25,144,120,50,226,110,37,19,791,0,8,10,11,14,53,33,58,201,99,63,75,97,41,20,781,0,0,0,0,0,6,9,8,19,15,6,13,14,5,5,97,0,0,0,0,0,0,0,3,9,7,9,14,13,8,0,68,83,72,20,21,279,468,132,216,908,381,260,194,198,151,129,3525,5,0,0,0,5,9,3,10,12,8,4,4,3,3,469,539,101,95,36,44,321,609,219,382,1696,995,810,888,1198,654,698,8745,3,3,3,0,5,10,5,7,150,171,268,336,853,943,425,3198,3,0,0,0,3,14,15,24
12104,7,8,0,0,3,7,10,15,271,470,789,723,1241,838,43,4429,3,4,3,3,9,29,4,31,89,48,35,34,47,27,7,366,3,0,3,0,0,15,7,35,235,209,194,199,344,113,22,1381,0,0,0,0,0,0,0,3,29,38,51,31,68,36,7,275,7,0,0,7,0,22,43,56,184,111,63,347,146,73,38,1111,4,0,8,12,4,43,20,28,111,64,32,64,69,40,19,512,0,0,0,0,3,6,5,3,13,4,4,11,11,4,6,81,0,0,0,0,0,3,0,0,18,14,18,15,30,19,5,137,47,32,10,8,151,163,46,64,360,146,112,105,94,118,47,1498,0,0,0,0,3,3,0,0,13,5,4,3,3,3,810,860,73,46,29,39,177,285,136,247,1327,1111,1305,1539,2070,1282,1000,10645,3,3,0,0,3,5,3,5,58,86,114,111,315,508,119,1335,0,0,0,3,3,3,3,9
12201,0,0,0,0,0,0,3,3,99,167,234,210,326,211,15,1276,0,3,0,0,0,11,5,13,71,23,15,15,19,11,6,187,0,0,0,0,0,3,7,20,133,93,60,62,101,33,8,509,0,0,0,0,0,0,0,4,17,14,14,17,21,15,4,109,0,0,0,0,3,12,13,28,82,41,20,90,38,17,10,355,0,4,5,3,5,25,15,10,53,27,13,22,24,12,5,215,0,0,0,0,0,4,4,3,8,3,14,10,9,0,8,53,0,0,0,0,0,0,0,3,9,12,3,5,11,9,0,55,36,17,9,13,115,149,27,56,246,82,55,59,46,29,52,998,0,3,0,0,0,0,6,0,4,4,3,0,6,0,268,301,41,26,16,16,126,213,79,140,719,469,432,482,594,332,378,4059,0,3,0,3,3,3,0,3,39,42,70,80,164,161,74,644,3,0,0,0,0,3,0,7
12202,7,0,0,3,0,6,3,9,185,200,265,178,214,108,30,1203,4,3,0,3,3,15,5,28,105,39,40,21,25,15,7,318,0,0,0,3,4,16,16,32,208,153,106,63,111,34,13,752,0,0,0,0,0,7,0,6,28,16,14,16,17,9,9,123,0,0,0,5,0,13,44,29,123,57,22,78,32,14,14,425,0,0,5,11,9,49,26,25,107,38,18,19,26,15,12,373,0,0,0,0,8,5,3,3,16,10,3,6,0,0,7,56,0,0,0,0,0,3,0,0,12,5,9,3,12,10,10,63,36,31,9,21,265,281,75,106,422,121,72,75,53,46,71,1683,0,0,0,0,7,6,0,0,12,3,4,4,0,0,348,377,42,35,15,44,294,397,171,238,1211,643,558,465,490,248,508,5376,4,0,0,0,5,10,3,13,126,143,232,181,285,193,211,1420,0,0,0,3,3,12,13,22
12203,11,3,0,0,0,21,5,21,570,809,880,590,716,320,55,4011,0,8,4,3,7,55,20,60,187,70,44,27,29,4,7,524,9,3,3,3,3,27,30,68,509,352,249,167,203,46,36,1710,0,0,0,4,0,12,9,11,70,45,59,39,51,22,18,339,6,3,4,7,0,58,77,93,295,161,56,169,60,16,50,1065,4,6,19,33,21,120,67,72,238,76,30,33,18,14,21,770,0,0,0,11,0,14,6,7,27,8,8,3,9,0,7,103,0,0,0,0,0,7,0,3,17,16,10,12,15,8,11,102,86,112,37,29,817,845,194,312,931,174,100,50,44,35,143,3913,8,0,4,3,24,22,5,8,22,4,4,0,7,0,739,847,122,137,76,91,879,1176,417,659,2864,1734,1446,1092,1142,459,1103,13388,7,3,0,3,7,23,9,20,363,459,577,466,647,415,398,3406,3,0,3,7,4,27,24,39
12301,0,0,0,0,0,11,7,11,254,297,322,161,83,20,17,1187,0,0,0,0,3,11,3,14,24,18,7,3,0,0,0,94,0,0,0,0,0,13,6,18,148,109,83,31,24,3,10,448,0,0,0,0,0,7,5,5,19,19,16,11,6,0,11,90,0,0,0,3,3,26,54,50,159,41,13,33,8,0,25,407,3,8,3,3,8,33,18,21,33,4,3,3,0,0,3,141,0,3,0,0,0,3,4,0,9,0,3,3,0,0,7,32,0,0,0,0,0,0,0,0,3,8,3,3,3,3,4,29,21,37,13,7,296,208,49,52,103,19,11,0,3,0,30,859,0,0,0,0,3,3,0,5,6,0,0,0,0,0,146,166,34,49,18,17,319,306,145,172,770,514,465,238,132,34,251,3458,0,0,0,0,0,4,3,11,221,333,360,265,239,78,164,1686,0,3,0,3,0,4,4,16
12302,12,3,5,6,4,16,15,30,792,771,571,227,140,21,50,2666,0,4,5,3,9,39,10,19,85,25,13,9,10,0,0,234,3,0,0,6,4,31,35,103,502,288,120,51,40,7,21,1201,0,3,0,0,0,5,7,13,99,52,38,13,11,3,9,264,3,0,7,11,15,122,271,237,446,122,25,55,5,3,61,1388,3,12,14,28,47,105,47,49,83,12,3,4,0,0,10,406,4,0,3,0,5,19,6,22,26,4,3,3,0,0,16,123,0,0,0,0,3,6,0,0,28,25,15,4,3,0,15,101,73,123,41,41,1199,570,137,124,240,22,9,7,3,4,106,2705,6,7,0,0,36,17,3,9,16,6,0,3,0,0,481,588,105,153,72,94,1321,933,537,614,2321,1326,796,380,209,40,765,9676,11,11,4,0,6,29,12,42,787,1023,903,592,485,160,493,4565,0,0,0,0,8,26,27,38
12303,7,0,0,0,3,15,7,10,203,165,171,88,58,17,10,750,0,3,0,0,4,19,3,11,30,19,4,4,3,0,3,105,3,3,0,0,3,21,11,17,160,93,65,19,17,3,3,426,0,0,0,0,0,3,3,3,27,20,10,3,4,0,5,94,0,0,0,3,3,19,51,55,138,55,10,26,5,0,26,399,0,0,12,12,4,33,25,14,37,7,3,0,0,0,11,158,4,0,3,0,0,3,4,4,11,4,0,4,3,0,3,40,0,0,0,0,0,0,0,0,8,9,8,0,0,0,7,29,23,43,23,19,352,198,43,53,91,12,10,4,9,6,35,911,0,8,0,0,9,9,0,4,4,0,0,0,0,0,165,201,36,58,37,42,382,324,156,169,708,381,286,155,101,24,268,3129,0,0,0,3,3,10,8,10,165,194,200,148,120,41,163,1062,0,0,0,0,0,9,5,13
12401,5,3,0,7,8,19,5,20,292,348,373,229,173,38,23,1544,0,9,7,3,11,45,16,37,125,41,20,11,4,6,6,344,3,0,0,0,3,19,26,66,378,237,159,95,70,10,18,1099,0,4,0,3,0,6,3,10,54,33,30,16,17,3,10,194,3,3,0,3,4,51,78,98,246,111,29,84,14,0,26,755,3,0,12,16,23,109,52,53,121,26,17,12,12,4,10,448,0,0,3,3,3,11,9,4,16,15,7,6,0,0,6,86,0,0,0,0,0,5,0,3,24,7,10,6,3,0,3,72,25,51,23,29,637,604,166,153,385,76,22,20,11,7,73,2291,3,0,0,0,14,15,3,3,8,3,3,0,0,0,443,494,49,71,40,63,701,884,359,452,1645,906,675,477,312,68,617,7324,3,5,0,3,3,18,9,11,181,278,301,320,295,138,245,1813,0,0,3,0,9,26,18,35
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,5,0,0,0,3,25,3,33,791,873,721,298,148,31,50,2992,0,3,0,5,13,33,12,20,109,34,23,9,8,7,6,289,0,0,0,0,9,28,42,87,549,278,155,83,42,7,38,1314,6,0,0,0,0,8,6,3,89,76,39,19,10,3,15,284,4,0,3,12,5,100,168,183,413,122,28,75,11,3,50,1183,0,11,14,24,21,92,54,60,87,27,3,3,6,0,8,412,0,0,0,5,3,7,18,10,32,7,0,8,0,0,8,108,0,0,0,0,4,0,0,8,29,17,14,4,5,3,10,95,55,84,32,37,957,551,119,123,269,24,15,6,7,11,95,2371,4,6,3,0,19,23,7,9,20,8,0,0,0,0,433,525,83,109,49,82,1035,871,430,535,2389,1462,1003,513,240,65,718,9582,12,4,3,0,8,29,12,34,495,778,861,608,511,182,403,3920,0,0,0,3,3,20,12,39
12404,3,0,0,0,3,8,3,12,214,189,173,75,37,9,24,754,0,0,0,0,3,23,3,7,27,8,6,3,3,0,0,88,0,0,0,0,3,17,20,31,166,81,39,13,12,6,4,398,0,0,0,0,0,0,0,4,31,23,10,9,3,0,3,81,3,0,0,0,0,26,49,43,93,25,15,12,0,0,16,279,0,0,0,9,13,26,8,13,26,6,4,0,0,0,11,104,0,0,0,3,3,4,3,8,13,4,0,0,0,0,3,48,0,0,0,0,0,0,0,0,8,6,3,0,0,0,3,29,11,26,13,11,255,159,37,18,104,11,3,3,0,5,37,708,0,0,3,0,10,5,7,0,3,0,0,0,0,0,167,199,29,32,17,19,290,259,124,132,691,363,253,114,62,19,271,2685,0,0,0,0,3,12,3,9,154,188,189,130,71,43,93,902,0,0,3,0,0,5,6,11
12405,3,0,0,0,3,5,0,15,289,314,234,80,31,7,24,1011,0,0,0,0,0,3,3,5,29,13,6,4,0,0,3,72,0,0,0,0,0,11,4,45,184,88,33,10,7,0,5,386,0,0,0,0,0,0,0,7,26,28,23,3,4,0,5,95,0,0,0,4,4,45,83,85,163,49,6,15,3,0,23,479,0,4,6,7,10,42,19,16,20,5,0,0,0,0,7,143,0,0,0,3,0,7,9,10,12,3,0,0,0,0,3,51,0,0,0,0,0,3,0,3,13,3,4,0,0,0,0,30,17,35,23,14,465,192,39,31,71,3,8,0,0,4,44,947,0,4,0,0,9,5,0,4,9,6,0,0,0,0,193,228,28,44,41,32,493,315,160,213,823,506,310,120,47,12,304,3443,10,5,0,0,6,4,4,13,272,407,359,216,173,44,215,1718,3,0,0,0,0,7,10,10
12501,3,3,0,0,0,12,4,9,262,221,219,115,115,31,11,998,0,4,3,5,3,23,7,16,28,13,0,5,0,0,6,114,0,0,0,3,0,13,14,30,136,65,31,16,12,4,3,336,0,0,0,0,0,3,3,7,29,11,4,7,8,0,4,86,4,0,3,21,6,103,110,105,150,41,11,24,6,0,20,593,10,11,19,16,22,59,16,21,24,10,6,3,0,0,7,230,0,0,0,0,4,8,9,4,8,0,0,5,0,0,4,50,0,0,0,0,0,5,0,0,9,10,4,0,7,0,0,36,126,109,54,28,621,217,39,25,102,12,0,0,4,6,55,1392,4,3,3,5,16,12,3,5,4,0,0,3,0,0,252,305,154,128,86,75,672,454,202,222,753,376,277,183,153,39,360,4137,3,4,3,4,4,25,4,31,338,310,252,145,132,62,133,1444,0,0,0,11,9,34,16,20
12502,0,0,0,0,0,8,0,0,189,207,293,175,152,50,14,1097,0,5,0,0,3,13,0,12,59,18,5,5,3,0,0,131,3,3,0,0,0,14,11,31,140,91,70,32,46,3,3,449,3,0,0,0,0,3,3,8,18,19,15,17,8,8,3,108,0,3,0,0,4,31,56,57,138,60,27,47,11,0,15,439,0,3,8,12,12,49,36,20,57,27,8,9,6,0,3,263,0,0,0,0,0,3,7,3,10,3,0,0,0,0,4,42,0,0,0,0,0,0,0,0,3,6,6,4,7,5,0,39,80,88,30,26,502,375,90,116,298,46,22,17,6,9,45,1756,3,0,0,0,20,5,0,0,6,3,0,0,0,0,245,287,89,114,43,44,546,499,209,259,923,486,447,305,240,79,325,4606,3,0,3,0,3,18,3,20,177,280,353,267,289,169,182,1758,0,0,0,4,3,18,13,20
12503,9,0,0,0,5,16,12,20,542,467,416,218,103,33,25,1877,0,8,3,4,5,29,9,23,68,20,7,4,0,0,3,183,3,0,0,0,3,19,26,71,327,163,70,25,29,6,10,755,4,0,0,3,3,6,0,10,57,28,17,13,4,0,12,163,3,3,9,21,11,139,165,179,276,62,20,28,4,0,43,963,3,15,24,40,32,119,61,41,59,13,0,3,0,0,20,429,0,0,3,7,3,22,18,12,25,7,3,4,0,0,11,115,3,0,0,0,0,0,3,7,28,9,5,0,5,0,14,69,138,248,100,49,1662,614,117,120,256,20,12,3,4,3,151,3497,12,16,3,0,51,30,5,4,18,0,3,0,0,0,457,616,169,290,143,126,1790,992,423,489,1652,786,552,301,156,39,745,8656,14,8,3,0,8,29,22,46,527,605,500,360,238,108,255,2716,0,6,3,9,6,26,18,30
12504,3,3,0,0,4,19,13,26,671,749,737,403,276,68,44,3026,0,0,4,4,20,47,17,32,115,28,13,4,6,0,9,305,0,3,0,0,3,31,24,91,452,227,150,63,50,5,18,1115,3,0,0,3,0,8,6,9,66,40,53,13,12,3,7,220,7,3,3,15,9,119,207,199,400,115,26,78,14,0,42,1244,3,13,28,46,24,91,57,42,82,28,7,4,9,0,23,453,3,0,0,3,3,19,9,10,24,7,0,3,0,0,10,101,3,0,0,0,0,7,0,6,18,10,10,13,3,0,0,70,186,157,72,33,994,575,112,136,324,48,15,10,8,3,101,2777,7,3,0,0,26,19,4,4,17,3,0,0,0,0,512,603,214,192,106,110,1078,939,453,551,2169,1265,1012,602,373,87,763,9918,4,8,3,5,6,21,23,17,432,559,637,431,403,133,216,2880,4,4,0,3,8,28,18,38
12601,0,3,0,0,0,0,3,3,100,109,165,135,179,105,12,816,0,0,3,0,7,9,8,11,48,20,13,13,9,3,3,147,0,0,0,0,0,3,3,11,100,64,43,53,69,13,3,371,0,0,0,0,0,0,3,3,19,19,6,14,7,3,4,74,4,0,0,0,3,13,24,30,77,50,24,53,26,10,4,307,6,6,11,9,9,31,27,30,81,32,8,7,11,3,9,278,0,0,0,0,0,0,0,4,10,6,3,4,3,0,3,37,0,0,0,0,0,0,0,0,3,3,3,0,3,4,0,18,51,41,8,17,195,260,89,111,274,83,42,33,18,20,49,1287,3,0,0,0,3,5,0,0,3,8,5,3,0,0,181,211,64,54,22,26,215,335,156,200,708,391,319,307,330,158,263,3544,3,4,0,0,3,12,8,12,108,130,203,234,345,261,155,1464,0,0,0,0,3,19,12,14
12602,10,4,0,0,5,16,7,20,377,517,636,472,521,230,38,2849,0,6,7,13,17,69,15,28,102,37,20,17,20,7,3,357,3,0,3,3,3,29,34,74,355,222,127,112,138,31,16,1141,0,0,0,3,0,6,7,10,48,47,41,22,24,9,14,235,3,0,4,13,0,85,115,114,280,139,50,117,37,19,29,999,6,23,28,34,23,101,46,56,122,45,19,20,16,10,24,566,3,3,0,4,0,3,14,11,26,6,3,5,0,3,8,95,0,3,0,0,0,3,0,0,14,17,19,13,9,0,3,81,212,155,46,34,979,674,153,166,470,109,62,31,30,26,112,3256,4,4,0,0,29,10,7,7,22,7,3,0,0,3,574,669,243,198,85,95,1061,992,394,479,1822,1137,981,794,794,348,818,10247,10,5,0,0,4,23,16,28,330,428,512,462,621,421,298,3161,0,3,0,4,8,34,16,28
12701,4,0,0,0,3,22,3,9,352,269,202,83,63,13,22,1044,7,0,0,0,5,23,4,11,28,7,4,4,0,0,0,97,4,0,3,0,0,18,14,34,171,74,34,9,5,0,3,367,3,0,0,0,3,4,3,3,44,20,16,4,3,0,4,103,6,3,0,3,3,75,105,67,127,44,5,12,6,0,33,499,4,3,8,15,14,52,16,18,29,6,3,0,0,0,6,170,3,0,0,0,3,12,8,9,5,3,0,0,0,0,9,58,0,0,0,0,3,7,0,3,19,4,3,0,4,0,5,41,51,80,36,15,723,239,41,34,103,18,9,0,0,3,66,1420,4,5,0,0,21,6,4,5,12,0,0,0,0,0,215,282,75,95,54,37,780,453,188,197,883,448,275,113,87,20,369,4083,10,3,0,4,8,25,12,24,581,558,515,259,228,89,245,2575,3,0,0,3,4,28,13,30
