SA3_CODE_2016,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_BP_B_OS,C06_Pol_Fa_O_B_OS,C06_Pol_Mo_O_B_OS,C06_Pol_BP_B_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_BP_B_OS,C06_Rus_Fa_O_B_OS,C06_Rus_Mo_O_B_OS,C06_Rus_BP_B_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_SAf_BP_B_OS,C06_SAf_Fa_O_B_OS,C06_SAf_Mo_O_B_OS,C06_SAf_BP_B_Aus,C06_SAf_Bplace_NS,C06_SAf_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinha_Fa_O_B_OS,C06_Sinha_Mo_O_B_OS,C06_Sinha_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Wel_BP_B_OS,C06_Wel_Fa_O_B_OS,C06_Wel_Mo_O_B_OS,C06_Wel_BP_B_Aus,C06_Wel_Bplace_NS,C06_Wel_Tot_resp,C06_Oth_BP_B_OS,C06_Oth_Fa_O_B_OS,C06_Oth_Mo_O_B_OS,C06_Oth_BP_B_Aus,C06_Oth_Bplace_NS,C06_Oth_Tot_resp,C06_Anc_ns_BP_B_OS,C06_Anc_ns_Fa_O_B_OS,C06_Anc_ns_Mo_O_B_OS,C06_Anc_ns_BP_B_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_T_P_BP_B_OS,C06_T_P_Fa_only_bor_os,C06_T_P_Mo_O_B_OS,C06_T_P_BP_B_Aus,C06_T_P_Bplace_NS,C06_T_P_Tot_resp,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS
10802,142,1343,848,19636,658,22615,0,11,9,892,21,935,63,15,10,65,8,161,30,5,5,10,0,46,235,69,27,97,7,436,2107,1178,774,12456,481,16999,81,0,42,4,0,130,55,10,22,103,3,188,294,93,67,1024,41,1527,44,10,8,36,8,106,46,16,0,12,0,73,52,7,6,15,0,75,289,264,129,3856,130,4668,123,75,23,315,16,552,8,0,0,0,0,8,12,12,3,25,0,52,0,0,0,0,0,4,76,15,17,66,8,179,46,17,15,8,5,92,115,53,40,33,5,250,79,18,3,24,7,135,23,5,4,7,0,46,480,284,190,2507,81,3534,29,8,3,5,0,44,27,3,10,4,0,37,19,7,7,46,3,86,6,3,0,0,0,5,3,0,0,0,0,7,8,0,0,0,0,6,55,21,11,95,0,186,487,156,89,343,29,1107,96,59,58,1120,2491,3820,4286,2306,1497,33516,3673,45280,105,1258
10803,0,18,5,125,0,155,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,18,16,79,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,31,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,29,0,42,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,9,4,5,13,0,26,0,0,0,3,11,17,48,33,21,227,12,345,0,16
10804,205,2323,1617,28179,862,33185,3,5,3,189,22,216,151,37,30,111,5,332,62,34,3,16,0,113,487,126,84,228,8,932,4570,2036,1495,18941,651,27694,125,6,50,6,9,196,109,25,16,200,10,348,500,164,94,1547,64,2364,73,38,5,80,5,200,78,24,4,19,0,137,96,18,11,15,4,142,658,403,234,6116,200,7611,252,126,44,510,33,960,7,3,0,3,0,11,27,17,8,48,0,104,9,8,0,3,0,16,117,43,23,96,7,287,64,23,18,19,0,119,236,113,78,43,13,490,131,27,13,58,3,224,43,14,18,20,5,99,1004,420,357,4055,106,5955,56,10,3,11,0,82,107,12,6,13,3,138,60,18,9,68,3,155,16,8,0,0,0,17,14,4,0,3,0,15,18,0,0,0,0,19,137,42,14,171,11,380,832,280,159,476,52,1796,134,86,69,1468,2541,4291,8766,4001,2767,48692,4206,68434,234,2290
10805,130,1471,995,22457,646,25693,0,8,0,356,11,379,107,7,10,79,3,206,27,3,3,13,0,42,343,105,48,131,16,641,2240,1296,884,14571,512,19499,100,4,45,0,8,155,55,25,11,92,3,191,300,123,75,1279,17,1789,49,34,4,60,4,145,42,7,0,10,0,57,44,3,6,4,0,60,301,245,141,3839,111,4641,168,59,18,368,9,623,3,0,0,0,0,6,16,17,4,40,0,69,3,0,0,0,0,3,107,24,17,74,3,226,38,15,8,19,6,82,123,70,50,14,4,259,64,20,9,43,4,142,34,4,7,15,0,55,478,345,202,3105,84,4220,38,4,0,9,0,51,28,3,17,9,3,58,16,9,7,43,0,83,26,3,0,0,0,27,11,0,0,0,0,11,10,0,0,0,3,15,62,28,17,100,4,210,546,164,91,349,26,1182,100,66,36,1229,1711,3138,4697,2548,1642,38132,2921,49944,129,1355
10901,153,1605,1064,22530,606,25952,6,0,0,136,10,145,116,7,10,92,0,224,85,32,13,22,0,145,440,144,93,254,13,947,2036,1286,838,14904,480,19539,169,11,34,7,9,225,50,11,13,112,3,187,577,250,151,3362,96,4433,142,53,14,104,9,318,81,12,7,32,0,132,132,14,6,10,6,166,313,253,177,5546,125,6421,270,165,44,560,20,1062,8,0,3,3,0,17,51,25,11,71,3,157,10,3,0,4,0,17,38,16,3,40,3,101,90,24,9,20,0,143,128,80,57,33,3,304,172,36,23,104,6,346,43,12,10,35,0,91,489,330,212,3942,93,5064,112,20,4,33,7,176,69,7,14,10,0,91,53,12,0,68,0,134,21,8,3,3,0,39,0,0,0,0,0,0,9,7,0,0,0,13,100,32,22,123,5,278,932,207,166,446,43,1794,169,50,40,1563,2179,3989,5982,2877,1861,41778,3396,55897,144,1424
10902,32,275,171,5651,207,6337,0,17,0,187,8,209,18,3,0,26,0,49,17,0,0,8,0,23,35,11,17,32,0,94,266,211,162,3618,133,4392,15,0,3,0,3,21,4,0,0,20,0,28,45,27,13,442,17,542,29,8,0,31,0,74,17,3,0,0,0,21,30,0,0,0,4,37,39,50,41,1079,23,1234,362,85,18,294,15,767,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,16,0,28,14,8,6,4,0,30,44,11,18,7,3,77,16,7,0,13,0,36,6,6,0,9,0,16,69,43,54,822,16,998,15,4,0,5,0,26,13,6,0,0,0,18,5,0,0,9,3,13,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,10,3,5,30,0,52,147,49,12,69,16,292,28,26,9,448,510,1026,1138,542,331,10157,886,13048,41,200
10903,77,903,686,17884,408,19956,0,3,0,148,3,159,75,8,0,70,11,167,20,8,0,8,0,36,268,62,35,121,8,488,1276,845,646,11715,319,14800,66,3,22,0,3,96,28,10,4,95,0,141,202,96,34,1079,24,1430,41,15,4,33,3,86,28,11,0,9,3,41,31,3,3,8,0,43,195,181,100,4128,92,4693,232,95,27,470,15,837,0,0,0,0,0,0,4,0,0,7,0,6,0,0,0,0,0,0,32,7,4,19,0,65,69,7,11,14,0,102,85,19,32,22,4,159,67,12,4,26,3,117,21,4,4,8,0,37,382,215,150,3083,58,3884,17,4,0,11,0,31,21,7,3,3,0,36,9,4,3,25,0,41,10,0,0,0,0,17,11,0,0,0,0,7,13,4,0,0,0,17,41,18,11,63,3,144,289,72,45,226,11,648,73,36,38,1221,1488,2859,3187,1679,1202,32311,2302,40676,74,801
11001,106,981,787,15407,384,17669,0,0,0,307,7,321,273,18,14,79,8,391,11,4,0,7,0,19,166,66,44,112,5,390,1201,795,634,9584,263,12472,46,3,19,0,4,70,58,16,0,79,3,155,271,85,56,1120,17,1548,29,16,0,34,3,90,28,8,0,16,3,61,93,10,11,18,0,126,236,171,131,3555,85,4172,83,41,23,190,3,345,33,0,0,3,0,36,21,9,7,40,3,80,0,0,0,0,0,3,19,17,7,12,0,48,24,12,3,14,3,52,93,49,28,13,3,183,67,8,5,34,0,117,35,6,3,18,0,62,319,210,170,2616,53,3367,14,3,0,13,0,33,61,13,6,3,4,79,19,7,3,35,7,68,38,3,0,0,3,46,9,5,7,4,0,19,9,0,0,0,0,11,51,17,9,83,3,168,712,170,138,249,35,1301,53,32,22,764,1294,2162,3415,1635,1271,26437,2017,34775,84,991
11002,50,768,586,17246,459,19111,0,5,5,357,6,377,47,11,4,115,7,179,11,0,0,0,0,14,140,33,23,98,9,310,1078,695,535,11618,387,14309,45,3,21,10,0,76,35,8,8,89,0,143,223,66,38,1494,27,1853,19,13,3,26,3,61,27,8,4,7,0,48,17,3,3,14,0,40,182,127,81,3398,54,3839,134,62,16,235,9,456,0,0,0,3,0,3,14,4,3,21,0,45,0,0,0,3,0,4,12,10,0,23,0,53,24,11,11,13,0,59,47,38,20,20,6,134,31,12,4,23,3,78,10,0,4,22,0,43,239,181,128,2587,56,3191,13,8,0,6,0,23,23,4,0,0,0,31,8,0,0,36,0,53,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,9,36,9,5,78,3,128,323,68,51,198,21,658,26,23,17,1096,1267,2422,2340,1374,985,30514,2148,37364,53,748
11003,56,391,328,12520,431,13726,0,8,0,713,31,752,66,0,6,88,4,159,14,3,0,8,7,31,82,29,11,51,8,184,415,354,274,7287,294,8618,20,0,6,0,0,33,8,4,0,53,0,68,81,37,22,745,20,904,29,3,3,17,0,53,12,3,3,3,0,25,37,3,5,9,3,56,99,88,53,2128,48,2412,27,6,3,71,4,124,3,0,0,0,0,3,6,13,0,28,5,57,4,0,0,0,0,3,8,5,3,19,0,28,33,4,15,14,5,64,53,17,20,14,8,106,23,8,3,20,0,50,9,3,3,9,3,24,135,83,76,1470,37,1803,41,3,0,6,0,48,17,3,3,0,0,24,5,4,3,40,0,54,15,0,3,10,0,28,9,3,0,0,0,11,0,0,0,0,0,0,22,6,5,50,3,87,174,45,38,145,15,414,25,17,19,952,1619,2638,1292,737,561,21435,2377,26396,33,374
11004,99,1595,1230,35675,931,39533,6,0,0,473,27,511,198,28,17,223,8,473,32,17,0,4,0,56,268,100,58,152,3,584,1817,1456,950,22308,696,27222,135,3,39,3,8,185,36,22,9,161,6,226,295,110,79,2322,68,2870,50,20,11,83,4,156,36,13,0,14,3,63,66,3,9,13,3,93,286,274,170,6765,151,7645,143,76,25,409,16,668,15,0,0,0,0,15,30,14,0,28,8,82,4,0,0,0,0,7,94,31,21,64,5,218,65,9,17,53,7,155,114,71,41,50,9,292,57,20,14,45,3,135,35,9,14,25,3,76,463,333,249,4810,100,5959,22,0,0,9,0,36,43,10,8,3,0,56,20,3,0,45,0,72,20,0,0,3,0,20,8,3,0,0,0,13,15,0,6,0,0,17,59,40,20,137,6,258,487,164,129,420,29,1239,101,73,61,2062,2870,5165,4330,2769,1954,60199,4606,73864,113,1590
11101,348,4073,2707,47871,1282,56296,0,15,9,222,15,253,544,69,41,204,27,886,149,35,9,45,0,233,579,210,102,419,13,1326,4909,3373,2395,32560,1089,44331,203,7,78,0,19,308,87,30,21,236,12,382,954,340,199,2542,81,4113,308,113,28,261,26,739,152,27,12,34,10,237,245,23,18,18,8,315,788,631,347,8683,207,10656,755,282,66,918,51,2072,51,3,8,16,3,81,41,15,12,64,3,129,431,56,14,70,9,582,141,37,25,78,5,283,100,50,35,55,0,241,264,159,94,90,17,621,642,99,69,230,13,1045,133,25,19,80,10,264,1566,1008,695,7629,231,11121,216,42,19,36,6,322,132,23,19,11,0,187,110,28,16,67,4,226,58,8,0,0,0,71,27,5,0,0,4,44,51,3,9,0,0,60,272,141,76,608,15,1106,1824,526,311,866,85,3611,305,164,117,2741,3716,7050,13863,7123,4673,82697,6335,114691,343,3855
11102,252,2300,1585,27825,977,32938,0,6,3,179,15,211,150,16,22,97,5,290,110,19,8,30,4,162,465,131,97,242,16,951,3561,2078,1425,18502,684,26251,173,3,46,3,0,223,71,32,3,169,6,281,587,214,86,1514,53,2453,101,31,12,96,12,250,71,25,4,29,0,131,79,21,9,9,3,120,510,313,249,4519,153,5735,282,115,40,426,14,869,35,0,0,6,4,42,23,8,3,22,0,62,49,13,3,17,0,74,87,28,12,52,7,185,123,47,27,23,7,228,247,108,83,48,7,491,214,49,26,106,8,406,65,17,9,32,4,123,1031,610,338,4010,134,6118,75,11,0,6,0,95,73,13,6,5,0,102,82,16,9,69,4,174,24,6,5,3,4,34,13,3,0,0,0,13,13,0,5,0,0,18,146,89,40,356,13,648,1244,280,171,518,63,2281,195,110,80,1673,2498,4553,8370,4149,2728,47441,4261,66953,233,2325
11103,561,5046,3444,56561,1702,67312,0,22,13,330,24,393,1276,78,75,227,36,1694,386,72,11,60,8,535,515,285,189,459,21,1465,5580,4210,2753,39449,1349,53342,491,8,189,11,29,738,157,64,34,379,10,640,987,431,287,3464,95,5267,916,201,60,449,40,1672,136,46,15,43,3,250,549,34,32,43,3,670,1046,826,510,12757,358,15491,1545,429,140,1267,91,3468,207,0,5,9,5,232,71,34,10,91,10,214,1334,143,47,179,32,1734,112,54,28,78,5,277,240,73,55,47,15,422,388,198,138,72,34,834,997,170,109,348,20,1645,202,40,28,75,6,347,1834,1193,782,9672,234,13716,478,51,18,53,24,630,179,39,26,17,3,263,193,34,24,98,7,360,181,14,3,12,11,219,64,4,0,4,0,78,212,9,7,5,14,246,280,180,101,782,23,1356,3871,807,531,1169,146,6527,608,205,143,2923,7632,11511,22044,9103,5942,100137,11089,148315,545,5022
11201,297,2887,1978,26614,744,32525,0,16,3,341,20,382,167,36,17,107,14,346,67,24,4,27,0,119,569,172,94,214,26,1070,4790,2383,1710,17803,696,27377,115,5,41,7,4,174,193,47,26,206,12,489,849,243,165,1814,86,3146,122,63,14,129,5,337,90,39,7,20,0,162,129,24,22,28,10,218,885,539,409,7387,219,9434,484,211,93,957,46,1785,13,0,3,0,0,19,29,12,5,35,0,87,15,3,0,9,0,29,107,35,16,57,0,211,110,44,12,25,12,206,298,134,82,46,15,579,191,44,24,69,8,337,95,28,17,36,0,170,1027,553,428,4687,149,6844,67,14,0,14,6,101,134,42,12,14,6,204,95,10,11,77,0,192,31,13,6,5,4,65,9,7,0,0,0,19,26,3,0,0,0,32,164,60,32,196,3,466,1725,503,346,685,80,3323,241,131,102,1388,3735,5599,10496,5044,3476,47730,5393,72136,273,2877
11202,199,2110,1461,29061,860,33686,0,18,3,749,40,811,175,20,34,98,6,329,23,8,0,10,3,42,295,116,65,186,12,673,2673,1775,1220,18675,606,24947,162,3,41,3,5,218,110,32,15,151,12,320,513,198,111,1896,50,2768,93,41,18,93,0,243,47,14,9,15,0,85,103,42,16,28,12,197,497,434,249,7218,187,8580,666,268,72,1302,47,2361,19,0,0,0,0,21,19,17,0,65,3,105,7,3,3,0,0,17,46,25,13,51,4,134,82,29,19,46,0,181,180,107,81,39,3,412,96,26,11,66,9,203,46,12,9,32,4,104,646,415,314,4481,109,5967,30,19,5,12,7,73,60,12,0,16,3,95,43,12,9,72,3,146,18,8,3,12,0,43,3,4,0,0,0,11,24,3,0,0,0,25,84,34,19,147,3,284,984,346,222,665,62,2269,124,100,73,1672,2231,4201,6592,3791,2478,51142,3861,67873,168,2014
11203,323,2850,2061,29259,1062,35554,3,12,5,276,8,305,275,23,22,140,12,471,86,16,8,14,0,117,547,140,87,251,22,1048,6711,2525,1687,18937,852,30716,193,7,92,8,12,314,174,34,31,176,7,418,722,218,140,1945,82,3110,116,89,17,132,9,348,114,22,5,23,5,172,226,25,43,16,11,315,1064,502,332,7075,235,9217,477,226,68,725,31,1522,14,0,0,0,0,17,21,18,4,72,10,124,7,3,0,6,0,19,120,30,22,55,6,235,247,51,45,41,8,385,446,140,122,51,17,780,141,34,21,54,3,253,93,21,10,19,0,142,1465,587,391,4535,148,7132,74,12,6,16,4,114,95,25,17,10,3,149,74,8,9,79,7,182,12,4,0,13,0,25,10,3,0,0,0,19,18,3,0,0,0,27,257,47,29,193,17,538,1418,446,246,894,104,3108,318,117,92,1690,3972,6190,13315,5098,3501,51353,6051,79320,372,2893
11301,253,1027,613,17165,526,19580,0,15,3,269,8,298,111,9,12,80,8,216,15,4,3,3,0,28,119,70,30,107,8,331,1121,864,563,10848,384,13775,105,0,21,0,4,129,16,9,4,77,0,110,167,80,38,1365,38,1684,30,22,6,42,0,100,14,8,0,6,0,24,526,10,4,3,24,570,169,153,127,3777,83,4309,3677,885,257,2771,139,7726,28,0,0,3,3,37,42,5,3,21,5,73,14,0,0,0,0,21,29,4,7,15,3,46,117,11,3,12,0,148,100,50,33,26,8,214,34,16,7,43,0,96,14,0,6,13,0,30,282,200,166,2771,69,3486,11,6,3,6,0,27,43,0,3,3,0,51,87,5,16,42,5,166,34,0,3,0,3,37,78,10,3,4,3,97,7,0,0,0,0,8,35,24,3,101,3,160,1322,168,74,196,51,1808,345,51,41,1224,2360,4024,8139,2424,1322,31533,3464,46887,209,982
11302,29,321,264,6433,180,7234,0,0,0,70,0,68,47,3,4,35,3,91,12,3,0,0,0,18,93,21,10,41,0,172,500,277,208,4200,103,5289,10,0,3,0,0,18,7,0,3,37,0,43,149,28,31,432,7,648,10,4,0,15,0,33,17,3,0,3,0,22,17,0,3,0,0,26,75,59,35,1298,41,1509,38,16,6,80,3,143,3,0,0,3,0,5,4,3,0,3,0,11,3,0,0,0,0,3,9,5,4,10,0,27,33,6,6,3,3,49,39,22,18,6,0,92,31,10,0,14,0,58,5,0,0,5,0,16,138,71,82,866,25,1179,11,3,0,6,0,18,12,0,0,0,0,12,3,0,0,3,0,13,4,0,5,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,10,5,0,14,0,39,220,37,25,59,3,343,21,15,3,358,657,1056,1330,569,422,11170,952,14444,31,279
11303,144,1933,1470,39849,929,44330,6,12,3,282,8,311,345,18,24,131,4,518,37,12,4,9,0,63,371,172,106,282,13,935,2135,1726,1228,24922,759,30767,108,4,58,14,4,184,60,17,11,169,3,263,376,190,139,3809,87,4605,96,40,11,139,5,292,61,12,9,25,5,108,222,12,15,17,0,259,426,359,232,9369,226,10605,261,136,35,711,12,1154,18,0,0,12,0,34,23,10,16,45,3,93,5,3,0,13,0,16,57,18,22,51,4,155,87,25,10,33,3,164,143,95,86,59,6,390,132,15,23,89,7,270,25,3,0,13,0,49,593,436,322,5830,128,7303,94,17,5,19,0,133,65,7,20,6,0,89,59,6,3,59,3,137,60,3,0,7,0,76,7,0,0,0,0,9,36,0,0,0,0,44,64,33,15,159,4,273,1170,268,154,548,54,2199,142,99,44,2425,3133,5845,6255,3489,2501,69648,4979,86864,185,1787
11401,348,3600,2495,35249,1040,42728,0,11,7,475,34,532,200,27,25,115,12,382,177,37,15,35,10,270,667,167,107,284,19,1243,6658,3066,2253,21480,899,34355,212,14,74,3,19,317,134,37,26,206,8,408,969,232,145,1769,74,3192,277,69,28,155,8,538,150,33,11,47,7,240,118,13,3,9,7,146,858,495,348,7025,185,8921,675,236,85,767,38,1798,17,3,0,9,0,30,35,12,4,40,4,101,33,3,9,15,0,59,367,69,26,157,20,631,128,35,30,34,10,233,265,124,111,58,24,585,253,46,22,71,6,400,116,19,15,40,3,194,1425,731,547,4659,131,7489,117,15,7,29,7,178,70,29,25,14,3,143,120,22,15,62,7,222,22,0,3,3,0,29,27,3,0,3,0,35,30,3,0,3,4,43,276,74,46,197,10,607,1491,454,235,663,53,2898,320,136,94,1788,3691,6029,14113,6007,4175,58318,5788,88406,357,3353
11402,217,1958,1386,15060,466,19085,3,5,0,40,0,47,271,12,12,34,13,347,74,15,7,12,0,110,377,131,68,152,16,741,3575,1671,1201,10135,368,16944,57,7,6,0,0,69,73,29,13,105,3,219,467,140,79,827,29,1538,154,51,10,85,5,315,130,24,5,23,0,186,57,10,3,12,0,84,605,349,180,3677,93,4915,390,127,33,364,19,933,20,0,4,0,0,20,37,12,7,36,0,95,32,5,0,4,0,46,109,32,15,68,3,230,47,28,19,16,13,118,160,83,42,26,5,311,178,37,16,60,6,295,53,12,17,33,0,120,871,435,274,2704,70,4352,69,7,3,7,6,94,55,23,9,14,0,105,71,14,10,31,0,123,14,3,4,5,0,24,19,0,0,0,0,19,21,0,0,0,0,21,103,36,21,91,8,255,965,276,180,330,60,1802,143,86,50,682,1916,2878,7807,3380,2208,26051,2832,42272,192,1841
11501,1015,4942,3293,31238,627,41123,3,3,3,16,0,26,11167,202,241,285,198,12091,752,89,57,150,18,1074,994,255,127,289,15,1672,9057,3394,2389,18215,520,33571,1971,38,110,15,47,2184,351,55,49,184,7,652,1252,270,190,1575,32,3327,1073,198,96,432,25,1831,361,51,29,51,9,503,4680,103,75,23,94,4974,1926,700,520,6899,168,10217,2772,787,318,1728,108,5715,2010,3,23,3,55,2098,1403,182,160,348,59,2148,107,9,5,15,3,139,838,220,130,383,37,1605,238,22,16,19,16,312,752,205,152,65,25,1202,893,85,67,122,19,1180,394,44,22,79,9,555,1885,757,597,4585,119,7935,375,55,21,38,8,497,1047,71,35,18,16,1190,679,68,52,44,18,864,2164,33,16,3,41,2262,371,39,8,5,12,434,359,10,7,0,10,383,285,68,59,246,9,665,9086,831,605,783,252,11565,1096,176,125,1164,2972,5529,54355,8617,5882,51819,5085,125759,1099,4540
11502,196,1045,754,7322,191,9511,11,0,0,7,0,13,619,32,36,50,12,739,132,26,17,19,3,191,246,71,46,75,8,444,2061,836,553,4449,189,8088,109,0,10,0,0,127,64,8,13,46,0,132,317,77,47,355,17,810,143,43,14,74,7,280,77,13,11,16,0,115,189,5,7,8,0,211,318,191,93,1513,43,2153,991,246,85,498,34,1851,101,0,0,0,0,102,499,65,54,148,28,803,13,0,0,0,0,15,212,48,36,66,3,365,19,5,4,3,0,33,153,44,39,12,3,247,106,15,9,15,3,152,42,11,3,8,3,59,409,191,119,1124,28,1860,62,14,4,8,0,95,145,14,8,3,0,168,73,5,14,11,0,110,58,13,0,3,0,73,18,3,0,0,0,25,12,0,3,0,0,10,71,23,24,69,8,187,981,163,152,156,47,1493,130,56,35,331,890,1433,7355,2035,1341,12520,1392,24636,175,1055
11503,115,1020,730,9072,231,11171,0,0,3,30,0,38,41,7,3,26,3,83,60,17,7,13,3,100,259,85,42,116,7,507,1697,804,609,5128,148,8395,33,0,4,0,3,44,29,6,11,44,0,99,282,92,62,402,10,846,62,15,6,44,0,130,55,20,0,16,0,90,35,0,4,4,3,54,308,155,90,1549,29,2124,269,100,46,249,19,681,19,0,3,0,0,16,30,31,0,26,0,88,6,3,0,3,0,20,438,125,59,296,36,954,24,10,4,4,0,46,89,36,31,17,9,182,80,22,9,35,3,142,17,7,4,10,0,39,306,175,116,1173,33,1801,33,15,6,4,0,49,21,7,9,3,0,40,16,6,4,14,0,46,11,8,0,0,0,21,5,3,0,0,0,9,5,0,0,3,0,4,63,18,21,87,0,187,517,118,128,179,15,958,86,34,36,411,1193,1764,4194,1796,1222,14629,1643,23486,102,934
