SA3_CODE_2016,C11_F_65_69_Tot_LF,C11_F_65_69_Notin_LF,C11_F_65_69_LF_NS,C11_F_65_69_Tot,C11_F_70_74_Em_FT,C11_F_70_74_Em_PT,C11_F_70_74_Em_AFW,C11_F_70_74_Em_Hrs_NS,C11_F_70_74_Em_Tot,C11_F_70_74_Unem_Look_FT,C11_F_70_74_Unem_Look_PT,C11_F_70_74_Unem_Tot,C11_F_70_74_Tot_LF,C11_F_70_74_Notin_LF,C11_F_70_74_LF_NS,C11_F_70_74_Tot,C11_F_75ov_Em_FT,C11_F_75ov_Em_PT,C11_F_75ov_Emp_A_fr_wo,C11_F_75ov_Em_Hou_wor_ns,C11_F_75over_Em_Tot,C11_F_75ov_Unem_Lo_ft_wor,C11_F_75ov_Unem_Lo_pt_wor,C11_F_75over_Unem_Tot,C11_F_75ov_Tot_LF,C11_F_75over_N_lab_forc,C11_F_75ov_LF_NS,C11_F_75andOver_Tot,C11_F_Tot_Em_FT,C11_F_Tot_Em_PT,C11_F_Tot_Em_AFW,C11_F_Tot_Em_Hrs_NS,C11_F_Tot_Em_Tot,C11_F_Tot_Unem_Look_FT,C11_F_Tot_Unem_Look_PT,C11_F_Tot_Unem_Tot,C11_F_T_T_labo_for,C11_F_Tot_Notin_LF,C11_F_Tot_LF_NS,C11_F_T_T,C16_F_15_19_Em_FT,C16_F_15_19_Em_PT,C16_F_15_19_Em_AFW,C16_F_15_19_Em_Hrs_NS,C16_F_15_19_Em_Tot,C16_F_15_19_Unem_Look_FT,C16_F_15_19_Unem_Look_PT,C16_F_15_19_Unem_Tot,C16_F_15_19_Tot_LF,C16_F_15_19_Notin_LF,C16_F_15_19_LF_NS,C16_F_15_19_Tot,C16_F_20_24_Em_FT,C16_F_20_24_Em_PT,C16_F_20_24_Em_AFW,C16_F_20_24_Em_Hrs_NS,C16_F_20_24_Em_Tot,C16_F_20_24_Unem_Look_FT,C16_F_20_24_Unem_Look_PT,C16_F_20_24_Unem_Tot,C16_F_20_24_Tot_LF,C16_F_20_24_Notin_LF,C16_F_20_24_LF_NS,C16_F_20_24_Tot,C16_F_25_29_Em_FT,C16_F_25_29_Em_PT,C16_F_25_29_Em_AFW,C16_F_25_29_Em_Hrs_NS,C16_F_25_29_Em_Tot,C16_F_25_29_Unem_Look_FT,C16_F_25_29_Unem_Look_PT,C16_F_25_29_Unem_Tot,C16_F_25_29_Tot_LF,C16_F_25_29_Notin_LF,C16_F_25_29_LF_NS,C16_F_25_29_Tot,C16_F_30_34_Em_FT,C16_F_30_34_Em_PT,C16_F_30_34_Em_AFW,C16_F_30_34_Em_Hrs_NS,C16_F_30_34_Em_Tot,C16_F_30_34_Unem_Look_FT,C16_F_30_34_Unem_Look_PT,C16_F_30_34_Unem_Tot,C16_F_30_34_Tot_LF,C16_F_30_34_Notin_LF,C16_F_30_34_LF_NS,C16_F_30_34_Tot,C16_F_35_39_Em_FT,C16_F_35_39_Em_PT,C16_F_35_39_Em_AFW,C16_F_35_39_Em_Hrs_NS,C16_F_35_39_Em_Tot,C16_F_35_39_Unem_Look_FT,C16_F_35_39_Unem_Look_PT,C16_F_35_39_Unem_Tot,C16_F_35_39_Tot_LF,C16_F_35_39_Notin_LF,C16_F_35_39_LF_NS,C16_F_35_39_Tot,C16_F_40_44_Em_FT,C16_F_40_44_Em_PT,C16_F_40_44_Em_AFW,C16_F_40_44_Em_Hrs_NS,C16_F_40_44_Em_Tot,C16_F_40_44_Unem_Look_FT,C16_F_40_44_Unem_Look_PT,C16_F_40_44_Unem_Tot,C16_F_40_44_Tot_LF,C16_F_40_44_Notin_LF,C16_F_40_44_LF_NS,C16_F_40_44_Tot,C16_F_45_49_Em_FT,C16_F_45_49_Em_PT,C16_F_45_49_Em_AFW,C16_F_45_49_Em_Hrs_NS,C16_F_45_49_Em_Tot,C16_F_45_49_Unem_Look_FT,C16_F_45_49_Unem_Look_PT,C16_F_45_49_Unem_Tot,C16_F_45_49_Tot_LF,C16_F_45_49_Notin_LF,C16_F_45_49_LF_NS,C16_F_45_49_Tot,C16_F_50_54_Em_FT,C16_F_50_54_Em_PT,C16_F_50_54_Em_AFW,C16_F_50_54_Em_Hrs_NS,C16_F_50_54_Em_Tot,C16_F_50_54_Unem_Look_FT,C16_F_50_54_Unem_Look_PT,C16_F_50_54_Unem_Tot,C16_F_50_54_Tot_LF,C16_F_50_54_Notin_LF,C16_F_50_54_LF_NS,C16_F_50_54_Tot,C16_F_55_59_Em_FT,C16_F_55_59_Em_PT,C16_F_55_59_Em_AFW,C16_F_55_59_Em_Hrs_NS,C16_F_55_59_Em_Tot,C16_F_55_59_Unem_Look_FT,C16_F_55_59_Unem_Look_PT,C16_F_55_59_Unem_Tot,C16_F_55_59_Tot_LF,C16_F_55_59_Notin_LF,C16_F_55_59_LF_NS,C16_F_55_59_Tot,C16_F_60_64_Em_FT,C16_F_60_64_Em_PT,C16_F_60_64_Em_AFW,C16_F_60_64_Em_Hrs_NS,C16_F_60_64_Em_Tot,C16_F_60_64_Unem_Look_FT,C16_F_60_64_Unem_Look_PT,C16_F_60_64_Unem_Tot,C16_F_60_64_Tot_LF,C16_F_60_64_Notin_LF,C16_F_60_64_LF_NS,C16_F_60_64_Tot,C16_F_65_69_Em_FT,C16_F_65_69_Em_PT,C16_F_65_69_Em_AFW,C16_F_65_69_Em_Hrs_NS,C16_F_65_69_Em_Tot,C16_F_65_69_Unem_Look_FT,C16_F_65_69_Unem_Look_PT,C16_F_65_69_Unem_Tot,C16_F_65_69_Tot_LF,C16_F_65_69_Notin_LF,C16_F_65_69_LF_NS,C16_F_65_69_Tot,C16_F_70_74_Em_FT,C16_F_70_74_Em_PT,C16_F_70_74_Em_AFW,C16_F_70_74_Em_Hrs_NS,C16_F_70_74_Em_Tot,C16_F_70_74_Unem_Look_FT,C16_F_70_74_Unem_Look_PT,C16_F_70_74_Unem_Tot,C16_F_70_74_Tot_LF,C16_F_70_74_Notin_LF,C16_F_70_74_LF_NS,C16_F_70_74_Tot,C16_F_75ov_Em_FT,C16_F_75ov_Em_PT,C16_F_75ov_Emp_Aw_fr_w,C16_F_75ov_Emp_Hou_w_ns,C16_F_75over_Em_Tot,C16_F_75ov_Unem_Lo_ft_wor,C16_F_75ov_Unem_Lo_pt_wor,C16_F_75ov_Unemp_Tot,C16_F_75ov_Tot_lab_for,C16_F_75ov_N_lab_forc,C16_F_75ov_LF_NS,C16_F_75ov_yr_Tot,C16_F_Tot_Em_FT,C16_F_Tot_Em_PT,C16_F_Tot_Em_AFW,C16_F_Tot_Em_Hrs_NS
12405,98,691,64,851,3,5,6,0,17,0,0,0,17,456,50,520,3,3,3,3,12,0,0,0,12,889,165,1065,6146,4318,492,252,11210,480,374,850,12057,7589,1033,20681,164,550,24,25,765,56,118,173,934,800,97,1823,819,503,42,44,1405,99,73,168,1575,410,136,2123,876,406,73,30,1389,58,39,100,1490,486,130,2104,678,477,78,28,1262,51,52,104,1360,587,139,2083,667,436,41,20,1166,44,31,77,1241,468,134,1839,662,446,25,20,1157,38,28,69,1224,415,85,1720,739,420,29,23,1210,49,26,74,1285,382,103,1768,744,405,40,22,1219,45,22,71,1292,424,109,1824,668,442,31,16,1157,49,23,72,1232,655,115,1997,328,236,26,13,605,16,22,35,638,715,94,1448,82,88,10,8,187,0,3,0,191,865,82,1130,4,17,0,3,32,0,0,0,27,627,61,711,7,9,0,0,16,0,0,0,12,1033,182,1226,6444,4435,420,247
12501,108,730,79,917,9,10,0,3,25,0,3,3,27,700,57,776,0,4,3,6,13,0,0,0,15,1546,129,1692,7019,4155,477,382,12033,586,652,1241,13276,13608,1890,28773,40,414,24,16,495,23,135,165,653,1511,117,2289,679,1009,48,56,1799,97,185,280,2074,1186,259,3519,1702,962,68,85,2810,146,122,273,3077,1606,332,5019,1524,822,141,51,2537,102,109,212,2747,1495,305,4550,985,575,71,42,1677,71,64,134,1811,1163,193,3171,833,503,20,28,1383,43,65,112,1495,871,157,2522,881,478,30,42,1429,54,58,113,1542,874,143,2566,850,428,31,30,1341,56,53,108,1452,878,147,2475,602,392,29,19,1040,58,58,112,1154,1029,147,2330,346,242,13,18,614,28,34,59,679,1090,95,1863,85,103,3,3,196,5,7,14,205,1034,86,1331,21,20,5,0,41,0,0,0,41,747,52,848,3,9,0,6,20,0,0,0,23,1640,161,1826,8551,5958,470,411
12502,273,961,61,1298,13,53,8,0,78,0,0,0,78,968,65,1108,5,23,5,0,36,0,0,0,37,1941,302,2280,6704,5243,550,264,12766,322,431,750,13513,10180,1116,24811,72,566,27,10,678,18,109,128,803,1164,63,2028,575,656,26,21,1281,53,92,144,1423,475,59,1956,988,388,67,26,1472,52,37,90,1565,440,90,2092,969,504,123,29,1622,60,53,111,1734,669,107,2509,822,615,86,20,1548,41,71,110,1659,680,106,2446,926,714,32,22,1696,41,58,104,1799,637,79,2510,956,720,27,25,1726,39,48,85,1814,594,77,2488,976,593,26,22,1619,40,51,87,1707,640,111,2454,689,513,32,14,1243,35,35,65,1314,777,79,2169,362,381,24,11,773,17,22,35,813,977,52,1840,129,181,8,3,327,4,10,8,337,1079,83,1496,30,84,6,7,124,3,0,3,127,1031,67,1223,11,25,3,4,40,0,0,0,41,2198,221,2459,7513,5924,485,216
12503,268,1915,179,2356,12,45,7,3,64,0,0,0,64,1740,122,1924,8,10,8,3,30,0,7,3,33,4058,602,4700,12329,8346,997,668,22340,1020,1042,2060,24394,26135,3419,53949,169,1013,51,50,1283,74,271,345,1629,2787,213,4627,1401,1392,93,122,3007,195,202,399,3404,1706,323,5427,2174,1024,134,95,3427,168,149,318,3747,2123,439,6311,1768,1179,193,89,3232,151,152,303,3537,2291,380,6207,1491,1117,126,48,2782,107,127,237,3014,2008,298,5324,1458,974,49,65,2540,105,129,232,2777,1669,257,4703,1434,885,50,64,2428,92,113,204,2634,1626,289,4553,1387,841,51,63,2348,81,107,186,2533,1611,268,4416,1109,707,57,44,1918,63,88,148,2068,1705,226,4004,566,508,32,26,1133,48,50,98,1226,2075,187,3493,156,212,19,10,396,0,12,11,408,2356,191,2957,28,58,6,8,92,0,0,0,97,1932,127,2155,10,19,6,5,38,0,0,0,41,4338,487,4872,13145,9923,867,700
12504,387,1657,96,2145,15,57,8,5,85,0,0,0,88,1502,118,1710,8,19,0,8,31,0,5,5,37,3656,596,4290,15150,9162,1146,417,25874,1188,952,2136,28015,19724,3138,50874,102,742,40,23,904,37,217,253,1156,1636,123,2919,1051,1215,69,58,2392,130,196,324,2716,948,269,3928,2927,1253,153,86,4421,371,198,566,4989,1631,517,7140,3482,1527,325,97,5432,381,223,607,6044,2221,616,8884,2331,1330,184,53,3899,227,204,433,4329,1483,378,6195,1832,1151,67,51,3098,114,121,233,3335,1013,257,4604,1594,883,46,32,2563,92,80,174,2736,839,204,3784,1457,773,49,43,2319,68,59,127,2448,919,194,3562,1144,661,38,31,1878,62,55,119,2000,1175,200,3377,616,508,42,14,1182,34,31,59,1243,1555,179,2979,201,254,30,8,489,3,7,10,502,1981,165,2649,49,128,4,4,188,0,4,4,191,1747,122,2058,17,32,0,8,58,0,0,3,58,4080,437,4575,16802,10464,1056,514
12601,252,672,27,956,13,68,3,0,89,0,0,0,88,706,24,821,4,29,0,5,38,0,0,0,41,1710,102,1849,5009,4552,402,135,10106,201,353,549,10654,7302,416,18380,26,489,20,11,550,0,95,95,644,904,20,1571,435,655,32,12,1132,33,71,104,1236,451,45,1738,736,235,24,17,1009,43,41,83,1089,276,40,1412,608,316,82,8,1010,43,33,77,1085,292,42,1418,649,454,54,9,1160,40,38,79,1233,375,44,1659,686,514,34,18,1247,28,48,76,1320,374,44,1741,753,544,16,12,1322,25,26,51,1375,301,33,1704,749,542,22,21,1340,29,34,64,1399,347,36,1783,585,449,34,14,1078,21,21,44,1125,456,33,1609,310,341,21,5,680,8,22,28,710,687,24,1424,90,195,18,7,312,0,3,3,314,750,37,1105,25,66,6,0,102,0,0,0,105,726,35,869,11,37,0,7,53,0,0,0,57,1737,216,2012,5660,4836,369,144
12602,540,1676,97,2315,39,119,15,9,186,0,0,0,182,1776,108,2070,4,54,7,0,69,0,8,5,72,5174,506,5750,15196,10737,1174,432,27541,669,1009,1687,29223,20308,2338,51866,97,1018,65,36,1215,22,212,232,1449,1875,119,3449,1224,1633,93,83,3030,75,292,367,3397,1773,258,5434,2885,1008,154,81,4126,167,144,315,4437,1227,289,5955,2729,1108,296,61,4199,133,122,258,4451,1187,276,5914,2083,1379,192,60,3710,78,108,186,3899,1085,206,5181,1945,1373,74,37,3429,63,107,167,3599,894,172,4666,2017,1307,63,26,3412,68,71,139,3547,839,169,4556,1824,1123,50,49,3053,74,79,150,3202,896,159,4256,1439,1044,75,40,2599,68,64,127,2724,1148,147,4020,775,767,60,24,1629,33,43,76,1704,1745,151,3606,264,424,36,13,737,4,8,10,748,2162,121,3028,66,141,6,10,219,0,5,5,227,1885,121,2230,20,85,5,16,121,3,0,4,121,5387,469,5980,17348,12409,1183,530
12701,135,895,113,1145,11,12,3,0,27,0,0,0,27,847,103,981,0,7,0,3,13,0,0,0,13,1234,207,1451,7961,5762,571,503,14791,596,536,1132,15921,13228,1982,31132,178,894,38,56,1173,59,244,298,1472,2174,193,3834,1235,1035,61,91,2425,126,121,249,2677,851,212,3737,1691,638,148,58,2531,82,58,139,2669,902,218,3781,1366,867,178,54,2459,60,78,137,2595,1190,228,4017,1178,893,95,55,2221,69,72,143,2359,1204,238,3806,1276,949,47,48,2323,67,78,147,2470,1031,199,3703,1256,873,38,44,2213,65,66,133,2341,945,198,3488,1158,737,45,40,1987,63,64,124,2113,1095,200,3406,867,539,47,38,1487,38,53,84,1575,1199,170,2947,395,330,29,13,767,22,37,59,829,1365,146,2344,109,139,8,15,265,0,3,3,271,1388,156,1814,26,40,10,0,76,0,0,0,76,1000,100,1176,6,15,4,5,31,0,0,0,34,1820,209,2068,10745,7951,750,517
12702,299,2610,191,3100,25,24,8,5,64,0,4,4,63,2456,222,2742,12,27,3,7,43,0,8,6,51,4701,574,5327,15259,10868,1113,1032,28269,1471,1598,3069,31338,37018,3570,71933,180,1258,58,46,1541,118,436,551,2092,4119,227,6431,1841,2054,111,144,4152,243,296,542,4700,1961,294,6959,2650,1049,113,115,3929,179,154,332,4263,2009,335,6606,1884,1111,188,81,3259,134,134,267,3529,2430,280,6245,1616,1199,86,52,2953,120,159,280,3232,2366,267,5870,1726,1337,70,78,3206,135,234,369,3576,2499,310,6383,1754,1330,56,81,3210,192,249,439,3648,2630,312,6595,1730,1224,74,80,3107,165,178,350,3451,2693,280,6427,1416,1040,64,58,2578,147,178,325,2904,3358,290,6549,799,676,61,41,1568,73,112,184,1753,3644,249,5649,211,235,15,16,479,8,13,19,496,3667,200,4366,37,73,7,4,119,4,0,7,126,2693,146,2962,11,24,3,11,50,0,3,3,46,5850,407,6305,15849,12592,908,808
12703,187,1355,128,1665,16,37,0,0,55,0,0,0,55,1138,137,1328,3,7,4,3,16,0,0,0,21,2287,300,2610,10731,7049,892,474,19141,799,753,1557,20700,17339,2683,40720,156,848,42,24,1068,57,249,306,1376,2147,220,3740,1085,1100,84,67,2338,139,136,272,2617,1088,272,3974,1689,661,134,60,2542,125,78,210,2751,1311,351,4407,1483,982,215,69,2741,111,121,235,2977,1546,384,4906,1335,1067,101,39,2546,99,98,198,2742,1434,351,4521,1585,1074,66,49,2775,61,91,151,2927,1142,264,4331,1535,827,50,49,2457,74,80,158,2617,1029,251,3900,1311,695,62,35,2101,61,58,121,2224,1074,244,3537,993,575,56,29,1650,60,60,117,1765,1266,235,3263,486,353,37,19,890,14,35,53,945,1493,191,2628,143,191,16,12,354,0,10,12,368,1669,192,2225,30,58,4,0,83,0,0,0,83,1454,152,1691,5,21,0,5,26,0,0,0,27,2790,336,3156,11826,8453,863,451
12801,609,1803,131,2538,31,120,19,9,182,0,0,0,183,1776,86,2045,13,58,11,13,93,0,0,3,99,5073,491,5664,12588,11503,1235,415,25739,438,547,980,26720,16001,1819,44543,205,1228,52,23,1506,32,180,214,1718,1262,101,3078,1259,1060,78,55,2438,47,62,106,2550,340,140,3024,2060,609,129,53,2851,54,33,89,2936,367,226,3535,1553,978,263,45,2840,46,35,82,2921,551,195,3667,1215,1309,159,41,2724,29,54,80,2810,578,182,3566,1480,1579,79,39,3178,40,63,103,3285,559,160,4002,1628,1437,63,34,3158,34,63,104,3264,559,158,3982,1492,1263,76,54,2885,55,47,102,2987,619,151,3754,1289,1202,92,29,2611,38,33,74,2680,801,154,3644,657,908,78,28,1678,18,33,48,1726,1413,139,3275,202,478,39,13,734,3,6,9,743,2038,124,2907,71,196,13,6,293,0,4,4,295,2071,114,2481,13,71,10,9,101,3,3,3,109,5416,381,5905,13126,12319,1131,417
12802,482,1745,78,2294,30,63,3,4,96,0,0,0,96,1343,52,1497,6,29,3,5,43,0,3,3,46,3080,325,3447,12399,12840,1318,426,26979,375,553,933,27909,14076,1347,43335,208,1369,50,25,1651,37,221,252,1908,1295,93,3293,1307,1200,64,48,2615,62,69,133,2748,329,80,3152,1715,580,116,34,2444,36,28,67,2504,327,101,2932,1312,1074,273,30,2684,33,39,71,2749,501,86,3341,1263,1551,176,26,3017,34,36,73,3085,551,99,3733,1516,1768,83,32,3389,38,60,104,3489,567,131,4190,1680,1541,62,31,3310,44,61,104,3416,471,97,3979,1625,1374,62,26,3088,37,49,78,3169,566,104,3837,1399,1240,101,19,2765,28,42,71,2838,870,96,3803,686,884,99,13,1682,24,30,52,1738,1395,111,3245,210,420,36,7,674,3,3,5,682,2052,95,2825,29,141,10,0,186,0,3,3,189,1892,70,2155,15,30,0,7,60,3,4,6,63,3741,198,4001,12957,13171,1130,296
19797,0,8,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,11,7,15,3,0,4,0,11,0,0,0,11,36,7,55,3,0,0,0,3,0,0,0,9,0,0,7,0,0,3,0,3,0,0,0,3,0,0,4,4,0,0,0,9,0,0,0,9,0,0,12,4,0,4,0,5,0,0,0,5,0,3,14,0,0,0,0,3,0,0,0,3,0,0,3,0,4,3,0,11,0,0,0,11,3,0,12,3,0,3,0,4,0,0,0,4,0,0,7,4,3,3,0,13,0,0,0,13,9,8,22,0,0,3,3,9,0,0,0,9,14,3,23,0,8,0,0,7,0,0,0,8,17,3,26,0,3,4,0,7,0,0,0,7,22,6,36,0,0,0,0,3,0,0,0,3,18,6,28,0,0,0,0,0,0,0,0,0,23,8,33,25,18,24,4
19999,9,171,28,214,7,0,0,0,3,0,0,0,3,98,28,132,0,0,0,0,3,0,0,0,3,109,52,170,761,530,105,45,1444,251,172,420,1866,2148,762,4779,12,24,3,3,44,26,12,35,84,106,46,232,116,106,4,7,243,34,21,52,295,192,131,615,168,93,7,11,288,30,26,51,339,146,148,635,94,53,16,6,168,36,11,46,214,126,119,457,52,34,3,3,94,24,14,32,131,108,98,338,32,42,3,3,93,18,6,24,118,93,83,290,44,41,3,6,89,29,6,29,123,108,81,310,46,41,9,0,92,15,3,21,120,127,91,338,40,37,8,4,86,9,8,22,108,174,62,341,27,27,6,3,66,15,9,21,88,231,74,391,11,11,0,0,21,0,4,3,24,236,62,326,0,4,0,0,3,0,0,0,4,123,21,154,0,0,0,0,0,0,0,0,4,126,43,169,653,520,65,47
