region_id,C11_1PF_Cu15DS_4000ov,C11_1PF_Cu15DS_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_0_299,C11_1PF_CU15_NDS_300_449,C11_1PF_CU15_NDS_450_599,C11_1PF_CU15_NDS_600_799,C11_1PF_CU15_NDS_800_999,C11_1PF_CU15_NDS_1000_1399,C11_1PF_CU15_NDS_1400_1799,C11_1PF_CU15_NDS_1800_2399,C11_1PF_CU15_NDS_2400_2999,C11_1PF_CU15_NDS_3000_3999,C11_1PF_CU15_NDS_4000ov,C11_1PF_CU15_NDS_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_0_299,C11_1PF_NCu15DS_300_449,C11_1PF_NCu15DS_450_599,C11_1PF_NCu15DS_600_799,C11_1PF_NCu15DS_800_999,C11_1PF_NCu15DS_1000_1399,C11_1PF_NCu15DS_1400_1799,C11_1PF_NCu15DS_1800_2399,C11_1PF_NCu15DS_2400_2999,C11_1PF_NCu15DS_3000_3999,C11_1PF_NCu15DS_4000ov,C11_1PF_NCu15DS_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_0_299,C11_1PF_NDCO_300_449,C11_1PF_NDCO_450_599,C11_1PF_NDCO_600_799,C11_1PF_NDCO_800_999,C11_1PF_NDCO_1000_1399,C11_1PF_NDCO_1400_1799,C11_1PF_NDCO_1800_2399,C11_1PF_NDCO_2400_2999,C11_1PF_NDCO_3000_3999,C11_1PF_NDCO_4000ov,C11_1PF_NDCO_NS,C11_1PF_NDCO_Tot,C11_1PF_T_0_299,C11_1PF_T_300_449,C11_1PF_T_450_599,C11_1PF_T_600_799,C11_1PF_T_800_999,C11_1PF_T_1000_1399,C11_1PF_T_1400_1799,C11_1PF_T_1800_2399,C11_1PF_T_2400_2999,C11_1PF_T_3000_3999,C11_1PF_T_4000ov,C11_1PF_T_NS,C11_1_PF_T_T,C11_T_0_299,C11_T_300_449,C11_T_450_599,C11_T_600_799,C11_T_800_999,C11_T_1000_1399,C11_T_1400_1799,C11_T_1800_2399,C11_T_2400_2999,C11_T_3000_3999,C11_T_4000ov,C11_T_NS,C11_T_T
150105800,0,0,3,3,5,6,5,12,9,3,0,0,0,0,0,43,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,4,0,3,3,0,0,0,0,3,16,3,5,9,9,12,18,6,0,0,0,0,3,65,37,25,30,53,86,132,58,41,20,6,13,45,546
150107350,0,0,8,3,3,3,7,8,3,0,0,0,0,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,7,3,3,9,7,16,7,0,0,0,0,0,0,45,33,32,30,40,71,108,66,63,21,6,14,21,505
150107500,0,0,6,0,0,5,9,8,15,8,0,0,0,0,0,45,3,3,0,0,0,10,3,5,0,0,0,3,27,0,0,0,0,0,7,6,0,0,3,0,0,16,6,3,5,9,8,32,20,5,0,3,0,3,94,40,21,21,68,94,240,197,194,43,51,15,51,1035
150107754,3,0,6,0,0,0,0,3,8,0,4,0,4,0,0,19,3,0,0,0,3,0,3,0,0,0,0,0,9,3,3,0,0,0,0,0,0,3,0,0,0,9,6,3,0,0,6,8,6,4,3,4,3,0,43,53,11,15,19,28,94,70,75,33,53,51,43,545
150151600,0,4,9,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,12,37,3,8,12,18,38,16,10,9,6,4,18,179
150153450,0,0,24,5,0,3,5,15,26,14,20,3,3,0,5,99,0,0,0,0,0,6,3,3,3,0,0,0,15,5,0,3,6,10,11,7,8,0,3,0,3,56,10,0,6,11,28,54,27,35,9,6,0,8,194,127,36,23,91,144,441,462,469,149,108,61,136,2247
150153850,0,3,12,0,0,0,0,0,7,0,0,0,0,0,4,11,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,0,0,0,7,7,0,4,0,6,7,0,3,0,0,0,7,34,18,15,12,24,32,60,22,16,12,6,3,20,240
150154750,0,3,15,0,0,5,4,11,11,7,0,0,0,0,7,45,4,3,3,3,4,3,0,3,0,0,0,0,23,0,0,0,0,4,9,5,0,0,0,0,3,21,4,3,8,7,22,26,15,6,0,0,0,13,104,59,30,38,70,106,257,199,161,35,30,15,74,1074
150155550,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,9,0,3,0,0,3,7,3,0,0,0,0,3,19,18,3,3,18,26,55,30,12,6,0,6,15,192
155050050,0,3,57,10,9,5,24,25,65,54,34,9,7,3,10,255,10,4,6,12,19,29,19,11,4,0,3,7,124,7,10,4,13,24,30,24,21,3,4,0,9,149,30,23,19,49,74,141,108,73,19,14,6,29,585,169,124,113,252,370,1084,1106,1032,306,212,128,267,5163
155053341,0,0,3,0,0,5,0,0,5,0,6,0,0,0,3,19,0,0,0,3,3,4,3,0,0,0,0,0,13,3,0,0,0,0,0,7,3,0,0,0,0,13,3,3,5,3,3,9,10,9,0,0,0,3,48,35,10,16,24,26,102,102,89,34,27,12,23,500
155102300,0,0,16,4,4,3,7,3,14,14,3,0,3,0,0,55,0,4,0,0,5,3,4,3,0,0,0,0,19,4,0,0,0,4,10,5,0,0,0,0,4,27,13,8,3,7,12,30,28,9,0,3,0,4,117,71,28,31,63,92,269,235,185,51,28,12,70,1135
155103342,0,0,6,0,3,0,6,13,6,3,3,0,3,0,0,37,0,0,4,3,0,4,0,0,0,0,0,0,11,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,4,15,13,10,6,3,0,3,0,0,60,44,24,36,67,62,125,62,63,9,16,16,25,549
155107450,0,0,9,0,0,0,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,6,3,3,8,0,0,0,0,0,23,23,10,7,25,36,58,43,24,21,11,7,20,285
155107700,0,0,3,3,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,3,0,0,0,0,6,15,15,9,13,8,9,12,9,3,0,0,6,15,99
155150650,0,0,7,0,3,3,5,6,8,5,4,0,0,3,4,41,3,3,0,3,0,3,3,3,0,0,0,0,18,0,3,0,0,4,5,0,0,0,0,0,0,12,3,9,3,8,14,19,8,7,0,0,3,4,78,73,33,35,68,82,164,102,93,30,14,29,35,758
155151860,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,6,37,3,6,3,13,12,18,14,3,6,13,12,140
155152500,0,0,15,3,0,9,11,9,11,0,3,0,3,0,3,52,0,0,0,3,3,8,0,0,0,0,0,3,17,3,3,0,4,5,4,0,3,0,0,0,3,25,6,6,12,18,20,26,0,9,0,3,0,9,109,41,24,31,66,110,204,107,69,7,19,12,38,728
155154250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,7,11,9,13,15,7,5,7,0,9,16,120
155155500,0,0,3,0,3,3,3,3,3,13,3,0,0,3,0,34,3,0,0,3,0,3,0,0,0,0,0,0,9,3,3,0,0,3,3,0,3,0,0,0,0,15,6,6,3,6,6,9,13,9,0,0,3,0,61,47,24,21,43,38,113,127,120,31,24,24,52,664
155157800,0,0,3,3,3,3,3,0,3,0,3,0,0,0,3,21,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,6,3,6,3,6,3,3,0,6,0,0,0,6,36,44,16,31,32,39,56,27,28,15,11,0,23,322
155200300,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,10,5,0,0,0,0,0,0,15,17,12,8,20,29,38,22,13,6,6,7,14,192
155208200,0,0,9,0,0,3,5,7,8,3,3,3,0,0,0,32,0,3,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,4,3,3,0,3,0,0,3,16,0,6,3,8,14,18,6,3,6,0,0,3,67,40,23,35,64,70,158,89,92,19,30,23,53,696
160101250,0,3,31,17,10,28,33,28,43,15,9,3,0,0,16,202,0,10,3,7,3,5,3,0,0,0,0,4,35,5,8,5,6,8,12,4,4,0,0,0,7,59,25,28,42,50,45,65,26,13,3,0,0,30,327,83,107,147,206,239,373,219,153,35,21,21,129,1733
160101700,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,9,12,9,3,3,3,6,3,0,0,3,6,4,52
160108809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,4,0,0,5,0,0,6,7,43
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
