region_id,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T
120104550,0,0,0,971,1332,432,416,240,146,3537,963,1321,465,364,218,119,3450,10,3,3,3,0,0,19,9,3,3,0,0,0,15,19,6,6,3,0,0,34,34,15,9,0,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,37,15,9,0,4,0,65,23,5,0,3,0,0,31,6,5,0,0,0,0,11,12,0,0,0,0,0,12,41,10,0,3,0,0,54,0,0,0,0,0,0,0,1060,1352,480,370,222,119,3603
120104854,0,0,0,1005,1619,694,697,354,117,4486,997,1632,662,664,312,116,4383,9,5,3,0,0,0,17,3,0,0,0,3,0,6,12,5,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,4,0,0,0,0,4,8,86,26,6,3,3,0,124,13,0,0,3,0,0,16,0,0,0,3,3,0,6,99,26,6,9,6,0,146,4,4,0,0,0,0,8,1116,1667,671,673,321,120,4568
120106611,0,0,0,1215,1404,590,511,257,128,4105,903,1323,534,489,240,138,3627,95,55,11,11,4,3,179,4,8,3,0,0,3,18,99,63,14,11,4,6,197,270,96,23,16,0,3,408,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,275,96,23,16,0,3,413,38,14,0,0,3,0,55,0,0,0,0,0,0,0,0,9,8,0,0,3,20,38,23,8,0,3,3,75,0,3,3,0,0,0,6,1315,1508,582,516,247,150,4318
120106612,0,0,0,916,1472,615,531,286,148,3968,724,1377,525,480,253,154,3513,92,64,16,14,4,0,190,42,20,14,0,4,0,80,134,84,30,14,8,0,270,136,63,26,6,5,0,236,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,26,6,5,0,240,62,37,0,3,3,0,105,0,0,0,0,0,0,0,6,6,0,0,4,0,16,68,43,0,3,7,0,121,0,0,0,0,0,0,0,1062,1571,581,503,273,154,4144
120107558,0,0,0,1766,2564,1129,1051,485,265,7260,1391,2571,1050,946,451,259,6668,106,79,28,22,6,6,247,149,61,6,0,0,5,221,255,140,34,22,6,11,468,151,63,25,8,5,0,252,32,3,3,0,0,0,38,0,0,0,0,0,0,0,27,17,0,8,0,0,52,210,83,28,16,5,0,342,66,24,6,0,0,0,96,3,0,4,0,0,0,7,7,10,4,6,0,0,27,76,34,14,6,0,0,130,5,3,3,0,0,0,11,1937,2831,1129,990,462,270,7619
125011801,0,0,6,4914,6768,2621,2435,1085,467,18290,2633,5288,2257,2207,1024,466,13875,785,547,112,66,15,11,1536,409,419,144,76,21,7,1076,1194,966,256,142,36,18,2612,1075,531,148,54,17,9,1834,107,93,21,10,0,0,231,116,91,18,4,3,3,235,30,13,3,4,0,0,50,1328,728,190,72,20,12,2350,281,149,22,12,0,0,464,3,3,3,0,0,0,9,18,16,4,0,0,0,38,302,168,29,12,0,0,511,6,0,0,3,3,0,12,5463,7150,2732,2436,1083,496,19360
125036381,3,0,3,4597,6538,2020,1826,743,297,16021,2165,4892,1692,1746,739,333,11567,923,802,161,67,19,5,1977,356,284,92,41,7,6,786,1279,1086,253,108,26,11,2763,744,335,95,17,4,0,1195,294,189,45,12,0,3,543,321,342,53,26,5,0,747,14,0,3,0,0,0,17,1373,866,196,55,9,3,2502,175,115,14,4,0,0,308,0,0,0,0,0,0,0,86,50,8,3,3,0,150,261,165,22,7,3,0,458,4,8,0,0,0,0,12,5082,7017,2163,1916,777,347,17302
125050600,0,0,0,1282,1883,711,608,241,133,4858,1034,1837,657,592,260,114,4494,43,13,8,0,0,0,64,21,15,3,3,0,0,42,64,28,11,3,0,0,106,131,30,0,4,5,0,170,19,3,0,0,0,0,22,0,0,0,0,0,0,0,20,5,0,0,0,0,25,170,38,0,4,5,0,217,96,48,5,4,0,0,153,15,4,0,0,0,0,19,3,9,6,0,0,0,18,114,61,11,4,0,0,190,0,0,0,0,0,0,0,1382,1964,679,603,265,114,5007
125051736,0,0,0,2086,3405,913,841,404,160,7809,1645,3176,904,764,337,185,7011,149,105,17,11,0,0,282,50,44,15,6,3,0,118,199,149,32,17,3,0,400,207,126,34,17,8,0,392,30,21,3,3,0,0,57,5,3,0,3,0,0,11,8,5,0,0,0,0,13,250,155,37,23,8,0,473,180,93,6,4,3,0,286,5,0,0,0,0,0,5,17,16,3,7,0,0,43,202,109,9,11,3,0,334,3,0,0,0,0,0,3,2299,3589,982,815,351,185,8221
125051737,0,0,6,2317,3036,1197,1117,533,284,8484,1734,2892,1141,1060,522,289,7638,150,64,12,7,0,0,233,77,39,25,11,0,4,156,227,103,37,18,0,4,389,388,162,35,12,3,0,600,12,4,0,0,0,0,16,0,3,0,0,0,0,3,4,0,0,0,3,0,7,404,169,35,12,6,0,626,56,14,6,3,0,0,79,5,0,0,0,0,0,5,11,7,6,8,0,0,32,72,21,12,11,0,0,116,15,6,0,0,0,0,21,2452,3191,1225,1101,528,293,8790
125051738,0,0,3,491,754,319,293,137,99,2093,522,800,331,272,137,97,2159,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,25,19,3,3,0,3,53,16,3,0,3,0,0,22,4,0,0,0,0,0,4,45,22,3,6,0,3,79,0,0,0,0,0,0,0,571,822,338,278,137,100,2246
125051804,0,0,0,1372,2404,977,932,460,185,6330,1098,2366,933,932,436,224,5989,72,56,13,6,3,5,155,47,42,10,8,3,0,110,119,98,23,14,6,5,265,101,39,13,8,5,5,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,0,0,20,106,47,17,11,5,5,191,137,106,11,0,3,0,257,5,0,0,0,0,0,5,3,3,0,0,0,0,6,145,109,11,0,3,0,268,3,0,0,0,0,0,3,1471,2620,984,957,450,234,6716
125055700,3,0,10,2157,2804,918,768,322,197,7166,1728,2699,827,713,371,215,6553,167,91,14,8,0,4,284,35,23,5,0,0,0,63,202,114,19,8,0,4,347,301,120,20,3,3,0,447,23,11,0,3,0,0,37,17,22,6,0,0,0,45,3,0,0,3,0,0,6,344,153,26,9,3,0,535,86,30,3,3,0,0,122,4,6,0,0,0,0,10,22,15,5,7,0,0,49,112,51,8,10,0,0,181,0,0,0,0,0,0,0,2386,3017,880,740,374,219,7616
125103380,0,0,4,4504,6793,2420,2108,1054,525,17404,3498,6532,2177,1925,971,515,15618,492,342,55,24,7,3,923,38,81,23,9,5,3,159,530,423,78,33,12,6,1082,811,255,65,10,3,4,1148,22,8,0,0,0,0,30,0,0,0,0,0,0,0,6,0,0,0,0,0,6,839,263,65,10,3,4,1184,109,62,6,4,0,0,181,6,5,3,3,0,0,17,24,22,6,0,6,0,58,139,89,15,7,6,0,256,4,9,7,0,0,0,20,5010,7316,2342,1975,992,525,18160
125104350,0,0,0,2735,3956,1438,1228,614,321,10292,2390,3755,1366,1026,556,372,9465,184,154,48,46,21,13,466,24,16,3,4,4,5,56,208,170,51,50,25,18,522,266,104,33,3,4,4,414,18,7,3,3,0,0,31,0,0,0,0,0,0,0,5,0,0,0,0,0,5,289,111,36,6,4,4,450,86,34,3,3,5,0,131,10,6,3,3,0,0,22,5,5,3,0,0,0,13,101,45,9,6,5,0,166,0,3,3,3,0,3,12,2988,4084,1465,1091,590,397,10615
125106385,0,0,12,2649,4564,1472,1454,663,265,11067,2177,4404,1441,1383,709,302,10416,267,164,28,13,4,0,476,65,35,10,0,0,0,110,332,199,38,13,4,0,586,228,125,22,10,3,3,391,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,3,0,3,0,18,234,134,25,10,6,3,412,164,117,5,3,0,3,292,4,0,0,0,0,0,4,18,20,4,3,0,0,45,186,137,9,6,0,3,341,5,3,0,0,0,0,8,2934,4877,1513,1412,719,308,11763
125108859,0,0,0,42,50,21,16,5,0,134,29,43,17,23,3,0,115,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,14,10,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,21,23,3,0,135
130057311,0,0,5,4131,5508,2429,2202,1054,456,15780,2974,5357,2376,2203,1013,453,14376,402,178,35,13,3,3,634,98,51,15,11,4,3,182,500,229,50,24,7,6,816,873,381,92,19,8,3,1376,28,7,5,0,0,0,40,9,4,0,3,0,0,16,16,5,0,0,0,0,21,926,397,97,22,8,3,1453,58,12,6,3,0,0,79,0,5,0,0,0,0,5,9,14,5,0,0,0,28,67,31,11,3,0,0,112,12,13,0,0,0,0,25,4479,6027,2534,2252,1028,462,16782
130103550,0,5,12,1173,1546,596,575,311,155,4356,924,1442,613,590,296,145,4010,76,31,3,3,4,0,117,0,6,0,0,0,0,6,76,37,3,3,4,0,123,198,67,17,4,0,0,286,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,6,0,0,0,0,10,207,73,17,4,0,0,301,21,8,0,0,3,0,32,0,0,0,0,0,0,0,4,5,4,3,0,3,19,25,13,4,3,3,3,51,0,0,0,0,0,3,3,1232,1565,637,600,303,151,4488
130103660,0,0,3,540,867,257,249,129,65,2107,551,746,232,230,119,48,1926,3,3,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,6,32,6,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,35,6,4,0,0,0,45,12,9,0,0,0,0,21,3,0,0,0,0,0,3,4,6,0,0,3,3,16,19,15,0,0,3,3,40,0,0,0,0,0,0,0,608,770,236,230,122,51,2017
130104201,0,0,0,363,650,254,235,141,44,1687,361,702,252,233,136,49,1733,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,0,9,5,6,0,0,0,0,11,6,0,0,0,0,3,9,0,0,3,0,0,3,6,11,6,3,0,0,6,26,0,0,0,0,0,0,0,378,711,258,233,136,55,1771
130104920,0,0,0,819,1081,369,369,179,69,2886,760,1118,379,325,178,65,2825,28,10,4,0,0,0,42,0,0,0,0,0,0,0,28,10,4,0,0,0,42,38,9,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,6,0,0,0,53,3,7,0,0,0,0,10,0,0,0,0,0,0,0,3,6,3,0,0,0,12,6,13,3,0,0,0,22,0,0,0,5,0,0,5,832,1150,392,330,178,65,2947
130107314,0,0,3,1028,1603,590,546,311,115,4193,1022,1640,541,529,270,114,4116,14,33,19,15,5,3,89,0,4,4,0,3,0,11,14,37,23,15,8,3,100,43,6,4,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,51,6,4,0,0,0,61,21,13,0,0,3,3,40,5,0,0,0,0,0,5,17,5,3,7,3,0,35,43,18,3,7,6,3,80,0,3,0,3,0,0,6,1130,1704,571,554,284,120,4363
130150111,0,0,0,2069,2338,1044,885,392,176,6904,1366,2045,902,811,388,178,5690,241,127,36,18,5,0,427,35,14,6,0,0,0,55,276,141,42,18,5,0,482,516,260,75,37,15,0,903,16,9,6,3,0,0,34,0,0,0,0,0,0,0,8,5,0,0,0,0,13,540,274,81,40,15,0,950,19,8,3,0,0,0,30,0,0,0,0,0,0,0,5,3,0,3,3,0,14,24,11,3,3,3,0,44,6,0,0,0,0,0,6,2212,2471,1028,872,411,178,7172
130150112,0,0,0,244,508,191,227,129,47,1346,247,559,185,232,118,49,1390,0,0,0,0,0,0,0,5,3,0,0,3,0,11,5,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,7,0,0,0,0,0,0,0,257,562,188,236,121,49,1413
130153010,0,0,12,994,1299,425,372,203,94,3387,909,1331,398,342,200,74,3254,86,16,3,0,0,0,105,11,3,0,0,0,0,14,97,19,3,0,0,0,119,46,15,3,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,15,3,3,0,0,67,5,3,0,0,0,0,8,3,3,0,0,0,0,6,3,0,3,0,0,0,6,11,6,3,0,0,0,20,7,0,0,0,0,0,7,1070,1371,407,345,200,74,3467
130153650,0,0,0,374,560,216,206,115,66,1537,388,564,198,193,115,82,1540,16,8,0,0,0,0,24,0,0,0,0,0,0,0,16,8,0,0,0,0,24,17,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,20,8,0,0,0,0,28,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,3,3,0,0,9,11,3,3,3,0,0,20,0,0,0,0,0,0,0,435,583,201,196,115,82,1612
130154202,0,0,0,1233,1506,536,489,278,141,4183,887,1396,571,486,250,151,3741,31,19,7,0,3,0,60,8,0,0,0,0,0,8,39,19,7,0,3,0,68,338,83,19,12,3,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,83,19,12,3,0,455,22,10,3,0,0,0,35,0,0,0,0,0,0,0,6,3,3,0,0,0,12,28,13,6,0,0,0,47,0,0,0,0,0,0,0,1292,1511,603,498,256,151,4311
130157400,0,0,3,799,960,338,282,139,86,2604,729,1009,303,233,125,86,2485,27,0,0,4,0,0,31,0,0,0,0,0,0,0,27,0,0,4,0,0,31,56,10,3,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,59,13,3,3,0,0,78,29,15,5,3,3,3,58,9,5,6,0,0,0,20,3,3,0,0,0,0,6,41,23,11,3,3,3,84,3,0,3,3,0,0,9,859,1045,320,246,128,89,2687
130157650,0,0,0,518,788,312,314,152,71,2155,454,815,296,305,143,84,2097,5,3,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,0,0,0,8,39,15,5,3,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,5,3,0,0,62,12,5,0,3,0,0,20,3,0,0,0,0,0,3,3,6,0,3,0,0,12,18,11,0,6,0,0,35,0,0,0,0,0,0,0,516,844,301,314,143,84,2202
130157850,0,0,0,325,477,141,168,83,42,1236,296,478,135,137,71,34,1151,8,5,0,0,0,0,13,3,0,0,0,0,0,3,11,5,0,0,0,0,16,29,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29,6,0,0,0,0,0,6,0,3,0,0,0,0,3,5,3,3,0,0,0,11,11,6,3,0,0,0,20,0,0,0,0,0,0,0,347,489,138,137,71,34,1216
130205300,3,0,16,1123,1523,731,677,394,206,4654,980,1362,619,592,309,213,4075,40,37,11,15,5,3,111,11,3,0,5,0,0,19,51,40,11,20,5,3,130,240,98,29,8,4,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,240,98,29,11,4,0,382,35,14,0,0,0,3,52,0,0,0,0,0,0,0,5,6,5,0,0,0,16,40,20,5,0,0,3,68,3,4,0,0,0,0,7,1314,1524,664,623,318,219,4662
130205750,0,0,0,1252,1662,710,725,357,126,4832,951,1574,616,637,343,151,4272,10,14,4,0,0,0,28,3,3,0,3,0,0,9,13,17,4,3,0,0,37,266,85,19,4,3,3,380,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,6,270,88,19,7,3,3,390,31,17,3,0,0,0,51,3,0,0,3,0,0,6,6,4,0,0,0,3,13,40,21,3,3,0,3,70,3,9,3,0,0,0,15,1277,1709,645,650,346,157,4784
135012601,0,0,11,2889,4059,1797,1852,893,444,11934,2086,3769,1820,1727,888,491,10781,411,234,67,32,7,3,754,13,13,9,6,0,0,41,424,247,76,38,7,3,795,810,273,54,19,8,0,1164,9,9,0,0,0,0,18,6,8,0,0,0,0,14,4,0,0,0,0,0,4,829,290,54,19,8,0,1200,37,15,0,3,0,0,55,0,0,0,0,0,0,0,19,17,6,5,0,3,50,56,32,6,8,0,3,105,4,0,0,0,0,0,4,3399,4338,1956,1792,903,497,12885
135052604,3,0,3,172,407,195,192,115,62,1143,201,430,177,189,106,41,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,207,430,177,189,106,41,1150
135052950,0,0,0,403,624,237,200,127,56,1647,381,582,214,185,107,43,1512,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,57,27,9,8,5,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,9,8,5,0,106,10,6,0,0,0,0,16,0,3,0,0,0,0,3,3,0,3,3,0,0,9,13,9,3,3,0,0,28,0,0,0,0,0,0,0,455,618,226,196,112,43,1650
135055271,0,0,3,1737,2438,934,852,462,207,6630,1363,2413,935,871,476,210,6268,163,86,30,16,0,5,300,0,0,0,0,0,0,0,163,86,30,16,0,5,300,197,66,11,0,0,0,274,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,3,205,69,11,0,0,0,285,67,17,3,3,0,0,90,6,0,3,0,0,0,9,5,9,3,0,3,0,20,78,26,9,3,3,0,119,0,4,0,0,0,0,4,1809,2598,985,890,479,215,6976
135055850,0,0,0,589,867,317,329,211,86,2399,586,820,318,286,170,112,2292,25,12,5,0,0,0,42,0,0,0,0,0,0,0,25,12,5,0,0,0,42,54,18,0,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,58,18,0,6,0,0,82,13,3,0,0,0,3,19,3,0,0,0,0,0,3,3,6,0,0,0,3,12,19,9,0,0,0,6,34,0,3,0,0,0,0,3,688,862,323,292,170,118,2453
135058020,0,0,3,1076,1425,448,416,260,136,3761,947,1369,381,404,222,125,3448,13,5,0,0,0,0,18,0,0,0,0,0,0,0,13,5,0,0,0,0,18,88,22,6,4,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,22,6,4,0,0,120,13,6,0,0,0,0,19,7,3,3,3,0,0,16,18,6,4,0,0,0,28,38,15,7,3,0,0,63,6,3,0,0,4,0,13,1092,1414,394,411,226,125,3662
135058150,0,0,0,856,1078,405,374,196,137,3046,763,1046,399,340,206,111,2865,30,17,7,4,0,0,58,0,4,0,0,0,0,4,30,21,7,4,0,0,62,85,12,0,5,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,88,12,0,5,0,0,105,7,0,0,0,0,0,7,0,0,4,0,0,0,4,8,6,3,0,0,0,17,15,6,7,0,0,0,28,0,0,0,0,0,0,0,896,1085,413,349,206,111,3060
135100950,0,0,0,288,388,137,148,84,39,1084,261,322,136,136,79,38,972,16,3,3,3,0,0,25,0,0,0,0,0,0,0,16,3,3,3,0,0,25,23,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,29,9,3,0,0,0,0,12,0,0,0,0,0,0,0,4,4,0,0,0,0,8,13,7,0,0,0,0,20,3,0,0,0,0,0,3,316,338,139,139,79,38,1049
135102150,0,0,0,478,545,202,190,106,78,1599,395,551,184,159,94,67,1450,19,8,3,0,0,0,30,0,0,0,0,0,0,0,19,8,3,0,0,0,30,32,6,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,38,5,0,0,0,0,0,5,3,0,0,0,0,0,3,4,0,0,3,0,0,7,12,0,0,3,0,0,15,0,0,0,0,3,0,3,458,565,187,162,97,67,1536
135107900,0,0,0,988,814,336,245,138,140,2661,702,685,274,208,140,102,2111,7,6,3,3,0,0,19,0,0,0,0,0,0,0,7,6,3,3,0,0,19,67,28,3,4,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,70,28,3,4,0,0,105,114,42,8,5,3,0,172,28,6,3,3,3,0,43,15,11,3,0,0,0,29,157,59,14,8,6,0,244,3,8,0,0,3,0,14,939,786,294,223,149,102,2493
135107950,0,0,0,304,393,151,125,69,38,1080,277,363,145,126,66,27,1004,13,10,0,0,3,0,26,3,0,3,3,0,0,9,16,10,3,3,3,0,35,34,3,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,3,0,40,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,3,0,0,7,17,4,0,3,0,0,24,0,0,0,0,0,0,0,344,380,148,132,72,27,1103
135151150,0,0,0,296,306,141,119,89,73,1024,255,295,100,110,73,54,887,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,15,8,0,3,0,0,26,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,8,3,3,0,0,32,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,4,12,0,0,4,0,0,16,0,0,0,0,0,0,0,288,303,103,117,73,54,938
135151200,0,0,0,141,188,79,70,41,62,581,150,154,83,64,31,50,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,3,0,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,3,0,0,3,38,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,169,167,89,64,31,56,576
135151750,0,0,0,476,560,250,261,113,72,1732,397,544,204,215,117,55,1532,11,8,3,0,0,0,22,0,0,0,0,0,0,0,11,8,3,0,0,0,22,84,30,5,3,0,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,30,5,3,0,5,127,21,9,0,0,0,0,30,0,0,0,0,0,0,0,7,0,0,0,0,0,7,28,9,0,0,0,0,37,5,0,0,0,0,0,5,525,591,212,218,117,60,1723
140030471,0,4,44,2792,3724,1705,1634,707,325,10887,2019,3458,1602,1602,743,366,9790,407,259,87,35,11,6,805,72,74,25,19,4,0,194,479,333,112,54,15,6,999,545,207,43,20,5,0,820,20,15,0,0,0,0,35,5,0,0,0,0,0,5,19,6,5,3,3,0,36,589,228,48,23,8,0,896,9,5,3,0,3,0,20,3,0,0,0,0,0,3,9,5,3,0,0,0,17,21,10,6,0,3,0,40,8,6,0,0,3,0,17,3116,4035,1768,1679,772,372,11742
