region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
145108710,13,3,83,28,10,53,6,10,0,107,37,9,31,0,6,0,83,63,12,49,0,8,0,132,117,0,57,0,5,0,179,51,0,58,0,15,0,124,27,0,26,0,5,0,58,11,0,4,0,0,0,15,8,0,3,0,0,0,11,0,6,19,4,16,3,48,354,70,391,40,109,46,1010
145108750,13,3,203,223,37,82,5,12,3,362,127,6,54,0,3,0,190,169,0,17,3,0,3,192,64,0,9,0,3,3,79,5,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,6,6,8,21,0,4,3,42,693,123,304,26,73,59,1278
145150550,24,0,336,347,59,211,13,25,7,662,251,21,125,5,12,3,417,363,37,143,9,9,3,564,329,8,88,3,10,3,441,90,0,22,0,8,3,123,11,0,4,0,4,0,19,3,0,3,0,0,0,6,15,0,7,0,7,0,29,29,20,41,9,32,3,134,1516,348,880,106,185,118,3153
145152750,31,7,410,287,48,216,20,31,10,612,261,39,167,13,15,0,495,570,38,219,0,17,4,848,458,6,141,0,15,0,620,170,0,39,3,8,0,220,17,0,7,0,0,0,24,0,0,5,0,0,0,5,10,0,12,3,14,0,39,21,21,55,8,21,4,130,1869,416,1095,127,197,120,3824
145201000,8,0,57,11,5,24,0,5,0,45,7,0,4,0,0,0,11,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,4,0,13,31,14,105,3,36,26,215
145202050,8,3,184,84,34,54,7,11,3,193,75,3,32,3,6,0,119,106,3,39,0,3,0,151,52,0,17,0,5,0,74,9,0,17,0,0,0,26,0,0,0,0,3,0,3,0,0,3,0,3,0,6,6,3,3,0,0,0,12,8,3,13,3,8,0,35,452,97,275,30,65,32,951
145207050,16,0,59,45,4,38,0,11,0,98,31,0,35,0,4,0,70,61,5,24,0,0,0,90,60,0,21,0,8,0,89,62,0,14,0,3,0,79,21,0,13,3,5,0,42,25,0,3,0,5,0,33,111,0,33,0,32,5,181,22,0,23,3,12,0,60,449,9,268,12,123,37,898
150057751,15,6,690,614,225,191,24,84,12,1150,318,86,167,3,175,4,753,862,39,252,4,77,5,1239,1020,14,243,0,45,4,1326,500,3,89,0,17,3,612,105,0,15,0,9,0,129,11,3,7,0,3,0,24,26,5,12,0,5,0,48,61,68,55,10,42,8,244,3758,1179,1211,106,508,107,6869
150102000,3,3,51,12,0,37,0,6,0,55,6,0,8,0,0,0,14,9,0,13,0,0,0,22,3,0,3,0,0,0,6,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,3,3,11,39,14,152,8,24,19,256
150102200,3,3,153,86,33,57,0,10,0,186,24,5,23,0,4,0,56,29,0,12,0,3,3,47,21,0,10,0,3,0,34,0,0,4,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,7,5,15,3,0,7,3,33,242,169,178,0,50,42,681
150103500,9,4,53,43,8,18,0,12,0,81,28,0,12,0,4,0,44,16,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,7,0,16,106,31,103,0,60,30,330
150104300,4,3,84,60,15,30,0,4,0,109,40,3,20,0,3,0,66,39,0,7,0,0,0,46,12,0,7,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,4,0,25,195,59,132,14,31,23,454
150104950,8,0,38,13,0,20,0,4,0,37,0,0,12,0,4,0,16,3,0,5,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3,0,3,0,9,30,6,98,11,32,10,187
150105800,17,0,167,61,14,63,0,12,0,150,18,0,17,0,0,0,35,18,0,8,0,0,0,26,3,0,4,0,0,0,7,4,0,3,0,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,17,0,10,4,37,165,52,229,15,74,32,567
150107350,10,0,136,85,12,49,4,10,3,163,25,0,13,0,0,0,38,8,0,3,3,0,0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,7,3,3,0,19,169,57,175,43,40,33,517
150107500,18,0,216,145,63,59,0,16,4,287,92,6,33,0,8,3,142,98,4,28,3,0,4,137,69,0,13,0,0,0,82,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,15,7,11,9,3,14,4,48,506,195,276,19,133,59,1188
150107754,4,0,26,16,0,29,0,7,0,52,8,0,23,0,5,0,36,3,0,17,0,0,0,20,9,0,4,0,3,0,16,4,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,7,3,21,43,3,155,3,62,42,308
150151600,11,3,52,7,4,40,0,18,3,72,0,0,10,0,3,0,13,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,27,13,16,130,9,131,28,327
150153450,39,3,434,360,81,134,17,33,4,629,228,11,101,4,24,5,373,350,9,70,0,11,3,443,151,3,33,0,3,0,190,85,0,17,0,0,0,102,5,3,3,0,0,0,11,0,0,3,0,3,0,6,11,0,0,0,0,0,11,18,22,28,6,28,12,114,1436,334,581,61,191,112,2715
150153850,10,0,134,30,3,41,0,9,0,83,6,0,5,0,0,0,11,7,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,3,0,3,0,6,0,0,3,0,0,0,3,6,3,7,0,6,0,22,102,43,136,6,75,15,377
150154750,16,3,198,198,31,80,0,21,0,330,117,4,43,0,3,0,167,66,0,12,0,0,0,78,27,4,4,0,0,3,38,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5,6,14,0,15,3,43,503,128,275,20,91,53,1070
150155550,11,7,78,35,4,41,7,11,0,98,4,0,9,0,6,0,19,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,3,21,63,12,109,16,65,30,295
155050050,17,11,1160,834,110,247,25,29,6,1251,440,67,170,6,25,5,713,784,36,179,7,29,5,1040,640,6,129,0,15,4,794,248,0,47,0,9,0,304,42,0,13,0,0,0,55,18,0,7,0,3,0,28,20,0,16,0,5,0,41,66,46,35,22,19,11,199,3848,831,1087,145,191,85,6187
155053341,3,0,18,10,0,18,0,0,0,28,9,0,13,0,0,0,22,18,0,9,0,3,0,30,18,0,4,0,0,0,22,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,6,0,13,64,3,78,0,24,7,176
155102300,14,3,184,144,4,86,5,9,3,251,71,0,53,0,3,0,127,141,0,35,0,9,0,185,39,0,20,0,3,0,62,5,0,0,0,3,0,8,3,0,3,0,3,0,9,3,0,3,0,0,0,6,3,0,3,0,3,0,9,9,3,17,4,8,0,41,502,38,325,26,82,38,1011
155103342,19,0,126,59,0,68,0,10,0,137,23,0,20,0,5,0,48,11,0,11,0,0,0,22,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,8,5,0,8,3,11,4,31,150,14,216,14,62,54,510
155107450,11,0,61,45,6,39,0,7,0,97,15,0,17,0,0,0,32,12,0,6,0,0,0,18,10,0,5,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,5,0,12,94,19,147,3,45,21,329
155107700,3,0,20,3,0,6,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,41,4,17,10,85
155150650,22,3,188,123,7,73,0,4,5,212,36,0,17,0,6,0,59,42,0,13,0,3,0,58,11,0,4,0,0,0,15,0,0,4,0,0,0,4,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,14,0,9,0,31,320,25,266,22,82,48,763
155151860,0,0,21,4,0,0,0,5,0,9,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,13,0,45,0,42,30,130
155152500,10,5,274,183,28,32,3,9,0,255,40,0,16,0,4,0,60,50,0,6,0,0,0,56,17,0,4,0,3,0,24,10,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,8,11,0,5,0,31,463,115,154,27,39,19,817
155154250,6,3,36,6,0,6,0,0,0,12,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,15,0,4,0,19,28,6,49,11,22,17,133
155155500,5,5,59,76,3,31,4,4,0,118,49,0,15,0,0,0,64,112,4,19,0,4,0,139,63,0,10,0,3,0,76,18,0,6,0,4,0,28,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,6,0,3,0,9,11,0,4,3,12,0,30,343,16,153,51,69,32,664
155157800,8,3,110,42,0,36,0,10,0,88,6,0,6,0,4,0,16,0,0,5,0,0,0,5,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,11,3,11,3,28,97,9,161,6,80,35,388
155200300,8,0,62,16,7,34,3,11,0,71,9,0,3,0,0,0,12,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,3,7,0,4,0,14,43,22,85,27,52,20,249
155208200,22,3,157,77,12,44,46,17,3,199,27,3,12,0,0,3,45,29,0,14,0,0,0,43,10,3,3,0,0,0,16,4,3,3,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,4,0,3,0,12,3,22,206,42,186,73,118,43,668
160101250,38,7,402,283,35,139,7,38,0,502,112,5,49,0,11,0,177,58,3,33,3,8,0,105,46,0,17,0,7,0,70,17,0,4,0,0,0,21,3,0,0,0,4,0,7,0,0,0,0,3,0,3,6,0,13,0,6,0,25,14,9,39,0,19,0,81,677,106,567,33,220,57,1660
160101700,13,0,101,0,8,7,0,4,0,19,0,3,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,5,3,0,14,0,22,3,100,55,32,139,26,355
160108809,0,0,11,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,13,0,7,16,4,35,15,77
185019779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
