region_id,C01_T_P_Mo_O_B_OS,C01_T_P_BP_B_Aus,C01_T_P_Bplace_NS,C01_T_P_Tot_resp,C06_Aus_BP_B_OS,C06_Aus_Fa_O_B_OS,C06_Aus_Mo_O_B_OS,C06_Aus_BP_B_Aus,C06_Aus_Bplace_NS,C06_Aus_Tot_resp,C06_Aus_Ab_BP_B_OS,C06_Aus_Ab_Fa_O_B_OS,C06_Aus_Ab_Mo_O_B_OS,C06_Aus_Ab_BP_B_Aus,C06_Aus_Abor_Bplace_NS,C06_Aus_Abor_Tot_respons,C06_Chi_BP_B_OS,C06_Chi_Fa_O_B_OS,C06_Chi_Mo_O_B_OS,C06_Chi_BP_B_Aus,C06_Chi_Bplace_NS,C06_Chi_Tot_resp,C06_Cro_BP_B_OS,C06_Cro_Fa_O_B_OS,C06_Cro_Mo_O_B_OS,C06_Cro_BP_B_Aus,C06_Cro_Bplace_NS,C06_Cro_Tot_resp,C06_Dut_BP_B_OS,C06_Dut_Fa_O_B_OS,C06_Dut_Mo_O_B_OS,C06_Dut_BP_B_Aus,C06_Dut_Bplace_NS,C06_Dut_Tot_resp,C06_Eng_BP_B_OS,C06_Eng_Fa_O_B_OS,C06_Eng_Mo_O_B_OS,C06_Eng_BP_B_Aus,C06_Eng_Bplace_NS,C06_Eng_Tot_resp,C06_Fil_BP_B_OS,C06_Fil_Fa_O_B_OS,C06_Fil_Mo_O_B_OS,C06_Fil_BP_B_Aus,C06_Fil_Bplace_NS,C06_Fil_Tot_resp,C06_Fre_BP_B_OS,C06_Fre_Fa_O_B_OS,C06_Fre_Mo_O_B_OS,C06_Fre_BP_B_Aus,C06_Fre_Bplace_NS,C06_Fre_Tot_resp,C06_Ger_BP_B_OS,C06_Ger_Fa_O_B_OS,C06_Ger_Mo_O_B_OS,C06_Ger_BP_B_Aus,C06_Ger_Bplace_NS,C06_Ger_Tot_resp,C06_Gre_BP_B_OS,C06_Gre_Fa_O_B_OS,C06_Gre_Mo_O_B_OS,C06_Gre_BP_B_Aus,C06_Gre_Bplace_NS,C06_Gre_Tot_resp,C06_Hun_BP_B_OS,C06_Hun_Fa_O_B_OS,C06_Hun_Mo_O_B_OS,C06_Hun_BP_B_Aus,C06_Hun_Bplace_NS,C06_Hun_Tot_resp,C06_Ind_BP_B_OS,C06_Ind_Fa_O_B_OS,C06_Ind_Mo_O_B_OS,C06_Ind_BP_B_Aus,C06_Ind_Bplace_NS,C06_Ind_Tot_resp,C06_Iri_BP_B_OS,C06_Iri_Fa_O_B_OS,C06_Iri_Mo_O_B_OS,C06_Iri_BP_B_Aus,C06_Iri_Bplace_NS,C06_Iri_Tot_resp,C06_Ita_BP_B_OS,C06_Ita_Fa_O_B_OS,C06_Ita_Mo_O_B_OS,C06_Ita_BP_B_Aus,C06_Ita_Bplace_NS,C06_Ita_Tot_resp,C06_Kor_BP_B_OS,C06_Kor_Fa_O_B_OS,C06_Kor_Mo_O_B_OS,C06_Kor_BP_B_Aus,C06_Kor_Bplace_NS,C06_Kor_Tot_resp,C06_Leb_BP_B_OS,C06_Leb_Fa_O_B_OS,C06_Leb_Mo_O_B_OS,C06_Leb_BP_B_Aus,C06_Leb_Bplace_NS,C06_Leb_Tot_resp,C06_Mac_BP_B_OS,C06_Mac_Fa_O_B_OS,C06_Mac_Mo_O_B_OS,C06_Mac_BP_B_Aus,C06_Mac_Bplace_NS,C06_Mac_Tot_resp,C06_Mal_BP_B_OS,C06_Mal_Fa_O_B_OS,C06_Mal_Mo_O_B_OS,C06_Mal_BP_B_Aus,C06_Mal_Bplace_NS,C06_Mal_Tot_resp,C06_Mao_BP_B_OS,C06_Mao_Fa_O_B_OS,C06_Mao_Mo_O_B_OS,C06_Mao_BP_B_Aus,C06_Mao_Bplace_NS,C06_Mao_Tot_resp,C06_NZ_BP_B_OS,C06_NZ_Fa_O_B_OS,C06_NZ_Mo_O_B_OS,C06_NZ_BP_B_Aus,C06_NZ_Bplace_NS,C06_NZ_Tot_resp,C06_Pol_Bo_par_brn_os,C06_Pol_Fa_only_brn_os,C06_Pol_Mo_only_brn_os,C06_Pol_Bo_par_brn_Aus,C06_Pol_Bplace_NS,C06_Pol_Tot_resp,C06_Rus_Bo_par_brn_os,C06_Rus_Fa_only_brn_os,C06_Rus_Mo_only_brn_os,C06_Rus_Bo_par_brn_Aus,C06_Rus_Birthplac_ns,C06_Rus_Tot_resp,C06_Sco_BP_B_OS,C06_Sco_Fa_O_B_OS,C06_Sco_Mo_O_B_OS,C06_Sco_BP_B_Aus,C06_Sco_Birthplac_ns,C06_Sco_Tot_resp,C06_Ser_BP_B_OS,C06_Ser_Fa_O_B_OS,C06_Ser_Mo_O_B_OS,C06_Ser_BP_B_Aus,C06_Ser_Bplace_NS,C06_Ser_Tot_resp,C06_Sinha_BP_B_OS,C06_Sinh_Fa_O_B_OS,C06_Sinh_Mo_O_B_OS,C06_Sinh_BP_B_Aus,C06_Sinha_Bplace_NS,C06_Sinha_Tot_resp,C06_S_Afr_Bo_par_brn_os,C06_S_Af_Fa_only_brn_os,C06_S_Af_Mo_only_brn_os,C06_S_Af_Bo_par_brn_Aus,C06_S_Af_Bplace_NS,C06_S_Af_Tot_resp,C06_Span_BP_B_OS,C06_Span_Fa_O_B_OS,C06_Span_Mo_O_B_OS,C06_Span_BP_B_Aus,C06_Span_Bplace_NS,C06_Span_Tot_resp,C06_Turk_BP_B_OS,C06_Turk_Fa_O_B_OS,C06_Turk_Mo_O_B_OS,C06_Turk_BP_B_Aus,C06_Turk_Bplace_NS,C06_Turk_Tot_resp,C06_Viet_BP_B_OS,C06_Viet_Fa_O_B_OS,C06_Viet_Mo_O_B_OS,C06_Viet_BP_B_Aus,C06_Viet_Bplace_NS,C06_Viet_Tot_resp,C06_Welsh_BP_B_OS,C06_Wels_Fa_O_B_OS,C06_Wels_Mo_O_B_OS,C06_Wels_BP_B_Aus,C06_Welsh_Bplace_NS,C06_Welsh_Tot_resp,C06_Other_BP_B_OS,C06_Othr_Fa_O_B_OS,C06_Othr_Mo_O_B_OS,C06_Othr_BP_B_Aus,C06_Other_Bplace_NS,C06_Other_Tot_resp,C06_Anc_ns_Bo_pa_born_os,C06_Anc_ns_Fa_on_born_os,C06_Anc_ns_Mo_on_born_os,C06_Anc_ns_Bo_pa_bor_Aus,C06_Anc_ns_Bplace_NS,C06_Anc_NS_T_resp,C06_Tot_res_Bo_par_bo_os,C06_Tot_res_Fa_onl_bo_os,C06_Tot_res_Mo_onl_bo_os,C06_Tot_res_Bo_pa_bo_Aus
105656370,3201,26959,3629,52376,344,2782,1998,15715,529,21367,0,4,0,18,4,25,377,26,38,84,9,542,384,51,28,71,6,533,711,176,95,228,22,1230,6477,2203,1548,9945,460,20626,123,4,26,0,4,156,206,44,40,153,4,452,820,186,99,795,39,1939,146,52,13,96,6,319,106,30,6,30,3,179,124,20,6,9,12,175,956,438,271,3718,123,5498,721,232,85,529,43,1606,46,0,9,7,4,62,76,13,7,35,0,132,25,3,3,0,0,26,91,29,15,39,3,179,94,33,9,4,7,147,374,114,106,39,12,648,170,32,26,42,9,272,118,17,22,38,3,194,1137,475,357,2796,81,4848,415,39,16,45,7,531,22,6,8,0,4,45,267,33,28,6,3,332,108,5,9,36,0,161,23,5,0,0,0,26,39,3,3,0,0,47,199,53,42,146,3,448,2001,522,325,431,67,3353,276,94,67,683,2801,3919,16976,7724,5305,35738
105658000,6922,60687,6766,127613,1027,6370,4680,35711,1057,48849,0,3,0,48,4,53,3728,128,163,201,123,4346,761,109,43,131,18,1065,1413,375,178,412,40,2420,14547,5037,3489,21984,978,46037,969,13,113,13,29,1137,613,122,93,324,19,1165,1692,440,232,1684,98,4150,724,197,79,366,27,1392,339,75,20,51,4,490,782,60,21,23,16,904,2793,1049,691,8893,274,13701,3999,852,294,1508,184,6844,616,6,7,7,15,659,247,75,27,69,14,431,115,12,10,19,3,154,215,50,37,76,10,397,599,63,33,16,31,745,1063,315,229,85,46,1733,557,73,53,99,11,799,351,36,28,71,9,492,3028,1116,766,5862,160,10928,981,69,25,65,11,1145,91,20,16,11,3,146,885,76,70,18,23,1072,494,37,36,80,20,663,97,11,11,3,3,117,224,4,8,3,6,251,490,118,80,296,14,997,8689,1096,947,915,243,11886,1034,222,180,1433,5432,8307,53163,18229,12659,80477
105703101,3228,40297,3203,62868,310,2776,1990,22838,662,28587,0,6,0,83,5,95,236,41,39,132,15,455,124,32,10,31,4,206,535,165,87,220,19,1026,5721,2395,1699,15289,627,25731,119,8,38,3,4,170,118,42,17,146,9,334,601,168,112,1133,47,2057,198,54,23,126,4,407,125,26,7,27,3,192,147,36,22,13,4,216,949,524,319,5655,173,7619,485,175,66,536,30,1296,36,0,3,3,0,47,55,23,3,28,3,110,8,3,0,3,0,17,220,55,24,106,9,424,120,20,16,25,11,193,313,135,109,36,11,600,162,39,18,53,3,273,115,18,15,35,3,181,1252,547,386,3690,130,6001,85,23,4,12,6,125,23,5,3,3,0,33,232,38,21,6,14,311,132,17,18,61,3,230,13,4,3,5,0,29,18,0,0,0,0,20,203,64,22,165,4,469,1328,432,248,551,53,2610,211,110,92,1128,2984,4527,14194,7981,5414,52142
105703104,4487,57396,5636,91177,439,3998,2730,32572,1185,40931,3,7,5,162,16,196,602,53,51,127,12,845,123,28,15,33,4,207,650,202,123,295,27,1292,7352,3347,2228,20708,1001,34645,435,28,90,10,14,580,198,48,18,212,9,482,673,279,139,1571,44,2707,325,123,13,184,10,649,115,35,10,39,5,205,284,45,19,18,8,383,1358,677,379,7194,204,9812,643,288,72,730,60,1785,145,0,4,3,8,166,117,29,18,27,7,200,21,3,0,3,0,28,250,99,40,166,8,568,312,72,51,47,21,511,482,201,151,67,36,935,242,48,28,70,7,401,151,27,19,54,8,258,1589,779,506,4805,136,7827,107,20,4,26,5,153,98,18,7,17,0,140,237,22,31,17,3,309,258,25,22,76,5,388,45,6,3,0,3,57,47,4,3,0,0,52,239,81,48,233,17,609,2361,562,372,662,91,4056,388,151,144,1712,6232,8628,20289,11305,7343,71840
105708551,2925,43007,3610,64216,291,2861,1919,28176,1054,34305,0,10,3,245,9,266,208,34,29,152,13,430,116,25,5,11,3,160,484,132,84,201,19,922,4865,2457,1660,17298,890,27169,220,10,71,13,11,324,90,26,14,151,3,288,503,156,113,1263,60,2094,185,35,19,147,8,384,107,18,10,28,8,174,118,17,9,15,7,168,813,439,263,5073,172,6759,485,204,70,633,47,1440,15,0,0,3,0,19,64,25,6,22,9,129,16,5,0,4,0,30,438,135,36,235,16,861,263,53,53,29,17,424,300,135,112,69,16,619,146,31,20,75,14,286,52,13,14,28,0,107,1224,579,367,3546,158,5879,100,32,3,24,0,164,13,11,3,4,0,26,82,14,3,6,3,113,112,15,14,69,3,213,26,10,0,3,0,36,25,0,3,0,3,34,156,80,32,173,8,449,1220,340,184,507,77,2323,283,144,120,1835,2784,5171,13020,8046,5239,60038
105708554,3086,44283,4064,66320,301,2708,1941,25758,905,31615,0,14,14,168,11,202,353,30,28,130,23,556,85,23,3,17,4,130,434,153,86,212,11,897,4370,2285,1650,16405,777,25489,203,10,59,4,6,279,118,30,34,130,9,322,421,157,97,1226,46,1954,174,60,10,108,24,377,80,17,6,27,6,136,183,32,14,24,3,251,844,477,263,5247,198,7025,489,182,52,593,44,1354,23,0,11,3,0,38,65,15,8,55,3,146,15,5,0,3,0,32,313,94,32,193,15,645,278,70,30,41,29,447,258,146,93,75,10,592,121,22,13,64,4,230,70,7,10,26,5,126,1022,539,324,3363,138,5383,80,17,3,18,0,125,19,7,3,5,3,35,83,18,8,7,7,133,176,18,15,49,8,263,26,3,0,0,0,31,13,3,9,0,0,23,139,44,22,165,7,376,1243,368,206,437,80,2343,284,113,89,1450,2973,4911,12283,7667,5133,56003
110051720,1602,33427,3716,45071,118,1369,920,20433,582,23421,0,0,3,120,3,128,117,6,5,50,4,183,29,3,7,5,0,46,140,77,44,121,15,402,1739,1187,832,13307,565,17627,73,0,31,0,0,115,34,13,7,59,0,107,284,92,91,1093,44,1601,39,18,0,47,5,113,38,5,3,12,0,56,44,0,14,9,0,69,240,170,111,3003,88,3611,120,60,19,263,5,473,6,0,0,0,0,10,32,6,3,21,3,66,5,0,3,5,0,16,59,24,7,22,3,117,77,29,14,34,6,158,88,64,22,31,11,220,166,28,15,88,0,293,24,4,4,30,3,65,571,452,268,2932,111,4333,30,9,8,3,3,50,7,0,0,0,0,9,18,5,4,5,3,38,30,7,5,26,0,69,7,0,0,0,0,10,0,0,0,0,0,3,70,43,16,202,8,339,456,132,93,274,24,986,97,56,57,1477,2228,3920,4758,3859,2606,43672
110054651,2360,42586,3153,58310,174,2022,1420,24921,750,29286,0,7,3,116,3,134,221,31,17,125,16,411,54,7,3,26,0,99,286,94,47,219,4,652,2644,1736,1242,16858,633,23108,94,0,41,0,16,147,36,11,6,124,8,184,415,146,98,1240,34,1942,111,54,5,108,3,280,64,15,6,21,0,100,71,15,6,6,3,100,415,280,164,4159,113,5129,256,118,28,418,23,843,20,3,6,10,0,38,21,12,12,26,3,69,109,12,3,28,3,152,87,25,13,49,9,181,34,16,17,21,4,92,149,88,49,56,9,342,243,53,27,87,0,418,63,12,8,42,11,135,811,514,350,3746,138,5564,101,17,11,14,0,143,22,7,0,0,3,30,82,12,12,7,0,112,50,15,12,39,0,116,9,3,0,3,4,19,21,0,4,0,0,25,151,57,36,311,8,568,777,235,158,422,41,1633,138,75,53,1517,1817,3608,7729,5692,3857,54719
110054653,2709,50598,2838,69794,230,2547,1592,30032,711,35116,3,8,5,134,6,161,368,41,28,103,12,560,125,27,7,25,3,182,373,153,83,258,7,868,2743,2001,1407,19970,605,26731,154,3,57,3,4,226,59,20,14,139,0,239,679,239,114,1613,62,2700,240,68,28,197,18,553,103,16,3,19,6,152,196,19,14,10,4,239,438,393,226,5361,129,6553,564,188,55,577,29,1417,42,0,4,3,0,48,26,3,3,35,0,62,410,52,10,62,12,548,62,20,7,27,0,118,66,33,22,34,3,162,150,87,60,36,12,338,489,62,57,195,9,807,87,21,13,47,3,164,925,605,395,4741,113,6784,143,25,14,25,9,215,44,7,0,3,0,53,60,17,8,4,0,84,69,18,4,52,0,146,13,4,0,0,3,22,31,3,3,0,3,42,144,96,42,382,13,680,1201,317,190,550,58,2314,221,119,83,1670,2027,4121,10458,7212,4548,66307
110054655,2186,34157,3003,49081,216,1765,1248,20159,767,24147,0,5,5,150,10,173,121,14,21,73,5,234,91,13,3,26,3,138,373,97,80,173,16,740,3000,1633,1118,13586,541,19885,122,3,24,3,0,153,67,22,3,140,6,235,431,157,66,1142,33,1839,77,16,10,71,12,188,58,22,4,23,0,111,61,18,8,4,3,97,434,275,189,3559,111,4572,231,86,26,349,10,710,32,0,0,4,5,41,15,12,0,25,0,51,10,9,3,0,0,21,69,24,16,53,7,163,113,46,28,17,5,197,223,88,65,40,3,420,125,38,17,56,7,230,51,11,9,25,0,91,840,464,262,2972,103,4639,46,6,0,5,0,66,14,3,5,3,4,28,68,13,12,4,0,97,72,16,4,54,4,153,13,3,0,0,0,13,16,0,5,0,0,17,118,65,36,246,6,464,1076,245,139,402,54,1907,152,83,62,1213,1767,3276,8335,5252,3468,44577
110055050,1793,41959,2435,53718,168,1835,1255,27574,722,31556,0,3,0,153,9,175,211,15,18,75,9,323,46,16,5,17,0,88,274,117,85,206,12,681,1974,1518,1041,17566,618,22720,190,9,62,6,9,274,48,13,8,125,9,199,413,187,127,1837,60,2624,60,43,5,86,6,199,43,18,3,27,3,91,134,20,4,18,5,179,353,283,184,5060,126,6015,174,75,33,353,16,648,14,0,0,8,0,18,18,8,0,34,3,69,9,5,0,15,0,30,51,32,19,41,7,151,86,39,15,38,13,196,134,70,51,33,5,291,387,53,33,169,6,656,70,11,13,34,3,128,531,402,303,3441,106,4789,59,23,0,18,3,101,8,3,3,3,0,18,72,9,9,10,3,95,58,14,4,55,0,141,11,0,0,4,0,11,24,4,3,0,0,29,113,45,35,205,3,401,826,253,172,433,40,1728,158,60,64,1569,2218,4061,6717,5183,3554,59213
110055903,1981,30281,3815,45845,169,1722,1195,16931,579,20601,0,13,3,113,5,138,302,32,36,86,5,471,102,23,3,20,3,150,193,91,62,136,9,501,2043,1445,962,12377,456,17283,150,4,79,5,16,258,61,21,18,124,6,225,330,143,100,1158,40,1773,248,61,23,149,10,488,52,15,8,16,6,87,143,11,18,8,0,180,453,332,215,4513,151,5656,459,153,47,409,30,1102,38,0,3,3,0,42,16,12,8,27,4,67,217,27,3,44,7,298,48,28,18,40,0,128,117,28,18,10,5,181,167,71,56,12,10,311,294,48,41,109,6,493,59,10,14,34,3,121,679,432,265,3239,78,4682,139,15,9,14,9,186,35,4,5,7,4,48,81,12,11,3,3,110,61,12,7,34,0,111,20,3,0,0,0,24,71,5,0,0,9,89,95,61,29,259,12,453,1279,297,192,426,50,2248,165,74,47,819,3546,4656,8286,5205,3495,41125
110055904,1380,28318,2084,39710,139,1277,899,17120,507,19940,0,6,3,101,7,121,571,23,11,43,20,671,106,21,3,16,0,154,136,74,44,139,5,405,1320,1066,723,11406,349,14862,165,0,55,3,16,244,36,16,6,91,3,155,289,118,73,996,22,1495,119,43,7,88,12,262,34,7,0,7,3,52,189,9,5,17,3,218,209,181,84,2785,81,3335,258,95,18,315,22,708,84,0,0,3,3,97,24,9,0,20,3,51,442,38,20,58,18,571,28,8,5,13,3,63,62,19,17,18,8,126,64,50,31,29,11,182,386,48,30,118,5,592,67,5,6,9,0,93,412,276,203,2502,61,3452,146,19,3,14,4,188,45,0,0,3,0,53,29,6,5,3,0,46,71,8,5,37,3,124,29,0,0,0,0,27,74,0,0,4,6,86,77,51,20,185,6,341,1146,182,122,293,40,1789,217,55,31,905,1466,2679,6974,3710,2429,37341
110055905,1993,34555,2832,50858,217,1780,1194,19434,526,23161,0,0,0,106,3,112,390,19,19,88,13,531,144,22,4,18,3,192,170,95,70,183,3,519,1962,1504,957,13660,457,18537,155,6,50,0,0,206,46,24,11,144,3,225,324,156,108,1181,31,1793,518,81,32,179,28,831,51,22,3,21,0,106,218,16,5,15,3,251,354,299,199,4868,121,5846,793,164,60,477,36,1526,77,3,3,4,4,84,31,16,3,40,0,94,608,74,24,61,10,777,39,17,4,21,4,83,60,22,12,21,0,112,149,76,47,29,11,313,277,61,34,108,8,489,73,18,8,28,0,123,661,429,285,3473,86,4940,181,16,10,27,3,241,103,5,0,3,9,113,60,16,10,4,0,92,55,10,7,26,3,110,17,3,0,0,0,20,55,3,4,4,3,68,96,60,40,301,5,504,1332,288,201,383,45,2251,184,75,56,1032,2174,3522,9400,5380,3460,45939
110056400,2417,39788,3260,56474,202,2140,1610,24761,720,29432,0,0,11,254,7,268,170,16,15,80,4,284,162,23,10,50,9,241,420,105,96,236,14,859,3695,1834,1339,15957,608,23427,144,6,65,0,3,219,83,12,14,147,12,266,450,187,106,1447,43,2229,110,43,12,93,9,267,79,11,8,16,3,108,46,9,6,5,3,70,518,293,179,4507,138,5631,293,116,42,461,23,931,23,0,0,0,9,32,24,8,4,20,0,56,36,4,6,12,0,55,125,39,23,39,10,238,101,29,14,21,8,174,199,102,55,49,9,412,200,35,27,91,7,365,49,12,7,21,3,89,832,467,321,3483,89,5194,70,12,8,17,4,114,12,6,6,9,0,29,73,4,17,11,4,109,84,17,5,52,5,164,11,3,0,0,0,18,25,3,3,0,0,26,147,59,37,173,7,418,934,255,198,422,44,1849,159,90,66,1365,2518,4204,9476,5940,4310,53799
110102700,225,6376,419,7875,21,191,143,3656,94,4107,0,0,0,14,0,14,8,3,0,13,3,21,3,0,0,0,0,3,37,13,14,28,0,92,247,186,121,2572,65,3192,3,0,5,0,0,11,0,3,0,20,0,27,33,17,12,307,8,381,4,4,0,10,0,17,0,3,0,0,0,9,0,0,0,0,0,5,43,35,24,695,11,801,21,7,10,44,0,88,0,0,0,0,0,0,3,0,0,3,0,8,3,0,0,3,0,3,5,0,3,0,0,3,10,3,10,0,0,18,11,12,4,3,0,29,12,3,3,7,0,29,11,3,0,6,0,17,67,46,27,450,12,608,8,0,0,0,0,4,3,0,0,0,0,4,3,0,3,0,0,8,3,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,4,4,21,0,43,61,15,21,43,3,148,5,3,0,195,354,568,642,554,404,8093
110103050,108,3851,235,4682,5,127,67,2292,59,2547,0,0,0,4,0,6,6,0,0,12,0,14,3,0,0,0,0,3,22,3,0,8,0,40,192,97,80,1441,39,1849,0,0,0,0,0,0,6,0,0,3,0,7,18,8,10,140,0,174,0,0,0,6,0,7,11,0,0,0,0,11,3,0,0,0,0,3,19,26,13,312,5,370,15,12,0,22,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,4,0,0,0,8,13,7,0,3,0,20,0,4,3,0,0,0,0,4,0,0,0,3,41,34,8,360,4,447,7,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,4,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,10,0,21,40,5,12,23,0,78,8,8,3,113,147,276,435,342,200,4755
110103320,1215,22690,1660,31266,100,1168,726,13223,449,15670,3,14,0,199,10,229,71,12,6,74,3,158,36,12,0,9,7,60,204,68,28,67,5,377,2018,1072,757,9293,375,13514,64,0,8,6,6,84,52,18,11,59,3,142,229,68,37,763,35,1139,55,19,4,38,3,118,34,5,0,4,0,49,23,0,0,15,0,34,309,204,104,2659,60,3333,144,68,11,281,12,517,19,3,0,0,0,18,23,10,0,20,0,60,13,4,0,3,3,21,73,24,9,37,6,145,31,9,10,9,0,52,78,42,31,24,10,188,70,16,8,26,7,127,33,7,0,10,3,47,477,267,163,1941,51,2897,30,3,0,0,0,33,9,3,0,4,0,14,41,6,3,3,3,48,18,3,0,20,9,54,3,3,0,0,0,3,23,0,0,3,0,28,80,32,8,89,4,204,439,120,68,273,21,915,80,47,36,746,1319,2231,4882,3327,2028,29898
110105650,390,11510,1202,14756,30,365,272,7060,176,7895,0,3,0,72,0,73,41,3,3,24,0,71,8,3,0,0,3,10,55,25,37,55,3,171,410,316,222,4378,167,5496,17,0,13,0,0,34,12,3,5,18,3,41,52,33,20,497,23,629,13,7,0,14,3,37,13,0,4,6,0,18,7,0,0,7,0,17,106,74,37,1283,29,1526,31,26,11,81,3,149,5,0,3,0,0,4,12,3,0,3,0,21,0,0,0,0,0,0,17,5,4,17,0,48,14,0,3,3,0,23,31,9,13,7,0,62,18,11,3,16,0,48,3,0,0,4,0,6,115,80,64,762,23,1039,9,0,0,3,0,17,8,0,0,0,0,8,9,3,3,0,0,16,14,3,3,21,7,41,0,3,0,0,0,0,3,0,0,0,0,3,17,5,3,26,3,46,170,37,35,85,4,341,23,21,10,511,992,1561,1263,1038,768,14953
110107000,748,15565,1138,20290,61,623,504,10196,244,11628,0,0,0,44,0,46,57,5,4,17,3,90,11,3,3,4,0,17,129,56,34,79,4,299,908,479,411,6122,202,8125,65,0,11,3,3,79,21,9,4,37,3,76,115,58,38,756,15,975,19,5,0,17,0,49,14,3,0,9,0,29,18,0,3,7,0,25,190,69,72,1706,39,2068,39,32,3,139,4,220,5,0,0,0,0,5,3,0,0,6,0,6,0,0,0,3,0,10,41,15,7,32,0,95,85,18,24,9,7,141,87,31,25,10,6,160,37,9,5,26,0,74,6,0,3,15,0,29,235,126,107,1349,42,1855,14,3,3,6,0,26,3,0,0,0,0,3,50,3,3,0,0,59,11,3,0,18,3,29,0,0,0,0,3,3,14,0,0,0,0,14,26,15,5,52,3,95,228,81,39,90,7,443,58,19,8,482,857,1428,2550,1665,1316,21234
110107620,442,10344,812,13040,27,295,220,6135,164,6842,0,0,0,22,0,23,37,0,0,12,0,54,4,3,0,3,0,8,48,21,12,30,0,109,435,248,201,3836,122,4846,28,0,12,0,8,44,7,3,0,33,0,40,44,28,33,313,9,425,8,3,3,5,0,21,5,4,0,0,0,6,15,3,0,7,4,27,97,47,22,1064,23,1257,29,23,11,66,7,122,18,0,0,0,0,16,10,0,0,11,0,18,0,0,0,0,0,0,11,7,7,18,0,37,24,5,4,9,0,43,27,15,13,4,3,68,13,4,0,9,0,26,9,0,0,3,0,15,107,64,51,792,13,1023,9,3,0,3,0,18,3,0,0,0,0,4,11,0,0,4,3,11,3,3,0,10,0,18,0,0,0,0,0,5,4,0,0,0,0,4,9,8,4,38,0,55,124,30,17,61,4,227,25,10,9,358,458,861,1191,827,619,12846
115054400,902,12252,874,18773,63,816,591,7269,197,8927,0,0,0,32,0,32,78,4,14,34,0,131,39,3,7,5,0,54,124,39,27,73,6,269,1404,718,463,4413,161,7159,14,0,3,0,3,20,30,3,0,38,0,67,169,62,49,325,14,614,64,16,3,31,0,110,24,3,0,6,0,32,14,0,5,8,3,22,249,132,112,1844,38,2374,196,64,25,188,22,494,4,0,0,0,0,9,11,3,0,4,0,18,34,5,9,4,3,54,83,20,13,42,3,166,62,8,14,8,6,97,80,23,15,12,4,141,51,21,4,13,0,89,21,0,0,3,0,29,347,168,128,1150,37,1820,44,10,0,17,0,74,3,0,0,0,0,8,38,11,5,0,0,54,37,0,4,5,0,47,3,0,3,0,0,3,0,0,0,0,0,0,47,6,7,58,0,124,344,90,71,137,13,663,47,17,12,246,597,921,3724,2242,1584,15965
115056900,3267,29367,3057,56964,445,2645,1850,19463,718,25120,9,7,3,147,20,181,184,19,15,58,9,285,433,66,36,65,15,622,530,160,77,229,30,1026,5102,2071,1705,10903,611,20391,236,6,55,5,8,310,76,14,18,105,0,214,1080,271,177,991,63,2580,337,85,40,173,21,654,198,40,15,55,5,318,73,3,9,11,0,101,680,312,268,3187,95,4544,1061,258,103,659,56,2141,12,3,3,3,0,15,81,14,14,15,4,130,1458,134,40,134,49,1815,548,147,71,240,27,1039,116,45,19,23,12,213,124,79,57,26,9,298,295,41,30,59,15,448,29,0,0,29,0,59,1191,450,370,2224,99,4335,372,49,18,30,16,481,17,0,0,0,0,18,30,8,5,6,0,50,810,109,59,160,38,1169,294,34,15,18,3,367,75,3,3,0,0,82,328,57,78,131,19,615,1858,382,223,404,47,2912,505,115,103,954,2290,3963,18587,7627,5479,40507
115058451,4706,45666,5767,91740,602,3949,2805,27304,945,35607,8,13,9,161,5,195,2140,47,36,124,49,2390,507,63,29,73,21,691,975,305,187,420,37,1925,6343,3211,2202,16536,837,29140,368,14,72,10,15,470,196,37,20,191,6,447,1120,338,222,1493,68,3247,985,146,59,277,43,1507,185,46,18,48,6,300,491,39,19,21,8,571,1143,638,400,6362,207,8749,3107,658,271,1463,120,5615,134,7,7,14,3,163,492,57,50,69,31,699,1436,127,40,114,43,1759,199,79,40,106,11,432,185,56,25,33,7,317,292,110,92,54,9,559,553,79,58,130,12,834,159,30,25,49,4,273,1927,953,699,4275,141,8003,1226,64,32,75,20,1418,139,18,5,0,8,171,180,18,18,8,0,222,400,41,56,67,17,574,610,47,13,4,29,697,421,3,4,0,8,436,347,114,66,288,10,827,3937,605,476,718,133,5867,665,155,109,1273,4270,6478,31472,12067,8164,61760
