region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
110055904,15118,16336,31454,15935,17360,33295,17258,18465,35723,6507,3015,9522,7155,3366,10521,7800,3930,11730,1563,3641,5204,1701,4176,5877,1844,4577,6421,607,528,1135,599,549,1148,604,642,1246,1142,759,1901,772,632,1404,706,606,1312,9819,7943,17762,10227,8723,18950,10954,9755,20709,4867,7791,12658,4966,7860,12826,5605,7979,13584,11.6,9.6,10.7,7.5,7.2,7.4,6.4,6.2,6.3,64.9,48.6,56.5,64.2,50.2,56.9,63.5,52.8,58.0,57.4,44.0,50.4,59.3,46.6,52.7,59.4,49.5,54.3,198,119,317,285,207,492,449,389,838,75,143,218,83,152,235,124,198,322,767,969,1736,1086,1427,2513,1313,1836,3149,597,809,1406,776,1096,1872,943,1337,2280,4559,1601,6160,4720,2212,6932,5140,2717,7857,15274,15948,31222,16278,17208,33486,17428,18261,35689,3350,3539,6889,2849,3115,5964,3062,3206,6268,10259,10733,20992,10928,11478,22406,11889,12452,24341,7193,7738,14931,6944,7565,14509,7353,7833,15186
110055905,19858,22074,41932,20239,22280,42519,21215,23149,44364,7935,4515,12450,8735,4886,13621,9494,5534,15028,2134,4620,6754,2230,5160,7390,2641,5879,8520,717,702,1419,677,775,1452,738,806,1544,1462,886,2348,957,703,1660,809,655,1464,12248,10723,22971,12599,11524,24123,13682,12874,26556,6904,10370,17274,6448,9573,16021,6178,9007,15185,11.9,8.3,10.2,7.6,6.1,6.9,5.9,5.1,5.5,61.7,48.6,54.8,62.3,51.7,56.7,64.5,55.6,59.9,54.3,44.6,49.2,57.5,48.6,52.8,60.7,52.8,56.6,474,322,796,666,511,1177,853,780,1633,233,440,673,226,429,655,295,497,792,1994,2317,4311,2401,3031,5432,2974,3861,6835,1097,1520,2617,1283,1855,3138,1488,2104,3592,5338,2142,7480,5267,2493,7760,5496,2959,8455,18680,20637,39317,19229,20947,40176,20426,22015,42441,4513,4670,9183,3991,4159,8150,3869,4029,7898,12614,14122,26736,13074,14506,27580,13471,14631,28102,9389,9997,19386,8738,9271,18009,9304,9940,19244
110056400,21554,22117,43671,23199,24224,47423,25008,26368,51376,8959,3827,12786,9720,4349,14069,10642,5069,15711,2096,4745,6841,2470,5606,8076,2651,6211,8862,901,694,1595,878,757,1635,875,868,1743,1397,917,2314,977,876,1853,912,846,1758,13353,10183,23536,14045,11588,25633,15080,12994,28074,7346,10968,18314,7888,11303,19191,8557,12038,20595,10.5,9.0,9.8,7.0,7.6,7.2,6.0,6.5,6.3,62.0,46.0,53.9,60.5,47.8,54.1,60.3,49.3,54.6,55.5,41.9,48.6,56.3,44.2,50.1,56.7,46.1,51.2,206,119,325,284,195,479,400,348,748,130,214,344,157,237,394,166,310,476,1037,1251,2288,1287,1673,2960,1527,2188,3715,1194,1294,2488,1436,1867,3303,1726,2294,4020,6882,2423,9305,7575,3437,11012,8376,4451,12827,21282,21512,42794,23266,23937,47203,25065,25929,50994,5468,5534,11002,4556,4717,9273,4493,4765,9258,12481,12602,25083,14574,15025,29599,16266,16980,33246,12641,12911,25552,11499,11983,23482,11397,11861,23258
110102700,3038,3046,6084,3074,3165,6239,3298,3336,6634,1365,543,1908,1421,613,2034,1481,678,2159,316,689,1005,296,819,1115,364,884,1248,111,103,214,143,85,228,137,116,253,181,98,279,103,75,178,107,63,170,1973,1433,3406,1963,1592,3555,2089,1741,3830,943,1481,2424,942,1379,2321,1080,1455,2535,9.2,6.8,8.2,5.2,4.7,5.0,5.1,3.6,4.4,64.9,47.0,56.0,63.9,50.3,57.0,63.3,52.2,57.8,59.0,43.8,51.4,60.5,47.9,54.1,60.1,50.3,55.2,33,24,57,45,41,86,53,55,108,13,42,55,17,49,66,23,53,76,165,196,361,193,263,456,199,345,544,122,212,334,149,261,410,182,302,484,820,313,1133,915,408,1323,1041,538,1579,3313,3264,6577,3309,3349,6658,3497,3449,6946,457,475,932,389,432,821,410,463,873,2317,2265,4582,2355,2328,4683,2537,2485,5022,1237,1288,2525,1108,1198,2306,1125,1217,2342
110103050,1823,1874,3697,1922,1985,3907,1993,1999,3992,812,357,1169,794,347,1141,824,336,1160,168,358,526,204,410,614,207,467,674,69,57,126,75,51,126,60,64,124,86,62,148,63,58,121,66,43,109,1135,834,1969,1136,866,2002,1157,910,2067,634,980,1614,698,1030,1728,735,1028,1763,7.6,7.4,7.5,5.5,6.7,6.0,5.7,4.7,5.3,62.3,44.5,53.3,59.0,43.6,51.2,58.1,45.5,51.8,57.5,41.2,49.3,55.8,40.7,48.1,54.7,43.4,49.0,14,8,22,21,11,32,33,14,47,9,21,30,15,29,44,11,32,43,85,101,186,99,165,264,133,170,303,79,108,187,88,129,217,100,165,265,456,168,624,509,223,732,568,320,888,1886,1927,3813,1980,2003,3983,2013,1983,3996,379,360,739,272,294,566,282,318,600,1357,1367,2724,1324,1358,2682,1468,1415,2883,793,813,1606,804,840,1644,699,765,1464
110103320,12563,13136,25699,13474,14081,27555,14016,15088,29104,3564,1633,5197,3876,1812,5688,3818,1941,5759,1199,2298,3497,1388,2781,4169,1511,3003,4514,442,339,781,417,362,779,410,397,807,793,466,1259,640,455,1095,585,411,996,5998,4736,10734,6321,5410,11731,6324,5752,12076,6121,7845,13966,6420,7876,14296,6861,8412,15273,13.2,9.8,11.7,10.1,8.4,9.3,9.3,7.1,8.2,47.7,36.1,41.8,46.9,38.4,42.6,45.1,38.1,41.5,41.4,32.5,36.9,42.2,35.2,38.6,40.9,35.4,38.1,115,55,170,144,97,241,190,153,343,98,126,224,82,140,222,116,159,275,528,612,1140,706,819,1525,787,1062,1849,529,748,1277,674,1006,1680,800,1212,2012,3756,1314,5070,4175,1771,5946,4502,2225,6727,11927,12269,24196,13119,13417,26536,13437,14075,27512,2869,2969,5838,2285,2429,4714,2317,2520,4837,7337,7601,14938,8409,8564,16973,9241,9689,18930,6767,7017,13784,6199,6499,12698,5640,6104,11744
110105650,5813,5292,11105,6136,5562,11698,6644,5826,12470,3090,1154,4244,3434,1235,4669,3731,1485,5216,377,1172,1549,470,1353,1823,514,1413,1927,278,157,435,251,182,433,283,218,501,305,227,532,185,195,380,179,190,369,4050,2710,6760,4340,2965,7305,4707,3306,8013,1486,2339,3825,1436,2296,3732,1452,2164,3616,7.5,8.4,7.9,4.3,6.6,5.2,3.8,5.7,4.6,69.7,51.2,60.9,70.7,53.3,62.5,70.9,56.7,64.3,64.4,46.9,56.1,67.7,49.8,59.2,68.2,53.5,61.3,32,19,51,52,33,85,64,55,119,27,53,80,23,53,76,37,68,105,225,296,521,277,346,623,322,454,776,193,237,430,234,312,546,300,372,672,1616,557,2173,1848,811,2659,2147,972,3119,5606,5422,11028,5865,5601,11466,6089,5686,11775,1330,1288,2618,1287,1266,2553,1422,1367,2789,3745,3528,7273,3701,3446,7147,3932,3587,7519,2687,2713,5400,2876,2906,5782,3023,2942,5965
110107000,7915,7338,15253,8700,8003,16703,9431,8499,17930,4701,1521,6222,5256,1754,7010,5855,2145,8000,582,1764,2346,728,2091,2819,778,2219,2997,438,248,686,383,267,650,400,312,712,277,272,549,203,252,455,178,220,398,5998,3805,9803,6570,4364,10934,7211,4896,12107,1586,3201,4787,1678,3240,4918,1741,3262,5003,4.6,7.1,5.6,3.1,5.8,4.2,2.5,4.5,3.3,75.8,51.9,64.3,75.5,54.5,65.5,76.5,57.6,67.5,72.3,48.1,60.7,73.2,51.4,62.7,74.6,55.0,65.3,66,29,95,96,50,146,121,89,210,41,77,118,59,80,139,54,94,148,398,456,854,487,615,1102,600,796,1396,340,422,762,409,601,1010,520,641,1161,2402,872,3274,2842,1212,4054,3219,1584,4803,7848,7453,15301,8785,8296,17081,9459,8813,18272,2108,1831,3939,1958,1713,3671,1863,1593,3456,4957,4731,9688,5402,5055,10457,6237,5795,12032,4322,3915,8237,4557,4225,8782,4303,3938,8241
110107620,5108,5088,10196,5199,5066,10265,5455,5421,10876,2699,1116,3815,2853,1263,4116,3022,1384,4406,393,1100,1493,465,1221,1686,440,1321,1761,235,162,397,206,150,356,235,185,420,244,189,433,146,137,283,129,120,249,3571,2567,6138,3670,2771,6441,3826,3010,6836,1336,2319,3655,1275,2062,3337,1332,2149,3481,6.8,7.4,7.1,4.0,4.9,4.4,3.4,4.0,3.6,69.9,50.5,60.2,70.6,54.7,62.8,70.2,55.5,62.9,65.1,46.7,56.0,67.8,52.0,60.0,67.8,53.3,60.6,30,24,54,46,34,80,53,57,110,24,49,73,22,52,74,35,51,86,209,328,537,241,392,633,270,528,798,178,299,477,178,333,511,244,388,632,1273,483,1756,1433,650,2083,1661,919,2580,5095,5074,10169,5195,5121,10316,5452,5402,10854,1170,1092,2262,979,952,1931,1061,1055,2116,3574,3473,7047,3427,3308,6735,3715,3608,7323,2299,2332,4631,2346,2338,4684,2326,2411,4737
115054400,7050,7613,14663,7171,7806,14977,7738,8366,16104,3164,1474,4638,3227,1478,4705,3388,1727,5115,784,1863,2647,882,2137,3019,1011,2236,3247,326,260,586,268,276,544,315,290,605,290,212,502,205,204,409,218,204,422,4564,3809,8373,4582,4095,8677,4932,4457,9389,2299,3559,5858,2310,3389,5699,2526,3668,6194,6.4,5.6,6.0,4.5,5.0,4.7,4.4,4.6,4.5,64.7,50.0,57.1,63.9,52.4,57.9,63.7,53.3,58.3,60.6,47.2,53.7,61.0,49.8,55.2,60.9,50.8,55.7,181,114,295,240,175,415,303,284,587,110,177,287,114,210,324,154,288,442,706,757,1463,878,1005,1883,1040,1301,2341,474,755,1229,576,887,1463,725,1017,1742,2157,876,3033,2114,1002,3116,2369,1240,3609,7614,7829,15443,7550,7921,15471,7876,8312,16188,1294,1340,2634,1107,1168,2275,1298,1382,2680,5046,5287,10333,5468,5710,11178,5578,5858,11436,3404,3498,6902,2706,2954,5660,3128,3427,6555
115056900,21096,22082,43178,22162,23576,45738,23678,25479,49157,10173,4207,14380,10594,4634,15228,11225,5244,16469,1927,4874,6801,2069,5684,7753,2372,6307,8679,915,706,1621,1004,747,1751,930,910,1840,1429,948,2377,1061,936,1997,1021,963,1984,14444,10735,25179,14728,12001,26729,15548,13424,28972,6016,10561,16577,6293,10408,16701,7271,11159,18430,9.9,8.8,9.4,7.2,7.8,7.5,6.6,7.2,6.8,68.5,48.6,58.3,66.5,50.9,58.4,65.7,52.7,58.9,61.7,44.3,52.8,61.7,46.9,54.1,61.4,48.9,54.9,162,80,242,228,146,374,283,250,533,92,159,251,102,200,302,128,254,382,762,1001,1763,1004,1406,2410,1169,1912,3081,890,1148,2038,1074,1549,2623,1466,2009,3475,6567,2479,9046,7061,3383,10444,7866,4574,12440,22646,23204,45850,23986,24872,48858,25719,26855,52574,4300,4392,8692,3513,3817,7330,3588,3946,7534,15052,15367,30419,16330,16803,33133,18153,18885,37038,10047,10461,20508,9239,9968,19207,9188,10018,19206
115058451,36695,38195,74890,37533,39013,76546,40481,41881,82362,15557,7866,23423,15999,8281,24280,16860,9143,26003,3666,7579,11245,4169,8801,12970,4762,10071,14833,1490,1232,2722,1306,1252,2558,1339,1443,2782,2349,1503,3852,1856,1472,3328,1937,1513,3450,23062,18180,41242,23330,19806,43136,24898,22170,47068,12077,18204,30281,11830,16989,28819,13352,17843,31195,10.2,8.3,9.3,8.0,7.4,7.7,7.8,6.8,7.3,62.8,47.6,55.1,62.2,50.8,56.4,61.5,52.9,57.1,56.4,43.7,49.9,57.2,47.0,52.0,56.7,49.3,53.0,1338,928,2266,1666,1398,3064,2318,2054,4372,422,644,1066,439,741,1180,562,968,1530,3607,3962,7569,4278,4961,9239,5320,6324,11644,2146,2729,4875,2524,3254,5778,3039,3856,6895,9532,4018,13550,9724,4747,14471,10338,5459,15797,34585,36014,70599,35571,37015,72586,38576,39871,78447,8195,7977,16172,7231,7181,14412,7632,7717,15349,23360,24642,48002,24086,25300,49386,25485,26709,52194,17148,17281,34429,16204,16555,32759,17992,18238,36230
115058454,34173,34787,68960,34480,36129,70609,35606,37252,72858,15703,6870,22573,15554,7143,22697,15852,7442,23294,3155,7406,10561,3265,8184,11449,3562,8934,12496,1506,1123,2629,1411,1147,2558,1365,1305,2670,2106,1379,3485,1670,1267,2937,1582,1233,2815,22470,16778,39248,21900,17741,39641,22361,18914,41275,10654,16769,27423,10792,16431,27223,11669,16741,28410,9.4,8.2,8.9,7.6,7.1,7.4,7.1,6.5,6.8,65.8,48.2,56.9,63.5,49.1,56.1,62.8,50.8,56.7,59.6,44.3,51.9,58.7,45.6,52.0,58.4,47.5,52.8,534,357,891,676,504,1180,842,784,1626,235,417,652,242,431,673,296,512,808,1934,2129,4063,2218,2811,5029,2547,3436,5983,1625,2053,3678,1879,2573,4452,2321,3052,5373,9787,3739,13526,10080,4690,14770,10650,5786,16436,36935,36830,73765,37269,38129,75398,38418,39307,77725,5366,5433,10799,4457,4687,9144,4524,4741,9265,25927,25758,51685,27014,27528,54542,28342,28820,57162,13784,14105,27889,12005,12750,24755,11780,12576,24356
115076951,10445,11405,21850,11364,12500,23864,12896,13368,26264,4605,2012,6617,4672,2237,6909,4860,2489,7349,1005,2460,3465,1234,2867,4101,1360,3108,4468,419,381,800,371,401,772,409,436,845,683,494,1177,633,496,1129,614,495,1109,6712,5347,12059,6910,6001,12911,7243,6528,13771,3302,5565,8867,3781,5813,9594,4712,5997,10709,10.2,9.2,9.8,9.2,8.3,8.7,8.5,7.6,8.1,64.3,46.9,55.2,60.8,48.0,54.1,56.2,48.8,52.4,57.7,42.6,49.8,55.2,44.0,49.4,51.4,45.1,48.2,93,57,150,127,116,243,171,154,325,97,121,218,87,169,256,98,199,297,526,652,1178,679,948,1627,784,1146,1930,622,703,1325,735,930,1665,866,1111,1977,2974,1316,4290,3337,1818,5155,3716,2392,6108,10494,11228,21722,11362,12177,23539,12212,12953,25165,2806,2811,5617,2409,2580,4989,2382,2505,4887,6331,6797,13128,6871,7274,14145,7871,8363,16234,6040,6402,12442,5958,6581,12539,5756,6137,11893
115106952,21183,22126,43309,22361,23315,45676,23370,24805,48175,6333,2987,9320,6772,3304,10076,7199,3764,10963,2129,4087,6216,2545,4884,7429,2642,5363,8005,716,568,1284,711,620,1331,727,725,1452,1395,872,2267,1163,870,2033,1004,705,1709,10573,8514,19087,11191,9678,20869,11572,10557,22129,9755,12625,22380,9983,12415,22398,10478,12888,23366,13.2,10.2,11.9,10.4,9.0,9.7,8.7,6.7,7.7,49.9,38.5,44.1,50.0,41.5,45.7,49.5,42.6,45.9,43.3,34.5,38.8,44.8,37.8,41.2,45.2,39.7,42.4,216,140,356,305,227,532,412,395,807,159,278,437,170,314,484,209,449,658,1013,1197,2210,1224,1608,2832,1523,2148,3671,891,1297,2188,1122,1713,2835,1403,2079,3482,6748,2322,9070,7412,3012,10424,7925,3744,11669,21146,21706,42852,22574,23061,45635,23142,24100,47242,4474,4592,9066,3657,3810,7467,3581,3939,7520,13497,13801,27298,14951,15177,30128,16440,16839,33279,10897,11314,22211,9961,10515,20476,8922,9800,18722
115108350,14898,16281,31179,15496,17403,32899,16522,18644,35166,6875,3232,10107,7104,3426,10530,7356,3871,11227,1732,3806,5538,1877,4447,6324,2095,4590,6685,649,580,1229,567,485,1052,554,571,1125,504,381,885,428,375,803,438,413,851,9760,7999,17759,9976,8733,18709,10443,9445,19888,4571,7548,12119,4697,7711,12408,5339,8430,13769,5.2,4.8,5.0,4.3,4.3,4.3,4.2,4.4,4.3,65.5,49.1,57.0,64.4,50.2,56.9,63.2,50.7,56.6,62.1,46.8,54.1,61.6,48.0,54.4,60.6,48.4,54.1,347,223,570,451,351,802,626,545,1171,159,309,468,204,350,554,210,419,629,1257,1469,2726,1542,1921,3463,1869,2417,4286,909,1456,2365,1021,1798,2819,1289,2096,3385,4144,1794,5938,4451,2158,6609,4819,2619,7438,15182,16183,31365,16197,17501,33698,17111,18750,35861,3509,3725,7234,2573,2967,5540,2687,3059,5746,8953,9515,18468,10265,10927,21192,11465,12492,23957,8577,9292,17869,7336,8452,15788,7160,8158,15318
120057554,18515,20491,39006,20805,23033,43838,21343,24358,45701,5344,2777,8121,6619,3524,10143,6657,4034,10691,1768,3613,5381,2178,4484,6662,2680,5267,7947,641,551,1192,699,619,1318,678,691,1369,1269,776,2045,723,617,1340,1014,777,1791,9022,7717,16739,10219,9244,19463,11029,10769,21798,8793,11804,20597,9098,12196,21294,9021,12051,21072,14.1,10.1,12.2,7.1,6.7,6.9,9.2,7.2,8.2,48.7,37.7,42.9,49.1,40.1,44.4,51.7,44.2,47.7,41.9,33.9,37.7,45.6,37.5,41.3,46.9,41.0,43.8,127,88,215,217,176,393,288,276,564,101,187,288,140,206,346,152,279,431,746,1006,1752,1060,1505,2565,1337,2098,3435,819,1044,1863,1033,1554,2587,1282,2007,3289,5168,1832,7000,5942,2522,8464,6316,3306,9622,17133,18297,35430,19217,20803,40020,20426,22711,43137,4714,5070,9784,4198,4570,8768,3687,4225,7912,10019,10586,20605,11710,12554,24264,13345,14761,28106,10644,11764,22408,10494,11543,22037,9397,10843,20240
120057556,2941,3030,5971,3460,3633,7093,4271,4607,8878,949,461,1410,1356,634,1990,1677,861,2538,315,562,877,416,850,1266,593,1263,1856,105,86,191,135,116,251,151,165,316,243,177,420,145,131,276,215,181,396,1612,1286,2898,2052,1731,3783,2636,2470,5106,1246,1646,2892,1263,1763,3026,1480,2005,3485,15.1,13.8,14.5,7.1,7.6,7.3,8.2,7.3,7.8,54.8,42.4,48.5,59.3,47.6,53.3,61.7,53.6,57.5,46.5,36.6,41.5,55.1,44.0,49.4,56.7,49.7,53.0,25,17,42,42,36,78,85,86,171,20,34,54,37,41,78,60,102,162,161,188,349,243,350,593,389,606,995,119,166,285,186,297,483,310,459,769,821,318,1139,1045,487,1532,1362,741,2103,2911,2911,5822,3393,3495,6888,4366,4563,8929,778,860,1638,898,917,1815,972,1065,2037,1714,1684,3398,1883,1957,3840,2439,2500,4939,1784,1875,3659,2078,2192,4270,2486,2722,5208
120074851,11089,12503,23592,11602,12866,24468,11694,13080,24774,4222,2452,6674,4611,2795,7406,4445,2853,7298,1269,2493,3762,1547,2921,4468,1749,3142,4891,339,374,713,387,378,765,344,416,760,972,665,1637,689,603,1292,680,576,1256,6802,5984,12786,7234,6697,13931,7218,6987,14205,3832,5954,9786,3768,5595,9363,3979,5619,9598,14.3,11.1,12.8,9.5,9.0,9.3,9.4,8.2,8.8,61.3,47.9,54.2,62.4,52.0,56.9,61.7,53.4,57.3,52.6,42.5,47.3,56.4,47.4,51.7,55.9,49.0,52.3,165,120,285,199,170,369,257,223,480,116,188,304,113,226,339,125,265,390,786,1021,1807,939,1345,2284,1097,1641,2738,472,797,1269,593,931,1524,647,1068,1715,2601,1270,3871,2908,1726,4634,3203,2097,5300,10259,11419,21678,10966,12064,23030,11506,12527,24033,3236,3489,6725,2716,2990,5706,2372,2616,4988,6521,7238,13759,6784,7531,14315,7362,8043,15405,6149,6784,12933,6030,6698,12728,5627,6240,11867
120100250,14141,15456,29597,14989,16536,31525,15280,17040,32320,5216,2927,8143,5843,3285,9128,5717,3320,9037,1734,3299,5033,2073,3999,6072,2131,4282,6413,511,479,990,516,519,1035,539,546,1085,986,604,1590,673,591,1264,602,505,1107,8447,7309,15756,9105,8394,17499,8989,8653,17642,5229,7562,12791,5194,7311,12505,5566,7656,13222,11.7,8.3,10.1,7.4,7.0,7.2,6.7,5.8,6.3,59.7,47.3,53.2,60.8,50.8,55.5,58.8,50.8,54.6,52.8,43.4,47.9,56.3,47.2,51.5,54.9,47.8,51.2,233,150,383,314,242,556,355,354,709,156,228,384,176,297,473,220,331,551,1100,1286,2386,1464,1797,3261,1674,2289,3963,708,1143,1851,888,1490,2378,1031,1710,2741,3809,1572,5381,4218,2042,6260,4385,2468,6853,13664,14506,28170,14688,15895,30583,15194,16573,31767,3602,3818,7420,3062,3248,6310,2766,3058,5824,8277,8750,17027,9188,9925,19113,10136,10975,21111,8077,8722,16799,7573,8250,15823,6781,7658,14439
