region_id,C11_P_35_39_Tot_LF,C11_P_35_39_Notin_LF,C11_P_35_39_LF_NS,C11_P_35_39_Tot,C11_P_40_44_Em_FT,C11_P_40_44_Em_PT,C11_P_40_44_Em_AFW,C11_P_40_44_Em_Hrs_NS,C11_P_40_44_Em_Tot,C11_P_40_44_Unem_Look_FT,C11_P_40_44_Unem_Look_PT,C11_P_40_44_Unem_Tot,C11_P_40_44_Tot_LF,C11_P_40_44_Notin_LF,C11_P_40_44_LF_NS,C11_P_40_44_Tot,C11_P_45_49_Em_FT,C11_P_45_49_Em_PT,C11_P_45_49_Em_AFW,C11_P_45_49_Em_Hrs_NS,C11_P_45_49_Em_Tot,C11_P_45_49_Unem_Look_FT,C11_P_45_49_Unem_Look_PT,C11_P_45_49_Unem_Tot,C11_P_45_49_Tot_LF,C11_P_45_49_Notin_LF,C11_P_45_49_LF_NS,C11_P_45_49_Tot,C11_P_50_54_Em_FT,C11_P_50_54_Em_PT,C11_P_50_54_Em_AFW,C11_P_50_54_Em_Hrs_NS,C11_P_50_54_Em_Tot,C11_P_50_54_Unem_Look_FT,C11_P_50_54_Unem_Look_PT,C11_P_50_54_Unem_Tot,C11_P_50_54_Tot_LF,C11_P_50_54_Notin_LF,C11_P_50_54_LF_NS,C11_P_50_54_Tot,C11_P_55_59_Em_FT,C11_P_55_59_Em_PT,C11_P_55_59_Em_AFW,C11_P_55_59_Em_Hrs_NS,C11_P_55_59_Em_Tot,C11_P_55_59_Unem_Look_FT,C11_P_55_59_Unem_Look_PT,C11_P_55_59_Unem_Tot,C11_P_55_59_Tot_LF,C11_P_55_59_Notin_LF,C11_P_55_59_LF_NS,C11_P_55_59_Tot,C11_P_60_64_Em_FT,C11_P_60_64_Em_PT,C11_P_60_64_Em_AFW,C11_P_60_64_Em_Hrs_NS,C11_P_60_64_Em_Tot,C11_P_60_64_Unem_Look_FT,C11_P_60_64_Unem_Look_PT,C11_P_60_64_Unem_Tot,C11_P_60_64_Tot_LF,C11_P_60_64_Notin_LF,C11_P_60_64_LF_NS,C11_P_60_64_Tot,C11_P_65_69_Em_FT,C11_P_65_69_Em_PT,C11_P_65_69_Em_AFW,C11_P_65_69_Em_Hrs_NS,C11_P_65_69_Em_Tot,C11_P_65_69_Unem_Look_FT,C11_P_65_69_Unem_Look_PT,C11_P_65_69_Unem_Tot,C11_P_65_69_Tot_LF,C11_P_65_69_Notin_LF,C11_P_65_69_LF_NS,C11_P_65_69_Tot,C11_P_70_74_Em_FT,C11_P_70_74_Em_PT,C11_P_70_74_Em_AFW,C11_P_70_74_Em_Hrs_NS,C11_P_70_74_Em_Tot,C11_P_70_74_Unem_Look_FT,C11_P_70_74_Unem_Look_PT,C11_P_70_74_Unem_Tot,C11_P_70_74_Tot_LF,C11_P_70_74_Notin_LF,C11_P_70_74_LF_NS,C11_P_70_74_Tot,C11_P_75over_Emp_Wor_ft,C11_P_75ov_Em_Work_pt,C11_P_75ov_Em_Aw_fr_w,C11_P_75ov_Emp_Hou_w_ns,C11_P_75andOver_Em_Tot,C11_P_75over_Unem_Lo_ft_w,C11_P_75over_Unem_Lo_pt_w,C11_P_75over_Unemp_Tot,C11_P_75over_Tot_lab_for,C11_P_75over_N_lab_forc,C11_P_75over_LF_NS,C11_P_75over_Tot,C11_P_Tot_Em_FT,C11_P_Tot_Em_PT,C11_P_Tot_Em_AFW,C11_P_Tot_Em_Hrs_NS,C11_P_Tot_Em_Tot,C11_P_Tot_Unem_Look_FT,C11_P_Tot_Unem_Look_PT,C11_P_Tot_Unem_Tot,C11_P_T_T_labo_for,C11_P_Tot_Notin_LF,C11_P_Tot_LF_NS,C11_P_T_T
115056900,3470,755,119,4344,2076,1037,110,62,3285,103,54,157,3442,750,107,4299,2312,1021,136,76,3545,108,43,151,3696,847,127,4670,2084,876,114,62,3136,99,34,133,3269,912,105,4286,1411,659,93,39,2202,60,22,82,2284,1278,118,3680,746,385,70,30,1231,45,27,72,1303,2003,109,3415,151,172,20,12,355,0,6,6,361,2251,116,2728,21,47,7,3,78,0,3,3,81,2032,145,2258,7,17,6,3,33,3,0,3,36,3544,316,3896,16468,8678,1199,644,26989,1245,738,1983,28972,18429,1756,49157
115058451,5200,1168,268,6636,3149,1518,161,81,4909,157,93,250,5159,1051,281,6491,3307,1439,155,101,5002,143,67,210,5212,1087,280,6579,3228,1332,197,74,4831,143,66,209,5040,1233,260,6533,2338,1078,167,57,3640,79,49,128,3768,1744,222,5734,1203,788,100,37,2128,49,45,94,2222,2661,227,5110,304,355,39,21,719,3,8,11,730,3207,194,4131,66,128,18,8,220,4,3,7,227,3168,185,3580,32,60,20,9,121,3,3,6,127,7300,752,8179,26002,14831,1981,802,43616,1799,1654,3453,47069,31195,4099,82363
115058454,4856,1102,227,6185,2996,1421,140,100,4657,145,93,238,4895,1084,205,6184,3204,1454,163,110,4931,170,75,245,5176,1160,207,6543,3031,1232,181,81,4525,122,46,168,4693,1380,213,6286,2096,997,180,74,3347,84,48,132,3479,1798,199,5476,1062,662,112,37,1873,55,40,95,1968,2949,226,5143,249,271,30,13,563,3,9,12,575,3442,203,4220,42,85,10,6,143,4,6,10,153,3243,221,3617,18,55,9,6,88,0,0,0,88,6356,681,7125,23294,12496,1738,932,38460,1769,1047,2816,41276,28410,3172,72858
115076951,1377,441,112,1930,901,480,60,31,1472,69,33,102,1574,425,144,2143,982,469,51,18,1520,61,35,96,1616,440,135,2191,969,476,55,25,1525,58,34,92,1617,500,133,2250,671,414,51,22,1158,35,27,62,1220,685,97,2002,371,329,35,17,752,17,13,30,782,1122,95,1999,105,118,14,6,243,0,7,7,250,1224,78,1552,27,57,8,3,95,0,0,0,95,1130,89,1314,11,22,8,0,41,0,0,0,41,2361,336,2738,7348,4468,574,269,12659,720,391,1111,13770,10709,1785,26264
115106952,2197,549,137,2883,1340,858,78,45,2321,146,49,195,2516,578,136,3230,1626,976,105,52,2759,128,52,180,2939,713,174,3826,1762,1084,126,46,3018,112,56,168,3186,986,192,4364,1306,947,148,48,2449,84,54,138,2587,1516,172,4275,693,759,83,26,1561,57,46,103,1664,2908,222,4794,195,332,24,20,571,6,13,19,590,3695,225,4510,62,113,8,3,186,3,5,8,194,3361,231,3786,26,49,9,16,100,0,3,3,103,6124,747,6974,10962,8004,960,494,20420,1129,580,1709,22129,23365,2681,48175
115108350,1911,449,100,2460,1460,762,64,51,2337,37,33,70,2407,427,102,2936,1637,754,79,35,2505,60,22,82,2587,441,107,3135,1580,711,100,39,2430,50,23,73,2503,503,91,3097,1182,679,74,50,1985,42,25,67,2052,698,89,2839,835,676,63,29,1603,31,40,71,1674,1502,132,3308,321,463,27,23,834,4,15,19,853,2016,116,2985,102,175,13,14,304,3,7,10,314,1861,117,2292,52,113,9,8,182,0,3,3,185,3534,372,4091,11227,6684,698,427,19036,484,369,853,19889,13768,1509,35166
120057554,2258,528,137,2923,1341,861,61,44,2307,106,57,163,2470,532,153,3155,1543,885,73,54,2555,111,52,163,2718,533,143,3394,1538,866,99,38,2541,99,50,149,2690,717,149,3556,1123,773,109,36,2041,95,51,146,2187,1181,155,3523,656,643,102,16,1417,71,40,111,1528,2157,164,3849,168,248,36,11,463,5,8,13,476,2995,180,3651,33,106,11,9,159,4,0,4,163,3027,220,3410,12,56,5,12,85,3,3,6,91,6877,1017,7985,10691,7946,900,469,20006,1133,659,1792,21798,21071,2831,45700
120057556,645,157,26,828,379,243,27,13,662,21,12,33,695,132,29,856,376,223,24,18,641,28,12,40,681,130,30,841,354,217,25,7,603,27,18,45,648,178,24,850,244,152,26,3,425,20,14,34,459,232,17,708,98,122,21,8,249,15,8,23,272,413,21,706,33,41,4,3,81,3,3,6,87,485,26,598,4,13,0,3,20,0,0,0,20,407,16,443,6,9,0,0,15,0,0,0,15,739,42,796,2538,1856,222,94,4710,237,158,395,5105,3485,288,8878
120074851,1344,379,62,1785,856,457,45,17,1375,64,41,105,1480,392,56,1928,994,433,41,27,1495,69,38,107,1602,388,69,2059,1045,487,41,21,1594,58,30,88,1682,453,63,2198,818,461,62,10,1351,56,32,88,1439,551,64,2054,406,366,37,16,825,20,22,42,867,857,54,1778,111,136,11,8,266,0,6,6,272,967,42,1281,35,57,4,3,99,0,0,0,99,958,41,1098,18,35,7,0,60,4,0,4,64,2279,156,2499,7298,4891,518,242,12949,689,567,1256,14205,9598,971,24774
120100250,1808,384,95,2287,1194,701,68,34,1997,70,44,114,2111,432,98,2641,1308,720,59,38,2125,61,35,96,2221,434,82,2737,1383,755,108,46,2292,64,38,102,2394,511,95,3000,1113,698,103,29,1943,52,40,92,2035,805,109,2949,628,537,63,22,1250,28,38,66,1316,1425,103,2844,179,267,32,11,489,5,5,10,499,1735,90,2324,56,82,8,3,149,0,0,0,149,1639,102,1890,24,56,11,16,107,0,0,0,107,3917,390,4414,9037,6413,742,343,16535,643,465,1108,17643,13222,1457,32322
120101350,1584,486,149,2219,777,727,82,37,1623,65,68,133,1756,395,139,2290,832,772,67,39,1710,94,51,145,1855,454,140,2449,895,818,92,25,1830,82,67,149,1979,595,180,2754,721,701,103,33,1558,61,52,113,1671,827,140,2638,372,460,56,13,901,25,35,60,961,1060,138,2159,94,150,24,13,281,0,8,8,289,1022,72,1383,33,49,3,3,88,0,3,3,91,761,55,907,17,35,8,11,71,0,0,0,71,1580,164,1815,5870,5937,689,313,12809,683,532,1215,14024,8930,1609,24563
120104550,298,134,10,442,234,116,13,8,371,15,12,27,398,141,28,567,274,141,9,16,440,27,14,41,481,156,30,667,285,179,21,11,496,31,21,52,548,230,29,807,254,176,17,15,462,16,11,27,489,305,34,828,149,136,14,8,307,24,13,37,344,381,33,758,53,47,7,0,107,8,0,8,115,337,32,484,30,34,0,3,67,0,0,0,67,282,11,360,23,26,3,0,52,0,0,0,52,611,65,728,1899,1237,119,84,3339,230,117,347,3686,3260,334,7280
120104854,612,138,47,797,387,257,21,15,680,21,16,37,717,150,38,905,459,247,27,13,746,31,17,48,794,225,50,1069,513,277,25,17,832,30,18,48,880,245,47,1172,412,296,34,13,755,21,23,44,799,341,50,1190,239,194,14,0,447,16,12,28,475,402,38,915,92,73,0,5,170,0,3,3,173,340,22,535,32,23,3,3,61,0,0,0,61,262,25,348,38,24,0,0,62,0,0,0,62,403,46,511,2948,2133,198,118,5397,237,192,429,5826,3258,446,9530
120106611,430,140,33,603,276,141,10,16,443,28,8,36,479,132,27,638,297,124,19,18,458,24,10,34,492,137,25,654,303,144,11,14,472,10,8,18,490,169,34,693,260,140,11,7,418,14,0,14,432,252,29,713,132,89,22,7,250,3,8,11,261,347,43,651,36,42,3,0,81,0,0,0,81,472,29,582,10,19,3,0,32,0,0,0,32,447,38,517,8,6,6,6,26,0,3,3,29,1004,149,1182,2344,1273,153,116,3886,249,117,366,4252,3909,524,8685
120106612,445,162,26,633,264,143,16,9,432,17,10,27,459,140,18,617,372,185,26,11,594,27,14,41,635,172,22,829,361,174,25,12,572,23,15,38,610,229,36,875,317,163,26,11,517,19,10,29,546,297,38,881,184,146,26,7,363,4,7,11,374,469,31,874,67,51,11,3,132,0,3,3,135,577,29,741,23,32,0,3,58,0,3,3,61,473,42,576,20,23,4,10,57,0,0,0,57,802,84,943,2407,1474,224,122,4227,231,125,356,4583,4021,400,9004
120107558,850,238,54,1142,535,355,38,23,951,47,35,82,1033,282,76,1391,626,418,41,29,1114,53,19,72,1186,326,83,1595,699,511,49,32,1291,44,30,74,1365,456,105,1926,503,344,48,14,909,38,21,59,968,575,91,1634,277,254,28,13,572,13,19,32,604,716,75,1395,88,92,8,12,200,4,4,8,208,750,74,1032,25,47,6,6,84,0,0,0,84,631,52,767,28,23,0,3,54,0,0,0,54,1414,176,1644,4186,3205,372,220,7983,473,285,758,8741,6692,1015,16448
125011801,2303,534,142,2979,1494,800,105,31,2430,112,55,167,2597,516,134,3247,1569,909,79,46,2603,105,59,164,2767,601,131,3499,1612,878,108,36,2634,96,46,142,2776,776,148,3700,1330,736,87,38,2191,84,45,129,2320,1065,157,3542,768,623,91,22,1504,68,33,101,1605,1802,157,3564,175,215,33,6,429,4,12,16,445,2270,142,2857,40,65,15,6,126,3,7,10,136,2040,168,2344,16,56,12,11,95,0,0,0,95,3979,609,4683,11675,7828,993,412,20908,1137,710,1847,22755,16650,2311,41716
125036381,1865,416,76,2357,1265,693,81,25,2064,75,38,113,2177,398,95,2670,1336,681,74,31,2122,82,42,124,2246,433,108,2787,1399,690,104,26,2219,74,31,105,2324,580,112,3016,975,581,88,20,1664,52,28,80,1744,845,93,2682,574,470,68,17,1129,41,34,75,1204,1706,128,3038,165,233,42,6,446,9,6,15,461,2398,137,2996,27,82,10,3,122,0,7,7,129,2186,136,2451,14,56,6,6,82,0,3,3,85,4925,471,5481,9514,6151,764,276,16705,737,459,1196,17901,15981,1711,35593
125050600,466,178,15,659,283,256,14,8,561,28,24,52,613,152,14,779,373,277,19,8,677,22,15,37,714,187,23,924,399,341,32,13,785,30,23,53,838,218,31,1087,326,288,40,10,664,22,13,35,699,329,26,1054,181,173,22,8,384,6,8,14,398,539,31,968,69,62,9,6,146,6,3,9,155,635,27,817,23,25,6,3,57,0,3,3,60,507,23,590,14,22,0,4,40,0,0,0,40,1033,64,1137,2341,2081,202,105,4729,236,172,408,5137,4603,312,10052
125051736,798,203,36,1037,466,296,34,27,823,47,16,63,886,226,42,1154,499,337,47,11,894,48,16,64,958,280,48,1286,551,394,44,16,1005,54,23,77,1082,432,48,1562,442,341,75,18,876,36,28,64,940,704,51,1695,251,278,52,7,588,34,23,57,645,1331,48,2024,82,105,17,5,209,0,5,5,214,1638,67,1919,36,36,7,3,82,0,4,4,86,1330,76,1492,11,26,3,8,48,0,0,0,48,2162,167,2377,3494,2834,391,157,6876,426,225,651,7527,9359,703,17589
125051737,946,311,58,1315,583,308,35,18,944,34,25,59,1003,302,64,1369,665,342,37,18,1062,51,29,80,1142,325,55,1522,785,373,40,23,1221,38,13,51,1272,403,44,1719,579,314,62,14,969,31,12,43,1012,515,56,1583,303,213,28,19,563,12,16,28,591,848,48,1487,59,94,9,8,170,0,3,3,173,987,55,1215,28,42,4,3,77,0,0,0,77,867,53,997,6,21,0,6,33,0,0,0,33,2011,169,2213,5020,3139,386,203,8748,491,316,807,9555,8154,807,18516
125051738,202,105,16,323,146,102,7,6,261,19,15,34,295,137,15,447,193,92,14,7,306,21,10,31,337,174,30,541,174,113,14,13,314,12,8,20,334,183,25,542,150,103,9,3,265,14,6,20,285,245,20,550,101,69,6,6,182,12,14,26,208,267,28,503,43,27,3,3,76,0,0,0,76,240,18,334,16,13,3,3,35,0,0,0,35,154,7,196,7,10,0,6,23,0,0,0,23,202,14,239,1184,778,74,64,2100,177,87,264,2364,2142,242,4748
125051804,785,201,32,1018,502,355,35,22,914,47,18,65,979,204,40,1223,567,368,34,19,988,45,20,65,1053,214,39,1306,632,373,42,15,1062,59,13,72,1134,311,43,1488,505,336,53,18,912,46,17,63,975,493,45,1513,230,216,24,8,478,27,27,54,532,785,47,1364,51,88,15,6,160,3,3,6,166,829,40,1035,10,21,4,0,35,0,4,4,39,729,41,809,7,13,10,0,30,0,3,3,33,1179,93,1305,3899,2890,356,181,7326,459,249,708,8034,6061,556,14651
125055700,638,227,42,907,356,215,18,17,606,46,20,66,672,230,43,945,473,317,24,15,829,53,24,77,906,288,39,1233,491,394,46,16,947,61,25,86,1033,431,61,1525,400,335,42,10,787,41,16,57,844,592,58,1494,237,225,37,8,507,20,19,39,546,957,48,1551,79,99,8,8,194,0,3,3,197,1094,60,1351,41,30,3,3,77,0,5,5,82,946,56,1084,16,32,0,6,54,0,0,0,54,1888,159,2101,3103,2498,279,140,6020,480,235,715,6735,7793,685,15213
125103380,1659,579,123,2361,1114,638,50,36,1838,113,60,173,2011,564,101,2676,1269,697,83,46,2095,121,51,172,2267,661,114,3042,1387,763,89,38,2277,98,53,151,2428,831,143,3402,1113,702,122,26,1963,88,57,145,2108,1216,138,3462,605,543,74,27,1249,51,45,96,1345,2065,157,3567,196,218,29,14,457,3,6,9,466,2554,140,3160,68,84,11,7,170,0,4,4,174,2204,155,2533,36,50,11,8,105,3,0,3,108,4074,413,4595,8900,6088,748,367,16103,1086,591,1677,17780,17530,1867,37177
125104350,974,420,53,1447,622,343,45,20,1030,52,33,85,1115,435,82,1632,726,420,58,32,1236,61,28,89,1325,548,101,1974,768,506,60,26,1360,73,24,97,1457,640,110,2207,631,416,74,14,1135,39,21,60,1195,921,96,2212,404,313,73,16,806,37,13,50,856,1293,97,2246,103,139,15,3,260,3,3,6,266,1447,98,1811,30,54,6,0,90,0,4,4,94,1267,84,1445,17,31,10,6,64,3,0,3,67,2269,213,2549,5021,3664,525,232,9442,640,280,920,10362,11448,1172,22982
125106385,1191,317,50,1558,847,506,35,34,1422,49,31,80,1502,344,63,1909,969,492,47,32,1540,55,31,86,1626,370,73,2069,878,573,67,24,1542,59,39,98,1640,472,66,2178,682,526,58,24,1290,60,30,90,1380,754,96,2230,371,370,59,11,811,36,25,61,872,1366,70,2308,117,170,17,8,312,3,3,6,318,1803,89,2210,42,51,8,6,107,0,0,0,107,1547,72,1726,18,41,7,10,76,0,0,0,76,2750,421,3247,6016,4234,475,264,10989,534,321,855,11844,11287,1172,24303
125108859,25,0,0,25,15,7,4,0,26,0,0,0,26,3,0,29,18,18,0,0,36,0,0,0,36,6,0,42,18,7,0,0,25,0,3,3,28,0,0,28,12,8,0,0,20,0,0,0,20,8,0,28,6,7,0,3,16,0,0,0,16,12,0,28,3,7,0,0,10,0,0,0,10,25,0,35,0,9,0,0,9,0,0,0,9,13,6,28,0,0,0,0,0,0,0,0,0,24,0,24,123,86,11,6,226,0,3,3,229,103,6,338
130057311,2187,448,136,2771,1507,611,70,42,2230,66,37,103,2333,396,169,2898,1522,615,94,41,2272,70,25,95,2367,434,156,2957,1589,588,88,48,2313,58,26,84,2397,483,162,3042,1218,533,90,25,1866,47,24,71,1937,672,120,2729,689,437,65,23,1214,26,25,51,1265,1163,130,2558,203,273,27,14,517,3,5,8,525,1451,139,2115,57,106,5,9,177,0,0,0,177,1409,133,1719,27,45,12,7,91,0,0,0,91,2968,358,3417,12686,5970,834,412,19902,804,429,1233,21135,12176,2098,35409
130103550,540,118,33,691,362,187,11,13,573,23,11,34,607,124,39,770,415,159,18,15,607,24,7,31,638,122,39,799,463,186,25,12,686,14,13,27,713,140,41,894,388,135,16,9,548,12,5,17,565,168,55,788,227,115,18,12,372,12,4,16,388,288,36,712,77,60,11,5,153,0,4,4,157,427,41,625,39,32,0,0,71,0,0,0,71,408,43,522,23,25,4,6,58,0,0,0,58,764,196,1018,3431,1609,189,130,5359,227,107,334,5693,3253,684,9630
130103660,206,56,6,268,170,66,8,7,251,7,6,13,264,66,3,333,176,63,6,6,251,7,0,7,258,84,12,354,177,53,13,7,250,5,0,5,255,83,9,347,134,48,10,6,198,7,0,7,205,87,7,299,107,59,11,6,183,4,0,4,187,198,7,392,56,33,6,6,101,0,0,0,101,234,12,347,33,19,0,0,52,0,4,4,56,211,10,277,18,7,0,6,31,0,0,0,31,406,34,471,1337,529,84,62,2012,77,29,106,2118,1709,109,3936
130104201,222,56,7,285,154,64,6,5,229,12,4,16,245,69,18,332,199,77,3,0,279,6,3,9,288,61,4,353,183,79,11,6,279,17,9,26,305,82,12,399,162,62,8,3,235,4,6,10,245,104,6,355,111,58,5,0,174,9,6,15,189,169,6,364,44,26,3,3,76,0,0,0,76,200,11,287,23,12,4,6,45,0,0,0,45,171,9,225,14,13,3,6,36,0,0,0,36,231,24,291,1291,617,65,49,2022,99,52,151,2173,1396,124,3693
130104920,293,95,15,403,224,103,13,15,355,13,0,13,368,84,16,468,235,106,5,14,360,6,3,9,369,93,23,485,262,102,11,13,388,12,4,16,404,114,22,540,228,96,13,11,348,12,8,20,368,148,26,542,145,85,10,10,250,7,4,11,261,228,28,517,62,39,9,3,113,0,0,0,113,336,11,460,39,25,0,0,64,0,0,0,64,278,17,359,27,18,6,7,58,0,0,0,58,536,43,637,1893,907,100,103,3003,139,52,191,3194,2373,257,5824
130107314,517,100,26,643,345,177,10,4,536,16,13,29,565,121,14,700,392,172,25,12,601,15,9,24,625,139,23,787,431,159,22,13,625,25,3,28,653,169,23,845,375,160,26,11,572,19,12,31,603,269,36,908,281,144,19,12,456,8,10,18,474,362,27,863,108,102,10,3,223,0,3,3,226,458,31,715,45,42,3,3,93,0,0,0,93,474,41,608,45,47,5,5,102,0,0,0,102,662,63,827,2965,1556,187,106,4814,181,92,273,5087,3329,342,8758
130150111,775,215,83,1073,539,257,21,15,832,25,11,36,868,216,93,1177,606,276,35,13,930,23,12,35,965,192,74,1231,674,228,28,17,947,25,18,43,990,192,73,1255,514,224,30,16,784,19,10,29,813,216,50,1079,271,166,15,8,460,10,10,20,480,398,58,936,68,82,8,4,162,0,3,3,165,546,49,760,22,38,4,0,64,3,3,6,70,543,44,657,13,14,7,0,34,0,0,0,34,1168,175,1377,4812,2963,385,155,8315,344,445,789,9104,6522,1168,16794
130150112,166,26,6,198,163,65,3,3,234,0,0,0,234,25,3,262,239,91,9,6,345,5,0,5,350,46,6,402,213,63,12,6,294,3,6,9,303,34,13,350,203,81,9,3,296,0,0,0,296,49,17,362,105,69,6,0,180,0,0,0,180,77,6,263,49,38,7,0,94,0,0,0,94,104,6,204,20,22,7,0,49,0,0,0,49,105,6,160,18,18,0,0,36,0,0,0,36,129,10,175,1300,683,71,38,2092,25,38,63,2155,833,85,3073
130153010,326,94,24,444,215,115,7,8,345,12,5,17,362,104,25,491,251,129,18,9,407,17,6,23,430,112,37,579,284,134,18,6,442,13,7,20,462,189,30,681,242,114,11,4,371,14,8,22,393,190,19,602,175,91,8,3,277,13,12,25,302,328,30,660,80,55,7,5,147,5,0,5,152,378,27,557,41,31,6,0,78,0,0,0,78,367,21,466,25,19,5,4,53,0,0,0,53,708,74,835,2035,1146,123,86,3390,151,92,243,3633,2992,351,6976
130153650,176,52,15,243,132,60,3,9,204,6,3,9,213,49,19,281,119,63,6,8,196,8,6,14,210,47,7,264,146,55,7,9,217,7,3,10,227,80,10,317,110,49,12,3,174,0,6,6,180,91,13,284,108,50,6,6,170,4,6,10,180,121,15,316,43,34,0,3,80,0,0,0,80,149,11,240,27,13,3,0,43,0,0,0,43,126,8,177,13,11,4,0,28,0,0,0,28,278,29,335,1102,548,67,55,1772,67,49,116,1888,1247,169,3304
130154202,490,142,29,661,359,110,12,11,492,26,10,36,528,118,22,668,325,143,13,14,495,24,6,30,525,131,23,679,343,126,19,7,495,16,8,24,519,142,39,700,238,96,16,6,356,15,3,18,374,198,31,603,148,98,12,6,264,8,6,14,278,357,20,655,57,64,8,3,132,0,0,0,132,450,33,615,21,24,4,3,52,0,3,3,55,432,46,533,12,12,3,6,33,0,0,0,33,793,207,1033,2758,1270,148,90,4266,253,94,347,4613,3546,557,8716
130157400,289,90,21,400,177,73,8,7,265,13,8,21,286,84,16,386,152,81,10,7,250,17,3,20,270,90,23,383,207,128,15,10,360,10,8,18,378,159,39,576,180,122,15,9,326,13,7,20,346,184,32,562,164,82,20,6,272,15,3,18,290,304,39,633,61,44,8,6,119,0,6,6,125,320,22,467,32,21,0,6,59,0,3,3,62,270,33,365,19,15,6,3,43,0,0,0,43,475,53,571,1471,882,103,77,2533,123,71,194,2727,2353,333,5413
130157650,277,51,9,337,203,107,12,8,330,6,10,16,346,48,10,404,235,91,8,0,334,7,6,13,347,82,6,435,231,112,7,8,358,7,5,12,370,84,14,468,189,104,15,7,315,10,0,10,325,113,21,459,126,92,8,0,226,9,3,12,238,206,12,456,53,32,6,0,91,0,3,3,94,202,16,312,17,20,0,3,40,0,0,0,40,173,7,220,20,13,3,3,39,0,0,0,39,305,26,370,1607,920,100,51,2678,78,57,135,2813,1613,151,4577
130157850,139,30,3,172,116,39,0,4,159,4,0,4,163,24,7,194,130,44,0,4,178,0,3,3,181,33,0,214,101,35,10,3,149,0,3,3,152,43,12,207,106,51,7,8,172,3,0,3,175,48,3,226,91,35,6,0,132,6,4,10,142,85,4,231,55,34,5,3,97,0,0,0,97,112,9,218,16,18,7,3,44,0,0,0,44,98,8,150,12,18,0,3,33,0,0,0,33,210,17,260,954,419,53,31,1457,32,29,61,1518,847,80,2445
130205300,709,142,89,940,475,165,24,17,681,25,9,34,715,165,80,960,486,144,25,13,668,33,6,39,707,144,67,918,483,148,29,16,676,25,10,35,711,171,66,948,406,105,26,8,545,8,4,12,557,188,74,819,263,90,34,12,399,3,7,10,409,320,69,798,125,75,15,5,220,0,0,0,220,356,62,638,44,37,0,6,87,0,3,3,90,337,55,482,31,25,5,0,61,0,0,0,61,540,93,694,4137,1414,257,153,5961,264,110,374,6335,3278,969,10582
130205750,655,130,57,842,469,152,16,23,660,28,10,38,698,111,67,876,505,181,25,22,733,17,8,25,758,121,61,940,513,161,30,20,724,24,8,32,756,160,44,960,415,116,30,13,574,12,3,15,589,220,44,853,275,132,26,9,442,7,9,16,458,315,54,827,110,75,17,6,208,0,3,3,211,413,34,658,49,40,7,8,104,0,0,0,104,373,32,509,39,21,0,4,64,0,0,0,64,724,81,869,4063,1538,251,186,6038,238,103,341,6379,3281,644,10304
135012601,1759,338,87,2184,1339,494,59,32,1924,53,19,72,1996,291,102,2389,1409,457,50,31,1947,36,21,57,2004,276,113,2393,1378,448,46,26,1898,35,13,48,1946,407,118,2471,1020,376,68,14,1478,23,10,33,1511,450,100,2061,592,349,46,16,1003,19,24,43,1046,748,94,1888,174,167,23,13,377,0,3,3,380,1005,104,1489,47,79,10,8,144,0,0,0,144,1013,74,1231,25,46,8,3,82,0,0,0,82,2109,189,2380,11138,4834,637,292,16901,583,295,878,17779,8729,1443,27951
135052604,179,13,11,203,155,48,4,3,210,3,4,7,217,22,14,253,143,49,6,0,198,3,0,3,201,32,16,249,161,50,11,0,222,3,0,3,225,30,16,271,139,45,5,6,195,6,0,6,201,47,12,260,76,43,8,3,130,3,0,3,133,94,9,236,49,28,3,3,83,0,0,0,83,96,18,197,19,22,3,0,44,0,0,0,44,64,11,119,8,14,0,6,28,0,0,0,28,124,17,169,1118,479,65,28,1690,42,20,62,1752,688,169,2609
135052950,168,44,9,221,123,45,6,6,180,10,3,13,193,49,15,257,142,62,6,6,216,10,0,10,226,54,23,303,165,70,6,6,247,10,6,16,263,68,20,351,139,65,6,3,213,9,0,9,222,54,17,293,93,48,3,3,147,3,0,3,150,132,18,300,52,34,6,0,92,0,0,0,92,162,16,270,31,7,3,3,44,0,0,0,44,194,20,258,17,12,0,3,32,0,0,0,32,312,61,405,1132,558,62,48,1800,79,38,117,1917,1332,228,3477
135055271,952,199,111,1262,667,306,24,12,1009,34,9,43,1052,213,103,1368,687,310,30,13,1040,31,15,46,1086,199,87,1372,638,271,33,20,962,25,10,35,997,248,55,1300,443,236,29,15,723,21,12,33,756,326,83,1165,293,228,26,18,565,13,8,21,586,612,73,1271,119,114,12,5,250,0,3,3,253,727,54,1034,58,63,0,3,124,0,4,4,128,588,57,773,30,34,4,8,76,0,0,0,76,1180,168,1424,5128,2619,303,182,8232,295,152,447,8679,5353,1046,15078
135055850,317,53,16,386,211,80,5,11,307,8,7,15,322,52,16,390,231,72,8,6,317,8,3,11,328,63,15,406,238,78,11,7,334,7,5,12,346,79,14,439,200,75,15,12,302,9,3,12,314,104,15,433,150,68,12,9,239,7,4,11,250,167,21,438,64,38,7,6,115,0,0,0,115,250,18,383,31,20,3,3,57,0,3,3,60,199,15,274,16,22,3,3,44,0,3,3,47,352,52,451,1797,749,99,95,2740,110,66,176,2916,1712,248,4876
