region_id,C01_SH_0b_NPGH_2,C01_SH_0b_NPGH_3,C01_SH_0b_NPGH_4,C01_SH_0b_NPGH_5,C01_SH_0b_NPGH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPGH_2,C01_SH_1b_NPGH_3,C01_SH_1b_NPGH_4,C01_SH_1b_NPGH_5,C01_SH_1b_NPGH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPGH_2,C01_SH_2b_NPGH_3,C01_SH_2b_NPGH_4,C01_SH_2b_NPGH_5,C01_SH_2b_NPGH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPGH_2,C01_SH_3b_NPGH_3,C01_SH_3b_NPGH_4,C01_SH_3b_NPGH_5,C01_SH_3b_NPGH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPGH_2,C01_SH_4mb_NPGH_3,C01_SH_4mb_NPGH_4,C01_SH_4mb_NPGH_5,C01_SH_4mb_NPGH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPGH_2,C01_SH_NB_NS_NPGH_3,C01_SH_NB_NS_NPGH_4,C01_SH_NB_NS_NPGH_5,C01_SH_NB_NS_NPGH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPGH_2,C01_SH_Tot_NPGH_3,C01_SH_Tot_NPGH_4,C01_SH_Tot_NPGH_5,C01_SH_Tot_NPGH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPGH_2,C01_SDRTHT_0b_NPGH_3,C01_SDRTHT_0b_NPGH_4,C01_SDRTHT_0b_NPGH_5,C01_SDRTHT_0b_NPGH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPGH_2,C01_SDRTHT_1b_NPGH_3,C01_SDRTHT_1b_NPGH_4,C01_SDRTHT_1b_NPGH_5,C01_SDRTHT_1b_NPGH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPGH_2,C01_SDRTHT_2b_NPGH_3,C01_SDRTHT_2b_NPGH_4,C01_SDRTHT_2b_NPGH_5,C01_SDRTHT_2b_NPGH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPGH_2,C01_SDRTHT_3b_NPGH_3,C01_SDRTHT_3b_NPGH_4,C01_SDRTHT_3b_NPGH_5,C01_SDRTHT_3b_NPGH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPGH_2,C01_SDRTHT_4mb_NPGH_3,C01_SDRTHT_4mb_NPGH_4,C01_SDRTHT_4mb_NPGH_5,C01_SDRTHT_4mb_NPGH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPGH_2,C01_SDRTHT_NB_NS_NPGH_3,C01_SDRTHT_NB_NS_NPGH_4,C01_SDRTHT_NB_NS_NPGH_5,C01_SDRTHT_NB_NS_NPGH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPGH_2,C01_SDRTHT_Tot_NPGH_3,C01_SDRTHT_Tot_NPGH_4,C01_SDRTHT_Tot_NPGH_5,C01_SDRTHT_Tot_NPGH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPGH_2,C01_FUA_0b_NPGH_3,C01_FUA_0b_NPGH_4,C01_FUA_0b_NPGH_5,C01_FUA_0b_NPGH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPGH_2,C01_FUA_1b_NPGH_3,C01_FUA_1b_NPGH_4,C01_FUA_1b_NPGH_5,C01_FUA_1b_NPGH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPGH_2,C01_FUA_2b_NPGH_3,C01_FUA_2b_NPGH_4,C01_FUA_2b_NPGH_5,C01_FUA_2b_NPGH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPGH_2,C01_FUA_3b_NPGH_3,C01_FUA_3b_NPGH_4,C01_FUA_3b_NPGH_5,C01_FUA_3b_NPGH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPGH_2,C01_FUA_4mb_NPGH_3,C01_FUA_4mb_NPGH_4,C01_FUA_4mb_NPGH_5,C01_FUA_4mb_NPGH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPGH_2,C01_FUA_NB_NS_NPGH_3,C01_FUA_NB_NS_NPGH_4,C01_FUA_NB_NS_NPGH_5,C01_FUA_NB_NS_NPGH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPGH_2,C01_FUA_Tot_NPGH_3,C01_FUA_Tot_NPGH_4,C01_FUA_Tot_NPGH_5,C01_FUA_Tot_NPGH_6_mor,C01_FUA_T_T,C01_OD_0b_NPGH_2,C01_OD_0b_NPGH_3,C01_OD_0b_NPGH_4,C01_OD_0b_NPGH_5,C01_OD_0b_NPGH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPGH_2,C01_OD_1b_NPGH_3,C01_OD_1b_NPGH_4,C01_OD_1b_NPGH_5,C01_OD_1b_NPGH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPGH_2,C01_OD_2b_NPGH_3,C01_OD_2b_NPGH_4,C01_OD_2b_NPGH_5,C01_OD_2b_NPGH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPGH_2,C01_OD_3b_NPGH_3,C01_OD_3b_NPGH_4,C01_OD_3b_NPGH_5,C01_OD_3b_NPGH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPGH_2,C01_OD_4mb_NPGH_3,C01_OD_4mb_NPGH_4,C01_OD_4mb_NPGH_5,C01_OD_4mb_NPGH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPGH_2,C01_OD_NB_NS_NPGH_3,C01_OD_NB_NS_NPGH_4,C01_OD_NB_NS_NPGH_5,C01_OD_NB_NS_NPGH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPGH_2,C01_OD_Tot_NPGH_3,C01_OD_Tot_NPGH_4,C01_OD_Tot_NPGH_5,C01_OD_Tot_NPGH_6_mor,C01_OD_T_T,C01_DS_NS_NPGH_2,C01_DS_NS_NPGH_3,C01_DS_NS_NPGH_4,C01_DS_NS_NPGH_5,C01_DS_NS_NPGH_6_mor,C01_DS_NS_T,C01_Tot_NPGH_2,C01_Tot_NPGH_3,C01_Tot_NPGH_4,C01_Tot_NPGH_5,C01_Tot_NPGH_6_mor,C01_T_T,C06_SH_0b_NPGH_2,C06_SH_0b_NPGH_3,C06_SH_0b_NPGH_4,C06_SH_0b_NPGH_5,C06_SH_0b_NPGH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPGH_2,C06_SH_1b_NPGH_3,C06_SH_1b_NPGH_4,C06_SH_1b_NPGH_5,C06_SH_1b_NPGH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPGH_2,C06_SH_2b_NPGH_3,C06_SH_2b_NPGH_4,C06_SH_2b_NPGH_5,C06_SH_2b_NPGH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPGH_2,C06_SH_3b_NPGH_3
105406253,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,36,103,25,3,0,0,131,18,8,10,3,0,39,9,3,0,0,0,12,163,39,13,3,0,218,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,24,7,0,0,0,31,0,3,0,0,0,3,0,0,0,0,0,0,53,10,0,0,0,63,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,235,49,13,3,0,300,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,95,13
105406254,0,0,0,0,0,0,0,0,0,0,0,0,52,4,0,0,0,56,62,21,4,0,0,87,6,7,0,3,0,16,3,0,0,0,0,3,123,32,4,3,0,162,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,16,4,0,0,0,0,4,3,0,0,0,0,3,30,4,3,0,0,37,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,4,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,7,182,43,7,3,0,235,0,0,0,0,0,0,6,0,0,0,0,6,37,4,0,3,0,44,54,18
105450900,3,0,0,0,0,3,9,0,0,0,0,9,168,12,0,0,3,183,322,60,8,0,0,390,90,21,13,9,4,137,7,0,3,0,0,10,599,93,24,9,7,732,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,15,7,0,0,0,22,0,3,0,0,0,3,0,0,0,0,0,0,26,10,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,21,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,24,3,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,3,0,6,658,106,24,12,7,807,4,0,0,0,0,4,3,3,0,0,0,6,169,3,4,0,0,176,324,30
105453800,0,0,0,0,0,0,6,3,0,0,0,9,62,3,0,0,0,65,180,21,6,0,0,207,51,13,7,3,3,77,6,0,0,3,0,9,305,40,13,6,3,367,0,0,0,0,0,0,3,0,0,0,0,3,26,4,0,0,0,30,33,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,62,8,0,0,0,70,0,0,0,0,0,0,6,0,0,0,0,6,36,0,0,0,0,36,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,54,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,3,0,0,0,10,6,0,0,0,0,6,431,54,13,6,3,507,0,0,0,0,0,0,7,0,0,0,0,7,42,3,0,0,0,45,187,13
105456351,0,0,0,0,0,0,6,0,0,0,0,6,50,3,3,0,0,56,302,41,8,0,0,351,69,20,5,3,4,101,8,4,0,0,0,12,435,68,16,3,4,526,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15,73,12,3,0,0,88,0,0,0,0,0,0,3,0,0,0,0,3,88,15,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,78,5,0,0,0,83,13,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,0,101,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,3,0,0,0,6,626,96,19,3,4,748,3,0,0,0,0,3,3,0,0,0,0,3,58,0,0,3,0,61,317,22
105456354,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,38,260,43,4,0,0,307,54,23,15,0,3,95,7,3,0,0,0,10,356,72,19,0,3,450,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,68,24,4,0,0,96,6,3,0,0,0,9,4,3,0,0,0,7,102,30,4,0,0,136,0,0,0,0,0,0,7,0,0,0,0,7,62,4,3,0,0,69,13,6,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,85,10,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,554,112,26,0,3,695,3,0,0,0,0,3,3,0,0,0,0,3,15,3,0,0,0,18,233,25
105530751,0,0,0,0,0,0,5,0,0,0,0,5,51,0,0,0,0,51,179,38,8,0,0,225,71,27,15,6,0,119,14,0,0,0,0,14,320,65,23,6,0,414,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,42,8,0,0,0,50,4,0,0,0,0,4,0,0,0,0,0,0,51,8,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,3,3,0,0,11,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,0,20,3,0,0,0,0,3,388,79,26,6,0,499,0,0,0,0,0,0,4,0,0,0,0,4,23,3,0,3,0,29,224,17
105530752,0,0,0,0,0,0,0,0,0,0,0,0,119,6,0,0,0,125,302,51,8,4,0,365,53,23,9,5,0,90,8,3,0,0,3,14,482,83,17,9,3,594,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,27,47,13,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,70,17,3,0,0,90,0,0,0,0,0,0,7,0,0,0,0,7,35,0,0,0,0,35,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,613,103,20,9,3,748,3,0,0,0,0,3,6,3,0,0,0,9,79,0,0,0,0,79,302,26
105530753,3,0,0,0,0,3,0,0,0,0,0,0,25,5,0,0,0,30,310,42,4,0,0,356,55,13,6,3,0,77,3,0,0,0,0,3,396,60,10,3,0,469,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,40,7,0,0,0,47,3,0,0,0,0,3,3,0,0,0,0,3,62,7,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,35,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,496,73,13,3,0,585,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,270,23
105554100,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,13,12,0,0,0,25,15,4,3,0,0,22,0,0,0,0,0,0,44,16,3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,23,3,0,0,0,26,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,26,3,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,13,3
105554700,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42,57,26,3,0,0,86,20,3,15,3,5,46,0,0,0,0,0,0,119,29,18,3,5,174,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,17,12,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,34,12,0,0,0,46,3,0,0,0,0,3,13,0,0,0,0,13,355,17,3,3,0,378,51,65,8,0,0,124,3,0,0,0,0,3,3,0,0,0,0,3,428,82,11,3,0,524,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,588,123,29,6,5,751,0,0,0,0,0,0,3,0,0,0,0,3,23,3,0,0,0,26,35,20
105555350,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,19,15,8,0,0,0,23,13,6,6,3,0,28,0,0,0,0,0,0,44,17,6,3,0,70,0,0,0,0,0,0,0,0,3,0,0,3,23,3,0,0,0,26,19,14,0,0,0,33,0,3,3,0,0,6,0,0,0,0,0,0,42,20,6,0,0,68,0,0,0,0,0,0,29,0,0,0,0,29,266,18,0,0,0,284,20,20,4,0,0,44,3,0,3,0,0,6,0,0,0,0,0,0,318,38,7,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,6,6,0,0,0,12,3,0,0,0,0,3,413,81,19,3,0,516,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,16,6
105555950,0,0,0,0,0,0,4,0,0,0,0,4,29,3,0,0,0,32,41,38,7,0,3,89,11,13,11,3,3,41,3,0,0,0,0,3,88,54,18,3,6,169,0,0,0,0,0,0,5,0,0,0,0,5,104,8,0,0,0,112,92,143,14,3,0,252,4,11,26,5,3,49,3,0,0,0,0,3,208,162,40,8,3,421,10,0,0,0,0,10,153,6,4,0,0,163,1170,87,10,0,0,1267,139,248,27,4,0,418,4,7,6,3,0,20,12,3,0,0,0,15,1488,351,47,7,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,9,1798,567,105,18,9,2497,0,0,0,0,0,0,4,0,0,0,0,4,53,0,0,3,0,56,38,15
105556700,0,0,0,0,0,0,0,0,0,0,0,0,94,12,0,0,0,106,173,106,9,3,0,291,49,39,40,19,8,155,12,0,0,0,0,12,328,157,49,22,8,564,0,0,0,0,0,0,3,0,0,0,0,3,136,10,0,0,0,146,67,52,10,3,0,132,13,12,19,19,3,66,5,0,0,0,0,5,224,74,29,22,3,352,0,0,0,0,0,0,41,0,0,0,0,41,591,54,11,3,0,659,48,32,13,3,0,96,3,0,0,0,0,3,8,3,0,3,0,14,691,89,24,9,0,813,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,6,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,15,13,3,0,0,0,16,1265,329,102,53,11,1760,0,0,0,3,0,3,0,0,0,0,0,0,83,5,0,0,0,88,147,66
105558250,0,0,0,0,0,0,0,0,0,0,0,0,71,5,0,0,0,76,118,75,12,3,0,208,45,27,48,16,10,146,5,0,0,0,0,5,239,107,60,19,10,435,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,41,21,23,3,0,0,47,5,0,3,3,0,11,0,0,0,0,0,0,64,26,6,3,0,99,3,0,0,0,0,3,39,3,0,0,0,42,505,67,7,0,0,579,45,90,17,3,0,155,3,0,0,0,0,3,0,3,0,0,0,3,595,163,24,3,0,785,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,10,10,8,0,0,0,18,912,307,93,25,10,1347,0,0,0,0,0,0,4,0,0,0,0,4,56,7,0,0,0,63,100,40
105604001,0,0,0,0,0,0,3,0,0,0,0,3,36,3,0,0,0,39,81,17,4,0,0,102,47,10,12,8,0,77,3,0,0,0,0,3,170,30,16,8,0,224,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,15,0,0,0,0,0,0,206,38,16,8,0,268,0,0,0,0,0,0,3,0,0,0,0,3,36,5,0,0,0,41,84,8
105604004,0,0,0,0,0,0,3,0,0,0,0,3,54,4,0,0,0,58,143,67,3,0,0,213,81,30,37,23,6,177,4,0,0,0,0,4,285,101,40,23,6,455,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,8,16,10,3,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,27,13,3,0,0,43,3,0,0,0,0,3,3,0,0,0,0,3,274,28,4,0,0,306,30,29,4,0,0,63,0,0,0,0,0,0,6,0,0,0,0,6,316,57,8,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,632,171,51,23,6,883,0,0,0,3,0,3,4,0,0,0,0,4,41,3,0,0,0,44,133,32
105604500,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,41,96,36,9,0,0,141,75,29,24,13,7,148,0,0,0,0,0,0,209,68,33,13,7,330,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,7,4,0,0,0,11,0,3,0,0,0,3,0,0,0,0,0,0,13,7,0,0,0,20,0,0,0,0,0,0,9,0,0,0,0,9,79,3,0,0,0,82,11,20,0,0,0,31,0,3,3,0,3,9,3,0,0,0,0,3,102,26,3,0,3,134,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,3,0,0,10,331,104,39,13,10,497,0,0,0,0,0,0,4,0,0,0,0,4,37,0,0,0,0,37,97,10
105607421,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,105,26,4,3,0,138,64,29,21,5,5,124,3,3,0,0,0,6,191,58,25,8,5,287,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,39,16,7,0,0,62,4,3,3,3,0,13,0,0,0,0,0,0,55,19,10,3,0,87,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,7,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,262,84,38,11,5,400,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,10,80,17
105607423,0,0,0,0,0,0,4,0,0,0,0,4,17,0,3,0,0,20,37,7,3,0,0,47,38,13,5,0,3,59,3,3,0,0,0,6,99,23,11,0,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,105,26,14,0,3,148,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,16,37,7
105607425,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,21,50,16,0,0,0,66,31,19,5,0,3,58,3,3,0,0,0,6,102,41,5,0,3,151,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,28,6,0,0,0,34,3,3,0,0,0,6,0,0,0,0,0,0,36,9,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,16,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,16,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,56,5,0,3,218,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,46,12
105655150,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,32,37,34,7,0,3,81,23,14,14,3,0,54,6,0,0,0,0,6,94,52,21,3,3,173,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,0,30,31,15,3,3,0,52,9,5,3,3,0,20,3,0,0,0,0,3,70,20,6,9,0,105,3,0,0,0,0,3,45,3,3,0,0,51,380,34,8,0,0,422,77,105,20,5,0,207,7,4,7,0,0,18,9,3,0,0,3,15,521,149,38,5,3,716,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,13,3,3,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,13,6,6,0,0,25,5,3,0,0,0,8,703,230,71,17,6,1027,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,41,40,21
105656370,5,0,0,0,0,5,9,3,0,0,0,12,57,5,0,0,0,62,106,48,7,0,0,161,47,33,22,7,0,109,3,0,0,0,0,3,227,89,29,7,0,352,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,10,8,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,27,8,0,0,0,35,0,0,0,0,0,0,20,0,0,0,0,20,92,5,0,0,0,97,15,9,0,0,0,24,0,4,0,0,0,4,0,0,0,0,0,0,127,18,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,391,115,29,7,0,542,3,0,0,0,0,3,3,0,0,0,0,3,55,4,0,0,0,59,101,22
105658000,3,0,0,0,0,3,8,0,0,0,0,8,95,12,3,0,0,110,202,102,20,5,0,329,89,47,60,19,14,229,6,3,0,0,0,9,403,164,83,24,14,688,0,0,0,0,0,0,3,0,0,0,0,3,31,3,3,0,0,37,26,22,5,0,0,53,5,3,5,0,0,13,0,0,0,0,0,0,65,28,13,0,0,106,0,0,0,0,0,0,88,3,0,0,0,91,777,67,8,0,0,852,42,67,8,3,0,120,7,4,7,0,0,18,10,5,0,0,0,15,924,146,23,3,0,1096,0,0,0,0,0,0,3,0,0,0,0,3,9,3,0,0,0,12,3,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,18,6,0,0,0,24,8,3,3,0,0,14,1418,347,122,27,14,1928,0,0,0,0,0,0,5,0,0,0,0,5,86,6,3,0,0,95,204,71
105703101,0,0,0,0,0,0,5,0,0,0,0,5,88,3,0,0,0,91,180,26,3,0,0,209,72,15,10,4,3,104,3,0,0,0,0,3,348,44,13,4,3,412,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,34,14,3,0,0,51,6,3,0,0,0,9,0,0,0,0,0,0,67,17,3,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,31,17,7,3,0,0,27,0,3,0,0,0,3,0,0,3,0,0,3,48,10,6,0,0,64,3,0,0,0,0,3,3,0,0,0,0,3,30,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,7,3,0,0,0,10,511,74,22,4,3,614,0,0,0,0,0,0,4,0,0,0,0,4,75,0,0,0,0,75,161,27
