LGA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
LGA16550,674,17,4,20,689,106,4,804,6505,919,221,19,7663,131,28,158,7824,486,11,8319,5510,1098,183,53,6844,86,13,100,6947,252,12,7206,1234,211,169,10,1622,10,0,13,1634,60,0,1691,46,9,8,73,134,3,0,5,142,7,4,153,13292,2238,577,151,16268,234,42,281,16545,803,27,17376,103,20,7,4,138,14,0,14,150,16,3,170,166,27,3,10,205,9,3,14,226,17,0,246,271,48,11,14,346,25,3,33,376,31,3,405,13566,2284,593,166,16610,258,47,308,16922,833,30,17778,2556,445,126,67,3196,42,15,61,3260,536,8,3802,17,3,5,19,51,0,0,0,51,3,54,105,16143,2736,720,253,19860,305,63,369,20225,1366,91,21681
LGA16610,21,0,0,0,21,4,0,24,737,125,13,8,891,14,0,12,901,77,0,978,930,183,25,15,1152,6,0,6,1158,76,5,1235,102,22,20,3,151,0,0,0,150,6,0,156,6,0,0,23,32,3,0,3,34,0,0,40,1778,336,59,49,2220,20,0,24,2246,157,12,2410,3,0,0,0,3,3,0,3,9,4,0,10,16,0,0,0,12,0,0,0,12,0,0,12,18,0,0,0,18,3,0,3,21,4,0,26,1797,337,59,49,2243,23,0,20,2264,158,13,2435,399,114,27,21,567,15,0,12,579,138,0,717,0,0,0,0,0,0,0,0,0,0,6,7,2203,447,86,76,2808,36,6,38,2852,295,17,3162
LGA16700,741,23,3,30,767,152,3,922,6441,815,256,41,7556,198,19,216,7769,485,10,8268,4684,1205,229,25,6146,100,10,110,6252,308,10,6578,1083,245,294,15,1634,29,5,33,1669,59,8,1730,48,20,8,76,155,3,0,3,158,8,30,198,12259,2285,788,159,15487,327,32,357,15845,870,57,16772,242,27,16,0,290,41,0,41,329,25,0,353,234,34,0,3,272,37,5,42,314,21,0,336,476,62,18,9,563,74,5,75,640,46,0,688,12733,2351,802,165,16055,403,38,438,16490,916,57,17458,3066,729,238,78,4112,84,24,115,4223,894,16,5137,30,10,0,46,86,0,0,0,86,6,67,161,15834,3089,1043,289,20254,486,61,550,20800,1815,142,22755
LGA16900,205,0,0,0,206,38,0,251,2708,406,165,16,3304,40,13,50,3351,165,9,3525,3840,684,217,42,4782,26,3,31,4812,174,11,4993,925,174,177,20,1300,15,0,15,1311,67,0,1382,40,13,0,53,111,0,0,0,113,10,13,131,7517,1280,566,129,9491,82,18,95,9585,412,29,10025,38,9,11,0,57,5,0,5,65,0,0,65,91,26,6,3,127,3,0,3,136,13,0,146,130,31,20,3,185,10,0,10,197,13,0,214,7643,1313,585,134,9676,93,18,104,9779,424,29,10235,1447,338,159,58,1999,61,6,67,2072,403,6,2485,7,0,0,9,18,0,0,0,18,0,33,59,9098,1655,751,199,11698,153,24,172,11872,838,73,12782
LGA16950,100,3,0,3,102,31,0,128,2897,435,86,20,3438,30,15,47,3480,279,3,3768,4529,923,99,32,5586,43,19,55,5645,295,0,5941,592,123,69,6,797,10,4,13,805,28,0,836,58,14,5,49,127,0,0,0,127,13,0,139,8075,1504,252,111,9943,83,34,117,10056,625,9,10689,41,17,3,5,66,21,0,21,86,9,0,95,111,24,3,0,139,19,5,25,161,10,0,176,155,42,8,0,205,38,7,44,250,21,0,269,8232,1541,262,112,10148,117,44,160,10303,644,9,10960,1647,394,85,68,2197,81,16,89,2290,572,0,2863,25,9,0,4,42,0,0,0,42,0,45,84,9907,1944,348,184,12382,199,55,251,12631,1214,58,13908
LGA17000,50,0,0,0,50,0,0,52,1055,101,35,3,1194,10,0,14,1206,47,3,1258,1568,131,56,11,1769,6,5,14,1777,50,5,1829,205,29,51,0,295,0,0,0,295,6,4,299,24,0,6,35,57,0,0,0,57,0,8,72,2854,259,143,58,3314,16,3,23,3338,98,16,3451,18,0,0,0,21,3,0,3,22,0,0,22,42,4,0,0,47,0,0,0,52,4,0,54,56,4,0,0,66,3,0,3,74,4,0,74,2916,265,145,58,3378,23,3,30,3407,105,16,3533,714,55,37,31,840,13,5,21,864,78,0,943,13,0,0,4,17,0,0,0,17,4,3,24,3641,323,185,89,4239,33,10,52,4290,179,22,4491
LGA17040,30,0,0,0,30,3,0,32,961,96,21,5,1080,3,0,6,1085,73,4,1158,1023,180,24,3,1234,8,0,6,1239,37,3,1277,107,14,9,0,135,0,0,0,135,0,0,135,11,3,0,9,21,0,0,0,21,3,3,28,2090,294,52,20,2457,11,6,10,2469,110,11,2594,10,0,0,0,10,0,0,0,10,0,0,10,17,0,0,0,16,0,0,0,19,0,0,19,28,0,0,0,29,0,0,0,33,0,0,33,2123,292,52,20,2489,11,6,12,2507,110,11,2626,317,76,4,9,404,3,0,5,409,81,0,487,0,0,0,0,5,0,0,0,5,0,9,10,2440,367,65,31,2901,13,8,19,2917,191,18,3127
LGA17080,5,0,0,0,5,4,0,9,529,44,17,3,595,3,0,3,594,31,0,626,802,81,7,12,908,9,0,9,911,28,6,950,67,4,13,3,91,0,0,0,89,7,0,98,15,0,0,12,30,0,0,0,30,4,0,34,1416,136,33,35,1616,14,0,14,1637,66,6,1707,8,0,0,0,12,7,0,7,21,0,0,21,5,0,0,0,5,0,0,0,10,0,0,13,17,0,0,0,25,6,0,6,29,0,0,34,1433,143,31,35,1642,24,0,24,1665,72,6,1733,247,38,8,5,301,9,10,19,320,103,0,422,0,0,0,0,0,0,0,0,0,0,15,17,1681,177,43,42,1939,34,12,46,1982,172,15,2173
LGA17100,340,6,7,11,355,60,0,413,1772,177,84,6,2035,46,12,58,2091,147,5,2243,1219,487,64,7,1779,26,9,34,1819,123,0,1939,273,104,110,9,498,11,0,9,511,29,0,543,25,6,0,42,78,8,0,8,85,15,4,97,3291,774,264,68,4393,84,23,105,4499,308,9,4823,84,13,7,0,107,25,0,25,133,15,0,147,87,15,3,0,112,10,7,15,126,11,0,141,171,29,11,4,220,34,7,40,260,30,0,289,3461,804,277,70,4614,121,25,146,4763,340,9,5115,1182,337,142,37,1705,64,14,76,1779,552,16,2351,20,5,0,30,51,4,0,4,54,6,59,119,4663,1147,418,136,6371,182,34,222,6593,901,91,7581
LGA17150,1330,20,4,28,1356,176,0,1531,12142,1613,624,41,14415,189,42,228,14639,690,18,15353,14425,2728,694,82,17933,129,37,160,18096,552,19,18667,3088,606,505,27,4232,28,5,38,4265,133,5,4398,110,29,7,142,282,0,0,0,282,16,22,326,29760,4982,1833,286,36864,340,79,423,37281,1390,62,38739,146,25,10,0,181,21,5,23,207,11,0,221,275,46,9,4,339,11,6,16,354,17,0,373,422,77,16,4,519,33,9,40,556,28,0,592,30186,5053,1852,290,37380,377,86,465,37841,1422,62,39332,4721,880,352,118,6064,118,23,141,6206,830,14,7050,29,5,9,41,79,0,0,0,79,11,91,176,34934,5940,2206,448,43524,498,110,603,44126,2258,167,46554
LGA17200,252,3,0,3,260,57,0,317,3910,580,129,12,4639,80,19,107,4740,340,7,5085,2676,725,117,5,3522,63,7,69,3592,191,5,3785,988,180,206,13,1382,20,6,27,1409,48,3,1466,28,16,6,32,82,0,0,3,82,5,0,93,7605,1498,457,64,9628,163,38,202,9829,586,19,10431,124,14,15,0,152,18,0,17,172,7,0,177,116,27,4,3,144,3,4,9,157,8,5,169,236,40,19,6,300,20,7,27,326,17,5,348,7843,1542,479,67,9926,189,43,235,10157,604,17,10778,1672,468,120,34,2285,63,27,92,2384,688,0,3073,18,6,4,12,38,0,0,0,38,7,49,85,9531,2020,598,106,12252,249,71,323,12578,1297,67,13939
LGA17310,62,0,0,0,62,7,0,69,3041,283,73,10,3403,26,18,45,3451,131,3,3588,3033,292,51,19,3391,31,3,33,3425,124,5,3551,394,51,54,3,499,8,0,8,506,16,0,517,40,16,0,39,95,4,0,4,97,0,9,106,6505,638,176,67,7389,66,21,92,7477,268,10,7764,46,13,0,0,59,4,0,13,69,3,0,76,73,6,0,5,81,4,0,6,94,9,0,97,115,23,0,6,139,12,7,22,162,16,0,177,6616,658,179,76,7529,83,26,106,7636,284,10,7936,1075,141,37,37,1289,56,15,71,1357,299,0,1663,7,3,0,0,18,0,0,0,18,3,22,39,7700,806,217,116,8833,135,43,178,9011,587,36,9637
LGA17350,3,0,0,0,3,0,0,7,254,23,0,3,285,0,0,0,285,3,0,290,392,24,5,0,418,0,0,0,418,9,0,430,43,5,0,0,47,5,0,5,49,0,0,49,0,0,0,4,4,0,0,0,4,0,0,10,688,56,8,9,764,5,0,5,767,15,0,784,0,0,0,0,4,0,0,0,0,4,0,3,6,0,0,0,8,0,0,0,8,0,0,8,7,0,0,0,9,0,0,0,10,4,0,14,696,58,8,11,777,7,0,7,776,17,0,795,85,12,0,4,104,0,0,0,105,21,0,135,0,7,0,0,7,0,0,0,7,0,0,3,786,71,8,17,881,7,0,3,884,44,3,934
LGA17400,0,0,0,0,0,0,0,0,172,14,0,5,195,0,0,0,195,15,0,208,170,25,0,6,208,0,0,0,208,20,0,231,20,7,0,0,27,0,0,0,27,0,0,27,6,0,0,4,6,0,0,0,6,0,0,6,367,50,0,17,433,0,0,0,437,31,0,469,0,0,0,0,0,4,0,4,5,12,0,18,4,4,0,0,11,0,0,0,8,0,0,8,6,4,0,0,9,4,0,5,17,12,0,27,377,55,0,17,441,4,4,9,453,45,0,496,76,26,0,6,107,17,0,17,123,67,0,195,0,0,0,0,0,0,0,0,0,0,5,5,445,83,0,21,555,22,4,24,572,119,5,693
LGA17420,1793,54,7,61,1859,237,3,2096,15640,1580,593,80,17894,337,40,377,18267,745,23,19036,10913,2196,492,74,13670,156,25,187,13857,536,23,14414,2379,495,462,28,3363,40,6,45,3405,129,7,3545,126,23,11,163,329,0,0,5,337,6,38,374,29054,4295,1564,343,35264,535,75,606,35866,1421,87,37371,398,44,16,0,458,66,0,68,525,22,0,548,412,83,16,8,517,46,19,60,581,32,0,614,813,130,24,9,974,109,23,128,1105,58,0,1165,29875,4423,1591,356,36242,642,94,733,36973,1476,87,38538,6269,993,411,158,7824,164,18,187,8015,1369,16,9391,56,11,5,79,140,0,0,0,140,11,117,262,36190,5425,2006,589,44211,813,111,924,45132,2850,214,48192
LGA17550,168,4,0,3,179,18,0,192,2983,572,99,15,3667,49,9,58,3734,195,3,3934,4417,1016,135,30,5593,47,22,71,5670,247,28,5945,481,155,97,10,743,6,5,9,757,35,0,789,62,12,4,42,120,0,3,3,122,18,19,154,7942,1750,332,101,10125,102,46,146,10277,498,51,10821,29,12,0,0,48,6,0,6,52,18,4,75,134,23,0,0,156,16,10,22,183,11,0,197,166,35,3,0,205,21,10,29,237,34,4,270,8111,1787,336,101,10337,121,59,178,10513,530,50,11092,1504,338,58,74,1970,53,25,78,2052,371,0,2421,15,0,3,8,26,0,0,0,30,6,59,97,9626,2131,399,176,12334,171,89,257,12594,909,113,13615
LGA17620,13,0,0,0,13,0,0,13,666,58,14,4,739,0,0,0,743,24,0,771,767,86,23,15,897,11,3,9,907,38,0,940,75,5,9,0,89,0,0,0,89,0,0,89,6,0,0,15,24,0,0,0,24,0,0,24,1516,150,45,36,1751,10,3,13,1761,68,0,1829,4,0,4,0,12,8,0,8,24,0,0,24,18,0,0,0,18,0,0,0,18,0,0,20,25,0,4,0,30,8,0,8,41,0,0,45,1542,150,49,36,1778,18,3,24,1805,67,0,1869,303,37,14,17,375,10,8,19,396,61,0,458,7,0,0,9,13,0,0,0,13,0,3,17,1852,186,62,58,2168,34,6,46,2208,130,8,2343
LGA17640,14,0,0,0,14,0,0,14,320,59,12,0,388,0,0,0,388,23,0,410,428,68,12,7,512,0,0,3,515,22,0,541,56,0,3,0,64,0,0,0,64,8,0,70,6,0,0,10,16,0,0,0,16,0,0,16,808,132,20,16,982,0,0,3,983,54,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,8,0,0,0,8,0,0,12,5,4,0,0,8,0,0,0,8,0,0,12,810,137,20,16,987,0,0,3,988,53,0,1043,138,34,0,7,178,3,0,9,190,42,0,227,0,0,0,0,0,0,0,0,0,0,3,6,954,168,23,25,1168,3,3,9,1175,93,3,1274
LGA17650,6,0,0,0,6,0,0,6,297,32,3,0,335,0,0,0,335,0,3,338,295,46,0,4,347,9,0,9,355,7,0,360,26,0,9,0,44,0,0,0,44,0,0,42,6,0,0,0,3,0,0,0,3,0,0,3,619,80,24,4,724,9,0,9,731,9,3,745,3,0,0,0,3,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,5,13,0,0,15,627,83,24,4,730,11,0,6,743,12,3,761,71,31,0,0,105,0,0,5,107,46,0,151,0,0,0,0,0,0,0,0,0,0,0,0,695,111,22,4,840,10,4,15,848,59,3,911
LGA17750,120,3,0,3,121,27,0,148,3589,402,34,15,4044,34,12,41,4084,143,0,4228,3800,376,60,27,4259,25,11,37,4298,99,0,4400,493,43,81,4,617,4,0,4,625,11,0,639,46,0,0,39,81,0,0,0,81,6,9,99,7917,822,174,91,9007,56,20,80,9089,262,7,9362,46,11,0,0,54,9,0,9,65,7,0,69,49,16,0,0,72,9,7,16,87,12,0,104,96,23,0,0,121,20,7,28,147,22,0,171,8013,847,174,92,9132,81,33,110,9238,281,7,9533,1290,237,48,53,1632,66,23,85,1715,455,7,2171,10,3,7,8,22,0,0,0,22,4,31,56,9314,1093,226,151,10789,147,50,196,10984,736,44,11761
LGA17850,0,0,0,0,0,0,0,0,130,3,0,0,133,0,0,0,133,0,0,131,160,14,0,8,180,0,3,3,187,0,0,187,12,0,0,0,12,0,0,0,12,0,0,12,7,0,0,0,7,0,0,0,7,0,0,7,309,21,0,8,332,0,3,3,342,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,21,0,8,332,0,3,3,342,0,0,338,60,4,4,0,71,0,0,0,66,13,0,82,0,0,0,0,0,0,0,0,0,0,0,7,367,21,5,8,404,0,3,6,405,13,0,422
LGA17900,4,0,0,0,4,0,0,4,129,11,0,0,142,0,0,0,142,11,0,157,116,23,0,0,145,0,0,0,145,19,0,163,17,0,0,0,17,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,260,38,0,0,301,0,0,0,302,36,0,338,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,8,7,0,0,7,0,0,0,0,8,0,8,8,9,0,0,9,261,38,7,0,304,4,8,9,309,36,0,351,43,13,8,11,77,0,0,0,72,40,0,115,0,0,0,0,0,0,0,0,0,0,0,0,307,52,13,15,380,4,8,8,388,72,3,464
LGA17950,0,0,0,0,0,0,0,3,146,4,0,0,151,0,0,0,151,3,0,152,130,10,5,0,146,0,0,0,146,4,3,152,15,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,296,9,9,0,310,0,0,0,310,10,3,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,296,9,9,0,310,0,0,6,311,10,3,320,44,4,0,4,49,0,0,0,49,17,0,67,0,0,0,0,0,0,0,0,0,0,0,0,338,14,9,4,362,0,0,6,366,27,3,395
LGA18020,5,0,0,0,5,0,0,7,293,39,0,7,345,0,0,4,347,7,0,352,358,43,10,0,414,11,0,9,429,19,0,447,31,10,5,0,48,0,0,0,48,0,0,46,17,0,0,3,22,0,0,0,22,0,0,22,698,97,18,13,825,12,3,12,840,31,0,872,3,0,5,0,10,4,0,4,9,0,0,9,21,3,0,0,22,7,0,7,31,9,0,34,24,4,5,0,24,9,0,9,36,7,0,40,724,98,20,15,854,16,3,20,876,39,0,916,110,30,14,9,163,9,0,9,178,88,0,261,0,0,0,0,0,0,0,0,0,0,3,3,834,130,33,22,1019,28,3,31,1049,127,8,1184
LGA18050,365,4,0,8,372,41,0,407,3203,384,77,8,3680,47,9,55,3731,221,7,3959,3147,519,36,12,3722,45,4,50,3774,121,7,3902,579,115,114,0,806,8,0,4,816,28,3,848,44,6,0,50,98,0,0,0,98,4,14,112,6971,1023,232,78,8307,96,15,112,8419,379,23,8821,50,9,0,0,67,7,0,7,70,3,0,76,109,11,0,0,115,6,0,6,118,0,0,123,159,23,0,0,179,11,0,11,188,4,0,196,7135,1045,232,78,8488,107,15,123,8609,384,23,9019,1561,242,44,38,1891,41,6,43,1934,246,3,2184,14,4,0,15,30,0,0,0,30,0,30,62,8706,1297,274,130,10405,153,13,167,10570,632,60,11263
LGA18100,4,0,0,0,4,0,0,4,136,3,0,0,135,0,0,0,135,6,0,143,214,23,3,0,238,0,0,0,238,6,0,239,7,6,6,0,21,0,0,0,21,0,0,21,0,0,0,3,6,0,0,0,6,0,0,6,359,27,11,6,395,0,0,0,395,12,0,406,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,360,25,11,6,395,0,0,0,395,12,0,412,45,4,0,5,54,0,0,0,54,20,0,71,3,0,0,0,3,0,0,0,3,0,0,3,407,28,11,7,458,0,0,0,458,30,0,489
LGA18200,7,0,0,0,7,0,0,7,320,16,10,3,347,0,0,0,347,22,0,376,404,54,13,8,479,3,0,3,485,11,0,495,49,0,4,0,53,0,0,0,53,0,0,55,3,0,0,5,15,0,0,0,15,0,0,15,780,74,29,17,897,3,0,3,900,34,0,937,0,0,0,0,8,0,0,0,10,0,0,10,6,0,0,0,6,0,0,0,9,0,0,9,13,0,0,0,15,0,0,0,15,0,0,15,794,71,29,17,912,0,0,0,915,34,0,950,112,19,0,7,138,11,4,11,149,35,5,188,0,0,0,0,0,0,0,0,0,0,5,5,899,92,33,27,1051,12,4,17,1060,68,8,1142
LGA18250,504,7,6,20,522,102,0,627,4917,521,123,22,5584,122,22,141,5723,368,9,6103,3658,792,66,6,4518,75,3,77,4594,168,0,4762,673,111,121,4,909,14,0,12,921,39,0,959,44,4,8,34,81,0,0,0,81,7,6,94,9288,1425,319,63,11092,207,30,232,11329,581,15,11926,180,8,7,0,197,19,5,24,216,5,0,225,172,16,0,0,191,8,3,12,200,11,0,217,346,27,4,0,383,24,13,33,419,21,0,444,9636,1450,320,66,11479,230,34,267,11747,604,15,12368,2381,383,84,33,2889,60,16,71,2953,445,3,3407,23,0,6,21,49,0,0,0,52,0,39,94,12041,1833,412,125,14412,284,49,338,14750,1050,62,15861
LGA18350,109,0,0,0,109,13,0,127,2023,304,70,9,2409,17,9,28,2436,94,0,2533,2774,546,95,22,3436,17,8,24,3464,117,0,3578,321,62,48,3,439,7,0,7,441,13,3,459,37,0,0,38,79,0,0,0,79,8,7,89,5152,913,213,76,6354,39,16,57,6414,232,9,6659,11,3,0,0,16,5,0,5,26,3,0,23,70,17,4,5,96,8,0,8,99,4,0,109,82,21,4,4,112,14,0,14,124,8,0,137,5233,936,219,82,6468,55,16,69,6539,243,9,6785,1022,183,52,47,1303,32,3,31,1334,190,7,1534,11,0,0,0,19,0,0,0,19,0,26,40,6264,1121,265,135,7783,86,21,104,7886,436,41,8363
LGA18400,178,3,0,3,185,17,0,197,2744,380,187,30,3350,39,3,43,3391,170,5,3566,3196,693,202,15,4102,29,3,36,4138,120,0,4262,703,181,199,15,1103,12,0,12,1111,36,0,1147,52,5,5,64,122,0,0,0,122,0,9,129,6696,1262,591,126,8675,74,7,86,8763,328,12,9103,22,6,3,0,31,11,3,13,43,0,0,44,69,15,13,5,107,0,0,0,107,3,0,113,96,23,12,5,142,11,4,12,154,4,0,162,6791,1287,605,129,8817,85,13,100,8914,333,18,9266,1281,303,175,40,1790,20,3,25,1815,335,4,2154,11,4,6,17,39,0,0,0,39,0,33,73,8079,1594,788,184,10644,108,15,121,10768,666,48,11486
LGA18450,818,19,9,20,837,126,0,968,7696,1249,453,54,9458,120,41,163,9620,531,7,10157,10590,2010,553,56,13209,100,24,126,13335,578,22,13932,2424,439,477,24,3361,26,3,31,3392,86,7,3483,93,21,0,103,210,3,0,4,213,17,34,264,20794,3723,1487,240,26243,249,71,324,26558,1212,60,27836,123,12,6,3,147,34,0,34,173,17,0,199,311,76,12,6,400,22,15,36,435,17,0,454,435,85,23,10,545,50,15,68,610,38,4,657,21226,3806,1502,248,26787,300,85,388,27170,1251,69,28488,4140,1075,374,106,5702,152,77,227,5929,1464,7,7399,21,11,5,36,72,4,0,4,76,6,81,170,25387,4897,1882,387,32559,458,162,623,33178,2722,158,36057
LGA18500,310,10,0,10,315,53,4,364,2213,240,28,24,2504,41,7,47,2552,152,0,2704,1947,426,36,5,2414,18,3,25,2435,111,0,2552,368,76,52,8,495,5,0,5,503,15,0,519,38,0,3,34,79,0,0,0,79,5,4,93,4565,739,123,72,5500,61,6,72,5568,286,11,5866,39,14,0,0,58,10,0,10,68,0,0,68,76,12,0,0,89,0,0,0,91,0,0,94,115,23,3,0,148,17,0,12,165,0,0,162,4682,766,128,74,5644,73,10,82,5727,287,11,6029,1690,280,31,59,2051,28,6,33,2088,231,0,2314,21,4,0,14,41,0,0,0,41,0,16,52,6387,1047,153,146,7737,102,11,116,7854,518,26,8397
LGA18710,50,0,0,0,50,6,0,52,1252,134,9,0,1400,11,0,11,1404,46,7,1458,1110,123,13,9,1254,3,0,3,1257,31,0,1293,139,5,23,3,169,7,0,7,175,8,0,182,5,0,0,14,22,0,0,0,22,0,4,31,2504,266,50,22,2842,16,0,16,2858,86,11,2954,8,0,0,0,8,0,0,0,8,3,0,11,27,0,0,0,27,9,0,9,32,0,0,32,30,0,0,0,30,9,0,9,37,3,0,36,2541,266,50,22,2873,27,0,27,2900,89,11,2997,309,58,24,5,397,0,0,0,399,34,0,435,0,0,0,0,5,0,0,0,5,0,0,0,2846,316,73,29,3273,27,0,25,3298,124,14,3434
LGA19399,0,0,0,0,0,0,0,0,53,4,0,0,57,0,0,0,57,0,0,57,27,11,0,0,35,0,0,0,35,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,17,0,0,95,0,0,0,95,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,0,100,0,0,0,100,0,0,100,23,0,0,0,31,0,0,0,31,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,108,18,0,3,128,0,0,0,128,3,0,132
