LGA_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
LGA15900,0,0,0,0,0,0,12,174,21,28,5,33,7,11,3,290,0,0,0,0,4,18,43,53,16,64,33,30,11,0,0,281,4,3,28,27,30,48,98,59,8,15,16,25,13,6,3,391,6,11,8,24,54,92,361,248,68,151,123,152,31,10,39,1380,0,12,98,17,7,15,18,0,0,4,4,0,0,0,8,185,0,13,16,9,7,8,21,8,0,6,11,6,0,8,0,113,0,0,7,17,34,17,27,5,0,0,0,6,0,0,5,137,161,116,28,22,43,32,83,36,6,13,9,8,8,0,16,585,15,100,136,33,16,11,0,0,0,0,0,0,0,6,10,329,0,5,0,29,48,32,34,28,27,33,17,20,9,0,8,290,0,9,16,29,39,72,407,494,129,113,163,148,68,14,36,1747,0,0,3,4,13,23,61,37,20,24,20,24,18,4,10,263,0,0,0,3,5,4,40,76
LGA15950,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,13,7,10,0,3,5,3,4,0,0,55,3,8,19,35,33,55,72,53,18,16,30,20,13,4,0,382,10,21,31,31,276,473,778,467,107,65,80,103,45,3,20,2521,0,10,21,7,6,8,7,0,0,3,0,0,0,0,0,78,6,21,25,9,11,4,6,12,0,4,0,5,0,0,0,108,0,7,11,17,46,39,13,7,0,0,3,0,0,0,7,154,37,30,23,21,26,34,73,73,13,14,17,22,8,3,0,406,9,15,28,9,0,5,5,7,0,4,5,0,3,0,0,96,0,7,33,116,336,274,111,68,25,23,21,26,42,17,12,1109,4,6,24,47,91,157,281,297,104,127,137,172,81,25,20,1576,9,5,0,32,23,48,70,49,3,10,3,3,9,0,5,275,0,0,4,17,92,59,74,95
LGA15990,0,0,0,10,17,9,13,5,0,0,0,0,0,0,5,57,0,0,0,0,5,11,41,14,0,6,3,5,3,0,0,96,0,19,81,152,164,197,361,189,47,29,52,44,30,9,16,1390,24,51,43,60,606,690,1062,536,162,91,132,193,70,4,68,3780,8,85,287,100,38,145,10,3,3,0,0,0,0,4,20,717,17,48,144,41,26,20,15,18,0,0,0,0,0,0,13,346,3,20,40,50,88,40,35,18,0,0,3,5,5,0,9,319,108,176,162,122,207,202,496,247,37,55,59,84,33,14,40,2045,13,79,140,36,17,5,12,11,0,0,0,0,0,0,14,319,7,21,50,152,237,228,115,114,22,22,20,37,27,10,7,1078,19,12,89,52,137,182,501,326,125,96,152,152,42,4,41,1925,9,30,16,41,85,125,110,56,21,7,13,18,19,0,22,574,0,3,43,119,179,83,160,93
LGA16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,8,3,0,0,0,0,0,0,0,0,17,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,5,0,0,0,0,22,6,7,3,0,3,0,0,0,0,0,0,0,0,0,3,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,5,0,8,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
LGA16150,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,8,0,5,0,0,0,0,0,28,0,0,0,5,5,3,17,7,0,4,3,3,8,0,0,63,3,8,6,29,17,9,49,22,0,10,11,6,4,0,4,175,0,5,18,8,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,14,11,5,3,0,0,0,5,0,0,0,46,24,31,9,5,6,7,10,0,10,0,0,0,0,0,0,108,0,3,10,3,0,0,0,0,0,3,0,0,0,0,0,25,0,0,3,0,12,3,7,4,0,0,0,0,0,0,0,32,3,0,4,5,7,8,93,173,33,46,51,46,19,3,4,502,0,0,0,0,0,3,18,10,0,3,0,0,0,0,0,41,0,0,0,0,4,0,0,5
LGA16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,6,12,7,4,4,6,0,0,0,0,37,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,16,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,9,4,3,0,4,3,0,0,35,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3
LGA16260,0,0,0,0,105,318,218,168,34,27,12,16,9,3,9,928,0,0,0,12,38,163,399,295,79,88,82,85,41,13,9,1301,0,3,24,29,41,43,55,47,13,15,12,25,13,0,5,343,19,77,88,192,2659,4367,10242,5626,1317,1217,1046,1158,373,95,457,28932,3,29,122,33,33,56,12,5,0,5,0,5,0,0,18,329,16,22,95,41,105,64,72,71,34,51,52,33,23,3,6,682,3,4,29,110,371,340,252,110,19,20,34,35,17,0,23,1364,57,91,61,40,44,53,72,35,7,12,4,5,6,0,7,498,9,113,240,53,19,8,6,22,0,0,0,0,0,3,11,483,5,15,55,337,1413,1984,827,423,125,106,114,133,116,37,89,5779,10,12,79,151,446,1458,5308,5570,2462,3111,3818,4262,1581,454,382,29100,0,10,13,78,238,438,522,180,59,41,48,65,26,3,24,1740,0,0,18,62,252,445,643,1380
LGA16350,0,0,0,0,31,102,207,124,17,26,13,11,12,0,4,544,0,0,5,4,16,61,217,117,13,11,15,29,8,4,4,504,0,0,22,26,22,31,37,25,4,0,0,0,0,0,0,168,5,24,22,25,135,194,565,297,78,50,49,65,16,8,47,1578,5,24,284,121,31,66,7,5,3,0,0,0,0,0,11,555,13,28,76,55,163,116,134,102,8,4,9,5,5,0,18,740,0,6,9,76,355,401,299,184,45,22,44,29,16,0,51,1536,167,167,134,60,66,42,28,15,0,4,0,0,8,3,12,708,4,76,209,50,22,11,13,23,4,9,0,0,0,0,16,438,3,0,9,18,31,52,25,22,0,0,3,6,6,0,5,172,3,10,83,155,272,559,2755,1594,284,249,263,300,103,36,86,6744,0,4,7,29,65,101,109,59,7,6,9,11,5,3,8,420,0,0,8,33,65,60,87,162
LGA16380,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,11,6,0,0,0,0,0,0,0,14,0,3,21,18,21,19,43,21,0,5,3,8,4,0,0,180,4,3,4,0,15,27,46,29,3,12,8,18,0,0,11,179,0,11,24,5,0,3,0,0,0,0,0,0,0,0,0,40,0,11,12,6,0,7,6,5,0,3,0,6,0,0,0,58,0,3,3,7,18,12,10,3,0,0,0,0,0,3,4,69,47,94,56,35,49,22,23,15,0,3,0,0,0,0,18,365,0,12,12,10,0,0,6,0,0,0,0,0,0,0,0,35,0,3,0,12,5,0,8,8,0,5,0,0,0,0,0,55,7,9,11,18,6,26,72,105,19,19,22,29,9,0,9,366,3,11,0,0,5,10,13,3,3,0,5,0,0,0,6,62,0,0,0,3,5,3,6,5
LGA16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,22,0,0,15,18,7,24,23,18,5,0,3,3,0,0,0,127,3,0,3,4,14,15,46,15,7,8,0,3,0,0,0,120,3,13,45,15,5,0,0,0,0,0,0,0,4,0,3,96,3,8,10,6,0,4,5,4,0,0,0,0,0,0,0,43,4,6,9,10,7,8,3,11,0,4,5,5,0,0,0,73,80,106,41,16,47,15,21,9,3,0,0,0,5,0,10,353,0,12,29,7,5,3,3,0,0,0,0,0,0,0,3,58,0,0,0,7,9,7,4,0,4,0,0,3,0,0,0,38,4,5,13,4,0,10,33,21,13,14,8,18,4,3,4,157,3,0,3,6,3,6,13,5,0,0,0,3,0,0,4,48,0,0,0,0,0,3,4,4
LGA16490,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,20,0,0,0,0,0,11,44,41,16,22,17,28,0,0,0,171,0,0,15,29,21,24,22,23,3,0,0,0,5,0,5,144,0,0,10,0,15,34,66,41,14,16,4,6,4,0,8,218,4,16,81,36,8,13,6,7,0,5,0,0,0,0,5,187,0,0,6,6,0,5,11,10,0,10,0,8,3,0,0,58,0,0,3,13,23,29,59,23,0,4,13,4,8,4,5,180,62,61,47,26,30,17,25,11,0,0,0,0,0,0,6,272,3,31,62,16,6,0,0,0,0,0,0,0,0,0,4,129,0,0,9,9,12,7,0,5,3,0,0,0,3,0,6,51,0,0,7,8,16,43,429,335,102,108,146,90,22,3,23,1350,0,0,7,4,16,19,16,17,8,7,5,3,4,0,3,104,0,0,0,0,8,0,10,14
LGA16550,0,0,0,0,0,5,3,0,0,0,0,0,0,0,9,17,0,0,0,7,19,68,63,25,18,14,22,21,10,4,11,279,0,0,15,41,38,72,134,91,10,19,36,26,19,11,13,541,18,54,51,97,541,588,817,565,219,278,286,468,128,16,88,4224,0,36,81,21,12,23,9,0,0,0,0,0,0,0,5,197,50,108,143,52,29,23,23,17,7,0,4,3,6,0,13,480,0,5,11,46,92,52,41,16,0,9,3,8,15,0,16,307,39,54,47,42,52,67,201,95,30,33,36,50,14,4,33,800,62,460,607,110,32,12,11,31,6,0,11,4,4,0,85,1426,7,15,56,143,313,301,163,90,38,31,35,44,41,11,30,1310,3,7,83,93,100,131,275,167,65,91,158,246,110,4,41,1584,3,3,21,104,346,534,415,185,50,93,76,113,54,9,57,2058,0,0,0,11,42,44,58,74
LGA16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,16,6,0,3,7,0,0,0,0,0,0,0,0,0,51,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,10,0,0,3,0,0,0,0,27,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0
LGA16700,0,0,0,7,60,114,43,14,3,3,0,4,4,5,3,267,0,0,0,7,8,28,89,119,42,90,70,104,55,3,0,616,0,0,12,24,35,28,59,23,21,9,4,13,4,0,4,243,22,43,67,147,1558,2249,5299,3124,770,660,625,868,283,47,282,16064,0,22,127,53,24,32,15,10,0,0,0,0,0,0,4,293,4,31,78,56,66,48,35,34,10,28,13,23,16,0,12,450,0,5,14,53,113,71,56,15,4,9,6,11,4,0,19,386,39,44,36,21,33,40,63,42,6,15,11,16,9,0,8,385,3,86,187,48,13,11,0,25,13,0,0,5,6,4,12,418,8,14,58,262,1001,1092,434,249,76,82,75,74,92,30,53,3587,4,8,58,85,265,462,839,850,412,402,532,712,313,74,79,5101,0,5,23,63,183,332,377,182,51,54,67,90,47,7,15,1490,0,0,35,112,288,207,290,506
LGA16900,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,11,0,0,8,7,11,12,30,14,4,4,7,5,0,0,5,88,0,0,4,4,4,23,49,25,5,0,5,8,0,0,3,132,0,43,102,26,9,17,4,0,0,0,0,0,0,0,0,200,0,7,10,16,6,5,14,29,0,4,3,12,0,0,4,119,0,0,3,6,19,9,6,11,9,0,15,5,0,0,0,83,51,213,121,29,27,10,20,4,0,3,0,0,0,0,19,503,4,24,45,22,4,7,0,7,0,0,0,0,0,0,7,120,0,0,4,6,4,5,4,0,0,0,0,0,0,0,0,34,0,0,14,12,8,15,79,94,10,15,17,17,3,0,6,298,0,6,0,0,0,7,16,8,0,5,3,4,0,0,0,52,0,0,0,3,5,15,5,8
LGA16950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,7,0,0,0,0,0,32,0,0,28,31,22,19,38,19,3,5,6,5,3,0,8,183,6,12,8,6,26,25,71,39,12,14,9,32,6,0,15,280,0,19,82,36,3,17,0,0,0,0,0,0,0,0,3,171,10,18,21,0,0,5,6,6,0,0,0,0,0,0,0,70,4,3,5,16,19,12,5,9,0,0,3,0,0,0,12,94,71,200,81,34,51,29,29,15,4,3,0,0,3,0,27,547,4,39,82,19,0,0,5,0,0,0,0,0,0,0,7,162,0,5,3,8,15,3,3,9,7,0,3,0,3,0,3,57,11,7,16,19,10,14,80,109,47,42,64,88,17,0,19,546,3,11,0,6,9,13,15,15,3,5,0,9,3,0,0,96,0,0,0,0,5,3,3,0
LGA17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,20,7,0,5,3,4,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,4,0,17,0,39,4,11,10,0,0,0,7,0,0,0,0,0,0,0,0,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,18,13,16,5,5,13,6,0,0,78,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
LGA17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,8,4,7,13,17,0,0,0,5,0,0,0,50,4,0,4,0,3,5,17,7,3,7,3,22,0,0,6,88,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,63,36,13,18,5,17,5,0,0,0,0,0,0,9,183,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,11,0,0,3,5,0,4,8,9,6,19,4,10,12,5,0,84,0,0,0,0,6,0,0,6,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0
LGA17080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,16,0,0,0,0,5,0,11,7,0,4,0,0,0,0,11,35,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,15,5,13,12,7,5,0,8,3,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,16,11,0,4,7,9,5,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
LGA17100,0,0,0,0,0,7,9,11,0,0,0,0,0,0,0,22,0,0,0,0,4,24,90,59,16,23,17,5,12,0,0,260,0,0,0,6,7,4,8,3,4,5,0,11,3,0,0,40,5,41,42,70,640,771,1416,709,144,196,127,167,57,6,87,4473,0,11,50,19,3,4,7,0,0,0,0,0,0,0,4,97,0,15,33,32,45,30,26,21,7,4,7,0,0,0,9,227,0,0,0,19,71,30,33,6,5,0,0,0,0,0,9,178,11,14,6,3,6,0,11,3,0,0,0,0,0,0,0,69,3,45,82,20,3,0,4,3,3,0,0,0,0,0,9,181,4,4,10,125,208,171,92,60,20,15,11,17,18,3,9,772,0,0,15,104,157,333,849,963,484,467,716,838,238,76,94,5331,0,0,0,23,38,78,100,41,20,14,14,27,8,0,11,373,0,0,0,0,13,4,12,36
LGA17150,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,6,7,29,43,13,0,3,0,5,0,0,0,109,4,0,33,54,56,81,140,79,24,6,19,22,10,3,3,532,16,35,41,48,537,744,1167,523,82,75,59,104,37,7,55,3514,0,49,237,32,31,48,7,3,3,0,0,0,0,0,5,426,46,94,223,114,132,131,103,50,3,11,3,12,0,7,22,944,0,7,14,69,135,84,51,16,0,5,0,0,0,0,0,397,107,174,102,74,74,73,137,68,10,12,12,4,0,0,27,887,18,250,574,114,30,19,21,49,8,5,7,4,0,0,41,1133,6,12,31,109,256,236,100,39,9,16,9,9,11,3,10,861,7,20,62,91,103,174,289,192,45,33,30,49,10,0,18,1138,3,7,13,48,106,133,113,50,16,12,10,8,13,0,11,541,0,0,4,4,30,14,67,56
LGA17200,0,0,0,0,11,11,12,8,0,0,0,3,0,28,0,72,0,0,0,3,23,50,68,50,28,19,36,38,20,7,3,344,0,9,38,69,74,111,201,219,53,49,93,125,82,21,21,1161,11,40,50,125,854,1619,3444,3335,1189,1463,1403,1820,757,99,363,16583,0,13,59,21,24,47,13,25,0,3,3,0,0,0,7,226,4,13,55,21,28,18,33,27,3,7,9,14,0,4,7,245,0,10,12,71,128,81,54,33,3,4,7,10,6,5,12,438,41,66,54,74,83,126,260,181,56,64,65,88,45,13,28,1242,6,135,299,59,26,25,11,37,13,4,13,8,4,0,30,666,3,19,53,188,464,470,346,314,106,124,100,128,125,48,47,2534,0,7,48,61,131,291,536,555,267,367,481,721,283,66,71,3875,0,11,12,74,159,583,882,1415,441,493,544,766,240,17,148,5786,0,0,9,26,104,87,184,234
LGA17310,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,17,0,13,0,0,0,0,0,33,0,0,0,6,8,3,12,9,0,4,0,0,0,0,0,52,0,3,5,7,8,15,37,51,18,32,45,37,0,0,5,264,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,6,0,3,0,0,20,0,0,0,40,0,0,0,5,8,0,4,27,0,0,6,9,37,27,0,113,9,21,12,10,8,6,7,6,0,0,0,0,6,0,4,83,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,5,3,5,6,4,0,0,0,0,0,3,0,33,0,0,4,9,0,7,107,117,36,36,61,82,21,6,7,502,0,0,0,0,0,5,6,4,0,0,0,11,14,0,6,59,0,0,0,0,5,0,5,12
LGA17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,10,0,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,8,5,5,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,10,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA17420,0,0,3,13,132,213,117,21,5,0,3,3,0,0,5,517,0,0,0,20,45,184,256,95,15,16,10,9,20,4,6,680,0,4,10,30,43,51,80,31,16,20,6,16,10,7,0,316,13,44,58,75,1026,1710,5044,2318,435,408,320,492,169,30,178,12304,4,27,198,70,29,37,8,0,0,0,0,0,0,0,11,389,13,22,110,78,177,115,135,138,67,70,60,51,38,16,25,1119,0,3,26,66,362,286,169,39,8,7,3,9,4,0,15,1003,95,95,57,59,54,46,71,20,6,11,7,12,9,5,19,562,3,55,133,36,15,6,3,14,0,0,0,0,0,0,16,283,8,14,38,187,651,913,262,142,31,48,36,34,49,17,21,2439,10,10,122,223,702,2011,4516,2189,660,600,545,513,254,83,137,12577,0,10,15,74,163,365,336,85,29,23,22,21,13,0,29,1174,0,0,9,38,309,484,791,863
LGA17550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,4,22,25,35,36,68,40,0,8,0,10,10,0,3,268,9,3,3,3,21,13,60,33,14,13,7,7,7,0,6,193,6,6,13,3,0,3,0,0,0,0,0,0,0,0,0,29,6,7,4,5,0,0,0,0,0,0,0,0,0,0,0,20,0,7,3,15,11,11,28,3,0,4,0,0,0,0,3,90,53,115,51,47,45,51,55,21,5,7,3,8,4,0,24,478,0,3,15,3,0,0,0,4,0,0,0,0,0,0,5,36,6,5,6,5,8,5,9,5,0,5,0,6,3,3,0,59,11,10,30,29,30,21,115,128,38,19,32,34,9,8,11,508,0,8,3,6,5,15,14,18,0,6,0,3,4,0,4,89,0,0,0,0,6,0,4,0
LGA17620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,7,0,3,4,25,40,15,5,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,0,4,0,0,0,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,6,3,10,0,10,10,0,0,0,45,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0
