LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,13,6,17,54,27,18,11,18,4,0,0,3,0,0,0,8,158,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,0,14,8,7,6,3,0,0,0,0,0,0,0,0,47,11,36,75,69,69,43,57,26,10,9,4,6,8,0,14,428
LGA17750,0,0,5,5,28,23,78,167,30,36,40,32,18,4,4,460,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,15,0,0,3,4,0,3,13,9,0,0,0,0,0,0,0,35,0,0,11,12,10,26,98,16,5,8,5,4,3,0,0,210,0,0,0,0,9,10,35,65,7,5,14,13,0,0,0,156,0,0,0,0,0,4,4,10,0,6,6,0,0,0,0,33,0,0,0,0,3,9,30,23,4,0,9,8,0,0,4,91,45,123,228,141,84,76,141,69,6,8,4,14,0,4,39,976,0,0,3,16,14,21,28,13,6,0,0,3,7,0,0,122,0,0,0,0,11,4,15,22,4,13,3,17,11,0,0,88,18,36,48,51,63,106,312,240,56,64,69,105,42,30,24,1267,102,322,421,387,381,510,1435,1457,427,483,508,720,261,121,159,7684
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,7,8,5,12,0,4,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,12,0,0,0,0,0,0,0,0,0,27,6,24,29,28,20,21,21,0,3,0,0,0,4,0,6,166
LGA17900,0,0,0,0,0,6,8,7,0,0,3,0,5,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,4,13,17,9,7,5,5,3,0,0,0,0,0,0,4,64,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,46,17,13,5,3,4,0,3,6,5,8,0,7,126,11,42,85,50,59,40,48,24,3,15,14,9,17,6,23,444
LGA17950,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,8,5,0,4,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,3,20,3,5,7,8,12,6,14,24,3,8,9,17,9,4,3,130
LGA18020,0,0,0,0,3,3,3,0,0,5,0,4,7,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,7,3,0,0,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,24,53,39,17,9,7,7,0,4,0,0,0,0,9,183,0,0,3,5,0,4,11,0,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,7,6,8,11,3,8,0,0,0,0,0,0,0,3,62,21,55,93,81,77,40,61,38,5,12,11,12,9,12,17,551
LGA18050,0,0,10,26,68,60,88,86,30,27,33,43,13,0,13,479,23,28,25,17,63,16,36,34,19,6,9,9,3,0,12,300,0,16,24,27,33,20,41,28,3,8,7,5,11,0,0,234,0,6,24,191,649,1007,704,215,54,38,55,63,48,15,33,3097,0,0,5,12,15,8,9,3,0,0,0,0,0,0,0,59,0,0,3,3,20,16,10,8,6,4,0,4,0,0,0,79,0,0,6,10,15,24,59,39,11,5,10,11,0,0,5,193,59,99,287,350,404,503,1133,1257,389,420,532,539,236,48,118,6376,4,0,24,48,71,111,250,213,77,70,89,140,61,19,27,1206,0,0,0,34,29,10,7,12,6,13,3,3,0,0,3,127,117,316,356,837,765,769,1112,1136,468,564,674,877,329,52,159,8528,284,773,1286,2084,3021,3483,4844,4231,1357,1497,1814,2182,937,192,593,28581
LGA18100,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,26,10,9,0,4,0,0,0,0,0,0,0,0,68,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,3,0,4,0,0,8,0,0,0,0,0,5,0,27,15,27,44,25,18,10,10,19,0,0,3,6,0,6,15,200
LGA18200,0,0,0,0,0,4,0,18,0,5,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,16,6,18,26,15,10,4,10,6,4,0,0,0,0,0,6,94,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,12,4,12,8,0,0,0,11,3,18,10,87,10,47,59,35,57,29,49,59,17,17,11,22,11,16,28,464
LGA18250,0,0,9,35,140,103,194,186,74,57,56,101,28,9,30,1023,10,12,10,18,41,12,34,12,8,0,3,8,6,0,4,167,0,4,11,55,82,57,130,51,16,18,31,22,16,9,5,522,0,3,19,59,123,129,181,44,29,36,23,37,15,9,6,720,0,5,0,28,36,42,32,19,3,0,4,6,10,3,6,193,0,0,4,9,188,269,166,109,36,30,24,50,14,3,14,915,0,0,0,26,32,44,170,142,33,38,31,42,23,3,21,611,60,132,359,330,387,425,738,337,60,73,46,47,18,10,46,3062,6,3,22,53,59,69,158,100,13,23,35,60,28,13,19,648,0,0,0,121,77,34,54,60,18,14,21,31,9,3,20,458,62,143,268,439,414,400,578,430,144,148,151,149,67,25,38,3455,259,710,1612,2360,4723,5121,7611,4786,1307,1472,1538,1871,872,340,581,35167
LGA18350,0,0,4,9,29,25,38,64,18,15,17,26,8,0,4,252,11,9,12,14,26,3,7,4,0,0,0,0,0,0,3,83,0,4,5,5,6,0,15,4,3,0,0,0,3,0,0,57,5,11,15,48,40,42,107,30,10,0,10,9,9,7,5,335,0,3,8,3,7,3,6,13,3,3,0,4,0,0,3,56,0,0,0,0,8,13,22,6,5,0,0,0,0,0,0,65,0,0,0,4,15,11,32,31,5,8,5,6,3,4,4,118,119,355,932,655,397,249,388,124,10,20,13,26,19,5,160,3466,4,3,34,46,29,43,52,30,7,4,4,0,10,3,14,277,0,0,0,6,3,0,8,8,4,0,0,10,0,0,3,48,36,124,207,270,140,94,146,71,16,18,13,36,17,3,55,1249,282,819,1630,1489,1097,746,1367,757,165,169,215,237,126,25,360,9477
LGA18400,0,3,3,8,39,19,24,7,4,10,5,9,4,0,3,141,4,0,0,7,25,3,0,0,0,0,0,0,0,0,0,47,0,0,4,6,4,5,7,0,0,0,0,0,0,0,0,24,0,0,3,20,13,31,53,18,0,0,0,0,0,0,0,147,0,0,3,3,0,8,8,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,25,18,0,0,0,4,4,0,0,66,56,204,641,451,292,150,188,61,7,5,9,0,11,3,73,2150,0,4,13,17,13,21,26,18,3,0,5,4,0,0,3,122,0,3,0,9,9,6,6,10,0,0,0,0,0,0,0,46,37,100,230,249,151,136,104,43,4,8,15,4,13,5,32,1136,160,535,1246,1080,869,652,662,346,39,53,59,63,36,7,188,5994
LGA18450,0,0,3,79,344,207,208,212,34,45,71,64,32,7,25,1332,26,17,27,51,117,40,35,12,0,0,0,9,0,0,16,347,7,3,10,21,8,10,36,32,8,5,11,0,0,5,0,149,0,8,22,55,103,136,228,77,23,20,20,32,13,9,9,757,0,0,7,18,38,25,55,43,18,18,23,15,16,0,8,299,0,0,0,0,9,30,16,19,3,6,6,7,6,0,0,102,0,0,4,16,30,67,260,173,55,37,27,45,20,9,10,746,265,1155,3008,1610,996,600,1058,604,87,68,80,67,39,14,326,9973,5,9,23,97,72,96,205,143,26,33,19,38,38,12,20,831,0,0,0,185,190,88,106,131,35,42,62,62,17,4,35,964,98,594,1200,1823,911,999,1244,935,334,191,309,331,108,21,238,9348,714,3959,7460,6278,4348,3998,6109,4619,1234,1111,1367,1628,792,139,1331,45083
LGA18500,0,0,7,13,33,39,69,35,9,12,27,31,5,0,11,285,38,40,18,10,45,7,14,13,3,4,6,12,0,0,9,218,0,4,19,35,30,29,50,48,14,11,10,16,15,6,3,292,4,4,32,249,564,578,457,144,34,29,29,29,28,3,37,2213,0,0,4,15,22,10,15,0,0,4,0,0,0,0,0,78,0,0,0,3,28,16,6,9,4,4,6,0,0,0,3,85,0,0,9,3,23,25,41,22,9,9,4,5,0,7,7,151,115,124,314,353,352,473,734,547,153,146,139,188,94,21,109,3858,7,9,37,45,65,108,224,141,51,32,39,58,38,14,27,904,0,0,0,24,27,17,11,21,3,0,11,9,6,8,3,140,243,355,259,479,403,391,556,465,111,143,158,161,82,13,115,3928,615,873,1188,1773,2476,2523,3234,2187,560,558,645,708,409,135,512,18389
LGA18710,0,0,0,0,8,7,12,6,0,0,0,6,6,0,0,41,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,3,3,10,20,10,0,0,0,0,0,0,0,60,0,0,0,0,0,4,8,0,0,0,7,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,0,4,0,0,3,0,0,0,26,24,70,156,138,92,56,82,61,0,5,0,0,5,0,19,707,0,0,7,8,6,15,22,19,0,0,0,0,0,0,0,81,0,0,0,5,5,0,3,0,0,0,0,0,0,3,0,19,8,17,37,52,41,23,48,15,3,5,0,19,0,0,12,275,44,143,294,299,264,211,307,175,25,11,15,35,10,5,50,1879
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,5,0,0,0,0,4,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,14,4,9,8,8,9,7,19,19,9,0,3,4,3,0,11,104
LGA19499,0,0,0,0,9,12,10,12,0,3,3,7,0,0,0,50,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,9,16,14,3,0,0,0,0,0,6,0,55,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,8,28,3,0,0,43,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,9,21,66,40,34,34,42,18,3,0,7,21,27,24,17,367,0,0,5,0,0,4,9,3,0,0,0,4,3,30,3,64,0,0,0,0,9,8,9,3,0,0,0,6,0,0,3,34,0,7,26,32,24,32,48,41,0,15,24,57,17,28,24,387,15,59,126,131,194,190,236,179,39,56,102,223,107,148,91,1908
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
