LGA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
LGA15700,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,9,0,24,29,71,101,88,29,350,0,0,0,0,7,6,0,0,0,16,0,0,0,3,0,5,4,0,0,17,0,0,0,6,6,8,21,16,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,3,0,19,3,3,3,0,0,36,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,17,0,0,0,0,0,4,3,5,6,13,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,4,4,0,0,0,14
LGA15750,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,11,5,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,6,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA15850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA15900,0,0,0,20,13,0,3,0,0,38,0,19,76,362,111,79,48,18,9,716,0,3,0,10,12,19,19,24,13,101,5,4,5,12,3,6,8,7,3,55,11,71,134,416,259,289,290,202,79,1755,0,0,9,25,11,10,12,3,3,72,0,5,5,39,12,8,0,5,0,75,0,0,14,76,29,38,95,62,13,329,0,0,0,3,6,19,48,64,39,184,0,4,54,45,12,23,12,0,3,156,4,67,84,470,88,34,28,16,4,797,3,7,11,62,31,4,4,4,4,124,0,11,10,79,6,0,0,3,0,114,0,9,8,16,3,0,0,0,0,34,0,12,6,60,31,25,10,10,4,166,0,4,6,32,12,27,56,65,87,294,4,5,5,52,18,13,4,4,3,98,0,8,29,115,43,14,8,3,0,221,0,0,8,7,4,0,0,0,0,20,3,4,47,100,36,34,20,15,0,258
LGA15950,0,4,6,38,8,10,5,0,0,74,0,41,80,820,235,199,132,70,36,1615,0,0,0,10,7,10,7,8,3,42,0,0,0,10,0,11,14,12,7,59,14,93,95,686,328,309,233,163,45,1970,0,0,0,32,18,18,14,9,3,90,6,13,10,134,20,5,17,5,6,210,7,9,10,90,36,17,29,34,7,231,0,3,0,13,0,12,15,10,5,54,6,40,37,224,95,103,105,19,0,627,11,46,33,517,64,41,21,26,5,774,0,4,12,83,31,12,19,6,3,172,0,0,6,143,22,19,21,10,7,213,0,0,0,10,3,0,0,4,0,22,0,4,5,105,44,31,12,17,0,214,0,9,3,97,17,19,18,19,9,183,0,15,21,284,138,66,34,16,5,587,0,8,14,207,69,27,25,6,0,363,0,0,0,7,6,11,5,4,0,33,0,8,15,167,72,58,54,24,3,404
LGA15990,0,8,0,94,32,28,23,22,0,207,4,40,104,675,487,451,231,114,73,2182,0,0,0,43,35,83,96,91,35,385,0,0,3,14,9,23,51,52,23,178,53,603,670,2683,2036,1675,1115,920,412,10170,0,0,0,49,32,47,39,18,5,190,10,42,58,323,135,56,37,16,5,678,5,32,44,387,193,110,150,123,57,1105,0,0,6,4,3,23,49,49,22,158,12,73,50,140,92,107,100,17,14,599,3,72,90,404,125,80,65,46,13,905,0,9,24,115,75,55,45,14,8,345,0,0,7,149,69,66,58,25,21,401,0,0,3,7,5,14,8,0,0,43,3,40,26,232,173,131,73,51,24,764,3,11,12,191,71,173,300,234,163,1154,0,29,36,207,177,130,44,21,12,653,4,4,15,198,87,71,36,14,6,440,0,4,3,20,36,39,21,16,3,148,0,7,20,75,90,74,87,48,9,408
LGA16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,21,11,9,57,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA16150,0,0,0,0,0,0,0,0,0,0,0,0,0,41,13,9,13,6,5,101,0,0,0,0,0,0,7,3,0,10,0,0,0,0,0,0,0,0,0,3,4,10,14,56,40,87,60,63,23,359,0,0,0,8,4,7,4,0,0,26,0,0,0,6,3,4,0,0,0,9,0,0,5,13,4,3,13,16,11,67,0,0,0,0,0,0,3,0,4,12,0,0,0,7,4,4,3,0,0,22,3,20,14,154,17,11,6,5,0,236,0,0,0,16,4,0,0,0,0,23,0,0,0,6,0,0,0,0,0,11,0,3,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,16,11,4,43,0,0,0,6,5,8,0,0,0,18,0,7,5,28,4,0,0,0,0,39,0,0,0,0,0,5,0,0,0,6,0,0,0,11,6,5,3,0,0,27
LGA16200,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,13,19,17,11,82,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11
LGA16260,0,4,6,50,41,37,39,21,7,203,50,423,750,7497,2389,2537,1531,603,254,16040,0,0,4,26,19,35,33,32,9,176,7,37,10,111,16,40,52,26,13,313,9,70,87,311,164,255,252,207,96,1453,0,8,17,255,149,153,110,45,17,757,0,8,13,52,17,11,0,4,3,104,6,11,16,58,24,24,49,58,19,251,3,0,0,17,9,34,62,105,37,261,16,124,165,954,378,767,486,64,21,2974,341,1382,830,8661,813,565,343,118,50,13106,0,23,75,443,219,114,78,27,10,983,0,55,109,822,217,202,111,33,12,1560,0,10,25,161,66,55,9,7,9,346,6,12,4,60,37,24,27,14,17,198,0,4,14,70,32,65,114,98,49,444,3,19,36,178,89,44,11,12,3,389,21,208,424,2556,1330,751,392,159,44,5881,4,27,20,240,279,376,281,159,42,1430,3,35,114,591,235,208,249,79,20,1532
LGA16350,0,0,0,29,28,33,33,22,0,143,0,20,39,389,182,163,111,29,11,946,0,0,0,18,36,78,84,60,15,292,0,14,35,99,45,61,62,26,6,347,4,42,57,302,374,753,616,431,123,2703,3,14,48,296,168,160,85,38,12,818,0,0,0,18,3,10,3,8,3,47,0,0,0,38,29,45,137,88,36,380,0,0,0,14,16,32,58,78,23,224,0,0,3,36,11,21,10,3,0,80,16,199,229,1949,351,250,200,78,22,3295,0,9,10,128,52,30,24,12,0,262,5,9,14,127,31,29,32,14,0,260,0,5,24,143,51,48,20,14,4,316,0,28,8,58,30,40,62,46,10,290,0,0,0,30,16,92,112,87,39,391,0,4,3,40,14,3,0,0,0,82,3,7,20,133,73,35,20,4,5,296,0,0,10,103,104,92,57,19,6,386,0,13,17,73,40,47,46,15,5,252
LGA16380,0,0,0,4,7,3,5,3,0,20,3,6,9,40,16,20,10,0,5,103,0,0,0,0,0,3,6,5,4,18,0,4,0,3,3,4,9,0,0,24,0,26,36,144,216,310,438,442,186,1808,0,0,0,7,11,10,3,3,0,37,0,4,0,7,9,3,5,6,0,44,0,0,3,20,12,28,48,58,22,196,0,0,0,6,0,7,3,7,3,21,0,0,0,9,9,10,9,0,0,32,0,12,8,99,18,6,7,6,0,164,0,0,3,14,11,3,3,4,0,44,0,0,0,9,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,4,0,15,15,17,17,15,7,90,0,0,0,0,7,3,14,7,3,50,0,5,5,10,16,0,3,0,0,38,0,0,0,22,8,6,0,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,15,9,11,10,0,0,45
LGA16400,0,0,0,3,5,4,7,8,0,24,0,5,5,27,16,10,4,4,4,80,0,0,0,4,5,8,11,16,3,45,0,0,4,3,0,0,9,8,0,14,5,33,44,134,188,300,413,310,96,1518,0,0,0,15,0,6,6,5,0,36,0,0,0,10,0,4,8,5,0,31,0,6,4,22,3,23,79,41,11,185,0,0,0,0,5,11,3,9,4,23,0,0,0,10,4,6,0,0,0,16,0,4,0,41,5,7,3,7,0,72,0,0,0,16,8,6,3,0,0,33,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,5,11,14,11,15,6,6,68,0,0,0,8,3,11,21,12,5,55,0,3,0,13,8,3,0,0,0,26,0,0,0,6,5,0,0,0,0,18,0,0,0,0,0,6,4,0,0,12,3,0,0,23,19,16,20,5,3,90
LGA16490,0,0,0,5,5,10,7,0,0,28,0,6,3,57,26,23,5,4,0,125,0,0,0,8,5,13,24,26,14,92,0,5,0,13,0,0,0,0,0,27,0,31,32,151,155,222,148,93,23,847,0,4,4,50,18,9,6,0,0,92,0,4,0,12,7,3,7,0,0,38,0,0,0,23,22,15,48,34,10,144,0,0,0,3,0,11,13,26,22,75,0,4,0,4,8,9,3,0,0,26,6,34,35,429,33,34,12,5,5,591,0,6,4,30,15,9,10,0,0,74,0,3,3,11,6,4,0,0,0,26,0,0,0,4,3,0,0,0,0,4,0,0,0,12,4,15,9,9,0,46,0,0,4,7,10,31,40,57,32,181,0,4,0,3,7,3,0,0,0,21,0,0,0,25,13,3,0,0,0,49,0,0,0,10,9,4,0,0,0,17,0,0,5,22,22,17,7,10,0,76
LGA16550,4,4,9,125,31,35,39,22,3,273,4,39,372,853,284,365,194,135,82,2329,0,0,0,19,10,11,25,33,10,113,0,3,3,15,13,15,67,89,44,258,30,134,205,1700,571,362,257,186,63,3498,0,0,7,33,34,43,23,16,4,159,10,74,62,355,110,26,26,11,6,669,7,9,23,181,75,35,44,34,23,423,0,0,9,18,18,55,165,330,187,790,4,27,69,183,93,160,126,27,15,712,0,26,107,329,88,39,60,35,14,694,0,11,139,394,194,169,128,60,11,1101,0,3,9,105,22,21,11,6,0,173,0,0,5,22,26,27,19,10,4,113,5,9,57,1349,137,75,42,27,14,1726,0,4,9,152,27,33,101,91,66,492,0,14,15,147,83,54,15,9,0,337,0,3,25,133,61,27,11,11,0,274,3,0,0,37,31,34,33,35,15,191,0,5,133,244,110,129,169,59,17,866
LGA16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,15,49,47,38,19,182,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,8,9,3,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11
LGA16700,0,0,0,35,20,15,14,3,0,89,19,179,527,4436,1162,1289,946,333,164,9053,0,0,0,15,17,28,44,34,10,150,0,17,6,59,15,36,32,32,18,222,5,49,62,285,146,190,144,113,56,1051,0,0,8,70,53,37,32,18,4,220,0,10,8,54,11,7,3,4,3,99,0,4,8,66,28,25,23,20,18,190,0,3,4,8,12,26,52,74,28,213,16,43,110,662,269,406,348,50,19,1933,39,166,182,1463,161,150,102,61,18,2337,5,17,92,411,129,85,56,43,12,860,7,25,29,506,93,114,107,49,23,954,0,0,3,20,12,15,11,9,5,88,0,3,3,63,28,25,13,23,3,170,0,7,3,80,40,112,190,217,131,786,0,14,28,183,120,48,18,4,6,423,8,71,195,1215,442,336,199,82,17,2565,0,5,5,62,61,110,96,61,21,420,0,16,77,408,153,135,163,57,17,1026
LGA16900,0,0,3,9,27,16,23,27,3,110,0,0,4,26,16,14,12,0,0,78,0,0,0,4,12,16,27,29,16,95,0,12,0,17,4,7,8,6,0,62,4,23,32,128,221,471,384,314,104,1680,0,4,0,12,4,9,3,3,0,41,0,0,0,0,0,5,7,0,3,24,0,0,0,17,18,45,93,64,33,274,0,0,0,4,3,14,13,13,4,55,0,0,4,3,0,3,0,3,0,18,3,0,7,91,7,13,14,0,0,137,0,3,3,16,7,0,4,0,0,38,0,0,0,11,8,0,4,0,0,27,0,5,0,11,0,0,0,0,0,16,0,6,3,15,12,13,7,12,5,67,0,5,4,4,13,41,54,35,27,175,0,3,0,8,6,3,0,0,0,16,0,4,0,13,5,0,5,0,0,30,0,0,0,5,3,9,10,4,0,27,0,0,0,12,12,8,8,3,0,32
LGA16950,0,0,0,10,4,8,14,5,0,44,0,3,9,47,38,31,23,4,7,167,0,0,0,4,9,22,34,15,6,81,0,0,0,0,0,8,12,7,3,29,3,24,41,191,209,540,665,545,206,2422,0,0,0,4,10,17,7,0,0,36,0,0,0,10,8,14,7,0,5,45,0,0,0,29,27,48,93,61,36,294,0,0,0,0,0,10,22,26,11,65,0,3,3,8,6,8,3,0,0,35,3,20,19,146,23,17,22,12,0,259,0,4,0,27,6,9,9,3,3,65,0,0,0,10,0,6,0,4,0,17,0,0,0,3,0,5,0,0,0,11,0,0,0,9,12,21,27,15,4,86,0,0,0,5,7,22,36,31,8,110,0,4,3,20,16,6,8,0,0,51,0,0,0,28,4,5,0,0,0,37,0,0,0,7,0,4,4,0,0,22,0,0,7,13,9,10,9,0,0,52
LGA17000,0,0,0,0,0,0,0,0,0,4,0,0,0,7,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,34,35,50,32,21,13,197,0,0,0,8,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,7,0,0,0,6,5,3,10,3,0,22,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,11,0,0,9,16,5,6,0,0,0,35,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,24,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,13
LGA17040,0,0,0,4,0,0,0,0,0,11,0,0,0,33,4,3,0,3,0,50,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,5,0,0,9,46,52,81,66,57,23,324,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,3,0,0,0,18,0,0,0,7,9,8,23,25,13,89,0,0,0,0,0,4,0,4,0,5,0,0,0,0,5,0,0,0,0,8,4,7,0,24,0,4,0,0,0,36,0,0,3,0,0,8,3,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,3,0,26,0,4,0,5,4,0,4,8,9,34,0,0,0,0,4,0,0,0,0,4,0,0,0,7,0,0,0,0,0,12,0,0,0,0,5,4,9,0,0,9,0,0,0,8,0,3,0,0,0,18
LGA17080,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,6,0,0,0,15,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,41,31,30,8,128,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,4,7,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
LGA17100,0,0,0,13,9,10,4,7,0,39,0,49,148,1035,397,465,243,124,65,2528,0,0,0,3,3,9,25,18,5,57,0,5,5,15,14,28,18,9,9,101,0,19,10,29,17,15,5,10,8,117,0,0,5,35,10,25,18,0,3,101,0,0,0,0,0,4,0,0,0,13,0,0,0,9,3,0,11,3,0,31,0,0,4,4,4,9,24,33,20,98,3,11,37,124,59,95,70,14,3,418,59,240,138,1394,176,123,70,34,19,2255,6,6,18,111,31,19,13,5,5,213,0,0,5,24,8,0,0,0,0,36,0,0,0,15,5,0,0,0,0,24,0,3,0,20,9,10,3,4,0,51,0,4,5,19,16,40,61,52,36,221,0,0,5,36,11,4,0,0,0,60,4,20,87,519,236,185,119,65,23,1248,0,0,8,67,80,88,77,41,13,363,0,5,19,114,25,36,43,26,4,272
LGA17150,0,3,8,49,48,34,30,27,3,207,3,40,60,770,350,434,250,82,41,2027,0,0,0,26,26,51,62,47,18,221,0,9,14,80,57,85,129,66,32,472,21,165,152,885,657,702,586,521,233,3921,0,0,3,52,59,58,31,19,4,226,3,9,13,66,31,21,8,8,4,165,0,4,8,119,64,51,107,82,43,479,0,13,17,25,42,106,173,173,55,598,3,17,29,109,67,121,82,16,3,451,3,21,26,212,107,70,50,51,21,560,0,11,22,127,89,51,36,20,6,353,0,3,6,54,12,14,9,0,0,97,0,0,0,22,7,4,6,0,0,48,5,25,26,176,84,80,50,27,12,487,0,8,4,71,31,92,136,129,105,570,0,9,16,92,75,33,10,4,3,242,0,0,8,83,35,30,18,5,4,180,0,5,7,56,84,96,70,26,6,346,0,4,19,69,68,74,93,29,12,362
LGA17200,0,3,16,186,30,26,18,15,0,296,25,93,2343,4708,708,816,527,288,114,9620,0,0,0,39,13,20,18,11,3,109,0,0,0,24,7,14,26,11,3,91,22,48,322,2259,466,441,306,163,48,4074,0,0,12,82,40,36,31,18,4,221,3,9,41,521,44,28,16,11,11,691,0,4,58,285,73,45,64,40,12,583,0,0,6,36,12,36,68,122,62,342,15,32,246,595,128,140,134,26,19,1331,18,31,212,1092,70,59,40,16,6,1545,3,14,775,1737,184,109,78,26,9,2934,0,0,17,310,28,27,20,3,0,408,0,0,0,35,4,5,7,0,0,50,0,0,45,805,65,37,28,10,5,996,0,0,47,373,35,39,36,26,13,576,14,12,74,565,191,77,31,13,0,967,6,10,158,938,154,58,35,19,9,1378,0,0,5,36,21,33,32,16,14,153,0,8,167,731,140,122,113,43,5,1332
LGA17310,0,0,0,0,0,0,0,0,0,0,0,6,6,81,16,13,9,0,0,135,0,0,0,0,3,0,0,0,0,8,0,8,0,9,0,0,3,0,0,23,4,5,7,39,49,98,100,85,25,412,0,6,4,21,0,4,0,0,0,32,0,3,4,11,0,0,3,0,0,19,0,0,4,10,8,7,11,10,0,50,0,0,0,0,0,0,0,4,0,10,0,0,5,9,3,0,4,0,0,20,7,21,12,160,11,14,3,0,0,237,0,3,6,12,4,4,0,0,0,23,0,0,0,6,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,7,0,0,4,5,6,4,4,6,0,25,0,0,0,0,0,4,0,3,3,14,3,5,0,9,0,0,0,0,0,13,0,0,0,15,6,5,0,0,0,17,0,0,0,0,4,4,0,0,0,11,0,0,6,18,5,0,0,3,0,39
LGA17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,17,15,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
