LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA14550,0,0,0,3,0,0,0,0,0,17,0,23,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,3,0,12,0,12,0,0,0,0,0,0,0,4,0,7,0,13,5,0,0,0,0,3,0,3,3,32,0,42,0,6,0,0,0,0,0,8,0,26,0,38,12,5,0,3,0,3,0,19,5,169,6,213,11,12,0,5,0,15,0,24,0,69,0,135,9,15,0,14,3,13,0,20,0,54,0,131,18,9,0,22,3,9,3,13,4,42,0,130,5,9,0,16,0,6,6,7,0,9,0,66,23,9,0,13,0,6,0,5,5,11,0,74,31,7,4,41,3,17,0,3,4,9,0,118,17,0,0,19,0,3,0,0,0,0,0,42,14,3,0,10,3,0,0,0,0,0,0,35,12,0,0,0,0,0,0,0,0,0,0,15,15,3,3,16,5,4,0,0
LGA14600,3,0,0,3,0,0,0,0,0,14,0,21,4,0,0,0,0,4,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,29,0,0,0,0,0,0,0,0,0,5,0,12,3,9,0,7,0,4,0,3,3,76,3,107,4,3,0,6,0,3,0,12,0,16,0,42,10,3,0,0,0,8,0,3,0,15,0,44,4,6,0,12,0,11,0,0,0,9,0,49,4,3,0,15,0,7,0,4,0,0,0,32,15,0,0,15,0,3,0,3,0,4,0,45,31,3,4,15,0,11,0,0,0,5,0,65,19,0,0,16,0,7,4,0,0,0,0,45,20,0,0,3,0,4,0,0,0,0,0,38,8,0,0,3,0,0,0,0,0,0,0,13,20,0,0,7,4,0,0,0
LGA14650,4,0,0,4,0,0,3,9,5,362,7,396,0,5,0,0,0,0,0,11,8,148,0,172,6,3,0,0,0,0,0,17,9,102,0,131,0,0,0,0,0,3,0,16,0,85,0,108,0,13,0,0,0,3,10,38,3,525,14,604,0,8,0,5,0,8,3,70,9,321,0,432,8,31,0,5,3,38,0,177,31,2705,23,3024,11,60,0,23,0,87,12,244,46,1565,17,2063,24,110,9,60,9,175,8,256,33,1586,10,2269,54,171,19,202,17,211,31,262,38,1395,3,2409,76,93,7,232,23,224,27,134,26,471,4,1325,182,107,9,271,23,193,21,117,30,430,0,1377,843,153,22,671,85,374,47,177,50,505,13,2933,772,101,19,582,88,138,34,71,20,204,0,2035,625,63,14,390,59,137,19,46,12,139,4,1507,434,29,7,180,32,44,3,30,5,46,0,803,742,69,18,291,66,172,15,81
LGA14700,0,0,0,0,0,0,0,0,0,73,0,71,0,0,0,0,0,0,0,3,0,19,0,23,0,0,0,0,0,0,0,3,0,13,0,20,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,3,0,35,0,49,0,0,0,0,0,0,0,3,0,23,0,32,0,0,0,4,0,5,3,13,4,96,0,124,5,5,0,0,0,9,0,19,3,64,0,110,0,10,0,3,0,14,3,23,7,80,0,140,5,20,6,12,7,27,8,14,9,94,0,201,12,6,0,23,5,30,5,26,7,55,0,165,10,25,0,22,7,34,9,25,8,75,0,211,98,40,6,79,28,69,11,40,4,116,0,495,180,24,5,98,18,47,5,30,4,67,3,479,178,15,0,59,25,41,5,20,3,39,0,388,193,12,3,53,16,18,7,6,4,20,0,316,775,59,9,180,27,128,6,67
LGA14750,0,0,0,0,0,0,0,0,0,23,0,31,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,3,0,0,0,4,0,26,0,30,0,0,0,0,0,0,0,12,0,13,0,27,0,0,0,3,0,7,0,13,3,98,5,124,3,0,0,4,0,19,0,7,0,51,0,88,3,7,0,10,0,19,0,10,3,43,0,96,12,15,0,27,0,18,3,8,0,43,0,130,10,5,0,17,0,8,4,5,0,9,0,49,27,3,0,18,0,9,0,4,0,14,0,85,65,7,0,47,0,15,0,8,0,3,0,153,59,4,0,27,0,4,3,3,0,8,0,101,33,4,0,14,3,0,0,0,0,7,0,67,18,3,0,5,0,0,0,0,0,0,0,28,24,0,0,23,0,5,0,5
LGA14850,3,0,3,0,0,0,0,0,0,42,0,49,0,0,0,0,0,0,0,0,0,21,0,29,0,0,0,0,0,3,0,7,0,24,0,29,0,0,0,0,0,0,0,5,0,16,0,23,0,6,0,0,0,4,0,6,0,97,0,116,0,5,0,0,0,6,0,22,0,49,3,83,11,9,0,12,0,11,4,50,13,433,10,554,0,24,0,15,0,38,4,62,4,245,9,409,13,43,0,29,5,60,7,67,11,209,0,443,40,70,8,83,5,51,9,53,8,191,7,522,29,35,0,68,5,49,6,24,3,54,0,273,65,32,0,77,3,52,8,20,3,66,0,332,215,51,7,166,13,57,9,23,9,68,0,623,171,23,5,109,8,22,9,18,7,25,0,390,80,10,4,55,4,21,4,3,0,13,0,198,50,7,0,27,5,3,0,5,0,8,0,104,114,11,0,58,10,22,3,8
LGA14870,0,0,0,0,0,0,0,0,0,39,0,43,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,8,5,69,4,93,0,0,0,0,0,6,0,9,6,28,0,47,0,5,5,6,0,0,0,20,3,316,4,359,0,7,5,6,0,19,4,32,0,142,4,204,6,10,0,5,0,29,4,22,3,129,0,216,12,17,0,24,0,36,4,28,0,112,0,240,10,5,0,25,0,33,3,8,0,28,3,117,18,3,3,36,7,22,0,13,6,22,0,134,57,12,6,70,9,33,8,23,3,32,0,248,50,11,3,51,6,10,4,9,3,12,0,151,39,4,0,27,5,8,5,4,0,7,0,107,37,0,0,14,0,5,0,4,0,0,0,60,72,6,0,30,3,18,3,10
LGA14900,5,0,3,0,0,3,0,6,7,574,10,603,0,0,0,0,0,0,0,0,0,121,0,126,0,0,0,0,0,3,0,9,8,86,0,107,0,0,0,0,0,0,0,7,0,93,0,104,0,7,7,0,0,0,0,24,11,403,8,450,0,7,5,0,0,11,0,40,22,209,6,307,0,14,4,0,0,56,8,80,37,1689,22,1913,5,23,13,5,0,107,14,101,68,696,8,1047,9,34,17,24,5,190,6,120,64,461,3,928,28,54,34,80,36,223,38,108,73,455,10,1142,47,35,23,88,29,193,38,88,46,134,4,726,118,50,30,118,57,161,40,58,48,150,3,816,474,84,74,282,192,320,66,83,50,132,7,1776,472,53,38,221,161,129,51,49,10,65,0,1260,389,24,16,130,83,90,20,16,17,49,0,837,307,17,4,68,54,26,9,10,4,8,0,521,539,23,11,115,67,93,11,13
LGA14920,3,0,0,0,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,27,0,34,0,0,0,0,0,0,0,4,0,17,0,24,7,7,0,3,0,5,0,0,0,109,3,128,3,0,0,4,0,6,3,15,0,59,0,89,8,10,0,3,0,10,0,9,0,44,0,89,12,8,0,19,3,0,0,10,3,28,0,84,3,3,0,15,4,14,0,3,0,4,0,49,16,4,4,5,0,9,0,0,0,6,0,48,48,6,0,29,3,9,0,9,4,3,0,105,19,0,0,11,3,6,0,0,0,4,0,38,23,0,0,7,3,3,0,0,0,3,0,45,17,0,0,3,0,3,0,0,0,6,0,29,17,8,0,9,0,4,0,0
LGA14950,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,4,0,3,0,3,0,36,0,46,0,0,0,0,0,7,0,6,0,20,0,34,0,0,0,9,0,0,0,3,0,21,0,37,6,9,0,3,0,9,0,0,0,16,0,46,6,0,0,6,0,3,0,5,0,3,0,22,3,0,0,7,0,3,0,0,0,4,0,27,20,3,4,10,0,6,0,4,0,4,0,54,11,0,0,3,0,0,0,3,0,0,0,20,14,0,0,8,0,0,0,0,0,0,0,22,8,0,0,5,0,0,0,0,0,0,0,14,3,0,0,6,0,4,0,0
LGA15050,0,0,0,7,0,4,0,0,0,139,0,146,0,0,0,0,0,0,0,5,0,43,0,47,0,0,0,0,0,0,0,8,0,21,0,30,0,0,0,0,0,4,0,8,6,25,0,37,0,0,0,0,0,4,0,23,5,165,0,198,3,7,0,0,0,6,0,20,4,109,0,156,3,15,4,4,0,19,4,62,13,982,8,1114,3,29,4,16,4,49,3,94,15,514,4,725,9,32,3,22,7,86,7,87,22,428,3,702,30,75,7,101,4,109,11,76,13,398,5,836,47,26,7,114,10,98,9,37,7,98,0,455,100,51,0,137,15,90,6,44,7,114,8,565,502,47,10,331,42,202,24,54,17,104,0,1330,412,22,8,222,38,53,8,17,11,48,0,833,328,23,8,136,26,62,5,20,0,25,0,627,203,11,3,73,9,13,7,7,0,8,0,340,315,20,9,110,32,65,4,15
LGA15240,5,0,3,0,0,3,0,3,0,279,5,311,7,3,0,0,0,0,0,5,0,136,0,155,0,0,0,0,0,3,0,22,3,83,0,115,0,0,0,0,0,3,0,18,0,68,3,98,5,10,5,3,0,12,0,39,6,428,10,521,7,4,0,8,0,11,0,71,9,212,4,329,15,25,4,10,0,37,10,143,14,2355,41,2660,25,46,12,27,3,72,3,191,30,1157,15,1575,38,98,5,57,3,113,21,192,26,988,13,1556,74,126,17,176,12,113,25,152,24,927,11,1650,47,60,4,140,3,99,15,81,13,229,9,700,108,73,7,163,22,71,10,58,4,240,8,757,344,73,11,271,33,127,20,95,19,260,6,1258,210,35,11,148,25,49,11,32,8,130,0,662,133,22,6,99,11,34,8,18,10,75,10,430,95,9,8,36,4,16,5,5,3,25,0,203,174,34,8,86,12,57,7,37
LGA15270,9,0,0,0,0,0,0,0,0,37,0,51,0,0,0,0,0,5,0,3,0,19,0,29,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,6,0,7,0,7,3,7,0,3,0,5,0,10,0,67,0,87,0,0,0,0,0,7,0,17,0,36,0,59,11,8,0,0,0,11,0,34,3,296,0,368,8,6,3,7,0,15,0,35,3,138,0,223,13,16,3,12,0,28,4,33,3,112,3,228,29,27,0,39,3,23,3,22,7,104,3,261,24,16,0,41,3,39,0,9,4,27,0,164,24,18,5,60,0,23,0,8,0,26,0,161,99,21,6,122,12,45,5,17,0,29,4,355,86,6,8,87,3,20,11,3,3,21,0,247,85,3,5,34,9,10,3,3,3,9,0,173,40,4,0,24,3,3,0,0,0,8,0,91,141,15,5,42,12,31,5,8
LGA15300,6,0,0,3,0,0,0,0,0,10,0,31,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,27,0,35,0,0,0,0,0,9,0,4,0,8,0,18,0,0,0,0,0,5,0,14,3,87,0,111,0,3,3,0,0,3,0,12,3,37,0,60,8,10,0,10,0,14,0,10,0,29,0,84,18,7,0,26,0,9,0,9,5,9,0,87,13,0,0,28,3,9,0,3,0,6,0,64,19,0,0,26,0,13,0,3,0,3,0,65,83,10,0,37,8,10,0,0,0,6,0,159,74,0,0,25,3,0,0,0,0,7,0,114,48,0,0,5,0,6,4,0,0,3,0,65,23,0,0,11,3,0,0,0,0,3,0,42,48,0,0,23,0,3,0,5
LGA15350,0,0,0,0,0,0,0,4,0,48,0,49,0,0,0,0,0,0,0,0,0,12,0,21,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,20,0,25,0,0,0,0,0,0,0,7,6,18,0,29,0,0,0,0,0,0,0,6,4,49,0,64,0,5,0,0,0,5,0,9,0,55,0,75,0,10,0,0,0,8,6,16,9,82,0,126,0,14,0,4,0,7,0,28,11,79,0,146,0,3,0,9,5,15,7,25,7,56,0,135,4,6,0,8,6,15,5,13,3,41,0,111,46,19,0,43,11,50,5,41,9,112,0,336,69,17,3,37,10,29,4,27,0,93,0,288,79,17,0,40,13,34,0,25,6,63,0,269,108,13,4,31,3,13,0,9,0,56,3,244,529,71,3,165,29,155,6,148
LGA15520,0,0,0,0,0,0,0,0,0,39,0,48,4,0,0,0,0,0,0,3,4,13,3,24,0,0,0,0,0,0,0,3,0,9,0,16,0,0,0,0,0,0,0,4,0,5,0,11,4,0,0,0,0,0,0,9,0,40,0,53,0,4,0,0,0,0,0,20,0,15,0,35,4,6,0,4,0,0,0,15,3,245,6,286,7,10,0,6,0,9,3,24,4,124,0,191,13,10,0,8,0,23,0,22,5,118,0,192,21,17,0,32,0,19,0,17,5,80,0,190,13,6,0,23,0,10,0,5,5,11,0,80,20,10,0,21,4,8,0,5,0,14,0,92,62,14,5,54,7,15,6,8,0,14,0,179,45,3,0,26,3,3,3,3,0,4,0,98,28,3,0,24,6,4,0,0,0,5,0,71,20,0,0,11,0,4,0,0,0,8,0,41,34,6,3,20,4,3,3,0
LGA15560,4,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,34,0,36,4,5,0,0,0,4,0,0,0,11,0,31,5,0,0,3,0,9,0,4,0,6,0,29,9,0,0,6,0,9,0,3,0,15,0,44,3,0,0,8,0,3,0,5,3,0,0,24,17,0,0,8,0,6,0,4,0,4,0,42,26,0,0,18,0,7,0,0,0,0,0,53,15,0,0,9,0,0,0,0,0,0,0,32,8,0,0,6,0,0,0,0,0,0,0,20,12,0,0,0,5,0,0,0,0,0,0,15,13,0,0,10,0,0,0,0
LGA15650,4,0,0,0,0,0,0,0,0,33,0,38,0,0,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,4,0,10,0,13,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,3,0,38,0,46,0,0,0,5,0,0,0,16,0,20,0,41,0,3,0,3,0,6,0,13,0,156,0,183,0,0,0,3,0,6,0,19,0,66,0,98,0,6,0,7,5,17,0,10,5,60,0,111,15,4,3,23,3,21,0,13,5,44,0,132,14,3,0,20,0,14,0,3,0,19,0,79,12,6,0,15,8,10,0,4,0,16,0,69,62,11,4,47,0,44,0,3,3,16,0,201,60,0,0,35,7,10,3,6,0,5,0,130,66,4,0,36,4,11,4,4,0,6,0,130,41,0,0,19,0,4,0,0,0,0,0,68,86,6,0,29,4,17,5,3
LGA15700,0,0,0,0,0,0,0,0,0,38,4,47,0,0,0,0,0,0,0,0,0,18,0,26,0,0,0,0,0,0,0,3,0,18,0,19,0,0,0,0,0,0,0,4,0,15,0,22,6,3,0,4,0,3,0,15,0,75,0,105,0,0,0,3,0,4,0,17,0,45,3,81,7,15,0,5,0,9,0,42,3,426,6,519,7,16,0,11,0,7,0,38,14,206,3,303,8,25,0,8,0,32,4,28,7,147,0,262,16,33,3,40,4,22,4,38,0,147,3,312,10,6,3,23,0,19,0,21,0,39,0,135,20,10,4,27,5,15,4,11,5,27,0,133,57,12,0,44,9,29,4,17,0,30,3,209,39,10,0,27,3,6,0,8,0,19,0,115,25,5,0,18,0,3,0,0,0,14,0,76,20,0,0,12,3,8,0,3,0,3,0,43,24,0,4,18,4,11,0,3
LGA15750,0,0,0,0,0,0,0,0,0,20,5,28,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,4,0,0,0,5,0,3,0,26,3,41,0,0,0,5,0,6,0,10,0,14,0,35,0,0,0,5,0,5,0,8,3,118,4,153,0,9,0,5,0,10,0,15,0,43,0,88,11,9,0,13,0,13,0,12,0,58,4,125,16,10,0,30,0,18,0,8,4,39,0,117,14,7,0,27,0,16,0,0,3,5,0,82,25,4,0,21,5,14,0,5,0,15,0,81,89,4,3,37,5,18,4,6,0,7,0,174,65,5,3,38,4,3,0,0,0,5,4,116,47,0,5,14,4,4,0,3,0,0,0,81,25,4,0,12,6,4,0,0,0,3,0,47,65,0,0,16,0,4,0,0
LGA15800,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,10,0,82,4,99,0,0,0,0,0,0,0,5,0,28,0,37,8,3,0,3,0,6,0,0,5,23,0,51,7,5,0,15,0,5,0,9,4,23,0,69,5,0,0,15,0,5,0,6,0,8,0,33,8,0,0,10,3,10,0,0,4,4,0,45,21,5,0,22,0,8,0,4,0,5,0,67,19,0,0,16,4,0,0,0,0,0,0,43,14,0,0,7,0,3,0,0,0,0,0,33,12,0,0,0,0,0,0,0,0,0,0,13,17,3,0,9,0,5,0,3
LGA15850,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,4,0,4,0,9,0,15,0,0,0,0,0,4,0,14,0,65,0,85,4,0,0,3,0,7,0,9,0,25,0,51,3,0,0,3,0,13,0,6,0,19,0,50,5,0,0,12,0,13,0,0,0,21,0,50,7,0,0,15,0,6,0,4,0,3,0,34,14,0,0,13,0,5,0,4,0,0,0,34,40,7,0,20,4,8,0,4,0,5,0,97,19,3,0,9,3,6,0,0,0,3,0,44,11,0,0,7,0,0,0,0,0,5,0,23,11,0,0,0,0,0,0,0,0,0,0,15,21,0,0,9,0,0,0,0
LGA15900,3,0,0,0,0,0,0,0,3,206,5,218,0,5,0,0,0,0,0,3,0,87,0,96,0,0,3,0,0,0,0,18,3,52,0,80,0,0,0,0,0,0,0,12,0,29,0,45,0,12,6,0,0,0,0,32,3,243,3,302,0,7,0,0,0,3,5,62,12,166,6,259,5,32,0,8,0,23,3,111,9,1326,15,1534,5,46,0,15,3,59,14,144,11,779,8,1082,17,110,3,59,0,126,16,187,23,650,3,1202,48,166,6,194,12,151,27,170,19,686,9,1490,59,95,4,190,22,138,20,102,18,233,0,882,128,110,12,276,22,118,17,73,13,255,3,1038,757,163,19,565,78,281,43,141,26,310,0,2382,735,88,18,509,67,107,26,66,15,155,3,1785,652,53,9,345,42,87,13,39,9,91,5,1346,534,31,14,142,38,23,6,13,0,35,0,837,984,75,16,358,70,182,24,63
LGA15950,0,0,0,0,0,4,0,3,0,109,0,122,0,0,0,0,0,0,0,6,0,35,0,43,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,10,4,76,0,89,0,0,0,0,0,0,0,3,5,39,0,47,0,0,0,0,0,6,0,24,6,155,0,195,0,8,0,0,0,9,8,21,4,117,3,174,10,21,0,5,0,27,4,30,12,142,0,259,17,49,0,20,6,44,13,53,4,156,0,371,15,26,10,44,9,59,10,31,4,67,0,274,14,29,0,47,15,68,9,42,11,127,0,371,174,73,22,170,56,158,29,80,15,220,4,995,325,38,0,159,58,92,16,54,12,135,0,903,399,29,9,188,50,122,9,31,6,92,6,940,483,28,8,95,33,48,0,22,0,43,0,774,2320,109,17,460,103,452,17,157
LGA15990,0,0,5,0,0,10,0,8,0,413,6,443,0,0,0,0,0,0,0,11,4,169,0,190,0,0,0,0,0,0,4,23,3,83,0,116,0,0,0,0,0,0,0,18,4,54,0,83,0,9,0,0,0,6,0,26,11,390,3,440,0,10,0,0,0,4,9,74,10,224,0,331,4,26,3,4,0,21,6,126,31,1205,19,1451,4,46,6,15,7,37,12,147,28,815,5,1125,11,95,17,32,7,102,25,192,39,1092,10,1626,37,146,21,91,13,148,29,239,76,1146,6,1953,43,102,15,122,29,151,41,195,35,519,4,1255,80,140,27,180,42,136,45,166,31,626,4,1478,568,275,49,498,137,358,110,303,66,811,14,3192,706,177,21,532,147,220,53,178,27,456,5,2537,735,120,13,435,127,202,31,102,15,318,4,2116,723,62,14,276,59,104,17,73,9,179,0,1507,2937,256,20,960,205,711,37,288
LGA16100,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,5,0,16,0,28,0,0,0,0,0,0,0,5,0,0,0,9,7,0,0,0,0,0,0,12,0,60,0,82,0,0,0,0,0,3,0,8,0,39,0,60,0,5,0,6,0,8,0,6,0,23,0,44,3,5,3,12,0,12,0,3,3,16,3,63,0,4,0,11,0,8,0,0,0,11,0,38,17,0,0,8,0,3,0,0,0,4,0,41,35,5,0,19,7,14,3,3,0,5,0,97,19,3,0,13,8,4,3,0,0,0,0,56,21,0,0,16,0,6,0,0,0,4,0,44,15,0,0,4,0,0,0,0,0,0,0,24,17,4,0,5,0,10,0,5
