LGA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
LGA15240,1121,1212,2578,2827,3638,3844,1432,268,32,16957,22,18,46,58,103,133,95,40,5,516,0,0,5,16,19,0,0,0,0,37,27,17,57,70,99,112,32,5,0,424,0,3,8,17,25,28,0,0,0,87,4,12,64,82,112,93,28,0,0,398,6,4,14,25,45,28,7,0,0,131,387,201,309,360,423,431,117,12,0,2242,438,183,244,235,237,276,56,9,0,1669,5,3,20,40,57,85,24,3,0,228,6,4,18,17,27,24,7,0,0,99,0,16,46,51,70,80,14,3,0,282,20,22,58,55,72,69,29,4,0,326,13,30,121,134,144,154,63,4,0,670,12,39,96,114,174,154,35,5,0,631,8,17,96,155,197,156,26,0,0,658,32,110,343,476,517,516,138,10,0,2149,102,295,868,896,1309,1367,291,18,0,5144,10,11,24,34,35,41,16,0,0,175,23,34,109,123,137,110,33,0,0,575
LGA15270,365,449,1180,1167,1235,1095,402,104,14,6012,10,10,23,31,43,64,46,20,9,254,0,15,75,57,51,20,0,0,0,216,16,13,43,41,37,25,11,0,0,189,0,4,3,5,3,6,0,0,0,19,6,8,16,44,31,21,11,0,0,140,0,12,16,13,18,15,7,0,0,83,88,61,129,123,151,95,28,5,0,690,133,57,100,85,95,73,16,3,0,565,0,7,18,18,25,17,5,0,0,85,0,6,7,3,10,3,3,0,0,31,0,5,23,22,18,14,0,0,0,79,0,11,24,16,24,11,5,0,0,90,8,7,53,55,72,43,11,0,0,252,3,19,51,46,56,57,8,0,0,248,4,7,43,72,64,43,10,0,0,230,15,27,162,185,175,157,23,3,0,736,25,56,195,224,271,258,60,0,0,1099,7,3,16,11,12,9,0,0,0,59,10,15,60,32,38,30,11,0,0,199
LGA15300,130,224,565,445,512,531,223,57,7,2694,15,34,74,58,76,66,37,13,3,363,0,0,0,0,0,0,0,0,0,0,5,0,7,6,5,11,0,0,0,38,0,0,0,0,0,0,0,0,0,4,7,8,16,11,13,11,7,0,0,70,0,5,4,0,3,11,0,0,0,34,38,25,40,44,54,43,8,0,0,251,32,17,31,43,32,29,7,0,0,190,0,3,10,9,17,11,8,4,0,71,0,0,0,0,0,0,0,0,0,7,0,12,16,19,11,5,0,0,0,59,0,3,5,0,9,4,0,0,0,20,0,11,34,18,16,32,5,0,0,120,0,0,8,17,19,22,4,0,0,75,5,8,40,42,44,23,8,0,0,171,3,30,91,86,105,70,24,0,0,410,11,39,103,81,62,102,28,0,0,410,0,5,3,4,0,4,0,0,0,19,0,12,23,13,19,8,7,0,0,82
LGA15350,218,463,1164,1442,1650,1294,613,206,21,7069,0,0,0,3,6,8,5,3,3,33,0,0,4,0,4,6,0,0,0,7,16,12,36,39,33,17,9,0,0,155,0,5,4,7,12,0,0,0,0,24,0,3,32,28,36,11,9,4,0,119,0,12,42,53,54,46,8,4,0,228,75,70,102,86,90,67,23,4,0,519,76,54,66,40,41,23,7,0,0,298,0,0,9,21,31,13,6,0,0,83,0,19,55,66,81,36,14,0,0,268,6,35,140,258,235,134,39,5,0,848,4,11,45,45,65,63,17,3,0,252,3,93,302,305,321,221,72,13,0,1339,3,9,52,49,32,39,15,0,0,203,0,13,41,69,76,48,23,3,0,274,31,57,106,151,170,150,66,13,0,741,10,62,173,198,225,241,109,25,0,1047,10,18,39,22,33,23,15,0,0,164,8,22,37,31,45,25,20,3,0,198
LGA15520,178,176,482,511,608,607,286,51,10,2928,8,10,36,47,52,68,36,18,0,285,0,0,0,0,0,4,0,0,0,6,11,10,21,20,30,13,3,0,0,106,0,0,0,5,5,7,0,0,0,12,0,0,11,11,21,18,7,0,0,66,3,6,4,5,10,11,0,0,0,42,39,22,33,48,54,71,11,0,0,281,59,22,41,38,49,59,21,10,0,299,0,0,7,5,20,8,10,0,0,59,0,0,0,3,0,0,0,0,0,8,0,7,6,15,13,7,4,0,0,52,0,0,6,11,11,4,0,0,0,32,0,8,13,23,25,16,3,0,0,84,0,0,10,16,23,29,9,4,0,87,3,4,23,50,37,29,12,0,0,150,4,19,69,91,86,73,11,0,0,350,9,34,106,104,144,153,25,0,0,572,14,5,13,5,7,8,7,0,0,56,6,12,20,20,18,17,0,0,0,86
LGA15560,40,65,182,147,155,211,85,16,4,895,4,6,21,25,45,45,16,8,0,176,0,0,0,0,0,0,0,0,0,0,5,9,11,7,15,5,0,0,0,52,0,0,0,0,0,0,0,0,0,5,0,0,6,7,4,5,0,0,0,15,0,0,3,5,0,0,0,0,0,12,4,4,9,6,14,17,0,0,0,57,12,7,9,7,13,10,4,0,0,60,3,0,3,0,0,7,3,0,0,21,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,3,3,3,3,3,5,0,0,19,0,5,4,6,5,5,0,0,0,25,0,0,4,7,8,11,8,0,0,33,3,6,20,18,20,34,0,0,0,106,3,6,20,22,36,21,5,0,0,117,0,0,0,0,5,0,0,0,0,5,0,0,0,6,0,0,0,0,0,11
LGA15650,242,342,873,818,798,647,168,43,4,3938,17,23,51,35,29,34,17,4,0,210,0,29,83,87,65,26,0,0,0,288,11,9,20,16,21,10,0,0,0,97,0,6,13,10,23,7,5,0,0,56,0,7,20,13,21,18,3,0,0,82,3,6,10,10,10,5,0,0,0,44,52,36,89,80,69,61,5,0,0,404,105,32,51,45,59,34,8,0,0,328,0,4,19,5,14,16,8,0,0,65,4,0,4,4,3,4,0,0,0,18,0,0,15,11,11,12,0,0,0,55,0,3,8,11,8,5,4,0,0,38,4,7,30,29,28,15,4,3,0,125,5,22,45,55,44,34,7,0,0,208,0,17,34,45,40,31,5,0,0,165,4,19,80,96,109,57,16,0,0,390,18,44,139,105,139,114,28,0,0,593,3,0,9,7,3,0,0,0,0,32,17,12,28,29,23,16,4,0,0,128
LGA15700,250,235,543,581,718,797,295,61,12,3495,3,8,24,13,20,37,25,18,0,150,0,0,0,4,0,0,0,0,0,0,0,3,10,16,20,35,10,0,0,98,0,0,0,0,6,0,0,0,0,9,0,0,18,17,14,10,5,0,0,75,0,0,4,3,6,6,0,0,0,36,49,26,54,78,77,73,16,5,0,381,108,43,48,60,61,61,7,4,0,394,3,0,0,11,15,32,5,0,0,72,3,0,0,8,0,4,5,0,0,20,0,3,12,9,13,17,0,0,0,50,3,0,7,12,13,12,9,3,0,53,3,7,25,36,40,32,11,0,0,148,0,3,25,34,28,35,10,0,0,138,0,3,26,19,45,30,7,0,0,140,7,20,75,99,159,145,25,0,0,529,17,61,161,166,259,301,64,5,0,1033,3,0,5,10,5,8,0,0,0,35,7,5,26,29,15,21,5,0,0,107
LGA15750,180,272,615,553,577,606,237,49,11,3095,5,15,41,42,53,63,44,11,0,280,0,15,21,15,12,9,0,0,0,72,3,0,12,11,10,9,3,0,0,40,0,0,5,4,5,0,0,0,0,10,5,4,5,10,11,9,4,0,0,50,5,3,13,6,11,8,0,0,0,43,49,16,48,43,49,64,18,0,0,286,42,26,28,37,24,31,9,0,0,197,4,4,16,9,14,9,9,0,0,62,0,0,6,5,3,4,4,0,0,18,5,5,10,7,5,6,4,0,0,42,4,6,6,9,8,3,0,0,0,33,7,16,42,33,21,24,5,0,0,142,6,11,24,24,30,22,4,0,0,120,0,12,44,26,28,24,4,0,0,144,4,34,78,73,78,68,17,0,0,358,22,35,118,116,130,121,25,0,0,569,4,0,6,0,6,0,0,0,0,22,9,9,17,21,10,24,6,0,0,93
LGA15800,53,89,206,216,237,281,115,16,3,1224,0,3,18,16,15,31,15,9,0,111,0,0,0,0,0,0,0,0,0,0,12,5,13,14,11,14,6,0,0,65,0,0,0,0,0,0,0,0,0,4,0,0,4,3,5,7,4,0,0,20,0,0,0,6,0,4,0,0,0,18,18,7,16,18,26,28,0,0,0,115,18,9,10,16,16,16,7,0,0,94,0,0,0,4,4,9,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,3,3,10,0,0,0,0,22,0,0,4,4,6,0,0,0,0,7,0,0,7,7,11,8,3,0,0,34,0,0,6,5,9,9,0,0,0,23,0,0,15,21,15,15,4,0,0,74,0,8,35,51,44,37,0,0,0,180,0,15,45,48,51,61,11,0,0,233,0,0,0,3,0,0,0,0,0,8,0,3,12,4,9,3,0,0,0,41
LGA15850,75,106,251,240,262,292,137,32,3,1400,7,8,20,21,28,32,21,10,0,145,0,0,6,0,4,0,0,0,0,8,0,3,5,3,0,0,0,0,0,18,0,4,3,0,0,4,0,0,0,15,0,0,5,6,4,3,0,0,0,16,0,6,3,0,3,3,3,0,0,22,7,16,18,30,12,23,6,0,0,113,18,5,17,3,14,12,7,3,0,71,0,6,8,8,12,4,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,8,3,6,6,0,0,0,21,0,0,3,8,3,3,0,0,0,13,0,5,8,8,15,7,3,0,0,49,0,3,3,3,6,7,4,0,0,35,0,7,10,12,17,6,7,0,0,52,9,15,56,52,49,36,14,0,0,229,8,16,65,62,52,74,19,3,0,295,3,0,3,3,0,0,0,0,0,7,0,0,8,6,5,7,3,0,0,32
LGA15900,2340,5053,11073,9007,7860,5873,1501,215,14,42945,3,20,16,15,41,25,7,0,0,129,0,16,70,64,43,18,8,0,0,215,59,87,258,229,222,125,35,3,0,1022,0,14,50,80,74,30,4,0,0,253,13,73,221,235,171,147,32,4,0,887,10,37,99,92,94,65,21,0,0,413,653,909,799,517,630,443,103,9,0,4069,1219,1032,613,357,303,199,43,5,0,3773,10,45,121,147,127,121,24,4,0,597,13,45,104,79,59,34,6,0,0,347,9,106,526,482,374,210,35,0,0,1743,17,65,162,118,122,73,32,5,0,591,40,310,918,797,520,281,70,14,0,2953,23,160,329,285,296,220,43,0,0,1362,14,169,652,684,608,325,50,0,0,2507,144,559,1386,1364,1403,976,214,9,0,6056,234,1536,3532,2631,2639,2083,397,25,4,13075,85,92,166,94,92,50,15,4,0,597,90,217,401,304,269,155,49,5,0,1491
LGA15950,308,1169,5963,5240,3455,2424,1188,307,17,20082,0,7,4,8,6,12,6,0,0,44,0,0,11,10,6,5,0,0,0,36,14,33,134,149,104,61,14,9,0,510,0,4,25,30,14,9,5,0,0,81,0,18,167,119,73,41,12,0,0,426,0,25,189,161,113,72,23,0,0,586,86,167,410,272,178,106,55,4,0,1271,91,128,271,166,77,58,24,4,0,823,0,10,65,86,62,38,16,0,0,282,4,49,296,229,168,88,22,3,0,851,0,82,798,827,538,231,49,10,0,2536,5,35,166,148,90,59,44,12,0,560,9,306,1572,1014,635,378,160,19,0,4092,9,32,218,165,124,82,40,10,0,672,3,51,314,302,238,160,41,9,0,1114,46,140,600,487,391,347,142,19,0,2169,28,243,1057,650,566,569,220,37,0,3367,15,29,105,62,47,53,27,3,0,340,15,40,164,120,104,70,17,5,0,542
LGA15990,3487,5528,11968,15038,16846,11922,3937,724,56,69496,7,11,23,40,28,33,22,9,0,174,0,0,4,13,11,14,3,0,0,46,150,112,339,518,620,357,90,13,0,2201,0,9,31,68,61,29,14,0,0,205,26,85,345,535,583,305,97,5,0,1983,21,72,335,504,674,354,93,11,3,2071,873,883,1009,1063,1136,966,284,41,6,6261,1216,668,606,457,426,296,78,4,0,3748,34,40,127,183,286,189,50,12,0,920,38,107,401,502,497,205,44,4,4,1799,16,132,723,1327,1222,522,120,6,3,4071,29,142,300,386,421,229,87,23,3,1616,94,598,1957,2320,2298,1205,389,60,0,8920,29,120,425,537,614,358,79,15,0,2162,22,95,425,642,785,461,97,10,0,2545,286,578,1488,1819,2326,1742,476,33,0,8751,267,980,2287,2459,3061,2698,813,83,0,12651,120,127,259,278,261,165,51,13,0,1271,142,233,530,504,535,346,83,17,0,2381
LGA16100,65,96,191,239,274,293,157,36,0,1353,0,3,4,13,17,22,31,12,0,100,0,0,0,0,0,0,0,0,0,0,0,3,16,18,19,25,0,0,0,83,0,0,0,0,0,0,0,0,0,6,0,3,7,6,5,4,0,0,0,26,0,0,0,0,5,5,4,0,0,14,29,11,12,6,22,16,3,3,0,96,10,10,12,12,19,9,3,3,0,82,0,0,3,11,10,5,5,0,0,29,0,0,3,3,0,0,0,0,0,9,0,0,5,3,4,0,0,0,0,13,0,0,3,4,7,5,0,0,0,19,0,13,4,19,8,7,7,0,0,62,0,0,7,5,8,13,4,0,0,40,0,0,14,18,28,15,3,0,0,74,5,5,17,19,50,29,17,0,0,140,6,10,39,30,38,41,18,0,0,192,0,6,6,0,6,8,0,0,0,25,4,0,8,7,0,3,3,0,0,28
LGA16150,667,855,2356,2145,1988,1542,552,97,9,10210,4,10,20,20,20,21,26,9,0,129,0,22,79,61,21,12,0,0,0,193,7,17,66,51,39,31,14,0,0,221,0,0,10,5,8,4,3,0,0,27,4,17,44,53,40,37,20,0,0,207,0,14,21,16,13,12,0,0,0,77,226,129,233,187,158,152,35,0,0,1107,232,116,159,125,77,79,26,0,0,804,0,12,23,38,33,38,10,0,0,155,0,3,15,17,11,3,3,0,0,65,0,18,46,38,43,21,9,0,0,168,3,4,39,26,34,16,11,0,0,128,3,26,116,102,83,73,15,0,0,420,11,19,70,87,79,62,11,0,0,339,10,47,169,239,254,143,23,0,0,891,31,89,283,343,366,244,72,4,0,1434,60,263,835,710,636,543,121,6,0,3174,24,11,16,10,14,9,4,0,0,84,22,35,100,94,80,43,14,3,0,387
LGA16200,222,270,663,562,623,597,215,57,3,3226,8,10,11,17,29,26,30,12,5,156,0,11,37,19,9,8,0,0,0,86,0,4,4,10,7,12,6,0,0,41,0,0,0,0,0,0,0,0,0,6,3,3,4,9,14,18,3,0,0,59,0,4,10,9,6,10,0,0,0,40,49,54,57,66,67,48,17,0,0,358,66,36,42,30,39,38,5,0,0,262,4,9,20,10,20,11,7,0,0,82,0,0,0,7,0,5,0,0,0,11,0,5,10,11,10,6,0,0,0,43,0,5,12,7,15,0,6,0,0,42,3,14,23,14,21,13,3,0,0,93,0,3,18,22,13,24,9,0,0,77,12,31,69,66,73,41,4,0,0,290,11,28,65,109,112,82,22,0,0,420,15,40,131,143,145,167,32,3,0,683,5,0,6,0,3,5,0,0,0,19,12,14,31,21,23,16,6,0,0,117
LGA16260,1547,5448,18828,18799,10725,7515,2185,259,28,65342,0,11,23,36,23,21,0,0,0,113,0,0,7,11,9,0,5,0,0,41,39,149,615,675,547,323,47,9,0,2401,0,14,74,109,73,42,0,0,0,318,12,96,508,498,328,174,47,9,0,1673,11,89,510,601,434,229,57,0,0,1931,500,824,1504,1058,693,475,104,14,0,5174,548,526,776,474,342,228,38,0,0,2930,12,85,355,322,237,175,45,0,0,1234,21,69,371,354,155,67,19,0,0,1061,22,302,1506,1541,708,309,55,6,0,4456,9,80,338,329,196,119,30,0,0,1109,48,543,2572,1804,790,433,116,16,0,6327,16,180,521,446,320,253,65,9,0,1799,16,148,684,853,669,429,93,3,0,2904,188,548,1786,1660,1475,998,263,18,0,6932,167,1212,3697,2976,2313,1815,462,40,0,12691,42,96,192,145,80,35,15,0,0,611,24,111,384,341,313,198,45,7,0,1430
LGA16350,2811,5347,12370,12586,10246,7628,2001,187,18,53199,3,19,54,64,89,46,17,0,0,302,0,0,14,13,11,9,0,0,0,49,63,131,433,542,527,397,62,3,0,2155,3,28,82,104,95,54,4,0,0,370,42,144,489,528,415,274,66,4,0,1968,25,103,333,350,267,220,39,0,0,1339,733,790,1320,1124,1002,745,131,8,0,5858,1206,525,448,360,277,222,47,0,0,3085,52,155,400,429,434,270,69,6,0,1817,16,46,116,101,63,43,4,0,0,397,22,200,672,748,497,267,35,5,0,2437,18,109,221,212,156,93,31,6,0,848,38,259,697,619,381,214,82,0,0,2293,40,155,402,382,318,223,48,4,0,1572,32,275,832,858,816,526,80,3,0,3427,146,503,1567,1499,1372,946,184,12,0,6233,239,1027,2746,2556,2173,1709,359,16,0,10818,81,90,146,107,99,56,17,0,0,592,86,176,425,320,264,170,39,4,0,1479
LGA16380,1290,1359,2839,3342,3851,3338,1110,179,17,17328,8,13,23,33,45,62,43,17,0,245,0,0,0,5,4,7,0,0,0,11,25,18,51,64,65,69,16,4,0,317,0,4,40,96,130,86,6,0,0,366,6,23,63,102,127,77,22,7,0,421,3,8,22,25,42,42,8,0,0,159,413,239,293,324,380,410,99,9,0,2179,557,277,269,228,209,200,45,0,0,1786,12,17,25,30,70,64,17,0,0,239,11,8,27,16,26,22,7,4,0,108,6,14,46,78,105,66,11,5,0,333,4,24,65,60,74,58,22,4,0,301,16,38,134,192,197,153,55,6,0,793,8,43,84,126,164,163,36,0,0,620,11,39,144,205,273,166,27,0,0,857,61,126,446,621,735,511,97,7,0,2601,149,431,988,1066,1346,1284,276,18,0,5558,42,29,36,30,34,25,10,0,0,203,27,62,157,157,145,118,36,3,0,701
LGA16400,1118,1351,2751,3063,3467,3167,883,140,7,15946,7,5,9,26,27,26,16,0,0,126,0,6,15,23,18,8,5,0,0,74,25,21,53,88,117,81,19,5,0,397,0,3,10,19,16,13,0,0,0,65,10,20,94,103,106,106,16,3,0,454,6,14,37,33,45,25,14,6,0,176,302,237,263,305,397,353,49,4,0,1919,469,282,223,203,238,168,30,3,0,1610,0,18,38,69,80,83,20,4,0,318,3,8,15,19,14,10,0,0,0,69,0,16,86,114,103,78,19,7,0,426,3,29,39,51,58,53,20,5,0,254,14,55,135,182,177,130,42,8,0,730,10,55,133,157,162,138,28,0,0,685,21,52,188,237,315,161,19,0,0,1004,31,97,295,419,437,365,89,3,0,1731,96,246,638,743,933,878,175,10,0,3712,32,15,27,42,40,26,6,0,0,197,36,51,136,121,131,99,21,4,0,600
LGA16490,934,1491,3911,3951,3889,2850,830,120,12,17990,3,15,18,21,30,64,41,14,3,210,0,4,10,5,4,6,0,0,0,20,39,23,53,69,65,50,12,0,0,306,0,8,21,30,11,12,4,0,0,81,21,54,127,97,121,80,19,3,0,515,5,8,29,31,40,27,16,0,0,155,248,154,271,154,202,188,43,7,0,1274,301,159,167,124,87,70,9,0,0,912,0,14,41,35,60,34,13,0,0,196,3,11,40,32,34,22,3,0,0,146,3,10,56,60,46,38,8,0,0,223,8,48,77,56,53,28,9,0,0,283,22,84,339,319,311,147,48,4,0,1278,9,37,117,92,120,92,27,4,0,487,42,230,1126,1375,1360,677,62,0,0,4859,65,140,385,453,474,273,59,0,0,1855,61,207,701,577,588,466,115,0,0,2712,29,29,52,63,48,33,14,5,0,270,39,75,129,118,106,72,19,3,0,554
LGA16550,1011,2802,9011,8145,6709,4538,1497,235,26,33962,4,8,17,13,3,6,0,0,0,56,0,0,3,10,10,0,0,0,0,25,30,52,177,179,150,82,28,0,0,700,0,0,34,29,28,11,0,0,0,109,3,65,295,219,145,85,20,8,0,843,8,30,195,206,168,87,12,4,0,704,293,425,613,470,385,290,90,8,0,2578,341,356,479,246,188,151,25,0,0,1786,4,36,209,203,264,140,25,0,0,881,15,57,327,280,220,105,8,5,0,1021,9,106,710,783,607,209,38,0,0,2452,8,58,205,178,181,98,39,11,0,770,43,429,1634,1153,821,407,98,14,0,4606,8,86,454,275,211,126,51,3,0,1210,20,109,453,483,420,303,59,0,0,1846,132,394,1164,1170,1106,841,227,16,0,5042,100,522,2143,1506,1393,1148,379,27,4,7220,31,103,205,161,135,97,31,6,0,771,36,105,346,241,205,148,28,6,0,1107
LGA16610,331,428,835,785,936,920,342,70,14,4659,0,18,26,32,33,47,37,11,0,213,0,0,3,5,0,0,0,0,0,8,16,30,60,50,72,52,6,3,0,286,0,0,0,0,0,3,0,0,0,5,6,11,21,15,19,9,3,0,0,86,0,3,13,11,9,3,4,0,0,43,79,57,81,85,104,98,22,3,0,521,115,55,51,40,58,37,7,0,0,360,0,6,5,22,27,25,8,4,0,91,0,3,0,5,6,7,0,0,0,22,0,5,17,27,25,12,6,0,0,92,3,8,6,19,7,3,3,0,0,54,3,18,37,50,43,21,9,0,0,186,5,12,30,33,32,41,14,0,0,162,0,15,32,33,52,31,0,0,0,167,3,28,111,158,156,134,22,3,0,608,33,100,201,214,275,309,76,4,0,1207,6,8,5,4,14,10,3,0,0,42,14,19,36,36,34,27,5,0,0,163
LGA16700,914,2833,9300,8811,5886,4312,1329,159,16,33555,0,4,14,7,12,11,0,0,0,52,0,5,14,10,8,4,0,0,0,45,31,51,309,357,244,172,31,5,0,1198,0,3,40,46,40,19,4,0,0,159,4,52,246,251,181,98,24,3,0,865,7,51,343,408,281,148,29,4,0,1269,325,489,744,543,376,301,89,8,0,2871,287,352,408,274,200,114,25,0,0,1662,0,20,148,152,114,120,11,0,0,575,9,59,309,270,167,80,16,0,0,911,12,137,889,819,475,241,46,0,0,2626,6,48,232,197,119,83,19,9,0,709,28,294,1456,1111,652,339,93,17,0,3991,10,49,244,225,158,148,43,0,0,882,6,61,324,348,277,237,44,0,0,1304,104,312,1041,901,819,629,150,15,5,3992,88,550,1717,1334,1171,1023,291,25,0,6197,57,78,129,94,56,42,6,0,0,471,22,96,235,212,172,141,41,4,0,923
LGA16900,1107,1684,3819,3733,3643,2825,626,51,4,17492,6,6,9,4,11,9,10,0,0,44,0,0,18,24,10,0,0,0,0,52,29,38,105,95,118,59,13,0,0,452,4,3,11,16,24,8,0,0,0,62,22,33,111,116,99,66,18,0,0,468,5,10,37,47,55,18,6,0,0,181,330,288,404,396,473,319,59,6,0,2283,482,210,211,142,165,125,13,0,0,1355,5,23,51,70,82,56,20,3,0,304,0,10,21,24,11,11,0,0,0,74,3,44,177,196,167,83,8,0,0,679,7,27,73,66,56,33,9,0,0,266,18,66,180,174,145,87,21,0,0,692,19,53,114,152,151,132,18,0,0,646,18,70,248,340,319,162,24,0,0,1174,66,165,495,527,492,361,55,3,0,2171,129,462,1162,1062,1113,855,136,0,0,4927,24,24,32,28,27,24,9,0,0,163,43,68,146,121,121,74,16,0,0,578
