SED_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
SED10074,12,0,0,0,2319,2328,101,7,0,0,2334,2436,3433,76,118,3,3059,6692,5086,162,301,12,1316,6871,3413,228,473,34,791,4942,2971,149,503,47,420,4089,2469,94,327,152,189,3224,1268,44,135,259,42,1742,296,7,24,259,21,610,19039,768,1886,760,10491,32936,9,0,0,0,2107,2116,243,6,5,0,1955,2212,4608,111,154,10,2329,7209,4572,233,448,41,1112,6407,3280,267,724,99,688,5054,2865,174,762,336,420,4553,2219,112,529,661,177,3699,857,28,206,957,51,2100,172,0,55,773,19,1022,18812,939,2884,2879,8863,34378,16,0,0,0,4424,4450,342,11,8,0,4288,4651,8038,186,267,14,5391,13899,9657,396,753,48,2432,13281,6693,494,1202,134,1483,9996,5829,331,1262,381,844,8644,4683,201,857,817,365,6924,2121,71,341,1219,88,3840,465,13,80,1034,47,1637,37855,1703,4766,3636,19359,67319
SED10075,3,0,0,0,2801,2804,70,0,3,0,2354,2439,1754,79,86,3,2630,4550,3092,217,328,21,1339,4999,3165,273,668,37,1052,5190,3196,214,704,107,513,4728,2995,147,475,226,157,4010,1579,49,142,307,65,2138,370,14,17,215,12,628,16233,995,2420,920,10926,31492,4,0,0,3,2598,2604,143,6,5,0,2285,2436,2262,155,126,13,2288,4850,3235,323,568,29,1140,5303,3334,350,991,116,803,5595,3329,244,1012,321,352,5260,2655,132,633,717,96,4228,1164,34,233,1078,31,2547,166,6,49,716,14,952,16284,1258,3619,3001,9604,33771,10,0,0,3,5397,5411,210,5,3,6,4645,4874,4013,232,213,18,4915,9398,6328,538,894,54,2484,10300,6496,623,1656,157,1857,10787,6526,458,1714,432,859,9994,5653,282,1103,944,249,8241,2742,84,381,1385,99,4683,535,20,69,935,26,1582,32518,2251,6042,3923,20531,65263
SED10076,4,0,3,0,1816,1826,64,0,3,0,1476,1543,955,59,46,0,1924,2988,1722,184,259,3,1201,3370,2153,240,568,32,1081,4075,3092,297,964,107,718,5180,3806,250,772,295,292,5413,2042,89,257,408,109,2904,499,15,43,368,34,952,14332,1140,2912,1219,8646,28249,4,0,3,0,1787,1797,108,12,5,0,1308,1433,1261,109,84,10,1719,3190,1850,261,387,30,1013,3537,2357,291,833,129,830,4436,3461,277,1030,293,525,5578,3505,183,799,832,208,5529,1509,34,297,1169,77,3081,301,4,77,931,24,1341,14357,1173,3512,3393,7487,29929,8,0,3,3,3605,3628,171,8,8,0,2779,2976,2215,170,128,15,3640,6175,3569,444,647,37,2213,6907,4511,532,1400,164,1910,8519,6553,576,1990,399,1240,10766,7309,430,1572,1124,496,10940,3546,124,561,1576,182,5985,799,21,116,1297,65,2298,28689,2314,6425,4608,16139,58179
SED10077,6,8,0,0,2619,2631,234,3,6,8,4858,5102,4328,113,141,3,6438,11026,4252,140,260,6,1437,6099,3689,178,472,16,875,5229,3088,154,509,44,545,4341,2010,103,249,85,286,2731,1254,50,108,170,151,1740,447,12,25,225,56,761,19316,761,1769,556,17256,39664,20,3,0,3,2777,2809,489,16,10,0,4186,4701,4887,148,226,8,4904,10183,4133,207,467,31,1248,6095,3877,273,851,107,739,5850,2994,186,759,278,520,4731,1754,110,379,538,276,3064,897,36,166,926,166,2198,206,8,48,873,86,1222,19251,986,2915,2774,14912,40840,34,6,3,3,5397,5438,722,17,11,9,9043,9807,9218,264,366,15,11347,21205,8380,355,732,40,2687,12190,7564,449,1325,127,1620,11076,6084,342,1266,323,1059,9067,3763,212,634,622,563,5796,2150,88,273,1099,317,3929,651,19,73,1098,139,1985,38563,1753,4683,3331,32172,80499
SED10078,4,0,0,0,1841,1842,134,3,9,3,2850,2999,2607,74,148,4,5359,8193,3409,145,337,15,2365,6271,2754,190,609,20,1716,5292,2074,184,634,65,1011,3974,1532,111,420,81,482,2626,1094,51,153,183,216,1694,353,10,42,192,68,665,13957,773,2362,556,15908,33560,20,0,0,0,1558,1577,348,15,11,4,2769,3151,3088,106,185,17,5104,8498,3366,230,492,19,2407,6517,2683,263,842,91,1702,5581,2071,184,855,257,913,4277,1376,88,493,499,375,2835,776,41,175,913,137,2040,162,17,57,887,86,1215,13892,948,3106,2683,15050,35688,25,0,0,0,3397,3417,485,17,22,3,5620,6147,5699,185,329,23,10456,16685,6779,378,829,31,4776,12788,5435,455,1452,107,3420,10877,4148,372,1491,318,1925,8251,2910,203,913,578,854,5464,1871,89,324,1095,352,3738,509,28,104,1078,156,1880,27851,1721,5468,3240,30961,69245
SED10079,3,0,3,0,2275,2285,41,3,0,0,2019,2075,1112,69,53,0,2073,3310,2166,173,256,6,1189,3795,2612,277,675,35,1025,4624,3104,244,795,101,549,4785,3169,159,591,248,217,4384,1772,77,245,387,84,2563,412,11,38,284,23,767,14402,1013,2662,1057,9442,28582,0,4,0,0,2135,2138,103,5,4,3,1729,1844,1473,124,72,8,1730,3419,2278,251,430,25,1017,4007,2834,348,917,100,779,4981,3244,277,972,302,327,5127,3005,146,757,772,149,4831,1289,45,320,1099,68,2828,218,3,54,855,32,1162,14443,1212,3540,3165,7970,30328,7,4,3,0,4404,4420,148,14,3,4,3752,3920,2582,198,123,8,3807,6727,4447,425,692,29,2205,7796,5454,618,1593,135,1802,9605,6347,520,1769,402,877,9908,6175,302,1351,1022,366,9213,3060,120,569,1483,149,5385,624,23,96,1136,52,1930,28843,2225,6204,4223,17417,58910
SED10080,10,0,4,0,1262,1272,227,15,10,6,5221,5475,3621,165,283,10,13093,17177,3492,255,603,23,5186,9554,2130,250,790,27,2960,6165,1832,239,803,60,1513,4444,1491,107,528,77,788,2996,628,33,198,97,310,1265,210,7,39,129,71,459,13638,1081,3251,440,30405,48808,10,0,0,3,1380,1394,400,14,15,0,5101,5528,3986,183,348,18,11330,15858,3001,193,640,28,3545,7407,1966,182,794,59,1570,4576,1794,168,926,184,779,3856,1284,96,710,342,393,2829,437,20,260,427,176,1316,81,3,83,492,95,758,12969,857,3777,1554,24369,43522,16,0,4,3,2643,2664,631,23,21,6,10324,11004,7610,345,630,35,24422,33033,6491,452,1240,44,8730,16960,4097,433,1583,90,4537,10737,3629,408,1729,247,2292,8304,2768,204,1240,423,1189,5827,1062,53,454,525,484,2583,289,10,121,623,162,1212,26598,1934,7024,1990,54777,92326
SED10081,6,0,3,0,2401,2414,94,12,3,0,1947,2050,1584,107,71,10,2749,4513,2523,214,261,7,1279,4287,2770,309,572,32,1070,4756,3128,278,773,90,658,4920,2745,175,565,214,301,4005,1510,45,185,292,119,2163,367,8,29,225,21,657,14717,1137,2471,881,10552,29767,6,3,0,0,2269,2284,162,18,7,0,1847,2035,1996,181,102,20,2373,4678,2636,278,366,37,1230,4547,2992,362,771,123,831,5079,3177,293,929,304,430,5128,2489,120,587,788,134,4126,1122,38,191,1176,70,2601,189,8,52,954,46,1244,14773,1293,3007,3405,9246,31725,11,3,3,3,4672,4698,249,27,10,0,3791,4083,3579,288,180,30,5117,9192,5154,490,627,47,2514,8835,5765,665,1336,154,1906,9829,6303,568,1701,391,1090,10051,5237,291,1155,1011,437,8132,2636,82,379,1472,196,4766,556,13,80,1181,72,1901,29495,2426,5473,4294,19799,61489
SED10082,0,3,3,0,2297,2309,28,8,0,0,1857,1896,1148,39,47,3,2114,3350,2815,162,240,17,920,4146,3264,215,524,27,738,4776,3357,190,631,73,404,4648,2931,141,557,184,202,4016,1658,52,162,252,76,2194,535,9,43,312,23,927,15744,814,2208,863,8640,28267,4,0,0,0,2295,2299,54,4,0,0,1656,1712,1548,76,63,3,1798,3495,3100,200,380,22,882,4581,3471,310,842,90,534,5253,3325,230,1023,250,389,5219,2701,139,787,665,161,4444,1278,36,311,1072,84,2773,320,3,86,991,56,1462,15796,1001,3479,3099,7855,31231,3,3,4,0,4590,4606,80,10,3,0,3510,3608,2694,119,110,9,3912,6845,5914,355,614,39,1799,8730,6735,527,1371,114,1276,10027,6683,418,1652,324,794,9862,5633,276,1343,848,366,8464,2932,82,476,1318,161,4969,859,16,128,1303,80,2383,31540,1814,5685,3960,16495,59499
SED10083,3,0,0,0,2286,2289,73,3,3,3,2002,2085,1349,71,63,0,2608,4091,2463,198,290,7,1345,4301,2631,282,680,30,974,4595,2799,234,714,73,529,4354,2470,148,560,187,217,3585,1282,54,195,290,101,1914,458,15,59,328,28,883,13522,1003,2564,917,10097,28099,7,3,0,0,2153,2161,121,12,0,4,1922,2053,1748,139,110,6,2213,4220,2572,300,459,34,1203,4568,2731,377,990,121,836,5055,2878,337,1102,302,425,5047,2221,166,824,650,197,4053,963,44,342,1087,76,2514,271,17,83,1197,45,1609,13511,1402,3906,3397,9070,31282,5,3,3,0,4442,4456,192,14,3,4,3919,4134,3099,208,177,8,4817,8311,5040,497,752,41,2548,8876,5360,664,1670,147,1810,9644,5683,568,1814,374,960,9398,4688,307,1381,843,415,7640,2241,99,533,1382,175,4434,729,39,139,1521,69,2489,27036,2401,6474,4314,19165,59384
SED10084,12,3,0,0,2072,2082,26,4,0,0,1710,1743,1057,57,48,3,2161,3324,2322,159,243,7,1356,4089,2530,255,614,33,1167,4587,3020,261,971,98,771,5117,3313,210,885,255,325,4988,2046,87,356,391,133,3021,662,22,92,451,29,1256,14987,1051,3206,1238,9724,30210,10,0,0,0,2008,2017,61,13,3,3,1518,1600,1495,92,93,6,1926,3616,2515,269,419,26,1269,4512,2782,336,945,123,967,5149,3241,340,1346,360,610,5901,3006,159,1049,806,224,5250,1574,63,426,1396,94,3547,336,13,129,1307,40,1816,15017,1290,4408,4029,8664,33401,19,3,0,0,4076,4104,87,21,3,0,3227,3342,2549,148,143,5,4089,6945,4843,428,666,39,2633,8596,5308,584,1557,152,2134,9735,6258,600,2320,463,1375,11016,6320,373,1928,1066,547,10238,3621,151,781,1787,233,6567,997,32,213,1753,70,3070,30003,2340,7618,5264,18385,63611
SED10085,4,5,0,0,2449,2456,53,9,4,4,2056,2128,1589,92,82,3,2619,4377,2694,247,289,12,1338,4569,3197,299,688,40,1156,5379,3339,239,774,108,634,5090,2619,134,563,213,267,3794,1249,63,169,250,94,1827,261,4,33,203,41,538,15006,1083,2595,832,10654,30172,6,0,0,0,2299,2303,142,20,0,4,1741,1906,2000,168,112,11,2102,4386,2924,253,376,46,1083,4677,3340,325,775,119,751,5313,3219,204,792,277,329,4826,2213,90,509,640,130,3580,878,43,139,920,64,2042,131,3,45,694,39,917,14859,1102,2753,2705,8533,29949,7,8,0,0,4746,4761,202,31,5,7,3797,4034,3586,256,194,15,4717,8767,5616,502,659,53,2416,9245,6538,621,1459,156,1915,10693,6555,440,1568,388,965,9917,4838,223,1078,850,393,7381,2135,102,315,1173,151,3872,392,9,74,894,82,1452,29862,2182,5351,3541,19188,60124
SED10086,7,0,0,0,1808,1815,16,0,0,0,2032,2048,1534,36,83,0,5809,7463,3326,121,322,6,2429,6210,2986,191,491,22,1115,4804,2379,118,510,55,630,3687,2196,90,396,104,361,3145,1134,46,164,112,142,1595,446,10,42,193,49,738,14020,612,2005,499,14375,31506,7,0,0,0,1763,1768,48,3,0,0,2308,2357,2246,59,142,6,6391,8835,3521,186,446,33,2258,6445,3039,172,681,69,1072,5033,2379,153,797,185,603,4117,1983,91,690,502,314,3581,789,37,284,791,157,2060,195,4,74,885,81,1237,14206,708,3119,2464,14940,35438,12,0,0,0,3569,3581,67,3,0,0,4339,4410,3779,91,227,6,12200,16299,6852,306,772,36,4686,12654,6026,369,1175,90,2186,9837,4754,272,1310,239,1234,7810,4180,181,1086,608,678,6725,1920,90,446,905,292,3651,639,12,113,1078,126,1968,28229,1323,5117,2959,29313,66945
SED10087,7,0,5,0,2682,2691,95,3,11,3,2608,2718,1789,97,58,4,2911,4854,2744,166,263,3,1285,4465,2897,276,563,29,885,4655,3035,237,638,76,535,4524,2396,137,450,172,213,3364,1243,44,138,253,93,1766,347,15,29,237,27,654,14551,972,2155,774,11242,29690,3,0,0,0,2454,2459,158,18,3,0,2686,2864,2174,166,96,11,2645,5096,2844,267,383,30,1093,4615,2923,316,717,103,732,4788,3030,219,878,265,392,4783,2101,124,503,610,148,3483,994,30,155,947,67,2195,163,5,47,894,49,1159,14394,1144,2784,2853,10259,31444,9,0,9,3,5131,5149,258,18,13,3,5293,5583,3971,257,150,11,5553,9947,5588,437,648,30,2380,9083,5822,597,1276,134,1613,9443,6059,460,1518,346,924,9306,4500,253,951,778,363,6843,2234,74,289,1192,161,3957,504,19,77,1131,76,1818,28944,2117,4938,3633,21503,61134
SED10088,6,0,0,0,2554,2563,58,0,4,0,2081,2142,1681,48,65,4,2708,4502,4071,127,257,8,1343,5807,4052,203,539,20,953,5775,2895,154,551,56,535,4188,2096,94,359,129,236,2906,1407,32,134,207,89,1871,443,8,33,236,12,738,16709,662,1940,666,10515,30490,8,0,0,0,2342,2356,133,3,3,0,1916,2055,2282,64,102,3,2336,4781,4441,156,393,23,1176,6181,4036,273,818,103,819,6051,2676,161,842,200,398,4278,1986,106,654,501,179,3428,1019,33,296,920,76,2342,233,9,99,955,33,1335,16815,811,3205,2710,9274,32812,18,0,0,0,4902,4920,187,3,4,0,3999,4196,3966,110,168,9,5041,9292,8505,285,650,29,2519,11992,8088,482,1363,125,1768,11821,5575,312,1388,250,936,8467,4079,200,1013,626,410,6335,2420,68,427,1130,162,4212,678,20,131,1195,48,2072,33519,1480,5146,3371,19787,63300
SED10089,3,0,0,3,2667,2676,98,14,9,0,3735,3854,1936,95,74,10,3615,5726,2936,240,279,8,1458,4924,2784,244,550,35,1037,4646,2756,189,691,96,593,4319,2272,122,514,193,234,3336,1186,29,155,282,83,1730,393,7,29,301,23,748,14366,933,2307,931,13433,31967,8,3,3,0,2606,2623,188,10,4,3,3482,3697,2421,142,124,13,2950,5653,3077,262,502,37,1261,5139,2803,318,888,128,823,4963,2639,241,1033,315,420,4644,2077,106,655,593,160,3588,926,17,242,1136,83,2395,239,3,65,1126,45,1478,14381,1103,3518,3352,11830,34182,10,3,3,3,5278,5291,284,29,8,6,7219,7546,4363,239,206,25,6558,11381,6011,505,780,50,2719,10061,5590,560,1443,163,1860,9609,5393,431,1720,411,1010,8967,4346,222,1174,786,396,6929,2116,37,392,1416,164,4127,634,11,97,1428,63,2234,28749,2037,5825,4281,25265,66150
SED10090,7,0,0,0,2125,2136,55,3,0,0,2201,2265,2389,53,67,4,3688,6200,4837,136,271,14,1541,6795,3966,194,448,21,867,5495,2860,125,521,67,479,4055,2210,90,342,98,273,3016,1082,28,115,127,106,1451,388,11,37,196,40,673,17808,639,1801,525,11324,32095,6,0,0,0,2060,2070,124,8,0,3,2460,2586,3098,84,129,3,3775,7094,5215,209,454,24,1641,7552,4022,223,761,64,936,6015,2909,161,844,204,596,4715,1974,84,650,472,311,3488,740,35,238,712,186,1912,200,8,74,866,82,1236,18291,803,3157,2358,12053,36659,21,0,0,0,4189,4204,180,10,0,3,4661,4852,5487,138,199,9,7468,13295,10055,349,722,42,3185,14349,7992,414,1216,93,1801,11509,5777,289,1369,265,1071,8773,4188,169,994,565,591,6504,1822,54,356,844,292,3363,585,20,109,1066,124,1910,36102,1445,4960,2885,23376,68762
SED10091,3,0,0,0,2491,2500,67,0,0,0,1904,1967,1564,51,52,0,2167,3834,2921,171,216,5,1075,4389,3387,229,536,24,752,4928,3276,202,580,66,438,4561,2934,133,460,186,196,3913,1511,37,167,218,98,2040,356,9,30,185,26,603,16021,838,2041,686,9145,28730,0,0,3,0,2533,2540,144,4,4,0,1799,1951,1969,99,91,3,1795,3960,3234,235,402,28,856,4756,3520,263,774,90,609,5260,3365,221,786,253,338,4968,2636,96,630,562,196,4124,1067,19,217,849,100,2250,178,6,46,727,35,998,16124,946,2955,2515,8260,30806,4,0,4,0,5027,5035,207,4,4,3,3703,3924,3531,154,138,8,3963,7792,6158,403,620,31,1930,9144,6916,500,1308,112,1354,10188,6640,424,1371,318,774,9531,5567,231,1085,750,394,8035,2579,55,392,1066,200,4289,539,12,75,917,56,1600,32148,1786,5000,3202,17403,59534
SED10092,8,0,0,0,2549,2563,107,10,8,0,4025,4145,1842,87,72,3,4457,6465,2628,205,319,8,1716,4881,2699,274,715,45,1441,5174,2774,261,866,101,791,4790,2445,162,601,171,296,3675,1548,59,250,353,109,2316,461,14,32,292,27,822,14512,1073,2868,967,15407,34825,4,0,0,0,2524,2534,207,17,7,3,3589,3826,2379,143,125,13,3327,5988,2700,241,424,35,1343,4754,2798,318,918,136,880,5046,2772,264,1054,354,490,4931,2205,123,680,710,141,3858,1199,44,270,1353,61,2928,242,10,65,1088,38,1437,14511,1160,3544,3686,12404,35306,14,0,0,0,5076,5095,320,19,14,3,7612,7967,4218,237,199,15,7789,12454,5332,449,744,40,3063,9632,5497,589,1638,175,2321,10217,5552,523,1925,449,1273,9723,4653,290,1278,883,435,7535,2748,104,518,1699,177,5245,697,21,101,1385,62,2265,29025,2236,6411,4653,27805,70133
SED10093,7,0,0,0,2540,2544,78,3,0,0,2209,2294,1469,103,73,6,2494,4148,2432,247,344,10,1464,4499,2776,322,646,47,1100,4895,2633,253,785,102,622,4396,2362,202,622,195,290,3672,1442,58,262,310,114,2190,422,15,37,323,37,837,13630,1205,2776,998,10878,29486,8,0,0,0,2485,2494,140,16,4,0,2180,2342,1890,197,133,6,2256,4478,2746,364,546,51,1228,4927,2760,384,985,121,836,5085,2614,315,1106,330,419,4778,2216,161,841,701,198,4114,1094,50,326,1118,67,2656,218,4,87,1029,24,1371,13688,1485,4025,3363,9689,32244,16,0,0,0,5021,5041,223,17,4,0,4394,4633,3358,297,202,16,4747,8624,5178,608,892,63,2692,9432,5537,707,1635,165,1938,9983,5252,565,1886,426,1042,9178,4577,361,1468,895,487,7786,2542,111,583,1437,180,4849,643,17,128,1357,63,2202,27321,2691,6800,4358,20566,61729
SED19494,0,0,4,0,279,285,6,3,0,3,737,746,190,73,30,6,1311,1615,184,161,116,6,798,1269,153,187,250,15,548,1148,269,133,300,28,264,986,296,66,221,51,84,719,53,13,54,21,19,162,13,6,9,8,7,32,1157,635,980,143,4049,6958,0,0,0,0,228,232,24,4,3,0,585,615,183,44,24,3,843,1091,128,56,63,14,366,629,164,83,170,25,208,646,347,50,178,34,121,732,272,19,104,48,33,477,47,3,26,37,10,120,4,0,9,26,3,48,1181,257,569,185,2395,4590,0,0,4,0,514,517,29,7,3,3,1318,1358,370,116,52,5,2155,2703,310,214,179,25,1168,1900,314,268,418,42,757,1798,617,182,479,58,385,1722,567,84,324,105,118,1196,106,16,71,59,31,282,19,4,12,37,6,78,2338,892,1548,335,6445,11545
SED19797,0,0,0,0,3,3,0,0,0,0,5,9,3,0,0,0,5,11,15,0,0,0,3,18,14,0,4,0,9,25,18,0,3,0,0,22,38,0,4,4,0,48,13,0,0,3,0,16,0,0,0,3,0,3,102,3,10,7,26,157,0,0,0,0,7,7,0,0,0,0,3,4,8,0,0,0,10,24,9,0,0,0,3,14,15,3,4,0,6,31,32,3,12,0,4,53,38,0,16,12,0,60,8,0,0,7,0,24,3,0,0,3,0,7,119,8,29,21,35,220,0,0,0,0,12,12,3,0,0,0,9,9,18,0,0,0,16,32,26,0,3,0,6,34,30,3,10,0,10,50,56,3,11,4,4,74,70,4,15,15,3,108,27,3,0,12,0,42,3,0,0,3,0,10,223,11,42,30,65,374
