SED_CODE_2016,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SED10082,1392,1430,2707,3606,4230,3094,608,35,11,17109,839,226,631,803,829,1929,3617,2492,1243,12619,68,58,156,169,188,193,224,244,202,1505,2299,1712,3495,4581,5253,5219,4444,2773,1462,31231,361,1430,3574,4485,5303,3494,511,29,4,19193,1653,1219,1456,2271,2481,2272,858,75,8,12295,85,69,290,236,181,262,67,3,4,1200,37,55,89,106,95,69,22,14,4,499,2145,2775,5415,7096,8058,6089,1459,129,20,33188,108,143,167,125,178,137,5,0,0,875,301,114,97,111,118,113,36,3,0,893,413,260,261,233,290,255,50,6,0,1764,2549,3037,5672,7327,8351,6351,1505,138,22,34955,1914,444,871,1064,1270,3097,6548,4416,2068,21699,141,132,303,337,399,418,408,412,297,2842,4606,3608,6845,8730,10027,9862,8464,4969,2383,59499
SED10083,1248,1595,3094,3454,3840,2843,468,40,3,16589,822,352,926,908,970,1950,3325,2213,1295,12758,98,108,197,212,238,252,267,265,307,1935,2161,2053,4220,4568,5055,5047,4053,2514,1609,31282,448,1534,4086,4469,4727,3221,438,20,5,18941,1402,1219,1770,2048,2214,1957,624,48,5,11289,68,86,304,206,193,243,42,6,3,1146,40,82,102,104,103,74,22,3,0,548,1955,2924,6260,6830,7235,5495,1126,77,18,31924,180,230,264,194,245,168,10,0,0,1286,301,126,132,139,106,110,19,9,0,939,475,355,394,329,346,276,36,7,0,2223,2435,3276,6659,7165,7588,5772,1160,83,18,34147,1820,638,1254,1276,1568,3161,6008,3901,2030,21655,193,224,403,432,491,468,470,446,448,3585,4456,4134,8311,8876,9644,9398,7640,4434,2489,59384
SED10084,1168,1228,2566,3348,3871,3201,576,60,12,16024,737,267,827,896,979,2335,4280,3091,1485,14899,114,98,223,268,301,365,392,395,326,2471,2017,1600,3616,4512,5149,5901,5250,3547,1816,33401,308,1078,2956,3799,4328,3131,462,41,8,16110,1418,1128,1675,2359,2486,2437,754,97,13,12376,63,56,238,168,168,239,74,9,0,1028,73,67,121,92,107,105,29,17,11,616,1864,2336,4992,6419,7090,5918,1327,170,22,30132,102,182,202,224,265,248,7,4,0,1243,293,112,125,128,134,164,33,4,0,1004,402,296,326,354,405,410,42,10,0,2240,2264,2632,5314,6776,7491,6327,1371,176,26,32370,1627,501,1168,1281,1643,3969,8089,5708,2526,26500,213,207,455,543,605,725,777,687,523,4740,4104,3342,6945,8596,9735,11016,10238,6567,3070,63611
SED10085,1109,1345,2926,3368,3824,2509,611,97,26,15817,1034,444,1164,985,1128,1962,2668,1718,775,11868,159,117,300,324,365,354,309,229,120,2269,2303,1906,4386,4677,5313,4826,3580,2042,917,29949,663,1742,4209,4407,5161,3465,754,130,26,20556,1189,809,1573,2009,2204,1792,706,139,29,10447,83,87,286,204,266,240,83,16,7,1263,64,87,103,149,137,107,45,34,0,716,1992,2725,6171,6765,7770,5606,1580,314,62,32978,185,246,273,248,280,174,11,3,0,1425,207,92,137,142,124,117,17,3,0,835,392,342,412,388,399,289,24,8,0,2256,2382,3064,6581,7153,8168,5901,1608,320,62,35240,2075,692,1572,1439,1777,3294,5167,3151,1197,20362,298,280,612,663,750,723,602,400,193,4524,4761,4034,8767,9245,10693,9917,7381,3872,1452,60124
SED10086,493,1706,7113,4866,3566,2437,1114,167,27,21485,1183,432,725,1016,1046,1320,2119,1643,1029,10507,98,221,998,558,426,368,350,247,182,3437,1768,2357,8835,6445,5033,4117,3581,2060,1237,35438,88,1442,10129,7299,5184,3135,1104,149,27,28562,623,1370,2301,2187,1935,1692,1340,324,59,11830,28,58,361,300,113,125,80,18,3,1093,25,61,214,141,97,66,48,18,5,681,761,2937,13012,9927,7331,5019,2579,512,94,42163,16,69,204,177,200,105,11,3,0,788,141,153,139,118,105,76,37,3,0,774,152,226,351,295,303,187,46,6,0,1570,916,3163,13356,10221,7634,5205,2629,516,94,43735,2466,825,1063,1281,1360,1929,3439,2700,1599,16665,201,422,1878,1150,843,675,654,441,273,6545,3581,4410,16299,12654,9837,7810,6725,3651,1968,66945
SED10087,1365,2105,3782,3566,3732,2862,622,81,11,18133,956,603,1046,803,791,1609,2612,1884,966,11276,136,159,262,249,267,308,245,231,178,2035,2459,2864,5096,4615,4788,4783,3483,2195,1159,31444,768,2329,5167,4877,5154,3709,671,92,13,22784,1445,1290,1883,1893,1851,1759,707,126,17,10970,64,122,354,203,181,267,88,12,3,1284,70,98,141,91,93,97,49,24,9,664,2343,3841,7540,7066,7284,5835,1511,253,33,35697,153,243,279,213,183,130,8,0,0,1209,262,158,124,112,73,97,24,3,0,857,418,399,401,317,258,227,26,4,0,2065,2763,4242,7948,7385,7544,6064,1539,260,33,37766,2094,1012,1423,1186,1295,2612,4797,3303,1510,19217,302,338,580,519,611,631,512,402,267,4152,5149,5583,9947,9083,9443,9306,6843,3957,1818,61134
SED10088,1204,1682,3940,4977,4993,2813,736,77,9,20436,1065,277,620,969,816,1291,2497,2077,1110,10723,90,94,215,230,238,176,196,192,217,1648,2356,2055,4781,6181,6051,4278,3428,2342,1335,32812,363,1662,5388,6858,6893,3662,610,55,4,25492,1608,1468,1869,2745,2647,1939,890,156,3,13322,77,81,331,270,177,154,68,9,3,1158,44,66,145,133,128,80,23,3,3,630,2094,3280,7732,10000,9845,5821,1597,220,13,40606,34,88,139,150,192,115,11,0,0,739,254,104,91,101,107,82,25,0,0,756,287,193,230,249,302,193,37,0,0,1493,2375,3468,7962,10251,10145,6017,1632,223,15,42100,2368,549,893,1256,1183,2075,4361,3668,1767,18116,174,181,433,476,490,374,342,321,286,3084,4920,4196,9292,11992,11821,8467,6335,4212,2072,63300
SED10089,1563,2500,4187,3924,3733,2501,366,33,3,18810,983,1058,1266,1036,1059,1983,3032,2084,1049,13552,76,135,200,177,171,165,188,282,426,1819,2623,3697,5653,5139,4963,4644,3588,2395,1478,34182,375,1923,5350,4957,4774,2970,332,30,5,20716,1606,2183,2331,2380,2103,1764,452,54,4,12875,111,159,406,257,200,211,51,4,0,1391,58,107,150,108,86,58,22,11,6,603,2150,4371,8241,7696,7166,4996,860,95,8,35581,188,365,393,281,265,158,9,0,0,1672,514,433,264,141,121,113,21,7,3,1619,702,797,653,424,391,278,31,4,5,3286,2858,5169,8893,8121,7556,5272,890,98,13,38873,2276,2113,2084,1558,1698,3344,5678,3581,1645,23971,163,265,410,386,360,357,355,446,573,3307,5291,7546,11381,10061,9609,8967,6929,4127,2234,66150
SED10090,765,1776,5561,5684,4480,2848,853,85,10,22067,1233,670,1106,1541,1257,1643,2450,1698,1087,12685,71,142,422,325,271,221,189,122,139,1909,2070,2586,7094,7552,6015,4715,3488,1912,1236,36659,98,1333,8015,8538,6598,3608,760,70,9,29031,986,1588,1944,2363,2070,1772,1068,154,18,11964,55,58,380,349,148,119,54,9,0,1178,26,73,155,136,94,66,23,12,4,586,1162,3057,10496,11392,8903,5565,1898,247,32,42760,16,93,256,287,267,153,25,0,0,1101,209,191,161,167,121,115,53,5,0,1020,231,284,418,451,384,273,76,3,0,2123,1392,3341,10914,11850,9292,5834,1976,255,30,44883,2671,1248,1580,1835,1687,2491,4162,2909,1686,20269,149,262,795,670,529,443,366,203,190,3612,4204,4852,13295,14349,11509,8773,6504,3363,1910,68762
SED10091,1314,1578,2975,3613,4131,2925,666,83,8,17288,1106,285,784,915,854,1749,3199,1959,804,11648,121,94,204,226,275,299,256,212,177,1862,2540,1951,3960,4756,5260,4968,4124,2250,998,30806,720,1903,4162,4887,5642,3715,679,59,12,21779,1407,972,1553,2054,2167,1980,888,136,15,11177,71,75,286,216,199,263,71,14,3,1189,61,100,120,114,132,89,33,19,3,674,2261,3055,6120,7276,8131,6044,1672,229,28,34816,115,132,152,139,155,95,19,4,0,814,224,69,74,86,95,71,30,6,0,660,345,196,229,228,254,166,48,12,0,1478,2605,3247,6346,7503,8387,6213,1717,239,31,36293,2209,489,1022,1178,1234,2756,5789,3651,1286,19610,224,186,423,463,563,558,524,398,287,3633,5035,3924,7792,9144,10188,9531,8035,4289,1600,59534
SED10092,1240,2595,4088,3356,3504,2311,356,31,3,17478,1156,996,1539,1154,1278,2311,3189,2577,1224,15424,140,234,361,244,262,312,316,321,216,2408,2534,3826,5988,4754,5046,4931,3858,2928,1437,35306,381,1952,5592,4432,4605,2822,324,29,3,20145,1253,2275,2359,1989,2004,1598,469,41,3,11993,89,142,359,217,197,199,36,4,0,1247,59,119,159,96,102,74,26,12,3,657,1783,4491,8475,6737,6907,4692,859,93,8,34043,166,326,380,268,279,176,14,0,0,1605,478,485,301,165,142,110,11,3,3,1700,645,815,673,435,421,284,22,7,3,3308,2432,5304,9157,7167,7329,4983,882,94,10,37352,2405,2182,2513,1921,2298,4074,6038,4575,1936,27932,257,485,787,542,600,667,615,577,318,4854,5095,7967,12454,9632,10217,9723,7535,5245,2265,70133
SED10093,1408,1710,3095,3524,3695,2424,414,26,4,16293,983,488,1179,1179,1125,2044,3372,2278,1054,13703,105,142,207,228,273,309,329,355,310,2250,2494,2342,4478,4927,5085,4778,4114,2656,1371,32244,542,1772,4005,4460,4760,2836,377,24,4,18775,1463,1184,1753,2058,2052,1652,515,60,8,10733,84,117,261,215,232,200,57,0,0,1167,59,78,128,118,120,95,31,11,3,640,2142,3141,6148,6849,7161,4785,976,92,15,31315,226,302,301,255,274,197,22,0,0,1570,336,119,159,167,117,114,18,4,0,1026,563,415,462,414,394,310,37,3,0,2605,2705,3563,6607,7266,7554,5092,1011,98,15,33918,2099,812,1566,1701,1869,3487,6134,4145,1723,23533,238,265,454,465,563,593,633,606,470,4281,5041,4633,8624,9432,9983,9178,7786,4849,2202,61729
SED19494,84,295,554,250,241,194,35,3,0,1646,106,192,265,203,236,400,352,87,35,1876,46,131,271,182,169,131,88,30,14,1063,232,615,1091,629,646,732,477,120,48,4590,53,288,703,408,289,194,38,3,3,1977,49,193,294,165,168,135,40,3,0,1047,6,19,49,19,26,30,8,0,0,148,8,33,44,37,21,15,0,0,0,158,112,528,1094,630,507,376,89,7,4,3331,45,112,204,133,120,82,5,0,0,699,26,48,72,29,25,34,7,3,0,245,68,152,277,169,143,113,11,3,0,941,183,683,1372,797,653,491,96,8,4,4272,221,394,575,437,539,786,852,203,56,4062,114,285,759,662,610,445,240,72,21,3220,517,1358,2703,1900,1798,1722,1196,282,78,11545
SED19797,9,3,17,13,17,13,11,0,0,72,0,0,0,4,10,32,40,13,5,110,0,0,3,0,8,5,14,8,0,41,7,4,24,14,31,53,60,24,7,220,3,3,16,5,16,6,0,0,0,48,3,0,3,4,4,6,7,0,0,25,0,3,7,8,15,3,6,0,0,43,0,0,0,3,0,3,0,0,0,4,6,3,23,27,30,25,10,0,0,130,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,6,3,23,27,30,25,10,0,0,130,3,3,5,4,12,36,73,24,9,185,0,3,4,0,8,10,20,17,0,63,12,9,32,34,50,74,108,42,10,374
