SED_CODE_2016,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
SED10075,1132,179,19,7,1252,215,2804,923,311,50,18,992,137,2439,1579,1197,271,106,1133,263,4550,1432,1662,451,187,968,293,4999,1412,1664,465,180,1135,331,5190,1080,1406,481,283,1181,303,4728,574,971,578,344,1162,374,4010,253,415,209,223,718,316,2138,61,80,45,33,273,136,628,8448,7895,2563,1392,8812,2374,31492,1149,272,39,20,952,178,2604,863,573,165,115,601,130,2436,777,1562,796,945,549,216,4850,486,1679,1245,1162,468,266,5303,559,1887,1280,940,620,302,5595,538,1467,1091,1022,804,337,5260,262,776,877,930,949,434,4228,221,442,346,363,809,373,2547,106,120,66,43,452,159,952,4962,8777,5905,5528,6207,2386,33771,2281,451,55,22,2204,392,5411,1786,884,219,133,1591,261,4874,2358,2764,1061,1050,1683,481,9398,1917,3350,1696,1348,1437,556,10300,1972,3555,1748,1118,1756,629,10787,1614,2873,1567,1302,1988,646,9994,838,1748,1454,1278,2116,805,8241,473,862,551,585,1525,691,4683,175,195,106,81
SED10076,740,140,20,4,689,229,1826,548,269,32,24,508,156,1543,926,850,209,80,642,279,2988,853,1157,320,183,566,289,3370,1024,1301,408,188,804,349,4075,1053,1554,634,375,1124,446,5180,734,1400,810,567,1307,582,5413,325,570,338,324,872,480,2904,92,102,75,65,387,239,952,6294,7341,2850,1807,6900,3056,28249,754,165,26,24,611,220,1797,417,402,98,128,248,141,1433,425,929,541,740,306,249,3190,302,1090,821,793,290,236,3537,488,1509,942,663,482,351,4436,565,1681,1176,948,761,448,5578,313,1138,1211,1157,1142,569,5529,216,479,413,486,909,583,3081,116,138,84,66,551,379,1341,3608,7539,5316,4998,5300,3171,29929,1502,309,41,28,1302,449,3628,964,675,130,156,754,289,2976,1350,1776,755,824,945,530,6175,1157,2238,1148,975,862,524,6907,1512,2812,1357,850,1284,705,8519,1622,3244,1807,1319,1885,889,10766,1047,2538,2024,1721,2454,1156,10940,540,1053,749,809,1777,1062,5985,205,243,159,132
SED10077,965,180,17,3,1281,183,2631,1490,540,70,29,2488,486,5102,3288,2040,352,115,4303,920,11026,1827,1645,379,163,1620,465,6099,1551,1419,377,144,1390,356,5229,1111,1197,344,167,1238,280,4341,575,675,261,164,865,195,2731,308,369,154,77,668,159,1740,93,100,38,30,409,86,761,11208,8165,1992,894,14273,3134,39664,1128,298,28,0,1183,175,2809,1508,666,128,48,2005,340,4701,2463,2334,814,880,2911,776,10183,842,1643,1061,1113,1017,412,6095,674,1681,1226,974,951,348,5850,525,1347,964,746,872,270,4731,306,700,624,502,713,213,3064,250,426,350,267,714,193,2198,157,142,82,62,652,126,1222,7861,9222,5283,4601,11016,2858,40840,2095,474,39,4,2461,366,5438,2999,1211,196,80,4490,831,9807,5750,4374,1163,998,7219,1703,21205,2672,3284,1440,1275,2643,877,12190,2219,3093,1597,1119,2344,706,11076,1635,2548,1312,914,2111,557,9067,884,1378,887,660,1577,408,5796,553,792,506,348,1384,347,3929,257,237,124,95
SED10078,771,114,10,7,809,128,1842,1163,429,42,22,1099,235,2999,3139,1922,253,104,2064,703,8193,2051,2000,444,143,1132,504,6271,1464,1769,407,147,1104,404,5292,996,1192,320,117,1027,314,3974,447,645,245,122,917,241,2626,266,316,157,90,690,181,1694,83,76,29,24,380,76,665,10388,8468,1915,787,9222,2774,33560,717,145,21,3,565,121,1577,1262,678,98,51,801,253,3151,2774,2442,618,519,1449,705,8498,1245,2064,1110,935,697,460,6517,949,1890,1086,635,662,361,5581,597,1415,759,521,691,301,4277,339,712,507,417,647,208,2835,235,361,276,224,751,192,2040,110,137,73,38,708,146,1215,8231,9840,4550,3342,6970,2752,35688,1484,255,36,13,1373,249,3417,2432,1108,138,74,1904,489,6147,5912,4365,873,619,3511,1407,16685,3297,4064,1556,1082,1832,965,12788,2414,3659,1495,781,1768,765,10877,1596,2607,1082,638,1718,607,8251,788,1365,747,545,1564,453,5464,503,675,438,311,1439,368,3738,197,218,103,64
SED10079,948,168,8,6,986,171,2285,771,276,56,9,835,126,2075,1162,896,201,90,787,172,3310,1067,1309,349,160,688,220,3795,1310,1544,400,184,950,240,4624,1095,1521,521,255,1102,288,4785,639,1180,595,377,1227,362,4384,329,479,323,258,805,367,2563,82,116,66,40,290,180,767,7409,7481,2517,1387,7676,2114,28582,999,265,39,8,679,150,2138,615,453,134,121,425,92,1844,566,1052,561,751,326,153,3419,360,1253,943,943,316,192,4007,517,1798,1128,776,515,247,4981,547,1574,1130,844,724,301,5127,348,978,1034,985,1048,439,4831,233,493,408,414,861,422,2828,117,159,88,64,432,298,1162,4293,8032,5478,4911,5324,2287,30328,1945,429,46,17,1667,314,4420,1387,734,195,133,1255,213,3920,1724,1948,761,843,1121,326,6727,1428,2564,1294,1106,1004,406,7796,1827,3343,1524,964,1462,485,9605,1641,3099,1654,1096,1832,586,9908,987,2153,1629,1362,2271,804,9213,559,971,728,678,1664,782,5385,201,273,154,102
SED10080,323,66,5,3,609,263,1272,1318,513,62,23,2345,1215,5475,5974,2611,306,97,5252,2936,17177,3448,2061,324,113,2072,1534,9554,1969,1496,276,83,1274,1071,6165,1261,1133,254,88,979,726,4444,707,741,205,76,800,481,2996,199,251,96,40,433,250,1265,65,61,26,6,173,128,459,15248,8931,1550,533,13938,8607,48808,431,112,12,4,601,228,1394,1552,771,75,40,2201,891,5528,5291,3145,575,392,4177,2273,15858,2063,1973,592,573,1236,971,7407,1062,1454,500,311,621,626,4576,775,1301,479,248,532,528,3856,384,878,475,231,481,382,2829,141,281,187,113,323,266,1316,63,77,37,28,314,232,758,11764,9997,2938,1937,10485,6399,43522,758,183,18,9,1205,492,2664,2875,1284,141,58,4546,2099,11004,11264,5756,883,492,9431,5212,33033,5504,4036,913,683,3314,2506,16960,3030,2949,779,391,1899,1700,10737,2028,2433,731,339,1508,1250,8304,1084,1616,677,305,1280,861,5827,338,534,283,155,762,509,2583,125,139,56,30
SED10081,955,190,26,12,909,335,2414,712,388,44,37,666,195,2050,1370,1340,301,118,924,456,4513,1081,1411,416,202,705,463,4287,1317,1460,421,178,918,459,4756,1183,1374,416,244,1173,533,4920,611,931,484,325,1092,559,4005,256,391,233,227,665,392,2163,75,66,41,34,291,144,657,7559,7551,2378,1390,7341,3543,29767,984,297,58,26,650,271,2284,515,577,176,196,359,209,2035,638,1359,795,1059,456,371,4678,408,1378,1060,968,382,350,4547,514,1721,1128,740,539,428,5079,507,1537,1092,838,660,498,5128,282,790,839,891,807,514,4126,170,363,364,432,740,538,2601,108,132,74,80,585,268,1244,4124,8155,5593,5234,5174,3439,31725,1934,482,77,34,1561,607,4698,1233,958,225,239,1031,401,4083,2014,2702,1100,1183,1378,826,9192,1492,2790,1475,1177,1086,811,8835,1828,3180,1554,921,1463,890,9829,1689,2917,1506,1086,1828,1029,10051,893,1722,1325,1215,1892,1076,8132,425,753,597,661,1400,931,4766,178,199,119,110
SED10082,1127,133,16,4,881,143,2309,817,228,40,16,693,102,1896,1343,876,171,76,717,171,3350,1322,1549,391,152,530,213,4146,1420,1797,455,164,682,260,4776,1165,1670,482,244,823,268,4648,722,1190,577,328,945,255,4016,329,511,299,198,583,274,2194,105,137,74,69,385,157,927,8350,8093,2498,1244,6237,1841,28267,1193,190,23,4,740,144,2299,771,368,66,37,410,69,1712,754,1116,519,603,319,175,3495,431,1459,1099,1136,246,203,4581,580,2015,1301,772,359,218,5253,610,1806,1252,771,533,248,5219,304,1078,1061,872,806,323,4444,208,482,428,426,822,402,2773,162,213,105,79,616,290,1462,5013,8731,5862,4690,4857,2078,31231,2326,320,33,13,1620,290,4606,1582,597,113,46,1104,169,3608,2095,1995,687,683,1035,348,6845,1752,3009,1492,1286,778,413,8730,2006,3815,1753,931,1044,478,10027,1775,3479,1728,1016,1353,510,9862,1029,2267,1639,1199,1753,577,8464,538,1002,728,620,1400,685,4969,266,345,177,145
SED10083,974,144,11,8,963,182,2289,863,266,22,21,755,150,2085,1486,1110,236,88,908,255,4091,1345,1530,343,151,684,249,4301,1303,1515,372,165,909,319,4595,1113,1373,428,195,947,304,4354,588,939,499,312,948,308,3585,202,380,211,160,671,295,1914,100,125,44,60,351,205,883,7968,7392,2169,1160,7131,2270,28099,989,221,20,14,735,172,2161,750,477,122,99,478,127,2053,762,1283,680,855,422,219,4220,450,1443,1049,1047,342,250,4568,583,1798,1140,748,478,304,5055,565,1614,1093,774,676,327,5047,311,898,818,765,875,391,4053,181,447,319,336,791,438,2514,160,156,97,80,694,425,1609,4759,8336,5341,4713,5495,2647,31282,1963,372,35,24,1705,356,4456,1616,750,138,119,1236,279,4134,2251,2394,919,946,1331,473,8311,1792,2975,1393,1193,1019,499,8876,1887,3316,1512,919,1387,621,9644,1681,2983,1522,964,1626,626,9398,898,1829,1316,1075,1819,697,7640,381,827,532,493,1459,730,4434,253,278,142,137
SED10084,882,140,12,7,838,211,2082,685,215,22,14,664,139,1743,1077,883,186,80,798,298,3324,1226,1349,360,144,677,326,4089,1334,1446,381,179,874,371,4587,1243,1561,471,257,1145,437,5117,740,1236,684,378,1376,570,4988,361,530,343,271,1038,481,3021,121,145,76,71,566,277,1256,7658,7507,2536,1408,7980,3114,30210,914,218,17,11,683,179,2017,580,386,96,65,346,120,1600,637,1071,543,721,388,253,3616,415,1417,1065,968,333,316,4512,642,1849,1110,659,511,376,5149,690,1962,1174,759,867,458,5901,358,1103,1060,953,1204,576,5250,281,575,467,462,1124,633,3547,171,173,87,65,862,460,1816,4687,8750,5626,4665,6313,3363,33401,1789,358,33,19,1522,384,4104,1259,598,125,75,1019,265,3342,1712,1955,731,804,1187,550,6945,1640,2764,1430,1113,1016,640,8596,1974,3289,1491,843,1392,746,9735,1932,3523,1641,1016,2010,898,11016,1097,2342,1742,1332,2581,1146,10238,643,1106,811,738,2157,1113,6567,290,318,167,141
SED10085,966,220,24,13,931,304,2456,699,371,66,34,752,206,2128,1308,1303,311,140,822,498,4377,1190,1475,451,208,734,501,4569,1376,1739,480,226,1021,540,5379,1111,1514,522,297,1112,528,5090,565,914,456,402,1007,454,3794,234,311,210,186,572,311,1827,61,57,31,28,232,119,538,7520,7914,2561,1541,7175,3461,30172,939,307,39,27,676,311,2303,536,501,167,181,371,150,1906,557,1250,713,1152,377,340,4386,354,1324,1077,1259,294,375,4677,492,1765,1179,954,479,438,5313,372,1362,1069,991,589,436,4826,218,678,676,872,676,456,3580,139,308,277,354,608,365,2042,85,110,54,56,421,179,917,3689,7614,5255,5853,4500,3046,29949,1903,533,64,41,1608,615,4761,1229,878,236,212,1120,360,4034,1865,2553,1023,1294,1200,837,8767,1546,2799,1528,1470,1033,872,9245,1864,3507,1665,1179,1499,976,10693,1487,2882,1596,1293,1697,962,9917,787,1592,1128,1278,1682,910,7381,372,616,487,535,1187,674,3872,153,175,89,86
SED10086,725,75,0,0,847,161,1815,793,168,14,9,842,228,2048,3308,1287,94,42,1800,940,7463,2492,1722,261,88,996,643,6210,1782,1390,277,83,813,462,4804,1260,1062,190,67,745,364,3687,859,815,218,84,826,345,3145,336,351,119,52,502,231,1595,129,130,37,32,280,130,738,11677,6996,1208,465,7661,3500,31506,799,94,6,0,716,151,1768,1103,317,58,11,625,248,2357,3590,2032,435,376,1356,1047,8835,1435,1902,1014,978,520,594,6445,799,1749,1019,644,361,455,5033,685,1468,734,398,442,393,4117,498,1085,674,367,548,411,3581,230,492,301,234,483,317,2060,156,212,83,48,507,226,1237,9303,9342,4327,3055,5573,3846,35438,1527,168,11,3,1565,311,3581,1900,482,71,20,1471,469,4410,6895,3314,524,418,3162,1984,16299,3929,3625,1279,1067,1520,1233,12654,2581,3141,1298,726,1174,914,9837,1944,2525,927,463,1189,756,7810,1354,1897,889,453,1373,754,6725,560,846,422,290,991,553,3651,280,342,116,80
SED10087,1104,190,15,16,1067,302,2691,980,506,72,34,893,232,2718,1615,1406,290,127,1029,390,4854,1226,1515,385,192,818,333,4465,1262,1545,424,155,864,405,4655,1104,1372,431,207,993,422,4524,615,788,389,242,936,387,3364,255,369,173,152,533,287,1766,71,71,44,54,298,132,654,8215,7760,2218,1169,7435,2891,29690,1085,304,45,31,753,243,2459,943,837,163,188,545,194,2864,856,1589,828,1002,510,311,5096,368,1509,1030,1025,386,293,4615,470,1650,1189,649,492,338,4788,445,1555,1012,786,589,385,4783,266,728,685,744,698,366,3483,145,360,298,349,669,375,2195,107,133,80,60,532,240,1159,4684,8662,5335,4829,5176,2755,31444,2185,497,62,44,1828,543,5149,1922,1342,241,221,1441,430,5583,2472,2996,1120,1125,1537,700,9947,1594,3027,1420,1216,1203,626,9083,1730,3195,1611,806,1359,744,9443,1541,2928,1441,993,1583,814,9306,875,1517,1075,983,1631,754,6843,402,727,473,501,1203,659,3957,178,204,121,115
SED10088,1138,121,12,3,1141,149,2563,896,225,19,5,892,110,2142,1818,1022,138,55,1216,258,4502,2071,1978,436,130,906,290,5807,1926,2054,450,134,899,307,5775,1243,1380,354,115,841,256,4188,668,854,349,146,695,191,2906,283,469,209,142,562,200,1871,82,140,55,48,290,122,738,10122,8235,2023,782,7439,1891,30490,1155,160,12,0,880,142,2356,930,380,43,25,551,118,2055,1303,1464,492,549,716,250,4781,797,2072,1399,1216,444,260,6181,788,2279,1392,800,502,286,6051,586,1488,946,515,524,221,4278,295,931,756,578,607,265,3428,215,478,411,329,607,294,2342,164,190,99,74,523,287,1335,6242,9449,5559,4087,5357,2124,32812,2296,283,28,5,2022,289,4920,1821,603,61,33,1444,230,4196,3126,2486,636,611,1929,504,9292,2866,4053,1836,1345,1349,547,11992,2717,4331,1846,936,1398,594,11821,1833,2867,1300,628,1366,481,8467,961,1788,1101,724,1302,460,6335,497,949,621,472,1169,496,4212,253,327,153,120
SED10089,1178,212,24,5,1094,151,2676,1506,631,79,28,1448,160,3854,1948,1693,317,123,1398,255,5726,1369,1733,486,206,872,265,4924,1244,1625,415,183,938,248,4646,1031,1387,448,224,981,249,4319,513,888,436,308,920,266,3336,215,338,218,156,517,283,1730,68,93,62,37,284,197,748,9068,8592,2487,1274,8462,2083,31967,1176,328,45,15,932,133,2623,1414,915,170,112,915,166,3697,1137,1771,846,881,775,239,5653,526,1644,1187,1119,444,218,5139,595,1796,1109,711,542,210,4963,538,1435,984,743,695,253,4644,251,720,801,729,801,284,3588,218,410,309,326,725,411,2395,154,150,103,60,512,501,1478,6006,9173,5550,4695,6344,2411,34182,2351,538,68,17,2033,287,5291,2920,1549,247,143,2364,328,7546,3082,3462,1161,1005,2176,492,11381,1895,3378,1675,1321,1320,478,10061,1841,3419,1522,895,1473,456,9609,1570,2827,1425,969,1680,498,8967,763,1605,1244,1038,1727,551,6929,432,748,527,483,1249,689,4127,223,242,168,103
SED10090,944,116,6,4,965,108,2136,862,283,22,8,942,136,2265,2521,1410,205,61,1606,405,6200,2395,2292,476,148,1100,384,6795,1813,1954,455,129,863,287,5495,1268,1374,370,156,654,243,4055,754,937,353,132,624,214,3016,289,401,172,75,417,95,1451,109,102,42,31,315,80,673,10944,8879,2103,737,7492,1949,32095,978,135,10,6,830,107,2070,1066,427,53,21,852,168,2586,2149,1988,561,609,1328,453,7094,1224,2310,1392,1486,769,371,7552,852,2069,1388,854,549,295,6015,699,1621,1007,596,535,253,4715,390,1039,776,496,558,233,3488,220,431,350,231,511,173,1912,130,169,102,76,588,181,1236,7697,10186,5646,4377,6523,2236,36659,1919,251,19,9,1791,216,4204,1931,714,75,33,1796,306,4852,4670,3394,768,671,2930,860,13295,3611,4605,1870,1634,1874,753,14349,2664,4020,1842,982,1413,585,11509,1962,2996,1374,750,1190,494,8773,1143,1976,1131,628,1187,447,6504,503,835,525,300,926,268,3363,231,272,141,104
SED10091,1121,152,16,9,973,230,2500,784,267,35,20,749,116,1967,1304,1072,218,103,855,283,3834,1288,1551,374,162,706,315,4389,1388,1713,464,171,839,355,4928,1166,1473,476,229,865,356,4561,671,1067,566,376,855,381,3913,236,446,275,247,535,293,2040,68,75,38,45,248,133,603,8024,7812,2458,1360,6615,2465,28730,1290,235,32,9,728,233,2540,759,433,111,92,426,135,1951,689,1213,629,844,350,232,3960,403,1501,1134,1164,284,268,4756,472,1899,1269,933,360,335,5260,539,1639,1113,879,435,353,4968,261,923,943,959,648,389,4124,185,407,367,394,558,339,2250,109,121,61,52,404,245,998,4721,8377,5661,5323,4196,2527,30806,2416,391,48,19,1703,461,5035,1541,702,144,116,1170,250,3924,1988,2289,844,951,1206,517,7792,1691,3045,1501,1324,990,580,9144,1858,3615,1732,1103,1198,683,10188,1706,3111,1591,1111,1302,707,9531,935,1987,1506,1338,1497,764,8035,426,852,642,637,1098,639,4289,176,203,97,92
SED10092,1006,188,22,4,1129,212,2563,1470,657,88,27,1605,295,4145,2209,1576,250,127,1793,503,6465,1314,1488,403,173,1122,380,4881,1389,1528,421,200,1230,414,5174,1125,1321,384,226,1292,443,4790,590,900,423,251,1095,414,3675,307,451,223,170,788,375,2316,89,111,56,42,374,151,822,9508,8225,2274,1222,10421,3182,34825,1121,277,33,21,864,215,2534,1417,956,165,125,886,275,3826,1264,1766,703,854,975,427,5988,614,1441,981,880,556,287,4754,610,1647,1062,744,634,335,5046,552,1440,967,711,870,392,4931,283,814,726,687,898,451,3858,250,521,404,366,902,477,2928,131,149,98,66,707,290,1437,6243,9016,5136,4466,7296,3148,35306,2130,464,57,28,1990,424,5095,2884,1614,254,153,2489,573,7967,3476,3341,949,984,2771,929,12454,1926,2933,1383,1050,1673,666,9632,2004,3175,1487,942,1866,751,10217,1676,2766,1346,944,2161,829,9723,877,1706,1151,941,1991,868,7535,558,976,629,537,1690,854,5245,222,265,156,104
SED10093,1034,190,14,10,1066,231,2544,840,316,65,23,879,163,2294,1354,1166,256,109,959,302,4148,1364,1453,370,191,833,287,4499,1354,1477,407,222,1061,380,4895,1033,1247,409,221,1092,388,4396,528,835,421,331,1108,455,3672,236,391,217,193,769,388,2190,82,86,54,41,338,233,837,7828,7163,2217,1346,8106,2824,29486,1056,283,30,23,883,211,2494,761,560,164,160,532,159,2342,721,1303,767,954,493,243,4478,403,1525,1065,1226,430,283,4927,574,1648,1133,823,574,331,5085,531,1373,920,801,755,388,4778,290,794,757,755,1023,496,4114,185,349,280,316,959,570,2656,83,109,69,50,642,413,1371,4608,7950,5180,5115,6294,3097,32244,2093,475,50,37,1948,439,5041,1604,879,226,185,1412,326,4633,2079,2468,1021,1068,1451,542,8624,1766,2977,1439,1415,1263,567,9432,1920,3122,1542,1046,1634,711,9983,1571,2624,1333,1025,1853,775,9178,819,1634,1176,1085,2134,946,7786,417,735,495,505,1732,964,4849,167,197,122,89
SED19494,60,22,3,0,122,73,285,156,69,21,4,326,166,746,292,161,43,23,584,510,1615,194,145,40,22,365,501,1269,154,136,44,29,321,462,1148,138,144,37,26,317,329,986,103,111,51,23,256,177,719,20,12,5,4,67,53,162,0,0,0,0,19,10,32,1122,807,243,131,2373,2284,6958,74,23,8,3,66,53,232,157,92,19,18,199,137,615,243,191,58,65,255,285,1091,96,107,65,54,124,186,629,96,144,62,41,123,183,646,116,143,95,62,173,149,732,59,92,64,32,126,103,477,5,9,11,10,41,40,120,10,0,0,0,22,10,48,856,800,385,278,1123,1150,4590,138,48,13,5,187,124,517,312,158,41,23,520,301,1358,538,348,98,88,836,798,2703,293,248,107,81,483,685,1900,256,283,104,63,443,648,1798,259,288,127,83,484,475,1722,160,200,110,62,387,278,1196,29,27,17,10,109,89,282,10,3,0,0
SED19797,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,9,4,11,0,3,0,0,5,7,18,3,0,0,3,14,3,25,0,0,3,3,11,5,22,0,6,0,4,22,6,48,0,3,0,0,6,8,16,3,0,0,0,3,0,3,11,16,3,9,71,41,157,0,3,0,0,6,0,7,0,0,0,0,3,0,4,3,3,0,4,3,5,24,0,0,0,6,11,3,14,0,3,3,0,11,9,31,3,8,5,6,18,9,53,0,6,7,9,33,16,60,0,3,0,0,6,12,24,0,0,0,0,4,0,7,7,23,16,23,90,56,220,0,3,0,0,5,0,12,0,0,0,0,5,0,9,6,3,0,6,12,11,32,3,3,0,6,14,9,34,3,8,3,3,26,10,50,4,9,9,13,28,16,74,0,8,5,16,54,24,108,0,8,0,0,12,19,42,0,0,0,0
