SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10037,3,0,0,0,0,0,0,3,0,159,4,169,3,0,0,0,0,0,0,3,0,67,0,86,0,3,0,0,0,3,0,14,3,34,0,59,0,0,0,0,0,0,0,9,0,14,0,26,0,5,0,0,0,8,0,25,0,182,0,221,0,3,0,3,0,15,0,28,3,62,4,116,0,18,0,6,0,20,0,76,0,440,7,570,7,21,0,23,3,42,0,54,5,282,3,454,15,48,7,42,0,78,3,78,11,338,0,619,39,35,5,73,0,71,3,66,5,258,5,559,52,16,0,84,3,67,4,51,3,110,0,392,81,30,3,94,3,70,6,16,0,103,0,411,269,46,3,151,22,126,8,32,3,125,3,782,248,20,4,123,19,62,4,33,3,61,3,589,222,15,4,90,8,18,3,17,0,28,0,398,167,4,3,37,3,50,0,11,0,16,0,292,335,20,13,133,18,71,6,19
SED10038,4,0,0,0,0,0,0,3,3,88,0,96,0,0,0,0,0,0,0,4,3,58,4,63,0,0,0,0,0,0,0,13,0,32,0,51,0,0,0,0,0,0,0,3,0,24,0,26,0,0,0,6,0,4,0,18,0,287,5,320,0,6,0,0,0,13,0,31,8,124,0,183,10,9,0,7,0,22,3,61,9,915,9,1046,3,25,0,16,0,32,4,65,3,404,4,565,20,33,0,48,0,61,6,60,16,452,5,711,37,33,0,87,3,54,4,66,4,297,4,595,48,18,3,78,3,68,5,44,3,93,3,358,86,20,3,94,9,49,9,31,6,85,0,382,238,45,12,162,15,102,11,44,19,121,0,766,267,23,5,141,18,45,12,16,7,46,0,576,220,8,0,76,13,20,8,8,3,18,0,377,141,6,0,11,6,46,0,10,5,11,0,239,205,12,3,84,7,50,3,14
SED10039,3,0,0,0,0,0,0,4,0,82,3,88,0,0,0,0,0,0,0,3,0,57,0,62,0,5,0,0,0,0,0,12,0,30,0,52,0,0,0,0,0,3,0,3,0,21,0,31,3,7,4,3,0,5,0,22,3,306,5,351,3,10,0,5,3,9,0,55,6,131,0,224,5,25,0,10,0,26,5,79,8,1037,10,1215,16,31,0,28,0,67,0,111,12,450,9,720,33,57,7,73,4,67,8,102,8,553,4,923,74,54,0,121,9,81,8,76,7,350,4,781,74,31,4,99,6,75,7,48,6,124,0,473,116,27,3,95,8,64,6,34,10,123,7,490,265,53,15,186,18,107,4,47,5,139,0,845,209,22,6,124,11,38,6,21,3,64,3,510,132,15,6,59,10,30,0,9,3,25,0,287,68,10,0,36,5,32,0,7,3,15,0,170,117,21,7,61,6,29,4,14
SED10040,0,0,0,0,0,0,0,3,0,432,4,449,0,3,0,0,0,0,0,14,3,145,0,171,0,3,0,0,0,7,0,29,3,78,0,117,0,0,0,0,0,3,0,38,3,34,0,76,0,15,0,0,0,12,3,49,4,378,3,464,0,18,0,3,0,46,0,63,3,123,0,257,3,65,4,22,0,81,0,76,3,750,7,1003,12,64,0,23,0,139,8,79,9,191,3,522,37,110,3,102,3,160,9,71,10,199,0,706,97,71,5,190,13,118,8,44,16,97,5,677,104,28,0,146,18,102,6,23,5,32,0,462,176,22,7,114,4,77,3,24,4,39,3,466,481,28,11,167,15,119,4,12,4,66,0,905,328,17,7,79,17,36,7,12,0,17,0,514,201,10,3,41,5,11,0,3,0,9,0,294,140,10,5,17,6,15,3,3,0,8,3,204,198,0,3,39,9,34,0,3
SED10041,3,0,0,0,0,4,0,9,0,188,0,199,3,3,0,0,0,0,0,7,0,62,0,75,0,0,0,0,0,3,0,10,0,31,0,50,0,0,0,0,0,4,0,7,0,17,0,20,0,6,0,4,0,0,0,15,3,136,0,170,0,7,0,3,0,7,0,21,0,66,0,107,3,15,0,3,0,13,0,37,5,284,0,365,4,13,0,14,0,30,0,48,3,214,3,338,20,31,4,24,0,45,6,59,10,307,0,501,24,31,0,56,0,49,4,61,4,273,0,495,44,15,4,53,0,49,3,49,3,126,0,341,62,23,3,51,8,50,0,42,6,172,0,405,218,34,8,93,3,129,3,61,12,219,0,776,251,26,12,110,9,48,3,37,3,134,0,633,200,18,0,64,6,35,0,30,5,102,0,463,166,14,0,33,11,83,3,21,0,50,0,379,483,54,7,193,17,144,6,95
SED10042,3,0,0,0,0,0,0,0,0,70,0,76,0,0,0,0,0,0,0,3,0,54,0,59,3,0,0,3,0,3,0,4,0,39,0,50,0,0,0,0,0,3,0,7,0,29,0,44,4,7,0,4,0,3,4,20,0,301,3,347,0,8,0,0,0,19,0,33,0,138,0,196,5,27,0,15,0,29,4,75,4,1161,18,1342,7,27,0,17,0,69,9,103,10,517,4,765,27,59,4,59,3,92,4,106,15,564,6,935,58,42,0,125,3,91,8,72,14,352,7,775,66,30,3,100,5,89,7,40,11,107,0,459,104,19,5,129,7,66,3,22,8,93,0,447,329,32,4,194,23,107,14,24,11,125,3,870,257,26,4,124,17,57,7,24,8,43,0,555,127,3,8,62,10,10,0,0,0,14,0,239,81,4,3,22,3,34,0,8,3,14,0,170,100,18,4,60,6,30,0,17
SED10043,0,0,0,3,0,0,0,0,3,194,3,202,0,0,0,0,0,0,0,12,6,76,0,85,0,0,0,0,0,6,0,17,4,56,0,82,0,0,0,0,0,5,0,16,3,29,0,62,0,4,0,0,0,7,0,37,5,368,3,435,0,14,0,3,0,44,0,63,5,119,3,251,3,18,7,5,0,68,5,62,6,753,11,945,4,31,4,16,3,129,0,54,3,157,9,417,22,41,0,55,0,133,5,48,12,137,8,456,64,32,3,106,11,106,3,32,4,71,4,436,45,15,0,71,0,68,3,7,3,21,3,240,105,14,0,68,4,45,4,12,0,18,0,266,212,12,7,79,13,45,0,11,4,26,5,413,123,4,3,35,3,18,0,3,4,9,0,193,62,7,0,4,5,7,0,0,0,3,0,97,51,0,0,7,3,10,0,0,0,0,0,70,36,3,0,16,3,10,0,0
SED10044,0,0,0,0,0,3,0,3,4,133,0,141,0,3,0,0,0,0,0,4,4,52,0,59,0,0,0,0,0,0,0,4,0,18,0,28,0,0,0,0,0,0,0,11,0,9,0,16,0,7,0,0,0,0,0,14,0,158,6,180,3,11,0,0,0,8,0,24,0,49,3,104,3,21,3,4,0,19,0,38,3,337,3,431,6,25,0,13,0,35,0,47,3,200,0,336,14,52,0,39,0,62,0,48,10,193,3,421,38,36,0,71,3,57,0,47,6,176,4,445,40,21,0,82,5,68,3,34,3,80,0,332,109,12,4,82,12,80,3,24,0,98,0,417,400,32,6,143,25,145,6,46,9,155,0,955,438,27,4,122,17,62,3,32,4,93,0,804,412,15,4,86,14,29,3,18,0,51,0,636,295,12,3,43,3,82,4,16,3,32,0,490,805,63,16,198,34,147,3,70
SED10045,10,0,0,3,0,3,0,0,0,47,0,68,5,11,0,3,0,3,0,4,0,49,0,75,0,3,0,3,0,3,0,14,0,42,0,69,0,0,0,0,0,3,0,8,0,30,0,39,19,23,5,7,0,6,0,49,4,298,0,418,3,14,0,11,0,27,0,71,3,150,3,282,36,45,3,33,3,60,4,142,11,1008,25,1367,40,65,0,46,6,97,4,144,10,373,6,791,70,91,9,135,14,101,7,82,26,367,10,918,135,84,9,203,16,92,5,47,7,223,3,830,104,46,0,130,10,72,10,32,4,58,0,464,163,46,4,130,7,56,4,32,5,65,0,508,292,46,7,168,14,77,5,32,9,67,3,721,151,11,5,94,10,25,5,5,3,21,0,326,72,5,3,49,3,11,3,3,0,11,0,161,49,0,0,19,0,13,0,3,0,3,0,89,68,15,0,48,6,20,0,7
SED10046,0,0,0,0,0,0,0,0,0,171,5,180,0,0,0,0,0,0,0,7,0,48,0,57,0,0,0,0,0,4,0,13,0,35,0,57,0,0,0,0,0,3,0,13,0,41,0,57,0,5,0,0,0,7,0,22,4,301,3,343,0,0,0,0,3,26,0,30,7,92,3,164,3,15,0,11,0,61,0,50,7,621,12,775,3,15,3,16,0,132,0,48,5,127,4,357,19,19,0,59,0,117,3,43,7,114,4,394,75,18,5,83,7,104,6,18,7,60,0,393,65,11,3,71,8,91,0,13,5,13,0,282,107,9,0,52,7,44,0,4,0,11,3,241,298,11,10,83,15,55,3,10,3,20,0,506,202,3,4,41,10,20,0,0,0,3,0,285,94,3,7,16,5,10,0,0,0,4,0,140,54,0,0,3,0,10,0,0,0,3,0,76,60,0,3,10,4,4,0,0
SED10047,0,0,0,0,0,5,0,3,0,122,0,130,0,0,0,0,0,0,0,3,0,37,0,44,0,0,0,0,0,0,0,7,0,41,3,47,0,0,0,0,0,4,0,4,0,20,0,29,4,4,0,4,0,9,0,32,8,271,4,342,0,7,3,3,0,19,0,32,4,80,0,143,4,3,0,7,0,56,0,71,6,764,9,928,4,18,0,29,3,117,3,60,20,231,5,477,25,24,3,67,3,152,5,63,16,191,5,551,113,39,4,140,8,136,3,22,10,130,6,605,120,13,5,117,5,82,4,22,3,32,3,416,186,16,5,106,10,76,0,11,3,37,3,455,621,25,6,143,27,88,8,12,5,25,0,957,327,10,8,76,16,38,3,4,0,6,3,498,194,3,0,39,6,7,0,0,0,5,0,254,85,0,0,10,7,14,0,0,0,3,0,121,86,0,0,20,8,7,0,6
SED10048,4,0,5,0,0,0,0,4,0,148,0,163,0,0,0,0,0,3,0,7,0,96,0,104,0,4,0,0,0,0,0,9,0,34,0,48,0,0,0,0,0,3,0,9,0,28,3,49,3,0,0,0,0,3,0,25,7,229,0,270,0,4,0,3,0,10,0,39,3,105,0,174,0,13,0,5,0,61,3,65,12,587,4,748,3,18,3,20,4,111,0,52,4,200,3,425,17,25,0,64,5,163,8,56,9,176,7,526,81,31,3,87,3,127,9,47,10,101,3,502,110,15,5,97,4,108,8,18,3,50,0,415,158,19,4,82,13,67,3,17,8,28,0,405,447,22,4,161,18,111,3,18,11,44,0,839,333,3,4,89,8,32,0,6,3,9,0,494,175,0,3,40,3,8,0,3,0,6,0,238,81,4,3,8,3,19,0,5,0,3,0,136,99,8,4,22,0,20,0,4
SED10049,0,0,0,0,0,0,0,3,0,60,0,66,5,0,0,0,0,3,0,3,0,43,0,58,0,0,0,0,0,4,0,5,0,25,0,37,3,0,0,0,0,0,0,7,3,17,0,33,3,4,3,5,0,3,3,29,0,279,4,327,5,3,0,4,0,7,0,33,0,124,3,186,5,20,0,13,0,35,0,79,8,917,8,1081,6,28,3,24,3,71,3,105,12,367,3,613,23,49,0,66,7,92,4,70,19,366,3,711,81,38,7,141,16,86,11,42,7,213,3,642,99,20,3,152,3,104,0,37,4,65,0,487,148,20,6,121,12,75,6,24,9,57,0,483,451,17,0,223,19,127,6,16,10,54,3,933,299,17,5,128,15,35,11,10,14,13,3,551,206,5,3,59,8,11,3,4,3,8,0,322,77,3,0,7,5,30,0,3,3,4,0,132,127,14,4,62,7,19,0,12
SED10050,0,0,0,0,0,0,0,3,0,69,0,73,0,0,0,0,0,0,0,4,0,27,0,36,0,0,0,0,0,0,0,9,0,16,0,23,0,0,0,0,0,0,0,4,0,7,0,12,0,7,0,4,0,4,0,16,0,102,0,129,0,3,0,0,0,9,0,32,0,48,0,93,0,17,0,5,3,9,0,32,3,223,0,287,3,31,0,10,0,25,0,38,0,163,3,273,24,64,4,34,4,55,0,54,6,219,0,461,43,58,0,66,0,53,8,48,7,153,0,439,58,28,4,85,4,49,0,33,3,95,0,365,108,23,7,82,6,48,5,34,3,97,3,417,433,52,6,190,14,101,6,65,6,147,3,1034,440,33,7,145,19,55,4,29,4,97,0,838,397,10,4,110,12,25,7,24,3,51,0,634,319,9,3,31,9,91,0,18,3,36,0,521,1026,51,16,222,39,145,10,57
SED10051,0,3,0,0,0,0,0,4,0,171,0,175,0,0,0,0,0,0,0,3,0,48,0,56,0,0,0,0,0,0,0,15,0,36,0,58,0,0,0,0,0,3,0,6,0,21,0,27,3,3,0,0,0,0,3,28,5,245,6,303,3,7,0,0,0,7,0,27,3,77,0,124,4,13,0,0,0,28,0,42,0,516,10,616,4,32,3,17,0,47,0,52,3,226,3,389,20,39,0,40,3,67,3,50,6,234,5,479,56,45,4,79,3,68,3,36,11,154,6,458,50,23,3,60,0,68,0,23,0,54,0,295,96,17,3,76,5,53,5,12,3,67,0,336,393,33,8,143,14,96,8,46,9,75,3,826,298,20,4,111,20,45,4,17,3,41,3,558,252,14,6,73,10,21,0,7,0,16,0,397,184,4,0,20,6,28,0,3,0,7,0,254,358,18,0,79,30,47,8,12
SED10052,0,0,0,4,0,3,0,3,0,109,4,121,0,3,0,0,0,0,0,4,0,41,0,47,0,0,0,0,0,0,0,8,0,33,0,44,0,0,0,0,0,0,0,7,0,15,0,23,0,4,0,0,0,4,0,9,0,246,3,265,0,0,0,3,0,5,0,36,0,85,3,136,0,14,0,4,0,23,0,46,0,539,4,642,7,18,0,14,0,49,0,48,3,312,3,458,17,39,4,41,3,66,9,80,3,388,4,655,35,32,0,64,4,72,4,48,6,273,0,535,55,26,0,62,3,80,4,35,0,98,0,361,66,25,3,79,4,51,0,30,5,93,0,362,279,32,5,154,15,109,4,52,8,117,3,788,270,15,7,110,13,30,10,22,9,60,0,536,273,8,4,67,10,28,3,6,0,29,0,435,149,8,0,22,5,37,0,8,0,14,0,260,278,23,6,107,22,48,8,32
SED10053,9,0,0,3,0,0,0,0,0,51,0,71,0,0,0,4,0,3,0,7,0,33,0,40,0,0,0,3,0,3,0,11,0,35,0,50,0,0,0,0,0,0,0,8,0,17,0,23,11,15,3,8,0,7,0,18,3,194,3,252,5,11,0,5,3,18,3,32,3,70,0,140,14,24,4,20,0,32,3,54,11,516,13,691,24,31,0,41,3,64,3,49,13,228,6,453,67,53,3,85,9,85,10,57,5,259,3,633,117,43,0,144,9,66,4,42,5,184,9,613,100,19,4,104,4,68,3,37,8,99,0,455,173,23,5,101,13,67,5,25,9,78,3,502,463,40,6,180,22,111,8,46,15,103,3,995,353,11,7,121,24,57,3,20,6,56,5,666,271,15,5,78,25,36,5,12,3,19,0,462,211,4,7,35,8,55,7,3,5,10,0,337,377,25,15,86,27,66,0,20
SED10054,0,0,0,0,0,3,0,0,0,155,0,163,0,0,0,0,0,6,0,0,0,36,0,45,0,0,0,0,0,0,0,7,0,38,0,46,0,0,0,0,0,6,0,8,0,14,0,25,0,4,0,0,0,9,0,22,3,237,3,277,0,3,0,5,0,23,0,42,3,92,0,166,0,6,4,3,0,69,0,49,5,548,13,698,7,15,0,16,0,124,0,55,18,129,0,358,19,22,0,57,4,134,0,36,7,129,0,415,86,29,3,79,8,102,6,22,14,83,0,436,85,9,0,94,9,75,0,13,6,20,0,311,145,13,0,89,4,75,3,9,0,21,0,369,380,8,6,112,24,60,4,11,3,18,3,630,219,8,4,50,9,18,0,7,0,5,0,319,111,3,0,23,10,7,0,3,0,0,0,161,49,0,0,6,0,3,0,4,3,0,0,65,74,0,0,20,5,3,0,0
SED10055,3,0,3,0,0,4,0,0,3,105,0,125,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,13,0,30,0,42,0,0,0,0,0,0,0,4,0,18,0,23,0,6,0,0,0,3,0,17,0,181,3,208,3,0,0,0,0,12,0,32,0,64,0,112,11,17,0,7,0,28,0,37,10,457,6,568,5,14,0,19,0,94,0,46,6,160,0,348,24,18,4,37,3,115,4,59,8,156,3,424,63,25,0,84,3,108,3,36,11,88,0,433,66,17,0,96,10,94,3,29,0,25,0,341,141,13,3,99,10,72,4,14,3,35,0,397,485,26,15,157,17,126,4,29,8,39,5,909,379,12,5,110,11,40,4,11,0,22,0,590,268,10,4,55,4,7,0,0,3,6,0,362,135,0,0,20,3,31,0,6,0,8,0,202,140,3,3,51,8,21,0,6
SED10056,22,3,0,3,0,3,0,7,0,120,7,171,8,3,3,8,0,6,0,11,0,53,0,90,0,3,0,5,0,3,0,12,5,44,0,78,0,0,0,3,0,3,0,14,0,20,0,39,15,13,5,9,0,16,0,47,3,375,14,496,9,12,0,6,0,26,0,59,14,105,0,237,37,31,9,44,0,66,5,91,18,1015,23,1350,30,46,9,58,6,108,5,76,16,314,11,665,96,75,10,170,16,134,15,89,12,365,14,993,177,60,13,223,7,93,12,52,17,207,6,869,146,31,6,174,10,78,11,26,8,39,0,535,213,19,6,147,26,57,6,12,3,72,0,569,467,37,14,220,31,84,10,31,3,74,9,977,236,23,9,118,15,29,7,10,5,27,0,476,142,14,6,53,7,9,0,3,0,8,0,243,75,0,0,21,5,20,0,0,3,13,0,145,114,16,7,56,14,31,0,12
SED10057,5,3,0,0,0,0,0,0,0,96,4,115,0,4,0,4,0,0,0,3,0,67,5,92,0,4,0,0,0,5,0,17,0,39,0,64,0,3,0,3,0,3,0,9,3,30,0,52,9,15,8,6,3,13,4,43,3,522,6,633,4,14,4,6,0,24,3,82,6,201,0,341,18,52,8,20,3,48,4,144,20,1841,22,2182,18,60,11,32,4,88,6,144,13,588,11,973,37,93,4,99,8,116,13,104,16,647,7,1149,95,61,5,159,17,78,6,63,9,423,7,924,90,20,3,113,3,59,12,25,4,91,0,418,118,36,11,117,13,40,10,15,4,106,3,471,190,35,10,137,16,60,3,26,7,140,0,628,108,14,4,93,0,29,3,9,3,44,0,312,66,6,4,30,6,7,4,3,3,15,0,144,37,3,0,16,3,20,0,3,0,10,0,93,48,11,0,48,3,12,0,12
SED10058,0,0,0,0,0,0,0,3,0,63,0,67,0,0,0,0,0,0,0,3,0,29,0,35,0,0,0,0,0,3,0,11,0,20,0,35,0,0,0,0,0,0,0,11,0,12,0,23,0,7,0,0,0,3,0,23,3,197,4,230,0,7,0,0,0,10,5,36,0,76,0,139,6,28,0,3,3,25,0,65,6,572,8,721,5,32,0,24,0,60,3,53,13,240,4,432,22,54,5,59,3,76,11,57,5,348,0,631,61,46,0,114,3,68,6,58,13,235,3,613,72,26,0,95,3,67,5,42,7,88,0,401,122,22,5,137,6,66,4,22,3,82,0,474,439,38,9,224,23,134,5,38,8,105,0,1030,408,29,7,150,14,44,8,28,5,51,0,740,280,16,6,81,20,29,3,14,4,24,3,478,136,3,0,31,6,37,0,11,5,26,0,248,297,28,9,132,13,55,0,21
SED10059,0,0,0,3,0,0,0,0,0,140,0,149,0,0,0,0,0,0,0,7,0,23,0,33,0,0,0,0,0,0,0,17,0,28,0,46,0,0,0,0,0,0,0,13,0,12,0,26,0,10,0,0,0,4,0,14,0,141,4,174,0,20,0,4,0,4,0,42,3,35,0,105,3,29,0,3,0,28,3,35,0,238,7,351,10,47,0,17,4,49,5,44,3,77,4,253,21,91,0,60,3,60,7,41,0,95,6,390,54,57,3,103,4,85,6,28,4,63,0,409,87,37,0,119,10,52,4,19,0,21,0,355,153,17,0,123,12,80,3,16,3,36,0,441,619,46,7,244,24,167,6,28,5,48,7,1206,667,25,3,199,29,64,7,15,0,21,3,1034,623,10,9,127,21,54,3,7,3,13,3,882,498,5,5,46,15,69,0,9,0,6,0,657,1379,24,16,213,39,113,5,12
SED10060,0,0,3,0,0,7,0,3,0,71,0,84,0,0,0,3,0,0,0,3,3,23,0,36,0,0,0,0,0,3,0,7,0,19,0,24,0,0,0,0,0,0,0,7,0,3,0,10,0,6,0,3,0,4,0,12,0,66,0,95,0,9,0,0,0,12,0,17,3,30,0,77,4,23,0,5,0,13,0,14,0,137,0,191,8,20,0,10,0,30,3,34,0,108,3,214,11,38,0,26,4,61,3,49,9,142,3,347,36,59,0,71,0,59,0,47,3,120,0,404,48,21,0,65,3,69,0,43,4,94,0,340,95,23,0,66,8,62,6,31,3,99,3,393,476,52,12,183,21,178,7,78,9,178,0,1203,564,33,13,172,20,63,3,33,10,162,0,1076,578,21,6,100,22,45,7,31,3,81,0,894,514,20,5,57,13,175,3,40,5,70,3,895,1702,120,21,402,42,297,14,181
SED10061,22,3,0,11,0,3,0,5,0,84,4,133,10,6,4,3,0,4,0,5,0,40,0,71,3,0,0,9,0,3,0,6,0,37,0,61,4,0,0,0,0,3,0,11,0,13,0,33,21,25,3,11,8,13,3,38,3,343,4,472,6,14,3,13,0,23,0,55,3,98,3,222,42,45,0,26,0,75,3,91,12,1009,18,1323,56,52,0,62,3,113,3,106,14,287,6,701,95,89,4,132,12,105,8,77,10,309,6,850,183,55,13,196,15,84,10,44,16,216,11,841,116,29,0,144,4,61,5,23,3,48,0,430,201,29,9,123,15,43,12,22,7,79,3,531,399,31,10,209,9,87,4,30,14,90,3,889,203,20,8,103,14,43,7,11,7,40,0,444,135,12,3,49,5,14,4,4,3,18,0,242,64,7,4,19,3,17,3,3,0,9,0,125,134,7,4,57,14,23,3,13
SED10062,0,0,0,0,0,0,0,0,0,235,5,243,0,4,0,0,0,3,0,6,0,56,0,69,0,3,0,0,0,0,0,16,0,37,0,56,0,0,0,0,0,4,0,13,0,20,0,43,0,3,0,0,0,0,0,21,3,239,0,279,0,3,0,0,0,11,0,41,0,79,3,134,4,26,0,5,0,52,0,48,11,583,4,735,0,29,0,12,0,57,0,63,9,257,3,432,21,55,7,41,0,96,3,63,9,295,3,581,47,30,3,83,3,81,5,45,7,203,0,515,67,26,0,91,4,67,0,31,5,80,0,374,98,15,0,54,4,51,0,21,4,90,0,353,298,32,5,131,17,114,3,38,7,111,0,765,247,15,3,84,10,45,9,16,4,61,0,489,192,14,3,47,4,24,0,10,5,27,0,331,132,4,4,25,3,40,0,10,3,18,0,234,245,23,4,91,15,39,3,18
