SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10063,4,0,0,3,0,0,0,0,0,9,0,26,3,0,0,3,0,0,0,4,0,7,0,17,0,0,0,4,0,0,0,4,0,8,0,18,0,0,0,0,0,0,0,3,0,4,0,13,4,3,0,0,0,8,0,4,0,28,0,52,5,3,0,7,0,13,0,15,0,31,0,81,10,7,4,18,3,33,0,33,3,62,0,169,16,7,9,40,13,69,6,49,14,62,3,288,36,34,5,137,7,158,7,45,15,88,4,541,83,34,4,214,16,177,3,34,3,58,0,624,78,36,13,242,25,150,7,25,12,39,3,626,115,28,4,276,21,148,10,13,5,28,5,661,346,41,13,541,62,221,15,22,14,22,4,1300,348,18,7,408,51,78,14,16,0,19,3,966,285,9,6,235,44,40,14,8,3,3,0,646,167,0,3,86,24,47,7,0,3,3,0,343,330,11,4,264,38,44,10,9
SED10064,3,0,0,3,0,0,0,0,0,12,0,18,3,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,6,0,21,0,35,0,0,0,0,0,4,0,0,0,9,0,11,7,7,0,3,0,4,0,15,0,45,3,85,3,8,0,7,0,4,3,33,3,26,0,92,9,20,0,18,0,26,3,47,3,108,4,241,10,46,3,49,0,85,0,78,7,104,0,386,28,67,3,136,12,123,16,99,15,161,5,658,66,48,10,182,16,157,7,67,25,98,4,686,75,44,4,199,19,118,13,53,13,52,3,594,112,39,8,182,24,94,12,18,3,39,0,521,248,51,14,324,31,117,12,25,11,40,4,893,175,15,8,189,17,39,7,7,0,14,4,482,116,10,3,84,15,12,3,7,0,8,0,257,55,3,3,29,6,20,3,0,0,3,0,128,89,4,4,47,10,17,3,5
SED10065,0,0,0,0,0,9,0,0,4,89,0,105,0,0,0,0,0,0,0,4,0,27,0,36,0,3,0,0,0,3,0,16,0,37,0,63,0,0,0,0,0,0,0,18,0,19,0,44,4,5,0,0,0,16,0,35,4,78,0,148,3,15,0,12,0,68,0,71,5,73,4,245,4,32,3,29,3,141,0,81,8,123,6,429,15,37,4,49,3,242,4,125,14,114,0,610,44,60,0,141,11,401,8,93,24,126,4,909,96,58,7,230,15,404,12,84,16,104,3,1027,110,50,6,242,16,480,7,47,16,82,5,1065,193,32,8,233,21,438,8,51,15,71,0,1069,500,53,12,475,71,717,18,81,24,118,3,2070,485,38,10,445,52,166,12,38,10,70,3,1338,421,20,11,279,52,74,5,33,3,34,0,925,339,16,8,137,40,187,3,18,3,26,0,780,629,20,8,372,78,167,6,21
SED10066,3,0,0,0,0,3,0,0,0,19,0,25,0,0,0,4,0,0,0,0,0,5,0,14,3,0,0,4,0,0,0,3,0,12,0,19,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,3,0,4,0,12,0,18,0,41,0,0,0,4,0,18,0,15,3,26,0,64,5,3,0,10,0,36,0,20,8,50,0,134,12,10,0,29,0,109,3,42,3,61,3,272,13,27,0,89,10,203,3,43,10,70,3,471,50,30,4,161,12,200,3,50,14,67,0,592,58,17,7,199,16,266,10,25,5,59,0,666,100,24,10,275,35,226,7,28,6,43,0,757,424,52,9,595,83,342,16,29,19,74,5,1639,428,41,20,483,71,152,12,19,11,42,3,1275,376,10,9,301,55,73,13,12,3,16,0,873,268,7,7,127,26,91,3,9,4,11,3,561,502,12,8,338,45,109,9,16
SED10067,4,0,0,3,0,4,0,0,0,12,0,25,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,3,0,4,0,4,0,16,0,0,0,0,0,0,0,6,0,4,0,6,0,0,0,3,0,3,0,9,3,3,0,26,0,3,0,0,0,3,0,5,3,10,0,25,6,3,0,10,0,12,0,16,3,17,0,67,5,20,4,26,0,21,0,21,0,13,4,112,17,23,4,75,6,52,3,25,6,35,0,239,27,21,0,128,11,76,3,34,10,43,3,353,36,34,3,143,9,100,4,21,4,38,0,396,60,25,3,206,12,83,5,21,0,35,0,449,184,72,12,475,32,215,17,47,10,68,0,1126,231,54,11,540,56,87,17,33,6,42,4,1075,296,50,6,408,32,52,11,18,0,25,3,900,198,29,13,195,36,313,8,20,14,21,0,839,882,82,24,1077,62,308,25,67
SED10068,0,3,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,5,0,8,3,3,0,0,0,3,0,8,0,22,0,38,3,0,0,4,0,16,0,18,3,30,0,72,3,9,0,11,0,32,0,29,5,69,0,155,12,23,5,44,4,65,4,53,9,81,0,294,26,47,9,111,8,142,9,66,12,104,3,521,48,53,8,219,19,129,7,43,6,86,0,617,73,42,4,199,16,114,6,37,9,55,3,563,97,29,0,198,22,100,3,20,5,27,0,495,270,42,3,423,21,156,20,26,7,48,0,1021,261,30,10,295,27,53,10,16,4,25,0,724,198,12,3,150,15,30,6,5,0,7,0,432,120,3,3,50,11,36,3,0,0,0,0,232,195,22,4,163,12,37,5,3
SED10069,3,0,0,0,0,0,0,3,0,11,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,10,0,16,0,0,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,4,0,9,0,23,0,38,0,8,0,7,0,4,0,11,3,23,0,62,3,4,0,12,3,22,0,28,5,68,0,153,7,21,0,25,4,73,3,46,12,85,3,279,16,46,4,91,9,138,3,54,9,117,3,485,39,42,10,172,22,173,3,43,5,73,3,591,50,27,3,250,20,163,8,41,6,36,0,604,76,33,5,226,16,150,6,28,9,36,0,585,272,38,8,484,44,196,15,34,14,48,11,1169,262,31,10,334,44,90,10,18,3,33,0,832,199,17,10,180,20,32,6,11,0,14,0,491,113,4,3,70,6,45,3,4,9,8,3,266,220,7,6,186,18,61,4,9
SED10070,4,0,0,3,0,5,0,3,3,73,0,98,0,0,0,0,0,0,0,4,0,14,0,28,0,0,0,0,0,5,0,10,0,29,0,44,0,0,0,0,0,3,0,11,0,20,0,29,0,7,0,0,0,9,0,31,5,112,0,162,0,0,0,5,0,39,0,48,9,102,4,203,7,13,0,7,0,85,3,77,3,149,7,344,9,25,0,26,4,170,4,83,17,151,0,492,29,50,5,84,11,262,4,89,17,196,7,757,71,44,5,186,18,317,4,69,11,163,7,897,96,30,6,239,7,271,3,61,12,134,0,861,179,24,3,212,12,283,9,47,13,130,6,919,579,52,13,518,65,463,11,72,25,197,3,2000,527,37,6,399,59,178,10,49,9,100,0,1372,360,17,8,259,38,96,9,25,6,65,4,896,292,11,5,120,16,141,0,27,8,37,0,660,519,24,12,280,49,118,4,15
SED10071,3,0,0,0,0,0,0,8,3,28,0,49,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,3,0,4,3,11,0,28,0,0,0,0,0,0,3,5,0,3,0,13,3,0,0,0,0,13,0,23,4,25,0,69,0,4,0,7,0,38,0,26,3,22,0,100,3,5,3,11,4,52,0,35,3,40,0,159,10,17,3,32,4,151,0,50,8,50,0,323,14,29,0,96,4,237,6,55,17,54,0,517,66,41,5,212,12,279,7,65,7,67,0,761,104,33,3,250,18,336,14,43,10,49,4,863,147,35,7,330,32,340,6,35,3,56,0,988,656,56,13,772,78,704,30,68,28,81,12,2494,807,37,19,796,104,249,17,26,13,62,3,2136,815,42,17,558,77,134,16,25,6,36,0,1721,662,22,7,220,60,284,0,22,3,19,0,1286,1214,40,21,599,91,248,6,15
SED10072,4,0,3,3,0,3,0,3,0,42,0,54,0,0,0,0,0,3,0,4,0,19,0,24,0,0,0,3,0,5,0,11,0,23,0,42,0,0,0,0,0,0,0,6,3,18,0,36,0,3,0,3,0,9,0,19,0,36,0,75,0,12,3,6,0,30,4,54,9,40,0,154,8,19,0,6,0,58,0,62,6,72,0,227,15,27,0,35,3,151,3,72,11,87,0,397,17,28,5,85,11,237,16,79,15,101,0,588,59,62,3,163,19,204,6,55,15,91,0,672,74,37,0,187,15,213,11,39,18,102,3,703,112,29,12,164,22,163,9,39,6,72,0,626,336,53,10,413,67,364,13,63,19,111,6,1440,337,33,4,386,58,112,9,23,4,61,3,1039,295,24,12,259,44,75,3,19,9,31,0,766,218,12,10,118,29,139,0,15,5,21,0,566,569,29,12,399,55,138,6,23
SED10073,0,0,0,0,0,3,0,6,0,78,4,91,0,0,0,4,0,0,0,3,0,20,0,29,0,0,0,0,0,3,0,10,0,16,0,34,0,0,0,0,0,6,0,16,0,22,0,46,0,3,0,0,0,8,0,17,0,38,0,73,0,10,0,9,0,39,4,29,3,42,0,134,3,23,0,19,3,74,0,71,6,60,0,253,12,28,3,36,0,123,0,65,10,67,0,340,25,48,3,84,12,242,6,78,9,90,0,594,65,46,4,135,9,245,7,64,8,72,0,660,77,40,8,166,17,268,10,48,8,70,4,710,117,23,3,180,26,245,8,44,11,52,0,705,324,57,11,460,59,546,16,69,18,103,0,1658,356,31,15,431,63,161,11,34,7,55,0,1165,398,27,4,321,60,108,14,29,8,38,0,1009,333,19,3,164,50,226,6,17,6,26,0,852,905,44,23,655,84,243,12,38
SED10074,6,0,0,0,0,0,0,4,4,31,0,44,0,0,0,0,0,0,0,3,0,17,0,17,0,0,0,0,0,3,0,5,0,20,0,36,0,0,0,0,0,3,0,10,4,9,0,23,3,4,0,0,0,10,0,16,3,39,0,78,0,5,0,0,0,39,0,28,10,39,0,127,0,4,0,10,0,85,0,59,9,69,0,243,5,21,3,21,0,137,0,55,14,59,0,312,13,40,4,89,7,245,4,66,17,91,0,574,51,38,7,177,15,273,6,55,8,84,3,721,72,31,0,240,21,333,9,41,11,86,0,835,150,29,4,272,27,292,8,49,7,74,0,903,528,52,11,578,74,586,15,64,17,116,7,2050,548,40,11,559,81,192,15,29,3,65,0,1547,496,16,8,349,71,98,7,21,4,48,0,1129,353,11,12,185,39,184,5,19,3,19,0,829,765,24,15,381,74,161,5,21
SED10075,4,0,0,3,0,3,0,0,3,19,0,29,0,0,0,0,0,0,0,3,0,8,0,14,3,0,0,0,0,0,0,3,0,12,0,21,0,0,0,0,0,0,0,4,0,8,0,14,0,3,0,0,0,6,0,16,0,25,0,51,0,3,0,4,0,14,0,10,3,33,0,77,3,12,0,18,0,29,0,42,0,86,0,190,7,15,0,26,3,91,0,67,8,86,0,311,18,45,4,113,11,193,0,83,9,143,0,618,42,45,3,222,26,220,12,67,18,107,0,770,68,30,3,297,25,236,14,42,10,89,3,815,113,37,3,347,23,212,16,35,6,64,3,860,379,52,10,716,75,326,20,58,17,80,5,1737,324,31,7,592,65,141,20,17,6,27,0,1238,263,15,10,315,35,59,11,18,3,25,0,763,200,8,10,133,20,86,6,13,8,7,0,484,317,12,13,272,33,96,9,13
SED10076,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,7,0,3,0,8,0,0,0,4,0,3,0,3,0,11,0,27,0,0,0,0,0,0,0,7,0,6,0,11,0,4,0,4,0,0,0,10,0,42,0,57,4,10,0,8,0,14,0,20,0,30,4,82,10,21,0,16,0,24,0,51,4,94,0,219,5,36,4,49,3,86,6,59,7,90,0,346,27,64,6,130,17,147,3,58,7,144,3,607,50,49,3,216,15,161,11,48,12,85,6,651,73,43,3,196,9,149,9,28,9,48,0,567,79,23,4,190,25,103,5,29,4,41,0,515,168,41,7,353,36,131,4,29,11,32,0,817,160,13,4,224,31,54,3,10,3,15,0,516,125,8,0,104,17,21,7,7,0,12,0,303,73,4,3,40,3,18,0,0,3,6,0,148,101,5,0,72,11,17,8,7
SED10077,0,0,0,0,0,0,0,7,0,61,0,77,0,3,0,0,0,0,0,0,3,13,0,19,0,3,0,3,0,7,0,13,3,22,0,53,0,0,0,0,0,3,0,15,0,13,0,28,0,4,0,0,0,10,0,31,7,44,0,92,3,8,0,9,0,32,3,52,9,45,0,157,4,23,0,8,0,90,0,70,7,85,0,285,4,35,3,38,7,162,4,79,10,73,3,419,31,45,3,117,5,268,7,84,15,98,3,668,56,63,3,140,17,250,12,47,11,95,0,686,81,33,3,158,14,253,8,36,10,82,3,676,145,32,4,169,10,210,7,34,3,68,0,685,360,64,13,346,40,408,8,68,12,114,0,1443,343,39,10,335,46,116,14,34,7,65,6,1016,338,27,4,246,55,79,8,21,6,44,0,819,246,14,4,140,30,150,0,14,3,19,0,616,936,60,9,594,83,254,7,50
SED10078,3,0,0,3,0,0,0,3,3,36,0,52,0,0,0,0,0,3,0,4,0,19,0,25,0,0,0,0,0,0,0,10,0,18,0,31,0,0,0,0,0,0,0,3,0,11,0,18,4,3,0,4,0,6,0,20,0,22,0,58,0,5,0,0,0,17,0,39,0,33,0,88,3,18,0,3,0,40,0,37,14,52,0,164,7,21,0,20,3,76,3,38,5,55,3,228,14,35,0,54,6,135,4,44,10,96,0,405,33,40,3,111,7,126,8,40,7,83,3,453,39,38,0,108,8,145,10,31,7,61,3,436,64,25,0,149,12,104,3,35,4,55,0,452,209,37,10,304,31,252,10,36,12,114,0,1014,245,40,12,356,40,102,11,26,3,42,0,871,234,26,7,311,52,62,3,27,3,47,0,776,214,24,10,166,34,165,0,10,3,24,3,658,855,37,13,678,97,190,18,32
SED10079,0,0,0,6,0,3,0,0,0,9,0,12,0,3,3,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,3,0,3,0,17,0,0,0,0,0,6,0,3,0,22,0,32,0,0,0,0,0,8,0,13,0,35,0,66,3,9,0,8,4,16,4,33,0,50,0,130,3,14,3,34,3,55,3,45,0,66,3,230,16,35,5,89,6,156,4,48,5,113,3,475,43,35,3,201,17,141,3,44,15,86,0,594,59,32,5,238,23,153,4,33,8,57,0,613,72,24,4,265,18,146,12,29,6,64,0,645,257,51,14,521,51,235,19,25,8,68,0,1248,248,22,6,476,48,96,13,33,3,28,0,986,205,26,5,257,37,41,3,10,7,20,0,617,145,3,8,108,17,46,5,8,0,3,0,349,283,14,6,254,27,81,6,11
SED10080,0,0,0,0,0,3,0,6,0,22,0,34,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,3,0,0,0,9,0,11,0,0,0,0,0,0,0,5,0,3,0,6,3,5,0,0,0,3,3,8,0,8,0,32,0,0,0,0,0,3,0,16,0,13,0,38,0,6,0,0,0,13,0,13,3,17,0,62,0,10,0,9,0,41,0,19,0,13,0,91,10,16,0,14,0,69,0,21,5,19,0,150,17,4,0,22,0,49,5,9,5,11,0,129,19,13,3,28,5,45,0,12,0,8,0,133,33,8,0,28,3,51,3,10,4,12,0,148,73,15,3,88,15,112,3,16,4,13,0,343,76,16,9,107,22,28,3,10,4,13,0,278,83,6,9,70,13,20,3,13,0,14,3,233,58,13,0,59,22,204,0,12,9,10,0,375,581,39,18,461,134,240,15,36
SED10081,8,0,0,4,0,6,0,0,0,12,3,31,3,0,0,3,0,0,0,0,0,5,0,14,0,0,0,0,0,4,0,4,3,9,0,15,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,7,3,3,0,9,0,39,0,66,4,4,0,8,0,13,0,14,3,23,0,67,8,7,0,9,3,34,0,17,3,63,0,151,16,16,0,49,5,93,3,46,12,52,0,295,37,31,7,145,8,179,8,57,9,87,8,571,89,33,4,231,25,165,8,24,15,72,4,668,98,20,8,238,31,142,5,18,8,42,3,612,153,26,9,268,31,111,9,16,5,22,0,645,395,52,13,482,59,181,23,26,7,30,4,1266,321,22,13,342,43,56,8,6,5,18,0,836,237,8,4,207,23,30,4,0,0,5,0,521,138,0,3,76,17,50,5,7,7,4,0,307,262,16,3,159,27,31,4,3
SED10082,8,0,0,0,0,0,0,0,3,12,0,25,0,0,0,0,0,3,0,0,0,3,0,12,0,0,0,3,0,3,0,3,0,9,0,14,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,3,0,7,0,17,0,30,0,3,0,10,0,8,0,9,0,15,3,52,3,5,0,13,0,21,0,17,0,23,0,89,10,16,0,30,4,43,4,29,0,43,0,183,18,36,3,87,3,92,3,44,4,59,4,362,35,38,3,153,14,112,0,47,8,48,0,462,39,38,0,214,10,134,7,27,4,51,3,534,83,25,4,254,23,156,4,39,11,41,3,633,238,53,15,597,57,264,17,56,16,51,3,1367,263,50,8,566,49,116,29,22,3,37,0,1141,312,33,14,399,34,57,5,14,3,14,3,889,229,16,9,186,30,147,3,23,4,14,0,646,493,38,5,551,57,139,13,28
SED10083,3,0,0,0,0,0,0,0,0,10,0,13,3,0,0,3,0,0,0,3,0,3,0,15,0,0,0,0,0,0,0,5,3,5,0,12,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,3,0,3,0,6,0,17,0,34,0,4,0,5,0,10,0,18,0,19,0,51,3,9,0,9,0,30,3,17,3,50,0,133,13,10,0,29,3,79,4,56,3,65,0,265,13,35,0,108,6,139,3,60,14,90,6,466,37,47,0,202,18,174,12,62,10,79,3,647,68,40,3,238,15,183,10,33,16,77,0,686,112,37,5,293,25,174,11,27,10,35,3,737,291,54,10,665,58,241,13,30,5,51,4,1433,286,30,15,477,65,113,15,8,8,22,0,1043,243,16,5,251,18,40,3,13,6,21,0,623,167,14,5,108,24,57,5,3,3,3,0,395,241,8,0,218,28,81,3,9
SED10084,3,0,0,0,0,3,0,0,0,10,0,22,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,7,0,18,0,0,0,0,0,3,0,4,0,0,0,10,0,5,0,3,0,6,0,7,0,23,0,51,0,6,0,9,0,6,0,18,0,28,0,67,3,14,0,9,0,29,0,49,3,54,3,164,5,24,0,35,3,80,5,63,10,72,4,300,21,48,3,135,5,154,3,64,15,111,3,558,59,56,7,208,11,157,3,59,5,81,10,658,68,59,5,277,17,144,5,39,7,61,0,687,89,27,3,233,21,133,7,31,3,48,0,599,231,63,9,484,46,183,27,30,11,64,4,1139,232,26,4,366,28,71,16,27,0,18,0,793,175,21,4,208,22,33,11,5,0,10,0,497,102,13,5,63,13,58,3,11,3,3,0,272,190,18,3,208,19,42,8,8
SED10085,3,0,0,3,0,0,0,3,0,10,0,18,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,7,0,3,0,8,0,8,0,27,0,0,0,0,0,3,0,0,0,5,0,9,0,0,0,7,0,6,0,4,0,34,0,54,4,4,0,11,0,12,0,17,5,29,0,82,12,11,0,12,0,37,3,24,8,69,0,169,20,12,0,36,5,82,0,47,9,83,0,292,40,23,3,98,10,176,13,40,9,108,3,515,47,30,5,187,14,182,11,33,12,68,3,584,68,20,4,202,18,185,9,31,12,46,3,596,75,20,3,214,35,169,7,35,17,22,3,589,266,53,7,452,42,391,14,39,24,44,0,1323,201,44,12,517,46,113,19,14,16,18,0,996,250,19,3,250,32,37,6,5,4,11,0,621,162,11,7,97,22,108,3,3,9,6,0,421,325,14,16,321,43,87,12,15
SED10086,5,0,0,4,0,3,0,0,0,20,0,31,0,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,5,0,15,0,0,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,3,0,3,0,9,0,13,0,5,0,3,0,3,0,3,3,7,0,29,5,5,0,4,0,4,0,16,0,12,0,52,3,15,0,15,0,31,0,16,0,13,0,92,14,21,0,26,0,54,4,21,7,21,0,162,19,21,0,64,0,42,3,16,3,27,0,183,23,17,3,64,3,64,3,16,4,17,0,216,27,14,3,69,7,58,3,14,3,15,0,218,95,38,5,206,18,170,3,37,5,38,3,626,132,30,5,262,28,77,3,17,4,20,3,579,156,21,4,229,28,47,3,29,3,20,0,541,151,13,7,117,26,432,3,33,17,23,4,821,1022,93,11,1253,186,643,13,107
SED10087,4,0,3,0,0,4,0,0,0,16,0,27,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,4,0,0,0,3,0,8,0,18,0,0,0,0,0,0,0,9,0,3,0,10,0,3,0,3,0,4,0,11,0,34,0,54,0,3,0,3,0,13,0,17,0,29,0,66,8,4,0,15,3,33,0,23,6,49,4,145,6,9,3,37,5,94,3,45,3,57,0,262,19,34,0,110,10,161,3,39,13,73,3,459,56,38,3,224,24,155,12,33,11,58,0,605,79,27,6,292,19,151,6,20,3,31,0,643,136,22,5,303,37,141,7,22,8,15,0,691,423,34,3,538,76,196,12,23,13,38,5,1359,413,27,15,406,56,60,10,11,3,9,0,1006,287,17,3,220,37,33,7,5,0,6,0,623,197,4,7,79,24,49,3,4,0,3,3,374,290,19,6,204,14,46,4,6
SED10088,3,0,0,0,0,0,0,0,0,26,0,42,4,0,3,3,0,0,0,0,0,4,0,18,3,0,0,0,0,0,0,3,0,7,0,23,0,0,0,0,0,0,0,3,0,13,0,15,0,0,0,0,0,3,0,16,3,18,0,39,0,4,0,3,0,14,5,11,0,12,0,50,4,4,0,11,0,21,3,23,3,22,0,92,9,12,0,33,3,42,0,33,7,31,0,162,18,39,0,91,0,121,7,28,3,57,0,366,50,28,0,134,6,111,4,35,10,53,0,433,47,37,0,172,11,134,6,26,8,41,0,481,86,41,5,211,10,146,10,17,12,50,0,589,306,59,7,569,35,276,11,68,12,66,3,1416,337,54,13,648,80,123,15,29,6,42,0,1344,354,35,6,463,56,73,20,19,9,27,0,1054,294,23,5,241,45,302,6,18,6,13,0,944,1066,46,21,1206,117,307,16,50
