SED_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
SED10083,0,9,3,61,39,26,12,10,0,166,0,0,0,0,5,8,4,6,0,26,0,0,0,0,0,7,15,4,0,27,5,45,68,195,281,314,334,235,112,1589,0,0,4,13,10,10,0,4,0,43,0,0,3,5,4,8,9,3,0,33,0,0,6,19,21,18,49,21,17,140,0,3,0,3,0,4,15,16,3,45,0,3,0,5,0,6,3,4,0,24,0,8,3,56,14,8,14,6,3,123,0,0,3,9,7,8,10,3,0,42,0,0,0,3,3,0,0,0,0,11,0,0,0,3,0,0,3,0,0,5,0,8,0,21,17,16,14,19,0,95,0,0,0,3,10,14,37,17,7,84,0,0,3,16,5,4,4,0,0,37,0,8,0,37,10,16,3,0,0,72,0,0,0,3,4,4,6,0,0,21,0,3,4,17,13,11,9,0,0,52,0,0,0,5,3,19,29,18,5,75
SED10084,3,8,24,47,24,11,7,3,0,126,0,0,0,0,0,3,6,3,0,9,0,0,0,0,0,0,4,4,3,8,3,49,45,169,262,328,476,446,179,1967,0,4,3,4,10,8,7,8,0,41,3,0,3,17,3,4,10,0,8,46,0,3,6,19,21,20,66,41,17,198,0,0,0,0,0,3,0,3,0,7,0,3,0,3,4,3,0,0,3,17,0,9,3,67,6,11,12,6,3,115,0,0,0,13,8,4,5,0,3,34,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,16,10,15,10,12,6,83,0,0,0,7,4,14,10,11,8,56,0,8,4,56,18,7,4,3,0,104,0,0,0,19,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,12,6,11,13,3,0,48,0,0,0,0,0,4,14,10,4,34
SED10085,0,0,3,35,20,8,0,0,0,71,0,0,0,0,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,13,25,109,145,139,153,82,20,678,0,0,0,7,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,9,0,0,0,15,10,10,16,4,9,77,0,0,0,0,0,4,3,0,0,9,0,0,3,3,4,6,3,0,0,21,0,8,3,48,5,7,3,0,0,73,0,0,0,10,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,28,6,8,8,3,3,64,0,0,0,3,0,3,3,5,0,16,0,0,0,9,3,0,3,0,0,12,0,3,0,14,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,4,0,0,0,5,9,8,0,0,0,30,0,0,0,0,0,0,10,0,0,15
SED10086,7,41,86,214,128,64,60,42,29,662,0,0,0,7,7,8,0,5,3,39,0,0,0,3,4,15,35,27,15,103,22,152,167,1258,309,184,210,116,58,2466,0,0,0,22,12,13,4,4,3,57,0,14,47,203,15,13,23,16,9,347,0,12,20,132,44,19,63,35,44,366,4,0,0,13,12,24,34,41,17,138,3,42,35,71,32,42,18,7,0,259,4,5,3,56,23,26,38,18,4,188,0,3,7,46,13,15,12,6,3,107,0,0,0,49,13,14,12,0,0,90,0,0,0,3,4,0,3,3,4,23,0,3,19,268,29,18,9,9,9,359,3,7,18,179,18,26,40,39,18,350,0,6,11,103,36,24,7,6,0,198,0,4,11,63,17,14,0,0,0,108,0,0,0,9,15,7,3,3,5,43,4,3,4,60,27,23,23,7,3,157,0,0,0,0,4,3,12,5,0,18
SED10087,3,8,15,70,23,17,5,0,3,147,0,0,0,0,3,0,3,3,0,11,0,9,4,19,6,3,3,0,0,39,0,23,26,69,95,102,111,62,37,523,0,0,3,10,3,9,7,0,0,32,0,0,0,5,3,0,0,0,0,21,0,0,0,7,7,16,25,17,13,85,0,0,0,0,0,4,3,5,0,11,0,0,3,14,6,5,0,0,0,29,0,46,21,196,28,18,9,7,0,326,0,0,0,4,5,5,0,0,0,20,3,7,6,9,8,3,0,0,0,32,0,0,6,7,3,4,0,0,0,22,0,20,0,17,3,0,4,3,0,49,0,0,0,3,0,4,5,3,6,26,0,0,0,9,5,0,0,0,0,16,0,3,12,26,4,3,0,0,0,41,0,0,4,0,0,0,0,0,0,8,6,7,0,23,18,6,3,0,0,73,0,0,0,0,0,3,0,0,0,9
SED10088,0,21,143,393,268,176,70,45,14,1122,0,0,9,22,29,34,30,24,3,151,0,0,0,6,6,11,12,6,8,51,29,159,163,666,498,300,278,196,110,2402,0,0,0,24,7,11,7,7,0,66,0,18,15,59,33,12,9,3,3,156,0,10,21,88,43,27,53,36,24,288,0,0,0,7,7,8,16,7,0,50,0,6,18,58,36,65,33,12,6,240,10,51,55,242,47,38,22,12,4,481,5,5,9,62,38,20,9,10,3,150,0,0,0,63,42,29,14,18,4,167,0,0,0,3,4,0,3,0,0,12,4,20,3,47,50,22,18,15,5,186,0,4,3,25,60,120,182,121,70,589,0,22,13,84,81,27,9,4,3,244,0,4,16,99,35,29,11,8,0,200,0,0,0,14,13,11,8,8,0,49,3,0,11,38,26,24,19,12,0,134,0,4,0,3,8,4,6,0,3,27
SED10089,7,11,307,287,57,20,14,7,8,716,0,0,6,4,10,16,6,18,3,63,0,6,0,4,0,3,7,0,3,28,4,39,44,126,117,144,129,84,53,745,0,4,0,11,10,7,0,0,0,34,0,0,4,5,5,3,0,0,0,17,0,0,4,9,7,26,90,13,20,164,0,0,0,4,3,12,18,13,6,53,0,0,40,27,7,12,3,0,0,99,11,39,54,239,32,6,17,7,0,394,0,0,4,21,7,3,0,0,0,46,0,7,7,54,0,3,0,0,0,69,3,10,5,24,4,0,0,0,0,49,0,6,0,10,5,3,6,3,3,43,0,0,0,8,6,12,16,50,29,121,0,0,10,12,5,5,0,3,0,34,0,14,33,75,30,4,3,0,0,153,0,0,0,3,4,0,0,0,0,9,3,0,53,61,19,15,10,5,0,161,0,0,0,0,3,3,0,0,3,14
SED10090,48,178,607,1890,665,491,273,160,51,4367,0,0,0,10,13,26,43,41,16,139,0,3,0,8,11,12,30,17,9,85,39,148,89,495,346,210,206,79,70,1694,0,0,3,40,21,15,3,9,3,86,0,13,7,57,14,5,14,4,6,117,0,0,12,67,20,23,32,8,15,169,0,3,0,0,3,12,33,27,6,89,27,59,109,466,192,258,137,59,8,1318,37,74,40,500,61,48,41,22,11,845,0,4,54,174,42,33,19,18,5,340,3,4,10,120,40,48,22,17,10,276,0,0,3,9,5,5,0,6,0,28,3,7,0,86,48,20,15,5,9,195,0,3,7,36,15,27,77,67,39,276,25,68,53,427,215,83,34,16,3,915,21,64,187,562,170,98,29,7,3,1138,0,0,0,20,31,37,33,21,4,153,4,22,37,223,113,88,69,19,11,578,0,0,0,0,4,5,3,3,0,13
SED10091,3,6,7,38,27,22,11,6,0,114,0,0,0,3,14,18,13,3,0,51,0,0,0,0,4,0,4,3,0,19,3,31,48,160,341,378,428,249,81,1725,0,0,0,22,4,12,4,5,0,51,0,0,3,3,11,3,8,3,0,30,0,4,3,24,16,36,61,38,10,195,0,0,0,4,6,16,17,12,3,50,0,0,9,6,5,10,0,0,0,35,0,6,7,47,5,12,11,9,3,105,0,0,3,4,3,4,0,4,3,30,0,0,0,10,0,0,4,0,0,15,0,0,0,4,3,3,0,0,0,12,0,3,0,17,11,16,20,12,0,81,0,3,0,13,14,24,40,21,12,120,4,0,0,8,3,0,3,0,0,25,0,0,7,9,7,3,0,0,0,18,0,0,3,11,20,13,9,0,0,56,0,0,0,15,10,8,9,0,0,39,0,0,0,8,13,27,41,8,3,91
SED10092,4,22,290,387,52,43,10,16,10,826,0,0,9,31,48,46,52,73,21,276,0,3,3,7,0,11,3,3,0,33,4,22,36,144,232,261,287,196,102,1286,0,0,6,10,8,9,8,0,0,44,0,0,9,8,12,9,12,3,0,51,0,0,7,25,8,36,79,55,30,246,0,0,3,10,6,41,54,97,26,244,0,0,15,14,5,14,0,0,0,48,11,27,36,192,29,18,11,13,3,330,3,3,14,40,20,3,4,3,0,87,0,3,17,65,7,5,0,0,0,103,12,30,22,64,21,7,0,3,0,157,0,12,3,9,7,3,9,7,0,54,0,0,4,26,29,108,171,269,122,727,0,0,8,18,6,9,3,4,0,49,0,6,19,39,15,8,0,0,0,86,3,6,15,60,36,42,17,7,3,181,5,9,32,27,12,7,3,0,0,92,0,0,0,3,4,23,41,32,10,108
SED10093,0,10,9,61,48,28,22,11,3,185,0,0,0,0,8,4,8,4,0,26,0,0,4,0,3,3,10,7,0,31,3,37,47,156,275,299,317,241,96,1461,0,0,8,22,6,9,4,4,0,45,0,0,0,7,3,6,9,4,0,26,0,0,0,17,8,19,43,21,15,115,0,0,0,3,0,4,10,5,7,25,0,0,0,11,7,9,3,0,0,26,4,14,0,111,15,8,10,3,0,171,0,3,0,22,11,7,4,0,0,52,0,0,0,4,7,3,0,0,0,15,0,0,0,4,0,0,0,0,0,6,0,14,0,17,15,17,17,19,3,106,0,0,0,0,6,19,21,16,5,76,0,3,0,11,11,3,3,0,0,26,0,3,0,21,8,5,0,0,0,46,0,0,0,7,5,3,3,3,0,23,0,0,6,10,15,16,3,3,0,48,0,0,0,0,3,20,36,17,0,79
SED19494,0,3,43,48,11,4,3,0,3,110,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,8,6,3,48,56,27,33,36,11,3,222,0,0,3,3,3,0,0,0,0,4,0,3,12,11,0,0,0,0,0,29,0,0,9,8,5,0,0,4,0,32,0,0,0,0,0,0,0,0,0,5,0,0,11,13,0,0,0,0,0,24,3,3,3,39,0,0,0,3,0,49,0,0,5,6,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,5,8,3,0,0,0,0,17,0,0,3,9,0,0,0,0,0,14,0,0,5,6,0,3,0,0,3,19,0,0,0,9,0,0,0,0,0,12,0,0,12,10,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,3,15,0,4,0,0,0,23,0,0,0,0,0,0,3,0,0,5
SED19797,0,0,0,0,5,3,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
