SED_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
SED10027,927,125,113,147,136,131,70,70,3003,0,0,0,0,0,0,0,0,0,0,4,997,616,1033,157,128,179,142,148,84,94,3581,463,143,90,14,14,14,13,3,5,18,778,1566,638,481,53,51,61,34,32,20,66,2995,166,100,119,14,20,18,21,23,6,22,505,4,3,5,0,0,0,3,0,0,0,21,1740,735,602,62,80,84,55,56,26,87,3521,0,0,0,0,0,0,0,0,0,0,3,2197,881,696,81,90,93,66,55,30,112,4305,706,72,40,6,5,3,9,3,3,28,884,2441,303,151,21,15,15,9,9,0,54,3024,528,101,104,6,18,20,23,23,12,34,862,17,3,0,0,3,0,0,0,0,3,24,2982,404,254,28,32,39,33,29,13,92,3906,3,0,0,0,0,0,0,0,0,0,3,3697,470,302,31,41,39,43,28,10,125,4788,761,22,13,3,0,3,3,3,0,20,829,2128,94,46,7
SED10028,1268,215,227,258,265,326,166,99,4567,0,0,0,0,0,0,0,0,0,0,0,1266,894,1371,234,245,283,282,352,181,125,5232,578,204,200,36,30,33,26,30,16,32,1177,1520,1503,998,142,137,168,166,203,101,59,4995,53,135,165,30,35,33,48,42,23,25,595,11,8,4,3,0,0,0,0,0,0,30,1582,1646,1169,179,176,205,213,243,127,88,5621,0,0,0,0,0,0,0,0,0,4,4,2164,1854,1369,206,201,233,239,271,142,120,6798,1141,256,167,21,23,22,16,8,6,13,1670,2918,796,425,59,64,50,43,37,23,42,4457,357,154,178,23,25,27,28,27,19,38,878,16,5,3,0,0,0,0,0,0,3,28,3293,957,606,80,91,72,69,65,47,77,5360,0,0,0,0,0,0,0,0,0,0,0,4431,1214,766,105,114,95,84,73,51,95,7031,1191,77,30,6,6,6,0,4,0,30,1357,2914,206,81,9
SED10029,1683,342,382,589,416,364,232,216,6886,0,0,0,0,0,0,0,0,0,0,8,1946,1058,1745,349,393,615,428,383,248,236,7410,326,73,65,14,12,7,3,3,6,18,526,2886,862,684,94,91,129,89,88,31,104,5059,641,435,474,120,137,227,162,135,143,85,2557,34,11,6,3,0,0,4,3,3,10,66,3561,1307,1166,213,230,363,257,223,175,192,7683,0,0,0,0,0,0,0,0,0,5,5,3888,1378,1228,231,244,365,259,226,180,213,8217,470,42,29,0,6,3,4,0,3,18,572,3874,426,315,54,50,61,47,35,17,116,4991,1751,376,401,96,89,196,129,144,91,120,3383,40,5,0,0,0,0,5,0,3,0,61,5668,804,716,148,130,264,175,180,113,240,8434,4,0,0,0,0,0,0,0,0,3,12,6146,847,743,149,138,262,181,180,118,258,9015,499,21,11,3,0,0,0,0,5,19,564,2954,203,109,15
SED10030,276,60,86,69,73,60,38,27,862,0,0,0,0,0,0,0,0,0,6,12,313,150,407,83,111,113,101,82,43,50,1452,509,224,199,36,25,19,16,18,7,31,1079,204,193,279,49,48,41,31,24,12,17,899,7,15,28,0,3,7,3,7,3,3,70,0,0,3,0,0,0,0,0,0,0,7,210,212,311,53,54,41,33,25,17,17,969,0,0,0,0,0,0,0,0,0,4,4,725,432,510,83,77,60,45,43,22,54,2056,1153,181,101,18,9,12,8,6,4,44,1537,367,129,67,15,9,18,4,7,0,15,624,29,17,28,5,0,0,0,3,0,6,89,3,0,0,0,0,0,0,0,0,0,3,394,142,98,21,9,16,7,10,5,19,720,0,0,0,0,0,0,0,0,0,7,7,1543,329,200,39,16,25,15,15,9,70,2263,1453,72,39,3,13,5,4,0,0,52,1636,441,25,19,0
SED10031,152,27,28,33,47,57,33,13,471,0,0,0,0,0,0,0,0,0,33,36,149,77,199,49,42,51,63,74,45,60,793,321,94,84,13,6,8,9,7,0,21,563,73,63,111,12,4,10,7,12,9,11,314,0,5,7,0,0,0,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,4,73,70,120,12,7,10,10,15,7,16,342,0,0,0,0,0,0,0,0,0,33,31,392,164,210,20,16,10,14,18,7,72,936,794,56,55,18,11,8,6,3,0,40,987,145,33,33,6,0,5,3,4,0,0,231,12,10,0,0,0,0,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,0,164,39,39,6,4,4,3,3,4,13,272,0,0,0,0,0,0,0,0,0,24,24,956,93,91,22,9,15,9,8,4,77,1290,1164,41,14,3,3,3,3,3,0,50,1286,204,16,8,5
SED10032,3404,521,793,1140,926,817,466,252,10667,3,0,0,0,0,0,3,0,0,14,25,1368,1440,3605,553,856,1217,965,847,495,307,11654,380,130,112,25,18,19,17,15,9,26,750,1842,1617,1701,184,290,273,214,171,107,93,6499,155,249,320,71,151,179,56,34,36,42,1289,9,8,22,4,7,6,3,0,0,5,63,2009,1876,2040,263,444,458,278,199,143,140,7855,3,0,0,0,0,0,0,0,0,3,9,2388,2011,2157,289,462,480,292,217,153,168,8617,667,80,35,11,7,5,12,8,4,28,847,3137,635,346,45,54,39,26,29,19,78,4409,593,258,257,46,74,92,41,49,30,51,1486,22,3,8,0,3,0,0,0,0,3,44,3752,906,612,86,131,133,61,77,51,134,5936,4,0,0,0,0,0,0,0,0,3,14,4432,978,648,96,139,135,72,84,51,164,6794,639,27,16,0,0,0,3,3,0,23,718,2645,177,98,14
SED10033,80,31,20,30,23,28,14,14,354,0,0,0,0,0,0,0,0,0,0,0,261,119,166,38,42,44,34,45,26,26,813,450,117,79,13,17,6,8,5,5,24,730,164,81,79,9,10,11,4,9,0,3,372,14,13,11,0,0,0,3,4,0,0,47,0,0,0,0,0,0,0,0,0,0,3,184,94,87,15,12,11,7,14,0,4,418,3,0,0,0,0,0,0,0,0,0,3,631,213,168,23,34,18,13,19,9,26,1150,1149,113,68,5,14,3,8,8,3,43,1409,336,43,42,0,3,4,4,4,0,11,447,28,14,10,0,0,3,3,0,3,0,65,4,0,0,0,0,0,0,0,0,0,6,365,54,54,3,3,11,4,4,3,10,515,3,0,0,0,0,0,0,0,0,0,3,1518,169,116,12,14,13,14,7,3,58,1931,1303,44,20,3,0,0,0,0,0,33,1400,442,16,7,0
SED10034,251,34,56,65,47,33,22,17,775,0,0,0,0,0,0,0,0,0,0,0,357,215,366,70,86,102,64,50,31,47,1389,567,273,195,34,12,20,13,10,4,18,1146,284,282,232,47,36,20,25,18,4,12,966,10,6,16,0,8,5,3,0,0,0,47,4,0,0,0,0,0,0,0,0,0,3,292,293,253,47,42,24,26,16,3,13,1015,0,0,0,0,0,0,0,0,0,0,0,856,567,441,82,52,50,44,24,13,34,2166,1292,192,109,13,9,15,3,0,3,41,1672,489,118,64,6,5,12,3,12,3,12,728,24,11,16,0,3,0,0,3,0,7,66,3,0,0,0,0,0,0,0,0,0,6,523,134,77,6,9,12,3,13,3,15,798,0,0,0,0,0,0,0,0,0,0,0,1816,327,186,23,16,26,4,15,3,60,2469,1157,47,22,3,3,3,4,0,0,28,1268,564,24,19,0
SED10035,2818,612,786,913,1169,1340,698,330,10841,0,0,3,3,0,3,0,0,4,9,23,1846,1534,3839,997,1271,1372,1588,1703,891,457,15498,1081,643,577,132,102,62,77,56,25,57,2811,1538,1089,985,141,161,177,176,167,87,62,4588,41,82,87,15,16,25,26,43,30,22,378,11,9,7,0,0,0,0,0,0,0,25,1581,1178,1074,156,173,209,205,208,117,89,4993,0,0,3,0,0,0,0,0,0,3,6,2664,1821,1653,284,274,272,286,264,146,147,7811,1342,222,123,17,20,12,12,17,9,35,1810,1737,329,196,18,27,28,39,25,20,44,2464,234,61,54,10,11,19,22,38,12,45,514,11,3,0,0,0,0,0,0,0,3,14,1983,388,251,26,47,44,65,67,31,88,2995,0,0,0,0,0,0,0,0,0,0,3,3325,617,374,44,59,57,77,81,40,117,4801,983,52,33,9,7,6,5,3,3,18,1115,1773,104,52,6
SED10036,976,156,164,144,132,137,63,72,3709,0,0,0,0,0,0,0,0,0,5,9,1616,793,1085,178,182,174,158,160,69,104,4516,586,142,100,8,14,18,13,9,4,19,905,2095,1098,790,70,78,73,66,39,25,61,4397,127,131,136,21,26,31,33,25,21,21,578,21,5,7,0,0,0,0,0,0,3,47,2239,1242,928,94,108,105,108,59,52,85,5020,0,0,3,0,0,0,0,0,0,3,5,2827,1381,1031,99,122,120,115,74,57,104,5931,923,108,58,4,5,3,3,6,0,29,1143,3137,557,304,31,26,17,21,9,8,61,4172,329,87,102,22,15,27,29,17,18,22,686,16,4,3,4,0,4,0,0,0,3,39,3488,651,409,53,44,45,57,26,27,89,4890,7,0,0,0,0,0,0,0,0,9,9,4417,752,466,58,51,48,61,30,32,125,6048,889,36,14,0,0,3,4,0,0,26,980,2580,184,86,10
SED10037,872,124,202,203,197,209,130,43,2848,0,0,3,0,0,0,0,0,0,0,3,780,509,1010,153,241,229,231,238,145,55,3592,804,385,284,37,22,22,32,13,16,27,1643,800,967,997,157,155,143,91,111,44,36,3490,20,59,86,20,12,19,28,23,10,8,294,3,7,10,0,0,0,0,0,0,0,22,820,1041,1093,175,168,163,117,134,56,48,3807,0,0,0,0,0,0,0,0,0,0,3,1624,1423,1375,208,196,182,151,150,72,78,5451,1545,300,178,15,20,11,22,11,11,31,2144,1429,470,286,34,36,27,15,5,9,27,2341,146,82,58,11,20,11,11,4,11,22,380,13,0,3,0,0,0,0,0,0,0,13,1588,550,348,47,56,44,30,14,21,44,2739,0,0,0,0,0,0,0,0,0,3,4,3133,858,520,64,73,56,53,28,23,79,4882,1637,80,23,12,3,6,3,4,0,22,1793,1394,115,49,7
SED10038,202,70,61,118,111,136,91,23,996,0,0,0,0,0,0,0,0,0,0,0,269,146,298,116,81,137,136,148,107,49,1491,519,179,183,29,34,22,13,17,5,25,1019,254,205,202,38,41,56,49,27,26,24,922,9,12,16,7,9,10,21,13,6,3,106,0,0,0,0,0,0,0,0,0,0,8,268,218,222,36,45,64,68,42,29,27,1026,0,0,0,0,0,0,0,0,0,0,4,785,395,402,63,81,87,85,62,31,56,2048,1248,119,75,15,20,7,12,4,3,43,1533,589,85,53,5,12,7,7,6,3,22,787,46,15,7,3,3,9,9,5,0,9,104,3,0,0,0,0,0,0,0,0,0,3,642,98,65,10,18,14,11,9,7,27,895,0,0,0,0,0,0,0,0,0,3,3,1882,215,135,21,39,18,21,15,7,73,2430,1350,36,26,3,3,3,3,4,3,30,1458,701,27,9,0
SED10039,66,11,22,13,18,14,7,6,231,0,0,0,0,0,0,0,0,0,46,49,163,86,142,34,36,25,25,22,12,72,613,326,120,70,12,20,11,12,10,3,15,594,93,63,68,4,15,10,6,10,3,3,278,4,6,3,0,0,3,0,3,3,0,33,0,0,3,0,0,0,0,0,0,0,0,96,70,74,7,13,16,8,10,3,4,311,0,0,0,0,0,0,0,0,0,38,36,426,187,144,22,35,25,22,22,6,65,949,1011,102,79,10,8,17,3,5,0,38,1284,186,33,34,3,3,0,3,6,0,13,276,5,0,4,0,0,0,3,0,0,4,29,3,0,0,0,0,0,0,0,0,0,3,198,35,37,4,3,0,3,3,0,17,304,5,0,0,0,0,0,0,0,0,26,36,1216,137,122,18,12,14,12,8,3,84,1620,1390,50,30,4,3,3,0,6,0,47,1534,275,11,7,0
SED10040,4052,624,752,969,1215,1048,545,276,12235,0,0,3,0,0,0,0,0,0,3,10,1535,1617,4240,667,796,1030,1263,1098,582,304,13129,521,185,124,27,17,27,11,7,4,21,948,1808,1551,1329,130,176,169,124,130,62,59,5531,132,208,251,51,40,54,55,59,39,40,927,12,5,9,0,0,0,5,0,0,3,32,1956,1762,1589,181,213,225,180,191,107,100,6489,0,0,0,0,0,0,0,0,0,0,8,2473,1951,1715,208,236,245,190,202,113,123,7448,783,72,53,7,6,6,3,3,3,28,977,3206,648,302,22,23,47,25,24,13,84,4389,782,295,279,50,71,53,56,47,52,78,1770,12,0,3,0,0,0,0,0,0,3,25,4004,947,580,74,87,103,80,75,71,165,6187,3,0,0,0,0,0,0,0,0,3,7,4791,1023,634,86,100,108,83,76,73,199,7166,737,36,24,4,0,4,0,3,3,29,837,3092,156,52,11
SED10041,1052,177,180,209,193,218,107,67,3366,0,0,0,0,0,0,0,0,0,0,4,897,726,1179,207,220,258,235,240,132,92,4178,834,358,310,66,50,55,42,66,13,42,1833,1120,1023,1061,162,181,170,170,182,79,68,4219,34,46,104,18,31,43,27,35,14,26,380,3,0,3,0,0,0,0,0,0,0,14,1159,1074,1164,186,212,215,199,218,95,93,4618,0,0,0,0,0,0,0,0,0,0,3,1995,1431,1480,247,259,265,240,281,114,136,6453,1706,461,270,44,36,34,25,32,14,47,2667,1651,511,391,58,63,49,42,26,14,39,2842,167,95,103,20,16,27,30,26,13,24,515,9,3,0,0,0,0,0,0,0,0,16,1824,606,498,74,77,81,70,50,33,64,3373,0,0,0,0,0,0,0,0,0,0,3,3526,1067,764,120,116,107,95,85,46,110,6042,1567,171,61,12,3,4,3,0,4,27,1857,1502,147,48,3
SED10042,79,18,16,20,21,22,5,9,287,0,0,0,0,0,0,0,0,0,0,0,203,67,145,43,39,30,31,22,16,21,616,297,88,76,7,19,8,4,0,3,11,522,84,67,80,14,22,14,15,10,0,12,310,5,8,4,3,0,3,3,0,3,0,35,0,0,0,0,0,0,0,0,0,0,3,95,75,92,16,20,13,15,16,5,9,350,0,0,0,0,0,0,0,0,0,0,0,390,164,164,23,35,23,24,18,9,23,868,733,66,55,12,8,3,5,0,0,30,911,167,42,33,6,10,3,5,0,3,4,277,6,4,0,3,0,0,0,4,4,0,25,0,0,0,0,0,0,0,0,0,0,4,169,46,39,9,10,4,5,4,9,12,299,0,0,0,0,0,0,0,0,0,0,0,906,105,91,19,21,9,13,4,5,38,1213,923,43,16,3,0,4,0,3,3,29,1026,204,10,8,4
SED10043,2539,476,607,887,673,629,306,202,8427,3,0,0,0,0,0,0,4,0,6,15,1266,1164,2667,509,633,908,710,655,336,235,9091,306,98,66,12,12,12,6,11,3,29,555,2123,1605,1370,135,167,178,179,100,67,129,6056,279,283,301,48,93,122,55,56,35,29,1301,16,10,12,3,0,5,0,0,0,3,48,2414,1900,1678,187,261,302,232,161,96,165,7405,0,4,0,0,0,0,0,0,0,3,11,2723,1998,1753,201,281,321,233,170,101,203,7973,551,58,34,0,5,3,3,7,0,18,679,3744,570,299,32,23,38,28,18,14,141,4927,1096,265,237,46,50,68,39,38,24,74,1931,31,5,3,0,0,0,0,0,0,3,45,4874,837,542,80,74,106,66,55,40,221,6908,0,0,0,0,0,0,0,0,0,10,15,5437,897,574,88,79,110,74,61,38,242,7602,505,26,12,0,5,0,0,0,0,20,565,3439,141,62,11
SED10044,1203,222,289,294,315,312,215,96,4048,0,0,0,0,0,0,0,0,0,3,3,1060,735,1495,318,394,366,402,379,266,140,5554,1018,451,331,61,54,43,40,47,20,40,2096,1054,741,826,125,111,146,135,149,65,52,3404,27,37,64,13,12,21,16,27,20,9,254,11,0,4,0,0,0,0,0,0,0,14,1092,784,903,141,120,169,152,175,83,69,3676,3,0,0,0,0,0,0,0,0,0,8,2107,1235,1233,201,177,209,189,218,103,108,5773,1610,255,135,28,19,15,19,23,7,48,2150,1510,278,163,26,25,25,26,10,11,28,2101,125,54,41,11,7,15,10,15,9,14,300,8,0,4,0,0,0,0,0,0,3,16,1640,333,205,36,41,39,34,29,21,48,2423,0,0,0,0,0,0,0,0,0,0,0,3250,586,337,69,57,54,55,46,29,93,4579,1416,62,36,10,14,0,0,9,0,35,1570,1444,60,46,7
SED10045,92,23,21,27,22,30,19,4,276,0,0,0,0,0,0,0,0,0,0,0,143,62,140,33,32,44,23,41,21,18,556,312,98,89,11,11,13,10,5,0,18,562,65,87,101,18,17,18,10,13,5,10,332,0,5,9,0,0,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,4,71,91,101,22,21,15,10,11,9,11,351,0,0,0,0,0,0,0,0,0,0,0,382,191,189,28,29,34,16,16,9,29,919,809,83,40,12,6,4,6,3,3,44,1001,129,50,22,11,3,3,6,4,0,13,240,6,6,6,3,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,4,135,54,32,16,3,5,5,8,0,17,273,0,0,0,0,0,0,0,0,0,4,3,951,135,72,27,7,5,10,10,3,61,1278,1205,38,27,0,5,3,0,0,0,50,1336,190,17,6,0
SED10046,1659,292,306,467,321,328,215,136,6569,3,0,0,0,0,0,3,0,0,3,8,2231,1196,1776,319,333,498,347,345,225,164,7423,584,92,76,16,14,12,18,9,3,28,856,2898,1133,1123,130,132,144,113,97,46,100,5919,390,229,247,80,56,103,59,60,49,36,1304,34,10,11,0,0,0,0,0,0,0,59,3318,1377,1379,210,193,248,174,156,96,136,7281,0,0,0,0,0,0,0,0,0,0,8,3903,1470,1459,225,209,262,188,165,98,162,8143,748,62,33,9,3,7,9,4,0,33,906,3835,599,326,50,41,54,27,26,11,110,5084,965,289,196,44,44,90,50,41,37,45,1800,37,6,5,0,0,0,0,0,0,3,47,4835,895,528,93,90,143,75,65,48,157,6929,3,0,3,0,0,0,0,0,0,0,6,5587,955,563,99,91,145,84,71,46,190,7847,648,40,22,0,3,3,0,0,0,35,755,3128,251,105,14
SED10047,1074,189,174,203,153,128,65,67,3125,3,0,0,0,0,0,0,0,0,92,98,1015,658,1239,230,218,238,179,161,84,204,4219,634,138,128,16,22,25,10,7,4,40,1020,806,680,852,122,101,106,60,45,27,40,2836,29,49,66,9,12,20,9,11,3,8,216,8,11,10,0,4,0,3,0,0,3,38,846,735,932,132,109,128,71,54,33,55,3089,0,3,0,0,0,0,0,0,0,66,70,1479,881,1060,152,129,149,86,57,37,152,4183,1039,105,57,7,10,6,3,6,3,50,1295,1118,288,225,26,32,30,20,18,7,36,1809,89,37,39,10,7,18,13,10,0,14,226,14,0,0,3,0,0,0,0,0,3,19,1216,325,268,37,43,43,33,33,12,48,2058,3,0,0,0,0,0,0,0,0,43,51,2255,431,333,43,51,55,34,36,14,147,3395,1358,53,28,4,6,4,3,0,3,47,1499,1244,106,47,11
SED10048,1651,245,264,219,207,211,114,84,4696,0,0,0,0,0,0,0,0,0,3,7,1479,840,1786,275,296,251,234,222,121,130,5634,646,165,114,15,21,26,23,19,3,33,1066,1567,1460,1469,147,126,113,96,99,30,61,5170,77,77,98,16,15,16,22,17,4,7,357,12,6,12,0,0,3,0,0,0,6,40,1654,1549,1577,166,140,130,113,116,36,80,5564,3,0,0,0,0,0,0,0,0,0,8,2303,1715,1691,181,163,161,136,133,47,113,6638,1105,118,44,18,10,10,8,3,4,48,1360,2623,710,431,54,41,40,24,20,12,70,4019,267,86,69,12,8,17,7,15,17,20,526,29,17,3,0,0,0,3,0,0,3,55,2922,816,502,67,46,54,38,32,25,95,4599,0,3,0,0,0,0,0,0,0,4,11,4025,933,546,84,62,67,46,36,31,142,5967,1319,43,13,8,3,0,3,3,0,38,1426,2191,205,69,14
SED10049,165,36,48,35,26,31,15,13,462,0,0,0,0,0,0,0,0,0,0,3,190,117,243,61,66,57,33,43,20,18,844,300,91,94,24,6,11,5,5,3,11,551,75,88,161,31,23,22,22,9,7,10,445,0,0,9,0,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,73,93,170,28,26,23,24,9,7,10,474,0,0,0,0,0,0,0,0,0,0,0,373,186,266,53,36,35,30,17,14,23,1024,547,76,51,10,4,13,6,5,0,24,738,163,57,86,9,9,11,4,0,0,3,335,15,3,4,0,0,0,6,0,0,3,36,4,0,0,0,0,0,0,0,0,0,4,177,62,83,14,13,11,11,0,0,4,374,0,0,0,0,0,0,0,0,0,0,0,724,136,133,22,16,26,23,4,0,29,1108,630,19,16,10,3,4,0,3,0,16,706,130,13,17,0
SED10050,587,151,201,264,298,326,202,76,2437,0,0,3,0,0,0,0,0,0,3,15,584,361,1263,428,512,582,625,601,359,165,5479,1011,1151,1163,219,171,141,144,116,41,67,4224,346,515,648,104,99,63,66,83,59,37,2032,4,15,31,4,0,10,8,12,12,8,91,0,3,4,0,0,0,3,0,0,0,16,358,533,683,113,99,76,73,93,66,44,2134,3,0,0,0,0,0,0,0,0,6,6,1367,1682,1849,327,274,216,215,209,109,118,6372,2139,590,324,55,48,44,34,29,17,53,3331,715,201,118,31,16,19,23,26,0,17,1164,49,14,21,3,3,4,7,3,3,9,107,0,0,0,0,0,0,0,0,0,0,3,762,216,137,36,20,23,23,24,3,25,1272,0,0,0,0,0,0,0,0,0,0,3,2899,810,461,93,67,66,63,52,20,78,4610,1675,116,55,9,13,8,13,11,3,28,1930,563,37,22,0
SED10051,964,178,232,287,317,375,174,126,3654,0,0,0,0,0,0,0,0,0,103,103,836,615,1398,330,387,418,438,461,221,284,5379,900,540,384,66,59,40,31,23,17,46,2115,1089,653,622,88,104,76,70,91,39,44,2881,32,36,47,4,12,14,19,18,9,5,193,4,5,3,0,0,0,0,0,0,0,18,1130,695,669,95,118,87,95,110,48,51,3090,0,3,0,0,0,0,0,0,0,84,85,2031,1238,1055,162,179,130,121,129,64,183,5297,1525,242,112,14,20,8,3,13,3,54,2001,1695,297,177,21,26,26,24,20,14,48,2348,165,47,54,15,6,11,13,10,4,19,342,12,0,0,0,0,0,0,0,0,0,14,1873,346,227,38,39,43,36,28,21,65,2708,4,0,0,0,0,0,0,0,0,75,80,3405,585,341,54,57,47,37,38,26,199,4793,1254,58,20,6,3,3,0,3,0,39,1390,1778,95,53,7
