SED_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
SED10083,0,77,..,3,5,7,0,7,..,50,0,52,0,54,..,10,0,10,0,10,..,36,0,39,0,43,..,45,4,56,0,56,..,9,0,15,0,15,..,16,3,22,0,22,..,59,0,58,0,64,..,28,0,26,0,26,..,96,3,96,0,96,..,18,0,19,0,20,..,204,8,208,3,215,..,149,12,159,0,160,..,4,0,7,0,7,..,50,11,62,0,62,..,4,0,5,0,5,..,21,7,32,0,32,..,314,49,366,4,370,..,1766,242,2012,20,2033,..,121,14,141,2113,2250,33595,1892,257,2149,2134,37880,65061,..,..,..,..,65061,..,60,0,60,0,66,..,99,11,107,3,108,..,4,0,4,0,4,..,83,30,117,3,121,..,211,76,292,4,293,..,8,10,19,0,19,..,309,114,423,10,434,..,40,7,44,0,45,..,83,0,80,0,80,..,130,10,144,3,145,..,161,7,173,0,173
SED10084,0,21,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,31,0,32,0,32,..,18,0,18,3,20,..,9,0,9,0,9,..,10,0,10,0,10,..,73,3,74,0,76,..,29,0,28,0,27,..,114,3,119,0,119,..,15,0,15,0,15,..,234,6,238,3,243,..,92,5,99,0,95,..,3,0,3,0,3,..,80,10,90,3,94,..,8,0,13,0,13,..,20,4,21,0,21,..,333,44,379,5,386,..,1627,189,1814,25,1841,..,114,7,123,2502,2628,35014,1739,197,1932,2533,39475,67729,..,..,..,..,67729,..,32,0,32,5,31,..,34,9,39,0,39,..,26,0,31,0,31,..,64,27,97,8,101,..,136,58,196,5,203,..,19,0,18,0,18,..,223,92,312,9,318,..,21,3,21,0,21,..,74,0,78,0,75,..,166,12,180,0,182,..,247,10,255,0,260
SED10085,0,8,..,0,0,0,0,0,..,3,0,3,0,7,..,0,0,0,0,0,..,11,0,11,0,11,..,11,0,13,0,13,..,0,0,0,0,0,..,8,0,8,0,8,..,60,0,57,0,57,..,12,0,12,0,10,..,80,3,83,0,80,..,12,0,12,0,12,..,162,5,162,3,166,..,25,4,25,0,25,..,11,0,10,0,10,..,29,7,39,0,38,..,4,3,9,0,9,..,20,18,32,0,32,..,170,39,206,7,214,..,864,127,994,17,1018,..,82,5,84,2670,2759,33688,950,136,1087,2693,37465,67764,..,..,..,..,67764,..,115,0,115,0,115,..,37,3,40,0,40,..,19,0,17,3,22,..,77,28,103,0,103,..,92,44,136,0,136,..,0,0,3,0,3,..,174,68,241,0,246,..,5,0,5,0,5,..,42,0,42,3,44,..,35,0,39,0,39,..,104,5,109,0,109
SED10086,0,98,..,20,3,26,0,26,..,11,0,11,0,6,..,73,4,77,0,78,..,134,10,145,0,145,..,701,99,797,5,804,..,4,0,4,0,4,..,70,4,79,0,79,..,79,0,79,0,79,..,59,9,67,0,67,..,141,0,139,0,139,..,17,0,17,3,19,..,302,7,313,3,310,..,660,38,694,3,697,..,8,0,8,0,8,..,77,6,77,0,77,..,38,6,43,0,47,..,72,6,79,0,79,..,1914,124,2036,23,2060,..,7580,609,8186,73,8260,..,105,8,119,3722,3839,29666,7686,617,8302,3799,41772,57252,..,..,..,..,57252,..,120,0,120,0,121,..,187,12,198,6,207,..,6,0,6,0,9,..,562,62,627,3,630,..,878,236,1118,7,1127,..,73,21,95,3,98,..,1516,323,1837,15,1853,..,86,5,90,0,90,..,172,4,175,0,178,..,1103,36,1145,3,1147,..,648,20,663,4,668
SED10087,0,40,..,0,0,0,0,4,..,3,0,3,0,3,..,28,6,31,0,31,..,13,0,12,0,12,..,11,0,11,0,11,..,7,0,6,0,6,..,13,0,11,0,11,..,85,7,93,0,91,..,10,0,14,0,14,..,93,0,98,0,98,..,25,3,28,0,28,..,216,10,223,0,226,..,44,3,47,0,47,..,30,3,31,0,31,..,28,5,36,0,36,..,3,0,3,0,3,..,31,9,35,0,35,..,531,125,657,15,668,..,1856,338,2193,36,2227,..,100,4,102,2280,2382,34365,1955,339,2297,2310,38972,67122,..,..,..,..,67122,..,160,0,157,0,156,..,261,33,298,0,298,..,46,0,46,4,54,..,102,51,146,3,148,..,188,154,335,3,341,..,24,11,36,0,36,..,311,213,525,9,533,..,26,0,27,0,27,..,49,0,52,3,50,..,72,0,70,0,70,..,102,3,102,0,102
SED10088,0,217,..,36,0,36,0,36,..,10,0,12,0,12,..,141,16,155,0,154,..,113,7,119,0,119,..,95,10,114,0,114,..,18,0,18,0,18,..,262,54,314,3,312,..,129,5,138,0,133,..,102,16,114,0,114,..,305,9,316,6,324,..,27,0,30,0,27,..,562,31,596,4,598,..,384,38,423,0,428,..,28,3,24,0,24,..,185,27,214,4,219,..,13,0,18,0,18,..,89,23,116,0,120,..,1592,233,1833,28,1858,..,7524,1186,8713,81,8795,..,91,8,95,1763,1854,29824,7613,1193,8810,1841,40478,59047,..,..,..,..,59047,..,148,3,148,0,148,..,188,21,216,3,216,..,9,0,9,0,9,..,782,218,999,5,1005,..,1274,442,1710,10,1725,..,63,32,95,0,95,..,2118,693,2805,17,2825,..,228,21,248,0,253,..,199,8,201,0,201,..,728,21,751,7,758,..,565,9,574,9,584
SED10089,3,164,..,244,69,313,4,311,..,3,3,9,0,9,..,64,9,72,0,72,..,114,15,132,4,129,..,38,3,37,0,37,..,44,0,41,0,41,..,63,14,79,0,79,..,75,6,79,0,79,..,42,3,48,0,48,..,125,3,132,0,133,..,61,0,63,0,63,..,304,17,320,3,328,..,92,14,106,0,103,..,72,3,81,0,81,..,64,17,78,0,78,..,10,0,10,0,10,..,107,41,155,4,153,..,667,185,851,16,864,..,3910,881,4791,51,4837,..,109,41,151,1786,1939,34448,4021,920,4942,1839,41225,67754,..,..,..,..,67754,..,50,0,48,0,54,..,390,187,580,3,583,..,21,0,21,4,21,..,321,86,405,3,411,..,1127,334,1456,5,1459,..,142,55,198,0,197,..,1581,475,2056,7,2068,..,111,22,135,0,135,..,53,0,53,0,53,..,106,5,110,3,114,..,139,3,142,0,142
SED10090,9,1244,..,35,12,46,0,52,..,4,0,4,0,4,..,218,36,255,0,255,..,98,5,102,0,102,..,154,27,182,0,186,..,3,0,3,0,3,..,68,5,70,0,70,..,175,0,175,0,175,..,247,14,262,3,265,..,217,0,223,3,222,..,34,0,37,0,37,..,677,25,694,6,702,..,338,26,366,0,366,..,82,4,85,3,86,..,263,65,334,4,335,..,22,0,26,0,26,..,166,23,192,0,190,..,1065,150,1210,26,1241,..,12968,3184,16151,140,16296,..,92,11,98,2102,2196,25998,13060,3196,16253,2244,44492,51119,..,..,..,..,51119,..,133,3,134,0,134,..,398,61,458,8,465,..,0,0,0,0,0,..,4152,979,5126,35,5162,..,6235,2128,8361,40,8408,..,259,93,355,3,353,..,10642,3197,13842,74,13922,..,331,51,380,0,388,..,124,5,135,0,135,..,525,20,541,4,548,..,352,17,363,4,370
SED10091,0,15,..,31,7,40,0,40,..,84,3,92,4,88,..,6,0,6,0,6,..,33,4,36,0,31,..,29,3,26,0,26,..,12,0,14,0,14,..,54,9,59,0,58,..,18,0,18,0,18,..,6,3,10,0,10,..,44,0,45,0,51,..,13,0,14,0,14,..,89,8,90,0,96,..,137,9,147,0,147,..,6,0,6,0,6,..,41,7,47,0,47,..,19,3,20,0,25,..,31,9,39,0,40,..,297,42,339,14,350,..,1993,232,2223,51,2271,..,105,5,109,1956,2067,33733,2090,238,2329,2002,38066,66103,..,..,..,..,66103,..,65,3,69,0,69,..,288,33,320,11,327,..,7,0,7,0,7,..,95,35,132,0,133,..,149,49,196,3,200,..,19,4,24,0,24,..,262,84,354,7,356,..,159,14,174,0,174,..,103,8,106,3,109,..,102,3,109,0,109,..,208,3,217,0,220
SED10092,0,97,..,1268,558,1820,19,1844,..,92,6,92,3,98,..,90,19,107,0,109,..,75,21,97,7,101,..,30,10,37,0,37,..,20,0,20,0,20,..,336,114,447,10,454,..,77,5,79,0,77,..,65,7,77,0,77,..,184,9,187,0,192,..,25,4,30,0,30,..,351,21,371,6,380,..,336,70,411,3,412,..,30,0,37,0,37,..,122,42,161,0,161,..,224,56,277,3,280,..,234,110,347,0,347,..,1135,397,1533,28,1558,..,7906,2444,10351,163,10516,..,107,30,134,2462,2597,28399,8013,2472,10487,2622,41511,56904,..,..,..,..,56904,..,41,0,41,0,41,..,1533,488,2016,16,2035,..,7,0,7,0,7,..,258,86,345,0,349,..,1420,443,1865,10,1880,..,170,87,257,0,257,..,1853,618,2472,13,2484,..,376,84,459,14,478,..,110,0,108,6,111,..,114,3,120,3,125,..,246,13,255,3,265
SED10093,0,42,..,3,0,3,0,3,..,58,3,64,0,64,..,12,0,16,0,16,..,28,0,32,0,32,..,34,8,41,0,41,..,22,3,25,0,25,..,22,6,29,0,29,..,73,4,76,0,78,..,38,0,37,0,37,..,134,4,140,0,140,..,15,0,14,0,16,..,251,16,266,4,267,..,171,21,192,3,196,..,14,0,20,0,20,..,73,20,90,0,93,..,10,0,11,0,11,..,38,19,60,0,60,..,368,85,458,7,467,..,1949,337,2292,22,2311,..,104,7,110,2412,2527,34902,2057,344,2400,2433,39742,67943,..,..,..,..,67943,..,88,3,84,0,86,..,136,16,151,0,151,..,20,0,20,0,20,..,141,86,226,0,226,..,152,71,221,4,224,..,12,0,12,0,12,..,306,155,459,4,459,..,38,0,37,6,42,..,90,0,90,0,92,..,84,3,84,0,85,..,122,8,131,0,128
SED19494,0,20,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,4,0,4,0,4,..,11,0,11,0,11,..,18,0,18,0,18,..,3,0,3,0,3,..,17,0,17,0,17,..,10,0,13,0,13,..,16,0,16,0,16,..,8,0,8,0,8,..,53,0,52,0,52,..,41,3,43,0,43,..,3,0,3,0,3,..,11,7,18,0,18,..,6,0,6,0,6,..,27,14,38,0,38,..,97,26,123,0,124,..,670,146,819,9,821,..,13,3,21,1058,1072,3038,688,150,836,1061,4939,7212,..,..,..,..,7212,..,5,0,5,0,5,..,122,33,154,0,155,..,16,3,19,0,19,..,66,22,84,0,87,..,210,94,307,0,307,..,7,7,14,0,19,..,285,121,406,3,405,..,12,0,12,0,12,..,23,0,23,0,23,..,76,8,86,4,88,..,57,0,57,0,57
SED19797,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,11,0,11,..,3,0,3,0,3,..,28,26,54,0,55,..,0,0,3,30,33,154,30,26,58,27,239,279,..,..,..,..,279,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,7,19,22,0,22,..,0,3,5,0,5,..,14,22,31,0,31,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
