region_id,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_S_h_FH_CF_no_ch,C11_S_h_FH_CF_w_ch,C11_S_h_FH_One_PFam,C11_S_h_FH_oth_fa,C11_S_h_FH_Tot,C11_S_h_LP_H,C11_S_h_GH,C11_S_h_OH,C11_S_h_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch,C11_F_u_a_a_h_FH_One_PFam,C11_F_u_a_a_h_FH_oth_fa,C11_F_u_a_a_h_FH_Tot,C11_F_u_a_a_h_LP_H,C11_F_u_a_a_h_GH,C11_F_u_a_a_h_OH,C11_F_u_a_a_h_Tot,C11_F_u_a_T_FH_CF_no_ch,C11_F_u_a_T_FH_CF_w_ch,C11_F_u_a_T_FH_One_PFam,C11_F_u_a_T_FH_oth_fa,C11_F_u_a_T_FH_Tot,C11_F_u_a_T_LP_H,C11_F_u_a_T_GH,C11_F_u_a_T_OH,C11_F_u_a_T_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_T_FH_CF_no_ch,C11_OD_T_FH_CF_w_ch,C11_OD_T_FH_One_PFam,C11_OD_T_FH_oth_fa,C11_OD_T_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_T_T,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_T,C11_T_FH_CF_no_ch,C11_T_FH_CF_w_ch,C11_T_FH_One_PFam,C11_T_FH_oth_fa
11503,4,0,8,4,0,0,12,8,6,4,0,18,12,0,3,33,18,9,4,3,34,54,5,13,106,0,12,3,0,15,5,0,202,222,3,3,0,0,6,8,0,0,14,21,24,7,3,55,67,5,215,342,3,4,0,0,7,0,0,0,7,2024,3416,694,35,6169,1119,122,598,8008,2124,3325,704,40,6193,1064,114,438,7809,4,3,6,0,13,9,0,4,26,0,3,0,0,3,0,5,0,8,4,6,6,0,16,9,5,4,34,0,0,3,0,3,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,15,0,3,27,3,3,6,0,12,35,0,3,50,19,6,3,0,28,49,4,13,94,0,0,3,0,3,4,0,3,10,0,4,0,0,4,0,0,0,4,19,10,6,0,35,53,4,16,108,4,3,0,0,7,0,0,0,7,2154,3347,722,40
11504,0,0,0,0,0,3,3,8,3,3,0,14,86,3,3,106,14,3,3,0,20,48,0,7,75,0,0,0,0,0,0,0,3,3,0,4,0,0,4,0,0,0,4,14,7,3,0,24,48,0,10,82,0,0,0,0,0,0,0,0,0,1746,4303,602,46,6697,786,121,251,7855,1669,4422,661,51,6803,711,110,211,7835,14,13,10,0,37,87,5,8,137,28,50,18,0,96,15,0,5,116,42,63,28,0,133,102,5,13,253,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,29,6,4,3,42,30,6,21,99,0,0,0,0,0,4,0,0,4,29,9,4,3,45,34,6,21,106,21,3,3,0,27,42,4,8,81,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,21,3,3,0,27,42,4,11,84,3,0,0,0,3,0,0,0,3,1764,4497,696,54
11601,9,0,34,32,3,3,72,408,434,208,45,1095,1105,104,177,2481,6,5,4,0,15,4,0,0,19,0,4,0,0,4,0,0,0,4,11,16,5,0,32,17,3,3,55,17,25,9,0,51,21,3,3,78,3,5,0,0,8,3,0,0,11,8472,16029,5787,565,30853,7551,950,1343,40697,7360,14699,5016,455,27530,5519,772,809,34630,292,468,263,28,1051,514,40,62,1667,521,1180,504,49,2254,648,75,112,3089,813,1648,767,77,3305,1162,115,174,4756,106,83,45,8,242,548,25,72,887,132,212,68,21,433,155,34,34,656,369,408,117,35,929,281,62,71,1343,20,13,13,0,46,55,9,11,121,627,716,243,64,1650,1039,130,188,3007,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,15,16,3,38,17,5,4,64,4,15,16,3,38,20,5,4,67,14,19,4,0,37,20,4,0,61,8818,17097,6046,599
11602,0,0,3,7,3,0,13,11,7,7,0,25,42,3,33,103,103,26,51,3,183,315,16,78,592,0,0,0,0,0,6,0,0,6,5,4,0,0,9,15,0,0,24,108,30,51,3,192,336,16,78,622,3,3,3,0,9,3,0,0,12,3836,9412,2044,164,15456,2294,459,702,18911,3871,10823,1968,161,16823,2007,347,389,19566,150,254,100,10,514,189,14,20,737,423,1015,287,21,1746,245,62,48,2101,573,1269,387,31,2260,434,76,68,2838,4,3,0,0,7,26,0,0,33,32,9,20,7,68,39,13,5,125,16,13,19,0,48,14,11,3,76,3,3,0,0,6,8,0,0,14,55,28,39,7,129,87,24,8,248,37,12,30,6,85,174,10,21,290,0,4,0,0,4,4,0,4,12,8,4,11,0,23,9,0,3,35,45,20,41,6,112,187,10,28,337,3,3,0,0,6,3,0,0,9,4547,12143,2435,205
11603,0,4,7,3,5,0,15,214,271,271,23,779,642,53,226,1700,0,4,0,0,4,3,0,0,7,3,0,0,0,3,5,0,0,8,3,0,5,0,8,0,0,0,8,6,4,5,0,15,8,0,0,23,0,0,3,0,3,3,0,3,9,4785,12696,5881,389,23751,4511,554,1409,30225,4306,11542,5159,357,21364,3289,482,824,25959,287,559,325,32,1203,438,39,60,1740,223,836,537,20,1616,245,39,88,1988,510,1395,862,52,2819,683,78,148,3728,47,13,26,6,92,371,8,22,493,134,207,124,20,485,301,40,59,885,105,196,102,18,421,122,26,43,612,7,3,4,0,14,9,0,0,23,293,419,256,44,1012,803,74,124,2013,0,0,0,0,0,0,0,5,5,3,0,0,0,3,0,0,3,6,3,3,3,0,9,4,0,3,16,6,3,3,0,12,4,0,11,27,0,0,0,0,0,0,0,0,0,5115,13359,6280,453
11701,0,0,12,3,0,0,15,1116,1414,655,127,3312,1872,340,439,5963,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,14,29,10,3,56,26,0,12,94,14,32,10,3,59,26,0,12,97,3,3,0,0,6,0,3,0,9,2728,4557,1685,266,9236,3351,560,697,13844,1194,2526,679,100,4499,913,164,210,5786,231,388,173,20,812,253,39,40,1144,181,419,138,13,751,178,34,47,1010,412,807,311,33,1563,431,73,87,2154,156,174,89,27,446,443,39,83,1011,646,1003,462,76,2187,930,219,207,3543,577,393,189,57,1216,714,175,172,2277,0,0,0,0,0,0,0,0,0,1379,1570,740,160,3849,2087,433,462,6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,10,0,53,13,7,7,80,21,22,10,0,53,13,7,7,80,3,7,0,0,10,20,4,0,34,3009,4932,1740,293
11702,6,0,35,34,13,7,89,1388,716,538,123,2765,2898,630,807,7100,0,5,0,0,5,5,0,0,10,0,0,0,0,0,0,0,0,0,40,44,18,4,106,57,31,62,256,40,49,18,4,111,62,31,62,266,6,3,3,3,15,4,0,0,19,4486,4404,1884,356,11130,5435,1751,1650,19966,1694,2612,904,131,5341,1226,591,306,7464,892,886,331,69,2178,755,337,157,3427,504,504,161,32,1201,410,303,186,2100,1396,1390,492,101,3379,1165,640,343,5527,609,282,206,52,1149,1300,286,284,3019,671,333,227,67,1298,1169,308,202,2977,355,132,65,24,576,493,137,102,1308,21,6,6,0,33,35,4,7,79,1656,753,504,143,3056,2997,735,595,7383,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,0,4,10,60,51,20,7,138,63,49,33,283,63,51,20,7,141,69,49,37,296,8,4,3,4,19,11,3,4,37,4817,4810,1923,386
11703,5,0,35,36,15,29,115,11427,2720,1733,1167,17047,19643,5617,15661,57968,6,3,3,3,15,3,3,8,29,6,0,0,0,6,341,0,4,351,82,45,25,13,165,141,67,120,493,94,48,28,16,186,485,70,132,873,19,15,0,3,37,38,24,126,225,16609,6214,3398,1612,27833,25042,8617,19331,80823,892,929,274,65,2160,869,414,278,3721,1414,881,486,96,2877,1488,651,359,5375,3258,2171,998,264,6691,2888,2365,1212,13156,4672,3052,1484,360,9568,4376,3016,1571,18531,933,261,165,65,1424,1808,419,604,4255,2027,475,373,151,3026,3790,1065,1165,9046,12594,3150,1483,1077,18304,18462,5705,7865,50336,24,7,10,0,41,63,4,22,130,15578,3893,2031,1293,22795,24123,7193,9656,63767,3,3,0,0,6,3,3,3,15,0,0,0,0,0,0,0,485,485,62,40,12,10,124,84,82,52,342,65,43,12,10,130,87,85,540,842,97,33,39,5,174,321,37,52,584,21304,7950,3840,1733
11801,9,0,36,32,8,15,91,6501,2611,1534,398,11044,10776,2814,5647,30281,0,4,0,0,4,0,4,0,8,0,0,0,3,3,33,0,4,40,64,55,26,5,150,87,20,61,318,64,59,26,8,157,120,24,65,366,13,10,4,0,27,27,5,9,68,11446,10277,3087,664,25474,14791,4084,7857,52206,2306,4954,754,109,8123,1485,370,735,10713,755,1020,298,38,2111,742,240,249,3342,1863,2305,578,101,4847,1521,698,674,7740,2618,3325,876,139,6958,2263,938,923,11082,1239,783,375,83,2480,1754,678,837,5749,2770,1145,626,172,4713,3754,1293,1493,11253,3416,1210,613,176,5415,5602,1255,1811,14083,8,3,4,0,15,10,6,5,36,7433,3141,1618,431,12623,11120,3232,4146,31121,3,0,0,0,3,0,0,5,8,0,0,0,0,0,3,0,20,23,49,50,13,3,115,71,26,44,256,52,50,13,3,118,74,26,69,287,24,30,7,0,61,35,16,9,121,12433,11500,3268,682
11802,11,3,41,34,7,12,94,5410,2663,1848,784,10705,8788,3274,2767,25534,5,3,0,0,8,3,0,5,16,0,0,0,0,0,5,0,0,5,66,41,26,4,137,81,41,53,312,71,44,26,4,145,89,41,58,333,19,11,8,0,38,15,4,9,66,10327,11995,4298,1214,27834,12687,4328,4111,48960,3200,6761,1541,238,11740,2248,564,601,15153,742,1455,405,54,2656,853,198,169,3876,766,1501,485,57,2809,656,234,207,3906,1508,2956,890,111,5465,1509,432,376,7782,1103,769,422,96,2390,1807,609,547,5353,2604,1456,950,242,5252,3989,1510,1027,11778,2604,1321,591,358,4874,3335,1506,1139,10854,16,15,5,0,36,28,8,4,76,6327,3561,1968,696,12552,9159,3633,2717,28061,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,4,37,39,18,5,99,52,45,27,223,37,39,18,5,99,55,45,31,230,12,9,4,0,25,24,12,4,65,11084,13326,4421,1050
11901,10,3,38,25,3,4,70,1082,1775,900,106,3863,2398,233,678,7172,7,9,4,3,23,29,0,9,61,3,6,0,0,9,6,0,0,15,14,45,24,3,86,37,4,24,151,24,60,28,6,118,72,4,33,227,3,0,0,0,3,37,0,6,46,9921,19851,6584,663,37019,9945,934,2148,50046,7048,15520,4869,470,27907,5475,609,1125,35116,587,1005,458,44,2094,997,60,145,3296,930,2384,864,58,4236,979,114,229,5558,1517,3389,1322,102,6330,1976,174,374,8854,413,561,311,28,1313,1310,44,219,2886,548,966,554,68,2136,844,107,261,3348,333,609,273,43,1258,413,63,194,1928,18,32,23,0,73,67,4,10,154,1312,2168,1161,139,4780,2634,218,684,8316,3,4,0,0,7,35,0,5,47,0,5,3,0,8,3,0,3,14,21,38,26,0,85,44,11,30,170,24,47,29,0,100,82,11,38,231,4,10,4,0,18,10,3,3,34,9905,21134,7385,711
11902,4,0,16,12,0,4,32,2439,3718,1837,288,8282,3955,695,1297,14229,7,10,10,0,27,7,3,0,37,0,0,0,0,0,0,0,0,0,38,62,23,3,126,53,14,33,226,45,72,33,3,153,60,17,33,263,0,4,4,0,8,3,0,6,17,7752,15689,5135,669,29245,8182,1229,2480,41136,4578,10610,2880,326,18394,3274,416,736,22820,293,520,181,23,1017,386,40,70,1513,496,1231,493,47,2267,470,103,192,3032,789,1751,674,70,3284,856,143,262,4545,1870,2935,1188,217,6210,2398,535,766,9909,695,1179,466,82,2422,886,171,252,3731,230,353,143,25,751,270,59,64,1144,6,0,9,0,15,12,0,3,30,2801,4467,1806,324,9398,3566,765,1085,14814,0,3,3,0,6,3,0,7,16,0,0,0,0,0,0,0,0,0,35,60,26,3,124,48,15,46,233,35,63,29,3,130,51,15,53,249,33,63,17,8,121,42,7,0,170,8236,16954,5406,731
11903,4,0,21,24,3,4,52,2303,2217,1415,244,6179,3905,687,756,11527,5,6,0,0,11,0,0,3,14,0,0,0,0,0,3,0,0,3,14,21,13,3,51,28,7,16,102,19,27,13,3,62,31,7,19,119,3,7,0,3,13,7,0,3,23,8971,14774,4407,600,28752,9132,1211,1588,40683,5483,11429,2572,324,19808,3564,419,565,24356,515,513,222,28,1278,1045,47,85,2455,524,975,274,44,1817,464,69,81,2431,1039,1488,496,72,3095,1509,116,166,4886,580,554,271,54,1459,1090,136,182,2867,1218,1240,769,110,3337,1671,329,360,5697,1073,883,458,86,2500,1023,408,158,4089,8,16,6,0,30,13,0,0,43,2879,2693,1504,250,7326,3797,873,700,12696,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,42,39,15,10,106,52,13,12,183,42,39,19,10,110,52,13,12,187,5,8,0,0,13,11,3,5,32,9448,15657,4591,656
11904,14,4,77,39,8,9,133,3630,3151,1652,345,8778,5256,1200,1704,16938,5,4,3,3,15,56,0,25,96,0,4,0,0,4,3,0,3,10,29,47,25,6,107,63,13,25,208,34,55,28,9,126,122,13,53,314,3,14,3,0,20,5,4,3,32,9865,14081,4449,712,29107,10326,1831,2921,44185,5056,9705,2526,324,17611,3449,513,715,22288,747,916,354,43,2060,1036,110,119,3325,388,750,216,20,1374,285,53,96,1808,1135,1666,570,63,3434,1321,163,215,5133,588,583,293,59,1523,915,140,217,2795,1913,1809,874,162,4758,2567,427,554,8306,1732,1380,562,176,3850,1639,567,520,6576,16,15,10,5,46,36,6,10,98,4249,3787,1739,402,10177,5157,1140,1301,17775,10,3,4,0,17,54,0,27,98,0,0,3,0,3,0,0,5,8,58,58,28,11,155,67,29,45,296,68,61,35,11,175,121,29,77,402,18,18,9,0,45,15,4,7,71,10526,15237,4879,800
12001,0,0,20,19,0,4,43,2673,1385,640,183,4881,3027,657,994,9559,3,3,0,0,6,6,0,6,18,0,4,0,0,4,0,0,0,4,31,28,10,3,72,26,18,9,125,34,35,10,3,82,32,18,15,147,0,3,0,0,3,4,0,0,7,6554,8038,2075,391,17058,5846,1120,1693,25717,2900,6119,1194,154,10367,1964,270,352,12953,284,368,98,21,771,253,48,39,1111,630,751,241,33,1655,525,117,114,2411,914,1119,339,54,2426,778,165,153,3522,569,333,191,35,1128,920,121,122,2291,1006,609,315,62,1992,1053,283,292,3620,2056,1154,373,111,3694,1585,533,678,6490,11,6,5,0,22,12,0,4,38,3642,2102,884,208,6836,3570,937,1096,12439,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,37,29,14,0,80,41,14,31,166,37,29,14,0,80,44,14,31,169,24,4,3,5,36,17,4,7,64,7517,9373,2434,421
12002,5,4,28,42,7,17,94,1258,366,309,101,2034,2719,484,708,5945,3,0,0,0,3,3,0,0,6,0,0,0,0,0,4,4,0,8,58,36,17,5,116,114,31,56,317,61,36,17,5,119,121,35,56,331,0,0,0,0,0,0,0,3,3,5650,4679,1584,336,12249,6302,1603,1838,21992,1954,2837,674,141,5606,1461,463,275,7805,952,1005,272,46,2275,928,280,200,3683,1293,1279,360,62,2994,923,362,240,4519,2245,2284,632,108,5269,1851,642,440,8202,308,165,108,23,604,817,131,170,1722,393,112,102,28,635,886,146,147,1814,765,215,114,29,1123,1162,210,246,2741,7,3,0,0,10,21,4,3,38,1473,495,324,80,2372,2886,491,566,6315,3,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,6,57,39,24,5,125,82,42,38,287,63,39,24,5,131,85,42,38,296,12,0,0,0,12,8,0,0,20,5747,5655,1654,334
12003,7,0,38,39,12,18,107,4069,3550,1962,549,10130,6833,1959,1922,20844,7,0,0,0,7,0,0,0,7,0,0,0,0,0,31,0,0,31,64,85,35,14,198,82,24,43,347,71,85,35,14,205,113,24,43,385,3,3,0,0,6,3,3,3,15,10068,15338,4900,1017,31323,11669,3058,3214,49264,4727,10138,2436,377,17678,3363,757,838,22636,644,914,310,54,1922,733,143,140,2938,447,721,269,43,1480,563,122,129,2294,1091,1635,579,97,3402,1296,265,269,5232,1677,1331,728,166,3902,2785,654,679,8020,2146,1769,812,243,4970,2641,792,547,8950,1531,1174,508,182,3395,1232,665,534,5826,24,29,8,3,64,69,10,12,155,5378,4303,2056,594,12331,6727,2121,1772,22951,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,6,6,71,66,47,4,188,93,36,41,358,71,66,47,4,188,96,36,50,370,10,16,9,5,40,29,9,3,81,11277,16158,5127,1077
12101,9,0,40,35,0,5,80,4050,2165,1123,414,7752,5613,1295,1756,16416,6,3,0,0,9,4,0,5,18,0,3,0,0,3,0,0,0,3,22,19,9,4,54,66,4,13,137,28,25,9,4,66,70,4,18,158,0,0,0,3,3,23,4,0,30,9044,11785,2865,704,24398,9035,1933,2504,37870,4215,9361,1530,212,15318,2509,395,500,18722,277,372,93,18,760,326,42,40,1168,387,527,158,22,1094,332,80,68,1574,664,899,251,40,1854,658,122,108,2742,617,408,202,49,1276,989,195,123,2583,1334,902,394,98,2728,1814,422,292,5256,2491,1619,718,263,5091,2953,755,789,9588,7,8,4,0,19,22,0,5,46,4449,2937,1318,410,9114,5778,1372,1209,17473,0,3,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,16,18,10,3,47,28,10,9,94,16,21,10,3,50,31,10,9,100,10,17,3,0,30,15,3,3,51,9354,13235,3112,665
12102,6,3,38,51,5,3,97,1393,1189,573,113,3268,2246,326,352,6192,0,4,6,0,10,8,0,3,21,0,0,0,0,0,22,0,0,22,12,38,9,3,62,28,4,6,100,12,42,15,3,72,58,4,9,143,0,0,0,0,0,0,0,0,0,6266,10527,2590,297,19680,5181,705,844,26410,4695,9129,1799,168,15791,2506,317,308,18922,121,85,53,4,263,256,10,9,538,286,438,191,10,925,292,30,29,1276,407,523,244,14,1188,548,40,38,1814,140,109,68,12,329,457,41,37,864,527,494,262,29,1312,798,129,141,2380,824,957,297,48,2126,891,129,154,3300,18,18,8,0,44,50,0,10,104,1509,1578,635,89,3811,2196,299,342,6648,3,0,0,0,3,9,0,5,17,0,0,0,0,0,0,0,41,41,5,14,8,0,27,15,0,3,45,8,14,8,0,30,24,0,49,103,6,7,0,0,13,11,0,0,24,6625,11251,2686,271
12103,8,0,32,23,6,6,67,986,454,300,58,1798,1855,107,158,3918,3,4,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,7,5,3,0,15,12,0,4,31,10,9,3,0,22,12,0,4,38,5,6,4,0,15,4,0,0,19,8443,15989,2611,296,27339,5398,411,808,33956,7012,15547,2214,243,25016,3147,296,719,29178,152,54,27,6,239,199,9,12,459,372,263,119,8,762,300,20,42,1124,524,317,146,14,1001,499,29,54,1583,493,185,109,13,800,765,34,86,1685,375,239,134,30,778,647,55,68,1548,829,713,303,45,1890,722,78,220,2910,11,3,7,0,21,18,0,9,48,1708,1140,553,88,3489,2152,167,383,6191,0,0,0,0,0,3,0,5,8,0,0,0,0,0,0,0,0,0,8,0,0,0,8,7,6,0,21,8,0,0,0,8,10,6,5,29,11,17,4,0,32,18,0,3,53,9263,17021,2917,345
12104,3,3,27,30,5,5,67,6681,2033,1051,410,10175,10803,1910,3258,26146,9,8,0,0,17,8,0,5,30,3,0,0,0,3,3,3,0,9,69,26,14,6,115,139,20,44,318,81,34,14,6,135,150,23,49,357,3,3,0,0,6,3,4,3,16,10563,6958,2095,577,20193,13800,2514,4320,40827,2089,3821,635,89,6634,1295,178,459,8566,517,600,166,15,1298,516,94,102,2010,1202,916,286,37,2441,884,270,262,3857,1719,1516,452,52,3739,1400,364,364,5867,1369,622,265,64,2320,1864,354,516,5054,2486,836,417,120,3859,3639,701,883,9082,3728,1144,456,199,5527,5520,838,1513,13398,13,0,4,0,17,8,4,0,29,7596,2602,1142,383,11723,11031,1897,2912,27563,11,0,0,0,11,11,0,5,27,0,0,0,0,0,0,0,0,0,20,12,0,0,32,52,10,21,115,31,12,0,0,43,63,10,26,142,29,19,3,4,55,42,5,9,111,11464,7970,2232,528
12201,5,0,31,23,0,4,58,2063,692,412,85,3252,2531,695,946,7424,4,0,0,3,7,7,3,3,20,0,0,0,0,0,23,0,0,23,7,6,0,3,16,18,8,7,49,11,6,0,6,23,48,11,10,92,0,5,0,0,5,5,0,3,13,4001,4092,1033,151,9277,3814,937,1342,15370,1416,3236,491,49,5192,788,137,218,6335,215,271,71,5,562,177,51,38,828,309,313,87,14,723,216,56,68,1063,524,584,158,19,1285,393,107,106,1891,589,350,196,16,1151,624,191,191,2157,735,294,129,23,1181,814,232,202,2429,1062,319,123,31,1535,1169,250,362,3316,5,6,0,0,11,6,0,4,21,2391,969,448,70,3878,2613,673,759,7923,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,30,30,8,11,3,0,22,22,3,5,52,8,11,3,0,22,25,3,35,85,6,0,0,0,6,12,0,3,21,4345,4800,1100,138
12202,21,0,107,102,12,23,244,604,276,220,24,1124,1054,125,206,2509,28,16,15,4,63,64,4,57,188,4,0,0,0,4,8,0,0,12,7,6,7,0,20,12,7,14,53,39,22,22,4,87,84,11,71,253,6,3,0,0,9,3,0,0,12,5202,7356,1730,128,14416,3773,473,1094,19756,4104,6839,1297,89,12329,1988,313,520,15150,158,141,61,4,364,259,13,26,662,420,512,196,11,1139,359,27,51,1576,578,653,257,15,1503,618,40,77,2238,377,154,95,12,638,612,33,59,1342,362,185,158,12,717,426,66,85,1294,69,39,10,0,118,91,7,5,221,21,14,10,5,50,64,0,10,124,829,392,273,29,1523,1193,106,159,2981,5,3,3,0,11,19,5,46,81,0,0,0,0,0,4,0,0,4,25,12,10,4,51,44,13,14,122,30,15,13,4,62,67,18,60,207,3,3,0,0,6,7,0,0,13,5544,7902,1840,137
