region_id,C11_M_40_44_Em_Tot,C11_M_40_44_Unem_Look_FT,C11_M_40_44_Unem_Look_PT,C11_M_40_44_Unem_Tot,C11_M_40_44_Tot_LF,C11_M_40_44_Notin_LF,C11_M_40_44_LF_NS,C11_M_40_44_Tot,C11_M_45_49_Em_FT,C11_M_45_49_Em_PT,C11_M_45_49_Em_AFW,C11_M_45_49_Em_Hrs_NS,C11_M_45_49_Em_Tot,C11_M_45_49_Unem_Look_FT,C11_M_45_49_Unem_Look_PT,C11_M_45_49_Unem_Tot,C11_M_45_49_Tot_LF,C11_M_45_49_Notin_LF,C11_M_45_49_LF_NS,C11_M_45_49_Tot,C11_M_50_54_Em_FT,C11_M_50_54_Em_PT,C11_M_50_54_Em_AFW,C11_M_50_54_Em_Hrs_NS,C11_M_50_54_Em_Tot,C11_M_50_54_Unem_Look_FT,C11_M_50_54_Unem_Look_PT,C11_M_50_54_Unem_Tot,C11_M_50_54_Tot_LF,C11_M_50_54_Notin_LF,C11_M_50_54_LF_NS,C11_M_50_54_Tot,C11_M_55_59_Em_FT,C11_M_55_59_Em_PT,C11_M_55_59_Em_AFW,C11_M_55_59_Em_Hrs_NS,C11_M_55_59_Em_Tot,C11_M_55_59_Unem_Look_FT,C11_M_55_59_Unem_Look_PT,C11_M_55_59_Unem_Tot,C11_M_55_59_Tot_LF,C11_M_55_59_Notin_LF,C11_M_55_59_LF_NS,C11_M_55_59_Tot,C11_M_60_64_Em_FT,C11_M_60_64_Em_PT,C11_M_60_64_Em_AFW,C11_M_60_64_Em_Hrs_NS,C11_M_60_64_Em_Tot,C11_M_60_64_Unem_Look_FT,C11_M_60_64_Unem_Look_PT,C11_M_60_64_Unem_Tot,C11_M_60_64_Tot_LF,C11_M_60_64_Notin_LF,C11_M_60_64_LF_NS,C11_M_60_64_Tot,C11_M_65_69_Em_FT,C11_M_65_69_Em_PT,C11_M_65_69_Em_AFW,C11_M_65_69_Em_Hrs_NS,C11_M_65_69_Em_Tot,C11_M_65_69_Unem_Look_FT,C11_M_65_69_Unem_Look_PT,C11_M_65_69_Unem_Tot,C11_M_65_69_Tot_LF,C11_M_65_69_Notin_LF,C11_M_65_69_LF_NS,C11_M_65_69_Tot,C11_M_70_74_Em_FT,C11_M_70_74_Em_PT,C11_M_70_74_Em_AFW,C11_M_70_74_Em_Hrs_NS,C11_M_70_74_Em_Tot,C11_M_70_74_Unem_Look_FT,C11_M_70_74_Unem_Look_PT,C11_M_70_74_Unem_Tot,C11_M_70_74_Tot_LF,C11_M_70_74_Notin_LF,C11_M_70_74_LF_NS,C11_M_70_74_Tot,C11_M_75ov_Em_FT,C11_M_75ov_Em_PT,C11_M_75ov_Em_AFW,C11_M_75ov_Em_Hrs_NS,C11_M_75over_Em_Tot,C11_M_75over_Unem_Lo_ft_wor,C11_M_75ov_Unem_Lo_pt_wor,C11_M_75ov_Unempl_Tot,C11_M_75ov_Tot_LF,C11_M_75over_N_lab_forc,C11_M_75ov_LF_NS,C11_M_75over_Tot,C11_M_Tot_Em_FT,C11_M_Tot_Em_PT,C11_M_Tot_Em_AFW,C11_M_Tot_Em_Hrs_NS,C11_M_Tot_Em_Tot,C11_M_Tot_Unem_Look_FT,C11_M_Tot_Unem_Look_PT,C11_M_Tot_Unem_Tot,C11_M_T_T_labo_for,C11_M_Tot_Notin_LF,C11_M_Tot_LF_NS,C11_M_T_T,C01_F_15_19_Em_FT,C01_F_15_19_Em_PT,C01_F_15_19_Em_AFW,C01_F_15_19_Em_Hrs_NS,C01_F_15_19_Em_Tot,C01_F_15_19_Unem_Look_FT,C01_F_15_19_Unem_Look_PT,C01_F_15_19_Unem_Tot,C01_F_15_19_Tot_LF,C01_F_15_19_Notin_LF,C01_F_15_19_LF_NS,C01_F_15_19_Tot,C01_F_20_24_Em_FT,C01_F_20_24_Em_PT,C01_F_20_24_Em_AFW,C01_F_20_24_Em_Hrs_NS,C01_F_20_24_Em_Tot,C01_F_20_24_Unem_Look_FT,C01_F_20_24_Unem_Look_PT,C01_F_20_24_Unem_Tot,C01_F_20_24_Tot_LF,C01_F_20_24_Notin_LF,C01_F_20_24_LF_NS,C01_F_20_24_Tot,C01_F_25_29_Em_FT,C01_F_25_29_Em_PT,C01_F_25_29_Em_AFW,C01_F_25_29_Em_Hrs_NS,C01_F_25_29_Em_Tot,C01_F_25_29_Unem_Look_FT,C01_F_25_29_Unem_Look_PT,C01_F_25_29_Unem_Tot,C01_F_25_29_Tot_LF,C01_F_25_29_Notin_LF,C01_F_25_29_LF_NS,C01_F_25_29_Tot,C01_F_30_34_Em_FT,C01_F_30_34_Em_PT,C01_F_30_34_Em_AFW,C01_F_30_34_Em_Hrs_NS,C01_F_30_34_Em_Tot,C01_F_30_34_Unem_Look_FT,C01_F_30_34_Unem_Look_PT,C01_F_30_34_Unem_Tot,C01_F_30_34_Tot_LF,C01_F_30_34_Notin_LF,C01_F_30_34_LF_NS,C01_F_30_34_Tot,C01_F_35_39_Em_FT,C01_F_35_39_Em_PT,C01_F_35_39_Em_AFW,C01_F_35_39_Em_Hrs_NS,C01_F_35_39_Em_Tot,C01_F_35_39_Unem_Look_FT,C01_F_35_39_Unem_Look_PT,C01_F_35_39_Unem_Tot,C01_F_35_39_Tot_LF,C01_F_35_39_Notin_LF,C01_F_35_39_LF_NS,C01_F_35_39_Tot,C01_F_40_44_Em_FT,C01_F_40_44_Em_PT,C01_F_40_44_Em_AFW,C01_F_40_44_Em_Hrs_NS,C01_F_40_44_Em_Tot,C01_F_40_44_Unem_Look_FT,C01_F_40_44_Unem_Look_PT,C01_F_40_44_Unem_Tot,C01_F_40_44_Tot_LF,C01_F_40_44_Notin_LF,C01_F_40_44_LF_NS,C01_F_40_44_Tot,C01_F_45_49_Em_FT,C01_F_45_49_Em_PT,C01_F_45_49_Em_AFW,C01_F_45_49_Em_Hrs_NS,C01_F_45_49_Em_Tot,C01_F_45_49_Unem_Look_FT,C01_F_45_49_Unem_Look_PT,C01_F_45_49_Unem_Tot,C01_F_45_49_Tot_LF,C01_F_45_49_Notin_LF,C01_F_45_49_LF_NS,C01_F_45_49_Tot,C01_F_50_54_Em_FT,C01_F_50_54_Em_PT,C01_F_50_54_Em_AFW,C01_F_50_54_Em_Hrs_NS,C01_F_50_54_Em_Tot,C01_F_50_54_Unem_Look_FT,C01_F_50_54_Unem_Look_PT,C01_F_50_54_Unem_Tot,C01_F_50_54_Tot_LF,C01_F_50_54_Notin_LF,C01_F_50_54_LF_NS,C01_F_50_54_Tot
11004,1892,67,15,82,1974,264,127,2365,1633,207,60,47,1947,82,13,95,2042,310,137,2489,1666,260,57,51,2034,63,15,78,2112,334,133,2579,1452,286,64,36,1838,66,23,89,1927,485,129,2541,945,285,53,39,1322,44,29,73,1395,847,116,2358,325,243,32,16,616,4,7,11,627,1219,118,1964,143,121,11,8,283,0,0,0,283,1161,114,1558,92,84,17,15,208,0,0,0,208,2055,255,2518,13861,2911,579,468,17819,867,254,1121,18940,8640,1728,29308,231,712,47,48,1038,133,118,251,1289,1169,49,2507,588,379,38,19,1024,150,38,188,1212,486,44,1742,628,427,64,21,1140,87,50,137,1277,695,59,2031,578,653,63,35,1329,80,57,137,1466,797,54,2317,652,810,66,44,1572,68,45,113,1685,819,58,2562,969,862,58,50,1939,88,46,134,2073,679,59,2811,948,676,71,35,1730,58,33,91,1821,601,48,2470,848,587,44,22,1501,42,31,73,1574,781,56,2411
11101,3257,84,27,111,3368,393,108,3869,2633,311,101,64,3109,95,18,113,3222,410,108,3740,2691,357,112,50,3210,96,17,113,3323,554,140,4017,2076,393,139,51,2659,69,20,89,2748,785,94,3627,1098,437,82,38,1655,52,29,81,1736,1602,113,3451,312,276,22,15,625,0,13,13,638,2125,102,2865,75,99,7,3,184,5,0,5,189,1859,104,2152,30,55,3,7,95,0,3,3,98,3681,333,4112,20681,4901,956,610,27148,1106,462,1568,28716,14224,1620,44560,368,1401,84,64,1917,190,217,407,2324,1559,60,3943,1030,865,84,61,2040,209,88,297,2337,633,52,3022,1101,737,148,52,2038,142,75,217,2255,884,75,3214,844,1178,159,50,2231,75,82,157,2388,1209,78,3675,939,1511,97,58,2605,89,83,172,2777,1265,68,4110,1282,1631,106,66,3085,99,77,176,3261,1051,76,4388,1360,1317,106,52,2835,85,55,140,2975,1056,67,4098,1172,1108,105,51,2436,65,36,101,2537,1438,73,4048
11102,1749,55,12,67,1816,232,58,2106,1446,216,59,44,1765,51,24,75,1840,321,53,2214,1489,227,78,39,1833,46,12,58,1891,394,69,2354,1217,219,75,22,1533,34,15,49,1582,532,70,2184,694,271,53,16,1034,29,20,49,1083,1068,54,2205,184,175,20,5,384,3,6,9,393,1378,70,1841,36,63,4,6,109,0,3,3,112,1175,47,1334,5,37,7,4,53,0,3,3,56,2379,221,2656,11773,2734,574,404,15485,704,267,971,16456,9494,1013,26963,210,670,34,46,960,126,88,214,1174,950,34,2158,483,406,37,31,957,125,53,178,1135,476,43,1654,513,478,56,19,1066,55,55,110,1176,645,39,1860,397,594,68,33,1092,42,41,83,1175,859,38,2072,478,767,59,42,1346,51,42,93,1439,802,47,2288,623,803,61,42,1529,74,49,123,1652,732,43,2427,709,686,73,41,1509,42,22,64,1573,732,44,2349,573,546,53,27,1199,40,14,54,1253,845,31,2129
11103,3973,169,41,210,4183,592,255,5030,3318,491,137,69,4015,139,32,171,4186,749,274,5209,3211,483,163,61,3918,121,35,156,4074,773,274,5121,2455,482,158,51,3146,100,24,124,3270,1139,198,4607,1310,513,73,31,1927,59,34,93,2020,1849,216,4085,350,316,31,20,717,11,8,19,736,2239,197,3172,78,137,8,7,230,3,0,3,233,2077,170,2480,34,84,5,9,132,3,6,9,141,4180,501,4822,28500,7435,1384,751,38070,1660,860,2520,40590,18556,3545,62691,396,1579,99,95,2169,277,338,615,2784,2025,125,4934,1665,1655,132,103,3555,393,259,652,4207,1516,152,5875,2028,1145,194,50,3417,224,153,377,3794,1343,124,5261,1448,1456,183,65,3152,154,110,264,3416,1580,151,5147,1286,1720,153,62,3221,117,108,225,3446,1539,168,5153,1539,1674,116,72,3401,130,87,217,3618,1357,154,5129,1592,1328,125,63,3108,108,58,166,3274,1257,139,4670,1270,1092,113,60,2535,64,45,109,2644,1586,124,4354
11201,1795,84,34,118,1913,307,143,2363,1386,446,66,55,1953,103,18,121,2074,402,124,2600,1430,528,105,39,2102,94,45,139,2241,509,171,2921,1227,535,117,38,1917,83,43,126,2043,740,141,2924,723,485,60,22,1290,50,45,95,1385,1212,144,2741,217,225,37,15,494,6,6,12,506,1458,95,2059,73,89,7,0,169,0,3,3,172,1242,84,1498,36,61,9,18,124,0,0,0,124,2537,221,2882,10025,4564,721,408,15718,921,431,1352,17070,10467,1719,29256,191,644,45,46,926,87,97,184,1110,1071,66,2247,369,360,34,23,786,123,43,166,952,401,74,1427,474,466,63,23,1026,102,50,152,1178,572,74,1824,453,634,66,31,1184,85,71,156,1340,736,93,2169,549,841,66,37,1493,97,86,183,1676,856,93,2625,840,1103,70,43,2056,106,100,206,2262,857,76,3195,962,1018,99,30,2109,102,65,167,2276,708,72,3056,726,672,81,34,1513,63,53,116,1629,798,49,2476
11202,1582,91,27,118,1700,342,80,2122,1308,300,45,47,1700,92,27,119,1819,457,106,2382,1414,345,49,40,1848,83,34,117,1965,570,118,2653,1183,423,65,30,1701,78,37,115,1816,767,115,2698,674,396,58,22,1150,51,33,84,1234,986,95,2315,243,170,7,10,430,5,8,13,443,1083,77,1603,81,85,3,12,181,4,3,7,188,964,66,1218,84,71,13,9,177,3,3,6,183,1812,193,2188,10080,3591,458,392,14521,1006,455,1461,15982,9367,1315,26664,230,572,51,51,904,111,123,234,1138,1325,62,2525,448,392,32,18,890,145,88,233,1123,744,73,1940,413,366,38,13,830,118,52,170,1000,748,72,1820,432,498,56,22,1008,74,54,128,1136,783,65,1984,592,681,64,32,1369,92,66,158,1527,850,77,2454,804,811,50,40,1705,106,51,157,1862,795,64,2721,866,761,71,31,1729,99,27,126,1855,671,63,2589,690,542,54,31,1317,59,25,84,1401,713,61,2175
11203,1897,120,37,157,2054,296,138,2488,1546,419,68,62,2095,122,22,144,2239,360,147,2746,1533,440,79,45,2097,112,34,146,2243,574,142,2959,1162,431,97,38,1728,109,35,144,1872,798,135,2805,690,435,81,23,1229,78,39,117,1346,1411,133,2890,205,208,30,15,458,5,16,21,479,1921,120,2520,52,101,8,7,168,3,0,3,171,1923,140,2234,31,63,6,10,110,4,0,4,114,3991,493,4598,11092,4355,683,457,16587,1234,415,1649,18236,13432,1980,33648,177,675,32,54,938,113,101,214,1152,931,40,2123,340,336,24,19,719,116,39,155,874,369,37,1280,425,374,43,33,875,76,47,123,998,579,59,1636,413,586,56,35,1090,66,64,130,1220,762,60,2042,526,794,63,38,1421,81,92,173,1594,866,57,2517,769,948,69,47,1833,99,81,180,2013,836,56,2905,784,766,80,34,1664,83,41,124,1788,749,61,2598,562,589,54,24,1229,79,41,120,1349,940,55,2344
11301,1235,46,13,59,1294,124,96,1514,1156,122,26,43,1347,26,11,37,1384,162,91,1637,1139,122,42,41,1344,17,3,20,1364,195,115,1674,887,124,43,23,1077,16,7,23,1100,268,77,1445,609,131,44,18,802,23,3,26,828,378,82,1288,229,109,12,10,360,4,3,7,367,502,72,941,95,67,18,7,187,0,3,3,190,608,62,860,70,66,8,6,150,3,0,3,153,1160,137,1450,9199,1621,363,364,11547,396,131,527,12074,4578,1249,17901,231,421,35,46,733,66,44,110,843,666,54,1563,610,233,29,28,900,52,30,82,982,307,35,1324,617,330,44,23,1014,39,23,62,1076,462,46,1584,459,538,65,27,1089,20,26,46,1135,506,51,1692,485,581,37,38,1141,23,23,46,1187,510,68,1765,611,559,34,27,1231,22,15,37,1268,384,49,1701,568,430,40,36,1074,16,8,24,1098,304,46,1448,465,348,41,19,873,14,10,24,897,406,50,1353
11302,386,11,0,11,397,47,22,466,408,42,13,12,475,11,0,11,486,63,24,573,371,45,21,8,445,18,0,18,463,66,12,541,315,45,15,7,382,15,6,21,403,70,22,495,227,52,16,8,303,14,5,19,322,152,22,496,85,48,3,0,136,0,0,0,136,235,21,392,32,25,3,0,60,0,0,0,60,233,23,316,29,16,3,4,52,0,0,0,52,419,40,511,2926,516,131,83,3656,149,36,185,3841,1694,267,5802,60,116,5,6,187,13,13,26,213,193,19,425,97,67,5,4,173,17,8,25,198,88,11,297,117,104,13,7,241,8,13,21,262,132,13,407,101,121,11,7,240,13,13,26,266,164,14,444,140,162,7,3,312,9,5,14,326,153,20,499,196,180,17,12,405,5,9,14,419,116,18,553,168,157,12,8,345,11,3,14,359,131,21,511,147,135,14,11,307,8,3,11,318,160,18,496
11303,2261,68,6,74,2335,313,87,2735,2010,240,54,50,2354,61,14,75,2429,355,110,2894,2012,266,62,41,2381,57,10,67,2448,345,114,2907,1641,263,75,48,2027,52,19,71,2098,575,97,2770,1047,335,58,34,1474,31,21,52,1526,892,99,2517,379,226,26,20,651,5,8,13,664,1168,89,1921,147,121,10,8,286,0,0,0,286,1154,91,1531,88,75,10,15,188,0,0,0,188,2162,231,2581,17545,3404,661,573,22183,787,298,1085,23268,10030,1456,34754,351,1017,72,71,1511,145,178,323,1834,1511,48,3393,904,661,77,36,1678,154,109,263,1941,802,53,2796,896,555,100,26,1577,74,65,139,1716,767,49,2532,748,802,93,30,1673,65,57,122,1795,930,57,2782,845,1007,62,44,1958,69,53,122,2080,814,51,2945,1085,1027,65,63,2240,72,35,107,2347,702,55,3104,1091,818,63,38,2010,61,30,91,2101,643,71,2815,887,676,64,44,1671,31,21,52,1723,718,66,2507
11401,1865,133,23,156,2021,361,151,2533,1645,353,83,46,2127,119,19,138,2265,496,176,2937,1691,424,76,44,2235,119,35,154,2389,644,165,3198,1272,455,99,37,1863,77,40,117,1980,911,125,3016,744,479,61,16,1300,60,30,90,1390,1737,157,3284,228,268,23,19,538,3,14,17,555,2283,154,2992,65,106,10,3,184,3,5,8,192,2181,165,2538,24,43,8,8,83,0,0,0,83,3838,437,4358,12038,3993,685,445,17161,1238,379,1617,18778,15158,2251,36187,224,729,47,61,1061,131,93,224,1285,1166,81,2532,461,350,40,29,880,130,62,192,1072,455,69,1596,463,455,59,24,1001,72,68,140,1141,680,88,1909,469,682,51,35,1237,67,65,132,1369,899,83,2351,554,931,64,43,1592,89,89,178,1770,997,87,2854,825,1111,67,49,2052,102,64,166,2218,906,73,3197,835,865,72,32,1804,69,47,116,1920,751,79,2750,677,703,59,35,1474,78,45,123,1597,1101,66,2764
11402,1166,19,10,29,1195,122,53,1370,1022,138,30,21,1211,30,5,35,1246,145,54,1445,989,173,41,18,1221,29,4,33,1254,170,52,1476,761,202,31,29,1023,24,7,31,1054,234,46,1334,565,263,39,13,880,19,21,40,920,542,72,1534,238,254,16,13,521,5,11,16,537,812,55,1404,79,104,9,6,198,3,4,7,205,846,60,1111,40,84,3,4,131,0,3,3,134,1472,151,1757,7358,2092,309,244,10003,295,149,444,10447,5355,739,16541,121,331,29,37,518,41,34,75,593,785,37,1415,308,202,22,14,546,24,20,44,590,161,33,784,321,240,31,14,606,20,16,36,642,303,29,974,264,422,41,18,745,22,20,42,787,446,54,1287,376,571,48,22,1017,16,33,49,1066,427,52,1545,507,565,55,23,1150,23,19,42,1192,349,44,1585,494,475,33,28,1030,13,15,28,1058,310,59,1427,449,406,35,15,905,18,16,34,939,440,32,1411
11501,4227,95,15,110,4337,191,86,4614,4022,338,87,74,4521,123,13,136,4657,171,92,4920,3784,329,70,79,4262,123,9,132,4394,244,110,4748,3088,405,86,58,3637,110,29,139,3776,444,72,4292,1942,562,88,49,2641,79,45,124,2765,1048,73,3886,680,446,57,20,1203,20,18,38,1241,1525,67,2833,125,204,20,8,357,0,8,8,365,1405,57,1827,36,93,6,9,144,0,0,0,144,2394,182,2720,28168,6057,893,705,35823,1025,647,1672,37495,11696,1197,50388,414,1715,93,126,2348,36,133,169,2517,2229,65,4811,1718,1050,72,111,2951,70,69,139,3090,488,68,3646,1810,530,94,49,2483,51,22,73,2556,499,69,3124,1265,998,137,54,2454,30,39,69,2523,1055,85,3663,1372,1549,108,70,3099,43,62,105,3204,1220,86,4510,1912,1775,99,78,3864,38,58,96,3960,1075,68,5103,2088,1609,107,71,3875,51,50,101,3976,912,77,4965,1981,1400,109,74,3564,38,27,65,3629,1007,60,4696
11502,745,14,5,19,764,59,25,848,764,81,17,15,877,17,3,20,897,59,19,975,723,82,14,13,832,21,4,25,857,57,22,936,551,94,25,10,680,23,3,26,706,95,23,824,415,153,15,16,599,17,6,23,622,215,23,860,194,132,7,5,338,0,3,3,341,320,19,680,58,69,5,0,132,0,0,0,132,296,19,447,36,40,8,0,84,0,0,0,84,612,31,727,5146,1291,181,145,6763,183,104,287,7050,2470,254,9774,111,327,13,29,480,11,45,56,536,472,26,1034,329,195,23,17,564,12,7,19,583,101,18,702,351,131,17,9,508,6,4,10,518,117,23,658,231,200,32,4,467,8,9,17,484,200,20,704,269,335,18,14,636,7,15,22,658,246,22,926,341,364,26,27,758,12,8,20,778,208,20,1006,414,322,26,24,786,6,7,13,799,178,28,1005,429,318,31,24,802,8,8,16,818,201,25,1044
11503,825,14,3,17,842,41,58,941,727,82,23,21,853,14,3,17,870,57,42,969,695,108,22,9,834,15,3,18,852,73,49,974,483,89,23,16,611,12,0,12,623,109,44,776,283,130,26,5,444,12,6,18,462,213,50,725,110,91,8,3,212,0,0,0,212,314,50,576,37,36,3,0,76,0,0,0,76,247,31,354,16,20,4,0,40,0,0,0,40,332,44,416,5025,1083,196,179,6483,165,77,242,6725,2021,562,9308,110,270,13,31,424,20,24,44,468,346,47,861,244,129,11,14,398,19,10,29,427,81,44,552,230,171,36,14,451,14,8,22,473,172,38,683,267,267,36,14,584,9,10,19,603,255,47,905,238,377,25,26,666,9,19,28,694,251,44,989,356,368,28,33,785,6,14,20,805,180,49,1034,359,279,24,17,679,9,4,13,692,170,27,889,295,232,24,15,566,11,12,23,589,193,38,820
11504,1139,11,5,16,1155,27,48,1230,793,74,20,17,904,23,3,26,930,39,26,995,674,76,17,24,791,19,3,22,813,49,25,887,465,81,12,18,576,17,4,21,597,90,25,712,357,89,16,8,470,7,5,12,482,170,35,687,133,85,3,8,229,4,0,4,233,240,13,486,24,33,3,3,63,0,0,0,63,214,21,298,5,16,3,0,24,0,0,0,24,254,26,304,6045,1070,183,199,7497,180,89,269,7766,1760,372,9898,94,200,10,16,320,15,9,24,344,243,13,600,309,116,13,16,454,9,6,15,469,82,36,587,400,135,21,16,572,6,4,10,582,150,31,763,278,262,34,21,595,10,9,19,614,238,30,882,236,248,18,9,511,9,6,15,526,181,33,740,258,232,12,15,517,11,3,14,531,158,17,706,275,201,17,16,509,6,4,10,519,91,23,633,252,173,14,12,451,3,4,7,458,136,20,614
11601,3370,154,32,186,3556,436,148,4140,2820,359,74,78,3331,137,28,165,3496,471,150,4117,2555,366,79,85,3085,114,24,138,3223,540,165,3928,2087,346,80,64,2577,112,34,146,2723,714,139,3576,1311,360,63,47,1781,81,45,126,1907,1085,125,3117,401,187,16,14,618,9,19,28,646,1453,119,2218,57,64,13,9,143,0,7,7,150,1286,113,1549,12,24,6,0,42,0,0,0,42,2221,272,2535,24159,5178,757,955,31049,1570,604,2174,33223,12567,2210,48000,569,1146,53,128,1896,149,174,323,2219,2115,118,4452,1991,855,94,118,3058,183,86,269,3327,929,100,4356,1939,800,129,82,2950,120,64,184,3134,1237,117,4488,1504,963,135,66,2668,82,102,184,2852,1548,127,4527,1423,1130,96,74,2723,98,73,171,2894,1366,162,4422,1716,1167,86,83,3052,102,70,172,3224,1240,129,4593,1830,939,77,75,2921,65,43,108,3029,1166,127,4322,1457,818,83,63,2421,43,38,81,2502,1352,104,3958
11602,2605,60,8,68,2673,186,73,2932,2018,178,44,54,2294,41,10,51,2345,191,72,2608,1509,164,40,30,1743,57,6,63,1806,187,61,2054,1157,158,41,19,1375,47,13,60,1435,282,58,1775,656,163,31,18,868,40,13,53,921,399,46,1366,194,89,11,3,297,10,4,14,311,559,40,910,37,36,0,3,76,0,0,0,76,477,36,589,9,13,4,0,26,0,0,0,26,560,39,625,16616,2652,482,469,20219,642,333,975,21194,5500,820,27514,240,407,17,39,703,50,46,96,799,691,57,1547,862,309,41,41,1253,43,30,73,1326,313,44,1683,1050,434,76,35,1595,34,32,66,1661,520,43,2224,794,595,96,36,1521,24,40,64,1585,735,70,2390,677,535,51,32,1295,31,28,59,1354,551,65,1970,719,452,38,30,1239,40,21,61,1300,375,51,1726,628,320,37,31,1016,24,17,41,1057,298,57,1412,513,274,30,18,835,13,7,20,855,349,42,1246
11603,2675,132,28,160,2835,484,236,3555,2213,294,77,70,2654,129,25,154,2808,498,176,3482,1901,238,60,68,2267,94,29,123,2390,524,168,3082,1336,193,60,41,1630,76,19,95,1725,613,149,2487,807,197,50,36,1090,52,23,75,1165,928,140,2233,220,113,12,14,359,5,10,15,374,1136,118,1628,27,16,3,4,50,3,3,6,56,875,90,1021,9,7,0,3,19,0,3,3,22,1108,141,1271,17123,3630,607,876,22236,1599,519,2118,24354,10516,2310,37180,384,678,30,71,1163,184,132,316,1479,2087,174,3740,1143,544,59,95,1841,194,104,298,2139,980,137,3256,1105,593,108,68,1874,137,100,237,2111,1417,161,3689,1010,797,106,61,1974,98,93,191,2165,1689,170,4024,1170,768,71,68,2077,103,80,183,2260,1514,189,3963,1145,648,65,91,1949,102,55,157,2106,1163,184,3453,1084,508,83,68,1743,80,39,119,1862,1022,150,3034,830,433,82,37,1382,54,27,81,1463,1257,121,2841
11701,1265,37,10,47,1312,126,104,1542,963,122,24,26,1135,35,5,40,1175,145,81,1401,805,133,30,27,995,36,8,44,1039,164,99,1302,601,136,25,14,776,26,9,35,811,187,72,1070,357,140,19,12,528,15,12,27,555,349,74,978,134,80,11,13,238,4,6,10,248,493,64,805,37,25,4,0,66,0,0,0,66,555,67,688,10,12,0,4,26,0,0,0,26,946,101,1073,7568,1865,296,264,9993,370,182,552,10545,4343,1129,16017,118,257,12,28,415,25,23,48,463,549,57,1069,553,260,24,30,867,32,26,58,925,299,61,1285,645,201,32,32,910,36,20,56,966,325,70,1361,578,318,47,25,968,29,24,53,1021,378,68,1467,480,354,42,41,917,25,28,53,970,345,74,1389,561,282,29,26,898,19,13,32,930,310,79,1319,527,275,21,30,853,21,17,38,891,294,58,1243,393,199,22,24,638,21,16,37,675,403,73,1151
11702,1805,85,15,100,1905,173,158,2236,1193,220,42,28,1483,44,12,56,1539,204,126,1869,862,171,25,23,1081,62,14,76,1157,262,114,1533,600,161,34,17,812,48,15,63,875,298,107,1280,389,140,23,6,558,32,16,48,606,425,97,1128,115,82,10,6,213,3,3,6,219,539,67,825,20,21,3,3,47,0,6,6,53,570,57,680,7,20,4,0,31,0,3,3,34,1019,132,1185,10248,2766,361,282,13657,620,263,883,14540,4945,1704,21189,151,310,21,28,510,37,44,81,591,608,106,1305,861,521,49,36,1467,90,55,145,1612,396,104,2112,1341,478,51,40,1910,76,37,113,2023,410,118,2551,1274,494,98,35,1901,59,48,107,2008,467,119,2594,951,449,79,37,1516,38,22,60,1576,497,129,2202,854,367,47,37,1305,50,29,79,1384,427,124,1935,720,274,39,22,1055,43,23,66,1121,431,103,1655,549,210,35,28,822,27,12,39,861,482,62,1405
11703,6156,232,49,281,6437,683,1278,8398,3998,585,138,48,4769,182,52,234,5003,762,1050,6815,3215,548,108,46,3917,147,40,187,4104,754,1056,5914,2263,495,97,31,2886,130,44,174,3060,897,854,4811,1394,546,61,29,2030,94,45,139,2169,1288,696,4153,518,335,27,17,897,13,9,22,919,1373,512,2804,132,152,11,8,303,3,7,10,313,1157,345,1815,60,84,14,10,168,3,3,6,174,1978,584,2736,45114,10746,1541,797,58198,1992,1393,3385,61583,16244,14737,92564,277,809,44,47,1177,61,187,248,1425,1658,762,3845,2898,1943,199,101,5141,200,293,493,5634,1983,825,8442,5498,1440,214,109,7261,219,149,368,7629,1275,946,9850,4133,1084,222,81,5520,171,93,264,5784,1111,905,7800,2502,873,146,57,3578,114,59,173,3751,891,850,5492,1786,671,101,49,2607,110,52,162,2769,752,863,4384,1517,582,92,51,2242,81,55,136,2378,763,782,3923,1261,545,96,43,1945,64,33,97,2042,928,655,3625
11801,3666,98,23,121,3787,243,468,4498,2492,382,79,48,3001,97,18,115,3116,244,372,3732,2131,387,62,41,2621,77,21,98,2719,283,348,3350,1673,360,75,31,2139,68,23,91,2230,320,263,2813,1314,564,51,25,1954,45,41,86,2040,695,295,3030,642,431,61,22,1156,5,11,16,1172,868,238,2278,203,277,16,9,505,6,11,17,522,932,218,1672,131,250,21,23,425,3,7,10,435,2329,442,3206,25083,5717,859,554,32213,850,469,1319,33532,8929,5620,48081,200,562,26,51,839,28,90,118,957,1567,378,2902,1883,1019,84,82,3068,100,87,187,3255,649,394,4298,4207,949,172,101,5429,151,55,206,5635,611,440,6686,3337,1112,211,72,4732,111,59,170,4902,903,432,6237,1887,1118,135,66,3206,76,44,120,3326,872,424,4622,1561,1137,103,70,2871,44,56,100,2971,749,378,4098,1517,929,85,70,2601,62,35,97,2698,625,409,3732,1615,994,99,60,2768,45,35,80,2848,848,339,4035
