region_id,Tot_persons_C01_M,Tot_persons_C01_F,Tot_persons_C01_P,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Age_0_4_C01_M,Age_0_4_C01_F,Age_0_4_C01_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_5_14_C01_M,Age_5_14_C01_F,Age_5_14_C01_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_15_19_C01_M,Age_15_19_C01_F,Age_15_19_C01_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_20_24_C01_M,Age_20_24_C01_F,Age_20_24_C01_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_25_34_C01_M,Age_25_34_C01_F,Age_25_34_C01_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_35_44_C01_M,Age_35_44_C01_F,Age_35_44_C01_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_45_54_C01_M,Age_45_54_C01_F,Age_45_54_C01_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_55_64_C01_M,Age_55_64_C01_F,Age_55_64_C01_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_65_74_C01_M,Age_65_74_C01_F,Age_65_74_C01_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_75_84_C01_M,Age_75_84_C01_F,Age_75_84_C01_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_grp_85ov_C01_M,Age_grp_85ov_C01_F,Age_grp_85ov_C01_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,IP_Abor_C01_M,IP_Abor_C01_F,IP_Abor_C01_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Tor_Strt_Is_2001_Ce_M,IP_Tor_Strt_Is_2001_Ce_F,IP_Tor_Strt_Is_2001_Ce_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2001_Ce_M,IP_B_Ab_To_St_Is_2001_Ce_F,IP_B_Ab_To_St_Is_2001_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_Tot_2001_Ce_M,IP_Tot_2001_Ce_F,IP_Tot_2001_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,Brthplace_Aust_2001_Ce_M,Brthplace_Aust_2001_Ce_F,Brthplace_Aust_2001_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Elsewhere_2001_Ce_M,Brthplace_Elsewhere_2001_Ce_F,Brthplace_Elsewhere_2001_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,LSH_Eng_only_2001_Ce_M,LSH_Eng_only_2001_Ce_F,LSH_Eng_only_2001_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Oth_Lan_2001_Ce_M,LSH_Oth_Lan_2001_Ce_F,LSH_Oth_Lan_2001_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,Aust_citiz_C01_M,Aust_citiz_C01_F,Aust_citiz_C01_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P
11602,23233,22903,46136,30320,29880,60200,37564,37423,74987,2379,2187,4566,2855,2697,5552,3633,3387,7020,3784,3665,7449,5103,4855,9958,6173,5729,11902,1626,1583,3209,2117,1997,4114,2599,2468,5067,1786,1691,3477,2183,1972,4155,2403,2292,4695,4378,4637,9015,5333,5558,10891,6126,6514,12640,3803,3707,7510,5147,5151,10298,6564,6603,13167,2894,2678,5572,3770,3628,7398,4676,4731,9407,1506,1365,2871,2309,2271,4580,3183,3278,6461,724,789,1513,1009,1021,2030,1567,1510,3077,298,492,790,429,572,1001,547,682,1229,55,109,164,65,158,223,93,229,322,148,169,317,210,273,483,264,421,685,279,270,549,446,321,767,540,401,941,12,10,22,13,7,20,20,19,39,8,4,12,9,9,18,16,8,24,299,284,583,468,337,805,576,428,1004,15171,15043,30214,18856,18641,37497,22857,22494,45351,6450,6376,12826,9701,9470,19171,13341,13433,26774,16462,16524,32986,19925,20059,39984,23426,23414,46840,5000,5135,10135,8103,8319,16422,12167,12683,24850,19397,19536,38933,25011,25400,50411,31722,31922,63644
11603,46796,47845,94641,47685,49367,97052,51209,52861,104070,4718,4296,9014,4520,4102,8622,4646,4330,8976,9290,8711,18001,9437,8819,18256,9223,8510,17733,3794,3749,7543,4023,3878,7901,4425,4235,8660,3237,3267,6504,3295,3587,6882,3776,3782,7558,7069,7738,14807,6273,7223,13496,6903,7607,14510,7107,7441,14548,7081,7425,14506,6937,7630,14567,5582,5896,11478,5772,6042,11814,6584,6755,13339,3541,3527,7068,4266,4422,8688,4763,5104,9867,1674,1903,3577,2017,2200,4217,2677,2887,5564,659,955,1614,823,1204,2027,1036,1402,2438,125,362,487,178,465,643,241,618,859,133,203,336,152,266,418,195,325,520,1607,1741,3348,1904,2010,3914,2220,2282,4502,84,72,156,94,90,184,66,52,118,44,40,84,30,27,57,23,20,43,1735,1853,3588,2028,2127,4155,2309,2354,4663,27639,28382,56021,27506,28272,55778,29199,29929,59128,15399,15780,31179,16148,16922,33070,18702,19576,38278,29183,29471,58654,28440,29099,57539,29427,30042,59469,14306,14993,29299,16003,17045,33048,18783,19957,38740,38889,39883,78772,39273,40740,80013,41975,43382,85357
11701,17735,18162,35897,18057,18401,36458,19886,20290,40176,1175,1107,2282,1246,1077,2323,1341,1282,2623,2147,2125,4272,2129,2023,4152,2330,2131,4461,1169,1094,2263,1066,1064,2130,1110,1160,2270,1287,1302,2589,1292,1260,2552,1334,1295,2629,2829,2859,5688,2779,2887,5666,3182,3293,6475,2913,2727,5640,2910,2779,5689,3172,3164,6336,2379,2418,4797,2443,2426,4869,2752,2560,5312,1765,1862,3627,1899,2055,3954,2084,2244,4328,1260,1387,2647,1334,1379,2713,1509,1643,3152,638,929,1567,772,1050,1822,862,1064,1926,173,352,525,187,401,588,211,454,665,148,177,325,165,177,342,217,275,492,257,275,532,291,308,599,279,318,597,8,4,12,9,7,16,7,10,17,9,5,14,5,5,10,4,0,4,274,284,558,305,320,625,290,328,618,8603,8842,17445,9110,9191,18301,10191,10241,20432,7646,7706,15352,7374,7635,15009,8136,8518,16654,8421,8510,16931,9153,9079,18232,10165,9907,20072,7977,8213,16190,7614,8097,15711,8306,9010,17316,13982,14501,28483,14238,14676,28914,15537,16020,31557
11702,24644,24388,49032,23857,24084,47941,25213,25324,50537,1373,1301,2674,1378,1410,2788,1700,1540,3240,2234,2228,4462,1994,1858,3852,2108,2001,4109,1341,1331,2672,1112,1039,2151,999,977,1976,2062,2182,4244,1807,2033,3840,1816,1997,3813,5245,5224,10469,4987,5294,10281,5229,5478,10707,4454,4168,8622,4554,4334,8888,4814,4740,9554,3254,3083,6337,3133,3146,6279,3419,3248,6667,2198,1990,4188,2324,2196,4520,2421,2423,4844,1580,1482,3062,1503,1476,2979,1516,1521,3037,696,961,1657,861,927,1788,941,1005,1946,207,438,645,205,370,575,250,394,644,268,277,545,237,283,520,215,247,462,302,341,643,340,408,748,342,396,738,13,12,25,13,19,32,14,14,28,5,12,17,5,0,5,9,8,17,320,365,685,358,427,785,365,418,783,12261,12839,25100,12725,13158,25883,14206,14623,28829,10017,9306,19323,8503,8503,17006,8834,8886,17720,12403,12605,25008,13257,13456,26713,14954,15166,30120,10110,9763,19873,8290,8549,16839,8245,8509,16754,19145,19626,38771,18643,19410,38053,19982,20716,40698
11703,84153,73106,157259,98872,85637,184509,107001,94781,201782,2698,2491,5189,2917,2733,5650,3464,3171,6635,4746,4396,9142,3527,3400,6927,3569,3552,7121,3879,4365,8244,3760,4302,8062,3565,3898,7463,9372,9902,19274,12310,13034,25344,12254,13421,25675,23100,19454,42554,29060,25488,54548,32689,29736,62425,15623,10879,26502,18999,13028,32027,20197,14869,35066,11060,8575,19635,12464,9459,21923,13852,10181,24033,6694,5538,12232,8627,6936,15563,9723,8201,17924,4450,4029,8479,4391,3803,8194,4895,4317,9212,2056,2569,4625,2301,2467,4768,2257,2376,4633,475,908,1383,516,987,1503,535,1060,1595,8160,7417,15577,7000,6469,13469,7790,7275,15065,932,973,1905,1021,1011,2032,1138,1180,2318,44,47,91,52,46,98,42,33,75,43,39,82,24,34,58,34,41,75,1019,1059,2078,1097,1091,2188,1214,1254,2468,34854,31008,65862,37967,33321,71288,44639,39352,83991,26101,22587,48688,29698,27138,56836,39058,36274,75332,44942,37850,82792,48859,41149,90008,58310,49167,107477,16372,16035,32407,19181,19956,39137,25526,26836,52362,48089,42662,90751,52204,46259,98463,61650,54663,116313
11801,55558,60821,116379,56254,60830,117084,58460,63108,121568,2823,2748,5571,3246,3101,6347,3844,3692,7536,5184,5220,10404,5059,4924,9983,5567,5402,10969,2859,3051,5910,2632,2847,5479,2648,2646,5294,4292,4818,9110,3758,4257,8015,3528,4232,7760,12494,13379,25873,12164,13139,25303,12571,13700,26271,8956,8836,17792,9396,9394,18790,10013,10200,20213,7280,7886,15166,6894,7223,14117,7152,7431,14583,5132,5380,10512,6203,6532,12735,5918,6446,12364,3422,4011,7433,3415,3957,7372,3993,4495,8488,2373,3808,6181,2586,3590,6176,2226,2928,5154,743,1684,2427,901,1867,2768,998,1936,2934,1479,1653,3132,1372,1466,2838,1055,1298,2353,145,128,273,136,119,255,178,165,343,12,14,26,17,12,29,10,8,18,7,3,10,8,8,16,3,0,3,164,145,309,161,139,300,191,173,364,28700,32614,61314,27826,31504,59330,30869,33871,64740,19218,20063,39281,17858,19465,37323,19922,21620,41542,39599,43099,82698,38356,42126,80482,42063,45331,87394,8701,9942,18643,7839,9516,17355,8971,10516,19487,40885,45669,86554,39246,44470,83716,42642,47173,89815
11802,59448,62049,121497,60080,62094,122174,64466,67053,131519,3250,3099,6349,3371,3198,6569,4015,3796,7811,5716,5378,11094,5575,5265,10840,6037,5768,11805,3930,3874,7804,3684,3443,7127,3739,3571,7310,6675,6613,13288,6630,6314,12944,7317,7039,14356,11873,11926,23799,11392,11593,22985,12187,12442,24629,9057,9192,18249,9483,9514,18997,9860,10221,20081,7224,7675,14899,7217,7726,14943,7810,8152,15962,5056,5147,10203,5702,5977,11679,6089,6495,12584,3685,4333,8018,3696,4049,7745,3927,4415,8342,2376,3524,5900,2644,3609,6253,2539,3348,5887,606,1288,1894,687,1406,2093,946,1806,2752,1361,1556,2917,1186,1302,2488,1243,1346,2589,632,638,1270,705,681,1386,903,858,1761,25,22,47,33,30,63,40,35,75,19,15,34,15,16,31,28,18,46,676,675,1351,753,727,1480,971,911,1882,32367,33996,66363,32152,33249,65401,34257,35326,69583,21073,21917,42990,20741,22104,42845,23992,25613,49605,36741,38674,75415,36741,38397,75138,39063,40900,79963,16390,17714,34104,15703,17650,33353,18225,20454,38679,44086,47407,91493,43351,46791,90142,45744,49764,95508
11901,70604,72664,143268,72528,75064,147592,78505,81192,159697,5314,4990,10304,5694,5380,11074,6355,5890,12245,10527,10021,20548,10899,10213,21112,11524,10898,22422,5179,4889,10068,5294,5172,10466,5753,5399,11152,4891,4909,9800,5004,5094,10098,5452,5456,10908,10154,10580,20734,9698,10384,20082,10421,11287,21708,10453,10434,20887,10054,10492,20546,10350,11132,21482,8906,9034,17940,9523,9599,19122,10416,10700,21116,6458,6325,12783,7340,7223,14563,8314,8457,16771,4972,5879,10851,4645,5137,9782,5359,5353,10712,3136,4418,7554,3553,4807,8360,3359,4396,7755,614,1185,1799,824,1563,2387,1202,2224,3426,300,379,679,284,361,645,330,481,811,459,560,1019,464,496,960,554,616,1170,36,48,84,24,26,50,41,45,86,16,26,42,5,9,14,6,8,14,511,634,1145,493,531,1024,601,669,1270,41551,43278,84829,41618,43106,84724,44673,45825,90498,24570,24744,49314,25294,26222,51516,28411,30059,58470,34697,36108,70805,32412,33803,66215,32146,33105,65251,32019,32358,64377,35552,36708,72260,41483,43362,84845,61957,63763,125720,62446,64771,127217,67059,69310,136369
11902,59018,58923,117941,58910,59053,117963,63183,62744,125927,4754,4299,9053,4639,4221,8860,5057,4748,9805,8370,7688,16058,8261,7676,15937,8464,7742,16206,3890,3892,7782,3727,3549,7276,3996,3600,7596,4015,4104,8119,4130,4201,8331,4452,4249,8701,9202,9522,18724,8899,9138,18037,10267,10125,20392,9479,9237,18716,9098,9069,18167,9087,9236,18323,7178,7064,14242,7466,7606,15072,8154,8221,16375,5357,5026,10383,5650,5477,11127,6051,6155,12206,4111,4223,8334,3989,4149,8138,4186,4341,8527,2159,2881,5040,2472,2946,5418,2707,3088,5795,503,987,1490,579,1021,1600,762,1240,2002,406,496,902,363,484,847,365,526,891,199,232,431,202,252,454,241,282,523,30,42,72,49,47,96,23,21,44,5,15,20,3,5,8,3,19,22,234,289,523,254,304,558,267,322,589,25250,25310,50560,25488,25634,51122,27757,27381,55138,28642,28553,57195,27806,28036,55842,30471,30595,61066,16006,16265,32271,15799,15828,31627,16866,16366,33232,38228,37977,76205,38295,38645,76940,41840,42133,83973,46324,46619,92943,45739,46661,92400,48395,48580,96975
11903,51283,54623,105906,53238,57007,110245,56582,60366,116948,3310,3219,6529,3282,3041,6323,3634,3412,7046,6943,6386,13329,7149,6606,13755,7004,6541,13545,3636,3500,7136,3695,3575,7270,3796,3432,7228,3559,3483,7042,3973,3892,7865,4320,4256,8576,7142,7807,14949,7098,7650,14748,8325,8760,17085,7936,8410,16346,7718,8594,16312,7417,8482,15899,6809,7082,13891,7454,7948,15402,7922,8576,16498,5042,5126,10168,5614,5874,11488,6307,6843,13150,3764,4364,8128,3753,4299,8052,4139,4543,8682,2557,3822,6379,2724,3770,6494,2711,3545,6256,585,1424,2009,777,1760,2537,1008,1975,2983,401,528,929,356,517,873,491,731,1222,214,256,470,231,255,486,305,334,639,19,17,36,9,22,31,22,18,40,9,9,18,11,10,21,10,17,27,242,282,524,251,287,538,337,369,706,30720,32656,63376,30266,31854,62120,30878,31997,62875,17346,18363,35709,19309,21296,40605,22595,25047,47642,29355,31194,60549,27969,29537,57506,27061,28207,55268,19008,20131,39139,22326,24464,46790,26807,29314,56121,43456,46116,89572,44305,47372,91677,45938,48915,94853
11904,54161,57142,111303,57393,59567,116960,61085,63011,124096,3626,3573,7199,3889,3503,7392,4114,3975,8089,6229,6099,12328,6553,6343,12896,6905,6460,13365,3306,3230,6536,3157,3040,6197,3264,3187,6451,3803,3741,7544,4058,4179,8237,4241,4130,8371,8889,9206,18095,9733,9549,19282,10770,10648,21418,8418,8509,16927,8664,8972,17636,9205,9380,18585,7050,7188,14238,7172,7549,14721,7799,8196,15995,5399,5497,10896,6186,6182,12368,6454,6804,13258,4034,4420,8454,4260,4573,8833,4312,4808,9120,2682,3986,6668,2813,3742,6555,2996,3442,6438,725,1693,2418,908,1934,2842,1025,1981,3006,509,559,1068,461,557,1018,532,686,1218,214,231,445,245,267,512,307,307,614,15,15,30,25,20,45,14,10,24,9,11,20,3,13,16,5,3,8,238,257,495,273,300,573,326,320,646,27751,29964,57715,28129,29554,57683,30086,30881,60967,21856,22350,44206,23476,24372,47848,26320,27592,53912,23968,26030,49998,23462,24851,48313,24062,24630,48692,26009,26644,52653,28861,29941,58802,32731,34276,67007,44051,46729,90780,45021,47743,92764,47672,49770,97442
12001,28330,30822,59152,30897,33777,64674,35945,38585,74530,1800,1669,3469,2073,2031,4104,2630,2482,5112,3278,2975,6253,3341,3264,6605,3798,3676,7474,1533,1624,3157,1677,1573,3250,1793,1804,3597,1862,1916,3778,1904,2035,3939,2475,2445,4920,4932,5521,10453,5192,5784,10976,6130,6506,12636,4546,4978,9524,5035,5583,10618,5795,6260,12055,3816,4104,7920,4170,4632,8802,4747,5203,9950,2784,2940,5724,3387,3605,6992,3819,4309,8128,2151,2436,4587,2190,2460,4650,2564,2785,5349,1307,1920,3227,1513,2029,3542,1657,2095,3752,321,739,1060,415,781,1196,536,1021,1557,211,297,508,216,310,526,261,413,674,93,98,191,82,112,194,108,144,252,14,8,22,6,6,12,7,8,15,4,8,12,4,0,4,3,3,6,111,114,225,92,118,210,118,155,273,17741,19556,37297,18632,20497,39129,21026,22450,43476,8590,9052,17642,9452,10375,19827,12268,13536,25804,18054,19814,37868,19149,20855,40004,21304,22467,43771,8539,9009,17548,9282,10441,19723,12163,13795,25958,24224,26349,50573,25571,28112,53683,28844,31235,60079
12002,23252,25453,48705,23198,25500,48698,24488,27460,51948,1309,1295,2604,1752,1598,3350,2163,2062,4225,1910,1775,3685,1822,1774,3596,2244,2234,4478,942,979,1921,861,897,1758,833,813,1646,1625,1957,3582,1315,1553,2868,1226,1488,2714,5742,6555,12297,4893,5915,10808,4361,5400,9761,4336,4505,8841,4837,4978,9815,5226,5559,10785,3270,3621,6891,3091,3447,6538,3345,3678,7023,2052,2060,4112,2542,2683,5225,2706,3181,5887,1233,1334,2567,1235,1375,2610,1466,1652,3118,666,941,1607,674,900,1574,723,941,1664,167,431,598,176,380,556,195,452,647,340,393,733,222,303,525,246,291,537,170,178,348,180,199,379,221,257,478,8,7,15,9,12,21,14,11,25,15,8,23,9,7,16,6,8,14,193,193,386,198,218,416,241,276,517,14632,16658,31290,14429,16320,30749,15675,18005,33680,6696,6807,13503,6353,6795,13148,7091,7737,14828,18102,19883,37985,17882,19794,37676,19390,21564,40954,3369,3712,7081,3127,3607,6734,3514,4344,7858,18668,20798,39466,18293,20598,38891,19901,22725,42626
12003,61248,63938,125186,64255,66994,131249,67712,70586,138298,3618,3269,6887,3630,3288,6918,4023,3829,7852,7340,6963,14303,7292,6990,14282,7012,6538,13550,4142,4022,8164,4122,3887,8009,3853,3821,7674,4763,4751,9514,5790,5595,11385,6015,5745,11760,10527,10647,21174,11284,11083,22367,13603,12871,26474,10064,10685,20749,9759,10884,20643,9504,10537,20041,8196,8501,16697,8587,9102,17689,8980,9791,18771,5352,5374,10726,6138,6249,12387,6648,7318,13966,4243,4503,8746,4071,4461,8532,4172,4583,8755,2316,3509,5825,2737,3590,6327,2932,3531,6463,687,1714,2401,845,1866,2711,970,2022,2992,812,950,1762,767,944,1711,736,943,1679,275,346,621,325,328,653,368,375,743,24,23,47,26,28,54,15,24,39,14,12,26,7,3,10,15,15,30,313,381,694,358,359,717,398,414,812,28619,30623,59242,29083,30743,59826,30885,32266,63151,27677,28197,55874,28708,30108,58816,31366,33130,64496,27413,28900,56313,27667,28919,56586,29006,29846,58852,29430,30397,59827,30862,32800,63662,33529,35931,69460,46848,49758,96606,46998,50536,97534,48996,52635,101631
12101,43039,46824,89863,46155,49881,96036,49096,52871,101967,2870,2704,5574,3248,3085,6333,3665,3425,7090,5148,4768,9916,5575,5174,10749,6252,5660,11912,2772,2623,5395,2857,2570,5427,2855,2629,5484,3205,3382,6587,3256,3532,6788,3068,3271,6339,7413,8093,15506,7807,8304,16111,7925,8611,16536,6997,7508,14505,7452,8149,15601,7997,8690,16687,5945,6465,12410,6057,6918,12975,6513,7190,13703,3854,3943,7797,4804,5090,9894,5101,5853,10954,2530,3098,5628,2613,2966,5579,3106,3495,6601,1782,2827,4609,1860,2631,4491,1860,2418,4278,523,1413,1936,625,1462,2087,754,1629,2383,622,826,1448,670,911,1581,773,880,1653,70,74,144,65,67,132,111,99,210,8,10,18,4,9,13,11,9,20,3,3,6,3,3,6,8,13,21,81,87,168,72,79,151,130,121,251,25273,27428,52701,26028,27385,53413,27626,28489,56115,14629,15837,30466,16126,18247,34373,18432,21176,39608,30118,32037,62155,30825,32080,62905,32139,32896,65035,10056,11542,21598,11716,14077,25793,14063,16970,31033,34810,37664,72474,36222,38837,75059,38656,41019,79675
12102,33312,35119,68431,35107,37261,72368,37174,39063,76237,2368,2272,4640,2634,2396,5030,2857,2681,5538,4754,4701,9455,4749,4591,9340,5084,4922,10006,2516,2566,5082,2425,2575,5000,2471,2343,4814,2219,2164,4383,2316,2236,4552,2226,2093,4319,4765,4831,9596,4626,4928,9554,4727,5087,9814,5363,5708,11071,5632,5946,11578,5927,6343,12270,4754,5137,9891,5038,5425,10463,5333,5692,11025,3370,3185,6555,3857,4003,7860,4072,4470,8542,1832,2104,3936,2076,2309,4385,2660,2745,5405,1085,1712,2797,1330,1885,3215,1296,1718,3014,286,739,1025,424,967,1391,521,970,1491,215,318,533,220,297,517,307,449,756,124,140,264,122,152,274,157,175,332,7,7,14,4,11,15,8,12,20,3,6,9,4,6,10,3,3,6,134,153,287,130,169,299,168,190,358,22392,23646,46038,22829,23953,46782,23342,23978,47320,9256,9628,18884,10556,11374,21930,12299,13442,25741,26549,27647,54196,26769,27923,54692,26686,27319,54005,5380,5852,11232,6923,7815,14738,9067,10259,19326,28833,30304,59137,30045,31634,61679,31352,32542,63894
12103,48135,53672,101807,47951,52965,100916,52054,57340,109394,2772,2682,5454,2792,2501,5293,2995,2853,5848,7805,7777,15582,7922,7577,15499,8517,8187,16704,4173,4326,8499,4029,4270,8299,4433,4498,8931,3393,3139,6532,3037,2894,5931,3195,3133,6328,3928,4278,8206,3386,3592,6978,3756,4241,7997,6487,7933,14420,6090,7719,13809,6436,7911,14347,7485,8512,15997,7406,8334,15740,8163,9165,17328,5374,5541,10915,5990,6341,12331,6199,6743,12942,3650,4184,7834,3659,4015,7674,4284,4683,8967,2396,3602,5998,2758,3770,6528,2882,3594,6476,672,1698,2370,882,1952,2834,1193,2334,3527,504,695,1199,464,620,1084,569,669,1238,39,62,101,47,61,108,60,76,136,4,7,11,4,0,4,13,7,20,0,0,0,0,0,0,0,3,3,43,69,112,51,61,112,73,86,159,30930,34485,65415,30401,33273,63674,31518,34486,66004,15047,16544,31591,15467,17066,32533,18265,20278,38543,38878,42787,81665,38294,41546,79840,39456,42522,81978,7453,8594,16047,7965,9341,17306,10459,12404,22863,41599,46019,87618,41728,45717,87445,44384,48698,93082
12104,38538,43684,82222,39824,44833,84657,42282,47099,89381,1911,1786,3697,2199,2052,4251,2481,2477,4958,3065,2933,5998,2997,2958,5955,3616,3452,7068,1758,1805,3563,1581,1546,3127,1618,1576,3194,2811,3413,6224,2650,3147,5797,2322,2710,5032,9750,10626,20376,9427,10231,19658,9372,10205,19577,6387,6677,13064,6757,7204,13961,7413,8081,15494,5268,6012,11280,5062,5715,10777,5471,6010,11481,3797,4143,7940,4751,5490,10241,4702,5581,10283,2091,2634,4725,2462,2822,5284,3224,3638,6862,1309,2470,3779,1460,2350,3810,1480,2074,3554,391,1185,1576,478,1318,1796,583,1295,1878,948,1041,1989,799,817,1616,698,801,1499,53,42,95,58,48,106,88,72,160,10,11,21,11,9,20,3,5,8,0,0,0,3,6,9,0,0,0,63,53,116,72,63,135,91,77,168,22238,26097,48335,22300,25712,48012,23526,26578,50104,12641,13518,26159,12591,14058,26649,14446,16177,30623,30268,34212,64480,29807,33539,63346,31358,34650,66008,4803,5635,10438,5373,6612,11985,6765,8326,15091,28829,33353,62182,29233,33529,62762,31353,35505,66858
12201,18407,19180,37587,18151,19230,37381,19567,20649,40216,1183,1161,2344,1224,1206,2430,1513,1451,2964,2034,1798,3832,2125,1888,4013,2324,2301,4625,921,898,1819,926,876,1802,944,906,1850,1312,1304,2616,1069,1155,2224,1035,1080,2115,3573,3602,7175,3252,3399,6651,3300,3487,6787,3156,3150,6306,3113,3244,6357,3494,3605,7099,2384,2374,4758,2335,2410,4745,2680,2766,5446,1649,1647,3296,1900,1982,3882,1909,2068,3977,1107,1397,2504,1088,1223,2311,1331,1455,2786,860,1330,2190,850,1244,2094,728,976,1704,228,519,747,270,602,872,308,554,862,546,497,1043,466,458,924,351,370,721,48,31,79,44,42,86,72,53,125,5,5,10,6,8,14,4,6,10,4,3,7,0,3,3,0,0,0,57,39,96,50,53,103,76,59,135,11125,11940,23065,10802,11641,22443,11633,12369,24002,5094,5226,10320,5263,5568,10831,6329,6750,13079,14725,15363,30088,14463,15277,29740,15785,16562,32347,1642,1891,3533,1758,2109,3867,2223,2631,4854,13819,14774,28593,13441,14495,27936,14772,15846,30618
12202,25910,26894,52804,25988,27114,53102,27251,28781,56032,1732,1625,3357,1797,1755,3552,1918,1886,3804,3562,3431,6993,3710,3473,7183,3891,3642,7533,1760,1663,3423,1762,1694,3456,1821,1678,3499,1545,1393,2938,1417,1234,2651,1459,1275,2734,3250,3304,6554,2586,2688,5274,2363,2505,4868,4108,4321,8429,3833,4243,8076,3739,4274,8013,3956,4134,8090,3946,4273,8219,4152,4461,8613,2907,2841,5748,3415,3395,6810,3656,3933,7589,1676,1869,3545,1906,1922,3828,2506,2499,5005,1072,1589,2661,1235,1560,2795,1237,1630,2867,342,724,1066,381,877,1258,509,999,1508,197,231,428,197,224,421,181,191,372,62,62,124,71,64,135,125,108,233,6,5,11,11,9,20,4,4,8,0,3,3,6,4,10,3,6,9,68,70,138,88,77,165,132,118,250,18510,19111,37621,18482,19431,37913,19847,20900,40747,5530,5737,11267,5508,5757,11265,6111,6572,12683,22632,23243,45875,22634,23636,46270,24201,25349,49550,1646,1823,3469,1645,1930,3575,1909,2330,4239,22454,23129,45583,22307,23477,45784,23938,25324,49262
